"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0004249","Agl",204,"chr3",116491626,116494935,"-",NA,NA,0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0.01,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004260","Agpat3",103,"chr10",77740831,77745839,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004261","Agpat3",199,"chr10",77736521,77740754,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004264","Agpat4",228,"chr17",12312282,12344557,"+",NA,NA,1,"n.s.",1.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004267","Agpat5",134,"chr8",18876131,18878006,"+",NA,NA,NA,"n.s.",-0.2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",NA,"n.s.",NA,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004269","Agpat6",86,"chr8",24286109,24290240,"-",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004271","Agpat9",94,"chr5",101314069,101319121,"+",NA,NA,0,"n.s.",NA,"n.s.",NA,NA,NA,"n.s.",NA,"n.s.",0,"n.s.",1,"n.s.",NA,0,NA,NA,"n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004272","Agpat9",116,"chr5",101315039,101320661,"+",NA,NA,0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",1,"n.s.",NA,0,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004274","Agpat9",271,"chr5",101286228,101313336,"+",NA,NA,0,"n.s.",NA,NA,NA,"n.s.",NA,"n.s.",NA,"n.s.",-1,"n.s.",1,"n.s.",NA,-0.01,NA,"n.s.","n.s.",NA,"unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004275","Agpat9",90,"chr5",101313412,101314944,"+",NA,NA,3,"n.s.",NA,NA,NA,NA,NA,"n.s.",NA,NA,0,"n.s.",1,"n.s.",NA,0,NA,NA,"n.s.",NA,"unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004276","Agpat9",80,"chr5",101322220,101326735,"+",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",-4,"n.s.",1,"n.s.",-2,"n.s.",2,"n.s.",0,-0.02,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004278","Agps",53,"chr2",75670569,75689550,"+",NA,NA,NA,"n.s.",-0.3,"n.s.",2,"n.s.",2,"n.s.",1,"n.s.",NA,"n.s.",0,"n.s.",0.02,NA,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004280","Agps",52,"chr2",75715656,75729848,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004294","Agrn",58,"chr4",155551551,155552537,"-",NA,NA,NA,NA,0.5,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004340","Agtrap",35,"chr4",147456486,147462025,"-",NA,NA,0,"n.s.",NA,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",NA,"n.s.",0,0.01,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004346","Agxt2l2",226,"chr11",51407189,51411777,"+",NA,NA,2,"n.s.",0.7,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",-1,"n.s.",NA,0,0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004347","Agxt2l2",131,"chr11",51412243,51414070,"+",NA,"n.s.",0,"n.s.",6.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",2,"n.s.",1,"n.s.",NA,0.02,0.063,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004348","Agxt2l2",75,"chr11",51400223,51405507,"+",NA,NA,0,"n.s.",-0.5,"n.s.",4,"n.s.",4,"n.s.",2,"n.s.",0,"n.s.",-1,"n.s.",0.04,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004349","Agxt2l2",88,"chr11",51404976,51405670,"+",NA,"ASD-low",0,"n.s.",0.3,"n.s.",1,"n.s.",NA,"n.s.",-2,"n.s.",0,"n.s.",NA,"n.s.",0.01,0,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004351","Agxt2l2",90,"chr11",51411933,51412967,"+",NA,NA,0,"n.s.",0.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-4,"n.s.",NA,NA,NA,-0.04,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004356","Ahctf1",68,"chr1",181726062,181729341,"-",NA,NA,2,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",1,"n.s.",2,"n.s.",1,"n.s.",-0.01,0.02,-0.01,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004357","Ahctf1",38,"chr1",181693805,181696008,"-",NA,NA,3,"n.s.",-0.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004363","Ahcyl1",95,"chr3",107471084,107471584,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004367","Ahcyl2",101,"chr6",29820712,29828528,"+",NA,NA,-1,"n.s.",0.1,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-0.01,-0.01,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004368","Ahcyl2",146,"chr6",29718907,29813139,"+",NA,NA,2,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",1,"n.s.",-1,"n.s.",0,0.01,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004371","Ahcyl2",95,"chr6",29828632,29833622,"+",NA,NA,1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004372","Ahcyl2",107,"chr6",29830644,29836117,"+",NA,NA,-1,"n.s.",-0.4,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004375","Ahdc1",191,"chr4",132568203,132616590,"+",NA,NA,0,"n.s.",0.7,"n.s.",-2,"n.s.",0,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",-0.02,0,0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004378","Ahi1",62,"chr10",20761048,20774786,"+",NA,NA,NA,"n.s.",0.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",1,"n.s.",2,"n.s.",NA,0.01,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004400","Ahsa1",191,"chr12",88607872,88610824,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004412","Aifm1",89,"chrX",45835283,45836331,"-",NA,NA,-1,"n.s.",0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004413","Aifm1",91,"chrX",45839408,45850256,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004414","Aifm2",93,"chr10",61190515,61195070,"+",NA,NA,0,"n.s.",0.1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004415","Aifm2",109,"chr10",61190970,61197024,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004455","Ak1",168,"chr2",32486713,32488813,"+",NA,NA,1,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",0,"n.s.",0,NA,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004472","Akap10",558,"chr11",61723449,61729585,"-",NA,NA,0,"n.s.",-1.6,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",1,"n.s.",-6,"n.s.",-0.01,0.01,-0.016,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004478","Akap11",265,"chr14",78914128,78916129,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,-0.02,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004479","Akap11",156,"chr14",78902833,78909686,"-",NA,NA,0,"n.s.",0.4,"n.s.",3,"n.s.",1,"n.s.",2,"n.s.",0,"n.s.",-1,"n.s.",0.03,0,0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004480","Akap11",161,"chr14",78895754,78901996,"-",NA,NA,0,"n.s.",-1.8,"n.s.",0,"n.s.",-1,"n.s.",-4,"n.s.",-1,"n.s.",-1,"n.s.",0,-0.01,-0.018,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004482","Akap11",48,"chr14",78916265,78918586,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004483","Akap11",106,"chr14",78916265,78917979,"-",NA,NA,0,"n.s.",NA,"n.s.",1,"n.s.",1,"n.s.",3,"n.s.",NA,"n.s.",NA,"n.s.",0.01,NA,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004486","Akap13",137,"chr7",82808374,82821991,"+",NA,NA,0,"n.s.",0.6,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004488","Akap13",184,"chr7",82724685,82747671,"+",NA,NA,0,"n.s.",1.6,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.016,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004498","Akap6",364,"chr12",53800430,53981625,"+",NA,NA,1,"n.s.",0.5,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,0,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004499","Akap6",147,"chr12",54126829,54173276,"+",NA,NA,0,"n.s.",0.2,"n.s.",2,"n.s.",2,"n.s.",2,"n.s.",0,"n.s.",0,"n.s.",0.02,0,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004500","Akap6",216,"chr12",54173499,54240367,"+",NA,NA,0,"n.s.",0.6,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0,0,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004502","Akap7",148,"chr10",24891055,24959431,"-",NA,NA,-1,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004515","Akap9",214,"chr5",3962458,3970663,"+",NA,NA,1,"n.s.",3.9,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",1,"n.s.",NA,0,0.039,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004516","Akap9",97,"chr5",3976327,3992045,"+",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004517","Akap9",215,"chr5",3992139,4001404,"+",NA,NA,-1,"n.s.",-0.2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004519","Akap9",230,"chr5",4008550,4028373,"+",NA,NA,1,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004521","Akap9",120,"chr5",4032914,4038528,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004523","Akap9",138,"chr5",4046942,4050154,"+",NA,NA,1,"n.s.",-4.2,"n.s.",0,"n.s.",1,"n.s.",-2,"n.s.",-2,"n.s.",-3,"n.s.",0,-0.02,-0.042,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004526","Akap9",136,"chr5",3970738,3972755,"+",NA,NA,3,"n.s.",2.5,"n.s.",1,"n.s.",1,"n.s.",-7,"n.s.",-1,"n.s.",-2,"n.s.",0.01,-0.01,0.025,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004527","Akap9",163,"chr5",4014080,4029839,"+",NA,NA,1,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004529","Akap9",140,"chr5",4077316,4079658,"+",NA,NA,0,"n.s.",0.2,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004531","Akap9",93,"chr5",3981215,4001404,"+",NA,NA,-1,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",5,"n.s.",6,"n.s.",0,0.05,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004533","Akap9",141,"chr5",4003783,4005409,"+",NA,"inconsistent",-1,"n.s.",-1.2,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",-0.01,-0.02,-0.012,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004535","Akna",128,"chr4",63042964,63044920,"-",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004536","Akna",96,"chr4",63032046,63034356,"-",NA,NA,0,"n.s.",-0.5,"n.s.",-1,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004568","Akt3",60,"chr1",179033238,179039757,"-",NA,NA,-1,"n.s.",-1.4,"n.s.",0,"n.s.",-2,"n.s.",4,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.014,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004571","Alas1",165,"chr9",106139040,106140973,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004581","Aldh18a1",187,"chr19",40628110,40631908,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004592","Aldh1l2",71,"chr10",82966793,82969342,"-",NA,NA,0,"n.s.",0.6,"n.s.",1,"n.s.",-1,"n.s.",-7,"n.s.",0,"n.s.",-4,"n.s.",0.01,0,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004599","Aldh3a2",167,"chr11",61064545,61070240,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004601","Aldh3b1",100,"chr19",3914085,3918041,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,0.01,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004610","Aldh6a1",99,"chr12",85773499,85774805,"-",NA,NA,0,"n.s.",1.8,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",-12,"n.s.",NA,0,0.018,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004617","Aldh9a1",189,"chr1",169285938,169286660,"+",NA,NA,3,"n.s.",-0.2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004625","Alg1",111,"chr16",5240612,5242581,"+",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004636","Alg13",352,"chrX",140756694,140771634,"+",NA,NA,0,"n.s.",0.2,"n.s.",-1,"n.s.",-6,"n.s.",-1,"n.s.",1,"n.s.",1,"n.s.",-0.01,0.01,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004637","Alg13",47,"chrX",140773558,140775262,"+",NA,NA,1,"n.s.",1.1,"n.s.",1,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0.01,0,0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004638","Alg13",142,"chrX",140785920,140787172,"+",NA,NA,0,"n.s.",0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004655","Alg6",199,"chr4",99419577,99428561,"+",NA,NA,1,"n.s.",0.6,"n.s.",0,"n.s.",-6,"n.s.",-4,"n.s.",0,"n.s.",NA,NA,0,0,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004663","Alg8",140,"chr7",104535452,104538751,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004664","Alg8",121,"chr7",104531533,104535311,"+",NA,"inconsistent",0,"n.s.",0.7,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,0,0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004665","Alg8",50,"chr7",104522258,104528317,"+",NA,NA,1,"n.s.",-0.9,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0.01,0,-0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004672","Alg9",155,"chr9",50608347,50613406,"+",NA,NA,1,"n.s.",1.1,"n.s.",2,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",0.02,0,0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004673","Alk",117,"chr17",72710063,72952367,"-",NA,NA,0,"n.s.",-0.7,"n.s.",-2,"n.s.",0,"n.s.",-1,"n.s.",-2,"n.s.",0,"n.s.",-0.02,-0.02,-0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004681","Alkbh2",77,"chr5",114575740,114577534,"-","Neural-high",NA,2,"n.s.",-2.1,"n.s.",-5,"n.s.",-6,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.05,0,-0.021,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004685","Alkbh3",210,"chr2",93821772,93841581,"-",NA,"n.s.",0,"n.s.",0.5,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004692","Alkbh6",152,"chr7",31096920,31097609,"+",NA,"n.s.",-4,"n.s.",-2.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",0,0,-0.021,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004700","Alkbh8",117,"chr9",3359591,3369657,"+",NA,NA,-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.01,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004706","Alms1",204,"chr6",85644946,85646569,"+",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004738","Als2",78,"chr1",59259942,59264603,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",1,"n.s.",2,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0004741","Als2",183,"chr1",59256036,59263362,"-",NA,NA,0,"n.s.",-0.9,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",-2,"n.s.",0,0.01,-0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
