"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0012968","Cspp1",206,"chr1",10073640,10078131,"+","Neural-low",NA,-33,"lower",14.8,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,NA,NA,0.148,"n.s.","n.s.","n.s.","gene_size",1,33299,"Cspp1","chr1",10155972,10156177,206,0.041,1,0.463419354863
"MmuEX0012971","Cspp1",153,"chr1",10086095,10098449,"+","Neural-low","n.s.",-26,"lower",-3.9,"n.s.",3,"n.s.",-9,"n.s.",-11,"lower",4,"n.s.",-2,"n.s.",0.03,0.04,-0.039,"n.s.","n.s.","n.s.","gene_size",1,33300,"Cspp1","chr1",10174437,10174589,153,-0.032,0.970869966517864,0.180506318199
"MmuEX0012973","Csrnp2",232,"chr15",100318636,100325464,"-",NA,NA,2,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,0,"n.s.","n.s.","n.s.","gene_size",1,6562,"Csrnp2","chr15",100387316,100387547,232,-0.001,1,1
"MmuEX0012974","Csrnp3",260,"chr2",65787187,65857496,"+",NA,NA,1,"n.s.",-1.7,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.017,"n.s.","n.s.","n.s.","gene_size",1,16242,"Csrnp3","chr2",65832647,65832906,260,0.004,1,1
"MmuEX0012977","Csrp1",130,"chr1",137642005,137647141,"+",NA,NA,0,"n.s.",-0.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,0,-0.004,"n.s.","n.s.","n.s.","gene_size",1,24850,"Csrp1","chr1",135674458,135674587,130,-0.016,0.0286159363398312,0.00202086133784
"MmuEX0012979","Csrp2",130,"chr10",110372373,110375692,"+",NA,NA,0,"n.s.",-0.5,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-0.01,-0.01,-0.005,"n.s.","n.s.","n.s.","gene_size",1,25310,"Csrp2","chr10",110773598,110773727,130,-0.001,1,1
"MmuEX0012980","Csrp2bp",137,"chr2",144220115,144228130,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012981","Csrp2bp",47,"chr2",144228307,144229734,"+",NA,NA,NA,"n.s.",0.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",NA,NA,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012982","Csrp2bp",119,"chr2",144199592,144206442,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012983","Csrp2bp",122,"chr2",144201700,144214910,"+",NA,NA,1,"n.s.",4,"n.s.",3,"n.s.",-6,"n.s.",1,"n.s.",1,"n.s.",-2,"n.s.",0.03,0.01,0.04,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012984","Csrp2bp",182,"chr2",144206565,144219018,"+",NA,NA,-1,"n.s.",-2.4,"n.s.",3,"n.s.",3,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0.03,-0.01,-0.024,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012986","Csrp2bp",377,"chr2",144219457,144226421,"+",NA,NA,0,"n.s.",-0.2,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012988","Cstf1",198,"chr2",172201416,172203115,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012989","Cstf2",170,"chrX",130595262,130596232,"+",NA,NA,0,"n.s.",0.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012990","Cstf2",60,"chrX",130604447,130607674,"+","Neural-high","ASD-low",22,"higher",-22.1,"lower",-29,"lower",-19,"lower",-9,"n.s.",-18,"lower",-33,"lower",-0.29,-0.18,-0.221,"lower","lower","lower","gene_size",2,466,"Cstf2","chrX",132973164,132973223,60,0.041,0.586887190796513,0.0922923451421
"MmuEX0012992","Cstf3",102,"chr2",104430860,104449247,"+",NA,NA,-2,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,0.01,0.001,"n.s.","n.s.","n.s.","gene_size",1,28399,"Cstf3","chr2",104439216,104439317,102,-0.001,1,1
"MmuEX0012993","Cstf3",78,"chr2",104487008,104489609,"+",NA,NA,1,"n.s.",0.4,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0.01,0,0.004,"n.s.","n.s.","n.s.","gene_size_contained",2,28401,"Cstf3","chr2",104478515,104478592,78,0.003,1,1
"MmuEX0012994","Cstf3",61,"chr2",104504321,104504873,"+",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012995","Cstf3",33,"chr2",104449344,104485135,"+",NA,NA,0,"n.s.",-0.7,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012996","Cstf3",70,"chr2",104495949,104500675,"+",NA,NA,-2,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size_contained",2,28404,"Cstf3","chr2",104489611,104489680,70,0.011,1,0.719420746584
"MmuEX0012997","Cstf3",117,"chr2",104500872,104504225,"+",NA,NA,0,"n.s.",0.9,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",2,"n.s.",2,"n.s.",0,0.02,0.009,"n.s.","n.s.","n.s.","gene_size",1,28402,"Cstf3","chr2",104482790,104482906,117,-0.007,1,1
"MmuEX0012998","Ctage5",123,"chr12",60250556,60259239,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012999","Ctage5",68,"chr12",60271980,60275092,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013000","Ctage5",79,"chr12",60277447,60280836,"+",NA,NA,2,"n.s.",-0.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013001","Ctage5",105,"chr12",60248911,60255342,"+",NA,NA,1,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013002","Ctage5",72,"chr12",60238774,60247833,"+","Neural-low",NA,-18,"lower",-2.1,"n.s.",2,"n.s.",-1,"n.s.",-4,"n.s.",-1,"n.s.",-13,"lower",0.02,-0.01,-0.021,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013003","Ctage5",27,"chr12",60245758,60247833,"+",NA,"inconsistent",-1,"n.s.",0.5,"n.s.",1,"n.s.",2,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0.01,0,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013004","Ctage5",83,"chr12",60273580,60277317,"+",NA,NA,-2,"n.s.",0.9,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",2,"n.s.",0,0,0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013005","Ctage5",129,"chr12",60275176,60280836,"+",NA,NA,-4,"n.s.",-0.5,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013006","Ctbp1",107,"chr5",33612284,33617427,"-",NA,NA,NA,"n.s.",0.9,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013007","Ctbp1",193,"chr5",33609687,33617427,"-",NA,"n.s.",-1,"n.s.",1.6,"n.s.",2,"n.s.",-6,"n.s.",-3,"n.s.",-2,"n.s.",-9,"n.s.",0.02,-0.02,0.016,"n.s.","n.s.","n.s.","gene_size",3,27208,"Ctbp1","chr5",33426786,33426978,193,-0.02,0.0545786692878793,0.00451804088574
"MmuEX0013008","Ctbp2",118,"chr7",140180035,140182113,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,57589,"Ctbp2","chr7",132684195,132684308,114,0,1,1
"MmuEX0013009","Ctbp2",207,"chr7",140183460,140190489,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,57581,"Ctbp2","chr7",132596888,132597094,207,-0.003,1,1
"MmuEX0013010","Ctbp2",104,"chr7",140191029,140314369,"-",NA,"n.s.",2,"n.s.",-0.9,"n.s.",0,"n.s.",-4,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.009,"n.s.","n.s.","n.s.","gene_size",2,57588,"Ctbp2","chr7",132683486,132683589,104,0.009,1,0.902760389679
"MmuEX0013012","Ctbp2",160,"chr7",140191029,140273439,"-",NA,NA,6,"n.s.",1.2,"n.s.",5,"n.s.",-3,"n.s.",-8,"n.s.",-1,"n.s.",-20,"lower",0.05,-0.01,0.012,"n.s.","n.s.","n.s.","gene_size",3,57582,"Ctbp2","chr7",132627442,132627601,160,0.04,0.790141890302669,0.136871515171
"MmuEX0013016","Ctbs",139,"chr3",146113595,146117911,"+",NA,NA,-10,"n.s.",0.7,"n.s.",13,"n.s.",5,"n.s.",9,"n.s.",-4,"n.s.",-14,"n.s.",0.13,-0.04,0.007,"n.s.","n.s.","n.s.","gene_size",1,23413,"Ctbs","chr3",146160102,146160240,139,0.005,1,0.869555648585
"MmuEX0013017","Ctbs",162,"chr3",146121805,146126862,"+",NA,NA,-1,"n.s.",0.7,"n.s.",1,"n.s.",NA,"n.s.",3,"n.s.",1,"n.s.",3,"n.s.",0.01,0.01,0.007,"n.s.","n.s.","n.s.","gene_size",1,23414,"Ctbs","chr3",146165434,146165595,162,-0.028,1,0.229309799447
"MmuEX0013018","Ctcf",790,"chr8",108167533,108188755,"+",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013019","Ctcf",171,"chr8",108188444,108190558,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013020","Ctcf",121,"chr8",108190693,108195190,"+",NA,NA,-1,"n.s.",0.8,"n.s.",0,"n.s.",-1,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0,0,0.008,"n.s.","n.s.","n.s.","gene_size",1,17838,"Ctcf","chr8",106396863,106396983,121,0.003,1,1
"MmuEX0013021","Ctdp1",160,"chr18",80631068,80642624,"-",NA,NA,-4,"n.s.",1.5,"n.s.",4,"n.s.",0,"n.s.",2,"n.s.",-3,"n.s.",1,"n.s.",0.04,-0.03,0.015,"n.s.","n.s.","n.s.","gene_size",1,3199,"Ctdp1","chr18",80477381,80477543,163,0.058,0.0486709562842377,0.00391915387198
"MmuEX0013022","Ctdp1",163,"chr18",80617370,80642624,"-",NA,"n.s.",-6,"n.s.",3.9,"n.s.",4,"n.s.",1,"n.s.",-12,"lower",3,"n.s.",0,"n.s.",0.04,0.03,0.039,"n.s.","n.s.","n.s.","gene_size",1,3199,"Ctdp1","chr18",80477381,80477543,163,0.058,0.0486709562842377,0.00391915387198
"MmuEX0013023","Ctdp1",167,"chr18",80646988,80649043,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,3199,"Ctdp1","chr18",80477381,80477543,163,0.058,0.0486709562842377,0.00391915387198
"MmuEX0013024","Ctdp1",210,"chr18",80631068,80644162,"-",NA,NA,0,"n.s.",0.3,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013025","Ctdp1",188,"chr18",80605521,80630904,"-",NA,"inconsistent",1,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013026","Ctdsp1",149,"chr1",74438539,74440370,"+",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013035","Ctdspl2",410,"chr2",121819169,121829636,"+",NA,NA,1,"n.s.",1.6,"n.s.",NA,"n.s.",1,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",NA,-0.01,0.016,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013036","Cth",53,"chr3",157560295,157569146,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",3,31427,"Cth","chr3",157616520,157616577,58,0.012,0.419536462411486,0.0597571304378
"MmuEX0013038","Cth",58,"chr3",157571941,157576563,"-",NA,NA,-1,"n.s.",-0.4,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",-1,"n.s.",0,0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",3,31427,"Cth","chr3",157616520,157616577,58,0.012,0.419536462411486,0.0597571304378
"MmuEX0013042","Cthrc1",217,"chr15",38912251,38918168,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,46493,"Cthrc1","chr15",38943878,38944099,222,-0.013,0.00016201383760627,4.24585729975e-06
"MmuEX0013043","Cthrc1",222,"chr15",38908706,38915811,"+",NA,NA,0,"n.s.",-2.9,"n.s.",-3,"n.s.",1,"n.s.",1,"n.s.",-2,"n.s.",1,"n.s.",-0.03,-0.02,-0.029,"n.s.","n.s.","n.s.","gene_size",1,46493,"Cthrc1","chr15",38943878,38944099,222,-0.013,0.00016201383760627,4.24585729975e-06
"MmuEX0013044","Ctla2a",118,"chr13",61037031,61037851,"-",NA,NA,-3,"n.s.",NA,NA,7,"n.s.",4,"n.s.",-13,"lower",1,"n.s.",-7,"n.s.",0.07,0.01,NA,"n.s.","n.s.",NA,"gene_size_contained",4,10454,"Ctla2a","chr13",61083772,61083889,118,-0.01,0.473858237636031,0.0700164772254
"MmuEX0013045","Ctla2b",118,"chr13",60997722,60998695,"-",NA,NA,-12,"lower",NA,"n.s.",1,"n.s.",19,"higher",-3,"n.s.",1,"n.s.",NA,"n.s.",0.01,0.01,NA,"n.s.","n.s.","n.s.","gene_size_contained",2,39174,"Ctla2b","chr13",61044442,61044559,118,-0.105,0.0449510589036202,0.00354617778665
"MmuEX0013046","Ctla2b",123,"chr13",60997081,60997598,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size_contained",2,39173,"Ctla2b","chr13",61043835,61043957,123,0.002,1,1
"MmuEX0013048","Ctnna1",137,"chr18",35278636,35312254,"+",NA,NA,NA,"n.s.",0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,0.005,"n.s.","n.s.","n.s.","gene_size",1,2697,"Ctnna1","chr18",35271038,35271174,137,-0.001,1,1
"MmuEX0013049","Ctnna1",107,"chr18",35278636,35313998,"+",NA,NA,1,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-2,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size_contained",2,2698,"Ctnna1","chr18",35285654,35285760,107,-0.001,1,1
"MmuEX0013051","Ctnna1",196,"chr18",35312362,35333906,"+",NA,"inconsistent",0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,2699,"Ctnna1","chr18",35287398,35287593,196,-0.018,8.17707831859767e-05,1.89917994431e-06
"MmuEX0013064","Ctnnal1",43,"chr4",56850775,56851837,"-","Neural-high","ASD-low",NA,NA,NA,"n.s.",-11,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-0.11,NA,NA,"n.s.","n.s.","n.s.","gene_size",1,21902,"Ctnnal1","chr4",56838005,56838047,43,0.108,1,0.389912651276
"MmuEX0013065","Ctnnbip1",85,"chr4",148892489,148919819,"+",NA,NA,0,"n.s.",0.3,"n.s.",0,"n.s.",-1,"n.s.",-4,"n.s.",-1,"n.s.",-3,"n.s.",0,-0.01,0.003,"n.s.","n.s.","n.s.","gene_size",1,30604,"Ctnnbip1","chr4",149624286,149624370,85,0.003,1,1
"MmuEX0013066","Ctnnbip1",91,"chr4",148919941,148938313,"+",NA,NA,2,"n.s.",-0.7,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,0.01,-0.007,"n.s.","n.s.","n.s.","gene_size",1,30606,"Ctnnbip1","chr4",149630859,149630949,91,0.004,1,1
"MmuEX0013068","Ctnnbl1",80,"chr2",157563296,157600146,"+",NA,NA,0,"n.s.",0.4,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.004,"n.s.","n.s.","n.s.","gene_size",2,34162,"Ctnnbl1","chr2",157713028,157713108,81,0.001,1,1
"MmuEX0013069","Ctnnbl1",149,"chr2",157643846,157662245,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013070","Ctnnbl1",98,"chr2",157662428,157696843,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size_contained",3,34160,"Ctnnbl1","chr2",157710220,157710317,98,0.001,1,1
"MmuEX0013071","Ctnnbl1",107,"chr2",157600336,157614727,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,34157,"Ctnnbl1","chr2",157621732,157621838,107,-0.001,1,1
"MmuEX0013072","Ctnnd1",118,"chr2",84464716,84490562,"-","Neural-high","inconsistent",32,"higher",-3.2,"n.s.",-2,"n.s.",-5,"n.s.",3,"n.s.",-1,"n.s.",10,"higher",-0.02,-0.01,-0.032,"n.s.","n.s.","n.s.","gene_size",1,41317,"Ctnnd1","chr2",84456364,84456481,118,0.009,1,0.626328802319
"MmuEX0013073","Ctnnd1",289,"chr2",84462240,84490562,"-",NA,"n.s.",3,"n.s.",-0.5,"n.s.",1,"n.s.",-24,"lower",-2,"n.s.",-1,"n.s.",-6,"n.s.",0.01,-0.01,-0.005,"n.s.","n.s.","n.s.","gene_size",1,41315,"Ctnnd1","chr2",84454614,84454902,289,-0.022,0.0158496989091477,0.000985567561097
"MmuEX0013074","Ctnnd1",72,"chr2",84461145,84464426,"-",NA,"n.s.",-1,"n.s.",-0.4,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0.01,-0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",1,41313,"Ctnnd1","chr2",84452355,84452426,72,-0.002,1,1
"MmuEX0013075","Ctnnd1",536,"chr2",84457101,84460991,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013076","Ctnnd1",464,"chr2",84455429,84460075,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013078","Ctnnd1",87,"chr2",84443061,84443805,"-",NA,"n.s.",1,"n.s.",0.2,"n.s.",1,"n.s.",-1,"n.s.",3,"n.s.",0,"n.s.",1,"n.s.",0.01,0,0.002,"n.s.","n.s.","n.s.","gene_size_contained",3,41309,"Ctnnd1","chr2",84433532,84433618,87,0.008,1,1
"MmuEX0013079","Ctnnd1",18,"chr2",84452250,84453092,"-","Neural-high","ASD-low",1,"n.s.",-0.3,"n.s.",-4,"n.s.",-1,"n.s.",-5,"n.s.",-1,"n.s.",-5,"n.s.",-0.04,-0.01,-0.003,"n.s.","n.s.","n.s.","gene_size",1,41312,"Ctnnd1","chr2",84442876,84442893,18,-0.028,0.00426933681429041,0.000199394869573
"MmuEX0013080","Ctnnd1",88,"chr2",84443910,84449116,"-",NA,NA,0,"n.s.",3.6,"n.s.",-1,"n.s.",-1,"n.s.",-4,"n.s.",1,"n.s.",1,"n.s.",-0.01,0.01,0.036,"n.s.","n.s.","n.s.","gene_size_contained",3,41311,"Ctnnd1","chr2",84438673,84438760,88,-0.003,1,0.737139720196
"MmuEX0013081","Ctnnd1",63,"chr2",84443910,84448485,"-",NA,"n.s.",-14,"lower",3.7,"n.s.",4,"n.s.",8,"n.s.",10,"higher",3,"n.s.",6,"n.s.",0.04,0.03,0.037,"n.s.","n.s.","n.s.","gene_size",1,41310,"Ctnnd1","chr2",84435528,84435590,63,0.03,1,0.212822183906
"MmuEX0013089","Ctns",171,"chr11",72998858,73001023,"-",NA,NA,2,"n.s.",4.7,"n.s.",-2,"n.s.",-7,"n.s.",-2,"n.s.",-3,"n.s.",1,"n.s.",-0.02,-0.03,0.047,"n.s.","n.s.","n.s.","gene_size",1,53674,"Ctns","chr11",73077115,73077285,171,0.008,1,1
"MmuEX0013091","Ctns",130,"chr11",73006636,73010139,"-",NA,NA,NA,"n.s.",-4.2,"n.s.",-1,"n.s.",5,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-0.01,NA,-0.042,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0013094","Ctns",104,"chr11",73002064,73005179,"-","Neural-low",NA,0,"n.s.",3.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",2,"n.s.",-7,"n.s.",NA,0.02,0.033,"n.s.","n.s.","n.s.","gene_size",1,53675,"Ctns","chr11",73079515,73079618,104,-0.063,7.96246145307451e-06,1.3625258255e-07
"MmuEX0013095","Ctps",97,"chr4",120215371,120217622,"-",NA,"n.s.",0,"n.s.",-0.7,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","gene_size_contained",2,20596,"Ctps","chr4",120400925,120401021,97,-0.003,1,1
"MmuEX0013096","Ctps2",205,"chrX",159339680,159347940,"+",NA,NA,0,"n.s.",-0.1,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-8,"n.s.",-0.01,0,-0.001,"n.s.","n.s.","n.s.","gene_size",3,37365,"Ctps2","chrX",161686430,161686634,205,-0.009,1,0.791408976607
"MmuEX0013097","Ctps2",95,"chrX",159372308,159379578,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",2,37374,"Ctps2","chrX",161783058,161783154,97,-0.004,1,1
"MmuEX0013099","Ctps2",56,"chrX",159413212,159437993,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,37373,"Ctps2","chrX",161779701,161779756,56,-0.012,1,1
