ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
23069	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155483508	155483610	155482393	155482477	155485311	155485370
23070	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155486847	155486979	155485311	155485370	155492338	155492481
23073	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155512959	155513076	155510331	155510389	155514909	155514971
23075	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152854300	152854375	152852177	152852258	152855929	152856005
23076	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152854300	152854375	152852177	152852258	152857153	152857347
23078	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856005	152852177	152852258	152857153	152857266
23079	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856005	152854132	152854375	152857153	152857266
23080	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856050	152854302	152854375	152857153	152857282
23085	"ENSMUSG00000022223"	"Sdr39u1"	chr14	-	56137270	56137377	56136390	56136762	56137483	56137572
23086	"ENSMUSG00000022223"	"Sdr39u1"	chr14	-	56137270	56137377	56136390	56136762	56137646	56137668
23087	"ENSMUSG00000022223"	"Sdr39u1"	chr14	-	56137270	56137377	56136390	56136762	56137724	56137750
23089	"ENSMUSG00000034282"	"Evpl"	chr11	-	116117814	116117965	116116309	116116393	116118383	116118577
23090	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86166247	86166343	86164060	86164215	86168687	86168810
23091	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86170237	86170342	86168687	86168810	86176992	86177049
23092	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86176992	86177049	86170237	86170342	86180247	86180330
23093	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86183274	86183448	86182089	86182369	86185170	86185772
23094	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86193150	86193360	86185170	86185772	86194237	86194439
23095	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86195442	86195542	86192625	86194439	86200029	86200100
23096	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86200029	86200100	86192625	86194439	86209862	86209906
23097	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86200029	86200100	86195442	86195542	86206013	86206105
23098	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86206013	86206105	86200029	86200100	86209862	86209906
23099	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86209862	86209906	86204974	86206105	86213186	86213381
23106	"ENSMUSG00000044600"	"Smim7"	chr8	-	73324717	73324759	73323809	73323862	73324847	73324932
23107	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65426290	65426436	65423444	65423658	65429483	65429601
23108	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65429720	65429875	65429483	65429601	65431293	65431392
23109	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65442191	65442296	65436799	65437157	65445232	65445412
23110	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65445232	65445412	65442191	65442296	65448429	65448537
23111	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65448429	65448537	65445232	65445412	65451000	65451278
23112	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65459275	65459353	65454741	65454819	65460318	65460551
23113	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65459275	65459395	65454741	65454819	65460318	65460551
23114	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65460318	65460551	65454741	65454819	65468383	65468506
23115	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65476747	65476873	65470300	65470376	65492866	65492907
23116	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22385906	22386252	22376495	22377077	22390676	22390921
23117	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22390676	22390921	22376495	22377077	22403531	22403745
23118	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22403531	22403745	22390676	22390921	22422716	22422788
23120	"ENSMUSG00000028246"	"Faxc"	chr4	+	21936632	21936768	21931328	21931829	21982385	21982502
23121	"ENSMUSG00000028246"	"Faxc"	chr4	+	21948691	21948888	21936632	21936768	21958443	21958667
23123	"ENSMUSG00000028246"	"Faxc"	chr4	+	21948691	21948888	21936632	21936768	21993297	21994751
23124	"ENSMUSG00000028246"	"Faxc"	chr4	+	21958443	21958667	21936632	21936768	21982385	21982502
23125	"ENSMUSG00000028246"	"Faxc"	chr4	+	21958443	21958667	21936632	21936768	21993297	21994751
23127	"ENSMUSG00000028246"	"Faxc"	chr4	+	21958443	21958667	21948691	21948888	21993297	21994751
23128	"ENSMUSG00000028246"	"Faxc"	chr4	+	21982385	21982502	21936632	21936768	21993297	21994146
23129	"ENSMUSG00000028246"	"Faxc"	chr4	+	21982385	21982502	21948691	21948888	21993297	21994146
23130	"ENSMUSG00000028246"	"Faxc"	chr4	+	21982385	21982502	21958443	21958667	21993297	21994146
23132	"ENSMUSG00000028252"	"Ccnc"	chr4	+	21742612	21742704	21741954	21741990	21743246	21743314
23133	"ENSMUSG00000028252"	"Ccnc"	chr4	+	21743246	21743314	21741954	21741990	21746349	21746429
23137	"ENSMUSG00000009073"	"Nf2"	chr11	-	4730577	4730622	4722333	4722638	4732186	4732352
23139	"ENSMUSG00000009073"	"Nf2"	chr11	-	4753677	4753753	4749860	4749995	4758256	4758325
23140	"ENSMUSG00000009073"	"Nf2"	chr11	-	4756253	4756336	4753677	4753753	4758256	4758325
23141	"ENSMUSG00000009073"	"Nf2"	chr11	-	4758256	4758325	4749860	4749995	4766081	4766165
23142	"ENSMUSG00000009073"	"Nf2"	chr11	-	4758256	4758325	4753677	4753753	4798871	4798985
23143	"ENSMUSG00000009073"	"Nf2"	chr11	-	4758256	4758325	4756253	4756336	4766081	4766165
23145	"ENSMUSG00000009073"	"Nf2"	chr11	-	4766081	4766165	4758256	4758325	4770367	4770493
23147	"ENSMUSG00000009073"	"Nf2"	chr11	-	4770367	4770493	4758256	4758325	4798871	4798985
23150	"ENSMUSG00000036775"	"Decr2"	chr17	-	26306995	26307047	26306297	26306433	26308937	26309194
23151	"ENSMUSG00000036775"	"Decr2"	chr17	-	26307902	26307971	26306297	26306433	26308937	26309194
23152	"ENSMUSG00000036775"	"Decr2"	chr17	-	26307902	26307971	26306297	26306433	26309070	26309264
23153	"ENSMUSG00000036775"	"Decr2"	chr17	-	26307902	26307971	26306995	26307047	26308937	26309194
23155	"ENSMUSG00000022469"	"Rapgef3"	chr15	-	97659559	97659613	97659348	97659462	97664642	97664855
23156	"ENSMUSG00000029208"	"Guf1"	chr5	+	69718477	69718542	69717774	69717858	69718996	69719200
23157	"ENSMUSG00000029208"	"Guf1"	chr5	+	69718996	69719200	69717774	69717858	69722772	69722905
23161	"ENSMUSG00000029208"	"Guf1"	chr5	+	69724470	69724604	69723703	69723847	69725738	69725840
23162	"ENSMUSG00000029208"	"Guf1"	chr5	+	69728103	69728140	69726571	69726691	69728926	69729073
23163	"ENSMUSG00000021025"	"Nfkbia"	chr12	-	55537904	55538115	55537555	55537644	55538454	55538563
23164	"ENSMUSG00000021025"	"Nfkbia"	chr12	-	55538454	55538563	55537904	55538115	55539084	55539432
23166	"ENSMUSG00000029168"	"Dpysl5"	chr5	+	30935318	30935498	30934663	30934822	30936211	30936280
23167	"ENSMUSG00000029168"	"Dpysl5"	chr5	+	30938822	30938867	30936211	30936280	30940538	30940614
23169	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19627632	19627773	19623101	19623222	19627871	19628005
23170	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19631045	19631205	19627871	19628005	19635253	19635342
23171	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19659562	19659747	19650115	19650440	19672418	19672543
23172	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19661965	19662032	19659562	19659747	19672418	19672543
23173	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19662121	19662259	19661965	19662032	19672418	19672543
23174	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19687790	19687886	19678344	19678435	19708838	19708993
23175	"ENSMUSG00000078772"	"Gm12353"	chr4	+	19608895	19608941	19605450	19605536	19631785	19631886
23176	"ENSMUSG00000028229"	"Rmdn1"	chr4	+	19580389	19580507	19575161	19575327	19586775	19586863
23177	"ENSMUSG00000028229"	"Rmdn1"	chr4	+	19595069	19595159	19588525	19588685	19599613	19599669
23178	"ENSMUSG00000028229"	"Rmdn1"	chr4	+	19599613	19599669	19595069	19595159	19601355	19601443
23179	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40557476	40557621	40556765	40556839	40558911	40559036
23180	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40557476	40557621	40556765	40556839	40562214	40562305
23181	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40558911	40559036	40556765	40556839	40562214	40562305
23182	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40558911	40559036	40557476	40557621	40562214	40562305
23183	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40562214	40562305	40558911	40559036	40562660	40562813
23184	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40566021	40566126	40562654	40562813	40576753	40576813
23185	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40566215	40566365	40566021	40566126	40573933	40574049
23186	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40566215	40566365	40566021	40566126	40576753	40576828
23187	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40568305	40568520	40566215	40566365	40573933	40574049
23189	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40573933	40574049	40566021	40566126	40576753	40576854
23190	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40573933	40574049	40566215	40566365	40576753	40576854
23191	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40573933	40574049	40568305	40568520	40574570	40574636
23193	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40574570	40574636	40568305	40568520	40576753	40576813
23195	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50480846	50480978	50468764	50468993	50493807	50495032
23196	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50480846	50480978	50468764	50468993	50514003	50514124
23198	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50484015	50484166	50480846	50480978	50514003	50514124
23199	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50493807	50494367	50468764	50468993	50514003	50514124
23200	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50493807	50494367	50484015	50484166	50514003	50514124
23201	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50525888	50526029	50525150	50525405	50526642	50526807
23202	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50586975	50587140	50583758	50583878	50589271	50589358
23203	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50699731	50699956	50643468	50643603	50716393	50716545
23204	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50718238	50718386	50716393	50716545	50721626	50721836
23207	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142040083	142040242	142038215	142038362	142042155	142042252
23208	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142042584	142042677	142042155	142042252	142043061	142043143
23209	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142042602	142042677	142042155	142042252	142043061	142043143
23210	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142042865	142042909	142042584	142042677	142043061	142043143
23211	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142044081	142044159	142043549	142043771	142044295	142044402
23212	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142044081	142044159	142043549	142043771	142047972	142048254
23213	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142044295	142044402	142043549	142043771	142047972	142048254
23214	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142044295	142044402	142044081	142044159	142047972	142048254
23215	"ENSMUSG00000028224"	"Nbn"	chr4	+	15976034	15976164	15971765	15971863	15979140	15979413
23216	"ENSMUSG00000028224"	"Nbn"	chr4	+	15983953	15984022	15981306	15981748	15986508	15986664
23217	"ENSMUSG00000044949"	"Ubtd2"	chr11	+	32449224	32449461	32405369	32405546	32466089	32466687
23219	"ENSMUSG00000040536"	"Necab1"	chr4	-	15052619	15052717	15004968	15005105	15065323	15065349
23220	"ENSMUSG00000040536"	"Necab1"	chr4	-	15065323	15065349	15052619	15052717	15111193	15111302
23221	"ENSMUSG00000040536"	"Necab1"	chr4	-	15111193	15111302	15065323	15065349	15140224	15140249
23222	"ENSMUSG00000040550"	"Otud6b"	chr4	-	14812452	14812559	14809497	14811748	14815602	14815664
23224	"ENSMUSG00000040550"	"Otud6b"	chr4	-	14822691	14822772	14818175	14818488	14825498	14825653
23225	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121396047	121396121	121394960	121395094	121399463	121399631
23226	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121396047	121396121	121394960	121395094	121399959	121400091
23228	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121399463	121399631	121394960	121395094	121399959	121400091
23229	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121399463	121399631	121396047	121396121	121399959	121400091
23230	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121399467	121399631	121396047	121396121	121399959	121400091
23236	"ENSMUSG00000040537"	"Adam22"	chr5	-	8136593	8136623	8132142	8132269	8161894	8161985
23239	"ENSMUSG00000040537"	"Adam22"	chr5	-	8137981	8138068	8132142	8132269	8161894	8161985
23242	"ENSMUSG00000040537"	"Adam22"	chr5	-	8137981	8138068	8136593	8136623	8161894	8161985
23256	"ENSMUSG00000040537"	"Adam22"	chr5	-	8161894	8161985	8132142	8132269	8166544	8166605
23257	"ENSMUSG00000040537"	"Adam22"	chr5	-	8184511	8184604	8182398	8182479	8184812	8184884
23258	"ENSMUSG00000040537"	"Adam22"	chr5	-	8194220	8194305	8193041	8193132	8195552	8195719
23259	"ENSMUSG00000040537"	"Adam22"	chr5	-	8217326	8217409	8210735	8210799	8282609	8282676
23261	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12155648	12155768	12153408	12153978	12157650	12157764
23262	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12157650	12157764	12155648	12155768	12164087	12164192
23263	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12164087	12164192	12157650	12157764	12168964	12169033
23264	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12164268	12164274	12164087	12164192	12168222	12168324
23265	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12165765	12165771	12164087	12164192	12168222	12168324
23266	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168178	12168324	12164120	12164192	12168964	12169058
23267	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168222	12168324	12164087	12164192	12168964	12169033
23268	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168228	12168324	12164087	12164192	12168964	12169033
23269	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168964	12169033	12165342	12168324	12170983	12171218
23270	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168964	12169058	12168178	12168324	12170983	12171218
23272	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12169957	12169978	12168964	12169058	12170983	12171168
23273	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12051387	12051528	12047809	12047890	12053446	12053586
23274	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12055030	12055129	12054745	12054832	12057315	12057414
23276	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12070236	12070345	12069413	12069491	12070448	12070603
23277	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12075454	12075525	12073893	12073956	12075622	12075692
23278	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12075454	12075529	12073893	12073956	12075622	12075692
23279	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12077335	12077435	12075622	12075692	12079874	12079968
23280	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12085911	12086000	12073893	12073956	12087714	12087927
23281	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12085911	12086000	12078587	12079968	12087714	12087927
23282	"ENSMUSG00000028217"	"Cdh17"	chr4	+	11785121	11785272	11784625	11784757	11795484	11795700
23283	"ENSMUSG00000028217"	"Cdh17"	chr4	+	11814856	11814970	11814610	11814727	11816985	11817895
23284	"ENSMUSG00000027883"	"Gpsm2"	chr3	-	108606233	108606389	108604843	108604952	108607979	108608095
23285	"ENSMUSG00000027883"	"Gpsm2"	chr3	-	108608202	108608326	108607979	108608095	108609060	108609203
23288	"ENSMUSG00000040720"	"Virma"	chr4	+	11494763	11494879	11485957	11486105	11498739	11498826
23289	"ENSMUSG00000040720"	"Virma"	chr4	+	11498739	11498826	11494763	11494879	11501308	11501357
23290	"ENSMUSG00000040720"	"Virma"	chr4	+	11501308	11501357	11498739	11498826	11505441	11505610
23291	"ENSMUSG00000040720"	"Virma"	chr4	+	11505441	11505610	11501308	11501357	11506953	11507076
23292	"ENSMUSG00000040720"	"Virma"	chr4	+	11506953	11507076	11505441	11505610	11507906	11508179
23294	"ENSMUSG00000040720"	"Virma"	chr4	+	11527647	11527883	11526594	11527139	11528537	11528790
23295	"ENSMUSG00000040720"	"Virma"	chr4	+	11539909	11540062	11534188	11534321	11540480	11540641
23296	"ENSMUSG00000040720"	"Virma"	chr4	+	11548730	11548874	11545968	11546300	11549544	11550684
23298	"ENSMUSG00000026675"	"Hsd17b7"	chr1	-	169791959	169792074	169788573	169788768	169793255	169793292
23301	"ENSMUSG00000040738"	"Ints8"	chr4	-	11239306	11239462	11235509	11235610	11241580	11241688
23302	"ENSMUSG00000040738"	"Ints8"	chr4	-	11241580	11241688	11235509	11235610	11245723	11245906
23303	"ENSMUSG00000040738"	"Ints8"	chr4	-	11248170	11248311	11247831	11247903	11252775	11252950
23304	"ENSMUSG00000030842"	"Lamtor1"	chr7	+	101558870	101559016	101555110	101555247	101559235	101559313
23307	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11060860	11060994	11059011	11059113	11062049	11062152
23308	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11062049	11062152	11059011	11059113	11066650	11066707
23309	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11062049	11062152	11059011	11059113	11070199	11070322
23310	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11066650	11066707	11059011	11059113	11070199	11070322
23312	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11073139	11073243	11070199	11070322	11075979	11076149
23313	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11073143	11073243	11070199	11070322	11075979	11076183
23314	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11073186	11073243	11070253	11070322	11075979	11076205
23317	"ENSMUSG00000028207"	"Asph"	chr4	-	9475389	9475481	9474897	9475031	9484471	9484607
23318	"ENSMUSG00000028207"	"Asph"	chr4	-	9517635	9517734	9514588	9514678	9529885	9530022
23319	"ENSMUSG00000028207"	"Asph"	chr4	-	9537678	9537765	9531914	9532065	9542224	9542310
23320	"ENSMUSG00000028207"	"Asph"	chr4	-	9583811	9583856	9542224	9542310	9594662	9594698
23321	"ENSMUSG00000028207"	"Asph"	chr4	-	9583811	9583856	9574871	9576973	9594662	9594698
23323	"ENSMUSG00000028207"	"Asph"	chr4	-	9601306	9601363	9598732	9598780	9602468	9602501
23324	"ENSMUSG00000028207"	"Asph"	chr4	-	9602468	9602501	9601306	9601363	9604515	9604629
23328	"ENSMUSG00000028207"	"Asph"	chr4	-	9610842	9610938	9604515	9604629	9639197	9639260
23330	"ENSMUSG00000028207"	"Asph"	chr4	-	9635900	9635969	9604515	9604629	9639197	9639260
23331	"ENSMUSG00000028207"	"Asph"	chr4	-	9635900	9635969	9610842	9610938	9639197	9639260
23333	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8561151	8561223	8535643	8535908	8572525	8572593
23334	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8561151	8561223	8535643	8535908	8577954	8578037
23335	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8535643	8535908	8577954	8578037
23336	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8561151	8561223	8577954	8578037
23337	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8561151	8561223	8604373	8604442
23338	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8577954	8578037	8561151	8561223	8582381	8582493
23339	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8578470	8578563	8577954	8578037	8582381	8582493
23340	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8582381	8582493	8561151	8561223	8604373	8604442
23341	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8582381	8582493	8578470	8578563	8604373	8604442
23342	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8604373	8604442	8582381	8582493	8606407	8607778
23343	"ENSMUSG00000030443"	"Zfp583"	chr7	-	6326645	6326741	6318658	6320778	6332253	6332262
23344	"ENSMUSG00000030443"	"Zfp583"	chr7	-	6326645	6326744	6320627	6320778	6332253	6332315
23345	"ENSMUSG00000030443"	"Zfp583"	chr7	-	6328451	6328578	6326645	6326741	6332253	6332262
23346	"ENSMUSG00000030443"	"Zfp583"	chr7	-	6328451	6328578	6326645	6326744	6332253	6332262
23348	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28943494	28943727	28937753	28937861	28944206	28944264
23349	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28943823	28943928	28943494	28943727	28944019	28944098
23350	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28944019	28944098	28943494	28943727	28944206	28944264
23352	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28945325	28945419	28945090	28945246	28946661	28946954
23353	"ENSMUSG00000057181"	"5730455P16Rik"	chr11	-	80258887	80259024	80255661	80255765	80259353	80259418
23354	"ENSMUSG00000057181"	"5730455P16Rik"	chr11	-	80259353	80259418	80255661	80255765	80261156	80261276
23355	"ENSMUSG00000057181"	"5730455P16Rik"	chr11	-	80261156	80261276	80259353	80259418	80264465	80264523
23357	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943910	137944051	137949399	137949499
23358	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943937	137944110	137948836	137948968
23359	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943937	137944110	137949399	137949499
23360	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137944578	137944605	137948836	137948968
23361	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137944578	137944605	137949399	137949499
23362	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137944604	137944691	137948836	137948968
23365	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137943937	137944110	137949399	137949499
23367	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137950800	137950960	137949399	137949499	137953199	137953359
23368	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137950839	137950960	137949399	137949499	137953199	137953334
23369	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137953359	137949399	137949499	137955954	137956098
23370	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137956990	137957068	137955893	137956098	137957674	137957826
23371	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137956990	137957068	137955893	137956098	137961553	137961644
23372	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137957674	137957826	137955893	137956098	137961553	137961644
23373	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137957674	137957826	137956967	137957068	137961553	137961644
23374	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24678338	24678430	24677591	24678001	24678719	24678821
23375	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24687402	24687553	24686859	24687028	24688992	24689129
23376	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24700001	24700205	24698324	24698438	24700344	24700404
23377	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6367639	6367808	6365708	6365921	6377076	6377142
23379	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6380989	6381099	6378965	6379047	6385025	6385057
23380	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6380989	6381099	6378965	6379047	6385028	6385187
23381	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6392945	6393117	6386532	6386708	6393636	6393728
23383	"ENSMUSG00000037610"	"Kcnmb2"	chr3	+	32232979	32233150	32210195	32210318	32235979	32236175
23384	"ENSMUSG00000037610"	"Kcnmb2"	chr3	+	32235979	32236175	32210195	32210318	32252223	32252274
23385	"ENSMUSG00000028243"	"Ubxn2b"	chr4	+	6196410	6196514	6191097	6191213	6202291	6202442
23386	"ENSMUSG00000038607"	"Gng10"	chr4	+	59039226	59039358	59035087	59035318	59041074	59041903
23388	"ENSMUSG00000092060"	"Bend4"	chr5	-	67557403	67557644	67549489	67555793	67562773	67562862
23389	"ENSMUSG00000092060"	"Bend4"	chr5	-	67557474	67557644	67549490	67555793	67562773	67562862
23390	"ENSMUSG00000092060"	"Bend4"	chr5	-	67574798	67575365	67562773	67562862	67584408	67584673
23391	"ENSMUSG00000040204"	"Pclaf"	chr9	+	65798013	65798091	65797518	65797756	65800653	65800816
23392	"ENSMUSG00000040204"	"Pclaf"	chr9	+	65800653	65800816	65797518	65797756	65808839	65810548
23393	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32511769	32511889	32519860	32519896
23394	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32511769	32511889	32520246	32520410
23395	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32515448	32515550	32519860	32519896
23396	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32515448	32515550	32520246	32520410
23397	"ENSMUSG00000026817"	"Ak1"	chr2	+	32519860	32519896	32511769	32511889	32520246	32520410
23398	"ENSMUSG00000026817"	"Ak1"	chr2	+	32519860	32519896	32515448	32515550	32520246	32520410
23399	"ENSMUSG00000026817"	"Ak1"	chr2	+	32519860	32519896	32518401	32518500	32520246	32520410
23400	"ENSMUSG00000026817"	"Ak1"	chr2	+	32520246	32520410	32519532	32519896	32521087	32521147
23401	"ENSMUSG00000026817"	"Ak1"	chr2	+	32520261	32520410	32519860	32519896	32521087	32521184
23402	"ENSMUSG00000070777"	"Ceacam20"	chr7	+	19708096	19708375	19705428	19705710	19709956	19710235
23403	"ENSMUSG00000070777"	"Ceacam20"	chr7	+	19709956	19710235	19708096	19708375	19711713	19711831
23405	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42718060	42718167	42716095	42716216	42719757	42719912
23406	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42719757	42719912	42716095	42716216	42722159	42722316
23407	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42719757	42719912	42716095	42716216	42722521	42722594
23408	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42722159	42722316	42716095	42716216	42722521	42722594
23409	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42722159	42722316	42719757	42719912	42722521	42722594
23410	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42723861	42723996	42722521	42722594	42724334	42724476
23411	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42724334	42724476	42723861	42723996	42726527	42726625
23412	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42730946	42731102	42728773	42728927	42735785	42735859
23413	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42735935	42736029	42735543	42735859	42737822	42737842
23414	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42735935	42736047	42735785	42735859	42737822	42737842
