ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2810	"ENSMUSG00000109324"	"Prmt1"	chr7	-	44628098	44628214	44628806	44628949	44627550	44627701	44631010	44631074	2810	6190,6305,6716	4858,4690,4878	6752,6177,6946	5392,5080,5660	292	265	0.352627434804	0.9366162243996868	0.536,0.55,0.555	0.532,0.525,0.527	0.019
2811	"ENSMUSG00000029174"	"Tbc1d1"	chr5	+	64441309	64441468	64442032	64442152	64439107	64439388	64443287	64443427	2811	13,17,8	14,7,13	32,27,44	17,8,28	308	269	0.140214481063	0.6985067259732824	0.448,0.68,0.35	0.622,0.747,0.578	-0.156
2812	"ENSMUSG00000029174"	"Tbc1d1"	chr5	+	64443287	64443427	64468401	64468587	64439107	64439388	64473696	64473858	2812	126,160,118	268,315,254	160,118,135	357,235,299	289	335	0.768967046673	1.0	0.353,0.371,0.35	0.342,0.368,0.344	0.007
2813	"ENSMUSG00000029174"	"Tbc1d1"	chr5	+	64468401	64468587	64473696	64473858	64443287	64443427	64481793	64481952	2813	205,199,146	275,262,255	215,140,198	331,223,342	335	311	0.320901444853	0.9141752714008495	0.409,0.414,0.347	0.376,0.368,0.35	0.025
2814	"ENSMUSG00000037363"	"Letm2"	chr8	-	26075364	26075484	26076622	26076823	26071688	26071802	26077311	26077449	2814	165,162,165	135,126,139	216,247,192	209,200,186	350	269	0.345311826274	0.9322021805308944	0.484,0.497,0.477	0.443,0.487,0.442	0.029
2815	"ENSMUSG00000037363"	"Letm2"	chr8	-	26083734	26084182	26086377	26086461	26082467	26082611	26087290	26087529	2815	13,9,17	454,476,525	16,17,14	585,480,533	233	597	0.657035607785	1.0	0.068,0.046,0.077	0.065,0.083,0.063	-0.007
2816	"ENSMUSG00000033096"	"Apmap"	chr2	-	150436221	150436337	150442163	150442280	150431952	150432045	150450307	150450487	2816	555,578,617	613,619,628	430,467,472	477,433,533	266	265	0.912565636094	1.0	0.474,0.482,0.495	0.473,0.518,0.469	-0.003
2817	"ENSMUSG00000025949"	"Pikfyve"	chr1	+	65274168	65274243	65277593	65277701	65273412	65273593	65283554	65283695	2817	23,24,38	42,21,40	27,15,32	37,21,39	224	257	0.71899318443	1.0	0.386,0.567,0.522	0.456,0.45,0.485	0.028
2818	"ENSMUSG00000026925"	"Inpp5e"	chr2	-	26289424	26289586	26290047	26290155	26289244	26289360	26290384	26290504	2818	92,84,79	178,179,205	57,95,84	201,162,216	257	311	0.502073896193	1.0	0.385,0.362,0.318	0.255,0.415,0.32	0.025
2819	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133202530	133202617	133203549	133203603	133201595	133202112	133207110	133207191	2819	115,120,130	16,13,14	71,96,105	6,4,17	236	203	0.446357710324	0.9883903431208485	0.861,0.888,0.889	0.911,0.954,0.842	-0.023
2820	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133202530	133202617	133207110	133207191	133201595	133202112	133208076	133208145	2820	129,139,146	48,29,35	87,121,130	20,23,14	236	230	0.0186688304787	0.2545728969994144	0.724,0.824,0.803	0.809,0.837,0.9	-0.065
2821	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133202530	133202617	133208076	133208145	133201595	133202112	133209520	133209601	2821	117,120,131	169,208,184	72,96,105	170,221,163	236	218	0.0372342558009	0.369494612097883	0.39,0.348,0.397	0.281,0.286,0.373	0.065
2822	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133203549	133203603	133207110	133207191	133202530	133202617	133208076	133208145	2822	64,44,63	30,24,21	35,41,43	16,18,13	203	230	0.620678429049	1.0	0.707,0.675,0.773	0.713,0.721,0.789	-0.023
2823	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133203549	133203603	133208076	133208145	133202530	133202617	133209520	133209601	2823	26,18,30	86,138,111	9,28,15	79,127,100	203	218	0.200919691232	0.7914036863407375	0.245,0.123,0.225	0.109,0.191,0.139	0.051
2824	"ENSMUSG00000041757"	"Plekha6"	chr1	+	133222300	133222446	133226657	133226781	133221691	133221825	133227446	133228954	2824	427,392,382	354,354,368	447,506,493	364,394,429	295	273	0.375628637893	0.9534979119849123	0.527,0.506,0.49	0.532,0.543,0.515	-0.022
2825	"ENSMUSG00000019478"	"Rab4a"	chr8	+	124554062	124554177	124555734	124555797	124550552	124550633	124556971	124557126	2825	195,194,162	198,136,171	347,325,396	343,310,316	264	212	0.978266507732	1.0	0.442,0.534,0.432	0.448,0.457,0.502	0.0
2827	"ENSMUSG00000033623"	"Pcgf3"	chr5	+	108626168	108626224	108635701	108635790	108622975	108623072	108643699	108643837	2827	197,213,223	721,766,750	200,140,166	675,631,595	205	238	0.53818192477	1.0	0.241,0.244,0.257	0.256,0.205,0.245	0.012
2828	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	39127034	39127142	39138084	39138206	39123418	39123948	39139624	39139912	2828	114,101,93	52,29,38	70,77,89	18,20,56	271	257	0.839117424527	1.0	0.675,0.768,0.699	0.787,0.785,0.601	-0.01
2829	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	39127034	39127142	39138084	39138206	39123850	39123948	39139796	39139912	2829	8,17,10	52,29,39	7,3,4	18,19,56	271	257	0.0838808189608	0.5595883319950283	0.127,0.357,0.196	0.269,0.13,0.063	0.073
2830	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	39128475	39128630	39138084	39138206	39127034	39127142	39139624	39139912	2830	145,124,119	33,52,53	105,104,102	48,16,16	271	304	0.0905913438906	0.5808568840429014	0.831,0.728,0.716	0.71,0.879,0.877	-0.064
2831	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	39128475	39128630	39138084	39138206	39127034	39127142	39139796	39139912	2831	32,36,28	32,49,55	26,25,13	48,16,16	271	304	0.569287472495	1.0	0.529,0.452,0.363	0.378,0.637,0.477	-0.049
2832	"ENSMUSG00000029313"	"Aff1"	chr5	+	103994901	103994973	103995579	103995717	103994099	103994233	103997215	103997442	2832	193,181,197	214,177,205	137,122,139	159,122,157	221	287	0.673834146543	1.0	0.539,0.57,0.555	0.528,0.565,0.535	0.012
2834	"ENSMUSG00000037720"	"Tmem33"	chr5	+	67425853	67425987	67441482	67441566	67424644	67424712	67443438	67443559	2834	692,743,1000	434,495,435	807,709,943	462,429,627	283	233	0.463001548043	0.9965316419401872	0.568,0.553,0.654	0.59,0.576,0.553	0.019
2835	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98253799	98253873	98258728	98258820	98246154	98246284	98263156	98263265	2835	442,558,437	361,407,489	533,509,569	554,434,618	241	223	0.272084245347	0.8737312902641825	0.531,0.559,0.453	0.471,0.52,0.46	0.031
2836	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98253799	98253873	98263156	98263250	98246154	98246284	98268854	98268928	2836	10,11,7	352,395,478	25,25,30	541,420,609	243	223	0.000213150144625	0.011089083514178836	0.025,0.025,0.013	0.041,0.052,0.043	-0.024
2837	"ENSMUSG00000028563"	"Tm2d1"	chr4	-	98253799	98253873	98263156	98263265	98246154	98246284	98268854	98268928	2837	1176,1364,1373	352,395,478	1552,1353,1691	541,420,609	258	223	0.358065656502	0.9383562833114614	0.743,0.749,0.713	0.713,0.736,0.706	0.017
2838	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128352544	128352627	128352822	128352999	128352401	128352450	128353117	128353264	2838	1288,1290,1284	717,722,581	926,841,895	402,422,375	326	232	0.116553643111	0.649105583176205	0.561,0.56,0.611	0.621,0.586,0.629	-0.035
2839	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128357482	128357538	128357695	128357785	128356775	128356899	128357923	128357996	2839	951,1032,873	566,627,569	587,574,533	414,396,368	239	205	0.214089698387	0.8101212395908566	0.59,0.585,0.568	0.549,0.554,0.554	0.029
2840	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128357695	128357785	128357923	128357996	128357482	128357538	128358117	128358191	2840	687,743,691	800,899,829	491,347,412	562,490,518	222	239	0.537585545598	1.0	0.48,0.471,0.473	0.485,0.433,0.461	0.015
2841	"ENSMUSG00000025366"	"Esyt1"	chr10	-	128357923	128357996	128358117	128358191	128357695	128357785	128358289	128358424	2841	476,531,470	1382,1534,1446	313,271,287	1019,831,912	223	222	0.463106653896	0.9965316419401872	0.255,0.256,0.244	0.234,0.245,0.239	0.012
2842	"ENSMUSG00000020865"	"Abcc3"	chr11	-	94265547	94265685	94265892	94266018	94264734	94264860	94266366	94266543	2842	208,263,195	324,355,403	255,266,304	531,394,473	275	287	0.767198410484	1.0	0.401,0.436,0.336	0.334,0.413,0.401	0.008
2843	"ENSMUSG00000028743"	"Akr7a5"	chr4	+	139041777	139041882	139044020	139044117	139041414	139041602	139044244	139044344	2843	296,289,352	204,219,222	459,432,494	376,294,305	254	246	0.865824098741	1.0	0.584,0.561,0.606	0.542,0.587,0.611	0.004
2844	"ENSMUSG00000028743"	"Akr7a5"	chr4	+	139044020	139044117	139044244	139044344	139041777	139041882	139044880	139045010	2844	240,272,267	273,290,238	413,397,423	431,458,401	246	249	0.868234148894	1.0	0.471,0.487,0.532	0.492,0.467,0.516	0.005
2845	"ENSMUSG00000029095"	"Ablim2"	chr5	+	36006859	36006913	36013444	36013564	35998624	35998745	36014471	36014524	2845	4,0,5	5,14,25	9,3,18	37,29,16	203	269	0.313474374007	0.9092995444673988	0.515,0.0,0.21	0.244,0.121,0.599	-0.08
2846	"ENSMUSG00000029095"	"Ablim2"	chr5	+	36024048	36024110	36030513	36030568	36015169	36015308	36031976	36031984	2846	7,20,11	8,10,3	4,12,15	15,8,24	211	204	0.0381317544294	0.37311602169326313	0.458,0.659,0.78	0.205,0.592,0.377	0.241
2847	"ENSMUSG00000027994"	"Mcub"	chr3	-	129712234	129712395	129720013	129720118	129710587	129710791	129727231	129727402	2847	645,699,653	772,638,684	975,901,1119	1093,828,1151	254	310	0.787368541933	1.0	0.505,0.572,0.538	0.521,0.57,0.543	-0.006
2848	"ENSMUSG00000027994"	"Mcub"	chr3	-	129720013	129720118	129727231	129727402	129712234	129712395	129728273	129728349	2848	994,1096,984	653,747,775	1480,1275,1504	995,904,1201	320	254	0.776847751557	1.0	0.547,0.538,0.502	0.541,0.528,0.498	0.007
2849	"ENSMUSG00000029389"	"Ddx55"	chr5	+	124694819	124694911	124695024	124695087	124692733	124692820	124696084	124696234	2849	135,121,103	62,54,51	80,47,86	23,14,38	241	212	0.11001697364	0.6335169183467178	0.657,0.663,0.64	0.754,0.747,0.666	-0.069
2850	"ENSMUSG00000027709"	"Mccc1"	chr3	-	36029943	36030053	36030809	36030993	36027528	36028439	36033071	36033199	2850	405,465,413	113,128,97	735,706,757	196,153,160	333	259	0.261619440743	0.8657031183993825	0.736,0.739,0.768	0.745,0.782,0.786	-0.023
2851	"ENSMUSG00000029578"	"Wipi2"	chr5	+	142623956	142624039	142641602	142641772	142615296	142615587	142643946	142644043	2851	105,74,77	304,322,311	208,204,208	614,627,664	232	319	0.13190717135	0.6855650166751482	0.322,0.24,0.254	0.318,0.309,0.301	-0.037
2852	"ENSMUSG00000048078"	"Tenm4"	chr7	+	96085966	96086065	96145450	96145547	96004562	96004618	96199218	96199506	2852	42,42,50	9,13,5	48,37,39	8,19,22	248	246	0.0424366368355	0.3957112834997955	0.822,0.762,0.908	0.856,0.659,0.637	0.113
2853	"ENSMUSG00000048078"	"Tenm4"	chr7	+	96423181	96423376	96427025	96427226	96421210	96421312	96446526	96446712	2853	77,85,68	107,93,138	63,61,56	66,58,74	344	350	0.12389038999	0.666989809633663	0.423,0.482,0.334	0.493,0.517,0.435	-0.069
2854	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33035971	33036021	33044322	33044392	33034413	33034497	33050718	33050797	2854	112,171,132	99,93,102	156,98,152	78,79,129	199	219	0.910846615626	1.0	0.555,0.669,0.587	0.688,0.577,0.565	-0.006
2855	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33035971	33036021	33050718	33050797	33034413	33034497	33053223	33053278	2855	81,142,100	166,207,202	124,80,113	189,166,182	199	228	0.685919566234	1.0	0.359,0.44,0.362	0.429,0.356,0.416	-0.013
2856	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33044322	33044392	33050718	33050797	33035971	33036021	33053223	33053285	2856	101,87,136	197,236,235	88,91,80	225,184,217	219	228	0.271608968798	0.8731534576623378	0.348,0.277,0.376	0.289,0.34,0.277	0.032
2857	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33141202	33141374	33144279	33144340	33136728	33136898	33148085	33148168	2857	240,246,251	50,72,98	228,229,242	62,66,78	321	210	0.978167870425	1.0	0.758,0.691,0.626	0.706,0.694,0.67	0.002
2858	"ENSMUSG00000054280"	"Prr14l"	chr5	-	33001387	33001908	33009225	33009342	32992959	32993032	33011436	33011600	2858	71,81,80	600,706,756	57,56,64	581,664,713	266	670	0.0951577099513	0.5945376776921591	0.23,0.224,0.21	0.198,0.175,0.184	0.036
2859	"ENSMUSG00000035725"	"Prkx"	chrX	-	76814852	76814948	76816721	76816841	76808954	76809012	76825643	76825907	2859	76,77,89	56,50,63	77,91,115	49,52,60	269	245	0.212373765673	0.8068821053714956	0.553,0.584,0.563	0.589,0.614,0.636	-0.046
2860	"ENSMUSG00000035725"	"Prkx"	chrX	-	76816721	76816841	76825643	76825907	76814852	76814948	76829733	76829902	2860	223,212,203	67,78,86	189,185,238	77,64,57	413	269	0.474867641448	1.0	0.684,0.639,0.606	0.615,0.653,0.731	-0.023
2861	"ENSMUSG00000022257"	"Laptm4b"	chr15	+	34264701	34264737	34272489	34272563	34258826	34258938	34273373	34273496	2861	1,3,0	5664,5927,5720	0,0,0	5106,4807,5662	185	223	1	1.0	0.0,0.001,0.0	0.0,0.0,0.0	0.0
2862	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31685386	31685582	31687976	31688099	31684340	31685028	31689316	31689377	2862	318,397,445	321,393,329	380,380,407	319,367,383	345	272	0.903040478787	1.0	0.439,0.443,0.516	0.484,0.449,0.456	0.003
2863	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31693481	31693668	31697729	31697841	31692201	31692271	31701013	31701257	2863	487,545,461	115,140,161	403,465,486	144,170,194	336	261	0.00854845971374	0.159001350675564	0.767,0.751,0.69	0.685,0.68,0.661	0.061
2864	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31693481	31693668	31703523	31703610	31692201	31692271	31705954	31706025	2864	483,546,462	41,49,55	403,465,486	36,34,44	336	236	0.336522340466	0.9272395319796504	0.892,0.887,0.855	0.887,0.906,0.886	-0.015
2865	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31697729	31697841	31701013	31701257	31693481	31693668	31703523	31703610	2865	183,166,193	279,317,286	185,174,149	322,292,304	261	393	0.345342749567	0.9322021805308944	0.497,0.441,0.504	0.464,0.473,0.425	0.027
2866	"ENSMUSG00000029141"	"Slc4a1ap"	chr5	+	31701013	31701257	31703523	31703610	31697729	31697841	31705954	31706025	2866	454,463,485	47,55,58	455,478,545	38,39,44	393	236	0.0257727265108	0.30638640599773437	0.853,0.835,0.834	0.878,0.88,0.881	-0.039
2867	"ENSMUSG00000064037"	"Gpn1"	chr5	+	31663536	31663576	31664817	31664908	31662296	31662379	31666642	31666750	2867	92,95,74	261,265,296	70,78,62	279,204,334	189	240	0.214423454666	0.8102754710841402	0.309,0.313,0.241	0.242,0.327,0.191	0.034
2868	"ENSMUSG00000029146"	"Snx17"	chr5	+	31353520	31353608	31353824	31353894	31353294	31353385	31354326	31354419	2868	337,341,324	403,391,370	374,316,369	416,399,462	237	219	0.709224697628	1.0	0.436,0.446,0.447	0.454,0.423,0.425	0.009
2869	"ENSMUSG00000066900"	"Suds3"	chr5	-	117236335	117236441	117237365	117237387	117232974	117233059	117237541	117237603	2869	532,504,619	777,860,897	604,413,585	739,682,820	171	255	0.372514037753	0.9507795510520664	0.505,0.466,0.507	0.549,0.475,0.515	-0.02
2870	"ENSMUSG00000021555"	"Naa35"	chr13	+	59743162	59743196	59745853	59745968	59733966	59734095	59747542	59747604	2870	432,491,470	691,805,665	350,326,368	616,560,659	183	264	0.193782464587	0.7793570303653972	0.474,0.468,0.505	0.45,0.456,0.446	0.032
2871	"ENSMUSG00000021555"	"Naa35"	chr13	+	59755958	59756009	59760450	59760629	59755201	59755245	59764557	59764617	2871	250,323,244	343,362,355	223,172,195	293,247,371	200	328	0.160219203853	0.7327453087094432	0.544,0.594,0.53	0.555,0.533,0.463	0.039
2872	"ENSMUSG00000030281"	"Il17rc"	chr6	+	113449587	113449650	113451121	113451233	113449243	113449344	113453359	113453399	2872	101,132,139	82,91,84	113,90,121	85,105,98	212	261	0.101943710893	0.61394066348111	0.603,0.641,0.671	0.621,0.513,0.603	0.059
2873	"ENSMUSG00000030281"	"Il17rc"	chr6	+	113449738	113449848	113451121	113451233	113449587	113449650	113453359	113453399	2873	257,301,302	82,91,84	261,284,257	85,105,98	259	261	0.154916062412	0.7232398489061341	0.76,0.769,0.784	0.756,0.732,0.725	0.033
2874	"ENSMUSG00000030281"	"Il17rc"	chr6	+	113451513	113451558	113453386	113453499	113451121	113451233	113453695	113453755	2874	178,178,144	352,382,372	128,121,142	312,313,314	194	262	0.476344288355	1.0	0.406,0.386,0.343	0.357,0.343,0.379	0.019
2875	"ENSMUSG00000030281"	"Il17rc"	chr6	+	113455824	113455879	113455949	113456131	113453695	113453755	113456211	113456262	2875	153,161,190	425,441,401	161,157,145	333,405,378	204	331	0.690785939058	1.0	0.369,0.372,0.435	0.44,0.386,0.384	-0.011
2876	"ENSMUSG00000038828"	"Tmem214"	chr5	+	31029064	31029199	31029415	31029498	31028763	31028914	31029844	31029950	2876	389,425,448	138,144,163	388,330,403	149,111,111	284	232	0.57110668306	1.0	0.697,0.707,0.692	0.68,0.708,0.748	-0.013
2877	"ENSMUSG00000068882"	"Ssb"	chr2	+	69693567	69693659	69696533	69696637	69691905	69692056	69696831	69697006	2877	1349,1561,1907	2708,3017,2930	1810,2206,2437	2733,3780,4204	241	253	0.266758217392	0.8694408581442791	0.343,0.352,0.406	0.41,0.38,0.378	-0.022
2878	"ENSMUSG00000068882"	"Ssb"	chr2	+	69693567	69693659	69696831	69697006	69691905	69692056	69697615	69697723	2878	1349,1561,1910	2567,2794,3228	1810,2205,2437	3011,3740,4199	241	324	0.516006198552	1.0	0.414,0.429,0.443	0.447,0.442,0.438	-0.014
2879	"ENSMUSG00000068882"	"Ssb"	chr2	+	69693567	69693659	69697615	69697723	69691905	69692056	69697795	69697896	2879	1349,1563,1907	1103,1399,1618	1810,2205,2437	1467,1660,1983	241	257	0.389233147896	0.9633771739163033	0.566,0.544,0.557	0.568,0.586,0.567	-0.018
2880	"ENSMUSG00000068882"	"Ssb"	chr2	+	69697615	69697723	69697795	69697896	69693567	69693659	69699122	69699194	2880	1,0,0	1007,1275,1305	0,0,0	1170,1389,1730	257	250	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
2881	"ENSMUSG00000068882"	"Ssb"	chr2	+	69697795	69697896	69699122	69699194	69697615	69697723	69699485	69699525	2881	1367,1606,1809	446,466,592	1688,1910,2250	593,717,908	250	221	0.0449623132536	0.40994745638781854	0.73,0.753,0.73	0.716,0.702,0.687	0.036
2882	"ENSMUSG00000029263"	"Pigg"	chr5	+	108461824	108462030	108465128	108465338	108460474	108460944	108466690	108466879	2882	590,627,624	287,346,323	386,440,502	260,145,252	355	359	0.633936167844	1.0	0.675,0.647,0.661	0.6,0.754,0.668	-0.013
2883	"ENSMUSG00000029263"	"Pigg"	chr5	+	108486420	108486612	108489660	108489970	108483969	108484427	108492089	108492253	2883	308,333,348	717,781,793	214,256,273	525,588,638	341	459	0.855855500153	1.0	0.366,0.365,0.371	0.354,0.369,0.365	0.005
2884	"ENSMUSG00000029263"	"Pigg"	chr5	+	108486420	108486612	108492089	108492253	108483969	108484427	108495702	108496099	2884	299,328,341	154,191,183	212,256,272	108,111,134	341	313	0.256149365896	0.8610094467397702	0.641,0.612,0.631	0.643,0.679,0.651	-0.03
2885	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29700789	29700905	29712515	29712605	29697985	29698173	29720932	29721012	2885	47,45,33	143,134,159	40,47,70	193,175,244	239	265	0.493753197543	1.0	0.267,0.271,0.187	0.187,0.229,0.241	0.023
2886	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29700789	29700905	29720932	29721012	29697985	29698173	29730999	29732417	2886	69,28,63	129,127,151	55,35,57	180,161,228	229	265	0.0523934226441	0.4407115163117539	0.382,0.203,0.326	0.261,0.201,0.224	0.075
2887	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29707231	29707359	29712515	29712605	29700789	29700905	29720932	29721012	2887	94,107,89	15,5,21	121,111,161	10,15,22	239	277	0.548187927555	1.0	0.879,0.961,0.831	0.933,0.896,0.895	-0.018
2888	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29712515	29712605	29720932	29721012	29707231	29707359	29730999	29731062	2888	70,28,62	10,3,7	54,35,57	23,5,17	229	239	0.00390335686436	0.09451699835843143	0.88,0.907,0.902	0.71,0.88,0.778	0.107
2889	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29720932	29721012	29730999	29732417	29712515	29712605	29763648	29763849	2889	1193,1252,1328	63,59,60	1248,1539,1584	90,97,116	1567	229	0.00368732589133	0.0901165297488069	0.735,0.756,0.764	0.67,0.699,0.666	0.073
2890	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29463676	29463753	29468392	29468473	29463055	29463133	29492388	29492461	2890	62,103,102	60,52,70	100,89,91	58,78,80	230	226	0.57869704957	1.0	0.504,0.661,0.589	0.629,0.529,0.528	0.023
2891	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29551764	29551904	29566045	29566085	29528799	29528903	29568880	29568953	2891	119,146,140	167,230,191	131,106,142	187,188,213	189	289	0.566483390775	1.0	0.521,0.493,0.528	0.517,0.463,0.505	0.019
2892	"ENSMUSG00000010721"	"Lmbr1"	chr5	-	29551764	29551904	29566045	29566085	29528799	29528903	29583124	29583328	2892	0,0,1	165,229,192	0,0,2	181,186,211	189	289	1	1.0	0.0,0.0,0.008	0.0,0.0,0.014	-0.002
2893	"ENSMUSG00000035851"	"Ythdc1"	chr5	+	86967944	86968034	86968491	86968545	86964765	86965192	86969110	86969205	2893	641,666,688	136,139,153	488,549,624	157,84,131	239	203	0.830741004552	1.0	0.8,0.803,0.793	0.725,0.847,0.802	0.007
2894	"ENSMUSG00000063808"	"Gpatch1"	chr7	-	35001002	35001150	35002653	35002896	34998645	34998725	35005354	35005413	2894	335,400,459	281,292,340	379,356,379	275,282,312	392	297	0.877388384229	1.0	0.475,0.509,0.506	0.511,0.489,0.479	0.004
2895	"ENSMUSG00000022814"	"Umps"	chr16	-	33779422	33779537	33780546	33780722	33775151	33777305	33781938	33782610	2895	817,857,913	520,567,541	614,579,632	387,309,404	325	264	0.620595224054	1.0	0.561,0.551,0.578	0.563,0.604,0.56	-0.012
2896	"ENSMUSG00000056367"	"Actr3b"	chr5	+	26003443	26003499	26016914	26017025	25965023	25965126	26027402	26027498	2896	185,186,203	462,485,535	116,130,150	331,299,360	205	260	0.794618178124	1.0	0.337,0.327,0.325	0.308,0.355,0.346	-0.007
2897	"ENSMUSG00000056367"	"Actr3b"	chr5	+	26030105	26030213	26034523	26034667	26027402	26027498	26036608	26036782	2897	510,598,591	362,371,363	370,281,494	254,252,277	257	293	0.520636596131	1.0	0.616,0.648,0.65	0.624,0.56,0.67	0.02
2898	"ENSMUSG00000056367"	"Actr3b"	chr5	+	26053359	26053485	26054070	26054154	26037383	26037476	26054848	26055340	2898	262,249,236	183,179,188	209,178,188	116,139,166	275	233	0.937478737953	1.0	0.548,0.541,0.515	0.604,0.52,0.49	-0.003
2899	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25534444	25534573	25543410	25543579	25534238	25534271	25549905	25550036	2899	233,198,221	101,115,116	194,194,229	83,117,79	318	278	0.395688461646	0.9663674453042559	0.669,0.601,0.625	0.671,0.592,0.717	-0.028
2900	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25614131	25614329	25619882	25620021	25610368	25610517	25648817	25648906	2900	146,187,128	199,196,259	113,111,123	153,177,158	288	347	0.946865999823	1.0	0.469,0.535,0.373	0.471,0.43,0.484	-0.003
2901	"ENSMUSG00000020847"	"Rph3al"	chr11	-	75769774	75769861	75797343	75797473	75745129	75745304	75799736	75799880	2901	121,119,93	31,38,45	206,205,180	72,66,86	279	236	0.554373807117	1.0	0.768,0.726,0.636	0.708,0.724,0.639	0.02
2902	"ENSMUSG00000021552"	"Gkap1"	chr13	-	58391615	58391768	58398944	58398967	58389467	58389569	58403560	58403684	2902	71,59,87	504,463,493	124,72,127	425,486,585	172	302	0.0133764385432	0.2088751748149908	0.198,0.183,0.237	0.339,0.206,0.276	-0.068
2903	"ENSMUSG00000028973"	"Abcb8"	chr5	+	24599153	24599581	24604910	24605220	24598673	24598700	24605522	24605678	2903	295,382,359	607,740,727	347,314,381	660,652,765	577	459	0.95932617114	1.0	0.279,0.291,0.282	0.295,0.277,0.284	-0.001
2904	"ENSMUSG00000028973"	"Abcb8"	chr5	+	24611665	24611799	24613565	24613816	24611397	24611492	24614351	24614943	2904	202,210,196	446,413,445	195,159,203	467,387,432	283	400	0.486435691018	1.0	0.39,0.418,0.384	0.371,0.367,0.399	0.018
2905	"ENSMUSG00000041303"	"Gtf3c3"	chr1	-	54444138	54444329	54444995	54445233	54442669	54442794	54455042	54455178	2905	201,258,201	175,211,190	172,177,178	144,132,172	387	340	0.794680817142	1.0	0.502,0.518,0.482	0.512,0.541,0.476	-0.009
2906	"ENSMUSG00000062604"	"Srpk2"	chr5	-	23732894	23733060	23770111	23770263	23730493	23730743	23880717	23880772	2906	260,253,269	32,30,44	406,379,411	31,50,41	301	315	0.0891307231093	0.5765717599681691	0.895,0.898,0.865	0.932,0.888,0.913	-0.025
2907	"ENSMUSG00000062604"	"Srpk2"	chr5	-	23751977	23752065	23753452	23753561	23749159	23750608	23770111	23770263	2907	394,391,472	441,435,403	469,514,598	505,534,662	258	237	0.594140592479	1.0	0.451,0.452,0.518	0.46,0.469,0.453	0.013
2908	"ENSMUSG00000062604"	"Srpk2"	chr5	-	23753452	23753561	23770111	23770263	23751976	23752065	23821324	23821388	2908	330,409,359	497,550,528	267,238,320	650,641,760	301	258	3.08391296944e-08	7.3550501748420075e-06	0.363,0.389,0.368	0.26,0.241,0.265	0.118
2909	"ENSMUSG00000062604"	"Srpk2"	chr5	-	23753452	23753561	23770111	23770263	23751977	23752065	23880717	23880772	2909	260,255,269	497,547,528	406,379,411	650,639,762	301	258	0.111593378831	0.6383967436771796	0.31,0.286,0.304	0.349,0.337,0.316	-0.034
2910	"ENSMUSG00000062604"	"Srpk2"	chr5	-	23770111	23770263	23880717	23880772	23753452	23753561	23880855	23880965	2910	304,280,332	626,690,677	460,426,469	783,809,1017	204	301	0.186871004925	0.7761164615103985	0.417,0.375,0.42	0.464,0.437,0.405	-0.031
2911	"ENSMUSG00000062604"	"Srpk2"	chr5	-	23770111	23770263	23880717	23880772	23753452	23753561	23881311	23881446	2911	6,15,9	626,687,677	14,14,25	779,812,1014	204	301	0.176928560426	0.7616469837103677	0.014,0.031,0.019	0.026,0.025,0.035	-0.007
