ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
510	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45900848	45901051	45903104	45903187	45900339	45900746	45906407	45906477
511	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45900848	45901051	45903104	45903269	45900697	45900746	45906407	45906428
512	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45901182	45901264	45903104	45903187	45900848	45901051	45906720	45906778
513	"ENSMUSG00000023961"	"Enpp4"	chr17	-	44412201	44412372	44412697	44413555	44407206	44410568	44416601	44416655
514	"ENSMUSG00000023918"	"Adgrf4"	chr17	-	42980519	42980789	42983386	42983538	42977394	42978777	42986615	42986670
516	"ENSMUSG00000038500"	"Prr3"	chr17	-	36285414	36285705	36289272	36289335	36283432	36284695	36290018	36291128
517	"ENSMUSG00000003534"	"Ddr1"	chr17	-	36002019	36002122	36002338	36002486	36000885	36001072	36003747	36003976
518	"ENSMUSG00000001524"	"Gtf2h4"	chr17	-	35980200	35980331	35980520	35980653	35979501	35979549	35980839	35980923
519	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	73317383	73317632	73317711	73317824	73316822	73317297	73317973	73318074
520	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	73317711	73317824	73317973	73318074	73317383	73317632	73320084	73320162
521	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	73317973	73318074	73320084	73320162	73317711	73317824	73320251	73320340
522	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	73320084	73320162	73320251	73320340	73317973	73318074	73320644	73320948
523	"ENSMUSG00000024392"	"Bag6"	chr17	+	35355090	35355211	35357347	35357465	35354153	35354447	35357561	35357758
524	"ENSMUSG00000024392"	"Bag6"	chr17	+	35355090	35355211	35357347	35357465	35354461	35354604	35357561	35357758
525	"ENSMUSG00000024392"	"Bag6"	chr17	+	35361282	35361360	35361473	35361581	35360805	35361058	35361702	35361815
526	"ENSMUSG00000007030"	"Vwa7"	chr17	+	35236668	35236950	35237363	35237460	35236032	35236281	35238013	35238124
527	"ENSMUSG00000007030"	"Vwa7"	chr17	+	35237363	35237460	35238013	35238124	35236668	35236950	35238637	35238833
528	"ENSMUSG00000007029"	"Vars"	chr17	+	35220387	35220806	35223180	35223315	35219962	35220208	35223412	35223551
529	"ENSMUSG00000007029"	"Vars"	chr17	+	35231705	35231796	35231905	35232011	35231465	35231624	35232097	35232168
530	"ENSMUSG00000007029"	"Vars"	chr17	+	35231705	35231796	35232097	35232168	35231465	35231624	35232240	35232366
531	"ENSMUSG00000015461"	"Atf6b"	chr17	+	34866633	34866713	34867192	34867271	34866174	34866290	34867550	34867642
532	"ENSMUSG00000015474"	"Ppt2"	chr17	-	34844610	34844718	34844809	34844905	34842004	34842088	34845432	34845586
534	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829900	34829933	34829979	34829418	34829618	34830578	34830674
535	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829900	34830247	34830423	34829418	34829618	34830578	34830674
536	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829979	34830247	34830423	34829418	34829618	34830578	34830671
537	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829933	34829979	34830247	34830423	34829418	34829618	34830578	34830674
538	"ENSMUSG00000015478"	"Rnf5"	chr17	-	34820714	34820832	34820907	34820962	34820064	34820640	34821058	34821171
539	"ENSMUSG00000024339"	"Tap2"	chr17	+	34430843	34431041	34431203	34431332	34428063	34428269	34432988	34433177
540	"ENSMUSG00000061232"	"H2-K1"	chr17	-	34215589	34215628	34216011	34216131	34214990	34215450	34216258	34216534
541	"ENSMUSG00000002308"	"Cd320"	chr17	+	34064989	34065115	34066468	34066699	34062064	34062265	34066990	34067152
542	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33868568	33869371	33871246	33871300	33867786	33867838	33877361	33877439
543	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33877843	33877888	33879186	33879288	33877361	33877439	33882198	33882259
544	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33877873	33877888	33879186	33879288	33877361	33877439	33882198	33882259
545	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885503	33885620	33885659	33884465	33884619	33887958	33888052
546	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33889054	33889107	33896247	33896414	33888142	33888150	33904240	33904366
547	"ENSMUSG00000067424"	"Zfp563"	chr17	+	33321204	33321331	33321516	33321577	33308283	33308453	33323597	33329679
548	"ENSMUSG00000067424"	"Zfp563"	chr17	+	33321204	33321331	33321516	33321577	33311431	33311566	33323597	33324032
549	"ENSMUSG00000024055"	"Cyp4f13"	chr17	-	33148443	33148510	33148828	33149096	33148111	33148241	33149514	33149636
550	"ENSMUSG00000024055"	"Cyp4f13"	chr17	-	33149514	33149636	33151602	33151656	33148443	33148510	33160029	33160174
551	"ENSMUSG00000024055"	"Cyp4f13"	chr17	-	33149514	33149636	33160029	33160174	33148443	33148510	33165778	33165977
553	"ENSMUSG00000002625"	"Akap8l"	chr17	-	32555258	32555712	32564297	32564372	32555080	32555177	32569460	32569549
554	"ENSMUSG00000024045"	"Akap8"	chr17	-	32532078	32532236	32533084	32533118	32531259	32531347	32534415	32534462
555	"ENSMUSG00000024045"	"Akap8"	chr17	-	32535160	32535641	32536819	32536852	32534628	32534758	32537744	32537783
556	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32270603	32270823	32271712	32271801	32270119	32270184	32272830	32272925
557	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32270656	32270823	32271712	32271801	32270119	32270184	32272830	32272928
558	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32271712	32271801	32272830	32272928	32270656	32270823	32274078	32274098
560	"ENSMUSG00000024042"	"Sik1"	chr17	-	32067932	32068055	32068492	32068648	32067605	32067822	32068901	32069125
567	"ENSMUSG00000024027"	"Glp1r"	chr17	+	31143474	31143628	31151586	31151628	31138329	31138436	31155238	31155460
568	"ENSMUSG00000024027"	"Glp1r"	chr17	+	31150122	31150261	31151586	31151628	31149691	31149780	31155238	31155460
569	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29592191	29592388	29592984	29593077	29587952	29588311	29593820	29593833
570	"ENSMUSG00000024013"	"Fgd2"	chr17	+	29592357	29592388	29592984	29593077	29592191	29592271	29593820	29593952
571	"ENSMUSG00000024011"	"Pi16"	chr17	+	29545247	29545336	29546811	29546944	29544846	29544956	29547481	29547872
572	"ENSMUSG00000071172"	"Srsf3"	chr17	+	29257463	29257598	29259748	29259787	29255214	29255422	29260180	29260267
573	"ENSMUSG00000005936"	"Kctd20"	chr17	+	29180387	29180661	29181783	29181886	29176852	29177031	29182224	29182345
575	"ENSMUSG00000063952"	"Brpf3"	chr17	+	29047317	29047415	29050291	29050385	29042946	29043040	29054735	29054890
576	"ENSMUSG00000004865"	"Srpk1"	chr17	-	28819216	28819430	28819842	28819868	28818444	28818843	28821661	28821827
577	"ENSMUSG00000024222"	"Fkbp5"	chr17	-	28621582	28621822	28625058	28625244	28618067	28620125	28629483	28629567
578	"ENSMUSG00000024222"	"Fkbp5"	chr17	-	28625058	28625244	28629483	28629567	28621582	28621822	28631007	28631098
579	"ENSMUSG00000024222"	"Fkbp5"	chr17	-	28629483	28629567	28631007	28631098	28625058	28625244	28634842	28634999
580	"ENSMUSG00000024222"	"Fkbp5"	chr17	-	28718339	28718392	28726162	28726443	28706878	28706977	28736368	28736498
582	"ENSMUSG00000002249"	"Tead3"	chr17	-	28555484	28555547	28559127	28559192	28554458	28554470	28560322	28560574
583	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28419412	28419488	28419981	28420107	28419084	28419201	28420234	28420414
584	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28419981	28420107	28420234	28420414	28419412	28419488	28421088	28421215
585	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28419981	28420107	28420234	28420414	28419412	28419488	28422059	28422224
586	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420234	28420414	28421088	28421322	28419981	28420107	28421408	28421572
587	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28420324	28420414	28421088	28421322	28419981	28420107	28421408	28421452
588	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28421408	28421572	28422059	28422224	28420234	28420414	28423428	28423542
589	"ENSMUSG00000057789"	"Bak1"	chr17	-	27240140	27240321	27240636	27240656	27238785	27240009	27241412	27241556
590	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	27140780	27140834	27141649	27141697	27139993	27140093	27141878	27142276
592	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26498306	26498336	26498934	26499102	26496519	26496608	26500598	26500942
593	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26498306	26498336	26498934	26499138	26496519	26496608	26500598	26500964
594	"ENSMUSG00000007041"	"Clic1"	chr17	+	35271756	35271882	35272008	35272115	35271410	35271520	35274202	35274384
595	"ENSMUSG00000007041"	"Clic1"	chr17	+	35272008	35272115	35274202	35274384	35271756	35271882	35277305	35277725
596	"ENSMUSG00000037098"	"Rab11fip3"	chr17	-	26243348	26243440	26255562	26255656	26234917	26235129	26286555	26288519
597	"ENSMUSG00000037326"	"Capn15"	chr17	-	26180693	26180846	26180927	26181053	26179623	26179785	26181644	26181868
598	"ENSMUSG00000074746"	"Pdzd8"	chr19	-	59303689	59303792	59316182	59316305	59293589	59293752	59333150	59334212
599	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150435	26150547	26150647	26150801	26149931	26150012	26151078	26151205
600	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150435	26150547	26150647	26151205	26149931	26150012	26153731	26153852
601	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150435	26150547	26151078	26151205	26149931	26150012	26153731	26153852
602	"ENSMUSG00000025728"	"Pigq"	chr17	-	26150647	26150801	26151078	26151205	26150435	26150547	26153067	26153247
603	"ENSMUSG00000025728"	"Pigq"	chr17	-	26151078	26151205	26153067	26153247	26150647	26150801	26153731	26153852
604	"ENSMUSG00000048799"	"Cep120"	chr18	-	53818954	53819100	53830666	53830765	53814794	53816536	53836193	53836316
605	"ENSMUSG00000002274"	"Metrn"	chr17	-	26014347	26014407	26015214	26015615	26012194	26014265	26015838	26016057
606	"ENSMUSG00000002274"	"Metrn"	chr17	-	26014347	26014407	26015214	26015323	26013840	26014265	26015838	26015942
607	"ENSMUSG00000002274"	"Metrn"	chr17	-	26014347	26014407	26015059	26015615	26013874	26014265	26015838	26016029
608	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25122898	25123025	25123622	25123793	25122262	25122358	25123880	25123937
609	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25127384	25127402	25128123	25128135	25126302	25126360	25131721	25131840
610	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25136968	25137113	25142789	25142881	25133432	25133679	25143120	25143191
611	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25137061	25137113	25142789	25142881	25133432	25133679	25143120	25143191
612	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25103098	25103209	25104392	25104591	25102779	25102849	25104692	25104811
613	"ENSMUSG00000039183"	"Nubp2"	chr17	-	25103098	25103209	25104392	25104608	25102779	25102849	25104692	25104811
614	"ENSMUSG00000044533"	"Rps2"	chr17	+	24939507	24939705	24939942	24940276	24939083	24939426	24940596	24940688
615	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24895527	24895640	24896029	24896159	24888660	24888947	24896383	24896595
616	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896029	24896159	24896383	24896595	24895527	24895640	24896808	24897026
617	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896383	24896595	24896808	24897026	24896029	24896159	24897569	24897678
618	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896808	24897026	24897569	24897678	24896383	24896595	24898010	24898198
619	"ENSMUSG00000041130"	"Zfp598"	chr17	+	24896808	24897026	24897569	24897687	24896383	24896595	24898010	24898198
620	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24823801	24823963	24825197	24825326	24823479	24823632	24826410	24826505
621	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24823801	24823966	24825197	24825326	24823479	24823632	24826410	24826505
622	"ENSMUSG00000002496"	"Tsc2"	chr17	-	24848842	24848953	24849886	24849973	24847915	24848060	24850918	24851080
623	"ENSMUSG00000052752"	"Traf7"	chr17	-	24729632	24729672	24730288	24730371	24729186	24729546	24730545	24730673
624	"ENSMUSG00000052752"	"Traf7"	chr17	-	24732872	24732906	24733098	24733191	24731923	24732058	24733686	24733712
625	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733098	24733191	24733686	24733803	24732872	24732906	24735478	24735570
626	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733098	24733191	24733686	24733840	24732872	24732906	24735478	24735573
627	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733098	24733191	24735478	24735570	24732872	24732906	24737715	24737768
628	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733098	24733191	24735478	24735573	24732872	24732906	24737715	24737768
629	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733098	24733191	24733686	24733803	24732872	24732906	24737715	24737773
630	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733803	24735478	24735570	24732872	24732906	24737715	24737773
631	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733803	24735478	24735573	24732872	24732906	24737715	24737773
634	"ENSMUSG00000052752"	"Traf7"	chr17	-	24735478	24735570	24737715	24737768	24733098	24733191	24738104	24738220
635	"ENSMUSG00000052752"	"Traf7"	chr17	-	24735478	24735570	24737715	24737773	24733098	24733191	24738104	24738220
636	"ENSMUSG00000052752"	"Traf7"	chr17	-	24735478	24735570	24737715	24737773	24733686	24733803	24738104	24738220
637	"ENSMUSG00000024132"	"Eci1"	chr17	+	24652106	24652234	24655151	24655298	24645677	24645913	24656193	24656315
638	"ENSMUSG00000024132"	"Eci1"	chr17	+	24652106	24652234	24656193	24656315	24645826	24645913	24656405	24656584
639	"ENSMUSG00000024132"	"Eci1"	chr17	+	24652106	24652234	24656405	24656584	24645826	24645913	24657922	24658294
640	"ENSMUSG00000024132"	"Eci1"	chr17	+	24652115	24652234	24655151	24655298	24645826	24645913	24656193	24656315
641	"ENSMUSG00000024132"	"Eci1"	chr17	+	24652115	24652234	24656193	24656315	24645826	24645913	24656405	24656584
642	"ENSMUSG00000024132"	"Eci1"	chr17	+	24652115	24652234	24656405	24656584	24645826	24645913	24657922	24658294
643	"ENSMUSG00000024132"	"Eci1"	chr17	+	24655151	24655298	24656193	24656315	24652106	24652234	24656405	24656584
646	"ENSMUSG00000061613"	"U2af1"	chr17	-	31870619	31870686	31873952	31874040	31867818	31867868	31877626	31877729
648	"ENSMUSG00000061613"	"U2af1"	chr17	-	31871475	31871542	31873952	31874040	31867818	31867868	31877626	31877743
649	"ENSMUSG00000036473"	"Tbc1d24"	chr17	-	24404177	24405175	24408917	24409027	24402667	24402822	24424447	24424499
650	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24376501	24376570	24376713	24376821	24375544	24375646	24376891	24377036
651	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24377613	24377668	24382169	24382306	24377283	24377496	24382555	24382638
653	"ENSMUSG00000024114"	"Prss41"	chr17	-	24061218	24061499	24062812	24062845	24056464	24056622	24062930	24062957
654	"ENSMUSG00000024114"	"Prss41"	chr17	-	24061218	24061499	24062930	24062957	24056464	24056622	24063050	24063146
655	"ENSMUSG00000024114"	"Prss41"	chr17	-	24062415	24062584	24062930	24062957	24060025	24061499	24063050	24063146
656	"ENSMUSG00000040097"	"Flywch1"	chr17	-	23981139	23981568	23981949	23982292	23979580	23980090	23990388	23990496
657	"ENSMUSG00000071266"	"Zfp946"	chr17	+	22647461	22647546	22665777	22665874	22643239	22643410	22670077	22670133
658	"ENSMUSG00000071266"	"Zfp946"	chr17	+	22647461	22647546	22665777	22665874	22643248	22643410	22670059	22670133
659	"ENSMUSG00000117284"	"Gm7072"	chr17	-	22511388	22511436	22528485	22528578	22508749	22508876	22532217	22532301
660	"ENSMUSG00000117284"	"Gm7072"	chr17	-	22528485	22528578	22532217	22532301	22511388	22511436	22533727	22533818
661	"ENSMUSG00000071267"	"Zfp942"	chr17	-	22151973	22152094	22160706	22160831	22149346	22149473	22172868	22173034
662	"ENSMUSG00000067931"	"Zfp948"	chr17	+	21789310	21789389	21794118	21794218	21787269	21787507	21803291	21803404
663	"ENSMUSG00000067931"	"Zfp948"	chr17	+	21789310	21789389	21803291	21803404	21787269	21787507	21805041	21805168
664	"ENSMUSG00000067931"	"Zfp948"	chr17	+	21794118	21794218	21803291	21803404	21789310	21789389	21805041	21805168
665	"ENSMUSG00000057409"	"Zfp53"	chr17	+	21720472	21720564	21725242	21725369	21711487	21711578	21728248	21730735
666	"ENSMUSG00000023892"	"Zfp51"	chr17	+	21672698	21672789	21676558	21676650	21670635	21670683	21681922	21682049
668	"ENSMUSG00000024666"	"Tmem138"	chr19	-	10548892	10548968	10552200	10552372	10547841	10548632	10552603	10552875
669	"ENSMUSG00000024666"	"Tmem138"	chr19	-	10548892	10548968	10552200	10552299	10547843	10548632	10552603	10552875
670	"ENSMUSG00000073177"	"Gm773"	chrX	-	55241930	55242030	55246943	55246978	55239012	55239111	55247366	55247436
671	"ENSMUSG00000073177"	"Gm773"	chrX	-	55242833	55242951	55246943	55246978	55241930	55242030	55247366	55247436
672	"ENSMUSG00000073177"	"Gm773"	chrX	-	55242833	55242951	55247366	55247436	55241930	55242030	55248032	55248150
673	"ENSMUSG00000073177"	"Gm773"	chrX	-	55242833	55242951	55248032	55248150	55241930	55242030	55258173	55258241
674	"ENSMUSG00000073177"	"Gm773"	chrX	-	55246943	55246978	55247366	55247436	55242833	55242951	55248032	55248150
675	"ENSMUSG00000073177"	"Gm773"	chrX	-	55246943	55246978	55248032	55248150	55242833	55242951	55258173	55258241
676	"ENSMUSG00000051977"	"Prdm9"	chr17	-	15782676	15782784	15783075	15783199	15779130	15779334	15783482	15783593
677	"ENSMUSG00000023883"	"Phf10"	chr17	-	15174276	15174386	15175053	15175203	15172881	15173035	15176245	15176329
678	"ENSMUSG00000023883"	"Phf10"	chr17	-	15175294	15175428	15176245	15176329	15175053	15175203	15176995	15177126
679	"ENSMUSG00000023883"	"Phf10"	chr17	-	15176245	15176329	15176995	15177126	15175294	15175428	15179680	15179787
680	"ENSMUSG00000023883"	"Phf10"	chr17	-	15176995	15177126	15179680	15179787	15176245	15176329	15181372	15181535
681	"ENSMUSG00000117042"	"2700054A10Rik"	chr17	-	13774274	13774354	13789019	13789145	13768557	13768695	13889020	13889153
682	"ENSMUSG00000006818"	"Sod2"	chr17	+	13229406	13229523	13232319	13232499	13227070	13227273	13233912	13239021
684	"ENSMUSG00000014426"	"Map3k4"	chr17	-	12461536	12461692	12462386	12462483	12458856	12458957	12466189	12466256
685	"ENSMUSG00000023809"	"Rps6ka2"	chr17	+	7495311	7495428	7503444	7503526	7437513	7437842	7514100	7514181
686	"ENSMUSG00000023809"	"Rps6ka2"	chr17	+	7503444	7503526	7514100	7514181	7495311	7495428	7516690	7516770
687	"ENSMUSG00000023809"	"Rps6ka2"	chr17	+	7523229	7523372	7538990	7539055	7521810	7521848	7544861	7544964
688	"ENSMUSG00000000579"	"Dynlt1c"	chr17	+	6870885	6870927	6874010	6874134	6869069	6869235	6874472	6874550
689	"ENSMUSG00000000579"	"Dynlt1c"	chr17	+	6874010	6874134	6874472	6874550	6870885	6870927	6874899	6877078
690	"ENSMUSG00000034377"	"Tulp4"	chr17	+	6227103	6227232	6235411	6235573	6188422	6189431	6248946	6249127
691	"ENSMUSG00000034377"	"Tulp4"	chr17	+	6248946	6249127	6257165	6257332	6235411	6235573	6263658	6263883
692	"ENSMUSG00000034377"	"Tulp4"	chr17	+	6251974	6252109	6257165	6257332	6248946	6249127	6263658	6263883
693	"ENSMUSG00000015659"	"Serac1"	chr17	-	6119573	6119663	6121027	6121164	6117803	6117935	6122108	6122145
694	"ENSMUSG00000015659"	"Serac1"	chr17	-	6119573	6119663	6121027	6121164	6117803	6117935	6124430	6124522
695	"ENSMUSG00000015659"	"Serac1"	chr17	-	6119573	6119663	6122108	6122145	6117803	6117935	6124430	6124522
696	"ENSMUSG00000015659"	"Serac1"	chr17	-	6121027	6121164	6122108	6122145	6117803	6117935	6124430	6124522
697	"ENSMUSG00000015659"	"Serac1"	chr17	-	6121027	6121164	6122108	6122145	6119573	6119663	6124430	6124522
698	"ENSMUSG00000023805"	"Synj2"	chr17	+	6036246	6036517	6040410	6040636	6026069	6026156	6047152	6047236
699	"ENSMUSG00000004945"	"Tmem242"	chr17	-	5483716	5483854	5489806	5489907	5461144	5461742	5490407	5490518
700	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5314306	5314396	5329477	5329657	5293102	5293346	5341230	5341558
701	"ENSMUSG00000045975"	"C2cd2"	chr16	-	97691205	97691318	97693389	97693509	97687287	97687410	97713805	97713904
702	"ENSMUSG00000045975"	"C2cd2"	chr16	-	97691213	97691318	97693389	97693509	97687287	97687410	97713805	97713904
703	"ENSMUSG00000045975"	"C2cd2"	chr16	-	97693389	97693509	97713805	97713904	97691205	97691318	97723254	97723806
704	"ENSMUSG00000079435"	"Rpl36a"	chrX	+	133486826	133486932	133487259	133487327	133486402	133486468	133488199	133488322
705	"ENSMUSG00000000159"	"Igsf5"	chr16	+	96179284	96179584	96187685	96187826	96174029	96174347	96192219	96192244
706	"ENSMUSG00000040666"	"Sh3bgr"	chr16	+	96015212	96015293	96020688	96020760	96007681	96007867	96021698	96021791
707	"ENSMUSG00000022914"	"Brwd1"	chr16	-	95817307	95817460	95818780	95818924	95814908	95815075	95820618	95820660
708	"ENSMUSG00000022914"	"Brwd1"	chr16	-	95839090	95839185	95842451	95842583	95837061	95837251	95844200	95844294
709	"ENSMUSG00000022914"	"Brwd1"	chr16	-	95867224	95867385	95867695	95867794	95865949	95866171	95869676	95869827
710	"ENSMUSG00000022940"	"Pigp"	chr16	-	94166213	94166332	94168419	94168492	94165305	94165646	94170947	94171051
711	"ENSMUSG00000039456"	"Morc3"	chr16	+	93663262	93663426	93667251	93668140	93661847	93661905	93670124	93670282
712	"ENSMUSG00000022948"	"Setd4"	chr16	-	93384706	93384788	93393185	93393223	93383124	93383205	93396099	93396169
713	"ENSMUSG00000022948"	"Setd4"	chr16	-	93386798	93386973	93393185	93393223	93384706	93384788	93396099	93396169
715	"ENSMUSG00000051297"	"2410124H12Rik"	chr16	+	92275500	92275856	92288901	92289063	92267790	92267965	92293937	92294268
716	"ENSMUSG00000022956"	"Atp5o"	chr16	-	91723346	91723459	91723740	91723870	91722428	91722515	91725786	91725897
717	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91655096	91655263	91658081	91658127	91651460	91651543	91664907	91665025
718	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91655096	91655263	91660144	91660266	91651460	91651543	91664907	91665025
719	"ENSMUSG00000022957"	"Itsn1"	chr16	+	91658081	91658127	91660144	91660266	91651460	91651543	91664907	91665025
721	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91374861	91374919	91377089	91377182	91372645	91373046	91383829	91383969
722	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91378582	91378650	91380163	91380276	91377089	91377182	91383829	91383969
723	"ENSMUSG00000022983"	"Scaf4"	chr16	-	90054140	90054290	90054869	90055009	90049144	90049338	90055598	90055734
724	"ENSMUSG00000002489"	"Tiam1"	chr16	-	89646537	89646642	89652732	89652903	89640140	89640222	89655486	89655561
725	"ENSMUSG00000051827"	"Rhox2a"	chrX	+	36508901	36509313	36510828	36510874	36508628	36508739	36513113	36513339
726	"ENSMUSG00000051827"	"Rhox2a"	chrX	+	36508901	36509313	36510828	36510874	36508650	36508739	36511141	36511190
727	"ENSMUSG00000025613"	"Cct8"	chr16	-	87281691	87281811	87282467	87282632	87280213	87280953	87282721	87282793
728	"ENSMUSG00000025613"	"Cct8"	chr16	-	87282467	87282632	87282721	87282793	87281691	87281811	87283123	87283239
729	"ENSMUSG00000025613"	"Cct8"	chr16	-	87287372	87287553	87288185	87288339	87287208	87287270	87290594	87290674
730	"ENSMUSG00000025613"	"Cct8"	chr16	-	87288189	87288339	87290594	87290674	87287372	87287553	87291224	87291315
731	"ENSMUSG00000044442"	"N6amt1"	chr16	+	87153785	87153876	87159407	87159491	87153065	87153152	87164352	87165630
733	"ENSMUSG00000022892"	"App"	chr16	-	84774951	84775173	84810514	84810614	84762557	84762658	84812119	84812248
734	"ENSMUSG00000022892"	"App"	chr16	-	84837138	84837195	84840463	84840631	84827119	84827253	84853211	84853414
735	"ENSMUSG00000022892"	"App"	chr16	-	84876727	84876921	84900093	84900223	84853211	84853414	84917417	84917585
736	"ENSMUSG00000022892"	"App"	chr16	-	84879663	84879776	84917417	84917585	84876727	84876921	84970389	84970592
737	"ENSMUSG00000022892"	"App"	chr16	-	84900093	84900223	84917417	84917585	84879663	84879776	84970389	84970592
744	"ENSMUSG00000022724"	"Riox2"	chr16	+	59295872	59296332	59299532	59299652	59292137	59292308	59300653	59300782
745	"ENSMUSG00000035107"	"Dcbld2"	chr16	+	58244923	58245151	58253688	58253826	58228805	58229314	58265703	58265755
746	"ENSMUSG00000035107"	"Dcbld2"	chr16	+	58272023	58272148	58275488	58275639	58271086	58271302	58276439	58276520
747	"ENSMUSG00000022749"	"Tbc1d23"	chr16	-	56998294	56998383	57001854	57001899	56993386	56993522	57003213	57003353
748	"ENSMUSG00000022757"	"Tfg"	chr16	-	56524789	56524936	56525973	56526057	56521431	56521599	56532973	56533203
749	"ENSMUSG00000098274"	"Rpl24"	chr16	+	55787422	55787533	55789872	55790009	55786783	55786985	55790474	55790538
750	"ENSMUSG00000098274"	"Rpl24"	chr16	+	55789872	55790009	55790474	55790538	55787422	55787533	55791673	55791798
751	"ENSMUSG00000022637"	"Cblb"	chr16	+	52006711	52006843	52009375	52009516	52006497	52006595	52014521	52014641
752	"ENSMUSG00000022637"	"Cblb"	chr16	+	52009375	52009516	52014521	52014641	52006711	52006843	52024795	52025748
753	"ENSMUSG00000022641"	"Bbx"	chr16	-	50068144	50068219	50071676	50071757	50044650	50045656	50082778	50082846
754	"ENSMUSG00000055447"	"Cd47"	chr16	+	49688127	49688475	49704527	49704617	49675995	49676195	49714539	49714647
755	"ENSMUSG00000055447"	"Cd47"	chr16	+	49689380	49689443	49704527	49704617	49688127	49688475	49714539	49714647
756	"ENSMUSG00000055447"	"Cd47"	chr16	+	49704527	49704617	49714539	49714647	49676007	49676195	49715731	49715824
757	"ENSMUSG00000055447"	"Cd47"	chr16	+	49704527	49704617	49714539	49714647	49688127	49688475	49715731	49715824
758	"ENSMUSG00000055447"	"Cd47"	chr16	+	49714539	49714647	49715731	49715824	49704527	49704617	49716718	49716811
759	"ENSMUSG00000055447"	"Cd47"	chr16	+	49728416	49728441	49729065	49729098	49727143	49727175	49731231	49731444
760	"ENSMUSG00000032965"	"Ift57"	chr16	+	49579679	49579811	49581316	49581379	49578757	49578829	49582963	49583030
761	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48763819	48763915	48765125	48765291	48762438	48762566	48765960	48765986
762	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48802422	48802495	48804897	48804998	48801261	48801417	48814152	48814304
763	"ENSMUSG00000063698"	"Sfxn4"	chr19	-	60844264	60844290	60845647	60845702	60842444	60842498	60845787	60845814
