"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000020792_chr11_116184100_116184139","ENSMUSG00000020792","Exoc7","chr11",116184100,116184139,39,"Small (30-50bp)",0.169,2.46650849294221e-07,"Inclusion"
"ENSMUSG00000020220_chr4_144830183_144830258","ENSMUSG00000020220","Vps13d","chr4",144830183,144830258,75,"Regular (>50bp)",0.21,0.0119748671403484,"Inclusion"
"ENSMUSG00000022838_chr16_36630833_36630970","ENSMUSG00000022838","Eaf2","chr16",36630833,36630970,137,"Regular (>50bp)",-0.184,0.012521616887176,"Exclusion"
"ENSMUSG00000022838_chr16_36645019_36645114","ENSMUSG00000022838","Eaf2","chr16",36645019,36645114,95,"Regular (>50bp)",-0.257,0.000513778543465898,"Exclusion"
"ENSMUSG00000030924_chr7_119423267_119423362","ENSMUSG00000030924","Rexo5","chr7",119423267,119423362,95,"Regular (>50bp)",0.105,0.00213734272654972,"Inclusion"
"ENSMUSG00000032826_chr3_126757031_126757130","ENSMUSG00000032826","Ank2","chr3",126757031,126757130,99,"Regular (>50bp)",0.192,7.50203677072801e-08,"Inclusion"
"ENSMUSG00000033014_chr3_103260882_103260933","ENSMUSG00000033014","Trim33","chr3",103260882,103260933,51,"Regular (>50bp)",-0.121,0.00335937572756558,"Exclusion"
"ENSMUSG00000033392_chr9_113687648_113687672","ENSMUSG00000033392","Clasp2","chr9",113687648,113687672,24,"Microexon (0-30bp)",0.252,1.26060491336164e-07,"Inclusion"
"ENSMUSG00000006476_chr2_24948264_24948333","ENSMUSG00000006476","Nsmf","chr2",24948264,24948333,69,"Regular (>50bp)",-0.121,0.000888691268343264,"Exclusion"
"ENSMUSG00000042632_chr15_79211834_79211914","ENSMUSG00000042632","Pla2g6","chr15",79211834,79211914,80,"Regular (>50bp)",-0.126,0.00140286639784641,"Exclusion"
"ENSMUSG00000026825_chr2_32200462_32200499","ENSMUSG00000026825","Dnm1","chr2",32200462,32200499,37,"Small (30-50bp)",-0.104,0.0269272889583834,"Exclusion"
"ENSMUSG00000032999_chr13_65335254_65335422","ENSMUSG00000032999","Nlrp4f","chr13",65335254,65335422,168,"Regular (>50bp)",0.254,2.14332252434951e-06,"Inclusion"
"ENSMUSG00000025816_chr2_5881651_5881812","ENSMUSG00000025816","Sec61a2","chr2",5881651,5881812,161,"Regular (>50bp)",0.101,0.03498916745618,"Inclusion"
"ENSMUSG00000025816_chr2_5887391_5887501","ENSMUSG00000025816","Sec61a2","chr2",5887391,5887501,110,"Regular (>50bp)",-0.139,0.0273040553546727,"Exclusion"
"ENSMUSG00000057897_chr11_5926764_5926893","ENSMUSG00000057897","Camk2b","chr11",5926764,5926893,129,"Regular (>50bp)",0.178,0.0379841142078612,"Inclusion"
"ENSMUSG00000027273_chr2_136611662_136611780","ENSMUSG00000027273","Snap25","chr2",136611662,136611780,118,"Regular (>50bp)",-0.111,0.000239161961537944,"Exclusion"
"ENSMUSG00000026781_chr2_22970679_22970712","ENSMUSG00000026781","Acbd5","chr2",22970679,22970712,33,"Small (30-50bp)",0.171,1.77638802543842e-12,"Inclusion"
"ENSMUSG00000087165_chr11_57687137_57687223","ENSMUSG00000087165","2010001A14Rik","chr11",57687137,57687223,86,"Regular (>50bp)",0.105,0.0428140432341417,"Inclusion"
"ENSMUSG00000026773_chr2_11480564_11480617","ENSMUSG00000026773","Pfkfb3","chr2",11480564,11480617,53,"Regular (>50bp)",0.127,0.000137958189414285,"Inclusion"
"ENSMUSG00000002428_chr3_20152243_20152379","ENSMUSG00000002428","Hltf","chr3",20152243,20152379,136,"Regular (>50bp)",-0.134,1.29687565925262e-05,"Exclusion"
"ENSMUSG00000022770_chr16_31673485_31673506","ENSMUSG00000022770","Dlg1","chr16",31673485,31673506,21,"Microexon (0-30bp)",-0.104,0.0218207418493108,"Exclusion"
"ENSMUSG00000029055_chr4_155069822_155069849","ENSMUSG00000029055","Plch2","chr4",155069822,155069849,27,"Microexon (0-30bp)",0.144,0.0428140432341417,"Inclusion"
"ENSMUSG00000020717_chr11_106571857_106571911","ENSMUSG00000020717","Pecam1","chr11",106571857,106571911,54,"Regular (>50bp)",0.118,0.000884537230798935,"Inclusion"
"ENSMUSG00000119993_chr3_152413486_152413934","ENSMUSG00000119993","Gm32085","chr3",152413486,152413934,448,"Regular (>50bp)",0.107,0.000152305644525748,"Inclusion"
"ENSMUSG00000119993_chr3_152413486_152413934","ENSMUSG00000119993","Gm32085","chr3",152413486,152413934,448,"Regular (>50bp)",0.388,0.0280678457845143,"Inclusion"
"ENSMUSG00000026490_chr1_179946300_179946348","ENSMUSG00000026490","Cdc42bpa","chr1",179946300,179946348,48,"Small (30-50bp)",0.18,1.18301469469446e-06,"Inclusion"
"ENSMUSG00000057335_chr1_176588916_176589066","ENSMUSG00000057335","Cep170","chr1",176588916,176589066,150,"Regular (>50bp)",0.103,3.9257019947339e-05,"Inclusion"
"ENSMUSG00000021903_chr14_31765045_31765250","ENSMUSG00000021903","Galnt15","chr14",31765045,31765250,205,"Regular (>50bp)",-0.171,0.00382594075526214,"Exclusion"
"ENSMUSG00000047021_chr1_74957992_74958143","ENSMUSG00000047021","Cfap65","chr1",74957992,74958143,151,"Regular (>50bp)",0.106,0.00333735927862648,"Inclusion"
"ENSMUSG00000074652_chr2_155459781_155459845","ENSMUSG00000074652","Myh7b","chr2",155459781,155459845,64,"Regular (>50bp)",0.16,0.0162912594168694,"Inclusion"
"ENSMUSG00000066551_chr5_149118808_149118845","ENSMUSG00000066551","Hmgb1","chr5",149118808,149118845,37,"Small (30-50bp)",-0.178,0.00138310450317866,"Exclusion"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,"Exclusion"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,"Inclusion"
"ENSMUSG00000024921_chr19_26737277_26737331","ENSMUSG00000024921","Smarca2","chr19",26737277,26737331,54,"Regular (>50bp)",-0.104,0.00063517275812959,"Exclusion"
"ENSMUSG00000041936_chr4_156252233_156252266","ENSMUSG00000041936","Agrn","chr4",156252233,156252266,33,"Small (30-50bp)",0.13,4.01171260164633e-06,"Inclusion"
"ENSMUSG00000041936_chr4_156253002_156253026","ENSMUSG00000041936","Agrn","chr4",156253002,156253026,24,"Microexon (0-30bp)",0.323,0.00409956888691432,"Inclusion"
"ENSMUSG00000100009_chr1_98524972_98525118","ENSMUSG00000100009","Gm7967","chr1",98524972,98525118,146,"Regular (>50bp)",0.119,1.00228474147005e-05,"Inclusion"
"ENSMUSG00000027646_chr2_157300762_157300780","ENSMUSG00000027646","Src","chr2",157300762,157300780,18,"Microexon (0-30bp)",0.119,0.042033003448259,"Inclusion"
"ENSMUSG00000026029_chr1_58843157_58843273","ENSMUSG00000026029","Casp8","chr1",58843157,58843273,116,"Regular (>50bp)",0.101,0.0014980270218957,"Inclusion"
"ENSMUSG00000034401_chr4_111603337_111603475","ENSMUSG00000034401","Spata6","chr4",111603337,111603475,138,"Regular (>50bp)",0.11,0.0214906933101873,"Inclusion"
"ENSMUSG00000029924_chr6_39349012_39349071","ENSMUSG00000029924","Slc37a3","chr6",39349012,39349071,59,"Regular (>50bp)",0.136,0.00666265136344891,"Inclusion"
"ENSMUSG00000120166_chr5_104728722_104728783","ENSMUSG00000120166","Zfp33b","chr5",104728722,104728783,61,"Regular (>50bp)",0.213,0.0122654131218897,"Inclusion"
"ENSMUSG00000034842_chr5_92553801_92553838","ENSMUSG00000034842","Art3","chr5",92553801,92553838,37,"Small (30-50bp)",-0.136,7.53265193187456e-06,"Exclusion"
"ENSMUSG00000034842_chr5_92553802_92553838","ENSMUSG00000034842","Art3","chr5",92553802,92553838,36,"Small (30-50bp)",-0.112,0.0444706993217716,"Exclusion"
"ENSMUSG00000048000_chr1_87301718_87301833","ENSMUSG00000048000","Gigyf2","chr1",87301718,87301833,115,"Regular (>50bp)",0.202,0.0251771867460651,"Inclusion"
"ENSMUSG00000025485_chr7_140437894_140438185","ENSMUSG00000025485","Ric8a","chr7",140437894,140438185,291,"Regular (>50bp)",-0.42,0.00127786254016389,"Exclusion"
"ENSMUSG00000060477_chr6_113642663_113642807","ENSMUSG00000060477","Irak2","chr6",113642663,113642807,144,"Regular (>50bp)",-0.113,0.0233905520350226,"Exclusion"
"ENSMUSG00000045482_chr5_144746960_144747014","ENSMUSG00000045482","Trrap","chr5",144746960,144747014,54,"Regular (>50bp)",0.283,0,"Inclusion"
"ENSMUSG00000045482_chr5_144747141_144747162","ENSMUSG00000045482","Trrap","chr5",144747141,144747162,21,"Microexon (0-30bp)",0.291,2.55299855330539e-11,"Inclusion"
"ENSMUSG00000091617_chr14_14982611_14982725","ENSMUSG00000091617","Gm3752","chr14",14982611,14982725,114,"Regular (>50bp)",-0.117,0.0157594179638082,"Exclusion"
"ENSMUSG00000000386_chr16_97259879_97259932","ENSMUSG00000000386","Mx1","chr16",97259879,97259932,53,"Regular (>50bp)",0.173,0.00331046029530328,"Inclusion"
"ENSMUSG00000035469_chr14_59444252_59444379","ENSMUSG00000035469","Rcbtb1","chr14",59444252,59444379,127,"Regular (>50bp)",-0.509,0.0068701276387848,"Exclusion"
"ENSMUSG00000018428_chr11_88734415_88734522","ENSMUSG00000018428","Akap1","chr11",88734415,88734522,107,"Regular (>50bp)",-0.427,3.36830553172877e-06,"Exclusion"
"ENSMUSG00000027523_chr2_174169900_174169924","ENSMUSG00000027523","Gnas","chr2",174169900,174169924,24,"Microexon (0-30bp)",0.15,8.39408628074766e-11,"Inclusion"
"ENSMUSG00000027281_chr2_136846853_136846974","ENSMUSG00000027281","Slx4ip","chr2",136846853,136846974,121,"Regular (>50bp)",-0.22,0.00405321759899933,"Exclusion"
"ENSMUSG00000100783_chr5_149174048_149174237","ENSMUSG00000100783","2310047D07Rik","chr5",149174048,149174237,189,"Regular (>50bp)",-0.307,0.0225966095920782,"Exclusion"
"ENSMUSG00000017307_chr2_164644916_164645053","ENSMUSG00000017307","Acot8","chr2",164644916,164645053,137,"Regular (>50bp)",-0.168,7.62702722543162e-08,"Exclusion"
"ENSMUSG00000025762_chr3_40916603_40916663","ENSMUSG00000025762","Larp1b","chr3",40916603,40916663,60,"Regular (>50bp)",0.113,9.02202035659034e-10,"Inclusion"
"ENSMUSG00000068921_chr3_88840871_88840973","ENSMUSG00000068921","Dap3","chr3",88840871,88840973,102,"Regular (>50bp)",-0.144,0.0086681768154988,"Exclusion"
"ENSMUSG00000068036_chr17_14111224_14111260","ENSMUSG00000068036","Afdn","chr17",14111224,14111260,36,"Small (30-50bp)",0.179,0,"Inclusion"
"ENSMUSG00000026074_chr1_40042922_40043147","ENSMUSG00000026074","Map4k4","chr1",40042922,40043147,225,"Regular (>50bp)",0.111,2.47459982056176e-06,"Inclusion"
"ENSMUSG00000070031_chr1_85570923_85571067","ENSMUSG00000070031","Sp140","chr1",85570923,85571067,144,"Regular (>50bp)",-0.183,0.0326254926426773,"Exclusion"
"ENSMUSG00000050994_chr10_10302342_10302477","ENSMUSG00000050994","Adgb","chr10",10302342,10302477,135,"Regular (>50bp)",-0.259,0.0391094494335883,"Exclusion"
"ENSMUSG00000038831_chr2_33045299_33045351","ENSMUSG00000038831","Ralgps1","chr2",33045299,33045351,52,"Regular (>50bp)",0.167,0.00819283384841814,"Inclusion"
"ENSMUSG00000038831_chr2_33047783_33047941","ENSMUSG00000038831","Ralgps1","chr2",33047783,33047941,158,"Regular (>50bp)",0.157,0.0316311016764184,"Inclusion"
"ENSMUSG00000022565_chr15_76078165_76078201","ENSMUSG00000022565","Plec","chr15",76078165,76078201,36,"Small (30-50bp)",0.101,0,"Inclusion"
"ENSMUSG00000005501_chr1_87895231_87895320","ENSMUSG00000005501","Usp40","chr1",87895231,87895320,89,"Regular (>50bp)",-0.197,7.82608919974478e-06,"Exclusion"
"ENSMUSG00000097587_chr15_98885637_98885711","ENSMUSG00000097587","4930578M01Rik","chr15",98885637,98885711,74,"Regular (>50bp)",-0.128,0.0392796815597014,"Exclusion"
"ENSMUSG00000024908_chr19_3509746_3509764","ENSMUSG00000024908","Ppp6r3","chr19",3509746,3509764,18,"Microexon (0-30bp)",0.211,0,"Inclusion"
"ENSMUSG00000035513_chr2_29088825_29088927","ENSMUSG00000035513","Ntng2","chr2",29088825,29088927,102,"Regular (>50bp)",0.184,0.000214611740627023,"Inclusion"
"ENSMUSG00000046798_chr5_5564231_5564376","ENSMUSG00000046798","Cldn12","chr5",5564231,5564376,145,"Regular (>50bp)",0.112,5.6780257952858e-05,"Inclusion"
"ENSMUSG00000020250_chr10_82708771_82709109","ENSMUSG00000020250","Txnrd1","chr10",82708771,82709109,338,"Regular (>50bp)",-0.218,0.0166968571772713,"Exclusion"
"ENSMUSG00000057738_chr2_29891111_29891171","ENSMUSG00000057738","Sptan1","chr2",29891111,29891171,60,"Regular (>50bp)",0.114,5.25885650815677e-12,"Inclusion"
"ENSMUSG00000037541_chr7_143961792_143961813","ENSMUSG00000037541","Shank2","chr7",143961792,143961813,21,"Microexon (0-30bp)",0.216,0.00367211715503187,"Inclusion"
"ENSMUSG00000036104_chr1_127869330_127869351","ENSMUSG00000036104","Rab3gap1","chr1",127869330,127869351,21,"Microexon (0-30bp)",0.191,7.9279837253698e-07,"Inclusion"
"ENSMUSG00000022973_chr16_90743902_90743941","ENSMUSG00000022973","Synj1","chr16",90743902,90743941,39,"Small (30-50bp)",0.204,3.69833523303806e-07,"Inclusion"
"ENSMUSG00000055762_chr15_75774527_75775667","ENSMUSG00000055762","Eef1d","chr15",75774527,75775667,1140,"Regular (>50bp)",0.157,1.63027543563202e-06,"Inclusion"
"ENSMUSG00000055762_chr15_75774527_75775667","ENSMUSG00000055762","Eef1d","chr15",75774527,75775667,1140,"Regular (>50bp)",0.128,7.8969694359759e-10,"Inclusion"
"ENSMUSG00000004771_chr9_64633905_64634099","ENSMUSG00000004771","Rab11a","chr9",64633905,64634099,194,"Regular (>50bp)",-0.167,0.000721898378352942,"Exclusion"
"ENSMUSG00000048652_chr3_146390687_146390884","ENSMUSG00000048652","Samd13","chr3",146390687,146390884,197,"Regular (>50bp)",0.377,0.0163937500737733,"Inclusion"
"ENSMUSG00000048652_chr3_146390687_146390895","ENSMUSG00000048652","Samd13","chr3",146390687,146390895,208,"Regular (>50bp)",-0.103,0.0333825528160974,"Exclusion"
"ENSMUSG00000027207_chr2_125712245_125712381","ENSMUSG00000027207","Galk2","chr2",125712245,125712381,136,"Regular (>50bp)",0.194,0.0156035339710719,"Inclusion"
"ENSMUSG00000030060_chr6_87909840_87909964","ENSMUSG00000030060","Hmces","chr6",87909840,87909964,124,"Regular (>50bp)",-0.17,0.000989789456504887,"Exclusion"
"ENSMUSG00000009621_chr2_27158162_27158249","ENSMUSG00000009621","Vav2","chr2",27158162,27158249,87,"Regular (>50bp)",0.112,6.20574366329859e-07,"Inclusion"
"ENSMUSG00000026179_chr1_74326250_74326367","ENSMUSG00000026179","Pnkd","chr1",74326250,74326367,117,"Regular (>50bp)",0.117,2.07566263647578e-07,"Inclusion"
"ENSMUSG00000028033_chr1_21536606_21536633","ENSMUSG00000028033","Kcnq5","chr1",21536606,21536633,27,"Microexon (0-30bp)",0.353,0.016825005150273,"Inclusion"
"ENSMUSG00000078671_chr7_73157553_73157661","ENSMUSG00000078671","Chd2","chr7",73157553,73157661,108,"Regular (>50bp)",-0.119,0.00026224516045314,"Exclusion"
"ENSMUSG00000121504_chr2_173431580_173431741","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173431580,173431741,161,"Regular (>50bp)",-0.125,0.00064382463247612,"Exclusion"
"ENSMUSG00000121504_chr2_173431580_173432589","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173431580,173432589,1009,"Regular (>50bp)",-0.127,0.000578400887225834,"Exclusion"
"ENSMUSG00000121504_chr2_173442558_173442835","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173442558,173442835,277,"Regular (>50bp)",-0.106,0.0478460550034406,"Exclusion"
"ENSMUSG00000121504_chr2_173446298_173446390","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173446298,173446390,92,"Regular (>50bp)",-0.14,0.0142432199143336,"Exclusion"
"ENSMUSG00000063884_chr6_71866577_71866670","ENSMUSG00000063884","Ptcd3","chr6",71866577,71866670,93,"Regular (>50bp)",-0.241,0.0012739179402556,"Exclusion"
"ENSMUSG00000039943_chr2_135806971_135807007","ENSMUSG00000039943","Plcb4","chr2",135806971,135807007,36,"Small (30-50bp)",0.112,1.34928027767139e-10,"Inclusion"
"ENSMUSG00000027634_chr2_156771851_156771890","ENSMUSG00000027634","Ndrg3","chr2",156771851,156771890,39,"Small (30-50bp)",0.113,7.3015169289544e-05,"Inclusion"
"ENSMUSG00000027071_chr2_84854459_84854517","ENSMUSG00000027071","P2rx3","chr2",84854459,84854517,58,"Regular (>50bp)",-0.104,0.0330682285304188,"Exclusion"
"ENSMUSG00000031959_chr8_112199261_112199318","ENSMUSG00000031959","Wdr59","chr8",112199261,112199318,57,"Regular (>50bp)",0.118,0.00142949937623206,"Inclusion"
"ENSMUSG00000016200_chr1_192581158_192581215","ENSMUSG00000016200","Syt14","chr1",192581158,192581215,57,"Regular (>50bp)",0.138,4.68941849784433e-05,"Inclusion"
"ENSMUSG00000057110_chr2_35006683_35006814","ENSMUSG00000057110","Cntrl","chr2",35006683,35006814,131,"Regular (>50bp)",0.138,0.000224263100155005,"Inclusion"
"ENSMUSG00000031078_chr7_144005763_144005874","ENSMUSG00000031078","Cttn","chr7",144005763,144005874,111,"Regular (>50bp)",-0.138,0.0446547946410203,"Exclusion"
"ENSMUSG00000063142_chr14_23544606_23544762","ENSMUSG00000063142","Kcnma1","chr14",23544606,23544762,156,"Regular (>50bp)",-0.101,0.0100342288443127,"Exclusion"
"ENSMUSG00000001248_chr7_30832644_30832656","ENSMUSG00000001248","Gramd1a","chr7",30832644,30832656,12,"Microexon (0-30bp)",0.183,0,"Inclusion"
"ENSMUSG00000086035_chr4_89274945_89274997","ENSMUSG00000086035","Gm12610","chr4",89274945,89274997,52,"Regular (>50bp)",0.129,0.000308156712682891,"Inclusion"
"ENSMUSG00000029635_chr5_146205024_146205096","ENSMUSG00000029635","Cdk8","chr5",146205024,146205096,72,"Regular (>50bp)",0.127,0.0449989994668416,"Inclusion"
"ENSMUSG00000091698_chr14_43986205_43986368","ENSMUSG00000091698","Gm6526","chr14",43986205,43986368,163,"Regular (>50bp)",0.161,0.0497167795366929,"Inclusion"
"ENSMUSG00000030852_chr7_130346256_130346346","ENSMUSG00000030852","Tacc2","chr7",130346256,130346346,90,"Regular (>50bp)",0.125,0.0278695748695838,"Inclusion"
"ENSMUSG00000026873_chr2_34788935_34789023","ENSMUSG00000026873","Phf19","chr2",34788935,34789023,88,"Regular (>50bp)",-0.179,0.00095682049486633,"Exclusion"
"ENSMUSG00000056486_chr2_73540798_73540826","ENSMUSG00000056486","Chn1","chr2",73540798,73540826,28,"Microexon (0-30bp)",-0.173,0.00124751535681706,"Exclusion"
"ENSMUSG00000031508_chr8_11670261_11670373","ENSMUSG00000031508","Ankrd10","chr8",11670261,11670373,112,"Regular (>50bp)",0.12,2.84843869066929e-05,"Inclusion"
"ENSMUSG00000033256_chr2_122185955_122186096","ENSMUSG00000033256","Shf","chr2",122185955,122186096,141,"Regular (>50bp)",0.133,0.0225009965177799,"Inclusion"
"ENSMUSG00000022329_chr15_35115083_35115104","ENSMUSG00000022329","Stk3","chr15",35115083,35115104,21,"Microexon (0-30bp)",0.135,2.32344502416303e-10,"Inclusion"
"ENSMUSG00000024330_chr17_34264744_34264822","ENSMUSG00000024330","Col11a2","chr17",34264744,34264822,78,"Regular (>50bp)",0.215,0.00102158121601864,"Inclusion"
"ENSMUSG00000024330_chr17_34266071_34266251","ENSMUSG00000024330","Col11a2","chr17",34266071,34266251,180,"Regular (>50bp)",0.419,0.00174814917999036,"Inclusion"
"ENSMUSG00000024330_chr17_34266071_34266251","ENSMUSG00000024330","Col11a2","chr17",34266071,34266251,180,"Regular (>50bp)",0.376,0.0320156405195758,"Inclusion"
"ENSMUSG00000063919_chr5_116592731_116592747","ENSMUSG00000063919","Srrm4","chr5",116592731,116592747,16,"Microexon (0-30bp)",0.128,0.00306135752008045,"Inclusion"
"ENSMUSG00000027677_chr3_33857598_33857754","ENSMUSG00000027677","Ttc14","chr3",33857598,33857754,156,"Regular (>50bp)",-0.105,0.0225209941139902,"Exclusion"
"ENSMUSG00000027575_chr2_180620963_180621020","ENSMUSG00000027575","Arfgap1","chr2",180620963,180621020,57,"Regular (>50bp)",-0.183,0.0111501582822928,"Exclusion"
"ENSMUSG00000069135_chr17_8394350_8394410","ENSMUSG00000069135","Cep43","chr17",8394350,8394410,60,"Regular (>50bp)",-0.104,0.0251067285653443,"Exclusion"
"ENSMUSG00000022498_chr16_10911679_10911792","ENSMUSG00000022498","Txndc11","chr16",10911679,10911792,113,"Regular (>50bp)",0.108,0.0371320194437014,"Inclusion"
"ENSMUSG00000041921_chr2_71352876_71352974","ENSMUSG00000041921","Metap1d","chr2",71352876,71352974,98,"Regular (>50bp)",0.233,5.01587035635454e-06,"Inclusion"
"ENSMUSG00000027799_chr3_55901468_55901477","ENSMUSG00000027799","Nbea","chr3",55901468,55901477,9,"Microexon (0-30bp)",0.201,1.83302648422216e-13,"Inclusion"
"ENSMUSG00000036578_chr7_30746797_30746827","ENSMUSG00000036578","Fxyd7","chr7",30746797,30746827,30,"Microexon (0-30bp)",0.198,0.000914872697111681,"Inclusion"
"ENSMUSG00000030691_chr7_100895508_100895580","ENSMUSG00000030691","Fchsd2","chr7",100895508,100895580,72,"Regular (>50bp)",0.12,0.001016274231496,"Inclusion"
"ENSMUSG00000086453_chr2_164604463_164604528","ENSMUSG00000086453","Gm11457","chr2",164604463,164604528,65,"Regular (>50bp)",0.37,0.0305499535261416,"Inclusion"
"ENSMUSG00000057230_chr6_86947972_86948068","ENSMUSG00000057230","Aak1","chr6",86947972,86948068,96,"Regular (>50bp)",0.155,0.000208239750073781,"Inclusion"
"ENSMUSG00000085614_chr4_11976443_11977102","ENSMUSG00000085614","1700123M08Rik","chr4",11976443,11977102,659,"Regular (>50bp)",0.39,0.0132504950684443,"Inclusion"
"ENSMUSG00000040111_chr9_40211735_40211747","ENSMUSG00000040111","Gramd1b","chr9",40211735,40211747,12,"Microexon (0-30bp)",0.133,6.265064870653e-05,"Inclusion"
"ENSMUSG00000033543_chr9_69924354_69924473","ENSMUSG00000033543","Gtf2a2","chr9",69924354,69924473,119,"Regular (>50bp)",-0.147,0.023014654534906,"Exclusion"
"ENSMUSG00000026113_chr1_37413355_37413370","ENSMUSG00000026113","Inpp4a","chr1",37413355,37413370,15,"Microexon (0-30bp)",0.181,0.000806405267909375,"Inclusion"
"ENSMUSG00000029528_chr5_115686340_115687171","ENSMUSG00000029528","Pxn","chr5",115686340,115687171,831,"Regular (>50bp)",0.501,0.000449868046760911,"Inclusion"
"ENSMUSG00000021068_chr12_70069054_70069115","ENSMUSG00000021068","Nin","chr12",70069054,70069115,61,"Regular (>50bp)",0.325,0.00324169310056829,"Inclusion"
"ENSMUSG00000021068_chr12_70069054_70069115","ENSMUSG00000021068","Nin","chr12",70069054,70069115,61,"Regular (>50bp)",0.263,0.0102616576979792,"Inclusion"
"ENSMUSG00000014355_chr2_128520130_128520204","ENSMUSG00000014355","Anapc1","chr2",128520130,128520204,74,"Regular (>50bp)",-0.16,0.000725808744230392,"Exclusion"
"ENSMUSG00000058729_chr1_180479426_180479531","ENSMUSG00000058729","Lin9","chr1",180479426,180479531,105,"Regular (>50bp)",-0.125,4.06398523686481e-05,"Exclusion"
"ENSMUSG00000028078_chr3_86738130_86738178","ENSMUSG00000028078","Dclk2","chr3",86738130,86738178,48,"Small (30-50bp)",0.136,1.01172471836732e-07,"Inclusion"
"ENSMUSG00000048029_chr19_58952809_58953005","ENSMUSG00000048029","Eno4","chr19",58952809,58953005,196,"Regular (>50bp)",-0.115,0.0020738325268988,"Exclusion"
"ENSMUSG00000048029_chr19_58952870_58953005","ENSMUSG00000048029","Eno4","chr19",58952870,58953005,135,"Regular (>50bp)",-0.226,0.00456552838661961,"Exclusion"
"ENSMUSG00000027130_chr2_112146585_112146630","ENSMUSG00000027130","Slc12a6","chr2",112146585,112146630,45,"Small (30-50bp)",0.131,0.00283734158946604,"Inclusion"
"ENSMUSG00000033902_chr2_119843781_119843799","ENSMUSG00000033902","Mapkbp1","chr2",119843781,119843799,18,"Microexon (0-30bp)",0.12,0.000138854636536258,"Inclusion"
"ENSMUSG00000006362_chr8_123377068_123377215","ENSMUSG00000006362","Cbfa2t3","chr8",123377068,123377215,147,"Regular (>50bp)",-0.124,0.0341597244531351,"Exclusion"
"ENSMUSG00000091474_chr7_41251171_41251239","ENSMUSG00000091474","2610021A01Rik","chr7",41251171,41251239,68,"Regular (>50bp)",-0.186,0.015151126219211,"Exclusion"
"ENSMUSG00000042997_chr3_53369052_53369200","ENSMUSG00000042997","Nhlrc3","chr3",53369052,53369200,148,"Regular (>50bp)",-0.174,0.00150083989069159,"Exclusion"
"ENSMUSG00000085396_chrX_49697354_49697481","ENSMUSG00000085396","Firre","chrX",49697354,49697481,127,"Regular (>50bp)",-0.547,0.000206097439282431,"Exclusion"
"ENSMUSG00000074758_chr2_144016446_144016664","ENSMUSG00000074758","Gm5535","chr2",144016446,144016664,218,"Regular (>50bp)",0.316,0.00037800936580262,"Inclusion"
"ENSMUSG00000040782_chr1_159147317_159147410","ENSMUSG00000040782","Cop1","chr1",159147317,159147410,93,"Regular (>50bp)",-0.103,0.00640323077445409,"Exclusion"
"ENSMUSG00000040940_chr7_24617944_24617956","ENSMUSG00000040940","Arhgef1","chr7",24617944,24617956,12,"Microexon (0-30bp)",0.131,0.000225967412359808,"Inclusion"
"ENSMUSG00000028550_chr4_99116792_99116871","ENSMUSG00000028550","Atg4c","chr4",99116792,99116871,79,"Regular (>50bp)",0.143,0.0321221891972023,"Inclusion"
"ENSMUSG00000047030_chr2_167331088_167331288","ENSMUSG00000047030","Spata2","chr2",167331088,167331288,200,"Regular (>50bp)",-0.36,0.00626746644326413,"Exclusion"
"ENSMUSG00000029152_chr5_73451308_73451353","ENSMUSG00000029152","Ociad1","chr5",73451308,73451353,45,"Small (30-50bp)",-0.116,0.00523039684034936,"Exclusion"
"ENSMUSG00000074513_chr3_84426788_84427010","ENSMUSG00000074513","Arfip1","chr3",84426788,84427010,222,"Regular (>50bp)",-0.199,0.00908959023874941,"Exclusion"
"ENSMUSG00000074513_chr3_84426788_84427010","ENSMUSG00000074513","Arfip1","chr3",84426788,84427010,222,"Regular (>50bp)",-0.199,0.00323129162114401,"Exclusion"
"ENSMUSG00000059772_chr7_126291924_126291976","ENSMUSG00000059772","Slx1b","chr7",126291924,126291976,52,"Regular (>50bp)",-0.111,1.56988893225461e-05,"Exclusion"
"ENSMUSG00000061533_chr12_91222348_91222513","ENSMUSG00000061533","Cep128","chr12",91222348,91222513,165,"Regular (>50bp)",0.2,0.00523025096303828,"Inclusion"
"ENSMUSG00000021276_chr12_110843656_110843806","ENSMUSG00000021276","Cinp","chr12",110843656,110843806,150,"Regular (>50bp)",-0.331,0.00548380560396285,"Exclusion"
"ENSMUSG00000029148_chr5_31403665_31403689","ENSMUSG00000029148","Nrbp1","chr5",31403665,31403689,24,"Microexon (0-30bp)",0.114,1.54455389076641e-06,"Inclusion"
