"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","Neg_dPSI","Neg_FDR","Neg_significant","Neg_direction","Pos_dPSI","Pos_FDR","Pos_significant","Pos_direction","KO_dPSI","KO_FDR","KO_significant","KO_direction","pattern"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.007,1,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.007,1,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.007,1,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.007,1,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.007,1,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.062,0.210982253218454,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.054,0.0422990872147821,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.037,1,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.081,0.335274802916376,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.037,1,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.145,0.721128617837013,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.036,1,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",-0.036,1,FALSE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.008,1,FALSE,"Inclusion","Inc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.035,1,FALSE,"Inclusion","Inc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.036,1,FALSE,"Inclusion","Inc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",-0.088,0.700515837047856,FALSE,"Exclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",-0.036,1,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.008,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.056,0.420770359249047,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.035,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",0.036,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",-0.088,0.700515837047856,FALSE,"Exclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",0.155,0.000475827687232523,TRUE,"Inclusion",0.036,1,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",-0.036,1,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.008,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.056,0.420770359249047,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.035,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.098,0.0574347537744158,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",0.036,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000024921_chr19_26727251_26727347","ENSMUSG00000024921","Smarca2","chr19",26727251,26727347,96,"Regular (>50bp)",-0.161,0.0188214138995908,TRUE,"Exclusion",0.081,0.335274802916376,FALSE,"Inclusion",-0.063,0.643468912182633,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000024921_chr19_26737277_26737331","ENSMUSG00000024921","Smarca2","chr19",26737277,26737331,54,"Regular (>50bp)",-0.104,0.00063517275812959,TRUE,"Exclusion",-0.146,0.985193713843876,FALSE,"Exclusion",0.028,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26737277_26737331","ENSMUSG00000024921","Smarca2","chr19",26737277,26737331,54,"Regular (>50bp)",-0.104,0.00063517275812959,TRUE,"Exclusion",-0.146,0.985193713843876,FALSE,"Exclusion",-0.008,1,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024921_chr19_26737277_26737331","ENSMUSG00000024921","Smarca2","chr19",26737277,26737331,54,"Regular (>50bp)",-0.104,0.00063517275812959,TRUE,"Exclusion",-0.026,1,FALSE,"Exclusion",0.028,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000024921_chr19_26737277_26737331","ENSMUSG00000024921","Smarca2","chr19",26737277,26737331,54,"Regular (>50bp)",-0.104,0.00063517275812959,TRUE,"Exclusion",-0.026,1,FALSE,"Exclusion",-0.008,1,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024926_chr19_5658829_5658985","ENSMUSG00000024926","Kat5","chr19",5658829,5658985,156,"Regular (>50bp)",-0.032,1,FALSE,"Exclusion",-0.139,4.70464776275041e-05,TRUE,"Exclusion",-0.176,3.96897900792317e-05,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024937_chr19_5770999_5771035","ENSMUSG00000024937","Ehbp1l1","chr19",5770999,5771035,36,"Small (30-50bp)",0.014,1,FALSE,"Inclusion",-0.13,0.0450993558037683,TRUE,"Exclusion",-0.136,0.019200913733288,TRUE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000024940_chr19_5807062_5807203","ENSMUSG00000024940","Ltbp3","chr19",5807062,5807203,141,"Regular (>50bp)",-0.055,0.010372227704953,FALSE,"Exclusion",-0.104,4.9326680306559e-12,TRUE,"Exclusion",-0.058,0.00814784470903236,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024949_chr19_6425687_6425892","ENSMUSG00000024949","Sf1","chr19",6425687,6425892,205,"Regular (>50bp)",-0.125,0.0847340335084911,FALSE,"Exclusion",-0.399,5.28990447639483e-06,TRUE,"Exclusion",-0.286,0.00477807104423599,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024949_chr19_6425687_6425892","ENSMUSG00000024949","Sf1","chr19",6425687,6425892,205,"Regular (>50bp)",-0.125,0.0847340335084911,FALSE,"Exclusion",-0.399,5.28990447639483e-06,TRUE,"Exclusion",-0.028,1,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000024949_chr19_6425687_6425892","ENSMUSG00000024949","Sf1","chr19",6425687,6425892,205,"Regular (>50bp)",-0.125,0.0847340335084911,FALSE,"Exclusion",-0.059,0.108663944584278,FALSE,"Exclusion",-0.286,0.00477807104423599,TRUE,"Exclusion","Exc/Exc/Exc"
