"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000021900_chr14_31384026_31384282","ENSMUSG00000021900","Btd","chr14",31384026,31384282,256,"Regular (>50bp)",-0.16,0.00231619466802663,"Exclusion"
"ENSMUSG00000002221_chr5_27986419_27986483","ENSMUSG00000002221","Paxip1","chr5",27986419,27986483,64,"Regular (>50bp)",-0.322,1.11492757719012e-08,"Exclusion"
"ENSMUSG00000038365_chr8_13988921_13988948","ENSMUSG00000038365","Fbxo25","chr8",13988921,13988948,27,"Microexon (0-30bp)",-0.151,1.79479908582424e-09,"Exclusion"
"ENSMUSG00000020262_chr10_77161452_77161525","ENSMUSG00000020262","Adarb1","chr10",77161452,77161525,73,"Regular (>50bp)",-0.107,0.0139213459735924,"Exclusion"
"ENSMUSG00000057897_chr11_5937056_5937131","ENSMUSG00000057897","Camk2b","chr11",5937056,5937131,75,"Regular (>50bp)",0.127,0.00212635123720064,"Inclusion"
"ENSMUSG00000054387_chr1_132938802_132938936","ENSMUSG00000054387","Mdm4","chr1",132938802,132938936,134,"Regular (>50bp)",0.29,0.0149088710966891,"Inclusion"
"ENSMUSG00000039585_chr9_59782484_59782697","ENSMUSG00000039585","Myo9a","chr9",59782484,59782697,213,"Regular (>50bp)",-0.234,1.91633593969962e-08,"Exclusion"
"ENSMUSG00000026219_chr1_84773410_84773536","ENSMUSG00000026219","Trip12","chr1",84773410,84773536,126,"Regular (>50bp)",0.108,8.67454513283444e-10,"Inclusion"
"ENSMUSG00000022677_chr16_14131679_14131877","ENSMUSG00000022677","Cep20","chr16",14131679,14131877,198,"Regular (>50bp)",0.112,0.00196447376034375,"Inclusion"
"ENSMUSG00000033088_chr15_78862813_78862951","ENSMUSG00000033088","Triobp","chr15",78862813,78862951,138,"Regular (>50bp)",-0.316,0.0261093063826915,"Exclusion"
"ENSMUSG00000040433_chr9_96614300_96614366","ENSMUSG00000040433","Zbtb38","chr9",96614300,96614366,66,"Regular (>50bp)",-0.167,0.00117144689922688,"Exclusion"
"ENSMUSG00000025958_chr1_64590007_64590129","ENSMUSG00000025958","Creb1","chr1",64590007,64590129,122,"Regular (>50bp)",-0.206,0.0362818508207152,"Exclusion"
"ENSMUSG00000020993_chr12_59094908_59094992","ENSMUSG00000020993","Trappc6b","chr12",59094908,59094992,84,"Regular (>50bp)",-0.202,0.00143090803846581,"Exclusion"
"ENSMUSG00000023868_chr17_8976976_8977099","ENSMUSG00000023868","Pde10a","chr17",8976976,8977099,123,"Regular (>50bp)",-0.169,0.000639727409422868,"Exclusion"
"ENSMUSG00000047021_chr1_74955921_74956050","ENSMUSG00000047021","Cfap65","chr1",74955921,74956050,129,"Regular (>50bp)",0.267,0.0013713489946869,"Inclusion"
"ENSMUSG00000086629_chrX_107915077_107915204","ENSMUSG00000086629","2810403D21Rik","chrX",107915077,107915204,127,"Regular (>50bp)",-0.177,0.0412734521762338,"Exclusion"
"ENSMUSG00000041936_chr4_156254002_156254014","ENSMUSG00000041936","Agrn","chr4",156254002,156254014,12,"Microexon (0-30bp)",-0.114,2.71957764949863e-11,"Exclusion"
"ENSMUSG00000023079_chr5_134411383_134411539","ENSMUSG00000023079","Gtf2ird1","chr5",134411383,134411539,156,"Regular (>50bp)",-0.101,0.0170055672399432,"Exclusion"
"ENSMUSG00000021809_chr14_20350654_20350747","ENSMUSG00000021809","Nudt13","chr14",20350654,20350747,93,"Regular (>50bp)",0.158,0.0190193980870689,"Inclusion"
"ENSMUSG00000026409_chr1_130624753_130625822","ENSMUSG00000026409","Pfkfb2","chr1",130624753,130625822,1069,"Regular (>50bp)",-0.193,0.00288614933888376,"Exclusion"
"ENSMUSG00000026409_chr1_130625642_130625822","ENSMUSG00000026409","Pfkfb2","chr1",130625642,130625822,180,"Regular (>50bp)",-0.199,0.00167233029216941,"Exclusion"
"ENSMUSG00000029507_chr5_110924419_110924473","ENSMUSG00000029507","Pus1","chr5",110924419,110924473,54,"Regular (>50bp)",-0.118,0.000289371069391998,"Exclusion"
"ENSMUSG00000053714_chr7_25095752_25095988","ENSMUSG00000053714","4732471J01Rik","chr7",25095752,25095988,236,"Regular (>50bp)",0.451,0.0113156306877751,"Inclusion"
"ENSMUSG00000029636_chr5_146397774_146397950","ENSMUSG00000029636","Wasf3","chr5",146397774,146397950,176,"Regular (>50bp)",-0.162,0.000281154846829423,"Exclusion"
"ENSMUSG00000029629_chr6_12045583_12045763","ENSMUSG00000029629","Phf14","chr6",12045583,12045763,180,"Regular (>50bp)",-0.205,0.022236759292257,"Exclusion"
"ENSMUSG00000026646_chr2_3473538_3473684","ENSMUSG00000026646","Suv39h2","chr2",3473538,3473684,146,"Regular (>50bp)",0.109,0.0105441807002057,"Inclusion"
"ENSMUSG00000026782_chr1_60478100_60478118","ENSMUSG00000026782","Abi2","chr1",60478100,60478118,18,"Microexon (0-30bp)",-0.192,0,"Exclusion"
"ENSMUSG00000035469_chr14_59443073_59443171","ENSMUSG00000035469","Rcbtb1","chr14",59443073,59443171,98,"Regular (>50bp)",-0.33,0.0083295587864565,"Exclusion"
"ENSMUSG00000046753_chr14_27222197_27222639","ENSMUSG00000046753","Ccdc66","chr14",27222197,27222639,442,"Regular (>50bp)",0.113,0.0133168995318833,"Inclusion"
"ENSMUSG00000063558_chr1_58120661_58120748","ENSMUSG00000063558","Aox1","chr1",58120661,58120748,87,"Regular (>50bp)",-0.105,0.00158783326872353,"Exclusion"
"ENSMUSG00000033021_chr1_75412789_75412956","ENSMUSG00000033021","Gmppa","chr1",75412789,75412956,167,"Regular (>50bp)",0.166,0.0203481527217529,"Inclusion"
"ENSMUSG00000068921_chr3_88834317_88834377","ENSMUSG00000068921","Dap3","chr3",88834317,88834377,60,"Regular (>50bp)",-0.209,0.019478586351445,"Exclusion"
"ENSMUSG00000033809_chr16_20427491_20427639","ENSMUSG00000033809","Alg3","chr16",20427491,20427639,148,"Regular (>50bp)",-0.198,0.0449282925120196,"Exclusion"
"ENSMUSG00000026017_chr1_60147241_60147359","ENSMUSG00000026017","Carf","chr1",60147241,60147359,118,"Regular (>50bp)",0.148,0.000101835282957841,"Inclusion"
"ENSMUSG00000029920_chr6_65020819_65021092","ENSMUSG00000029920","Smarcad1","chr6",65020819,65021092,273,"Regular (>50bp)",0.112,4.06445627777507e-07,"Inclusion"
"ENSMUSG00000031864_chr8_69276841_69276919","ENSMUSG00000031864","Ints10","chr8",69276841,69276919,78,"Regular (>50bp)",-0.189,0.0128245759809294,"Exclusion"
"ENSMUSG00000027940_chr3_89998319_89998398","ENSMUSG00000027940","Tpm3","chr3",89998319,89998398,79,"Regular (>50bp)",-0.102,2.05600070302397e-11,"Exclusion"
"ENSMUSG00000027201_chr2_124940716_124940767","ENSMUSG00000027201","Myef2","chr2",124940716,124940767,51,"Regular (>50bp)",0.118,2.25188836778375e-09,"Inclusion"
"ENSMUSG00000042099_chr17_34038753_34038970","ENSMUSG00000042099","Kank3","chr17",34038753,34038970,217,"Regular (>50bp)",-0.117,0.0130507316753464,"Exclusion"
"ENSMUSG00000034621_chr11_102427937_102427972","ENSMUSG00000034621","Gpatch8","chr11",102427937,102427972,35,"Small (30-50bp)",0.161,0.00381937879741669,"Inclusion"
"ENSMUSG00000031558_chr5_48378308_48378332","ENSMUSG00000031558","Slit2","chr5",48378308,48378332,24,"Microexon (0-30bp)",-0.22,0.00109996440603661,"Exclusion"
"ENSMUSG00000030708_chr7_100156582_100156740","ENSMUSG00000030708","Dnajb13","chr7",100156582,100156740,158,"Regular (>50bp)",-0.146,0.0317104979962278,"Exclusion"
"ENSMUSG00000085385_chr2_158200348_158200458","ENSMUSG00000085385","Snhg17","chr2",158200348,158200458,110,"Regular (>50bp)",-0.153,0.031342460550068,"Exclusion"
"ENSMUSG00000026556_chr1_171850043_171850153","ENSMUSG00000026556","Vangl2","chr1",171850043,171850153,110,"Regular (>50bp)",-0.443,3.97621604061204e-07,"Exclusion"
"ENSMUSG00000040528_chr11_106652011_106652122","ENSMUSG00000040528","Milr1","chr11",106652011,106652122,111,"Regular (>50bp)",0.104,0.0012954534152141,"Inclusion"
"ENSMUSG00000031728_chr8_110434660_110434776","ENSMUSG00000031728","Zfp821","chr8",110434660,110434776,116,"Regular (>50bp)",-0.155,5.05924275673346e-06,"Exclusion"
"ENSMUSG00000046337_chr1_36624996_36625080","ENSMUSG00000046337","Fam178b","chr1",36624996,36625080,84,"Regular (>50bp)",-0.128,0.0236673040128123,"Exclusion"
"ENSMUSG00000026743_chr2_18087321_18087536","ENSMUSG00000026743","Mllt10","chr2",18087321,18087536,215,"Regular (>50bp)",0.246,0.00017044059039992,"Inclusion"
"ENSMUSG00000039286_chr3_27736886_27736963","ENSMUSG00000039286","Fndc3b","chr3",27736886,27736963,77,"Regular (>50bp)",0.355,3.5071283397333e-06,"Inclusion"
"ENSMUSG00000085347_chr10_62185265_62185409","ENSMUSG00000085347","Hk1os","chr10",62185265,62185409,144,"Regular (>50bp)",-0.109,0.0486106445928072,"Exclusion"
"ENSMUSG00000061815_chr1_74168497_74168604","ENSMUSG00000061815","Rufy4","chr1",74168497,74168604,107,"Regular (>50bp)",-0.131,0.000784390546009064,"Exclusion"
"ENSMUSG00000041642_chr1_136094899_136094938","ENSMUSG00000041642","Kif21b","chr1",136094899,136094938,39,"Small (30-50bp)",-0.195,0.00164671492447317,"Exclusion"
"ENSMUSG00000028863_chr4_125001309_125001339","ENSMUSG00000028863","Meaf6","chr4",125001309,125001339,30,"Microexon (0-30bp)",-0.103,2.02282635086675e-13,"Exclusion"
"ENSMUSG00000028863_chr4_125001309_125001339","ENSMUSG00000028863","Meaf6","chr4",125001309,125001339,30,"Microexon (0-30bp)",-0.129,0.000996979237635412,"Exclusion"
"ENSMUSG00000006219_chr4_141328877_141329020","ENSMUSG00000006219","Fblim1","chr4",141328877,141329020,143,"Regular (>50bp)",-0.375,5.16741155252768e-06,"Exclusion"
"ENSMUSG00000121504_chr2_173457275_173458216","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173457275,173458216,941,"Regular (>50bp)",-0.137,0.0111679502580622,"Exclusion"
"ENSMUSG00000121504_chr2_173487249_173487351","ENSMUSG00000121504","Ppp4r1l-ps","chr2",173487249,173487351,102,"Regular (>50bp)",0.12,0.00702475095702165,"Inclusion"
"ENSMUSG00000056211_chr1_128118374_128118476","ENSMUSG00000056211","R3hdm1","chr1",128118374,128118476,102,"Regular (>50bp)",-0.103,0.00116340971314384,"Exclusion"
"ENSMUSG00000032135_chr9_44052571_44052689","ENSMUSG00000032135","Mcam","chr9",44052571,44052689,118,"Regular (>50bp)",-0.102,8.62542247364813e-12,"Exclusion"
"ENSMUSG00000089844_chr1_85072017_85072080","ENSMUSG00000089844","A530032D15Rik","chr1",85072017,85072080,63,"Regular (>50bp)",-0.147,0.00271077678598823,"Exclusion"
"ENSMUSG00000027634_chr2_156800386_156800422","ENSMUSG00000027634","Ndrg3","chr2",156800386,156800422,36,"Small (30-50bp)",-0.112,0.0232429077591992,"Exclusion"
"ENSMUSG00000043940_chr5_102025871_102025925","ENSMUSG00000043940","Wdfy3","chr5",102025871,102025925,54,"Regular (>50bp)",-0.134,0.00299724630693167,"Exclusion"
"ENSMUSG00000037126_chr19_46314605_46314621","ENSMUSG00000037126","Psd","chr19",46314605,46314621,16,"Microexon (0-30bp)",0.306,0.000580795420531676,"Inclusion"
"ENSMUSG00000027071_chr2_84862864_84862891","ENSMUSG00000027071","P2rx3","chr2",84862864,84862891,27,"Microexon (0-30bp)",-0.331,0.00355553083615883,"Exclusion"
"ENSMUSG00000034949_chr10_81069444_81069595","ENSMUSG00000034949","Zfr2","chr10",81069444,81069595,151,"Regular (>50bp)",0.127,0.0263427686695213,"Inclusion"
"ENSMUSG00000034949_chr10_81069448_81069595","ENSMUSG00000034949","Zfr2","chr10",81069448,81069595,147,"Regular (>50bp)",0.147,0.00177990771697951,"Inclusion"
"ENSMUSG00000034949_chr10_81073190_81073425","ENSMUSG00000034949","Zfr2","chr10",81073190,81073425,235,"Regular (>50bp)",-0.116,0.00816881586002113,"Exclusion"
"ENSMUSG00000062991_chr8_32328288_32328356","ENSMUSG00000062991","Nrg1","chr8",32328288,32328356,68,"Regular (>50bp)",0.118,0.00165103499742698,"Inclusion"
"ENSMUSG00000043909_chr2_121058502_121058643","ENSMUSG00000043909","Trp53bp1","chr2",121058502,121058643,141,"Regular (>50bp)",-0.176,0.03661512098788,"Exclusion"
"ENSMUSG00000021156_chr13_9760181_9760343","ENSMUSG00000021156","Zmynd11","chr13",9760181,9760343,162,"Regular (>50bp)",0.108,0.00011539304949622,"Inclusion"
"ENSMUSG00000020868_chr11_94557924_94558120","ENSMUSG00000020868","Xylt2","chr11",94557924,94558120,196,"Regular (>50bp)",0.107,0.000380206308406138,"Inclusion"
"ENSMUSG00000031483_chr8_27514861_27514955","ENSMUSG00000031483","Erlin2","chr8",27514861,27514955,94,"Regular (>50bp)",-0.303,7.99968274861296e-05,"Exclusion"
"ENSMUSG00000086035_chr4_89279352_89279513","ENSMUSG00000086035","Gm12610","chr4",89279352,89279513,161,"Regular (>50bp)",0.217,1.35291983132802e-05,"Inclusion"
"ENSMUSG00000016921_chr2_162774734_162775002","ENSMUSG00000016921","Srsf6","chr2",162774734,162775002,268,"Regular (>50bp)",-0.12,0,"Exclusion"
"ENSMUSG00000053453_chr14_8512131_8512303","ENSMUSG00000053453","Thoc7","chr14",8512131,8512303,172,"Regular (>50bp)",-0.179,0.023734163216282,"Exclusion"
"ENSMUSG00000091698_chr14_43987358_43987490","ENSMUSG00000091698","Gm6526","chr14",43987358,43987490,132,"Regular (>50bp)",0.147,0.00489050298730575,"Inclusion"
"ENSMUSG00000026811_chr2_32498053_32498108","ENSMUSG00000026811","St6galnac6","chr2",32498053,32498108,55,"Regular (>50bp)",-0.135,0.00159741191570833,"Exclusion"
"ENSMUSG00000026811_chr2_32498053_32498237","ENSMUSG00000026811","St6galnac6","chr2",32498053,32498237,184,"Regular (>50bp)",-0.245,0.00144991964161685,"Exclusion"
"ENSMUSG00000014353_chr2_128681067_128681174","ENSMUSG00000014353","Tmem87b","chr2",128681067,128681174,107,"Regular (>50bp)",-0.256,0.0197557630241914,"Exclusion"
"ENSMUSG00000029576_chr5_142489667_142489705","ENSMUSG00000029576","Radil","chr5",142489667,142489705,38,"Small (30-50bp)",0.231,0.0106861434457437,"Inclusion"
"ENSMUSG00000001482_chr8_124172836_124172923","ENSMUSG00000001482","Def8","chr8",124172836,124172923,87,"Regular (>50bp)",0.214,1.79524194992429e-05,"Inclusion"
"ENSMUSG00000001482_chr8_124172861_124172923","ENSMUSG00000001482","Def8","chr8",124172861,124172923,62,"Regular (>50bp)",0.147,0.00025563409799534,"Inclusion"
"ENSMUSG00000026991_chr2_59180837_59180966","ENSMUSG00000026991","Pkp4","chr2",59180837,59180966,129,"Regular (>50bp)",-0.104,7.033182973909e-05,"Exclusion"
"ENSMUSG00000020817_chr11_70775590_70775794","ENSMUSG00000020817","Rabep1","chr11",70775590,70775794,204,"Regular (>50bp)",0.168,0.0305726502340829,"Inclusion"
"ENSMUSG00000074404_chr8_28099032_28099244","ENSMUSG00000074404","Gm1698","chr8",28099032,28099244,212,"Regular (>50bp)",-0.119,0.00118080113205882,"Exclusion"
"ENSMUSG00000029267_chr5_108215325_108215438","ENSMUSG00000029267","Mtf2","chr5",108215325,108215438,113,"Regular (>50bp)",-0.137,0.0458034774404416,"Exclusion"
"ENSMUSG00000029062_chr4_155709641_155709796","ENSMUSG00000029062","Cdk11b","chr4",155709641,155709796,155,"Regular (>50bp)",-0.219,0.04706566556397,"Exclusion"
"ENSMUSG00000014355_chr2_128472147_128472224","ENSMUSG00000014355","Anapc1","chr2",128472147,128472224,77,"Regular (>50bp)",0.113,4.09502330355532e-07,"Inclusion"
"ENSMUSG00000040687_chr2_90990661_90990715","ENSMUSG00000040687","Madd","chr2",90990661,90990715,54,"Regular (>50bp)",-0.129,0.000222829488523958,"Exclusion"
"ENSMUSG00000028923_chr4_140798891_140799006","ENSMUSG00000028923","Necap2","chr4",140798891,140799006,115,"Regular (>50bp)",-0.14,7.10264208777694e-06,"Exclusion"
"ENSMUSG00000028923_chr4_140798891_140799028","ENSMUSG00000028923","Necap2","chr4",140798891,140799028,137,"Regular (>50bp)",-0.147,0.000594767115331526,"Exclusion"
"ENSMUSG00000027254_chr2_121129749_121137853","ENSMUSG00000027254","Map1a","chr2",121129749,121137853,8104,"Regular (>50bp)",0.113,7.05074672404658e-07,"Inclusion"
"ENSMUSG00000055491_chr19_46056459_46056527","ENSMUSG00000055491","Pprc1","chr19",46056459,46056527,68,"Regular (>50bp)",-0.115,0.000162820849322156,"Exclusion"
"ENSMUSG00000055491_chr19_46057477_46058207","ENSMUSG00000055491","Pprc1","chr19",46057477,46058207,730,"Regular (>50bp)",-0.164,0.000611253903994443,"Exclusion"
"ENSMUSG00000015222_chr1_66451565_66455306","ENSMUSG00000015222","Map2","chr1",66451565,66455306,3741,"Regular (>50bp)",0.27,7.235253383086e-08,"Inclusion"
"ENSMUSG00000015377_chr15_89077137_89077321","ENSMUSG00000015377","Dennd6b","chr15",89077137,89077321,184,"Regular (>50bp)",0.148,8.14744406767435e-06,"Inclusion"
"ENSMUSG00000044702_chr7_121716492_121716578","ENSMUSG00000044702","Palb2","chr7",121716492,121716578,86,"Regular (>50bp)",0.112,0.00808122668265875,"Inclusion"
"ENSMUSG00000044702_chr7_121727360_121727666","ENSMUSG00000044702","Palb2","chr7",121727360,121727666,306,"Regular (>50bp)",0.105,0.00153360181463063,"Inclusion"
"ENSMUSG00000121487_chr12_21604009_21604107","ENSMUSG00000121487","ENSMUSG00000121487","chr12",21604009,21604107,98,"Regular (>50bp)",0.168,0.00335653624674232,"Inclusion"
"ENSMUSG00000027346_chr2_132400526_132400602","ENSMUSG00000027346","Gpcpd1","chr2",132400526,132400602,76,"Regular (>50bp)",0.26,0,"Inclusion"
"ENSMUSG00000085396_chrX_49695839_49695981","ENSMUSG00000085396","Firre","chrX",49695839,49695981,142,"Regular (>50bp)",-0.369,0.0135803186937763,"Exclusion"
"ENSMUSG00000093979_chr14_19633632_19633746","ENSMUSG00000093979","Gm2237","chr14",19633632,19633746,114,"Regular (>50bp)",0.123,0.04706566556397,"Inclusion"
"ENSMUSG00000097145_chr5_52350259_52350938","ENSMUSG00000097145","9230114K14Rik","chr5",52350259,52350938,679,"Regular (>50bp)",0.246,0.037459488805948,"Inclusion"
"ENSMUSG00000027082_chr2_84304286_84304529","ENSMUSG00000027082","Tfpi","chr2",84304286,84304529,243,"Regular (>50bp)",-0.108,0.00072868640653364,"Exclusion"
"ENSMUSG00000057969_chr9_107482645_107482786","ENSMUSG00000057969","Sema3b","chr9",107482645,107482786,141,"Regular (>50bp)",-0.174,0.00790004647310465,"Exclusion"
"ENSMUSG00000057969_chr9_107483748_107484133","ENSMUSG00000057969","Sema3b","chr9",107483748,107484133,385,"Regular (>50bp)",-0.39,0.000429493411772567,"Exclusion"
"ENSMUSG00000042508_chr5_9176539_9176802","ENSMUSG00000042508","Dmtf1","chr5",9176539,9176802,263,"Regular (>50bp)",-0.124,0.0223121934912803,"Exclusion"
"ENSMUSG00000070315_chr9_35034896_35034990","ENSMUSG00000070315","4930581F22Rik","chr9",35034896,35034990,94,"Regular (>50bp)",-0.184,0.0417598462693115,"Exclusion"
"ENSMUSG00000038244_chr7_111934535_111934637","ENSMUSG00000038244","Mical2","chr7",111934535,111934637,102,"Regular (>50bp)",-0.289,0.0153649674232529,"Exclusion"
"ENSMUSG00000028782_chr4_129908727_129908826","ENSMUSG00000028782","Adgrb2","chr4",129908727,129908826,99,"Regular (>50bp)",-0.121,0.0403384335468894,"Exclusion"
"ENSMUSG00000057531_chr13_45106647_45106670","ENSMUSG00000057531","Dtnbp1","chr13",45106647,45106670,23,"Microexon (0-30bp)",-0.114,0.0171101245796303,"Exclusion"
"ENSMUSG00000040785_chr16_94185204_94185247","ENSMUSG00000040785","Ttc3","chr16",94185204,94185247,43,"Small (30-50bp)",0.123,2.08674604529246e-07,"Inclusion"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",0.113,6.02374825341555e-05,"Inclusion"
"ENSMUSG00000027624_chr2_156363157_156365080","ENSMUSG00000027624","Epb41l1","chr2",156363157,156365080,1923,"Regular (>50bp)",0.534,1.87053318855516e-05,"Inclusion"
"ENSMUSG00000034544_chr3_66896366_66896494","ENSMUSG00000034544","Rsrc1","chr3",66896366,66896494,128,"Regular (>50bp)",-0.321,7.01249030882658e-06,"Exclusion"
"ENSMUSG00000034544_chr3_66896366_66896494","ENSMUSG00000034544","Rsrc1","chr3",66896366,66896494,128,"Regular (>50bp)",-0.363,0.0139318004081899,"Exclusion"
"ENSMUSG00000034544_chr3_66896366_66896494","ENSMUSG00000034544","Rsrc1","chr3",66896366,66896494,128,"Regular (>50bp)",-0.248,0.00173863931518814,"Exclusion"
"ENSMUSG00000049676_chr7_28894837_28894996","ENSMUSG00000049676","Catsperg1","chr7",28894837,28894996,159,"Regular (>50bp)",0.281,4.39832013867708e-05,"Inclusion"
"ENSMUSG00000022779_chr16_16692932_16693019","ENSMUSG00000022779","Top3b","chr16",16692932,16693019,87,"Regular (>50bp)",0.208,0.00738953446278373,"Inclusion"
"ENSMUSG00000022779_chr16_16692935_16693019","ENSMUSG00000022779","Top3b","chr16",16692935,16693019,84,"Regular (>50bp)",0.195,0.00727341738595131,"Inclusion"
"ENSMUSG00000024766_chr19_33557864_33557974","ENSMUSG00000024766","Lipo3","chr19",33557864,33557974,110,"Regular (>50bp)",-0.207,0.00103633917397109,"Exclusion"
"ENSMUSG00000041351_chr4_137451056_137451134","ENSMUSG00000041351","Rap1gap","chr4",137451056,137451134,78,"Regular (>50bp)",0.21,0.0225310930834024,"Inclusion"
"ENSMUSG00000041132_chr5_150500636_150500764","ENSMUSG00000041132","N4bp2l1","chr5",150500636,150500764,128,"Regular (>50bp)",0.314,0.00965192067906861,"Inclusion"
"ENSMUSG00000045962_chr6_119905083_119905110","ENSMUSG00000045962","Wnk1","chr6",119905083,119905110,27,"Microexon (0-30bp)",-0.124,0.000204056324386081,"Exclusion"
"ENSMUSG00000045962_chr6_119906786_119906828","ENSMUSG00000045962","Wnk1","chr6",119906786,119906828,42,"Small (30-50bp)",0.199,0.0483770768507054,"Inclusion"
"ENSMUSG00000045962_chr6_119909650_119909722","ENSMUSG00000045962","Wnk1","chr6",119909650,119909722,72,"Regular (>50bp)",0.173,0.000141108580178231,"Inclusion"
"ENSMUSG00000027692_chr3_28649055_28649142","ENSMUSG00000027692","Tnik","chr3",28649055,28649142,87,"Regular (>50bp)",-0.251,0,"Exclusion"
"ENSMUSG00000027680_chr3_34093675_34093728","ENSMUSG00000027680","Fxr1","chr3",34093675,34093728,53,"Regular (>50bp)",-0.195,0.00299724630693167,"Exclusion"
"ENSMUSG00000087380_chr6_31305266_31305295","ENSMUSG00000087380","2210408F21Rik","chr6",31305266,31305295,29,"Microexon (0-30bp)",-0.202,0.0156336776689927,"Exclusion"
"ENSMUSG00000028312_chr4_52442252_52442402","ENSMUSG00000028312","Smc2","chr4",52442252,52442402,150,"Regular (>50bp)",0.15,0.00238719966744786,"Inclusion"
"ENSMUSG00000025766_chr3_41699130_41699247","ENSMUSG00000025766","D3Ertd751e","chr3",41699130,41699247,117,"Regular (>50bp)",-0.171,0.00711686375607546,"Exclusion"
"ENSMUSG00000025766_chr3_41699139_41699247","ENSMUSG00000025766","D3Ertd751e","chr3",41699139,41699247,108,"Regular (>50bp)",-0.171,0.0126593870586937,"Exclusion"
"ENSMUSG00000057193_chr9_21264296_21264424","ENSMUSG00000057193","Slc44a2","chr9",21264296,21264424,128,"Regular (>50bp)",-0.141,0.000324252768748665,"Exclusion"
"ENSMUSG00000018068_chr11_86148029_86148241","ENSMUSG00000018068","Ints2","chr11",86148029,86148241,212,"Regular (>50bp)",-0.107,0.0154272953783243,"Exclusion"
"ENSMUSG00000018068_chr11_86148029_86148241","ENSMUSG00000018068","Ints2","chr11",86148029,86148241,212,"Regular (>50bp)",-0.101,0.00418110097041515,"Exclusion"
"ENSMUSG00000027829_chr3_65862624_65862697","ENSMUSG00000027829","Ccnl1","chr3",65862624,65862697,73,"Regular (>50bp)",-0.103,0.000138243324210715,"Exclusion"
"ENSMUSG00000025404_chr10_127307636_127307869","ENSMUSG00000025404","R3hdm2","chr10",127307636,127307869,233,"Regular (>50bp)",-0.23,5.4841577599348e-05,"Exclusion"
"ENSMUSG00000064263_chr2_71559999_71560199","ENSMUSG00000064263","Platr26","chr2",71559999,71560199,200,"Regular (>50bp)",0.196,0.00793469620586707,"Inclusion"
"ENSMUSG00000028295_chr4_34771873_34772053","ENSMUSG00000028295","Smim8","chr4",34771873,34772053,180,"Regular (>50bp)",-0.255,0.00579514859920369,"Exclusion"
"ENSMUSG00000035293_chr12_51412037_51412342","ENSMUSG00000035293","G2e3","chr12",51412037,51412342,305,"Regular (>50bp)",0.122,7.76260612635372e-05,"Inclusion"
"ENSMUSG00000020184_chr10_117545558_117545689","ENSMUSG00000020184","Mdm2","chr10",117545558,117545689,131,"Regular (>50bp)",-0.106,0.00767767659558068,"Exclusion"
"ENSMUSG00000029778_chr6_55464643_55464727","ENSMUSG00000029778","Adcyap1r1","chr6",55464643,55464727,84,"Regular (>50bp)",-0.121,8.3035464253242e-06,"Exclusion"
"ENSMUSG00000029778_chr6_55464643_55464727","ENSMUSG00000029778","Adcyap1r1","chr6",55464643,55464727,84,"Regular (>50bp)",-0.107,0.0135673460788307,"Exclusion"
"ENSMUSG00000028402_chr4_81231736_81231835","ENSMUSG00000028402","Mpdz","chr4",81231736,81231835,99,"Regular (>50bp)",-0.232,6.05017164051967e-05,"Exclusion"
"ENSMUSG00000042156_chr14_119133262_119133319","ENSMUSG00000042156","Dzip1","chr14",119133262,119133319,57,"Regular (>50bp)",0.131,3.02272708872666e-05,"Inclusion"
"ENSMUSG00000025968_chr1_63211312_63211416","ENSMUSG00000025968","Ndufs1","chr1",63211312,63211416,104,"Regular (>50bp)",0.194,1.02697337813697e-13,"Inclusion"
"ENSMUSG00000025968_chr1_63211312_63211416","ENSMUSG00000025968","Ndufs1","chr1",63211312,63211416,104,"Regular (>50bp)",0.125,5.09502925936823e-05,"Inclusion"
"ENSMUSG00000031865_chr6_83163409_83163427","ENSMUSG00000031865","Dctn1","chr6",83163409,83163427,18,"Microexon (0-30bp)",0.142,0.0107254087596252,"Inclusion"
"ENSMUSG00000033768_chr19_6548499_6548561","ENSMUSG00000033768","Nrxn2","chr19",6548499,6548561,62,"Regular (>50bp)",0.142,0.000234993798373628,"Inclusion"
"ENSMUSG00000097350_chr17_12543283_12544154","ENSMUSG00000097350","4732491K20Rik","chr17",12543283,12544154,871,"Regular (>50bp)",-0.12,0.0441430295736376,"Exclusion"
"ENSMUSG00000074643_chr2_155940149_155940292","ENSMUSG00000074643","Cpne1","chr2",155940149,155940292,143,"Regular (>50bp)",-0.383,0.0432143407576016,"Exclusion"
"ENSMUSG00000052337_chr6_71829749_71829851","ENSMUSG00000052337","Immt","chr6",71829749,71829851,102,"Regular (>50bp)",-0.221,0.00186275980692296,"Exclusion"
"ENSMUSG00000097709_chr13_3529521_3529574","ENSMUSG00000097709","2810429I04Rik","chr13",3529521,3529574,53,"Regular (>50bp)",0.112,0.0446170961073336,"Inclusion"
"ENSMUSG00000007035_chr17_35264269_35264350","ENSMUSG00000007035","Msh5","chr17",35264269,35264350,81,"Regular (>50bp)",0.139,0.0491942762629413,"Inclusion"
