"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","Neg_dPSI","Neg_FDR","Neg_significant","Neg_direction","Pos_dPSI","Pos_FDR","Pos_significant","Pos_direction","KO_dPSI","KO_FDR","KO_significant","KO_direction"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",-0.38,0.0223443114583391,TRUE,"Exclusion",-0.229,0.298568979692897,FALSE,"Exclusion",-0.246,0.266290315140724,FALSE,"Exclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",-0.38,0.0223443114583391,TRUE,"Exclusion",-0.229,0.298568979692897,FALSE,"Exclusion",0.031,1,FALSE,"Inclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",-0.38,0.0223443114583391,TRUE,"Exclusion",-0.074,1,FALSE,"Exclusion",-0.268,0.000156936457596239,TRUE,"Exclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",-0.38,0.0223443114583391,TRUE,"Exclusion",-0.074,1,FALSE,"Exclusion",-0.246,0.266290315140724,FALSE,"Exclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",-0.38,0.0223443114583391,TRUE,"Exclusion",-0.074,1,FALSE,"Exclusion",0.031,1,FALSE,"Inclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",0.032,1,FALSE,"Inclusion",-0.324,0.0498277729635883,TRUE,"Exclusion",-0.268,0.000156936457596239,TRUE,"Exclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",0.032,1,FALSE,"Inclusion",-0.324,0.0498277729635883,TRUE,"Exclusion",-0.246,0.266290315140724,FALSE,"Exclusion"
"ENSMUSG00000113204_chr13_74731765_74731992","ENSMUSG00000113204","Gm46430","chr13",74731765,74731992,227,"Regular (>50bp)",0.032,1,FALSE,"Inclusion",-0.324,0.0498277729635883,TRUE,"Exclusion",0.031,1,FALSE,"Inclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.572,2.26252336143412e-09,TRUE,"Exclusion",0.186,0.489253661084715,FALSE,"Inclusion",0.017,1,FALSE,"Inclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.572,2.26252336143412e-09,TRUE,"Exclusion",0.186,0.489253661084715,FALSE,"Inclusion",-0.23,0.00018712067721833,TRUE,"Exclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.11,1,FALSE,"Exclusion",0.186,0.489253661084715,FALSE,"Inclusion",0.017,1,FALSE,"Inclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.11,1,FALSE,"Exclusion",0.186,0.489253661084715,FALSE,"Inclusion",-0.23,0.00018712067721833,TRUE,"Exclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.572,2.26252336143412e-09,TRUE,"Exclusion",-0.492,1.01396963091344e-08,TRUE,"Exclusion",0.017,1,FALSE,"Inclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.572,2.26252336143412e-09,TRUE,"Exclusion",-0.492,1.01396963091344e-08,TRUE,"Exclusion",-0.23,0.00018712067721833,TRUE,"Exclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.11,1,FALSE,"Exclusion",-0.492,1.01396963091344e-08,TRUE,"Exclusion",0.017,1,FALSE,"Inclusion"
"ENSMUSG00000091568_chr14_16433030_16433144","ENSMUSG00000091568","Gm8206","chr14",16433030,16433144,114,"Regular (>50bp)",-0.11,1,FALSE,"Exclusion",-0.492,1.01396963091344e-08,TRUE,"Exclusion",-0.23,0.00018712067721833,TRUE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.005,1,FALSE,"Exclusion",-0.009,1,FALSE,"Exclusion",-0.02,0.806866920036805,FALSE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.005,1,FALSE,"Exclusion",-0.009,1,FALSE,"Exclusion",-0.181,5.51252806844595e-11,TRUE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.005,1,FALSE,"Exclusion",-0.168,0,TRUE,"Exclusion",-0.02,0.806866920036805,FALSE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.005,1,FALSE,"Exclusion",-0.168,0,TRUE,"Exclusion",-0.181,5.51252806844595e-11,TRUE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.133,1.65054869771964e-09,TRUE,"Exclusion",-0.009,1,FALSE,"Exclusion",-0.02,0.806866920036805,FALSE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.133,1.65054869771964e-09,TRUE,"Exclusion",-0.009,1,FALSE,"Exclusion",-0.181,5.51252806844595e-11,TRUE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.133,1.65054869771964e-09,TRUE,"Exclusion",-0.168,0,TRUE,"Exclusion",-0.02,0.806866920036805,FALSE,"Exclusion"
"ENSMUSG00000060227_chr2_121756041_121756209","ENSMUSG00000060227","Golm2","chr2",121756041,121756209,168,"Regular (>50bp)",-0.133,1.65054869771964e-09,TRUE,"Exclusion",-0.168,0,TRUE,"Exclusion",-0.181,5.51252806844595e-11,TRUE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",-0.005,1,FALSE,"Exclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.052,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.094,0.0431873166891245,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.017,1,FALSE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",0.258,0.100247702973052,FALSE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.183,0.00190596476088572,TRUE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.014,1,FALSE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.106,0.325048031172971,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",-0.036,0.387875289779445,FALSE,"Exclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.092,0.656034527409197,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.059,0.601978447654265,FALSE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.028,1,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",0.147,0.000982497215812774,TRUE,"Inclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.032,0.443786458090033,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.031,0.317647656493844,FALSE,"Exclusion"
"ENSMUSG00000097910_chr8_57791917_57791982","ENSMUSG00000097910","Hdnr","chr8",57791917,57791982,65,"Regular (>50bp)",0.157,0.697093778526976,FALSE,"Inclusion",0.099,0.0137739562045357,FALSE,"Inclusion",-0.054,1,FALSE,"Exclusion"
