ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15411	"ENSMUSG00000017210"	"Med24"	chr11	-	98601598	98601681	98601100	98601279	98602088	98602126	15411	962,947,900	0,0,3	832,910,860	0,0,0	232	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
15412	"ENSMUSG00000017210"	"Med24"	chr11	-	98604858	98604945	98603979	98604085	98605227	98605310	15412	983,1161,1166	0,0,0	1023,1047,939	1,0,0	236	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
15413	"ENSMUSG00000017210"	"Med24"	chr11	-	98606467	98606581	98605906	98605954	98606956	98607107	15413	1372,1467,1413	17,7,16	1363,1249,1252	5,4,5	263	149	0.0329001894717	0.3463621266306902	0.979,0.992,0.98	0.994,0.994,0.993	-0.01
15414	"ENSMUSG00000017210"	"Med24"	chr11	-	98608534	98608591	98607239	98607351	98608735	98608968	15414	613,599,660	369,352,349	973,984,957	67,87,65	206	149	0	0.0	0.546,0.552,0.578	0.913,0.891,0.914	-0.347
15415	"ENSMUSG00000017210"	"Med24"	chr11	-	98619610	98619813	98619440	98619523	98620197	98620229	15415	1157,1336,1269	0,0,2	1127,1220,1195	0,0,0	352	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
15416	"ENSMUSG00000017210"	"Med24"	chr11	-	98619610	98619813	98619440	98619523	98620206	98620244	15416	893,1039,949	0,0,2	852,994,932	0,0,0	352	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
15417	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916123	6916242	6915424	6915897	6916379	6916508	15417	703,768,637	11,7,20	1027,1190,955	7,12,7	268	149	0.00300222627431	0.05789181352201013	0.973,0.984,0.947	0.988,0.982,0.987	-0.018
15418	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916123	6916242	6915424	6915897	6916628	6916778	15418	290,367,294	7,0,0	452,490,415	0,0,0	268	149	0.868640262524	1.0	0.958,1.0,1.0	1.0,1.0,1.0	-0.014
15419	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916379	6916504	6915437	6916242	6916628	6917364	15419	441,419,366	0,1,0	608,707,574	0,0,0	274	149	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
15420	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916379	6916508	6915424	6915897	6916628	6916778	15420	593,622,591	7,0,0	861,1063,677	0,0,0	278	149	1	1.0	0.978,1.0,1.0	1.0,1.0,1.0	-0.007
15421	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916379	6916508	6916123	6916242	6916628	6916778	15421	991,1014,914	0,1,0	1426,1740,1207	0,0,0	278	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
15422	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916896	6917054	6916628	6916778	6917719	6917769	15422	417,374,378	45,51,45	546,614,530	57,79,58	307	149	0.735734382333	1.0	0.818,0.781,0.803	0.823,0.79,0.816	-0.009
15423	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6916896	6917122	6916628	6916778	6917719	6917769	15423	988,891,859	45,51,45	1352,1616,1272	57,79,58	375	149	0.411186649964	1.0	0.897,0.874,0.884	0.904,0.89,0.897	-0.012
15424	"ENSMUSG00000024958"	"Gpr137"	chr19	-	6917850	6918317	6917719	6917769	6918459	6918587	15424	720,653,758	2,1,6	863,1119,968	9,0,1	616	149	0.796112730723	1.0	0.989,0.994,0.968	0.959,1.0,0.996	-0.001
15426	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98576307	98576498	98573379	98573763	98576759	98576897	15426	4901,4907,5056	7,0,0	5923,6735,5365	1,1,0	340	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
15427	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98581741	98581845	98581288	98581479	98584208	98584323	15427	2428,2324,2308	0,3,0	3230,3314,2730	0,0,0	253	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
15428	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98584963	98585119	98584630	98584734	98586188	98586239	15428	2347,2455,2368	1,0,0	3021,3084,2758	0,7,0	305	149	1	1.0	0.999,1.0,1.0	1.0,0.995,1.0	0.001
15431	"ENSMUSG00000038208"	"Pgap3"	chr11	-	98281905	98281967	98281502	98281639	98282520	98282583	15431	70,107,69	0,0,0	64,91,43	0,1,0	211	149	1	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005
15432	"ENSMUSG00000038208"	"Pgap3"	chr11	-	98282520	98282583	98281905	98281967	98288721	98288874	15432	93,109,66	0,0,4	83,115,53	1,1,0	212	149	0.907001581225	1.0	1.0,1.0,0.921	0.983,0.988,1.0	-0.017
15433	"ENSMUSG00000038208"	"Pgap3"	chr11	-	98288721	98288874	98282147	98282583	98289710	98289808	15433	123,134,97	1,2,2	112,174,126	0,3,0	302	149	0.450117821833	1.0	0.984,0.971,0.96	1.0,0.966,1.0	-0.017
15434	"ENSMUSG00000018167"	"Stard3"	chr11	+	98264233	98264396	98262895	98263168	98265905	98265983	15434	0,3,1	480,515,500	5,6,0	600,712,614	312	149	1	1.0	0.0,0.003,0.001	0.004,0.004,0.0	-0.001
15435	"ENSMUSG00000018167"	"Stard3"	chr11	+	98268981	98269044	98268275	98268368	98269160	98269256	15435	678,721,578	3,0,0	843,930,707	0,0,0	212	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
15436	"ENSMUSG00000018167"	"Stard3"	chr11	+	98269160	98269256	98268275	98268368	98269563	98269643	15436	293,343,255	0,1,0	382,486,339	0,0,0	245	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
15437	"ENSMUSG00000018167"	"Stard3"	chr11	+	98270798	98270892	98269719	98269824	98271283	98271925	15437	390,408,457	0,1,0	579,601,459	3,0,0	243	149	1	1.0	1.0,0.996,1.0	0.992,1.0,1.0	0.001
15438	"ENSMUSG00000003119"	"Cdk12"	chr11	+	98111839	98111979	98109899	98110076	98113453	98113624	15438	394,342,405	1,0,0	330,406,355	0,0,0	289	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
15439	"ENSMUSG00000003119"	"Cdk12"	chr11	+	98115267	98115457	98113453	98113624	98120938	98120995	15439	902,858,816	0,0,1	887,975,675	6,0,0	339	149	1	1.0	1.0,1.0,0.997	0.985,1.0,1.0	0.004
15440	"ENSMUSG00000003119"	"Cdk12"	chr11	+	98120938	98120995	98115267	98115457	98121809	98121911	15440	555,517,554	4,3,5	509,592,399	8,9,4	206	149	0.0947623093513	0.745576737805517	0.99,0.992,0.988	0.979,0.979,0.986	0.009
15441	"ENSMUSG00000003119"	"Cdk12"	chr11	+	98140535	98140926	98136042	98136495	98154295	98154396	15441	361,419,449	11,9,13	376,384,300	8,7,5	540	149	0.185634121838	1.0	0.901,0.928,0.905	0.928,0.938,0.943	-0.025
15442	"ENSMUSG00000003119"	"Cdk12"	chr11	+	98155019	98155133	98154295	98154396	98158577	98158684	15442	86,82,111	0,0,1	60,88,80	0,0,0	263	149	1	1.0	1.0,1.0,0.984	1.0,1.0,1.0	-0.005
15443	"ENSMUSG00000018160"	"Med1"	chr11	-	98054625	98054827	98051969	98052065	98057081	98057200	15443	648,717,700	0,1,2	742,713,656	4,0,1	351	149	1	1.0	1.0,0.997,0.993	0.987,1.0,0.996	0.002
15444	"ENSMUSG00000018160"	"Med1"	chr11	-	98057081	98057200	98054625	98054827	98057524	98057649	15444	621,587,595	0,0,0	675,601,525	0,4,0	268	149	1	1.0	1.0,1.0,1.0	1.0,0.988,1.0	0.004
15445	"ENSMUSG00000018160"	"Med1"	chr11	-	98058344	98058456	98057524	98057649	98060188	98060278	15445	621,541,569	0,0,0	631,699,522	0,0,1	261	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
15446	"ENSMUSG00000018160"	"Med1"	chr11	-	98061773	98061847	98060188	98060278	98062521	98062596	15446	555,500,481	0,1,0	546,630,404	0,0,0	223	149	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
15447	"ENSMUSG00000018160"	"Med1"	chr11	-	98064046	98064118	98062521	98062596	98069937	98069966	15447	528,634,572	2,0,0	616,797,473	3,0,0	221	149	1	1.0	0.994,1.0,1.0	0.993,1.0,1.0	0.0
15448	"ENSMUSG00000018160"	"Med1"	chr11	-	98070842	98070975	98069937	98069966	98071079	98071134	15448	840,1022,857	3,0,1	974,1251,730	0,2,0	282	149	1	1.0	0.993,1.0,0.998	1.0,0.997,1.0	-0.002
15449	"ENSMUSG00000018160"	"Med1"	chr11	-	98074667	98074746	98071079	98071134	98080007	98080114	15449	946,972,915	0,0,0	996,1297,839	0,3,3	228	149	1	1.0	1.0,1.0,1.0	1.0,0.996,0.995	0.003
15450	"ENSMUSG00000017404"	"Rpl19"	chr11	+	97919171	97919294	97918648	97918755	97920220	97920341	15450	56204,58516,58362	1,1,0	84505,101734,83701	1,2,0	272	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
15451	"ENSMUSG00000017404"	"Rpl19"	chr11	+	97920600	97920711	97920220	97920341	97921096	97921318	15451	50023,49830,48673	0,0,0	72673,88174,66550	2,0,0	260	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
15452	"ENSMUSG00000049148"	"Plcxd3"	chr15	+	4466693	4466784	4404972	4405297	4546100	4549896	15452	10,13,22	1417,1571,1608	21,20,14	954,1317,997	240	149	0.930551063917	1.0	0.004,0.005,0.008	0.013,0.009,0.009	-0.005
15453	"ENSMUSG00000049148"	"Plcxd3"	chr15	+	4546100	4546809	4404985	4405297	4604205	4605035	15453	4952,5415,5714	5,0,4	3326,4506,3754	0,0,0	858	149	1	1.0	0.994,1.0,0.996	1.0,1.0,1.0	-0.003
15454	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97900683	97900742	97900394	97900504	97902691	97902768	15454	195,172,203	2,0,0	277,299,198	0,0,0	208	149	1	1.0	0.986,1.0,1.0	1.0,1.0,1.0	-0.005
15455	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97900829	97901202	97900683	97900742	97902691	97902768	15455	47,58,36	7,0,2	25,64,48	5,0,3	522	149	0.94420328495	1.0	0.657,1.0,0.837	0.588,1.0,0.82	0.029
15456	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901121	97901202	97900683	97900742	97901452	97901472	15456	443,474,421	5,11,7	608,738,485	6,10,12	230	149	0.792657826069	1.0	0.983,0.965,0.975	0.985,0.98,0.963	-0.002
15457	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901121	97901202	97900683	97900742	97902168	97902323	15457	296,289,283	1,7,6	386,449,324	3,0,0	230	149	0.0599799884912	0.5371773865371479	0.995,0.964,0.968	0.988,1.0,1.0	-0.02
15458	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901121	97901202	97900683	97900742	97902691	97902768	15458	280,273,263	7,0,2	368,425,303	5,0,3	230	149	0.733433113026	1.0	0.963,1.0,0.988	0.979,1.0,0.985	-0.004
15459	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901452	97901472	97900683	97900742	97902168	97902323	15459	3,4,4	1,7,6	3,2,7	3,0,0	169	149	0.00260559908345	0.05152534327027892	0.726,0.335,0.37	0.469,1.0,1.0	-0.346
15460	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901452	97901472	97900683	97900742	97902691	97902768	15460	26,42,37	7,0,2	61,50,60	5,0,3	169	149	0.273593033786	1.0	0.766,1.0,0.942	0.915,1.0,0.946	-0.051
15461	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901452	97901472	97901121	97901202	97902168	97902323	15461	40,35,17	27,28,23	56,70,33	27,36,22	169	149	0.0536474776145	0.49620654498665584	0.566,0.524,0.395	0.646,0.632,0.569	-0.121
15462	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901452	97901472	97901121	97901202	97902691	97902768	15462	179,240,182	11,12,3	286,336,223	9,12,1	169	149	0.10074700397	0.777448886789624	0.935,0.946,0.982	0.966,0.961,0.995	-0.02
15463	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97902168	97902323	97900683	97900742	97902691	97902768	15463	65,76,67	7,0,2	67,63,38	5,0,3	304	149	0.88730035079	1.0	0.82,1.0,0.943	0.868,1.0,0.861	0.011
15464	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97902168	97902323	97901121	97901202	97902691	97902768	15464	91,97,84	11,12,3	91,99,60	9,12,1	304	149	0.725483340957	1.0	0.802,0.798,0.932	0.832,0.802,0.967	-0.023
15465	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97902168	97902323	97901452	97901472	97902691	97902768	15465	75,71,64	157,221,174	87,88,46	268,309,207	304	149	0.0253937363177	0.2864896411150344	0.19,0.136,0.153	0.137,0.122,0.098	0.041
15466	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97907548	97907668	97903637	97903760	97910505	97910592	15466	874,987,859	0,3,0	1338,1461,1124	0,0,0	269	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
15467	"ENSMUSG00000017417"	"Plxdc1"	chr11	-	97846924	97846994	97846226	97846349	97847248	97847392	15467	131,159,143	0,0,1	51,55,57	0,0,0	219	149	1	1.0	1.0,1.0,0.99	1.0,1.0,1.0	-0.003
15468	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52562889	52566750	52550798	52550831	52589271	52589419	15468	5376,6082,6864	7,2,3	2436,3392,3906	4,1,23	4010	149	2.24116592407e-05	0.0011263451872410516	0.966,0.991,0.988	0.958,0.992,0.863	0.044
15469	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52562889	52566750	52550798	52550831	52589274	52589419	15469	5250,5930,6725	3,0,0	2375,3328,3809	5,0,2	4010	149	0.665886488634	1.0	0.985,1.0,1.0	0.946,1.0,0.986	0.018
15470	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52562889	52566750	52550798	52550831	52604271	52604349	15470	5227,5905,6694	3,0,0	2371,3326,3792	0,0,0	4010	149	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
15471	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52589271	52589419	52550754	52550831	52604271	52604349	15471	275,312,331	3,0,0	180,165,261	0,0,0	297	149	1	1.0	0.979,1.0,1.0	1.0,1.0,1.0	-0.007
15472	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52589271	52589419	52551124	52551170	52604271	52604349	15472	279,320,333	3,0,0	180,171,245	6,6,0	297	149	0.00651050858893	0.10407026779730037	0.979,1.0,1.0	0.938,0.935,1.0	0.035
15473	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52589271	52589419	52562859	52566750	52604271	52604349	15473	422,487,505	5,0,7	244,230,354	3,0,2	297	149	0.526272926333	1.0	0.977,1.0,0.973	0.976,1.0,0.989	-0.005
15474	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52589274	52589419	52550798	52550831	52604271	52604349	15474	271,310,327	3,0,0	181,163,236	0,0,0	294	149	1	1.0	0.979,1.0,1.0	1.0,1.0,1.0	-0.007
15475	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52589274	52589419	52551124	52551170	52604271	52604349	15475	269,312,329	3,0,0	179,164,237	6,6,0	294	149	0.00591424286541	0.0964724491020853	0.978,1.0,1.0	0.938,0.933,1.0	0.036
15476	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52589274	52589419	52562889	52566750	52604271	52604349	15476	296,335,365	5,0,7	183,165,253	3,0,2	294	149	0.217197713968	1.0	0.968,1.0,0.964	0.969,1.0,0.985	-0.007
15477	"ENSMUSG00000035133"	"Arhgap5"	chr12	+	52609104	52609210	52606750	52606882	52613793	52614635	15477	422,451,492	0,0,4	204,239,341	0,0,1	255	149	1	1.0	1.0,1.0,0.986	1.0,1.0,0.995	-0.003
15478	"ENSMUSG00000038366"	"Lasp1"	chr11	+	97691788	97691940	97690497	97690688	97697650	97697745	15478	7,7,4	393,503,438	3,15,1	496,729,461	301	149	1	1.0	0.009,0.007,0.005	0.003,0.01,0.001	0.002
15479	"ENSMUSG00000038366"	"Lasp1"	chr11	+	97706523	97706608	97697327	97697745	97715667	97715734	15479	657,777,691	2,0,0	813,1136,825	1,2,1	234	149	1	1.0	0.995,1.0,1.0	0.998,0.997,0.998	0.001
15480	"ENSMUSG00000038366"	"Lasp1"	chr11	+	97715667	97715775	97706523	97706608	97724371	97724389	15480	958,1048,1067	4,3,0	1100,1381,1146	11,0,0	257	149	0.924818737521	1.0	0.993,0.995,1.0	0.983,1.0,1.0	0.002
15481	"ENSMUSG00000038366"	"Lasp1"	chr11	+	97724371	97724528	97715667	97715775	97726897	97726945	15481	635,680,740	0,0,0	717,837,721	0,1,0	306	149	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
15482	"ENSMUSG00000038366"	"Lasp1"	chr11	+	97724909	97725013	97724008	97724528	97726897	97726945	15482	1845,1931,1903	0,4,0	2077,2604,1663	0,1,1	253	149	1	1.0	1.0,0.996,1.0	1.0,0.999,0.999	-0.001
15483	"ENSMUSG00000071415"	"Rpl23"	chr11	-	97669090	97669204	97668352	97668990	97672159	97672288	15483	38758,45011,38436	3,0,1	43066,61113,47613	0,7,4	263	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
15484	"ENSMUSG00000071415"	"Rpl23"	chr11	-	97672159	97672288	97669090	97669204	97672631	97672715	15484	60480,69902,59149	0,4,3	66438,97881,76207	4,10,2	278	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
15485	"ENSMUSG00000071415"	"Rpl23"	chr11	-	97672631	97672715	97672159	97672288	97673169	97673263	15485	36170,41983,36350	20,29,30	40270,57996,45771	45,55,45	233	149	1	1.0	0.999,0.999,0.999	0.998,0.999,0.998	0.001
15486	"ENSMUSG00000071415"	"Rpl23"	chr11	-	97672631	97672867	97672229	97672288	97673169	97673208	15486	11456,12903,10695	20,29,30	12173,18011,12367	45,55,45	385	149	1	1.0	0.996,0.994,0.993	0.991,0.992,0.991	0.003
15487	"ENSMUSG00000018547"	"Pip4k2b"	chr11	-	97615700	97615851	97615204	97615351	97617530	97617569	15487	6,4,2	258,212,278	1,4,0	433,364,425	300	149	1	1.0	0.011,0.009,0.004	0.001,0.005,0.0	0.006
15488	"ENSMUSG00000018547"	"Pip4k2b"	chr11	-	97620379	97620476	97617530	97617683	97623483	97623581	15488	560,591,573	0,0,2	1007,1067,849	0,2,0	246	149	1	1.0	1.0,1.0,0.994	1.0,0.997,1.0	-0.001
15489	"ENSMUSG00000069744"	"Psmb3"	chr11	+	97597623	97597731	97594613	97594798	97601927	97602105	15489	6108,6398,5922	0,0,0	8598,10697,8692	6,0,2	257	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
15490	"ENSMUSG00000069744"	"Psmb3"	chr11	+	97597623	97597731	97594613	97594798	97603262	97603357	15490	2430,2548,2366	0,1,0	3218,4239,3439	0,0,0	257	149	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
15491	"ENSMUSG00000069744"	"Psmb3"	chr11	+	97601927	97602105	97594613	97594798	97603262	97603357	15491	2900,3127,3405	0,1,0	4114,4222,3908	0,0,0	327	149	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
15492	"ENSMUSG00000069744"	"Psmb3"	chr11	+	97601927	97602105	97597623	97597731	97603262	97603357	15492	6605,7003,7027	27,26,66	9539,10741,9208	51,61,49	327	149	0.841283595338	1.0	0.991,0.992,0.98	0.988,0.988,0.988	-0.0
15493	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97582852	97582961	97582683	97582738	97583194	97583235	15493	1009,1016,1033	0,2,1	1245,1445,1113	0,0,0	258	149	1	1.0	1.0,0.997,0.998	1.0,1.0,1.0	-0.002
15494	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97583329	97583385	97583194	97583245	97583551	97583648	15494	863,816,1009	0,0,0	1085,1365,1089	1,0,0	205	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
15495	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97583551	97583648	97583194	97583245	97584241	97584394	15495	469,421,467	0,2,0	483,671,624	0,0,0	246	149	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
15496	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97588814	97588886	97584241	97584394	97590031	97590126	15496	1,4,0	49,47,34	1,7,4	72,81,76	221	149	0.272947437619	1.0	0.014,0.054,0.0	0.009,0.055,0.034	-0.01
15497	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97588814	97588886	97584241	97584394	97590361	97590407	15497	4,2,0	402,386,449	6,7,9	416,611,478	221	149	1	1.0	0.007,0.003,0.0	0.01,0.008,0.013	-0.007
15498	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97590031	97590126	97584241	97584394	97590361	97590407	15498	39,37,30	402,386,449	63,90,67	416,611,478	244	149	0.000230837662257	0.007487340611611394	0.056,0.055,0.039	0.085,0.083,0.079	-0.032
15499	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97590031	97590126	97588814	97588886	97590361	97590407	15499	3,2,3	3,0,0	6,25,10	5,3,7	244	149	0.0582139861265	0.5257313382455248	0.379,1.0,1.0	0.423,0.836,0.466	0.218
15500	"ENSMUSG00000018537"	"Pcgf2"	chr11	-	97590361	97590474	97584241	97584394	97591085	97591323	15500	335,326,401	14,8,12	361,544,404	16,7,18	262	149	0.860173329609	1.0	0.932,0.959,0.95	0.928,0.978,0.927	0.003
15501	"ENSMUSG00000078695"	"Cisd3"	chr11	+	97577326	97577446	97576778	97577041	97579093	97579447	15501	1393,1343,1326	0,0,0	1866,2378,1526	4,0,0	269	149	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
15502	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97413198	97413321	97407489	97409582	97413915	97414068	15502	45,80,66	2,1,1	109,140,105	3,13,0	272	149	0.0300988213347	0.32406865528986456	0.925,0.978,0.973	0.952,0.855,1.0	0.023
15503	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97413198	97413321	97410139	97410999	97413915	97414068	15503	47,95,74	0,1,6	93,120,93	0,4,0	272	149	0.167551650972	1.0	1.0,0.981,0.871	1.0,0.943,1.0	-0.03
15504	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97417354	97417502	97416833	97417080	97417607	97417738	15504	133,144,140	7,0,1	134,199,241	0,2,0	297	149	0.0933977099281	0.7381833427793246	0.905,1.0,0.986	1.0,0.98,1.0	-0.03
15506	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97433359	97433383	97427869	97428065	97442502	97442804	15506	32,22,17	0,0,0	42,45,18	1,0,0	173	149	1	1.0	1.0,1.0,1.0	0.973,1.0,1.0	0.009
15507	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97439705	97439804	97427869	97428065	97442502	97442804	15507	0,8,6	0,0,0	6,14,6	1,0,0	248	149	1	1.0	NA,1.0,1.0	0.783,1.0,1.0	0.072
15508	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97439705	97439804	97433359	97433383	97442502	97442804	15508	5,23,8	18,17,10	12,29,11	21,37,15	248	149	0.945343121954	1.0	0.143,0.448,0.325	0.256,0.32,0.306	0.011
15509	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97457536	97457599	97442698	97442804	97464621	97464873	15509	1,2,4	0,0,0	1,3,4	0,1,0	212	149	1	1.0	1.0,1.0,1.0	1.0,0.678,1.0	0.107
15510	"ENSMUSG00000038453"	"Srcin1"	chr11	-	97457536	97457599	97442698	97442804	97465742	97466052	15510	1,2,5	0,0,0	1,5,6	2,2,1	212	149	0.00138672191208	0.0313486267080506	1.0,1.0,1.0	0.26,0.637,0.808	0.432
15511	"ENSMUSG00000049807"	"Arhgap23"	chr11	+	97327971	97328157	97327110	97327516	97335009	97335054	15511	5,0,1	0,1,0	2,1,7	0,0,0	335	149	1	1.0	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
15512	"ENSMUSG00000049807"	"Arhgap23"	chr11	+	97344690	97344846	97342217	97343370	97345039	97345151	15512	284,401,329	3,0,0	546,635,551	0,0,0	305	149	1	1.0	0.979,1.0,1.0	1.0,1.0,1.0	-0.007
15513	"ENSMUSG00000049807"	"Arhgap23"	chr11	+	97355884	97356015	97355620	97355682	97356835	97356957	15513	456,375,410	0,0,1	671,911,720	2,0,0	280	149	1	1.0	1.0,1.0,0.995	0.994,1.0,1.0	0.0
15514	"ENSMUSG00000049807"	"Arhgap23"	chr11	+	97382469	97382492	97381959	97382056	97383876	97383908	15514	47,36,45	134,141,143	162,180,180	135,180,164	172	149	0	0.0	0.233,0.181,0.214	0.51,0.464,0.487	-0.278
15515	"ENSMUSG00000049807"	"Arhgap23"	chr11	+	97383876	97383908	97381959	97382056	97390934	97393224	15515	178,174,169	0,0,1	193,238,235	0,0,0	181	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
15516	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234063	97234202	97233412	97233518	97234434	97234673	15516	0,2,7	0,0,0	25,22,15	3,4,5	288	149	1	1.0	NA,1.0,1.0	0.812,0.74,0.608	0.28
15517	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234063	97234202	97233412	97233518	97234922	97235032	15517	0,2,5	1,0,0	23,20,12	0,0,0	288	149	1	1.0	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
15518	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234063	97234202	97233412	97233518	97236533	97236602	15518	0,3,5	1,4,1	21,15,10	3,10,0	288	149	0.0741106027241	0.6264948087480999	0.0,0.28,0.721	0.784,0.437,1.0	-0.407
15519	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234434	97234673	97233412	97233518	97234922	97235032	15519	1,3,0	1,0,0	15,18,20	0,0,0	388	149	1	1.0	0.277,1.0,NA	1.0,1.0,1.0	-0.361
15520	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234434	97234673	97233412	97233518	97236533	97236602	15520	1,2,0	1,4,1	15,24,17	3,10,0	388	149	4.33911380663e-05	0.0019251727722428946	0.277,0.161,0.0	0.658,0.48,1.0	-0.567
15521	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234434	97234673	97234063	97234202	97234922	97235032	15521	1,3,2	0,0,0	18,21,21	4,5,3	388	149	4.34505904034e-07	3.8215237633161764e-05	1.0,1.0,1.0	0.633,0.617,0.729	0.34
15522	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234434	97234673	97234063	97234202	97236533	97236602	15522	1,2,2	0,1,0	18,27,18	2,0,1	388	149	0.865923864569	1.0	1.0,0.434,1.0	0.776,1.0,0.874	-0.072
15523	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234922	97235032	97233412	97233518	97236533	97236602	15523	3,1,7	1,4,1	23,12,18	3,10,0	259	149	0.230012838777	1.0	0.633,0.126,0.801	0.815,0.408,1.0	-0.221
15524	"ENSMUSG00000070337"	"Gpr179"	chr11	-	97234922	97235032	97234063	97234202	97236533	97236602	15524	2,1,7	0,1,0	27,17,21	2,0,1	259	149	0.446021111619	1.0	1.0,0.365,1.0	0.886,1.0,0.924	-0.148
