ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10506	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100945591	100945787	100943041	100943268	100949155	100949313	10506	683,641,717	0,1,0	582,639,405	0,0,0	298	149	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
10507	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100947813	100947943	100943041	100943268	100949155	100949313	10507	770,816,828	0,1,0	593,724,473	0,0,0	279	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
10508	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100947813	100947943	100945591	100945787	100949155	100949313	10508	1546,1520,1667	0,0,1	1364,1510,1021	0,4,0	279	149	1	1.0	1.0,1.0,0.999	1.0,0.995,1.0	0.001
10509	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100949155	100949313	100947813	100947943	100949805	100950014	10509	1819,1807,1872	0,1,0	1476,1788,1100	2,1,4	298	149	1	1.0	1.0,0.999,1.0	0.997,0.999,0.993	0.003
10510	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100951103	100951274	100950190	100950479	100953516	100953593	10510	1575,1570,1730	1,3,2	1269,1449,1134	0,0,0	298	149	1	1.0	0.999,0.996,0.998	1.0,1.0,1.0	-0.002
10511	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100957626	100957714	100951103	100951274	100961423	100961509	10511	300,286,340	2,0,0	222,244,235	0,0,0	237	149	1	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003
10512	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100957626	100957714	100954633	100954721	100961423	100961509	10512	873,908,1055	0,1,4	772,815,654	0,2,1	237	149	1	1.0	1.0,0.998,0.994	1.0,0.996,0.998	-0.001
10513	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100957626	100957714	100954633	100954721	100965407	100965530	10513	429,437,539	0,0,6	365,428,310	0,0,0	237	149	1	1.0	1.0,1.0,0.983	1.0,1.0,1.0	-0.006
10514	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100961423	100961509	100954633	100954721	100965407	100965530	10514	1,14,15	0,0,6	6,7,4	0,0,0	235	149	0.00568394337827	0.09406770616388117	1.0,1.0,0.613	1.0,1.0,1.0	-0.129
10515	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100961423	100961509	100957626	100957714	100962959	100963026	10515	957,1059,1177	1,0,0	931,929,740	2,2,6	235	149	1	1.0	0.998,1.0,1.0	0.997,0.997,0.987	0.006
10516	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100961423	100961509	100957626	100957714	100965407	100965530	10516	290,314,343	26,6,15	288,265,212	11,12,8	235	149	0.376152355368	1.0	0.876,0.971,0.935	0.943,0.933,0.944	-0.013
10517	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100962959	100963026	100957626	100957714	100965407	100965530	10517	657,667,748	26,6,15	567,580,517	11,12,8	216	149	0.379032485815	1.0	0.946,0.987,0.972	0.973,0.971,0.978	-0.006
10518	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100962959	100963026	100957626	100957714	100969608	100969848	10518	1,2,0	0,1,0	4,2,6	0,0,0	216	149	1	1.0	1.0,0.58,NA	1.0,1.0,1.0	-0.21
10519	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100962959	100963026	100961423	100961509	100965407	100965530	10519	1345,1423,1612	2,14,17	1216,1247,1057	6,5,5	216	149	0.641639198165	1.0	0.998,0.986,0.985	0.993,0.994,0.993	-0.004
10520	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100965407	100965530	100957626	100957714	100969608	100969848	10520	457,499,456	0,1,0	406,390,331	0,0,0	272	149	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
10521	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100965407	100965530	100962959	100963026	100969608	100969848	10521	1557,1723,1833	0,11,0	1457,1470,1214	4,6,5	272	149	1	1.0	1.0,0.988,1.0	0.995,0.993,0.993	0.002
10522	"ENSMUSG00000041431"	"Ccnb1"	chr13	-	100916529	100916640	100915157	100916293	100917283	100917424	10522	2686,3055,3092	0,0,0	1663,1953,1569	0,1,0	260	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
10523	"ENSMUSG00000041431"	"Ccnb1"	chr13	-	100918132	100918291	100917665	100917902	100919972	100920155	10523	4126,4482,4563	0,4,2	2425,2861,1948	0,0,0	298	149	1	1.0	1.0,0.998,0.999	1.0,1.0,1.0	-0.001
10524	"ENSMUSG00000041431"	"Ccnb1"	chr13	-	100919972	100920155	100918132	100918291	100921964	100922126	10524	4894,5385,5262	5,15,6	2986,3263,2324	4,8,3	298	149	1	1.0	0.998,0.994,0.998	0.997,0.995,0.997	0.0
10525	"ENSMUSG00000045273"	"Cenph"	chr13	-	100898268	100898432	100896181	100896702	100900057	100900109	10525	719,713,810	51,49,52	489,506,435	31,28,34	298	149	0.752897239892	1.0	0.876,0.879,0.886	0.887,0.9,0.865	-0.004
10526	"ENSMUSG00000045273"	"Cenph"	chr13	-	100900057	100900109	100896181	100896702	100900676	100900740	10526	222,267,272	0,0,0	178,155,115	1,9,0	201	149	0.0907156424587	0.7232351702549324	1.0,1.0,1.0	0.992,0.927,1.0	0.027
10527	"ENSMUSG00000045273"	"Cenph"	chr13	-	100900057	100900109	100896181	100896702	100903332	100903389	10527	22,11,6	1,0,1	5,2,9	3,4,0	201	149	0.000973095190802	0.023712835124528292	0.942,1.0,0.816	0.553,0.27,1.0	0.312
10528	"ENSMUSG00000045273"	"Cenph"	chr13	-	100900676	100900740	100896181	100896702	100903332	100903389	10528	409,411,398	1,0,1	309,281,215	3,4,0	213	149	1	1.0	0.997,1.0,0.996	0.986,0.98,1.0	0.009
10529	"ENSMUSG00000045273"	"Cenph"	chr13	-	100900676	100900740	100900057	100900109	100903332	100903389	10529	847,906,943	6,0,2	669,617,480	3,0,2	213	149	1	1.0	0.99,1.0,0.997	0.994,1.0,0.994	-0.0
10530	"ENSMUSG00000045273"	"Cenph"	chr13	-	100908162	100908211	100907702	100907777	100909233	100909289	10530	690,774,690	14,5,2	474,426,332	24,21,0	198	149	7.9957846344e-07	6.635575093891645e-05	0.974,0.991,0.996	0.937,0.939,1.0	0.028
10531	"ENSMUSG00000045273"	"Cenph"	chr13	-	100909233	100909289	100907702	100907777	100912194	100912407	10531	220,252,284	0,0,0	235,217,138	2,0,0	205	149	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
10532	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100875521	100875703	100872584	100872781	100877675	100877739	10532	1313,1319,1315	2,6,1	1633,1678,1427	2,0,12	298	149	0.90057608098	1.0	0.997,0.991,0.998	0.998,1.0,0.983	0.002
10533	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100875521	100875709	100872462	100872781	100877675	100877739	10533	2753,2829,2815	2,6,1	3221,3525,2987	2,0,12	298	149	1	1.0	0.999,0.996,0.999	0.999,1.0,0.992	0.001
10534	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100877675	100877739	100875521	100875703	100881037	100881165	10534	360,422,373	4,1,5	465,465,420	7,5,7	213	149	0.152185055428	1.0	0.984,0.997,0.981	0.979,0.985,0.977	0.007
10535	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100877675	100877739	100875521	100875709	100880296	100880332	10535	533,559,523	0,0,3	667,833,689	0,0,0	213	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
10536	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100877675	100877739	100875521	100875709	100881037	100881165	10536	1671,1833,1762	3,13,4	1877,2143,1814	2,4,19	213	149	0.884602351494	1.0	0.997,0.99,0.997	0.998,0.997,0.985	0.001
10538	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100880296	100880332	100877675	100877739	100880548	100880639	10538	60,35,42	3,0,4	73,89,62	4,6,3	185	149	0.504638570741	1.0	0.942,1.0,0.894	0.936,0.923,0.943	0.011
10539	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100880296	100880332	100877675	100877739	100881037	100881096	10539	138,102,137	1391,1554,1493	220,266,224	1620,1688,1471	185	149	1.01873008473e-07	1.0612238016730187e-05	0.074,0.05,0.069	0.099,0.113,0.109	-0.043
10540	"ENSMUSG00000078941"	"Ak6"	chr13	+	100790698	100790791	100787486	100787953	100800402	100800461	10540	3406,3347,3741	0,0,2	3487,3553,2909	3,3,0	242	149	1	1.0	1.0,1.0,0.999	0.999,0.999,1.0	0.0
10541	"ENSMUSG00000078941"	"Ak6"	chr13	+	100800402	100800461	100790698	100790791	100802334	100802867	10541	965,1002,1199	2,8,11	1003,887,764	0,11,3	208	149	1	1.0	0.997,0.989,0.987	1.0,0.983,0.995	-0.002
10542	"ENSMUSG00000078941"	"Ak6"	chr13	+	100800558	100800704	100800402	100800461	100802334	100802867	10542	2590,2709,2839	6,6,6	2527,2594,2140	6,6,2	295	149	1	1.0	0.995,0.996,0.996	0.995,0.995,0.998	-0.0
10543	"ENSMUSG00000021635"	"Rad17"	chr13	-	100755601	100755659	100753671	100754440	100759305	100759426	10543	1030,923,993	2,11,3	948,941,761	0,0,1	207	149	1	1.0	0.997,0.984,0.996	1.0,1.0,0.998	-0.007
10544	"ENSMUSG00000021635"	"Rad17"	chr13	-	100759305	100759426	100755601	100755659	100760927	100761074	10544	1361,1253,1412	0,0,0	1219,1268,1031	0,1,2	270	149	1	1.0	1.0,1.0,1.0	1.0,0.999,0.996	0.002
10545	"ENSMUSG00000021635"	"Rad17"	chr13	-	100764017	100764164	100760927	100761074	100764267	100764353	10545	929,1098,1018	0,0,0	877,930,851	3,1,0	296	149	1	1.0	1.0,1.0,1.0	0.993,0.998,1.0	0.003
10546	"ENSMUSG00000021635"	"Rad17"	chr13	-	100765907	100766090	100764267	100764353	100767563	100767675	10546	710,788,805	0,0,2	682,704,642	1,4,3	298	149	1	1.0	1.0,1.0,0.995	0.997,0.989,0.991	0.006
10547	"ENSMUSG00000021635"	"Rad17"	chr13	-	100769958	100770011	100769703	100769829	100770370	100770507	10547	533,566,643	0,0,0	451,384,375	0,0,3	202	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004
10548	"ENSMUSG00000021635"	"Rad17"	chr13	-	100770370	100770507	100769958	100770011	100773449	100773606	10548	778,804,892	0,4,0	699,647,590	0,0,0	286	149	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
10549	"ENSMUSG00000021635"	"Rad17"	chr13	-	100770370	100770507	100769958	100770011	100780027	100780111	10549	353,385,443	1,0,0	317,298,244	0,0,0	286	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
10550	"ENSMUSG00000021635"	"Rad17"	chr13	-	100773449	100773606	100769958	100770011	100780027	100780111	10550	574,579,644	1,0,0	496,512,419	0,0,0	298	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
10551	"ENSMUSG00000021635"	"Rad17"	chr13	-	100773449	100773606	100770370	100770507	100780027	100780111	10551	1003,1007,1124	4,13,25	895,878,769	17,13,4	298	149	0.947084625174	1.0	0.992,0.975,0.957	0.963,0.971,0.99	0.0
10552	"ENSMUSG00000021635"	"Rad17"	chr13	-	100774160	100774365	100773449	100773606	100780027	100780111	10552	34,73,37	574,575,644	69,55,43	496,512,419	298	149	0.00887499992538	0.13146743514549808	0.029,0.06,0.028	0.065,0.051,0.049	-0.016
10553	"ENSMUSG00000021635"	"Rad17"	chr13	-	100786185	100786289	100781498	100781753	100787457	100787510	10553	1018,1073,1046	0,1,2	843,975,845	7,5,2	253	149	1	1.0	1.0,0.998,0.997	0.986,0.991,0.996	0.007
10555	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100598355	100598470	100596725	100596928	100605422	100605534	10555	56,66,51	292,263,274	31,35,24	234,284,140	264	149	0.00805763874611	0.1221087336372891	0.098,0.124,0.095	0.07,0.065,0.088	0.031
10556	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100598355	100598470	100596725	100596928	100612977	100613080	10556	34,40,30	0,0,2	20,15,14	0,0,0	264	149	1	1.0	1.0,1.0,0.894	1.0,1.0,1.0	-0.035
10557	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100605422	100605534	100596757	100596928	100612977	100613080	10557	150,147,167	0,0,2	130,171,86	0,0,0	261	149	1	1.0	1.0,1.0,0.979	1.0,1.0,1.0	-0.007
10558	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100605422	100605534	100598355	100598470	100612977	100613080	10558	15,15,17	0,0,0	11,15,9	0,2,0	261	149	1	1.0	1.0,1.0,1.0	1.0,0.811,1.0	0.063
10559	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100607386	100607426	100605087	100605534	100612977	100613080	10559	662,657,638	0,0,0	591,648,436	1,0,0	189	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
10560	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100613611	100613718	100612977	100613080	100615698	100615762	10560	759,907,937	0,0,0	728,795,616	2,0,0	256	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
10561	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100615698	100615762	100613609	100613718	100617047	100617155	10561	581,682,733	0,0,2	511,615,521	0,0,0	213	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
10562	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100617047	100617155	100615698	100615762	100617511	100617599	10562	704,841,871	2,11,4	617,715,623	2,3,2	257	149	0.874211360066	1.0	0.995,0.978,0.992	0.994,0.993,0.994	-0.005
10563	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100617511	100617599	100617047	100617155	100617719	100617810	10563	644,709,829	3,0,0	578,632,611	0,0,0	237	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
10564	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100619445	100619551	100617719	100617810	100622578	100622633	10564	947,1098,1269	2,7,9	939,1039,846	2,8,1	255	149	1	1.0	0.996,0.989,0.988	0.996,0.987,0.998	-0.003
10565	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100619445	100619551	100617719	100617810	100622981	100623032	10565	282,313,407	0,3,4	277,299,257	0,1,0	255	149	1	1.0	1.0,0.984,0.983	1.0,0.994,1.0	-0.009
10566	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100622633	100617719	100617810	100622981	100623032	10566	579,517,525	0,3,4	436,468,481	0,1,0	204	149	1	1.0	1.0,0.992,0.99	1.0,0.997,1.0	-0.005
10567	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100622633	100619445	100619551	100622981	100623032	10567	1242,1278,1379	4,0,5	1098,1212,1066	5,17,4	204	149	0.805908517325	1.0	0.996,1.0,0.995	0.994,0.981,0.995	0.007
10568	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100622633	100619445	100619551	100625356	100625443	10568	401,464,485	0,0,1	399,468,353	0,0,0	204	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
10569	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100623032	100619445	100619551	100625356	100625443	10569	732,810,815	0,0,1	697,793,649	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
10570	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622981	100623032	100619445	100619551	100625356	100625443	10570	326,319,319	0,0,1	297,328,287	0,0,0	200	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
10571	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622981	100623032	100622578	100622633	100625356	100625443	10571	1165,1141,1209	1,4,1	991,1054,995	0,4,0	200	149	1	1.0	0.999,0.995,0.999	1.0,0.995,1.0	-0.001
10572	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100625356	100625443	100615698	100615762	100625990	100626068	10572	0,2,1	0,0,2	0,3,0	0,0,0	236	149	1	1.0	NA,1.0,0.24	NA,1.0,NA	-0.38
10573	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100625643	100625680	100624207	100625443	100625990	100626068	10573	1438,1479,1412	0,0,1	1250,1505,1212	1,3,1	186	149	1	1.0	1.0,1.0,0.999	0.999,0.998,0.999	0.001
10574	"ENSMUSG00000021645"	"Smn1"	chr13	+	100262326	100262439	100261365	100261473	100263094	100263166	10574	12,6,11	1010,1152,1084	2,19,7	1677,1630,1312	262	149	1	1.0	0.007,0.003,0.006	0.001,0.007,0.003	0.002
10576	"ENSMUSG00000021645"	"Smn1"	chr13	+	100263377	100263497	100263094	100263166	100264312	100264320	10576	1632,1740,1794	0,0,0	2651,2842,2182	0,0,1	269	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
10577	"ENSMUSG00000021645"	"Smn1"	chr13	+	100264312	100264513	100263377	100263497	100264722	100264869	10577	1425,1346,1672	0,1,0	2142,2232,1895	0,0,0	298	149	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
10578	"ENSMUSG00000021645"	"Smn1"	chr13	+	100267587	100267683	100264722	100264869	100268863	100268974	10578	681,686,810	0,0,0	1075,1112,903	2,0,0	245	149	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
10579	"ENSMUSG00000021645"	"Smn1"	chr13	+	100272196	100272247	100268863	100268974	100273888	100273988	10579	386,376,427	4,0,1	579,572,541	3,0,5	200	149	1	1.0	0.986,1.0,0.997	0.993,1.0,0.988	0.001
10580	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100180779	100180816	100179862	100180359	100183233	100183335	10580	581,607,683	0,0,0	329,332,420	2,0,0	186	149	1	1.0	1.0,1.0,1.0	0.992,1.0,1.0	0.003
10581	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100183233	100183347	100180779	100180816	100186143	100186537	10581	918,971,1041	1,0,0	507,571,627	1,0,0	263	149	1	1.0	0.998,1.0,1.0	0.997,1.0,1.0	0.0
10582	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100187452	100187637	100186143	100186537	100187855	100188063	10582	1177,1273,1451	0,0,2	720,647,850	0,0,0	298	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
10583	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100215166	100215307	100214339	100214621	100220648	100220703	10583	744,815,923	2,0,0	383,404,448	0,0,0	290	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
10584	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100220648	100220703	100215166	100215307	100225860	100225955	10584	537,574,624	1,6,0	278,270,313	0,0,2	204	149	1	1.0	0.997,0.986,1.0	1.0,1.0,0.991	-0.003
10587	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100104341	100104441	100100315	100100388	100112916	100113030	10587	1,0,0	0,4,0	0,0,0	0,0,4	249	149	1	1.0	1.0,0.0,NA	NA,NA,0.0	0.5
10588	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100108286	100108351	100104341	100104441	100112916	100113030	10588	342,320,266	2,0,0	219,217,238	1,0,0	214	149	1	1.0	0.992,1.0,1.0	0.993,1.0,1.0	-0.0
10589	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100112916	100113030	100108286	100108351	100125043	100125156	10589	431,361,347	0,0,0	276,280,317	1,0,2	263	149	1	1.0	1.0,1.0,1.0	0.994,1.0,0.989	0.006
10590	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100136757	100136824	100130074	100130159	100146157	100146248	10590	114,107,87	4,0,0	79,116,85	0,0,0	216	149	0.940768052886	1.0	0.952,1.0,1.0	1.0,1.0,1.0	-0.016
10591	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100136757	100136824	100130074	100130159	100151893	100152147	10591	260,257,203	1,1,2	216,248,202	0,2,5	216	149	0.698954390883	1.0	0.994,0.994,0.986	1.0,0.988,0.965	0.007
10592	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100138794	100138947	100136757	100136824	100151893	100152102	10592	27,9,15	152,158,117	6,5,0	138,137,118	298	149	6.54791635024e-07	5.512046241464435e-05	0.082,0.028,0.06	0.021,0.018,0.0	0.044
10593	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100146157	100146248	100130074	100130159	100151893	100152126	10593	7,2,1	1,1,2	5,1,0	0,2,5	240	149	0.19096223516	1.0	0.813,0.554,0.237	1.0,0.237,0.0	0.122
10594	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100146157	100146248	100136757	100136824	100151893	100152126	10594	9,8,2	152,158,117	6,6,1	138,137,118	240	149	0.381282487752	1.0	0.035,0.03,0.011	0.026,0.026,0.005	0.006
10595	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100146157	100146248	100138799	100138947	100151893	100152126	10595	3,3,1	5,3,7	5,1,5	5,4,0	240	149	0.161249521995	1.0	0.271,0.383,0.081	0.383,0.134,1.0	-0.261
10596	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55743445	55743514	55731504	55731629	55806195	55806297	10596	127,108,111	52,51,64	38,32,29	36,42,34	218	149	3.92871829291e-06	0.0002598272953471001	0.625,0.591,0.542	0.419,0.342,0.368	0.21
10597	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55851849	55851993	55806195	55806297	55896854	55896987	10597	10,19,9	153,106,146	5,10,6	49,78,57	293	149	0.754732541532	1.0	0.032,0.084,0.03	0.049,0.061,0.051	-0.005
10598	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55900990	55901077	55899010	55899101	55905770	55905911	10598	26,29,37	0,0,1	19,16,12	0,0,0	236	149	1	1.0	1.0,1.0,0.959	1.0,1.0,1.0	-0.014
10599	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55900990	55901077	55899010	55899113	55905785	55905911	10599	142,103,144	0,0,0	85,74,51	0,0,1	236	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.97	0.01
10601	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55912961	55913012	55912327	55912376	55914408	55914481	10601	156,136,128	69,70,60	120,132,69	54,66,33	200	149	0.985483050691	1.0	0.627,0.591,0.614	0.623,0.598,0.609	0.001
10602	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55912961	55913012	55912327	55912376	55915115	55915188	10602	57,36,48	12,6,5	37,63,19	10,1,2	200	149	0.256744451515	1.0	0.78,0.817,0.877	0.734,0.979,0.876	-0.038
10603	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55912961	55913012	55912327	55912376	55919865	55921685	10603	88,52,104	61,36,39	61,80,34	18,40,18	200	149	0.259712741318	1.0	0.518,0.518,0.665	0.716,0.598,0.585	-0.066
10604	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55914408	55914481	55912327	55912376	55915115	55915188	10604	64,67,49	12,6,5	50,73,38	10,1,2	222	149	0.180077600092	1.0	0.782,0.882,0.868	0.77,0.98,0.927	-0.048
10605	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55914408	55914481	55912327	55912376	55916161	55916186	10605	55,51,55	1,0,0	53,68,42	0,7,0	222	149	0.0327593847809	0.3467483009589616	0.974,1.0,1.0	1.0,0.867,1.0	0.036
10606	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55914408	55914481	55912327	55912376	55919865	55920627	10606	44,48,53	61,36,39	24,41,17	18,40,18	222	149	0.98542802057	1.0	0.326,0.472,0.477	0.472,0.408,0.388	0.002
10607	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55914408	55914481	55912961	55913012	55915115	55915188	10607	98,102,79	2,0,0	67,67,49	0,0,1	222	149	1	1.0	0.97,1.0,1.0	1.0,1.0,0.97	0.0
10608	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55914408	55914481	55912961	55913012	55919865	55920627	10608	81,82,82	33,16,56	55,47,30	24,17,16	222	149	0.777654140797	1.0	0.622,0.775,0.496	0.606,0.65,0.557	0.027
10609	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915113	55915188	55914408	55914481	55919865	55921661	10609	15,13,11	31,42,39	3,9,0	13,14,4	224	149	0.710460663238	1.0	0.243,0.171,0.158	0.133,0.3,0.0	0.046
10610	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915115	55915188	55912327	55912376	55916161	55916186	10610	30,19,30	1,0,0	41,40,33	0,7,0	222	149	0.0153838598935	0.198119044068837	0.953,1.0,1.0	1.0,0.793,1.0	0.053
10611	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915115	55915188	55912327	55912376	55919865	55920641	10611	25,17,12	61,36,39	6,10,2	18,40,18	222	149	0.0577336757026	0.5228627635751478	0.216,0.241,0.171	0.183,0.144,0.069	0.077
10612	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915115	55915188	55912961	55913012	55919865	55920641	10612	17,13,11	33,16,56	3,9,0	24,17,16	222	149	0.0456754432247	0.43939190362749597	0.257,0.353,0.116	0.077,0.262,0.0	0.129
10613	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915115	55915188	55914408	55914481	55916161	55916186	10613	75,82,57	42,46,40	78,99,64	48,43,39	222	149	0.575313738912	1.0	0.545,0.545,0.489	0.522,0.607,0.524	-0.025
10614	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915115	55915188	55914408	55914481	55919865	55920641	10614	68,61,45	31,42,39	48,61,29	13,14,4	222	149	4.71863205436e-05	0.0020797459475682947	0.596,0.494,0.436	0.712,0.745,0.83	-0.254
10615	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55916161	55916186	55912327	55912376	55919865	55921661	10615	9,5,3	61,36,39	15,18,11	18,40,18	174	149	9.04391182277e-07	7.38671313274315e-05	0.112,0.106,0.062	0.416,0.278,0.344	-0.253
10616	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55916161	55916186	55914408	55914481	55919865	55921661	10616	49,51,41	31,42,39	61,53,50	13,14,4	174	149	1.34320742307e-08	1.6949647955851223e-06	0.575,0.51,0.474	0.801,0.764,0.915	-0.307
10617	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55916161	55916186	55915115	55915188	55919865	55921661	10617	39,43,37	29,15,19	56,60,44	6,11,3	174	149	1.21050554747e-06	9.495841692452619e-05	0.535,0.711,0.625	0.889,0.824,0.926	-0.256
10618	"ENSMUSG00000097848"	"Gm807"	chr13	+	99239172	99239320	99237268	99237333	99242485	99242680	10618	5,7,7	136,152,143	1,0,0	76,69,85	297	149	0.0359295493659	0.37045238282890375	0.018,0.023,0.024	0.007,0.0,0.0	0.019
10623	"ENSMUSG00000009470"	"Tnpo1"	chr13	-	98982928	98983071	98975526	98981128	98983835	98983910	10623	2177,2267,2346	0,0,0	2759,2833,2327	0,0,1	292	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
10624	"ENSMUSG00000009470"	"Tnpo1"	chr13	-	98986615	98986691	98985662	98985762	98989362	98989458	10624	2221,2263,2315	22,22,38	2978,2805,2307	11,18,18	225	149	0.000851756592846	0.021287972333292934	0.985,0.986,0.976	0.994,0.99,0.988	-0.008
