ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3444	"ENSMUSG00000028797"	"Tmem234"	chr4	+	129495199	129495418	129496014	129496054	129494775	129494927	129500879	129500972
3445	"ENSMUSG00000028797"	"Tmem234"	chr4	+	129495199	129495418	129495662	129495754	129494775	129495036	129495987	129496054
3446	"ENSMUSG00000028797"	"Tmem234"	chr4	+	129495199	129495418	129495987	129496054	129494775	129495036	129500879	129500972
3447	"ENSMUSG00000057572"	"Zbtb8os"	chr4	+	129235533	129235616	129236913	129236966	129235269	129235391	129238004	129238041
3448	"ENSMUSG00000028811"	"Yars"	chr4	+	129090622	129090769	129090905	129091081	129083552	129083865	129094518	129094648
3449	"ENSMUSG00000028811"	"Yars"	chr4	+	129090622	129090769	129094518	129094648	129083552	129083865	129099921	129100002
3450	"ENSMUSG00000028811"	"Yars"	chr4	+	129090905	129091081	129094518	129094648	129090622	129090769	129099921	129100002
3451	"ENSMUSG00000028789"	"Azin2"	chr4	-	128828249	128828464	128839849	128839962	128824025	128824743	128841251	128841411
3452	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	141983577	141983762	142009703	142009740	141964890	141965053	142010057	142010203
3453	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	141987612	141987744	141988729	141988873	141983577	141983762	142009703	142009740
3454	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	141987612	141987744	141990557	141990677	141983577	141983762	142009703	142009740
3455	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	141988729	141988873	141990557	141990677	141983577	141983762	142009703	142009740
3456	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142010465	142010483	142012044	142012059	142010057	142010230	142017883	142017975
3457	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142012044	142012059	142017883	142017975	142010465	142010483	142020166	142020209
3458	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142015288	142015305	142017883	142017975	142012044	142012059	142020166	142020209
3459	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142058494	142058646	142097473	142097611	142020166	142020209	142101346	142101368
3460	"ENSMUSG00000036667"	"Tcaf1"	chr6	-	42655359	42656354	42663258	42663892	42655003	42655101	42686892	42687022
3461	"ENSMUSG00000042500"	"Ago4"	chr4	-	126405192	126405326	126405518	126405647	126403743	126403928	126405791	126405911
3462	"ENSMUSG00000016257"	"Prelid3b"	chr2	-	174308518	174308621	174308732	174308803	174306859	174307729	174310090	174310180
3463	"ENSMUSG00000016257"	"Prelid3b"	chr2	-	174308732	174308803	174310090	174310180	174308518	174308621	174311129	174311298
3464	"ENSMUSG00000016257"	"Prelid3b"	chr2	-	174308732	174308803	174310090	174310180	174308518	174308621	174314624	174314691
3465	"ENSMUSG00000016257"	"Prelid3b"	chr2	-	174308732	174308803	174310090	174310192	174308518	174308621	174314624	174314727
3466	"ENSMUSG00000028868"	"Wasf2"	chr4	+	132903751	132903923	132912279	132912414	132857815	132858039	132912909	132913063
3467	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26222989	26223149	26224742	26224913	26217656	26217764	26225035	26225138
3468	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26231313	26231381	26231627	26231836	26229489	26229612	26236844	26236980
3469	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26231627	26231836	26236844	26236980	26229489	26229612	26238564	26238654
3470	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26231627	26231836	26236844	26236980	26231313	26231381	26238564	26238654
3471	"ENSMUSG00000032217"	"Rnf111"	chr9	-	70360782	70361099	70365105	70365300	70357567	70357820	70366271	70366435
3472	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129431893	129431960	129433554	129433640	129412134	129412440	129436733	129436956
3473	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129433554	129433640	129436733	129436956	129431893	129431960	129439688	129439859
3474	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129436733	129436956	129439688	129439859	129433554	129433640	129440407	129440646
3475	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129450676	129450909	129452500	129452667	129449290	129449513	129458503	129459098
3476	"ENSMUSG00000028861"	"Mrps15"	chr4	+	125945117	125945202	125947292	125947351	125944272	125944321	125948753	125948945
3477	"ENSMUSG00000085562"	"2610028E06Rik"	chr4	-	125787635	125787763	125812280	125812599	125786974	125787069	125815665	125815761
3478	"ENSMUSG00000028902"	"Sf3a3"	chr4	+	124610243	124610316	124615816	124615899	124609602	124609708	124616670	124616809
3479	"ENSMUSG00000030256"	"Bhlhe41"	chr6	-	145809856	145809968	145810301	145810409	145803968	145809464	145810722	145810786
3480	"ENSMUSG00000035765"	"Dym"	chr18	+	75176149	75176340	75186051	75186104	75151851	75152055	75188351	75188445
3481	"ENSMUSG00000035765"	"Dym"	chr18	+	75186051	75186104	75188351	75188445	75176149	75176340	75189700	75189834
3482	"ENSMUSG00000035765"	"Dym"	chr18	+	75332233	75332336	75363060	75363243	75259895	75259990	75376355	75376469
3483	"ENSMUSG00000028646"	"Rragc"	chr4	+	123813641	123813845	123814743	123814943	123811238	123811560	123817752	123817867
3484	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40328488	40328590	40329128	40329194	40325429	40325479	40332799	40332883
3485	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40328488	40328590	40329128	40329194	40325429	40325479	40338342	40338457
3486	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40328488	40328590	40332799	40332883	40325429	40325479	40338342	40338457
3487	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40329128	40329194	40332799	40332883	40325429	40325479	40338342	40338457
3488	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40329128	40329194	40332799	40332883	40328488	40328590	40338342	40338457
3489	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40365088	40365460	40366097	40366823	40361919	40362061	40370964	40371077
3490	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40365427	40365460	40366097	40366823	40361919	40362061	40370964	40371077
3491	"ENSMUSG00000023075"	"Akirin1"	chr4	-	123631801	123631873	123632935	123633070	123628351	123630657	123637225	123637366
3492	"ENSMUSG00000000600"	"Krit1"	chr5	+	3859635	3859728	3861255	3861385	3857298	3857458	3862331	3862575
3493	"ENSMUSG00000000600"	"Krit1"	chr5	+	3863050	3863194	3863271	3863419	3862741	3862857	3868526	3868683
3494	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88521813	88521931	88522788	88522828	88514965	88515246	88523867	88523961
3495	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539285	88539582	88539640	88537093	88537238	88540219	88540233
3496	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539285	88539582	88539646	88537093	88537238	88540219	88540283
3497	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539285	88540219	88540349	88537093	88537238	88540564	88540674
3498	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539582	88539640	88540219	88540349	88539217	88539285	88540564	88540674
3499	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539582	88539646	88540219	88540349	88539217	88539285	88540564	88540674
3500	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88540219	88540349	88540564	88540674	88539502	88539646	88540806	88540897
3501	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88540219	88540349	88540564	88540674	88539582	88539640	88540806	88540902
3502	"ENSMUSG00000021868"	"Ppif"	chr14	+	25695896	25695927	25696427	25698765	25694577	25694847	25699890	25700888
3503	"ENSMUSG00000028651"	"Ppie"	chr4	-	123029388	123029470	123032658	123032757	123028847	123028948	123033694	123033744
3504	"ENSMUSG00000028651"	"Ppie"	chr4	-	123030664	123030691	123032658	123032757	123029388	123029470	123033694	123033744
3505	"ENSMUSG00000028651"	"Ppie"	chr4	-	123031318	123031362	123032658	123032757	123030194	123030691	123033694	123033723
3506	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134337338	134337424	134338230	134338330	134335554	134336225	134338644	134339474
3507	"ENSMUSG00000025437"	"Usp33"	chr3	+	152080527	152080622	152081878	152081912	152080256	152080426	152084480	152084526
3508	"ENSMUSG00000025437"	"Usp33"	chr3	+	152080551	152080622	152081878	152081912	152080256	152080426	152084480	152084526
3509	"ENSMUSG00000113975"	"Gm36372"	chr12	-	16258963	16259101	16266283	16266406	16255142	16255357	16271209	16271303
3510	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120616528	120616588	120618824	120618932	120614634	120615493	120622410	120622569
3511	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120625922	120626096	120630868	120630964	120622410	120622569	120636316	120636430
3512	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120625922	120626096	120630868	120630964	120622453	120622569	120647573	120647686
3513	"ENSMUSG00000028412"	"Slc44a1"	chr4	+	53481463	53481553	53491387	53491530	53440670	53440716	53517544	53517681
3514	"ENSMUSG00000028412"	"Slc44a1"	chr4	+	53517544	53517681	53528654	53528748	53491387	53491530	53536322	53536492
3515	"ENSMUSG00000028412"	"Slc44a1"	chr4	+	53528654	53528748	53536322	53536492	53517544	53517681	53538389	53538479
3516	"ENSMUSG00000007050"	"Lsm2"	chr17	+	35201595	35201663	35204084	35204115	35201104	35201343	35204224	35204284
3517	"ENSMUSG00000035505"	"Cox18"	chr5	-	90366770	90366892	90367218	90367382	90365375	90365483	90370089	90370190
3518	"ENSMUSG00000035505"	"Cox18"	chr5	-	90366770	90366895	90367218	90367382	90365375	90365483	90370089	90370190
3519	"ENSMUSG00000063524"	"Eno1"	chr4	+	150325501	150325597	150326578	150326637	150323929	150324023	150328461	150328531
3520	"ENSMUSG00000063524"	"Eno1"	chr4	+	150326223	150326282	150326578	150326637	150325501	150325597	150328461	150328531
3521	"ENSMUSG00000063524"	"Eno1"	chr4	+	150329571	150329794	150331026	150331224	150328697	150328831	150331907	150332109
3522	"ENSMUSG00000063524"	"Eno1"	chr4	+	150331026	150331224	150331907	150332109	150329571	150329794	150332287	150332396
3523	"ENSMUSG00000030872"	"Gga2"	chr7	-	121607553	121607652	121609905	121609981	121603969	121606603	121611371	121611456
3524	"ENSMUSG00000060288"	"Ppih"	chr4	-	119167955	119168044	119174224	119174317	119157206	119157380	119175740	119175783
3525	"ENSMUSG00000060288"	"Ppih"	chr4	-	119176716	119176761	119177026	119177050	119175740	119175783	119177365	119177430
3526	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119138766	119138849	119139342	119139645	119136130	119136396	119139977	119140067
3527	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119138766	119138849	119139977	119140067	119136130	119136396	119142305	119142339
3528	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119138766	119138849	119139342	119139645	119136130	119136408	119139977	119139989
3529	"ENSMUSG00000029660"	"Tex26"	chr5	+	149380525	149380711	149382250	149382378	149380282	149380427	149384285	149384462
3530	"ENSMUSG00000028641"	"P3h1"	chr4	+	119093970	119094163	119095061	119095193	119092540	119092595	119095842	119095982
3531	"ENSMUSG00000028641"	"P3h1"	chr4	+	119093973	119094163	119095061	119095193	119092442	119092595	119095842	119095982
3532	"ENSMUSG00000070493"	"Chchd2"	chr5	-	129911269	129911420	129912774	129913024	129909996	129910237	129916038	129916311
3533	"ENSMUSG00000029034"	"Ints11"	chr4	+	155956583	155956681	155957306	155957380	155954002	155954177	155969554	155969653
3534	"ENSMUSG00000029034"	"Ints11"	chr4	+	155956583	155956681	155959594	155959823	155954002	155954177	155969554	155969653
3535	"ENSMUSG00000029034"	"Ints11"	chr4	+	155957306	155957380	155959594	155959823	155954002	155954177	155969554	155969653
3536	"ENSMUSG00000006398"	"Cdc20"	chr4	-	118291947	118292073	118292669	118292898	118290677	118290795	118292973	118293068
3537	"ENSMUSG00000006390"	"Elovl1"	chr4	+	118287911	118288102	118288259	118288340	118287692	118287752	118288462	118288519
3538	"ENSMUSG00000006392"	"Med8"	chr4	+	118268081	118268200	118268854	118268999	118266533	118266583	118269548	118269689
3539	"ENSMUSG00000006392"	"Med8"	chr4	+	118268081	118268200	118268894	118268999	118266533	118266583	118269548	118269689
3540	"ENSMUSG00000006392"	"Med8"	chr4	+	118268081	118268200	118268854	118269049	118266552	118266583	118269548	118269689
3541	"ENSMUSG00000006392"	"Med8"	chr4	+	118268083	118268200	118268854	118268999	118266545	118266583	118269548	118269600
3542	"ENSMUSG00000006392"	"Med8"	chr4	+	118268854	118268999	118269548	118269689	118268081	118268200	118269860	118269941
3543	"ENSMUSG00000006392"	"Med8"	chr4	+	118268894	118268999	118269548	118269689	118268081	118268200	118269860	118269942
3544	"ENSMUSG00000020167"	"Tcf3"	chr10	-	80246231	80246458	80248660	80248896	80245380	80246108	80249038	80249171
3545	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117752408	117752498	117752616	117752675	117751940	117752122	117752759	117752826
3546	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117752616	117752675	117752759	117752826	117752408	117752498	117754964	117755017
3547	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117752759	117752826	117754964	117755017	117752616	117752675	117757845	117757859
3548	"ENSMUSG00000028541"	"B4galt2"	chr4	-	117734293	117734416	117734635	117734826	117734076	117734181	117738064	117738300
3549	"ENSMUSG00000025782"	"Taf3"	chr2	-	9925862	9926112	9945737	9945820	9922913	9923020	9955924	9957756
3550	"ENSMUSG00000058897"	"Col25a1"	chr3	+	130268456	130268516	130269241	130269313	130232961	130232988	130270017	130270125
3551	"ENSMUSG00000058897"	"Col25a1"	chr3	+	130383059	130383146	130383608	130383686	130379331	130379385	130385442	130385481
3552	"ENSMUSG00000061979"	"Rcc1l"	chr5	-	134184578	134184752	134186429	134186517	134182962	134183048	134192462	134192644
3553	"ENSMUSG00000039737"	"Prkrip1"	chr5	-	136223150	136223251	136226633	136226712	136218405	136218473	136227628	136227762
3554	"ENSMUSG00000039737"	"Prkrip1"	chr5	-	136223150	136223251	136226633	136226712	136220753	136220839	136227628	136227817
3555	"ENSMUSG00000003810"	"Mast2"	chr4	-	116166700	116166823	116167012	116167239	116166121	116166258	116167653	116167848
3556	"ENSMUSG00000003810"	"Mast2"	chr4	-	116194618	116194694	116210169	116210261	116187587	116187666	116248799	116248828
3557	"ENSMUSG00000003810"	"Mast2"	chr4	-	116210169	116210261	116248799	116248831	116194618	116194694	116287602	116287745
3558	"ENSMUSG00000019986"	"Ahi1"	chr10	+	20893811	20893932	20917084	20917140	20883650	20883677	20930879	20931042
3559	"ENSMUSG00000019986"	"Ahi1"	chr10	+	20917084	20917140	20930879	20931042	20893811	20893932	20934051	20934149
3560	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151070	103151145	103151348	103151507	103150806	103150899	103152051	103152207
3561	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151070	103151145	103152051	103152207	103150806	103150899	103152385	103152455
3562	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151348	103151507	103152051	103152207	103151070	103151145	103152385	103152455
3563	"ENSMUSG00000027998"	"Plrg1"	chr3	+	82975304	82975454	82975565	82975667	82973985	82974078	82976268	82976371
3564	"ENSMUSG00000025911"	"Adhfe1"	chr1	+	9620785	9620872	9621941	9621982	9620131	9620169	9623147	9623201
3565	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96435165	96435239	96439452	96439530	96434355	96434462	96442750	96442834
3566	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96448068	96448175	96450416	96450540	96442750	96442834	96451072	96451147
3567	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110070324	110070478	110083741	110083845	110068622	110068848	110108477	110108718
3568	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110070324	110070478	110108477	110108718	110068622	110068848	110144429	110144724
3569	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110144429	110144724
3570	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110149831	110149919
3571	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110208993	110209106
3572	"ENSMUSG00000033985"	"Tesk2"	chr4	+	116628996	116629045	116649284	116649431	116608301	116608423	116657729	116657812
3573	"ENSMUSG00000028838"	"Extl1"	chr4	-	134085288	134085457	134086395	134086556	134083682	134085141	134087059	134087146
3574	"ENSMUSG00000028838"	"Extl1"	chr4	-	134086395	134086556	134087059	134087146	134085288	134085457	134087842	134087932
3575	"ENSMUSG00000028838"	"Extl1"	chr4	-	134087059	134087146	134087842	134087932	134086395	134086556	134089611	134089718
3576	"ENSMUSG00000028552"	"Eps15"	chr4	+	109154383	109154425	109161947	109162037	109137464	109137641	109162873	109162921
3577	"ENSMUSG00000028552"	"Eps15"	chr4	+	109161947	109162037	109162873	109162921	109154383	109154425	109166321	109166417
3578	"ENSMUSG00000028552"	"Eps15"	chr4	+	109162873	109162921	109166321	109166417	109154383	109154425	109169500	109169566
3579	"ENSMUSG00000028552"	"Eps15"	chr4	+	109162873	109162921	109166321	109166417	109161947	109162037	109169500	109169566
3580	"ENSMUSG00000028552"	"Eps15"	chr4	+	109186888	109186974	109200480	109200553	109181264	109181421	109218359	109218521
3581	"ENSMUSG00000028559"	"Osbpl9"	chr4	-	108990940	108991017	109013851	109013930	108959693	108959789	109029470	109029521
3582	"ENSMUSG00000028559"	"Osbpl9"	chr4	-	108990940	108991017	109013851	109013930	108959693	108959789	109059301	109059414
3583	"ENSMUSG00000026827"	"Gpd2"	chr2	+	57157984	57158094	57179856	57180028	57127646	57128000	57194372	57194497
3584	"ENSMUSG00000026827"	"Gpd2"	chr2	+	57157984	57158094	57179856	57180028	57128308	57128579	57194372	57194497
3585	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128669180	128669280	128674312	128674359	128657762	128657840	128675670	128675738
3586	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128669180	128669280	128674315	128674359	128657800	128657840	128675670	128675738
3587	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128687025	128687051	128689051	128689120	128684629	128684658	128708289	128708379
3588	"ENSMUSG00000028568"	"Btf3l4"	chr4	-	108683296	108683410	108687714	108687780	108676332	108676534	108690704	108690811
3589	"ENSMUSG00000034610"	"Tut4"	chr4	+	108336069	108336938	108343650	108343814	108317206	108317397	108348544	108348661
3590	"ENSMUSG00000034610"	"Tut4"	chr4	+	108336069	108336938	108348544	108348661	108317206	108317397	108352346	108352524
3591	"ENSMUSG00000034610"	"Tut4"	chr4	+	108343650	108343814	108348544	108348661	108336069	108336938	108352346	108352524
3592	"ENSMUSG00000034610"	"Tut4"	chr4	+	108343650	108343814	108352346	108352524	108336069	108336938	108354163	108354252
3593	"ENSMUSG00000034610"	"Tut4"	chr4	+	108348544	108348661	108352346	108352524	108343650	108343814	108354163	108354252
3594	"ENSMUSG00000028608"	"Czib"	chr4	+	107748661	107748718	107749151	107749233	107747315	107747399	107749418	107749450
3595	"ENSMUSG00000028614"	"Ndc1"	chr4	+	107232274	107232413	107237794	107237903	107231343	107231518	107238872	107238924
3596	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106866875	106866965	106884413	106884494	106772841	106772926	106885389	106885449
3597	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106866875	106866965	106884413	106884494	106772841	106772926	106888058	106888125
3598	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106866875	106866965	106885389	106885449	106772841	106772926	106888058	106888125
3599	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106884413	106884494	106885389	106885449	106772841	106772926	106888058	106888125
3600	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106884413	106884494	106885389	106885449	106866875	106866965	106888058	106888125
3601	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106885389	106885449	106888058	106888125	106866875	106866965	106888211	106888288
3602	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106885389	106885449	106888058	106888125	106884413	106884494	106888211	106888288
3603	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106888058	106888125	106888211	106888288	106885389	106885449	106894132	106894197
3604	"ENSMUSG00000034853"	"Acot11"	chr4	-	106620590	106620651	106627900	106627970	106619641	106619740	106628539	106628753
3605	"ENSMUSG00000055320"	"Tead1"	chr7	+	112441094	112441157	112441246	112441309	112438622	112438687	112455259	112455271
3606	"ENSMUSG00000055320"	"Tead1"	chr7	+	112441246	112441309	112455259	112455271	112438622	112438687	112456004	112456139
3607	"ENSMUSG00000055320"	"Tead1"	chr7	+	112441246	112441309	112455259	112455271	112441094	112441157	112456004	112456139
3608	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107691823	107691946	107700412	107700541	107660447	107660567	107704640	107704763
3609	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107700412	107700541	107704640	107704763	107691823	107691946	107708504	107708624
3610	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107704640	107704763	107707300	107707339	107700412	107700541	107708504	107708624
3611	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107705477	107705600	107707300	107707339	107704640	107704763	107708504	107708624
3612	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107707300	107707339	107708504	107708624	107704640	107704763	107708696	107708822
3613	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107718329	107718554	107721205	107721274	107717128	107717281	107726174	107726347
3614	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44614507	44614690	44614794	44614990	44613327	44613433	44616049	44616134
3615	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44614794	44614990	44616049	44616134	44614507	44614690	44616220	44616328
3616	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44616481	44616556	44619828	44619966	44616220	44616328	44620041	44620143
3617	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44622433	44622573	44623150	44623304	44620659	44620831	44624020	44624199
3618	"ENSMUSG00000046691"	"Chtf8"	chr8	-	107613551	107613669	107613932	107613988	107610525	107613158	107619764	107619847
3619	"ENSMUSG00000046691"	"Chtf8"	chr8	-	107613551	107613683	107613932	107613988	107612753	107613158	107620132	107620233
3620	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93695974	93696046	93701491	93701590	93695774	93695876	93702854	93702956
3621	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93703349	93703422	93706006	93706086	93702854	93702956	93708439	93708633
3622	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3688672	3689033	3691521	3691681	3686807	3686984	3694260	3694387
3623	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3691521	3691681	3694260	3694387	3688672	3689033	3694804	3694934
3624	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3694260	3694387	3694804	3694934	3691521	3691681	3695038	3695117
3625	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3694260	3694387	3694804	3694934	3691521	3691681	3695739	3695887
3626	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3694260	3694387	3695038	3695117	3691521	3691681	3695739	3696522
3627	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102757722	102757734	102762761	102762773	102727745	102727921	102766004	102766029
3628	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102790761	102790827	102791742	102791802	102785982	102786109	102813295	102813407
3629	"ENSMUSG00000027087"	"Itgav"	chr2	+	83586149	83586264	83593995	83594041	83566853	83566984	83596111	83596237
3630	"ENSMUSG00000027087"	"Itgav"	chr2	+	83586149	83586264	83593995	83594041	83578196	83578288	83596111	83596237
3631	"ENSMUSG00000091568"	"Gm8206"	chr14	+	16437386	16437537	16446425	16446560	16433030	16433144	16447189	16447352
3632	"ENSMUSG00000038295"	"Atg9b"	chr5	-	24590750	24590847	24591005	24591139	24590443	24590567	24591307	24591544
3633	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99686932	99686999	99690333	99690469	99677837	99677916	99702294	99702337
3634	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99690333	99690469	99702294	99702337	99686932	99686999	99717319	99717423
3635	"ENSMUSG00000073792"	"Alg6"	chr4	+	99638965	99639036	99641053	99641122	99636922	99637007	99641229	99641313
3636	"ENSMUSG00000028784"	"Spocd1"	chr4	+	129840604	129840745	129841240	129841298	129839699	129839738	129841466	129841545
3637	"ENSMUSG00000029283"	"Cdc7"	chr5	+	107122466	107122562	107122774	107122933	107121642	107121886	107123350	107123526
3638	"ENSMUSG00000029283"	"Cdc7"	chr5	+	107124495	107124578	107127160	107127310	107122466	107123526	107130829	107132298
3639	"ENSMUSG00000024773"	"Atg2a"	chr19	+	6296333	6296430	6296517	6296679	6295488	6295723	6296781	6296922
3640	"ENSMUSG00000008932"	"Slc1a7"	chr4	+	107834800	107834880	107850135	107850351	107825528	107825907	107859373	107859416
3641	"ENSMUSG00000008932"	"Slc1a7"	chr4	+	107850135	107850351	107859373	107859416	107834800	107834880	107861466	107861686
3642	"ENSMUSG00000034175"	"Rhbdd3"	chr11	+	5049747	5049898	5050396	5050587	5048925	5049566	5051868	5051905
3643	"ENSMUSG00000033596"	"Rfwd3"	chr8	-	112020622	112020807	112023766	112024274	112017502	112017570	112026766	112026823
3644	"ENSMUSG00000043635"	"Adamts3"	chr5	-	89842608	89842689	89843861	89843945	89840897	89841061	89846062	89846186
3645	"ENSMUSG00000024603"	"Dctn4"	chr18	+	60667664	60667735	60671335	60671514	60659256	60659437	60674643	60674687
3646	"ENSMUSG00000024603"	"Dctn4"	chr18	+	60671335	60671514	60674643	60674687	60667664	60667735	60677110	60677218
3647	"ENSMUSG00000028484"	"Psip1"	chr4	-	83400693	83400770	83403953	83404165	83394518	83394657	83404511	83404690
3648	"ENSMUSG00000022292"	"Rrm2b"	chr15	-	37931845	37931950	37953924	37953998	37929281	37929395	37961087	37961135
3649	"ENSMUSG00000022292"	"Rrm2b"	chr15	-	37937459	37937593	37944741	37944836	37931880	37931950	37946978	37947095
3650	"ENSMUSG00000099853"	"Gm29328"	chr7	+	71019210	71019298	71019520	71019576	71018314	71018675	71020082	71020171
3651	"ENSMUSG00000020097"	"Sgpl1"	chr10	-	60949788	60949936	60953473	60953541	60949216	60949293	60959087	60959253
3652	"ENSMUSG00000020097"	"Sgpl1"	chr10	-	60953473	60953541	60959087	60959253	60949788	60949936	60982036	60982110
3653	"ENSMUSG00000029810"	"Tmem176b"	chr6	-	48812378	48812609	48812839	48812896	48811440	48811560	48813160	48813271
3654	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139005810	139005892	139022788	139022910	139003060	139004586	139028189	139028250
3655	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139048308	139048355	139049010	139049072	139036412	139036571	139092375	139092467
3656	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139049010	139049072	139092375	139092467	139048308	139048355	139094238	139094409
3657	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60153474	60153609	60161143	60161293	60151880	60152039	60165749	60165828
3658	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60165749	60165828	60171024	60171109	60153474	60153609	60243582	60243731
3659	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163469791	163469972	163471046	163471137	163468172	163468397	163472845	163473015
3660	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163476354	163476434	163481085	163481247	163474025	163474163	163486917	163487051
3661	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163478730	163478924	163481085	163481247	163476354	163476434	163486917	163487051
3662	"ENSMUSG00000020493"	"Prr11"	chr11	-	86990200	86990299	86992207	86992471	86989488	86989604	86994012	86994135
3663	"ENSMUSG00000024050"	"Wiz"	chr17	-	32580434	32580938	32581766	32581937	32577916	32578468	32586797	32587121
