"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"KO_vs_Neg","SE","Skipped Exon","Src","ENSMUSG00000027646","chr2","+",3.17014036092595e-07,-0.218,"0.228,0.204,0.255","0.39,0.488,0.463",157300762,157300780,157300453,157300553,157304629,157304728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Zbtb37","ENSMUSG00000043467","chr1","-",0.0206802089994799,0.201,"0.294,0.188,0.394","0.065,0.0,0.207",160840454,160840591,160836363,160837061,160847053,160847976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gtf2ird1","ENSMUSG00000023079","chr5","-",1.80977931938615e-05,-0.137,"0.793,0.797,0.733","0.932,0.954,0.849",134411383,134411539,134408790,134408874,134411634,134411684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","2700099C18Rik","ENSMUSG00000121491","chr17","+",4.4436219630789e-05,-0.15,"0.035,0.056,0.045","0.157,0.182,0.248",95067060,95067118,95063861,95063951,95068925,95069032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Nudt13","ENSMUSG00000021809","chr14","+",0.0494949011065679,0.208,"0.516,0.713,0.813","0.446,0.472,0.5",20345155,20345277,20344790,20344860,20354020,20354160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Nudt13","ENSMUSG00000021809","chr14","+",0.00425724337387708,0.171,"0.688,0.812,0.88","0.631,0.614,0.622",20345155,20345334,20344781,20344860,20354020,20354160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Nudt13","ENSMUSG00000021809","chr14","+",0.0340933743871879,0.105,"0.123,0.068,0.256","0.079,0.027,0.025",20347582,20347699,20344815,20344860,20354020,20354160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Nudt13","ENSMUSG00000021809","chr14","+",0.0127114557028411,0.161,"0.703,0.761,0.874","0.683,0.594,0.578",20350654,20350747,20344789,20344860,20354020,20354160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Ddb2","ENSMUSG00000002109","chr2","-",0.00694340484393154,-0.208,"0.708,0.514,0.53","0.805,0.83,0.742",91049088,91049234,91047651,91047751,91064452,91064644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Slc37a3","ENSMUSG00000029924","chr6","-",0.0447770143629788,-0.112,"0.125,0.095,0.082","0.282,0.234,0.121",39349012,39349071,39344577,39344700,39354552,39354596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Dync1i2","ENSMUSG00000027012","chr2","+",0,-0.262,"0.583,0.6,0.605","0.85,0.858,0.867",71063992,71064052,71058943,71059034,71066258,71066374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Epb41l3","ENSMUSG00000024044","chr17","+",2.29896562067309e-06,-0.115,"0.817,0.881,0.758","0.936,0.939,0.926",69580876,69580912,69577605,69577659,69581095,69581161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Epb41l3","ENSMUSG00000024044","chr17","+",3.79542847232865e-07,0.146,"0.401,0.367,0.402","0.246,0.241,0.246",69588027,69588102,69581698,69581890,69590879,69591002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Epb41l3","ENSMUSG00000024044","chr17","+",4.13399470560648e-06,-0.139,"0.492,0.555,0.499","0.665,0.664,0.635",69590879,69591002,69581698,69581890,69591533,69591885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Rgl1","ENSMUSG00000026482","chr1","-",0.000810547462209348,0.168,"0.882,0.883,0.836","0.741,0.714,0.643",152499568,152499679,152462157,152462366,152550610,152550774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Mtfr1","ENSMUSG00000027601","chr3","+",2.88730733612754e-12,-0.185,"0.581,0.555,0.526","0.74,0.699,0.777",19262654,19262691,19260615,19260714,19265631,19265747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Surf1","ENSMUSG00000015790","chr2","-",0.00214102017218933,0.33,"1.0,1.0,1.0","1.0,0.556,0.455",26804718,26804907,26803588,26803670,26806268,26806312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Surf1","ENSMUSG00000015790","chr2","-",0.00352571796176215,0.245,"1.0,1.0,1.0","1.0,0.562,0.702",26805443,26805526,26803588,26803670,26806268,26806312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Tfdp2","ENSMUSG00000032411","chr9","+",9.01127186669252e-08,0.69,"1.0,1.0,1.0","0.442,0.487,0.0",96129102,96129141,96114734,96114801,96169653,96169775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Myt1","ENSMUSG00000010505","chr2","+",0.0253776400388175,-0.182,"0.664,0.779,0.516","0.763,0.935,0.806",181453147,181453216,181452037,181452192,181456841,181456904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Epb41l2","ENSMUSG00000019978","chr10","+",0.0245227221492022,-0.15,"0.364,0.405,0.453","0.639,0.497,0.535",25377475,25377529,25364848,25364991,25377721,25377809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Epb41l2","ENSMUSG00000019978","chr10","+",0.0349242340742014,-0.102,"0.467,0.482,0.469","0.523,0.641,0.559",25377475,25377529,25371342,25371489,25377721,25377809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Upp1","ENSMUSG00000020407","chr11","+",0.00118865912912121,0.313,"0.58,0.589,0.687","0.176,0.448,0.294",9068630,9068660,9068244,9068284,9069373,9069449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gm38708","ENSMUSG00000108010","chr6","-",0.000746917657211759,-0.364,"0.231,0.668,0.832","1.0,0.824,1.0",88166200,88166322,88165378,88165411,88167141,88167663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gm15408","ENSMUSG00000086610","chr5","+",0.00881632589639568,-0.445,"0.0,0.208,1.0","1.0,1.0,0.542",148948383,148948517,148944695,148944825,148948808,148949592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Entr1","ENSMUSG00000026927","chr2","-",2.99933928759756e-06,0.594,"1.0,0.728,1.0","0.401,0.204,0.342",26276001,26276075,26274693,26274833,26279160,26279303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Irak2","ENSMUSG00000060477","chr6","+",0.026452896664495,0.111,"0.91,1.0,1.0","0.696,0.944,0.938",113642663,113642807,113624599,113624782,113647159,113647254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Wasf3","ENSMUSG00000029636","chr5","+",2.29897766082702e-09,-0.194,"0.928,0.643,0.763","0.953,0.995,0.969",146397774,146397950,146392353,146392471,146402659,146402829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Wasf3","ENSMUSG00000029636","chr5","+",3.21307032386537e-07,0.112,"0.224,0.197,0.303","0.12,0.113,0.155",146402659,146402829,146397774,146397950,146403607,146403874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Cacna1b","ENSMUSG00000004113","chr2","-",0.000202627349924069,0.494,"1.0,1.0,0.837","0.335,0.708,0.312",24516834,24516931,24515249,24515346,24525107,24525252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Trrap","ENSMUSG00000045482","chr5","+",0,-0.31,"0.052,0.062,0.094","0.482,0.311,0.345",144746960,144747014,144744132,144744201,144748704,144748824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Trrap","ENSMUSG00000045482","chr5","+",0,-0.331,"0.098,0.149,0.185","0.559,0.475,0.39",144747141,144747162,144744132,144744201,144748704,144748824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gm3752","ENSMUSG00000091617","chr14","+",0.0422431751670601,-0.333,"0.5,1.0,0.5","1.0,1.0,1.0",14985916,14986067,14981102,14981234,14995798,14995932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Pts","ENSMUSG00000032067","chr9","-",1.6445559170687e-05,-0.667,"0.0,0.0,1.0","1.0,1.0,1.0",50436452,50436584,50436022,50436079,50439856,50439940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Odad4","ENSMUSG00000006784","chr11","+",0.0422500327787108,-0.122,"0.737,1.0,0.761","0.864,1.0,1.0",100460681,100460766,100457734,100457835,100462265,100462789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Psd4","ENSMUSG00000026979","chr2","+",0.0471749663517584,0.362,"1.0,1.0,1.0","0.2,1.0,0.714",24276370,24276531,24275346,24275474,24276644,24276721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Psd4","ENSMUSG00000026979","chr2","+",2.49835119975601e-06,-0.186,"0.02,0.019,0.052","0.174,0.198,0.278",24276644,24276721,24275364,24275474,24284033,24284317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Dip2a","ENSMUSG00000020231","chr10","-",0,-0.293,"0.104,0.153,0.078","0.383,0.448,0.383",76107209,76107239,76106229,76106291,76108366,76108537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Phf14","ENSMUSG00000029629","chr6","+",0.000119665657667992,-0.294,"0.5,0.905,0.714","1.0,1.0,1.0",12045583,12045763,12044377,12044489,12047123,12047153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Phf14","ENSMUSG00000029629","chr6","+",0.00568900948867267,0.129,"0.188,0.047,0.151","0.0,0.0,0.0",12047123,12047153,12044377,12044489,12047825,12047943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Phf14","ENSMUSG00000029629","chr6","+",0.00368991755092543,0.456,"0.294,0.217,1.0","0.143,0.0,0.0",12047123,12047153,12045583,12045763,12047825,12047943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Suv39h2","ENSMUSG00000026646","chr2","-",0.0161656192090304,0.104,"0.501,0.532,0.534","0.425,0.37,0.459",3473538,3473684,3465303,3465963,3475739,3475997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gm20557","ENSMUSG00000102679","chr3","+",0.034914536584002,-0.188,"0.0,1.0,0.0","0.798,0.766,0.0",49298660,49298738,49291488,49291561,49300601,49300665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Abi2","ENSMUSG00000026782","chr1","+",0,-0.283,"0.19,0.203,0.201","0.453,0.418,0.571",60478100,60478118,60476214,60476391,60483143,60483241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Akap1","ENSMUSG00000018428","chr11","-",6.35562267157223e-06,0.427,"1.0,1.0,1.0","0.396,0.7,0.623",88734415,88734522,88731994,88732128,88734637,88734650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clta","ENSMUSG00000028478","chr4","+",0,-0.241,"0.449,0.443,0.466","0.719,0.717,0.644",44030214,44030268,44025448,44025560,44031399,44031435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clta","ENSMUSG00000028478","chr4","+",0,-0.201,"0.231,0.201,0.21","0.432,0.409,0.404",44030214,44030268,44025448,44025560,44032400,44032846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Aox1","ENSMUSG00000063558","chr1","+",0.000491481149081786,-0.123,"0.943,0.759,0.928","1.0,1.0,1.0",58120661,58120748,58117584,58117672,58124592,58124820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Banf2os","ENSMUSG00000086384","chr2","-",0.0178120766735368,-0.122,"0.941,0.703,0.891","1.0,0.901,1.0",143907760,143907825,143901484,143901703,143910601,143910703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Pacsin2","ENSMUSG00000016664","chr15","-",0,-0.259,"0.477,0.509,0.46","0.71,0.75,0.762",83267823,83267829,83265962,83266084,83269187,83269292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Zbtb18","ENSMUSG00000063659","chr1","+",0.00315447916967276,0.181,"0.708,0.834,0.765","0.549,0.657,0.559",177272304,177272388,177271550,177271658,177274654,177274662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gnas","ENSMUSG00000027523","chr2","+",0,-0.192,"0.537,0.552,0.568","0.696,0.762,0.776",174169900,174169924,174169491,174169734,174176004,174176077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Slx4ip","ENSMUSG00000027281","chr2","+",2.49215628848623e-05,0.211,"0.819,0.726,0.814","0.621,0.557,0.548",136846853,136846974,136842103,136842193,136885919,136885997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","D630024D03Rik","ENSMUSG00000085772","chr11","-",0.0251959865556165,0.339,"1.0,1.0,0.636","0.818,0.8,0.0",31752829,31752981,31752331,31752448,31774292,31774524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gmppa","ENSMUSG00000033021","chr1","+",0.000440457356697659,0.466,"1.0,1.0,0.687","0.173,0.594,0.523",75413427,75413482,75412730,75412837,75413637,75413678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Acot8","ENSMUSG00000017307","chr2","-",1.69670419546082e-06,0.162,"0.546,0.458,0.542","0.341,0.315,0.404",164644916,164645053,164641477,164641865,164646609,164646742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Pcgf6","ENSMUSG00000025050","chr19","-",7.61624122451094e-10,-0.279,"0.547,0.597,0.425","0.802,0.777,0.827",47030560,47030578,47028482,47028581,47031204,47031232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Dnm3","ENSMUSG00000040265","chr1","-",0.000758495725036617,-0.456,"0.316,0.0,0.0","0.893,0.792,0.0",161872954,161872966,161847396,161847561,161911601,161911713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Lmntd1","ENSMUSG00000054966","chr6","-",8.34259040351736e-09,0.673,"1.0,1.0,1.0","0.0,0.356,0.624",145363125,145363245,145359108,145359314,145365413,145365600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Nwd1","ENSMUSG00000048148","chr8","+",0.0187207903898315,0.257,"1.0,1.0,0.881","0.523,0.588,1.0",73414694,73414817,73408418,73408749,73419547,73419738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Afdn","ENSMUSG00000068036","chr17","+",0,-0.19,"0.112,0.109,0.096","0.346,0.274,0.267",14111224,14111260,14108243,14109239,14116349,14116484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Dlst","ENSMUSG00000004789","chr12","+",0.0231123414981157,0.216,"0.0,0.385,0.334","0.0,0.07,0.0",85162046,85162095,85157631,85157733,85168760,85168913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Rpusd1","ENSMUSG00000041199","chr17","+",0.0215205308606817,-0.14,"0.555,0.643,0.546","0.632,0.763,0.77",25947154,25947365,25946690,25946821,25947496,25947620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Rpusd1","ENSMUSG00000041199","chr17","+",0.00123732801283743,-0.141,"0.615,0.706,0.621","0.722,0.826,0.818",25947176,25947365,25946690,25946821,25947496,25947620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Rpusd1","ENSMUSG00000041199","chr17","+",0.0112160285949963,-0.173,"0.505,0.607,0.468","0.602,0.755,0.743",25947225,25947365,25946643,25946821,25947496,25947620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Carf","ENSMUSG00000026017","chr1","+",0.00026969766023507,0.122,"1.0,1.0,1.0","1.0,0.67,0.963",60147241,60147359,60144502,60144586,60148380,60148608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Camsap2","ENSMUSG00000041570","chr1","-",3.85511743262616e-10,-0.3,"0.458,0.437,0.396","0.787,0.72,0.684",136225021,136225054,136221017,136221159,136225479,136225563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Hnrnpr","ENSMUSG00000066037","chr4","+",4.92678185180304e-05,0.112,"0.546,0.541,0.541","0.418,0.418,0.455",136041397,136041566,136038278,136038400,136043671,136043790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Hnrnpr","ENSMUSG00000066037","chr4","+",2.66210627613179e-06,0.126,"0.547,0.532,0.532","0.412,0.383,0.437",136041400,136041566,136038278,136038400,136043671,136043734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Shank1","ENSMUSG00000038738","chr7","+",0.0113484540203796,-0.412,"1.0,0.463,0.301","1.0,1.0,1.0",43993721,43993745,43993081,43993162,43993929,43993998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Atpaf2","ENSMUSG00000042709","chr11","-",0.000805125166439973,-0.263,"0.697,0.514,1.0","1.0,1.0,1.0",60300411,60300456,60298119,60298217,60307811,60307861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Gas5","ENSMUSG00000053332","chr1","+",0.00296041696580788,0.133,"0.156,0.275,0.365","0.115,0.107,0.175",160864118,160864149,160863321,160863814,160864389,160864422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Ncoa5","ENSMUSG00000039804","chr2","-",8.6867164310919e-07,0.211,"0.64,0.544,0.702","0.411,0.398,0.445",164865065,164865121,164854916,164855082,164876602,164876749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Ncoa5","ENSMUSG00000039804","chr2","-",0,0.142,"0.865,0.833,0.888","0.715,0.709,0.735",164865065,164865132,164854755,164855082,164876602,164876708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Ints10","ENSMUSG00000031864","chr8","+",0.00332684755837685,-0.196,"0.377,0.427,0.487","0.605,0.711,0.562",69276841,69276919,69274808,69274902,69277703,69277781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Ints10","ENSMUSG00000031864","chr8","+",2.36236011274741e-07,-0.152,"0.098,0.052,0.115","0.234,0.334,0.152",69276841,69276919,69274808,69274902,69279928,69282060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Ints10","ENSMUSG00000031864","chr8","+",9.67348299434434e-05,-0.101,"0.123,0.119,0.124","0.192,0.271,0.206",69277703,69277781,69274808,69274902,69279928,69280153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Zkscan3","ENSMUSG00000021327","chr13","-",0.0185121656672258,-0.124,"0.0,0.0,0.0","0.273,0.0,0.1",21586221,21586422,21585598,21585792,21586841,21586925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",4.53392879061824e-05,-0.511,"0.35,0.251,0.256","0.959,0.535,0.896",118440434,118440458,118439904,118439952,118449556,118449664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",0.0126264667523349,-0.141,"0.5,0.566,0.451","0.611,0.724,0.605",118451050,118451077,118449556,118449664,118453026,118453185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",0.000303292632019456,-0.138,"0.685,0.722,0.845","0.843,0.886,0.936",118459707,118459815,118453026,118453185,118463864,118463927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",1.63632916740273e-12,-0.258,"0.425,0.494,0.433","0.735,0.645,0.746",118459707,118459815,118453026,118453185,118466995,118467099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",0.0344153911045373,-0.139,"0.249,0.233,0.15","0.459,0.265,0.326",118463864,118463927,118453026,118453185,118466995,118467099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",3.52256422834034e-07,-0.137,"0.727,0.727,0.694","0.865,0.827,0.867",118469404,118469428,118466995,118467099,118470831,118471076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Cspp1","ENSMUSG00000056763","chr1","+",2.65128298816591e-05,-0.108,"0.939,0.836,0.9","1.0,1.0,1.0",10145084,10145171,10136650,10137045,10152477,10152571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Cspp1","ENSMUSG00000056763","chr1","+",5.7204701624647e-06,-0.122,"0.914,0.831,0.889","1.0,1.0,1.0",10147396,10147467,10136650,10137045,10152477,10152571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Cspp1","ENSMUSG00000056763","chr1","+",0.00184376501323269,0.223,"0.071,0.45,0.149","0.0,0.0,0.0",10152477,10152571,10136650,10137045,10158275,10158409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Tpm3","ENSMUSG00000027940","chr3","+",2.294532085703e-13,-0.145,"0.675,0.676,0.648","0.82,0.813,0.8",89995707,89995783,89994980,89995051,89996354,89996430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Plec","ENSMUSG00000022565","chr15","-",0,-0.103,"0.004,0.005,0.001","0.098,0.113,0.107",76078165,76078201,76077609,76077687,76078540,76078630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Usp40","ENSMUSG00000005501","chr1","-",0.00239781766321503,0.175,"1.0,0.945,0.904","0.891,0.763,0.67",87895231,87895320,87894905,87894992,87903529,87903620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Usp40","ENSMUSG00000005501","chr1","-",0.0283734370695485,-0.179,"1.0,0.638,0.635","1.0,0.911,0.898",87896117,87896171,87895231,87895320,87903529,87903653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","Stard10","ENSMUSG00000030688","chr7","+",0.0237817058795431,-0.177,"0.144,0.045,0.128","0.252,0.257,0.34",100992390,100992494,100970920,100971240,100994841,100994894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","4930578M01Rik","ENSMUSG00000097587","chr15","+",0.0467799947104551,0.105,"1.0,1.0,0.834","0.885,0.635,1.0",98885637,98885711,98881574,98881745,98885857,98886026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","1700112D23Rik","ENSMUSG00000091329","chr3","-",3.62317450777588e-06,0.667,"1.0,1.0,1.0","1.0,0.0,0.0",28815012,28815095,28796264,28796386,28835119,28835271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Neg","SE","Skipped Exon","1700112D23Rik","ENSMUSG00000091329","chr3","-",0.00241908326695224,0.367,"1.0,1.0,1.0","1.0,0.607,0.292",28826862,28826954,28796253,28796386,28835119,28835244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
