"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"Neg_vs_Parental","SE","Skipped Exon","Pomgnt2","ENSMUSG00000066235","chr9","-",0.00431860832987468,0.398,"0.588,0.89,0.642","0.494,0.241,0.192",121824132,121824179,121823910,121824016,121824941,121825075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Pomgnt2","ENSMUSG00000066235","chr9","-",0.0132100193355873,0.281,"0.0,0.635,0.427","0.176,0.0,0.044",121824132,121824183,121823910,121824016,121824941,121825075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Zfp988","ENSMUSG00000078498","chr4","+",0.000135770989700572,0.29,"1.0,1.0,0.896","0.618,0.533,0.875",147413438,147413565,147409230,147409334,147415724,147418191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rtn4","ENSMUSG00000020458","chr11","+",1.92788115568587e-11,-0.197,"0.509,0.609,0.574","0.748,0.791,0.745",29656409,29658770,29655534,29655591,29683632,29683840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mical3","ENSMUSG00000051586","chr6","-",0.000632137158367534,0.203,"0.827,0.652,0.754","0.517,0.525,0.582",120930594,120930645,120929335,120929446,120934659,120934754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mical3","ENSMUSG00000051586","chr6","-",0.000509666070865956,0.145,"0.313,0.203,0.27","0.101,0.149,0.1",120943014,120943077,120939715,120939826,120950363,120950608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mical3","ENSMUSG00000051586","chr6","-",0.0297738924048113,-0.166,"0.2,0.049,0.128","0.272,0.327,0.277",120948711,120948801,120946315,120946453,120950363,120950608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mical3","ENSMUSG00000051586","chr6","-",3.09343976434161e-05,0.142,"0.152,0.244,0.288","0.059,0.129,0.071",120996656,120996740,120985955,120986142,120998143,120998314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Kif13a","ENSMUSG00000021375","chr13","-",0.0476513745860557,0.115,"0.914,0.875,1.0","0.833,0.939,0.671",47018294,47018307,47001801,47001862,47082691,47082782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Limk2","ENSMUSG00000020451","chr11","-",0.00295924060295074,-0.127,"0.777,0.638,1.0","0.795,1.0,1.0",3311782,3311825,3311020,3311108,3342916,3343016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Slc30a9","ENSMUSG00000029221","chr5","+",0.0153099151197837,0.167,"1.0,1.0,1.0","1.0,0.5,1.0",67491848,67492011,67487235,67487294,67501872,67501912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","1700057G04Rik","ENSMUSG00000074139","chr9","+",0.0490221495076379,-0.563,"0.0,0.412,0.4","1.0,1.0,0.5",92234587,92234749,92232978,92233199,92236597,92236759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",0.000611157526358838,0.174,"0.598,0.545,0.584","0.335,0.389,0.48",133202530,133202617,133201595,133202112,133208076,133208145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",8.11253084908894e-12,0.306,"0.791,0.791,0.785","0.419,0.479,0.551",133202530,133202617,133201595,133202112,133209520,133209549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",0.0392796815597014,0.337,"0.854,1.0,0.914","0.524,0.37,0.862",133203549,133203603,133201595,133202112,133207110,133207191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",0.0308872235256755,0.158,"0.821,0.707,0.665","0.616,0.546,0.558",133203549,133203603,133202530,133202617,133208076,133208145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",0.00109266785888335,0.104,"0.227,0.184,0.208","0.106,0.11,0.092",133207110,133207191,133201595,133202112,133208076,133208145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",9.20097835381683e-05,0.141,"0.782,0.831,0.828","0.648,0.696,0.674",133208076,133208145,133201595,133202112,133209520,133209549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Plekha6","ENSMUSG00000041757","chr1","+",0.000154721148876484,0.117,"0.846,0.899,0.839","0.683,0.809,0.742",133213984,133214134,133212984,133213124,133215207,133215337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Slc35b3","ENSMUSG00000021432","chr13","-",0.00343920122050433,-0.124,"0.843,0.81,0.864","1.0,0.889,1.0",39128475,39128630,39127034,39127142,39139624,39139912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ablim2","ENSMUSG00000029095","chr5","+",8.45108528612711e-10,0.287,"0.618,0.63,0.537","0.357,0.318,0.248",36000511,36000610,35998624,35998745,36006147,36006249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ablim2","ENSMUSG00000029095","chr5","+",0.000240272135459985,0.117,"0.088,0.178,0.256","0.025,0.069,0.078",36024048,36024110,36015169,36015308,36031976,36031984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Tenm4","ENSMUSG00000048078","chr7","+",0.0109442627828499,0.193,"0.891,0.841,0.972","0.667,0.614,0.843",96378555,96378732,96353132,96353368,96384891,96385106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Tenm4","ENSMUSG00000048078","chr7","+",6.02621193284705e-06,0.102,"0.135,0.138,0.107","0.032,0.042,0.0",96454311,96454338,96446526,96446712,96461039,96461186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Depdc5","ENSMUSG00000037426","chr5","+",7.71814477123387e-06,0.13,"0.262,0.279,0.3","0.094,0.142,0.216",33021353,33021656,33021056,33021087,33021920,33022043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Depdc5","ENSMUSG00000037426","chr5","+",1.13455362352412e-05,0.134,"0.294,0.305,0.359","0.141,0.171,0.244",33021501,33021656,33021056,33021087,33021920,33022043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Dmtn","ENSMUSG00000022099","chr14","-",0.0239082351189277,-0.117,"0.572,0.652,0.589","0.648,0.755,0.76",70842736,70842802,70842407,70842488,70842980,70842988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Il17rc","ENSMUSG00000030281","chr6","+",0.000203557484841374,0.114,"0.801,0.764,0.742","0.69,0.624,0.652",113451513,113451558,113451121,113451233,113453359,113453499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Hycc1","ENSMUSG00000028995","chr5","-",7.39491230381861e-07,-0.161,"0.646,0.66,0.724","0.813,0.82,0.879",24171131,24171429,24169476,24170356,24184485,24184645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Srpk2","ENSMUSG00000062604","chr5","-",0.000564037152780279,0.122,"0.082,0.132,0.151","0.0,0.0,0.0",23829050,23829124,23821324,23821388,23834329,23834475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Srpk2","ENSMUSG00000062604","chr5","-",0.0395638626112205,-0.221,"0.78,0.495,0.83","1.0,1.0,0.767",23834329,23834475,23753452,23753561,23880717,23880772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Gsap","ENSMUSG00000039934","chr5","+",0.0476513745860557,-0.21,"0.125,0.429,0.032","0.353,0.243,0.619",21430560,21430725,21427387,21427437,21431241,21431346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ryr2","ENSMUSG00000021313","chr13","-",0.0038321614029679,0.338,"1.0,1.0,0.645","1.0,0.154,0.476",11905719,11905734,11900349,11900424,11933196,11933301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Fbxo44","ENSMUSG00000029001","chr4","-",9.97834579262941e-05,-0.149,"0.676,0.716,0.629","0.792,0.791,0.884",148240851,148240947,148239954,148240738,148241065,148241163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mthfs","ENSMUSG00000066442","chr9","+",0.00391174895594848,0.101,"0.254,0.06,0.038","0.0,0.05,0.0",89096464,89096534,89093209,89093364,89097261,89097523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Zbtb49","ENSMUSG00000029127","chr5","-",0.030335738888993,0.149,"0.871,0.871,0.868","0.77,0.785,0.609",38367961,38368008,38363232,38363306,38370651,38371727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","P4ha3","ENSMUSG00000051048","chr7","+",0.0115301299660962,0.213,"0.933,1.0,0.895","0.61,0.628,0.952",99962412,99962572,99959993,99960058,99966248,99966317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","P4ha3","ENSMUSG00000051048","chr7","+",0.0160547083805192,0.26,"0.849,1.0,0.82","0.533,0.442,0.913",99963814,99963877,99959993,99960058,99966248,99966317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sh2d5","ENSMUSG00000045349","chr4","+",0.0165568200991455,0.258,"0.49,0.72,0.487","0.367,0.355,0.202",137980922,137981000,137977733,137977819,137981583,137981664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sh2d5","ENSMUSG00000045349","chr4","+",6.17558934727634e-05,0.142,"0.883,0.92,0.868","0.765,0.795,0.685",137981141,137981269,137977713,137977819,137981583,137981664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Obscn","ENSMUSG00000061462","chr11","-",0.00758220917511042,0.356,"0.867,0.846,1.0","0.524,0.667,0.455",58952249,58952513,58951669,58951933,58952856,58953120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rpl11","ENSMUSG00000059291","chr4","-",0.00346619934067699,0.139,"0.868,0.846,0.905","0.671,0.794,0.737",135775122,135775164,135755936,135756016,135778481,135778613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Esco1","ENSMUSG00000024293","chr18","-",5.36401155092723e-06,-0.102,"0.846,0.839,0.935","0.956,0.992,0.979",10593745,10595875,10588438,10588550,10596338,10596441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Esco1","ENSMUSG00000024293","chr18","-",6.10806624409645e-06,-0.129,"0.81,0.799,0.918","0.951,0.99,0.973",10595675,10595875,10588438,10588550,10596338,10596441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Eya3","ENSMUSG00000028886","chr4","+",1.83302648422216e-13,0.204,"0.183,0.346,0.232","0.053,0.04,0.057",132384888,132384927,132384003,132384099,132389205,132389249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rgs7","ENSMUSG00000026527","chr1","-",0.00596161908602796,-0.187,"0.139,0.139,0.057","0.274,0.376,0.245",174903582,174903663,174894182,174894260,174904389,174904443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rgs7","ENSMUSG00000026527","chr1","-",0.000686295973082051,0.194,"0.403,0.302,0.517","0.197,0.229,0.215",174904389,174904443,174887302,174887360,174905754,174905844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rgs7","ENSMUSG00000026527","chr1","-",0.0436764758913934,0.247,"0.737,0.401,0.672","0.44,0.317,0.312",174904389,174904443,174894182,174894260,174905754,174905844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rnf182","ENSMUSG00000044164","chr13","+",0.00379761135967753,0.115,"0.3,0.271,0.333","0.162,0.165,0.232",43819233,43819298,43769458,43769543,43821235,43821542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Aasdh","ENSMUSG00000055923","chr5","-",0.000104640322013653,0.126,"0.935,0.889,0.888","0.744,0.805,0.785",77052055,77052227,77049764,77050032,77053269,77053274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Aasdh","ENSMUSG00000055923","chr5","-",0.0430143432113624,0.268,"0.595,0.495,0.361","0.155,0.409,0.082",77052805,77052859,77049764,77050032,77053269,77053334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Slfn3","ENSMUSG00000018986","chr11","+",0.0274917979431201,-0.152,"0.281,0.367,0.269","0.537,0.364,0.471",83084868,83085035,83082158,83082234,83103369,83104439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Yars","ENSMUSG00000028811","chr4","+",4.87379409365597e-05,0.313,"0.4,0.429,0.111","0.0,0.0,0.0",129090905,129091081,129083552,129083865,129099921,129100002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","2610028E06Rik","ENSMUSG00000085562","chr4","-",0.0129415066570939,0.225,"0.622,1.0,1.0","0.291,1.0,0.657",125791948,125792071,125786974,125787069,125812280,125812599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","2610028E06Rik","ENSMUSG00000085562","chr4","-",0.0024434731451566,-0.124,"0.794,0.719,0.759","0.854,0.875,0.914",125815665,125815761,125812280,125812599,125815869,125816103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sorbs1","ENSMUSG00000025006","chr19","-",3.82068214758142e-08,0.28,"0.765,0.678,0.753","0.408,0.534,0.414",40288686,40288746,40287906,40287965,40300112,40300192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sorbs1","ENSMUSG00000025006","chr19","-",0.00212376547718423,0.184,"0.944,0.851,0.945","0.708,0.649,0.832",40329128,40329194,40328488,40328590,40332799,40332883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sorbs1","ENSMUSG00000025006","chr19","-",0.0250455332194039,-0.201,"0.832,0.601,0.599","0.939,0.927,0.769",40332799,40332883,40329128,40329194,40338342,40338457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sorbs1","ENSMUSG00000025006","chr19","-",0.000149434302068747,0.126,"0.944,1.0,0.911","0.848,0.746,0.883",40365088,40365247,40361919,40362061,40365427,40365460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sorbs1","ENSMUSG00000025006","chr19","-",0.0343502534780225,0.149,"0.424,0.377,0.565","0.364,0.287,0.269",40371199,40371226,40370964,40371077,40381831,40381960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ppt1","ENSMUSG00000028657","chr4","+",0.00526285857739157,-0.377,"0.6,0.678,0.375","0.783,1.0,1.0",122748172,122748271,122742225,122742328,122751302,122752871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Cald1","ENSMUSG00000029761","chr6","+",0.00460643952545561,-0.107,"0.548,0.579,0.526","0.668,0.624,0.683",34724820,34724904,34722915,34723574,34730377,34730523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Cald1","ENSMUSG00000029761","chr6","+",0.0238396595809722,-0.101,"0.464,0.486,0.419","0.552,0.542,0.577",34724826,34724904,34722553,34723574,34730377,34730523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rimkla","ENSMUSG00000048899","chr4","-",1.48762805021752e-05,0.227,"0.41,0.423,0.214","0.132,0.12,0.113",119338188,119338249,119334987,119335218,119349493,119349706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Zfp688","ENSMUSG00000045251","chr7","-",0.000156625548282831,-0.101,"0.867,0.915,0.893","1.0,0.977,1.0",127019181,127019277,127018138,127018813,127020794,127021139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mast2","ENSMUSG00000003810","chr4","-",0,0.248,"0.855,0.766,0.772","0.535,0.541,0.574",116190609,116190630,116187587,116187666,116194618,116194694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rasa2","ENSMUSG00000032413","chr9","-",4.69237267447185e-08,-0.198,"0.78,0.731,0.849","0.954,1.0,1.0",96448068,96448175,96442750,96442834,96451072,96451147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Rasa2","ENSMUSG00000032413","chr9","-",8.3645898467828e-08,-0.137,"0.798,0.879,0.88","0.967,1.0,1.0",96450416,96450540,96442750,96442834,96451072,96451147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Elavl4","ENSMUSG00000028546","chr4","-",1.34079673279972e-06,-0.208,"0.268,0.172,0.308","0.415,0.462,0.494",110112615,110112702,110108477,110108718,110143666,110143813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Lrp8os2","ENSMUSG00000073779","chr4","-",0.0054495911586332,0.463,"1.0,0.714,1.0","0.294,0.407,0.625",107667959,107668143,107663229,107666034,107680130,107680219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Lrp8os2","ENSMUSG00000073779","chr4","-",0.00489419159100366,0.637,"1.0,0.749,1.0","0.527,0.31,0.0",107673123,107673264,107665184,107666034,107680130,107680207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ssbp3","ENSMUSG00000061887","chr4","+",1.90927258199199e-05,0.101,"0.337,0.356,0.31","0.245,0.232,0.223",106884413,106884494,106866875,106866965,106885389,106885449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ganc","ENSMUSG00000062646","chr2","+",0.00167682594581168,-0.13,"1.0,0.689,0.877","0.955,1.0,1.0",120274618,120274720,120271984,120272081,120276779,120277023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sgip1","ENSMUSG00000028524","chr4","+",0.00482199685480026,0.461,"0.806,0.911,0.54","0.334,0.41,0.129",102757722,102757734,102727745,102727921,102766004,102766029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sgip1","ENSMUSG00000028524","chr4","+",0.012020875500013,0.167,"0.969,0.982,0.744","0.624,0.822,0.748",102762761,102762773,102727745,102727921,102766004,102766029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Sgip1","ENSMUSG00000028524","chr4","+",0.00938056998262256,0.135,"0.791,0.685,0.817","0.678,0.649,0.56",102791742,102791802,102785982,102786109,102813295,102813407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Gm8206","ENSMUSG00000091568","chr14","+",2.26252336143412e-09,-0.572,"0.274,0.648,0.362","1.0,1.0,1.0",16433030,16433144,16431563,16431648,16437386,16437537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Alg6","ENSMUSG00000073792","chr4","+",0.000839901728344131,0.537,"1.0,1.0,1.0","1.0,0.389,0.0",99636922,99637007,99615099,99615184,99650107,99650548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Psme3ip1","ENSMUSG00000031774","chr8","-",0.000184545359371775,0.36,"0.565,0.325,0.511","0.219,0.0,0.101",95317800,95317916,95315938,95316035,95318196,95318330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Nfia","ENSMUSG00000028565","chr4","+",0.000552253548699556,0.238,"0.937,1.0,1.0","0.756,0.539,0.928",97969961,97970053,97953517,97953683,97999454,98007108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Eef1akmt2","ENSMUSG00000030960","chr7","-",0.00020546106696315,-0.111,"0.833,0.757,0.83","0.875,0.959,0.919",132433088,132433305,132429185,132429611,132438828,132438936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Dctn4","ENSMUSG00000024603","chr18","+",2.36488905850054e-07,0.164,"0.69,0.613,0.696","0.511,0.501,0.495",60678428,60678449,60677110,60677218,60678819,60678893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Tmem176b","ENSMUSG00000029810","chr6","-",0.00013436132024623,0.225,"0.897,0.862,0.879","0.562,0.711,0.69",48817294,48817387,48815105,48815296,48818281,48818304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Tom1l2","ENSMUSG00000000538","chr11","-",6.10806624409645e-06,-0.151,"0.276,0.252,0.261","0.425,0.407,0.41",60129835,60129898,60123723,60123783,60132643,60132719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Parp11","ENSMUSG00000037997","chr6","+",0.00106953072186993,0.298,"0.907,0.72,0.884","0.613,0.356,0.649",127448510,127448631,127447664,127447793,127451198,127451274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Wiz","ENSMUSG00000024050","chr17","-",0.00333909935749162,-0.17,"0.941,0.867,0.588","1.0,1.0,0.905",32581766,32581937,32577916,32578468,32586797,32587121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ppfibp2","ENSMUSG00000036528","chr7","+",0.000795244334296005,0.114,"0.598,0.527,0.557","0.459,0.444,0.438",107327922,107327955,107326850,107326992,107328345,107328472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mafg","ENSMUSG00000051510","chr11","-",0.00025643802318943,0.201,"0.318,0.415,0.518","0.197,0.26,0.192",120520811,120520842,120520643,120520707,120521313,120521462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Mafg","ENSMUSG00000051510","chr11","-",0.00124751535681706,0.157,"0.361,0.272,0.339","0.154,0.176,0.17",120520811,120520842,120520643,120520707,120524187,120524426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Ccdc171","ENSMUSG00000052407","chr4","+",0.000559375073688631,0.201,"0.916,1.0,1.0","0.629,1.0,0.683",83539061,83539200,83522258,83522419,83553876,83553979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Slc38a10","ENSMUSG00000061306","chr11","-",0,0.174,"0.936,0.936,0.928","0.757,0.777,0.743",119999292,119999316,119997259,119997436,120000257,120000362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Slc38a10","ENSMUSG00000061306","chr11","-",0,0.327,"0.625,0.632,0.598","0.286,0.329,0.259",119999292,119999379,119997259,119997436,120000257,120000362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Abca1","ENSMUSG00000015243","chr4","-",0.000571507494680922,0.16,"1.0,1.0,1.0","0.676,0.845,1.0",53059256,53059362,53050934,53051009,53060332,53060365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neg_vs_Parental","SE","Skipped Exon","Max","ENSMUSG00000059436","chr12","-",3.18154548488872e-06,0.148,"0.542,0.436,0.481","0.337,0.325,0.353",77008036,77008063,76999942,77000050,77008763,77008799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
