"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"Pos_vs_Neg","SE","Skipped Exon","Tarbp1","ENSMUSG00000090290","chr8","-",0.00048887626496193,0.138,"0.968,0.893,0.96","0.754,0.761,0.891",127184402,127184499,127183215,127183305,127185775,127185911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cftr","ENSMUSG00000041301","chr6","+",0.0403269666471529,0.106,"0.0,0.349,0.0","0.031,0.0,0.0",18255932,18256040,18255378,18255473,18258229,18258316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cftr","ENSMUSG00000041301","chr6","+",0.00041600512115339,0.222,"0.143,0.491,0.125","0.034,0.032,0.028",18255951,18256040,18255222,18255473,18258229,18258316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ppa2","ENSMUSG00000028013","chr3","+",1.1179249131542e-05,0.255,"1.0,1.0,1.0","0.708,0.874,0.654",133045023,133045110,133015870,133016042,133073583,133073690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Maz","ENSMUSG00000030678","chr7","-",0.00135705840048921,-0.127,"0.796,0.942,0.88","1.0,1.0,1.0",126625399,126625486,126624047,126624111,126626122,126626196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Pnpla3","ENSMUSG00000041653","chr15","+",0.000143713429343886,0.173,"1.0,1.0,1.0","0.866,0.944,0.67",84070603,84070720,84070214,84070282,84071319,84071437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Auts2","ENSMUSG00000029673","chr5","-",0.0352808903734641,-0.173,"1.0,0.516,0.646","0.68,1.0,1.0",131494869,131494965,131488964,131488994,131501075,131501317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Mrpl30","ENSMUSG00000026087","chr1","+",7.77434044775442e-05,0.195,"1.0,1.0,1.0","0.882,0.795,0.737",37932023,37932104,37929557,37929665,37934410,37934491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Add1","ENSMUSG00000029106","chr5","+",0,-0.222,"0.621,0.665,0.629","0.866,0.852,0.864",34786479,34786516,34785758,34785857,34787813,34789649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Add1","ENSMUSG00000029106","chr5","+",0,-0.313,"0.29,0.279,0.272","0.587,0.558,0.635",34786482,34786516,34785758,34785857,34787813,34788160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Agtpbp1","ENSMUSG00000021557","chr13","-",0.00839233889544361,0.112,"0.268,0.059,0.159","0.046,0.015,0.088",59703493,59703624,59692200,59692265,59704586,59704851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","A930005H10Rik","ENSMUSG00000054426","chr3","-",0.000566340070963656,0.172,"0.389,0.33,0.282","0.142,0.136,0.206",115679970,115680024,115675434,115675487,115681424,115681753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ccdc97","ENSMUSG00000002608","chr7","-",0.00664297945769108,0.346,"0.82,0.759,0.759","0.315,0.499,0.486",25417569,25417704,25415328,25415612,25418320,25418416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Miip","ENSMUSG00000029022","chr4","-",0.0109685231160884,-0.444,"0.273,0.385,0.273","0.778,0.9,0.586",147951787,147952059,147950691,147950876,147952525,147952640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Elapor1","ENSMUSG00000040412","chr3","-",3.66206700632146e-05,-0.112,"1.0,0.907,0.721","1.0,1.0,0.965",108396145,108396338,108389646,108389794,108443611,108443833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Map1b","ENSMUSG00000052727","chr13","-",0.00902253090501606,0.146,"1.0,1.0,1.0","1.0,0.92,0.643",99578141,99578282,99563726,99563965,99644615,99644717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Fat1","ENSMUSG00000070047","chr8","+",0.00298087383575843,-0.293,"0.342,0.103,0.141","0.62,0.4,0.444",45498769,45498822,45498067,45498205,45503817,45503955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Gstm6","ENSMUSG00000068762","chr3","-",0.0153286145790171,0.172,"1.0,0.954,0.906","0.679,0.943,0.721",107849648,107849730,107848504,107848600,107850017,107850082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Gstm6","ENSMUSG00000068762","chr3","-",0.0172020669747743,-0.143,"0.765,0.807,1.0","1.0,1.0,1.0",107850017,107850082,107848504,107848600,107850560,107850636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Zic4","ENSMUSG00000036972","chr9","+",0.00839233889544361,-0.101,"0.0,0.0,0.1","0.073,0.235,0.094",91253868,91254102,91251022,91251279,91254660,91255976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Exoc7","ENSMUSG00000020792","chr11","-",5.59000824576323e-05,-0.145,"0.643,0.746,0.678","0.848,0.766,0.889",116184100,116184139,116183344,116183410,116184797,116184864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Vps13d","ENSMUSG00000020220","chr4","-",8.46385843949806e-05,-0.328,"0.33,0.438,0.454","0.706,0.75,0.75",144830183,144830258,144826534,144826640,144832368,144832491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Mindy3","ENSMUSG00000026767","chr2","-",0.00680285418130936,-0.416,"0.0,0.0,0.186","0.426,0.65,0.357",12405835,12405887,12369257,12369330,12410670,12410731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ank2","ENSMUSG00000032826","chr3","-",5.67907848767919e-06,-0.168,"0.386,0.395,0.373","0.524,0.607,0.527",126757031,126757130,126755899,126756054,126758586,126758811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ank2","ENSMUSG00000032826","chr3","-",9.69109833252022e-10,-0.279,"0.73,0.579,0.512","0.887,0.873,0.898",126772904,126772916,126770493,126770596,126775448,126775593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Clasp2","ENSMUSG00000033392","chr9","+",8.53596794246251e-05,-0.162,"0.515,0.444,0.468","0.595,0.631,0.687",113687648,113687672,113683240,113683414,113691253,113691355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Clasp2","ENSMUSG00000033392","chr9","+",0,-0.19,"0.687,0.775,0.783","0.946,0.953,0.915",113707817,113707841,113705311,113705418,113709009,113709254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sspo","ENSMUSG00000029797","chr6","+",0.00496900738080454,-0.101,"0.749,0.766,0.786","0.835,0.931,0.838",48465263,48465431,48464835,48465045,48466631,48466763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Git2","ENSMUSG00000041890","chr5","-",0,-0.146,"0.814,0.879,0.868","1.0,1.0,1.0",114891208,114891214,114890339,114890388,114891339,114891385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Git2","ENSMUSG00000041890","chr5","-",0,-0.185,"0.743,0.819,0.861","0.99,1.0,0.988",114891208,114891214,114890339,114890391,114891339,114891385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Car14","ENSMUSG00000038526","chr3","-",0.000117085564117333,-0.423,"0.0,0.0,0.0","0.179,0.723,0.367",95808770,95808792,95808404,95808584,95809422,95809443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Rfx5","ENSMUSG00000005774","chr3","+",3.40981484287137e-06,-0.746,"0.22,0.0,0.0","0.458,1.0,1.0",94862073,94862188,94861505,94861562,94862331,94862447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Tuft1","ENSMUSG00000005968","chr3","-",0.0373055775153035,-0.262,"0.428,0.631,0.571","0.727,0.842,0.847",94546701,94546776,94546231,94546333,94566031,94566178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Fbxo25","ENSMUSG00000038365","chr8","+",2.33247245047625e-12,-0.126,"0.823,0.788,0.807","0.919,0.928,0.948",13988921,13988948,13985145,13985289,13989562,13990521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Spats1","ENSMUSG00000023935","chr17","-",0.00624326989354661,-0.146,"0.273,0.273,0.22","0.434,0.417,0.354",45763603,45763666,45760360,45760476,45768083,45768245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Rps6kc1","ENSMUSG00000089872","chr1","-",0.000137102532003147,0.332,"0.92,0.846,0.953","0.568,0.5,0.655",190637139,190637315,190631647,190631768,190643752,190643935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Nlrp4f","ENSMUSG00000032999","chr13","-",7.65419503333791e-06,-0.237,"0.769,0.841,0.68","1.0,1.0,1.0",65335254,65335422,65332776,65332947,65338038,65338079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Nfib","ENSMUSG00000008575","chr4","-",0.0136118801308686,0.133,"0.538,0.456,0.466","0.336,0.316,0.408",82228539,82228628,82208409,82215048,82238710,82238793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ubr4","ENSMUSG00000066036","chr4","+",5.0754600522414e-13,-0.155,"0.725,0.662,0.667","0.863,0.847,0.809",139159792,139159825,139158855,139159072,139160930,139160994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ubr4","ENSMUSG00000066036","chr4","+",1.73206538550175e-06,-0.151,"0.335,0.35,0.304","0.458,0.537,0.448",139163259,139163343,139162320,139162495,139163432,139163570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Zfp239","ENSMUSG00000042097","chr6","+",0.000832062666856357,-0.149,"0.959,0.733,0.821","0.959,1.0,1.0",117843355,117843535,117839060,117839253,117846178,117846234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Zfp239","ENSMUSG00000042097","chr6","+",8.45932077590061e-05,0.354,"0.333,0.524,0.273","0.0,0.067,0.0",117843355,117843535,117839060,117839253,117847216,117847428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Usp6nl","ENSMUSG00000039046","chr2","+",0.000159112060397333,-0.1,"0.918,0.81,0.973","1.0,1.0,1.0",6405090,6405130,6341178,6341270,6413739,6413820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Camk2b","ENSMUSG00000057897","chr11","-",0.0103944312330519,-0.224,"0.152,0.204,0.14","0.459,0.417,0.292",5926764,5926893,5922812,5922888,5929672,5929721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Acbd5","ENSMUSG00000026781","chr2","+",1.06011462305787e-06,-0.105,"0.834,0.825,0.807","0.949,0.917,0.914",22970679,22970712,22970350,22970465,22977496,22977631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Arhgap21","ENSMUSG00000036591","chr2","-",0.000519375883823197,-0.173,"0.437,0.488,0.481","0.574,0.629,0.721",20888010,20888040,20884771,20886662,20891916,20891971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sec22b","ENSMUSG00000027879","chr3","+",0.0379916526960096,-0.19,"0.25,0.0,0.217","0.385,0.289,0.364",97819894,97820055,97808505,97808736,97828431,97829167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Zzz3","ENSMUSG00000039068","chr3","+",5.59000824576323e-05,-0.22,"0.029,0.049,0.016","0.28,0.273,0.2",152143374,152143527,152128254,152128408,152152435,152152574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Zzz3","ENSMUSG00000039068","chr3","+",0.0117111635091704,0.391,"1.0,0.873,0.85","0.658,0.136,0.755",152152265,152152326,152143374,152143527,152152435,152152574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cox19","ENSMUSG00000045438","chr5","-",1.20939958600476e-06,0.521,"1.0,1.0,1.0","0.2,0.6,0.636",139324936,139325140,139324494,139324597,139328317,139328429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Pfkfb3","ENSMUSG00000026773","chr2","-",0.00845674352079981,-0.106,"0.1,0.015,0.011","0.061,0.067,0.316",11480564,11480617,11476634,11479354,11482846,11482869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Pfkp","ENSMUSG00000021196","chr13","-",2.17291422108715e-06,-0.391,"0.0,0.0,0.0","0.296,0.412,0.466",6643136,6643200,6638524,6638689,6644998,6645072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Pfkp","ENSMUSG00000021196","chr13","-",0.000503794282734519,-0.231,"0.0,0.0,0.072","0.231,0.123,0.412",6643136,6643200,6638524,6638689,6646019,6646094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Kalrn","ENSMUSG00000061751","chr16","-",0.0268486271394657,-0.104,"0.154,0.122,0.127","0.247,0.25,0.218",33870199,33870292,33860248,33860379,33873929,33874034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Dlg1","ENSMUSG00000022770","chr16","+",0,-0.19,"0.223,0.195,0.222","0.395,0.418,0.397",31673470,31673506,31672660,31672702,31675258,31675309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Ctbp1","ENSMUSG00000037373","chr5","-",0.0394688315978497,0.186,"1.0,1.0,1.0","1.0,1.0,0.441",33418352,33418497,33408201,33408416,33426785,33426978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Itga8","ENSMUSG00000026768","chr2","-",2.55919725366272e-07,-0.525,"0.591,0.648,0.187","1.0,1.0,1.0",12198080,12198093,12196516,12196654,12198222,12198377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Dhx57","ENSMUSG00000035051","chr17","-",0.0249061702513705,-0.116,"0.706,0.804,1.0","0.857,1.0,1.0",80583278,80583464,80580360,80580539,80588624,80588857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Klf2","ENSMUSG00000055148","chr8","+",0.00987243067441902,0.133,"1.0,1.0,0.929","0.765,0.765,1.0",73073269,73074086,73072876,73072993,73074587,73075500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cdc42bpa","ENSMUSG00000026490","chr1","+",0.000280826354502126,-0.134,"0.609,0.655,0.725","0.748,0.856,0.787",179921508,179921751,179911936,179912070,179921945,179922056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cdc42bpa","ENSMUSG00000026490","chr1","+",0.00076194408811769,-0.134,"0.215,0.115,0.114","0.309,0.238,0.3",179946300,179946348,179945231,179945308,179951488,179951527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cdc42bpa","ENSMUSG00000026490","chr1","+",9.12316147280608e-09,-0.169,"0.131,0.217,0.185","0.302,0.402,0.336",179951488,179951527,179945231,179945308,179961861,179961945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Glis1","ENSMUSG00000034762","chr4","+",0.0407101669499346,-0.105,"0.811,0.929,0.861","0.917,1.0,1.0",107472168,107472330,107424815,107425698,107476750,107476861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Rev1","ENSMUSG00000026082","chr1","-",0.00123081431584626,0.103,"1.0,0.978,0.956","0.901,0.725,1.0",38147484,38147548,38137933,38138102,38168542,38168743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Mterf3","ENSMUSG00000021519","chr13","-",0.00376444472135674,0.492,"0.787,1.0,0.689","0.0,1.0,0.0",67079669,67079722,67078683,67079371,67080457,67080772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Zbtb38","ENSMUSG00000040433","chr9","-",0.0136080610662086,0.106,"0.86,0.84,0.82","0.736,0.78,0.687",96600262,96600362,96564822,96571082,96613344,96613728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Creb1","ENSMUSG00000025958","chr1","+",0.0014912147899253,-0.123,"0.8,0.779,0.806","0.899,0.936,0.919",64597661,64597808,64571955,64572179,64605375,64605476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Trappc6b","ENSMUSG00000020993","chr12","-",0.0360787505047856,0.336,"0.527,0.114,0.573","0.0,0.207,0.0",59097053,59097171,59091037,59091132,59107941,59108207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Galnt15","ENSMUSG00000021903","chr14","+",0.00204155982118923,0.187,"1.0,1.0,1.0","0.9,0.927,0.613",31765045,31765250,31750945,31751988,31768253,31768418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Hmgb1","ENSMUSG00000066551","chr5","-",0.0017037753124431,0.178,"1.0,1.0,1.0","1.0,0.719,0.746",149118808,149118845,148987397,148987561,149121257,149121299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sh3glb1","ENSMUSG00000037062","chr3","-",0,-0.262,"0.61,0.559,0.524","0.819,0.842,0.817",144405614,144405638,144403138,144403228,144411273,144411366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sh3glb1","ENSMUSG00000037062","chr3","-",0,-0.38,"0.227,0.231,0.235","0.575,0.649,0.61",144407520,144407607,144403138,144403228,144411273,144411366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sh3glb1","ENSMUSG00000037062","chr3","-",5.16308846890036e-05,-0.13,"0.375,0.37,0.418","0.481,0.574,0.499",144407520,144407607,144405614,144405638,144411273,144411366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sh3glb1","ENSMUSG00000037062","chr3","-",0,-0.368,"0.212,0.224,0.228","0.558,0.615,0.594",144407568,144407607,144403138,144403228,144411273,144411366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Sh3glb1","ENSMUSG00000037062","chr3","-",1.2119087724531e-06,-0.128,"0.527,0.515,0.545","0.63,0.701,0.641",144407568,144407607,144405614,144405638,144411273,144411366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Smarca2","ENSMUSG00000024921","chr19","+",4.19435020900215e-07,0.215,"0.968,1.0,1.0","0.886,0.635,0.803",26727251,26727347,26725798,26725944,26729223,26729441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Smarca2","ENSMUSG00000024921","chr19","+",0.0475125234087055,-0.118,"0.646,1.0,1.0","1.0,1.0,1.0",26727251,26727347,26725801,26725903,26729223,26729441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Pogk","ENSMUSG00000040596","chr1","-",1.96765162839825e-09,-0.119,"0.745,0.828,0.766","0.896,0.913,0.887",166236566,166236900,166235967,166236101,166237275,166237432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","2810403D21Rik","ENSMUSG00000086629","chrX","+",0.0255071132808925,-0.183,"0.0,0.047,0.045","0.37,0.272,0.0",107901873,107901978,107879834,107879961,107915077,107915204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","2810403D21Rik","ENSMUSG00000086629","chrX","+",0.0317638702538589,-0.238,"0.0,0.113,0.032","0.588,0.272,0.0",107901873,107901978,107879834,107879961,107929950,107930290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","2810403D21Rik","ENSMUSG00000086629","chrX","+",2.66507258730951e-05,-0.238,"0.0,0.0,0.0","0.395,0.319,0.0",107901873,107901978,107879834,107879961,107945069,107945161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Dop1a","ENSMUSG00000034973","chr9","+",0.00017552197200838,-0.238,"0.208,0.176,0.272","0.407,0.475,0.489",86388923,86388953,86388436,86388572,86389556,86389790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Agrn","ENSMUSG00000041936","chr4","-",0.0292797805256068,0.155,"1.0,1.0,1.0","1.0,1.0,0.535",156252233,156253026,156251738,156251963,156253359,156253552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Agrn","ENSMUSG00000041936","chr4","-",0.000252317320935641,-0.281,"0.396,0.396,0.35","0.683,0.633,0.668",156253002,156253026,156252233,156252266,156253189,156253277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Src","ENSMUSG00000027646","chr2","+",0.00901336846699156,-0.129,"0.295,0.334,0.326","0.39,0.488,0.463",157300762,157300780,157300453,157300553,157304629,157304728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Arhgef19","ENSMUSG00000028919","chr4","+",0.020707744920994,-0.105,"0.719,0.784,0.733","0.861,0.89,0.799",140972128,140972277,140967942,140968055,140973485,140973723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","2700099C18Rik","ENSMUSG00000121491","chr17","+",1.40395267396955e-06,-0.169,"0.036,0.045,0.0","0.157,0.182,0.248",95067060,95067118,95063861,95063951,95068925,95069032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Nudt13","ENSMUSG00000021809","chr14","+",0.00110949025613485,-0.125,"0.07,0.172,0.061","0.257,0.237,0.184",20357300,20357432,20356299,20356434,20357760,20357867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Rabgap1l","ENSMUSG00000026721","chr1","-",4.10418947907043e-05,0.101,"0.981,1.0,0.973","0.973,0.863,0.816",160537716,160537783,160529927,160530030,160549702,160549813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Cdk5rap2","ENSMUSG00000039298","chr4","-",0.0125751854738223,-0.11,"0.137,0.253,0.198","0.252,0.303,0.363",70165184,70165211,70163617,70163734,70168589,70168709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Dync1i2","ENSMUSG00000027012","chr2","+",0,-0.306,"0.557,0.532,0.569","0.85,0.858,0.867",71063992,71064052,71058943,71059034,71066258,71066374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","E2f7","ENSMUSG00000020185","chr10","+",0.000157952890008492,-0.208,"0.389,0.397,0.318","0.597,0.596,0.536",110601999,110602023,110601476,110601635,110602977,110603112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Elmo3","ENSMUSG00000014791","chr8","+",0.0122471080707614,0.125,"0.899,0.906,0.946","0.726,0.814,0.837",106033009,106033060,106032746,106032819,106033227,106033397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Neg","SE","Skipped Exon","Epb41l3","ENSMUSG00000024044","chr17","+",0,-0.263,"0.584,0.565,0.578","0.833,0.809,0.873",69580876,69580912,69577605,69577659,69581698,69581890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
