"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"KO_vs_Pos","SE","Skipped Exon","Camsap2","ENSMUSG00000041570","chr1","-",3.06731818615128e-06,-0.223,"0.458,0.437,0.396","0.698,0.626,0.636",136225021,136225054,136221017,136221159,136225479,136225563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Shank1","ENSMUSG00000038738","chr7","+",0.00272214330565347,0.217,"1.0,1.0,1.0","0.771,1.0,0.579",43976456,43976650,43975379,43975710,43982715,43982829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Gas5","ENSMUSG00000053332","chr1","+",4.15397984209293e-12,0.203,"0.156,0.275,0.365","0.071,0.063,0.053",160864118,160864149,160863321,160863814,160864389,160864422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Gas5","ENSMUSG00000053332","chr1","+",4.12537782513242e-05,0.384,"1.0,1.0,1.0","0.454,0.791,0.602",160865794,160865842,160864389,160864422,160866026,160866105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zkscan3","ENSMUSG00000021327","chr13","-",8.90858688941021e-05,0.243,"1.0,1.0,1.0","0.556,1.0,0.714",21580356,21580744,21578928,21579076,21586561,21586925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zkscan3","ENSMUSG00000021327","chr13","-",0.0401672103181608,-0.1,"0.0,0.0,0.0","0.04,0.1,0.161",21586221,21586422,21585598,21585792,21586841,21586925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",0.00197540200350367,-0.444,"0.35,0.251,0.256","0.589,1.0,0.601",118440434,118440458,118439904,118439952,118449556,118449664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",3.1293093110748e-06,-0.164,"0.685,0.722,0.845","0.919,0.895,0.929",118459707,118459815,118453026,118453185,118463864,118463927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Clasp1","ENSMUSG00000064302","chr1","+",5.13835540335706e-06,-0.127,"0.727,0.727,0.694","0.83,0.862,0.837",118469404,118469428,118466995,118467099,118470831,118471076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Gsta3","ENSMUSG00000025934","chr1","+",0.000237585224407376,0.334,"0.673,0.165,0.311","0.0,0.147,0.0",21324907,21325047,21319974,21320082,21327554,21327606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cspp1","ENSMUSG00000056763","chr1","+",2.79456068977463e-05,-0.108,"0.939,0.836,0.9","1.0,1.0,1.0",10145084,10145171,10136650,10137045,10152477,10152571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cspp1","ENSMUSG00000056763","chr1","+",4.08119157889266e-06,-0.122,"0.914,0.831,0.889","1.0,1.0,1.0",10147396,10147467,10136650,10137045,10152477,10152571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cspp1","ENSMUSG00000056763","chr1","+",0.0144278825643386,0.167,"0.071,0.45,0.149","0.0,0.17,0.0",10152477,10152571,10136650,10137045,10158275,10158409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Hps3","ENSMUSG00000027615","chr3","-",0.037242117619901,0.129,"0.942,0.784,0.888","0.708,0.739,0.779",20084722,20084969,20084477,20084573,20089212,20089466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tpm3","ENSMUSG00000027940","chr3","+",0,-0.159,"0.675,0.676,0.648","0.83,0.811,0.835",89995707,89995783,89994980,89995051,89996354,89996430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","4930578M01Rik","ENSMUSG00000097587","chr15","+",0.0171144917151812,0.223,"1.0,0.941,0.75","0.63,0.564,0.829",98885857,98886026,98885637,98885711,98886620,98886931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Myef2","ENSMUSG00000027201","chr2","-",0,0.136,"0.977,0.96,0.95","0.817,0.856,0.807",124952399,124952591,124950875,124950939,124955768,124955862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Slc39a3","ENSMUSG00000046822","chr10","-",0.0032619386731018,-0.265,"0.064,0.127,0.135","0.327,0.353,0.441",80872821,80872945,80869690,80869767,80873037,80873116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Grhl1","ENSMUSG00000020656","chr12","+",0.0144250259228575,-0.117,"0.032,0.04,0.06","0.18,0.102,0.2",24632883,24632960,24631326,24631717,24634303,24634460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Fkbp7","ENSMUSG00000002732","chr2","-",0.000103304195974993,-0.154,"0.2,0.276,0.183","0.318,0.394,0.41",76497670,76497786,76496050,76496154,76502040,76502192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Atf2","ENSMUSG00000027104","chr2","-",0.00182710823321453,0.306,"1.0,1.0,1.0","0.453,0.749,0.879",73704013,73704089,73684138,73684235,73722818,73722897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ptprf","ENSMUSG00000033295","chr4","-",0,0.105,"0.98,0.982,0.98","0.885,0.847,0.895",118085015,118085042,118083650,118083768,118087891,118088085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cd59b","ENSMUSG00000068686","chr2","+",0.00146032802858119,-0.335,"0.092,0.092,0.0","0.523,0.202,0.464",103920473,103920619,103911341,103911443,103921348,103921505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Slit2","ENSMUSG00000031558","chr5","+",0.000447017155206141,-0.233,"0.187,0.067,0.164","0.351,0.336,0.43",48378308,48378332,48377258,48377422,48381994,48382145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Sptan1","ENSMUSG00000057738","chr2","+",0,0.172,"0.882,0.86,0.854","0.703,0.703,0.673",29904169,29904184,29903687,29903850,29905600,29905732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Dynlt5","ENSMUSG00000028523","chr4","+",0.00204909973139582,0.132,"1.0,1.0,1.0","1.0,0.887,0.716",102859654,102859779,102849691,102849783,102861337,102861541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nphs1","ENSMUSG00000006649","chr7","+",0.00133586370436443,0.177,"1.0,1.0,1.0","1.0,0.803,0.666",30181066,30181091,30180805,30180925,30181165,30181241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nphs1","ENSMUSG00000006649","chr7","+",0.000425094676512354,0.328,"1.0,1.0,1.0","0.325,0.692,1.0",30181889,30182005,30177722,30177784,30186009,30186141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nphs1","ENSMUSG00000006649","chr7","+",2.6742225074304e-06,0.497,"1.0,1.0,1.0","0.553,0.705,0.252",30181889,30182005,30181165,30181241,30186009,30186141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tpd52","ENSMUSG00000027506","chr3","-",2.04873155477467e-13,-0.16,"0.043,0.07,0.073","0.239,0.19,0.236",9008610,9008637,9000051,9000100,9009670,9009772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tpd52","ENSMUSG00000027506","chr3","-",0,-0.13,"0.084,0.09,0.084","0.212,0.222,0.215",9008610,9008637,9001498,9001540,9009670,9009772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rnf150","ENSMUSG00000047747","chr8","+",0.0228393048116521,0.101,"1.0,1.0,1.0","0.774,0.923,1.0",83716975,83717226,83589984,83591119,83730203,83730275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Pagr1a","ENSMUSG00000030680","chr7","-",0.00751825096388847,0.173,"1.0,1.0,1.0","0.68,1.0,0.8",126615729,126616099,126615371,126615454,126616448,126616489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Chpt1","ENSMUSG00000060002","chr10","-",0.0483641062517397,-0.269,"0.397,0.458,0.647","0.727,0.864,0.717",88317214,88317241,88312871,88313030,88318092,88318177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Swt1","ENSMUSG00000052748","chr1","-",0.00721229205335392,-0.208,"0.581,0.528,0.579","0.698,0.887,0.726",151288541,151288597,151283326,151283386,151295850,151295934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Snhg17","ENSMUSG00000085385","chr2","-",0.00876254684517049,-0.163,"0.896,0.731,0.723","0.838,1.0,1.0",158200348,158200458,158200124,158200260,158201101,158201251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cenpf","ENSMUSG00000026605","chr1","-",0.00164341947220267,0.296,"0.651,0.717,0.708","0.412,0.397,0.378",189416729,189416863,189416022,189416161,189417059,189417335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rab3gap1","ENSMUSG00000036104","chr1","+",0.00030251663927304,-0.13,"0.235,0.195,0.187","0.361,0.328,0.317",127869330,127869351,127866782,127866885,127870110,127870347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Csnk1g1","ENSMUSG00000032384","chr9","+",0.000744528073003468,-0.32,"0.709,0.332,1.0","1.0,1.0,1.0",65828285,65828350,65816720,65816944,65857297,65857346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Slmap","ENSMUSG00000021870","chr14","-",0.0130322002683956,0.144,"0.398,0.26,0.373","0.238,0.128,0.234",26180564,26180615,26163729,26163789,26181196,26181365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Pdia5","ENSMUSG00000022844","chr16","-",0.0226240503082288,0.555,"1.0,0.666,0.25","0.25,0.0,0.0",35300512,35300587,35286900,35287027,35310068,35310188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Synj1","ENSMUSG00000022973","chr16","-",0.00164105145253752,0.355,"0.726,0.85,0.801","0.471,0.496,0.346",90744953,90745001,90743902,90743941,90746586,90746625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Synj1","ENSMUSG00000022973","chr16","-",2.61320321467655e-05,-0.273,"0.104,0.075,0.111","0.317,0.29,0.502",90746586,90746625,90743902,90743941,90747238,90747307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Synj1","ENSMUSG00000022973","chr16","-",0.00527780128984687,-0.325,"0.543,0.521,0.543","0.912,0.777,0.893",90746586,90746625,90744953,90745001,90747238,90747307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rbms3","ENSMUSG00000039607","chr9","-",0.0105467132338812,0.11,"0.521,0.514,0.539","0.406,0.428,0.411",116507714,116507765,116465436,116465547,116510198,116510295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Eef1d","ENSMUSG00000055762","chr15","-",9.14178334789459e-05,-0.101,"0.583,0.606,0.588","0.712,0.676,0.692",75774527,75775657,75772980,75773104,75777734,75777749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Dolpp1","ENSMUSG00000026856","chr2","+",0.0494654817452454,-0.492,"0.0,0.152,1.0","1.0,0.865,0.763",30287030,30287159,30286164,30286264,30289153,30290539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Samd13","ENSMUSG00000048652","chr3","-",2.23213053200124e-05,-0.147,"0.954,0.83,0.728","1.0,1.0,0.952",146386516,146386602,146368425,146368537,146391190,146391347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Samd13","ENSMUSG00000048652","chr3","-",0.0134849799992651,-0.327,"0.81,0.5,0.308","1.0,1.0,0.6",146390687,146390884,146368425,146368537,146391190,146391230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Kantr","ENSMUSG00000087403","chrX","-",0.00605755084737202,0.124,"0.925,1.0,1.0","0.925,0.68,0.947",151103205,151103280,151098307,151098415,151110156,151110235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Fam178b","ENSMUSG00000046337","chr1","-",0.00090558031078785,-0.178,"0.657,1.0,0.81","1.0,1.0,1.0",36624996,36625080,36617599,36617725,36628317,36628398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Slc18b1","ENSMUSG00000037455","chr10","+",0.018474649759852,-0.371,"0.6,1.0,0.286","1.0,1.0,1.0",23686686,23686843,23681790,23681938,23692190,23692327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mllt10","ENSMUSG00000026743","chr2","+",0.0114114195981043,0.16,"0.846,1.0,1.0","0.783,0.875,0.709",18087321,18087536,18075935,18076015,18151587,18151683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mllt10","ENSMUSG00000026743","chr2","+",0.0313067059261892,0.169,"1.0,1.0,0.88","0.889,0.484,1.0",18106268,18106323,18087321,18087536,18127055,18127159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mllt10","ENSMUSG00000026743","chr2","+",0.00790383606608261,0.132,"0.878,1.0,1.0","0.794,0.884,0.804",18114592,18114702,18075935,18076015,18151587,18151683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mllt10","ENSMUSG00000026743","chr2","+",0.00121017518146725,0.301,"0.857,1.0,1.0","0.495,0.793,0.666",18128529,18128623,18075935,18076015,18151587,18151683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cacnb3","ENSMUSG00000003352","chr15","+",0.000186498044573434,0.19,"1.0,1.0,1.0","0.622,1.0,0.809",98538569,98538631,98538219,98538335,98539057,98539138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cacnb3","ENSMUSG00000003352","chr15","+",0.00236871669007652,0.117,"1.0,1.0,1.0","0.726,1.0,0.924",98538839,98538859,98538219,98538335,98539057,98539138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","As3mt","ENSMUSG00000003559","chr19","+",0.00722695990574226,-0.55,"0.0,0.11,0.0","0.254,1.0,0.505",46700659,46700729,46696356,46696636,46713342,46713477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tns1","ENSMUSG00000055322","chr1","-",7.5806523728397e-05,-0.111,"0.862,0.866,0.917","1.0,1.0,0.977",73976383,73976476,73967070,73967269,73991579,73993109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tns1","ENSMUSG00000055322","chr1","-",1.0378216346539e-05,-0.137,"0.828,0.804,0.928","1.0,1.0,0.971",73981068,73981265,73967070,73967269,73991579,73993109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tns1","ENSMUSG00000055322","chr1","-",0.0255335903634475,-0.168,"0.712,0.625,0.889","0.855,0.875,1.0",73981068,73981265,73976383,73976476,73991579,73993109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Vav2","ENSMUSG00000009621","chr2","-",7.23755642427545e-05,0.124,"0.81,0.847,0.824","0.692,0.736,0.68",27190441,27190456,27189385,27189484,27192019,27192122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ehmt1","ENSMUSG00000036893","chr2","-",0.00296782271537485,0.41,"0.737,1.0,1.0","0.412,0.318,0.778",24777014,24777078,24767466,24767638,24809565,24809591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Foxk2","ENSMUSG00000039275","chr11","+",0.0124997852953824,-0.255,"0.591,0.556,0.373","0.767,0.803,0.714",121187048,121187177,121181569,121181716,121187739,121187915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Usp34","ENSMUSG00000056342","chr11","+",0.00187497279917194,0.16,"0.509,0.602,0.554","0.413,0.454,0.318",23312576,23312612,23311586,23311716,23313057,23313188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mrpl33","ENSMUSG00000106918","chr5","+",0.00473517996954376,-0.162,"0.432,0.397,0.385","0.591,0.566,0.542",31786959,31787064,31773724,31773831,31807646,31807828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ppp1r26","ENSMUSG00000035829","chr2","+",0.0118694103780327,0.111,"1.0,1.0,1.0","0.668,1.0,1.0",28337896,28337994,28336811,28336908,28338703,28338920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Pcsk2os1","ENSMUSG00000086171","chr2","-",0.0435069920284895,0.12,"0.562,0.498,0.584","0.431,0.451,0.401",143380985,143381054,143379889,143380042,143384130,143384283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Dclre1c","ENSMUSG00000026648","chr2","+",0.0189239079052416,0.229,"0.569,0.714,0.601","0.456,0.293,0.449",3437474,3437530,3434783,3434843,3438025,3438127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ppp4r1l-ps","ENSMUSG00000121504","chr2","-",0.035356363332785,-0.178,"0.754,0.811,0.902","1.0,1.0,1.0",173457275,173457369,173441382,173441480,173501115,173501158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ppp4r1l-ps","ENSMUSG00000121504","chr2","-",1.06926766003954e-06,0.187,"1.0,1.0,1.0","0.715,0.854,0.869",173457275,173457369,173450525,173450672,173487249,173487351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ppp4r1l-ps","ENSMUSG00000121504","chr2","-",6.05751382442073e-06,0.118,"1.0,1.0,1.0","0.825,0.917,0.905",173457275,173458216,173450525,173450672,173487249,173487351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ppp4r1l-ps","ENSMUSG00000121504","chr2","-",0.0353861108779549,-0.205,"0.647,0.857,0.882","1.0,1.0,1.0",173490962,173491160,173441382,173441480,173501115,173501160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","R3hdm1","ENSMUSG00000056211","chr1","+",0.000192680856441911,-0.129,"0.192,0.197,0.256","0.3,0.408,0.323",128118374,128118476,128114494,128114646,128121196,128121493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Prdx6","ENSMUSG00000026701","chr1","-",0.0107449029099633,-0.132,"0.197,0.0,0.0","0.186,0.283,0.125",161076928,161077039,161071765,161071912,161078563,161078739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tincr","ENSMUSG00000110218","chr17","-",0.000175019724412425,0.154,"1.0,1.0,0.95","0.893,0.768,0.828",56859687,56859996,56858413,56858989,56860448,56860562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ttll11","ENSMUSG00000026885","chr2","-",0.0271551221524008,-0.1,"0.0,0.095,0.021","0.223,0.04,0.154",35707734,35707833,35685368,35685614,35779276,35779392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rpusd3","ENSMUSG00000051169","chr6","-",0.00903176840656685,-0.182,"0.745,1.0,0.606","0.936,1.0,0.962",113394991,113395036,113394101,113394372,113395770,113395883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","A530032D15Rik","ENSMUSG00000089844","chr1","-",0.00385972120424208,-0.147,"0.89,1.0,0.668","1.0,1.0,1.0",85072017,85072080,85068797,85068910,85077197,85077369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Psd","ENSMUSG00000037126","chr19","-",4.39078274229523e-06,0.627,"1.0,0.633,0.678","0.103,0.079,0.247",46315336,46315446,46313324,46313452,46315522,46315560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Psd","ENSMUSG00000037126","chr19","-",0.00218232490479306,0.145,"0.379,0.387,0.295","0.25,0.146,0.229",46315336,46315446,46314605,46314661,46315522,46315560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nrg1","ENSMUSG00000062991","chr8","-",0.00103092270360893,0.156,"0.938,1.0,1.0","0.751,0.881,0.837",32327697,32327756,32316280,32316383,32339337,32339467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nrg1","ENSMUSG00000062991","chr8","-",0.00048808739820578,0.193,"0.945,1.0,1.0","0.723,0.889,0.755",32328288,32328356,32316280,32316383,32339337,32339403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Shld2","ENSMUSG00000041471","chr14","-",0.000485118824476693,0.142,"0.198,0.229,0.0","0.0,0.0,0.0",33991427,33991493,33989457,33990909,33995443,33995533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Trp53bp1","ENSMUSG00000043909","chr2","-",0.0442058957214777,0.109,"0.938,0.939,1.0","1.0,0.8,0.75",121058125,121058329,121046147,121046652,121066053,121067350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Scly","ENSMUSG00000026307","chr1","+",0.000395267927029769,-0.238,"0.0,0.0,0.0","0.278,0.0,0.435",91227125,91227191,91226148,91226222,91228249,91228362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ltbp2","ENSMUSG00000002020","chr12","-",0.0110351421072615,-0.579,"1.0,0.0,0.263","1.0,1.0,1.0",84850560,84850689,84846145,84846265,84851130,84851259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Pou2f1","ENSMUSG00000026565","chr1","-",0.00476868974937925,0.209,"0.843,1.0,1.0","0.443,0.772,1.0",165773470,165773571,165744490,165744591,165830130,165830178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Paxx","ENSMUSG00000047617","chr2","-",1.86693337710647e-07,-0.608,"0.409,0.409,0.357","1.0,1.0,1.0",25350020,25350086,25345152,25345660,25350798,25351084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Syt14","ENSMUSG00000016200","chr1","-",0.0415997017000681,0.103,"0.803,0.826,0.822","0.739,0.674,0.729",192662653,192662869,192615421,192615693,192709277,192709325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Bet1l","ENSMUSG00000025484","chr7","-",0.000295694662504518,0.271,"1.0,1.0,1.0","0.722,0.591,0.875",140436676,140436768,140436133,140436262,140437253,140437275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cttn","ENSMUSG00000031078","chr7","-",0.000129583981912782,-0.43,"0.276,1.0,0.433","1.0,1.0,1.0",144005763,144005874,143995435,143995584,144008412,144008523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","D330041H03Rik","ENSMUSG00000073437","chr17","-",0.00168667196117623,-0.117,"0.759,0.96,0.929","1.0,1.0,1.0",24630898,24631057,24629231,24629327,24633285,24633488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Gm45589","ENSMUSG00000109825","chr8","-",0.00509461138883879,0.205,"1.0,1.0,1.0","0.636,0.75,1.0",64162248,64162401,64157544,64157684,64192483,64192608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
