"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"Pos_vs_Parental","SE","Skipped Exon","Add1","ENSMUSG00000029106","chr5","+",0,-0.331,"0.29,0.279,0.272","0.648,0.607,0.578",34786482,34786516,34785758,34785857,34787813,34788160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Agtpbp1","ENSMUSG00000021557","chr13","-",4.38670691185662e-07,0.124,"0.911,0.89,0.874","0.768,0.767,0.768",59665466,59665504,59661900,59662109,59672959,59673053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","A930005H10Rik","ENSMUSG00000054426","chr3","-",0.0355560226835503,0.122,"0.63,0.587,0.554","0.507,0.427,0.471",115679862,115680024,115675225,115675487,115681424,115681762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","A930005H10Rik","ENSMUSG00000054426","chr3","-",0.000386585561821579,0.186,"0.389,0.33,0.282","0.205,0.12,0.119",115679970,115680024,115675434,115675487,115681424,115681753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ncapg2","ENSMUSG00000042029","chr12","+",0.000863564462173316,-0.175,"0.411,0.472,0.506","0.582,0.611,0.72",116369321,116369497,116369034,116369111,116370817,116370930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Miip","ENSMUSG00000029022","chr4","-",1.68367397776619e-09,-0.119,"0.8,0.805,0.775","0.901,0.949,0.888",147947484,147947593,147946894,147947406,147949645,147949727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Miip","ENSMUSG00000029022","chr4","-",3.33399296599923e-05,-0.509,"0.273,0.385,0.273","0.725,0.733,1.0",147951787,147952059,147950691,147950876,147952525,147952640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Elapor1","ENSMUSG00000040412","chr3","-",6.17698774518876e-06,-0.118,"1.0,0.907,0.721","1.0,1.0,0.983",108396145,108396338,108389646,108389794,108443611,108443833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Slc41a3","ENSMUSG00000030089","chr6","+",0.0142256543717096,0.139,"1.0,1.0,0.942","0.854,1.0,0.67",90610592,90610737,90603361,90603433,90613838,90613983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Btbd19","ENSMUSG00000073771","chr4","-",0.00977145502881917,-0.129,"0.638,0.634,0.739","0.816,0.848,0.734",116978167,116978293,116977371,116978058,116978394,116978526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Epn2","ENSMUSG00000001036","chr11","-",0.00419423930225094,-0.11,"0.798,0.934,0.884","1.0,1.0,0.946",61444335,61444405,61438833,61438868,61456647,61456720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Fat1","ENSMUSG00000070047","chr8","+",0.000348887397739424,-0.138,"0.784,0.861,0.94","1.0,1.0,1.0",45502878,45502914,45498769,45498822,45503817,45503955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Baz1a","ENSMUSG00000035021","chr12","-",4.40497823044775e-06,0.192,"0.805,0.813,0.723","0.56,0.572,0.632",54970169,54970265,54969824,54970049,54974348,54974409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Exoc7","ENSMUSG00000020792","chr11","-",0,0.183,"0.311,0.229,0.258","0.073,0.077,0.1",116187555,116187624,116186507,116186515,116191091,116191259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Exoc7","ENSMUSG00000020792","chr11","-",0,0.286,"0.77,0.72,0.752","0.471,0.449,0.465",116188396,116188489,116186369,116186515,116191091,116191259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Mindy3","ENSMUSG00000026767","chr2","-",0.0189424314770008,0.101,"0.662,0.7,0.597","0.569,0.531,0.557",12386913,12386994,12369257,12369330,12400989,12401069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Mindy3","ENSMUSG00000026767","chr2","-",0.004133835240093,-0.1,"0.51,0.496,0.497","0.631,0.587,0.584",12404833,12404948,12402303,12402377,12410670,12410731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Rexo5","ENSMUSG00000030924","chr7","+",0.0199633111899773,-0.22,"0.574,0.771,0.627","0.768,0.894,0.969",119400452,119400579,119393228,119393725,119401963,119402060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Rexo5","ENSMUSG00000030924","chr7","+",0.0302299004180608,-0.117,"0.716,0.757,0.907","0.936,0.882,0.914",119400452,119400579,119398787,119398900,119401963,119402060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Snph","ENSMUSG00000027457","chr2","-",0.0168566062221692,-0.181,"0.192,0.356,0.16","0.327,0.465,0.46",151442176,151442284,151439028,151439178,151442897,151442994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Snph","ENSMUSG00000027457","chr2","-",0.00283769055399437,-0.185,"0.141,0.338,0.131","0.415,0.404,0.347",151442176,151442383,151439028,151439178,151442897,151442994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Phtf1","ENSMUSG00000058388","chr3","+",0.000407850806976467,-0.288,"0.412,0.724,1.0","1.0,1.0,1.0",103893068,103893225,103877069,103877126,103898353,103898443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zmynd8","ENSMUSG00000039671","chr2","-",1.42618348871355e-05,0.134,"0.529,0.518,0.545","0.435,0.405,0.349",165694787,165694799,165693919,165694068,165717624,165717695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Clasp2","ENSMUSG00000033392","chr9","+",5.85942704572475e-07,-0.131,"0.687,0.775,0.783","0.888,0.885,0.866",113707817,113707841,113705311,113705418,113709009,113709254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Igsf3","ENSMUSG00000042035","chr3","+",1.90426985055603e-10,0.108,"0.231,0.136,0.164","0.089,0.043,0.076",101340230,101340290,101338519,101338909,101342646,101343048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Nsmf","ENSMUSG00000006476","chr2","+",0,-0.114,"0.805,0.912,0.864","0.971,0.976,0.976",24945647,24946148,24945009,24945071,24947112,24947188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ankrd13c","ENSMUSG00000039988","chr3","+",0.0359336327079497,-0.278,"0.672,0.494,1.0","1.0,1.0,1.0",157667914,157668019,157652875,157653593,157694276,157694421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gba","ENSMUSG00000028048","chr3","+",5.52649060073379e-12,-0.158,"0.183,0.203,0.215","0.322,0.359,0.393",89110498,89110667,89110242,89110393,89110778,89110848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Git2","ENSMUSG00000041890","chr5","-",0,-0.133,"0.814,0.879,0.868","1.0,1.0,0.96",114891208,114891214,114890339,114890388,114891339,114891385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Git2","ENSMUSG00000041890","chr5","-",1.10335478096785e-08,-0.165,"0.743,0.819,0.861","0.928,1.0,0.991",114891208,114891214,114890339,114890391,114891339,114891385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","2500004C02Rik","ENSMUSG00000073236","chr2","-",0.00312167697805636,0.132,"1.0,1.0,0.415","0.615,0.665,0.739",153187037,153187098,153183403,153184784,153187540,153188003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","2500004C02Rik","ENSMUSG00000073236","chr2","-",0.000184568014348179,-0.46,"0.21,0.221,1.0","0.81,1.0,1.0",153187037,153187098,153183403,153184784,153187796,153188013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Pla2g6","ENSMUSG00000042632","chr15","-",9.75537972425887e-08,-0.205,"0.62,0.638,0.693","0.85,0.882,0.835",79187773,79187802,79186818,79186897,79188504,79188692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Sun1","ENSMUSG00000036817","chr5","+",0.000782170814342376,0.133,"0.754,0.745,0.733","0.643,0.603,0.588",139215507,139215699,139212460,139212640,139219225,139219324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Sun1","ENSMUSG00000036817","chr5","+",0.00332694451115597,0.151,"0.744,0.681,0.661","0.54,0.608,0.486",139216527,139216593,139212460,139212640,139219225,139219324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Sun1","ENSMUSG00000036817","chr5","+",1.18692756569978e-05,0.115,"0.861,0.86,0.85","0.745,0.772,0.709",139216881,139216992,139212460,139212640,139219225,139219324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","1700001K23Rik","ENSMUSG00000118314","chr19","-",0.0217212939789493,0.28,"0.52,0.612,0.75","0.455,0.2,0.388",53240355,53240583,53239225,53239349,53253486,53253836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Esyt2","ENSMUSG00000021171","chr12","+",8.88167823190764e-08,-0.121,"0.082,0.062,0.09","0.192,0.189,0.217",116317446,116317509,116311838,116311934,116320731,116320806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Styxl1","ENSMUSG00000019178","chr5","-",0.0369665414227275,-0.264,"0.144,0.548,0.82","0.802,0.503,1.0",135785852,135785998,135784260,135784358,135787982,135788128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Slc12a5","ENSMUSG00000017740","chr2","+",0.00103894471213766,-0.12,"0.665,0.65,0.636","0.78,0.714,0.816",164838783,164838798,164838241,164838438,164839029,164839163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Pla2g2e","ENSMUSG00000028751","chr4","+",9.6637535036257e-06,0.177,"0.869,0.895,0.779","0.636,0.665,0.712",138606733,138606807,138605252,138605383,138607661,138607800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Slc39a13","ENSMUSG00000002105","chr2","-",2.70313564030006e-09,-0.118,"0.872,0.811,0.928","0.991,0.991,0.982",90895250,90895352,90894985,90895149,90895926,90896045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ccdc74a","ENSMUSG00000041617","chr16","+",0.00214890313883362,-0.581,"0.0,0.0,0.494","0.765,1.0,0.472",17467858,17467938,17465930,17465990,17468012,17468069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gstk1","ENSMUSG00000029864","chr6","+",0.00345944472572664,-0.16,"0.717,0.721,0.746","0.892,0.788,0.985",42224667,42224761,42224417,42224518,42226312,42226429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gstk1","ENSMUSG00000029864","chr6","+",0.00616066391491862,-0.15,"0.735,0.717,0.752","0.888,0.78,0.985",42224667,42224780,42224417,42224518,42226312,42226429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ptdss1","ENSMUSG00000021518","chr13","+",0.000226674772273425,-0.52,"0.0,0.0,0.102","0.346,0.613,0.704",67126953,67126992,67125694,67125775,67135817,67135917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gm16048","ENSMUSG00000087411","chr3","+",0.000140073937080836,-0.273,"1.0,0.769,0.412","1.0,1.0,1.0",90362110,90362269,90358889,90359046,90362372,90362549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Spats1","ENSMUSG00000023935","chr17","-",0.000285035966109889,-0.204,"0.273,0.273,0.22","0.522,0.452,0.405",45763603,45763666,45760360,45760476,45768083,45768245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Spats1","ENSMUSG00000023935","chr17","-",0.00237441793055202,-0.131,"0.684,0.664,0.625","0.837,0.821,0.708",45765016,45765137,45760360,45760476,45768083,45768245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Il15ra","ENSMUSG00000023206","chr2","+",0.00253004899441553,0.159,"1.0,0.964,1.0","0.727,0.854,0.905",11724823,11724916,11723074,11723269,11728906,11728939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Il15ra","ENSMUSG00000023206","chr2","+",0.0016743340286164,0.23,"1.0,0.909,1.0","0.6,0.81,0.81",11728223,11728421,11723074,11723269,11728906,11728939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Il15ra","ENSMUSG00000023206","chr2","+",0.00212032828717821,-0.254,"0.696,0.46,0.872","0.935,0.887,0.967",11728223,11728421,11724823,11724916,11728906,11728939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zfp78","ENSMUSG00000055150","chr7","+",0.00039825226049497,-0.177,"0.721,0.775,0.856","0.96,1.0,0.922",6378517,6378613,6376125,6376252,6381207,6381339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ubr4","ENSMUSG00000066036","chr4","+",0.000722902349978473,0.108,"0.725,0.662,0.667","0.565,0.611,0.554",139159792,139159825,139158855,139159072,139160930,139160994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ubr4","ENSMUSG00000066036","chr4","+",3.12276035875552e-11,-0.186,"0.335,0.35,0.304","0.5,0.52,0.526",139163259,139163343,139162320,139162495,139163432,139163570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Adamtsl2","ENSMUSG00000036040","chr2","+",0.0305411283304523,-0.116,"0.723,0.818,0.756","0.778,0.867,1.0",26983544,26983902,26979595,26979771,26985414,26985784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zfp239","ENSMUSG00000042097","chr6","+",0.0275785283640589,-0.124,"0.082,0.125,0.032","0.179,0.064,0.368",117843781,117844000,117843355,117843535,117846178,117846234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Grin1","ENSMUSG00000026959","chr2","-",4.21977447629106e-08,0.222,"0.706,0.721,0.697","0.527,0.476,0.454",25184449,25184560,25181192,25182140,25185803,25185949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Grin1","ENSMUSG00000026959","chr2","-",0.000270769941800099,0.17,"0.78,0.799,0.781","0.518,0.647,0.684",25184449,25184560,25181192,25182496,25185803,25185949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","E430024I08Rik","ENSMUSG00000112964","chr13","-",0.00719374397816951,0.121,"0.92,1.0,0.787","0.776,0.84,0.727",74598354,74598481,74598074,74598135,74610700,74610785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","E430024I08Rik","ENSMUSG00000112964","chr13","-",0.0106392751206176,0.259,"0.88,1.0,0.6","0.548,0.69,0.464",74598354,74598530,74598074,74598135,74610700,74610812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Sec22b","ENSMUSG00000027879","chr3","+",5.44219002521102e-05,-0.437,"0.25,0.0,0.217","0.6,0.579,0.6",97819894,97820055,97808505,97808736,97828431,97829167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gm14410","ENSMUSG00000078870","chr2","-",9.93360572399641e-06,0.175,"0.932,0.827,0.868","0.626,0.709,0.768",176894619,176894674,176887494,176887621,176898132,176898214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zzz3","ENSMUSG00000039068","chr3","+",0.00560083028589304,-0.322,"0.369,0.447,0.191","0.587,0.694,0.692",152152265,152152326,152128254,152128408,152152435,152152574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Cox19","ENSMUSG00000045438","chr5","-",1.04221426573747e-05,-0.271,"0.6,0.626,0.632","0.931,0.764,0.977",139324936,139325140,139323894,139324130,139325219,139325330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Egfl7","ENSMUSG00000026921","chr2","+",0.0014318054695837,-0.125,"0.727,0.891,0.896","0.983,1.0,0.906",26482129,26482253,26481040,26481075,26482429,26482693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Myo9a","ENSMUSG00000039585","chr9","+",0.0134667389688252,-0.153,"0.61,0.732,0.61","0.823,0.803,0.785",59697318,59697375,59695697,59695797,59709196,59709294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Pex2","ENSMUSG00000040374","chr3","-",0.0191621827079919,0.184,"0.497,0.663,0.636","0.409,0.394,0.44",5630192,5630258,5628679,5628789,5635546,5635689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Lcorl","ENSMUSG00000015882","chr5","-",0.000585037847133534,0.187,"0.321,0.342,0.439","0.174,0.212,0.155",45880315,45885084,45854522,45859339,45893072,45893166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Tial1","ENSMUSG00000030846","chr7","-",6.01636024950569e-13,-0.168,"0.199,0.155,0.188","0.285,0.39,0.37",128048454,128048522,128047918,128047994,128049844,128049932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Plch2","ENSMUSG00000029055","chr4","-",0.0149652781689585,0.151,"0.163,0.203,0.086","0.0,0.0,0.0",155069822,155069849,155067823,155069422,155071175,155071473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zfp869","ENSMUSG00000054648","chr8","-",0.0444072581279937,0.325,"1.0,0.77,1.0","0.653,0.758,0.385",70165926,70166015,70163335,70163625,70166951,70167059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zfp869","ENSMUSG00000054648","chr8","-",0.00133503018840228,-0.108,"0.348,0.309,0.275","0.384,0.407,0.465",70166951,70167059,70163335,70163634,70169417,70169509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Naga","ENSMUSG00000022453","chr15","-",9.98763361577042e-13,-0.193,"0.566,0.576,0.537","0.796,0.75,0.711",82220970,82221142,82220043,82220221,82221587,82221697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ttbk2","ENSMUSG00000090100","chr2","-",0.0472622688132966,-0.108,"0.856,0.949,0.712","0.948,1.0,0.893",120655722,120655796,120652953,120653089,120667645,120667741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ntmt1","ENSMUSG00000026857","chr2","+",4.66553786739839e-05,0.117,"0.147,0.213,0.141","0.084,0.024,0.041",30705370,30705510,30698201,30698377,30709640,30709844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zbtb34","ENSMUSG00000068966","chr2","-",0.00291858282572151,0.14,"0.527,0.568,0.561","0.423,0.436,0.377",33318112,33318232,33296119,33302507,33321242,33321336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Cdc42bpa","ENSMUSG00000026490","chr1","+",0,-0.227,"0.609,0.655,0.725","0.869,0.886,0.916",179921508,179921751,179911936,179912070,179921945,179922056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Glis1","ENSMUSG00000034762","chr4","+",0.000643903785925034,-0.115,"0.811,0.929,0.861","1.0,1.0,0.947",107472168,107472330,107424815,107425698,107476750,107476861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Pdss2","ENSMUSG00000038240","chr10","+",0.0261295206872683,0.184,"0.921,0.957,0.85","0.614,0.906,0.655",43271556,43271688,43248130,43248205,43289510,43289543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Cep170","ENSMUSG00000057335","chr1","-",0.0154584306814241,-0.116,"0.569,0.655,0.525","0.674,0.664,0.76",176596798,176597092,176585962,176586083,176597278,176597436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Cep170","ENSMUSG00000057335","chr1","-",6.76645641651693e-12,-0.163,"0.661,0.738,0.67","0.873,0.845,0.839",176596798,176597092,176588916,176589066,176597278,176597436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gmfg","ENSMUSG00000060791","chr7","+",0.00637434656094437,0.234,"1.0,0.869,1.0","1.0,0.522,0.645",28140858,28140955,28136871,28136999,28141093,28141143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Gmfg","ENSMUSG00000060791","chr7","+",1.10519200779403e-05,-0.561,"0.333,0.555,0.428","1.0,1.0,1.0",28141093,28141143,28136911,28136999,28142644,28142694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Rev1","ENSMUSG00000026082","chr1","-",0.008832874419781,-0.111,"0.968,0.73,0.969","1.0,1.0,1.0",38147484,38147548,38137933,38138102,38167332,38167396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Rev1","ENSMUSG00000026082","chr1","-",1.34330264450984e-05,0.109,"0.269,0.211,0.268","0.143,0.134,0.144",38167332,38167396,38147484,38147548,38168542,38168882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Col16a1","ENSMUSG00000040690","chr4","+",7.41139779483175e-08,-0.159,"0.761,0.874,0.809","0.956,0.965,1.0",129966861,129966909,129966618,129966678,129967032,129967086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Hmcn2","ENSMUSG00000055632","chr2","+",1.9381829736783e-05,-0.106,"0.859,0.887,0.936","1.0,1.0,1.0",31315149,31315291,31314377,31314514,31315365,31315510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Creb1","ENSMUSG00000025958","chr1","+",8.89599809892104e-05,-0.143,"0.8,0.779,0.806","0.934,0.966,0.913",64597661,64597808,64571955,64572179,64605375,64605476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Ush1c","ENSMUSG00000030838","chr7","-",0.00173573391004315,0.211,"0.967,0.779,0.876","0.689,0.653,0.646",45865441,45865503,45860582,45860735,45868722,45868847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Agk","ENSMUSG00000029916","chr6","+",2.60811993128998e-07,-0.327,"0.682,0.559,0.672","1.0,0.894,1.0",40331947,40332027,40329286,40331741,40333978,40334469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Tmem68","ENSMUSG00000028232","chr4","-",2.93604005525419e-05,0.129,"0.915,0.937,0.824","0.794,0.723,0.772",3554353,3554414,3551751,3551891,3560498,3560692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Cfap65","ENSMUSG00000047021","chr1","-",0.000630664384618119,-0.177,"0.828,0.634,0.796","0.79,1.0,1.0",74957524,74957653,74956308,74956534,74958342,74958501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pos_vs_Parental","SE","Skipped Exon","Zfp961","ENSMUSG00000052446","chr8","+",0.0157816441947231,0.118,"0.862,0.94,0.909","0.823,0.725,0.81",72719637,72719760,72704909,72705004,72719943,72720004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
