"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Cfap45","ENSMUSG00000026546","chr1","+",0.015976626293021,0.126,"0.549,0.577,0.651","0.453,0.483,0.463",NA,NA,172366045,172366192,172372658,172372883,NA,NA,NA,NA,NA,NA,172368053,172368167,172368751,172368945,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Firre","ENSMUSG00000085396","chrX","-",0.0162366162751591,0.453,"0.562,1.0,0.932","0.0,0.416,0.72",NA,NA,49689620,49689775,49697563,49697691,NA,NA,NA,NA,NA,NA,49694952,49695039,49697354,49697481,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Kat6b","ENSMUSG00000021767","chr14","+",0.0163543317886843,0.155,"0.948,0.896,0.886","0.658,0.794,0.813",NA,NA,21669285,21669367,21676786,21676908,NA,NA,NA,NA,NA,NA,21672022,21672155,21674900,21674956,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Dnase1l1","ENSMUSG00000019088","chrX","-",0.0169669651382797,-0.152,"0.585,0.582,0.526","0.784,0.703,0.662",NA,NA,73317973,73318074,73320644,73320948,NA,NA,NA,NA,NA,NA,73320084,73320162,73320251,73320340,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Sec14l2","ENSMUSG00000003585","chr11","-",0.0172306493939666,0.153,"0.338,0.336,0.302","0.23,0.086,0.2",NA,NA,4047038,4048435,4053894,4054001,NA,NA,NA,NA,NA,NA,4053387,4053557,4053673,4053813,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Kcnab2","ENSMUSG00000028931","chr4","-",0.017889359084917,0.12,"0.652,0.642,0.667","0.541,0.481,0.579",NA,NA,152485404,152485491,152489056,152489101,NA,NA,NA,NA,NA,NA,152486381,152486425,152487492,152487537,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Exoc3l","ENSMUSG00000043251","chr8","-",0.0181387260098684,0.415,"0.72,0.595,0.805","0.192,0.37,0.314",NA,NA,106019280,106019381,106019883,106020493,NA,NA,NA,NA,NA,NA,106019483,106019609,106019693,106019811,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Pdlim5","ENSMUSG00000028273","chr3","-",0.0190958861676143,0.164,"0.963,0.913,0.776","0.718,0.731,0.71",NA,NA,142010057,142010230,142017883,142017975,NA,NA,NA,NA,NA,NA,142010465,142010483,142012044,142012059,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Pvt1","ENSMUSG00000097039","chr15","+",0.0199587181501056,-0.135,"0.499,0.418,0.478","0.543,0.595,0.663",NA,NA,62047315,62047397,62114022,62114150,NA,NA,NA,NA,NA,NA,62047673,62047775,62094585,62094752,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Pomt1","ENSMUSG00000039254","chr2","+",0.0200600043256885,-0.118,"0.481,0.509,0.553","0.619,0.629,0.649",NA,NA,32133630,32133724,32136026,32136122,NA,NA,NA,NA,NA,NA,32134245,32134401,32135558,32135689,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Ggta1","ENSMUSG00000035778","chr2","-",0.0200662960931975,0.125,"1.0,1.0,0.892","0.973,0.74,0.804",NA,NA,35303337,35303439,35313243,35313424,NA,NA,NA,NA,NA,NA,35306483,35306519,35312191,35312280,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Obscn","ENSMUSG00000061462","chr11","-",0.0201145723878652,0.298,"0.667,1.0,0.857","0.833,0.368,0.429",NA,NA,58951669,58951933,58953472,58953736,NA,NA,NA,NA,NA,NA,58952249,58952513,58952856,58953120,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Ccdc170","ENSMUSG00000019767","chr10","+",0.0201723424516141,0.648,"1.0,1.0,0.421","0.0,0.333,0.143",NA,NA,4470754,4470940,4496765,4496939,NA,NA,NA,NA,NA,NA,4483958,4484276,4491681,4491882,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Tpra1","ENSMUSG00000002871","chr6","+",0.0216057302401322,0.104,"0.389,0.395,0.416","0.275,0.27,0.342",NA,NA,88887132,88887243,88887778,88887859,NA,NA,NA,NA,NA,NA,88887322,88887383,88887529,88887632,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Synj1","ENSMUSG00000022973","chr16","-",0.0218654308356037,0.125,"0.156,0.18,0.247","0.128,0.016,0.065",NA,NA,90743679,90743750,90746586,90746625,NA,NA,NA,NA,NA,NA,90743902,90743941,90744953,90745001,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Qrsl1","ENSMUSG00000019863","chr10","-",0.0230659531869972,-0.105,"0.445,0.49,0.52","0.581,0.59,0.599",NA,NA,43750183,43750702,43758061,43758254,NA,NA,NA,NA,NA,NA,43752467,43752673,43757468,43757586,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Fcsk","ENSMUSG00000033703","chr8","-",0.0231260102597167,0.1,"0.463,0.372,0.397","0.304,0.362,0.266",NA,NA,111613986,111614153,111616307,111616372,NA,NA,NA,NA,NA,NA,111614299,111614510,111615550,111615921,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Rassf7","ENSMUSG00000038618","chr7","+",0.0232228614008724,-0.125,"0.575,0.571,0.516","0.751,0.662,0.625",NA,NA,140795787,140795853,140797798,140797913,NA,NA,NA,NA,NA,NA,140796633,140796764,140796941,140797625,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Iqsec2","ENSMUSG00000041115","chrX","+",0.0233393320629962,0.112,"0.644,0.651,0.622","0.529,0.542,0.51",NA,NA,150961959,150962086,150991765,150992661,NA,NA,NA,NA,NA,NA,150963992,150964088,150986927,150987329,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Thada","ENSMUSG00000024251","chr17","-",0.0233393320629962,-0.146,"0.47,0.551,0.52","0.662,0.635,0.683",NA,NA,84538218,84538592,84617314,84617483,NA,NA,NA,NA,NA,NA,84559761,84559856,84580133,84580252,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Slc25a53","ENSMUSG00000044348","chrX","-",0.0247134386640743,0.134,"0.308,0.16,0.212","0.118,0.038,0.122",NA,NA,135916997,135917088,135938972,135939049,NA,NA,NA,NA,NA,NA,135928738,135928903,135933099,135933249,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Thoc2","ENSMUSG00000037475","chrX","-",0.0254493496074938,-0.131,"0.483,0.509,0.387","0.631,0.569,0.571",NA,NA,40952905,40953072,40968762,40968814,NA,NA,NA,NA,NA,NA,40961166,40961300,40962758,40962829,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Immp2l","ENSMUSG00000056899","chr12","+",0.0255251823403492,-0.11,"0.474,0.43,0.474","0.561,0.579,0.567",NA,NA,41160838,41160942,42001763,42002025,NA,NA,NA,NA,NA,NA,41675546,41675612,41750437,41750540,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Ppp4r1l-ps","ENSMUSG00000121504","chr2","-",0.0269450864345434,0.539,"1.0,0.236,1.0","0.0,0.236,0.382",NA,NA,173441382,173441480,173450525,173450672,NA,NA,NA,NA,NA,NA,173442558,173442835,173446298,173446390,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Gas5","ENSMUSG00000053332","chr1","+",0.0281396281045892,-0.116,"0.847,0.732,0.63","0.873,0.878,0.807",NA,NA,160863552,160863584,160864389,160864422,NA,NA,NA,NA,NA,NA,160863777,160863814,160864118,160864149,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Slc22a21","ENSMUSG00000063652","chr11","-",0.0291601616194213,-0.233,"0.0,0.292,0.0","0.37,0.316,0.304",NA,NA,53848799,53848926,53860325,53860429,NA,NA,NA,NA,NA,NA,53850029,53850201,53851108,53851263,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Cacnb1","ENSMUSG00000020882","chr11","-",0.0296210733312884,0.173,"0.571,0.496,0.503","0.38,0.417,0.254",NA,NA,97900683,97900742,97902691,97902768,NA,NA,NA,NA,NA,NA,97901452,97901472,97902168,97902323,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Zbtb38","ENSMUSG00000040433","chr9","-",0.0296210733312884,-0.103,"0.292,0.293,0.277","0.358,0.361,0.451",NA,NA,96564822,96571082,96614300,96614366,NA,NA,NA,NA,NA,NA,96600262,96600362,96613344,96613795,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Gpr179","ENSMUSG00000070337","chr11","-",0.0308153176104962,0.21,"1.0,1.0,0.801","0.795,0.601,0.775",NA,NA,97234063,97234202,97236533,97236602,NA,NA,NA,NA,NA,NA,97234434,97234673,97234922,97235032,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","9430015G10Rik","ENSMUSG00000059939","chr4","+",0.0329953452346199,0.134,"0.409,0.482,0.416","0.296,0.325,0.285",NA,NA,156207991,156208126,156209873,156210676,NA,NA,NA,NA,NA,NA,156208432,156208458,156208548,156208579,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Afmid","ENSMUSG00000017718","chr11","+",0.0350637129338797,-0.135,"0.646,0.526,0.605","0.726,0.737,0.718",NA,NA,117725771,117725844,117726491,117726633,NA,NA,NA,NA,NA,NA,117725970,117726068,117726328,117726407,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Eif4g3","ENSMUSG00000028760","chr4","+",0.0351577517379248,0.14,"0.861,0.863,0.857","0.7,0.78,0.68",NA,NA,137810203,137810299,137824062,137824242,NA,NA,NA,NA,NA,NA,137811567,137811681,137823219,137823240,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","9930021J03Rik","ENSMUSG00000046138","chr19","-",0.03803235511593,0.138,"0.88,0.907,0.902","0.682,0.767,0.826",NA,NA,29707231,29707359,29730999,29731062,NA,NA,NA,NA,NA,NA,29712515,29712605,29720932,29721012,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Gm19744","ENSMUSG00000100706","chr8","+",0.03803235511593,0.464,"1.0,0.467,0.875","0.2,0.25,0.5",NA,NA,49296557,49296926,49311532,49311627,NA,NA,NA,NA,NA,NA,49300374,49300529,49306622,49306829,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Rian","ENSMUSG00000097451","chr12","+",0.0392857861820208,-0.147,"0.0,0.0,0.0","0.0,0.44,0.0",NA,NA,109593481,109593587,109604272,109604360,NA,NA,NA,NA,NA,NA,109596454,109596625,109601827,109601891,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","R3hdm1","ENSMUSG00000056211","chr1","+",0.0408158174558942,0.117,"0.521,0.404,0.537","0.385,0.316,0.41",NA,NA,128080925,128081136,128102828,128102969,NA,NA,NA,NA,NA,NA,128095629,128095744,128102685,128102745,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Gphn","ENSMUSG00000047454","chr12","+",0.0414682952285161,0.375,"1.0,0.236,1.0","0.188,0.443,0.481",NA,NA,78551390,78551525,78609629,78609672,NA,NA,NA,NA,NA,NA,78569671,78569728,78579430,78579472,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Pcdh15","ENSMUSG00000052613","chr10","+",0.0426531526295233,-0.138,"0.812,0.706,0.633","0.882,0.873,0.809",NA,NA,74178334,74178528,74232182,74232311,NA,NA,NA,NA,NA,NA,74191689,74191822,74221698,74221792,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Fbrsl1","ENSMUSG00000043323","chr5","-",0.0433083838514749,0.14,"0.432,0.455,0.381","0.246,0.216,0.385",NA,NA,110529466,110529512,110565708,110565813,NA,NA,NA,NA,NA,NA,110543910,110543940,110563895,110563931,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Dennd1a","ENSMUSG00000035392","chr2","-",0.0451466653245366,0.114,"0.743,0.868,0.799","0.693,0.683,0.692",NA,NA,37851652,37851754,37911367,37911478,NA,NA,NA,NA,NA,NA,37873071,37873117,37893385,37893486,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Fat1","ENSMUSG00000070047","chr8","+",0.046858669559925,0.264,"0.746,0.965,0.592","0.429,0.649,0.434",NA,NA,45498067,45498205,45502878,45502914,NA,NA,NA,NA,NA,NA,45498769,45498822,45500686,45500746,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Celf4","ENSMUSG00000024268","chr18","-",0.0474735733600165,-0.106,"0.637,0.71,0.681","0.827,0.828,0.692",NA,NA,25619850,25620022,25630521,25630587,NA,NA,NA,NA,NA,NA,25624197,25624281,25629278,25629359,NA,NA
"KO_vs_Neg","MXE","Mutually Exclusive Exons","Ankrd29","ENSMUSG00000057766","chr18","-",0.0489338049453689,-0.334,"0.182,0.1,0.091","0.615,0.571,0.188",NA,NA,12401506,12401605,12428935,12429048,NA,NA,NA,NA,NA,NA,12408762,12408861,12415359,12415458,NA,NA
"KO_vs_Neg","RI","Retained Intron","Luc7l","ENSMUSG00000024188","chr17","+",0,0.299,"0.651,0.68,0.731","0.363,0.378,0.425",NA,NA,26472947,26473018,26474004,26474099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26472947,26474099
"KO_vs_Neg","RI","Retained Intron","Tbp","ENSMUSG00000014767","chr17","+",0,0.176,"0.342,0.33,0.342","0.175,0.174,0.136",NA,NA,15721415,15721464,15721573,15721619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15721415,15721619
"KO_vs_Neg","RI","Retained Intron","Mapk11","ENSMUSG00000053137","chr15","-",0,0.222,"0.434,0.408,0.495","0.245,0.22,0.206",NA,NA,89029298,89029378,89029577,89029649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89029298,89029649
"KO_vs_Neg","RI","Retained Intron","Agrn","ENSMUSG00000041936","chr4","-",0,0.456,"0.936,1.0,0.932","0.563,0.459,0.479",NA,NA,156252233,156252266,156253002,156253026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156252233,156253026
"KO_vs_Neg","RI","Retained Intron","2410002F23Rik","ENSMUSG00000045411","chr7","+",0,0.31,"0.54,0.56,0.629","0.247,0.267,0.285",NA,NA,43896674,43896840,43897675,43897719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43896674,43897719
"KO_vs_Neg","RI","Retained Intron","Ist1","ENSMUSG00000031729","chr8","-",0,0.163,"0.354,0.375,0.34","0.18,0.187,0.212",NA,NA,110402007,110402056,110403389,110403482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110402007,110403482
"KO_vs_Neg","RI","Retained Intron","Raf1","ENSMUSG00000000441","chr6","-",5.60640422975133e-13,0.146,"0.312,0.316,0.323","0.183,0.139,0.191",NA,NA,115597169,115597288,115598776,115598823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115597169,115598823
"KO_vs_Neg","RI","Retained Intron","Aprt","ENSMUSG00000006589","chr8","-",1.01067831352617e-12,0.215,"0.762,0.746,0.809","0.579,0.54,0.554",NA,NA,123302857,123302970,123303253,123303360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123302857,123303360
"KO_vs_Neg","RI","Retained Intron","Scrib","ENSMUSG00000022568","chr15","-",2.77116551927528e-12,0.222,"0.594,0.532,0.508","0.311,0.298,0.358",NA,NA,75919770,75919845,75919963,75920001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75919770,75920001
"KO_vs_Neg","RI","Retained Intron","Cstf2","ENSMUSG00000031256","chrX","+",5.74420870346991e-11,-0.318,"0.402,0.48,0.411","0.664,0.756,0.828",NA,NA,132970593,132970656,132973884,132974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132970593,132974026
"KO_vs_Neg","RI","Retained Intron","Bcas2","ENSMUSG00000005687","chr3","+",2.9601182031866e-10,0.263,"0.877,0.84,0.78","0.523,0.604,0.581",NA,NA,103081655,103081817,103084654,103084735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103081655,103084735
"KO_vs_Neg","RI","Retained Intron","Surf1","ENSMUSG00000015790","chr2","-",5.21065215975147e-10,0.11,"0.248,0.181,0.206","0.086,0.112,0.108",NA,NA,26805607,26805781,26805966,26806018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26805607,26806018
"KO_vs_Neg","RI","Retained Intron","Dvl1","ENSMUSG00000029071","chr4","+",1.0579526918567e-09,0.119,"0.294,0.338,0.323","0.196,0.191,0.211",NA,NA,155939022,155939257,155939342,155939482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155939022,155939482
"KO_vs_Neg","RI","Retained Intron","Gas5","ENSMUSG00000053332","chr1","+",1.15256992098222e-09,0.146,"0.878,0.875,0.929","0.771,0.718,0.756",NA,NA,160862733,160864422,160864857,160864885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160862733,160864885
"KO_vs_Neg","RI","Retained Intron","Rgs2","ENSMUSG00000026360","chr1","-",2.266687209812e-09,-0.878,"0.365,0.0,0.0","1.0,1.0,1.0",NA,NA,143878517,143878579,143878689,143878791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143878517,143878791
"KO_vs_Neg","RI","Retained Intron","Snrpa1","ENSMUSG00000030512","chr7","+",4.21095635497826e-09,0.285,"0.623,0.74,0.736","0.348,0.403,0.492",NA,NA,65719171,65719274,65720337,65720413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65719171,65720413
"KO_vs_Neg","RI","Retained Intron","Rusf1","ENSMUSG00000030780","chr7","-",4.51778711087108e-09,0.131,"0.166,0.211,0.225","0.072,0.067,0.071",NA,NA,127875257,127875315,127875399,127875584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127875257,127875584
"KO_vs_Neg","RI","Retained Intron","Ptov1","ENSMUSG00000038502","chr7","-",9.69131451549514e-09,0.1,"0.282,0.268,0.262","0.164,0.174,0.175",NA,NA,44512958,44513156,44513806,44513911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44512958,44513911
"KO_vs_Neg","RI","Retained Intron","Med24","ENSMUSG00000017210","chr11","-",1.46872980250505e-08,-0.168,"0.17,0.218,0.208","0.343,0.365,0.393",NA,NA,98607239,98607351,98608735,98608968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98607239,98608968
"KO_vs_Neg","RI","Retained Intron","Dixdc1","ENSMUSG00000032064","chr9","-",1.66143908412293e-08,0.191,"0.286,0.287,0.211","0.074,0.08,0.057",NA,NA,50593332,50593500,50593836,50593926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50593332,50593926
"KO_vs_Neg","RI","Retained Intron","Izumo4","ENSMUSG00000055862","chr10","+",4.82911098959165e-08,0.218,"0.504,0.489,0.424","0.267,0.233,0.263",NA,NA,80539563,80539590,80539686,80539762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80539563,80539762
"KO_vs_Neg","RI","Retained Intron","Ppox","ENSMUSG00000062729","chr1","-",7.10241490402915e-08,0.21,"0.519,0.559,0.476","0.344,0.244,0.335",NA,NA,171107003,171107148,171107442,171107575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171107003,171107575
"KO_vs_Neg","RI","Retained Intron","Rusf1","ENSMUSG00000030780","chr7","-",8.46904065654709e-08,0.121,"0.221,0.223,0.259","0.143,0.1,0.098",NA,NA,127875399,127875584,127875666,127875737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127875399,127875737
"KO_vs_Neg","RI","Retained Intron","Prpf40b","ENSMUSG00000023007","chr15","+",8.58146933144805e-08,0.123,"0.315,0.31,0.367","0.183,0.211,0.228",NA,NA,99212723,99212861,99213071,99213167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99212723,99213167
"KO_vs_Neg","RI","Retained Intron","Irf3","ENSMUSG00000003184","chr7","+",9.56959279958885e-08,0.135,"0.35,0.348,0.388","0.21,0.263,0.208",NA,NA,44649795,44649970,44650068,44650446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44649795,44650446
"KO_vs_Neg","RI","Retained Intron","Cope","ENSMUSG00000055681","chr8","+",1.08756698657664e-07,0.252,"0.718,0.825,0.835","0.483,0.551,0.587",NA,NA,70757283,70757346,70759148,70759301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70757283,70759301
"KO_vs_Neg","RI","Retained Intron","Slc66a1","ENSMUSG00000028744","chr4","-",1.30171074159542e-07,0.192,"0.129,0.215,0.385","0.068,0.033,0.052",NA,NA,139025840,139026280,139027536,139027722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139025840,139027722
"KO_vs_Neg","RI","Retained Intron","Paxx","ENSMUSG00000047617","chr2","-",1.30782898269198e-07,0.106,"0.257,0.294,0.241","0.182,0.138,0.154",NA,NA,25350456,25350506,25350666,25350727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25350456,25350727
"KO_vs_Neg","RI","Retained Intron","Zfp598","ENSMUSG00000041130","chr17","+",1.34112967132769e-07,0.109,"0.332,0.341,0.303","0.218,0.21,0.222",NA,NA,24896808,24897026,24897569,24897687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24896808,24897687
"KO_vs_Neg","RI","Retained Intron","Neurl4","ENSMUSG00000047284","chr11","+",1.50367571855113e-07,0.101,"0.201,0.213,0.257","0.079,0.11,0.178",NA,NA,69793833,69794278,69794479,69794545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69793833,69794545
"KO_vs_Neg","RI","Retained Intron","Tmem208","ENSMUSG00000014856","chr8","+",2.10698156074642e-07,0.151,"0.501,0.508,0.456","0.361,0.358,0.293",NA,NA,106054953,106055116,106055239,106055324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106054953,106055324
"KO_vs_Neg","RI","Retained Intron","Gas5","ENSMUSG00000053332","chr1","+",2.61847870052207e-07,0.221,"0.564,0.535,0.619","0.32,0.293,0.442",NA,NA,160863777,160863814,160864389,160864422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160863777,160864422
"KO_vs_Neg","RI","Retained Intron","Tedc2","ENSMUSG00000024118","chr17","-",2.93276936357642e-07,0.139,"0.384,0.338,0.394","0.245,0.182,0.273",NA,NA,24438704,24439107,24439225,24439284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24438704,24439284
"KO_vs_Neg","RI","Retained Intron","Ubn2","ENSMUSG00000038538","chr6","+",4.39693081789268e-07,0.196,"0.377,0.438,0.358","0.178,0.183,0.223",NA,NA,38464042,38464085,38467318,38468866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38464042,38468866
"KO_vs_Neg","RI","Retained Intron","Rab24","ENSMUSG00000034789","chr13","-",5.6529507566524e-07,0.148,"0.442,0.448,0.459","0.243,0.301,0.362",NA,NA,55468315,55468366,55468557,55468657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55468315,55468657
"KO_vs_Neg","RI","Retained Intron","Cdk11b","ENSMUSG00000029062","chr4","+",7.26084244360531e-07,0.169,"0.671,0.636,0.697","0.516,0.444,0.537",NA,NA,155709987,155710111,155710183,155710230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155709987,155710230
"KO_vs_Neg","RI","Retained Intron","Cstf2","ENSMUSG00000031256","chrX","+",7.72848482869463e-07,-0.182,"0.573,0.688,0.655","0.801,0.78,0.88",NA,NA,132970593,132970656,132973962,132974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132970593,132974026
"KO_vs_Neg","RI","Retained Intron","Pcyt2","ENSMUSG00000025137","chr11","-",7.81521659274353e-07,0.193,"0.656,0.676,0.643","0.375,0.499,0.523",NA,NA,120502826,120502909,120503288,120503427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120502826,120503427
"KO_vs_Neg","RI","Retained Intron","Rnf167","ENSMUSG00000040746","chr11","+",8.74270871836442e-07,0.116,"0.29,0.29,0.287","0.149,0.168,0.203",NA,NA,70540500,70540591,70540737,70540843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70540500,70540843
"KO_vs_Neg","RI","Retained Intron","Kiss1r","ENSMUSG00000035773","chr10","+",9.88819095990988e-07,0.356,"0.721,0.6,0.704","0.31,0.322,0.326",NA,NA,79756528,79756664,79756848,79757081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79756528,79757081
"KO_vs_Neg","RI","Retained Intron","Gm10505","ENSMUSG00000073430","chr17","+",1.07260846281576e-06,0.373,"1.0,1.0,1.0","0.625,0.486,0.769",NA,NA,27562274,27562556,27562757,27563799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27562274,27563799
"KO_vs_Neg","RI","Retained Intron","Ciz1","ENSMUSG00000039205","chr2","+",1.07260846281576e-06,0.141,"0.709,0.651,0.663","0.564,0.503,0.533",NA,NA,32260875,32261113,32261260,32261420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32260875,32261420
"KO_vs_Neg","RI","Retained Intron","Snhg16","ENSMUSG00000020812","chr11","+",1.10844833302969e-06,0.112,"0.169,0.281,0.279","0.168,0.094,0.132",NA,NA,116564763,116565201,116566333,116566624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116564763,116566624
"KO_vs_Neg","RI","Retained Intron","9430015G10Rik","ENSMUSG00000059939","chr4","+",1.99257086952039e-06,0.15,"0.739,0.752,0.772","0.624,0.536,0.654",NA,NA,156206389,156206485,156206807,156206873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156206389,156206873
"KO_vs_Neg","RI","Retained Intron","Fbxl6","ENSMUSG00000022559","chr15","-",2.04521914906877e-06,0.121,"0.502,0.507,0.47","0.361,0.383,0.372",NA,NA,76422116,76422275,76422524,76422935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76422116,76422935
"KO_vs_Neg","RI","Retained Intron","Phykpl","ENSMUSG00000020359","chr11","+",2.50579087684419e-06,0.196,"0.422,0.369,0.47","0.294,0.188,0.19",NA,NA,51484430,51484513,51484742,51484968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51484430,51484968
"KO_vs_Neg","RI","Retained Intron","Rusf1","ENSMUSG00000030780","chr7","-",2.55451356976962e-06,0.194,"0.483,0.343,0.352","0.192,0.196,0.209",NA,NA,127873804,127873875,127875257,127875315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127873804,127875315
"KO_vs_Neg","RI","Retained Intron","Entr1","ENSMUSG00000026927","chr2","-",2.8488385667187e-06,0.155,"0.507,0.508,0.43","0.269,0.346,0.366",NA,NA,26275509,26275621,26276001,26276075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26275509,26276075
"KO_vs_Neg","RI","Retained Intron","Surf1","ENSMUSG00000015790","chr2","-",4.40137151230525e-06,0.259,"0.671,0.721,0.667","0.378,0.375,0.529",NA,NA,26805607,26805796,26805966,26806018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26805607,26806018
"KO_vs_Neg","RI","Retained Intron","Trmt1","ENSMUSG00000001909","chr8","+",4.85745721695108e-06,0.107,"0.348,0.271,0.351","0.176,0.209,0.263",NA,NA,85417145,85417201,85417439,85417576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85417145,85417576
