"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr1:160864118:160864149:160863814:160864389:SE","SE","ENSMUSG00000053332","Gas5",31,"Small (30-50bp)",-0.136,0,TRUE,"Exclusion (dPSI < 0)"
"chr1:118459707:118459815:118453185:118463864:SE","SE","ENSMUSG00000064302","Clasp1",108,"Regular (>50bp)",0.117,7.84067209058939e-05,TRUE,"Inclusion (dPSI > 0)"
"chr1:118463864:118463927:118459815:118466995:SE","SE","ENSMUSG00000064302","Clasp1",63,"Regular (>50bp)",0.148,0.0197789675417942,TRUE,"Inclusion (dPSI > 0)"
"chr15:76078758:76078773:76078630:76078950:SE","SE","ENSMUSG00000022565","Plec",15,"Microexon (0-30bp)",-0.145,2.63934084002508e-08,TRUE,"Exclusion (dPSI < 0)"
"chr1:87896117:87896171:87895320:87903529:SE","SE","ENSMUSG00000005501","Usp40",54,"Regular (>50bp)",0.224,0.0191079803946637,TRUE,"Inclusion (dPSI > 0)"
"chr1:87901798:87901856:87895320:87903529:SE","SE","ENSMUSG00000005501","Usp40",58,"Regular (>50bp)",0.45,4.2733933794174e-05,TRUE,"Inclusion (dPSI > 0)"
"chr1:87901798:87901856:87896171:87903529:SE","SE","ENSMUSG00000005501","Usp40",58,"Regular (>50bp)",0.185,0.0106392751206176,TRUE,"Inclusion (dPSI > 0)"
"chr15:98885857:98886026:98885711:98886499:SE","SE","ENSMUSG00000097587","4930578M01Rik",169,"Regular (>50bp)",-0.242,0.000599361980674536,TRUE,"Exclusion (dPSI < 0)"
"chr2:29904169:29904184:29903850:29905600:SE","SE","ENSMUSG00000057738","Sptan1",15,"Microexon (0-30bp)",-0.216,0,TRUE,"Exclusion (dPSI < 0)"
"chr3:9008610:9008637:9001540:9009670:SE","SE","ENSMUSG00000027506","Tpd52",27,"Microexon (0-30bp)",0.115,0,TRUE,"Inclusion (dPSI > 0)"
"chr1:36468503:36468536:36467542:36478689:SE","SE","ENSMUSG00000001143","Lman2l",33,"Small (30-50bp)",0.157,0.0317585911897278,TRUE,"Inclusion (dPSI > 0)"
"chr16:90744953:90745001:90743750:90746586:SE","SE","ENSMUSG00000022973","Synj1",48,"Small (30-50bp)",0.422,0.000220853498945123,TRUE,"Inclusion (dPSI > 0)"
"chr16:90744953:90745001:90743941:90747238:SE","SE","ENSMUSG00000022973","Synj1",48,"Small (30-50bp)",0.141,0.00293456769525269,TRUE,"Inclusion (dPSI > 0)"
"chr7:66874123:66874149:66873639:66874773:SE","SE","ENSMUSG00000043831","Lysmd4",26,"Microexon (0-30bp)",-0.241,0.00738641869172005,TRUE,"Exclusion (dPSI < 0)"
"chr2:27174850:27174865:27173430:27175644:SE","SE","ENSMUSG00000009621","Vav2",15,"Microexon (0-30bp)",-0.111,3.07864615168397e-05,TRUE,"Exclusion (dPSI < 0)"
"chr2:27190441:27190456:27189484:27192019:SE","SE","ENSMUSG00000009621","Vav2",15,"Microexon (0-30bp)",-0.197,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:173441382:173441480:173438980:173450525:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",98,"Regular (>50bp)",-0.155,3.37704658606847e-06,TRUE,"Exclusion (dPSI < 0)"
"chr2:173450525:173450672:173438980:173501115:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",147,"Regular (>50bp)",-0.104,0.00170368124544772,TRUE,"Exclusion (dPSI < 0)"
"chr2:173457275:173457369:173438980:173501115:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",94,"Regular (>50bp)",-0.351,0.00141409759162855,TRUE,"Exclusion (dPSI < 0)"
"chr2:173457275:173457369:173450672:173487249:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",94,"Regular (>50bp)",-0.15,6.77305362617362e-05,TRUE,"Exclusion (dPSI < 0)"
"chr2:173490962:173491160:173438980:173501115:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",198,"Regular (>50bp)",-0.332,9.85658267333971e-06,TRUE,"Exclusion (dPSI < 0)"
"chr2:173490962:173491160:173450672:173501115:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",198,"Regular (>50bp)",-0.131,0.0417187904556515,TRUE,"Exclusion (dPSI < 0)"
"chr2:173490962:173491160:173457369:173501115:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",198,"Regular (>50bp)",-0.183,5.47437373926235e-05,TRUE,"Exclusion (dPSI < 0)"
"chr2:173490962:173491160:173487351:173501115:SE","SE","ENSMUSG00000121504","Ppp4r1l-ps",198,"Regular (>50bp)",-0.201,0.0107403721334077,TRUE,"Exclusion (dPSI < 0)"
"chr8:32323180:32323258:32316383:32327697:SE","SE","ENSMUSG00000062991","Nrg1",78,"Regular (>50bp)",-0.229,0.0401486478372949,TRUE,"Exclusion (dPSI < 0)"
"chr8:32327697:32327756:32316383:32339337:SE","SE","ENSMUSG00000062991","Nrg1",59,"Regular (>50bp)",-0.123,0.0491066822674095,TRUE,"Exclusion (dPSI < 0)"
"chr2:25350666:25350727:25350086:25350798:SE","SE","ENSMUSG00000047617","Paxx",61,"Regular (>50bp)",-0.112,0.000445282830365399,TRUE,"Exclusion (dPSI < 0)"
"chr7:144003673:144003758:144003352:144005763:SE","SE","ENSMUSG00000031078","Cttn",85,"Regular (>50bp)",-0.12,3.46609414431529e-11,TRUE,"Exclusion (dPSI < 0)"
"chr14:23576603:23576695:23559968:23576792:SE","SE","ENSMUSG00000063142","Kcnma1",92,"Regular (>50bp)",-0.121,1.84068639137306e-06,TRUE,"Exclusion (dPSI < 0)"
"chr4:89214789:89214947:89213434:89288010:SE","SE","ENSMUSG00000086035","Gm12610",158,"Regular (>50bp)",0.105,0.00111612344800949,TRUE,"Inclusion (dPSI > 0)"
"chr4:89255914:89256050:89214841:89288010:SE","SE","ENSMUSG00000086035","Gm12610",136,"Regular (>50bp)",0.229,0.000220853498945123,TRUE,"Inclusion (dPSI > 0)"
"chr4:89288010:89288109:89214947:89347835:SE","SE","ENSMUSG00000086035","Gm12610",99,"Regular (>50bp)",-0.166,0.000562395495860597,TRUE,"Exclusion (dPSI < 0)"
"chr4:89288010:89288109:89214841:89310031:SE","SE","ENSMUSG00000086035","Gm12610",99,"Regular (>50bp)",0.229,0.00130502308702033,TRUE,"Inclusion (dPSI > 0)"
"chr4:89288010:89288109:89214841:89347835:SE","SE","ENSMUSG00000086035","Gm12610",99,"Regular (>50bp)",-0.177,0.0296434974955646,TRUE,"Exclusion (dPSI < 0)"
"chr4:89288010:89288109:89274997:89340867:SE","SE","ENSMUSG00000086035","Gm12610",99,"Regular (>50bp)",0.126,0.0263479145679208,TRUE,"Inclusion (dPSI > 0)"
"chr4:89340867:89340979:89214947:89347835:SE","SE","ENSMUSG00000086035","Gm12610",112,"Regular (>50bp)",-0.119,0.000476791155561025,TRUE,"Exclusion (dPSI < 0)"
"chr4:89340867:89340979:89288109:89347835:SE","SE","ENSMUSG00000086035","Gm12610",112,"Regular (>50bp)",-0.176,0.0129005630599967,TRUE,"Exclusion (dPSI < 0)"
"chr4:89340867:89340979:89288109:89402250:SE","SE","ENSMUSG00000086035","Gm12610",112,"Regular (>50bp)",0.147,0.00660533570820814,TRUE,"Inclusion (dPSI > 0)"
"chr4:89343084:89343626:89340979:89347835:SE","SE","ENSMUSG00000086035","Gm12610",542,"Regular (>50bp)",-0.165,0.0158418989840933,TRUE,"Exclusion (dPSI < 0)"
"chr4:89347835:89347975:89288109:89351491:SE","SE","ENSMUSG00000086035","Gm12610",140,"Regular (>50bp)",0.222,0.000309226289483404,TRUE,"Inclusion (dPSI > 0)"
"chr4:89363027:89363352:89351577:89402250:SE","SE","ENSMUSG00000086035","Gm12610",325,"Regular (>50bp)",-0.284,0.00733364758642594,TRUE,"Exclusion (dPSI < 0)"
"chr2:5067669:5067798:5051010:5068717:SE","SE","ENSMUSG00000026672","Optn",129,"Regular (>50bp)",-0.104,0.0134055487389472,TRUE,"Exclusion (dPSI < 0)"
"chr5:146229433:146229577:146223049:146231972:SE","SE","ENSMUSG00000029635","Cdk8",144,"Regular (>50bp)",0.153,3.5025007525633e-06,TRUE,"Inclusion (dPSI > 0)"
"chr5:146229448:146229577:146223049:146231972:SE","SE","ENSMUSG00000029635","Cdk8",129,"Regular (>50bp)",0.147,2.90743084907931e-07,TRUE,"Inclusion (dPSI > 0)"
"chr7:130264745:130264871:130248160:130276331:SE","SE","ENSMUSG00000030852","Tacc2",126,"Regular (>50bp)",0.111,0.027714920034109,TRUE,"Inclusion (dPSI > 0)"
"chr2:34797016:34797112:34795610:34801175:SE","SE","ENSMUSG00000026873","Phf19",96,"Regular (>50bp)",-0.123,0.006253037163401,TRUE,"Exclusion (dPSI < 0)"
"chr2:73509958:73510247:73462174:73605366:SE","SE","ENSMUSG00000056486","Chn1",289,"Regular (>50bp)",-0.2,0.00106075590979512,TRUE,"Exclusion (dPSI < 0)"
"chr2:73537262:73537376:73490101:73546707:SE","SE","ENSMUSG00000056486","Chn1",114,"Regular (>50bp)",-0.115,0.000230654801698775,TRUE,"Exclusion (dPSI < 0)"
"chr4:116673158:116673232:116673035:116673509:SE","SE","ENSMUSG00000028687","Mutyh",74,"Regular (>50bp)",-0.216,5.99428578245401e-06,TRUE,"Exclusion (dPSI < 0)"
"chr4:116673779:116673893:116673704:116674151:SE","SE","ENSMUSG00000028687","Mutyh",114,"Regular (>50bp)",-0.2,0.0467259227622375,TRUE,"Exclusion (dPSI < 0)"
"chr2:180620204:180620234:180619145:180620963:SE","SE","ENSMUSG00000027575","Arfgap1",30,"Microexon (0-30bp)",-0.169,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:180745434:180745464:180742411:180746679:SE","SE","ENSMUSG00000016346","Kcnq2",30,"Microexon (0-30bp)",0.126,1.44977024033862e-06,TRUE,"Inclusion (dPSI > 0)"
"chr2:164601148:164601260:164596224:164609632:SE","SE","ENSMUSG00000086453","Gm11457",112,"Regular (>50bp)",0.184,0.0070340135132605,TRUE,"Inclusion (dPSI > 0)"
"chr2:164604640:164604801:164604528:164609632:SE","SE","ENSMUSG00000086453","Gm11457",161,"Regular (>50bp)",-0.54,0.00145682700924936,TRUE,"Exclusion (dPSI < 0)"
"chr6:86958277:86958379:86944355:86959523:SE","SE","ENSMUSG00000057230","Aak1",102,"Regular (>50bp)",0.264,0.00424168357564439,TRUE,"Inclusion (dPSI > 0)"
"chr6:86959523:86959625:86948068:86972821:SE","SE","ENSMUSG00000057230","Aak1",102,"Regular (>50bp)",0.233,0.0054584120897038,TRUE,"Inclusion (dPSI > 0)"
"chr9:69925961:69926100:69924473:69926670:SE","SE","ENSMUSG00000033543","Gtf2a2",139,"Regular (>50bp)",-0.139,0.00247552174784116,TRUE,"Exclusion (dPSI < 0)"
"chr1:37422419:37422452:37419141:37426778:SE","SE","ENSMUSG00000026113","Inpp4a",33,"Small (30-50bp)",0.17,0.000369519441417414,TRUE,"Inclusion (dPSI > 0)"
"chr1:37422419:37422452:37419258:37426778:SE","SE","ENSMUSG00000026113","Inpp4a",33,"Small (30-50bp)",0.191,0.000597907691344336,TRUE,"Inclusion (dPSI > 0)"
"chr9:44685479:44685528:44685081:44687653:SE","SE","ENSMUSG00000002031","Ift46",49,"Small (30-50bp)",0.809,6.10355387630414e-14,TRUE,"Inclusion (dPSI > 0)"
"chr9:44685479:44685528:44685081:44687656:SE","SE","ENSMUSG00000002031","Ift46",49,"Small (30-50bp)",0.499,0.00420438101659756,TRUE,"Inclusion (dPSI > 0)"
"chr9:44687653:44687758:44685081:44689890:SE","SE","ENSMUSG00000002031","Ift46",105,"Regular (>50bp)",-0.27,3.68914802048504e-05,TRUE,"Exclusion (dPSI < 0)"
"chr3:107801904:107801972:107801531:107802176:SE","SE","ENSMUSG00000086968","4933431E20Rik",68,"Regular (>50bp)",-0.408,0.00211572682727831,TRUE,"Exclusion (dPSI < 0)"
"chr3:107801904:107801972:107801544:107802176:SE","SE","ENSMUSG00000086968","4933431E20Rik",68,"Regular (>50bp)",-0.279,0.0344803879032682,TRUE,"Exclusion (dPSI < 0)"
"chr3:107802176:107802308:107801972:107802958:SE","SE","ENSMUSG00000086968","4933431E20Rik",132,"Regular (>50bp)",0.18,0.00185878858143873,TRUE,"Inclusion (dPSI > 0)"
"chr7:41252301:41252421:41248824:41252859:SE","SE","ENSMUSG00000091474","2610021A01Rik",120,"Regular (>50bp)",-0.24,0.0112029065821442,TRUE,"Exclusion (dPSI < 0)"
"chr7:41252301:41252421:41251239:41252859:SE","SE","ENSMUSG00000091474","2610021A01Rik",120,"Regular (>50bp)",-0.114,0.000958206578132812,TRUE,"Exclusion (dPSI < 0)"
"chr7:41252301:41252421:41251239:41261099:SE","SE","ENSMUSG00000091474","2610021A01Rik",120,"Regular (>50bp)",-0.136,9.0611329107281e-05,TRUE,"Exclusion (dPSI < 0)"
"chr2:144020947:144021068:144016664:144031060:SE","SE","ENSMUSG00000074758","Gm5535",121,"Regular (>50bp)",-0.114,0.00662653487200896,TRUE,"Exclusion (dPSI < 0)"
"chr2:144031060:144031153:143942437:144032846:SE","SE","ENSMUSG00000074758","Gm5535",93,"Regular (>50bp)",0.261,0.00218048572016918,TRUE,"Inclusion (dPSI > 0)"
"chr1:66740775:66740795:66740176:66745604:SE","SE","ENSMUSG00000026005","Rpe",20,"Microexon (0-30bp)",0.122,0.042373525672066,TRUE,"Inclusion (dPSI > 0)"
"chr7:24618608:24618776:24616366:24619055:SE","SE","ENSMUSG00000040940","Arhgef1",168,"Regular (>50bp)",0.222,0.00136666181722495,TRUE,"Inclusion (dPSI > 0)"
"chr4:99123303:99123423:99112787:99146633:SE","SE","ENSMUSG00000028550","Atg4c",120,"Regular (>50bp)",0.132,0.0209533691185055,TRUE,"Inclusion (dPSI > 0)"
"chr12:110845421:110845473:110843806:110846118:SE","SE","ENSMUSG00000021276","Cinp",52,"Regular (>50bp)",0.175,0.045925922029718,TRUE,"Inclusion (dPSI > 0)"
"chr2:181358294:181358328:181357739:181359747:SE","SE","ENSMUSG00000027584","Oprl1",34,"Small (30-50bp)",0.418,8.23028332692743e-06,TRUE,"Inclusion (dPSI > 0)"
"chr2:181359747:181359886:181358328:181360169:SE","SE","ENSMUSG00000027584","Oprl1",139,"Regular (>50bp)",-0.288,0.00886053988611721,TRUE,"Exclusion (dPSI < 0)"
"chr2:121230217:121230317:121229950:121240618:SE","SE","ENSMUSG00000033486","Catsper2",100,"Regular (>50bp)",-0.174,0.0389427118370901,TRUE,"Exclusion (dPSI < 0)"
"chr2:121236809:121236934:121228369:121240618:SE","SE","ENSMUSG00000033486","Catsper2",125,"Regular (>50bp)",-0.245,0.0202832513463988,TRUE,"Exclusion (dPSI < 0)"
"chr1:171158801:171158853:171157094:171165819:SE","SE","ENSMUSG00000013973","Dedd",52,"Regular (>50bp)",0.182,1.08672095467285e-06,TRUE,"Inclusion (dPSI > 0)"
"chr1:171158820:171158853:171157094:171165819:SE","SE","ENSMUSG00000013973","Dedd",33,"Small (30-50bp)",0.15,7.9739978061321e-12,TRUE,"Inclusion (dPSI > 0)"
"chr6:31261937:31262217:31254890:31305223:SE","SE","ENSMUSG00000087380","2210408F21Rik",280,"Regular (>50bp)",0.12,0.00207863633298947,TRUE,"Inclusion (dPSI > 0)"
"chr6:31298324:31298411:31254890:31305223:SE","SE","ENSMUSG00000087380","2210408F21Rik",87,"Regular (>50bp)",0.22,0.0245953293155802,TRUE,"Inclusion (dPSI > 0)"
"chr6:31298324:31298411:31254890:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",87,"Regular (>50bp)",0.176,0.0414415978839817,TRUE,"Inclusion (dPSI > 0)"
"chr6:31298324:31298411:31262055:31305266:SE","SE","ENSMUSG00000087380","2210408F21Rik",87,"Regular (>50bp)",-0.499,0.00511951236856963,TRUE,"Exclusion (dPSI < 0)"
"chr6:31305223:31305295:31262055:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",72,"Regular (>50bp)",-0.111,2.98765715796878e-06,TRUE,"Exclusion (dPSI < 0)"
"chr6:31305223:31305324:31262055:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",101,"Regular (>50bp)",-0.105,0.0150515520339571,TRUE,"Exclusion (dPSI < 0)"
"chr6:31305225:31305295:31262055:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",70,"Regular (>50bp)",-0.216,0.0122018076272996,TRUE,"Exclusion (dPSI < 0)"
"chr6:31305266:31305324:31254890:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",58,"Regular (>50bp)",0.255,0.0159034753880853,TRUE,"Inclusion (dPSI > 0)"
"chr6:31313709:31313792:31312997:31314164:SE","SE","ENSMUSG00000087380","2210408F21Rik",83,"Regular (>50bp)",-0.259,8.63975196005069e-11,TRUE,"Exclusion (dPSI < 0)"
"chr6:31313738:31313792:31312997:31314164:SE","SE","ENSMUSG00000087380","2210408F21Rik",54,"Regular (>50bp)",-0.189,3.13897056497055e-14,TRUE,"Exclusion (dPSI < 0)"
"chr14:20795859:20795928:20794716:20797886:SE","SE","ENSMUSG00000021820","Camk2g",69,"Regular (>50bp)",0.192,0.00104710166071879,TRUE,"Inclusion (dPSI > 0)"
"chr10:127317561:127317663:127307869:127319844:SE","SE","ENSMUSG00000025404","R3hdm2",102,"Regular (>50bp)",0.126,0.00811021558870995,TRUE,"Inclusion (dPSI > 0)"
"chr10:127317561:127317663:127312567:127319844:SE","SE","ENSMUSG00000025404","R3hdm2",102,"Regular (>50bp)",0.162,0,TRUE,"Inclusion (dPSI > 0)"
"chr12:88799322:88799340:88762663:88817048:SE","SE","ENSMUSG00000066392","Nrxn3",18,"Microexon (0-30bp)",-0.107,0.00452207672631305,TRUE,"Exclusion (dPSI < 0)"
"chr6:83174300:83174315:83173089:83174472:SE","SE","ENSMUSG00000031865","Dctn1",15,"Microexon (0-30bp)",-0.117,2.54634701482315e-07,TRUE,"Exclusion (dPSI < 0)"
"chr19:6498284:6498314:6493678:6500560:SE","SE","ENSMUSG00000033768","Nrxn2",30,"Microexon (0-30bp)",-0.159,0.0202547735468706,TRUE,"Exclusion (dPSI < 0)"
"chr19:6498284:6498314:6496451:6500557:SE","SE","ENSMUSG00000033768","Nrxn2",30,"Microexon (0-30bp)",0.247,0.00552988573066778,TRUE,"Inclusion (dPSI > 0)"
"chr17:35261073:35261156:35260491:35263000:SE","SE","ENSMUSG00000007035","Msh5",83,"Regular (>50bp)",-0.322,9.86006679279446e-05,TRUE,"Exclusion (dPSI < 0)"
"chr17:35262704:35262740:35260491:35263000:SE","SE","ENSMUSG00000007035","Msh5",36,"Small (30-50bp)",-0.211,0.00117725420666822,TRUE,"Exclusion (dPSI < 0)"
"chr6:93681257:93681341:93678362:93684984:SE","SE","ENSMUSG00000045095","Magi1",84,"Regular (>50bp)",0.19,1.04092634652486e-11,TRUE,"Inclusion (dPSI > 0)"
"chr6:34886648:34886762:34886475:34887440:SE","SE","ENSMUSG00000058486","Wdr91",114,"Regular (>50bp)",-0.599,6.38126107351054e-05,TRUE,"Exclusion (dPSI < 0)"
"chr6:118651515:118651575:118651366:118652780:SE","SE","ENSMUSG00000051331","Cacna1c",60,"Regular (>50bp)",0.125,0.00122110773680215,TRUE,"Inclusion (dPSI > 0)"
"chr6:119888008:119888102:119879796:119895547:SE","SE","ENSMUSG00000030166","Rad52",94,"Regular (>50bp)",0.134,0.0136147538803283,TRUE,"Inclusion (dPSI > 0)"
"chrX:99853467:99853513:99851758:99855107:SE","SE","ENSMUSG00000000881","Dlg3",46,"Small (30-50bp)",0.134,7.81094895861366e-09,TRUE,"Inclusion (dPSI > 0)"
"chr7:97224794:97224898:97199948:97228572:SE","SE","ENSMUSG00000035642","Aamdc",104,"Regular (>50bp)",0.146,0.000689097897275384,TRUE,"Inclusion (dPSI > 0)"
"chr7:97224794:97224898:97207433:97228572:SE","SE","ENSMUSG00000035642","Aamdc",104,"Regular (>50bp)",0.105,0.00258624529481522,TRUE,"Inclusion (dPSI > 0)"
"chr6:125001376:125001515:125001233:125001708:SE","SE","ENSMUSG00000038346","Zfp384",139,"Regular (>50bp)",-0.122,0.036234618335544,TRUE,"Exclusion (dPSI < 0)"
"chr6:140526072:140526261:140525202:140527693:SE","SE","ENSMUSG00000030231","Plekha5",189,"Regular (>50bp)",-0.383,0,TRUE,"Exclusion (dPSI < 0)"
"chr7:125702794:125702887:125702362:125703875:SE","SE","ENSMUSG00000000131","Xpo6",93,"Regular (>50bp)",0.148,0.0300447947991917,TRUE,"Inclusion (dPSI > 0)"
"chr7:4511472:4511582:4510611:4512009:SE","SE","ENSMUSG00000064179","Tnnt1",110,"Regular (>50bp)",-0.101,0.0159130478191829,TRUE,"Exclusion (dPSI < 0)"
"chr7:4511472:4511624:4510611:4512009:SE","SE","ENSMUSG00000064179","Tnnt1",152,"Regular (>50bp)",-0.213,0.000747977373366288,TRUE,"Exclusion (dPSI < 0)"
"chr12:109572647:109572777:109570500:109573847:SE","SE","ENSMUSG00000097451","Rian",130,"Regular (>50bp)",-0.508,1.02092732003227e-07,TRUE,"Exclusion (dPSI < 0)"
"chr12:109583607:109583783:109573930:109586746:SE","SE","ENSMUSG00000097451","Rian",176,"Regular (>50bp)",0.344,0.0108037624816995,TRUE,"Inclusion (dPSI > 0)"
"chr18:65715797:65715880:65714662:65715967:SE","SE","ENSMUSG00000042439","Zfp532",83,"Regular (>50bp)",-0.18,0.00352533119084938,TRUE,"Exclusion (dPSI < 0)"
"chr18:65715797:65715880:65715433:65715967:SE","SE","ENSMUSG00000042439","Zfp532",83,"Regular (>50bp)",-0.24,0.016510069572183,TRUE,"Exclusion (dPSI < 0)"
"chr18:65777263:65777440:65758405:65815965:SE","SE","ENSMUSG00000042439","Zfp532",177,"Regular (>50bp)",0.218,0.0317497090082631,TRUE,"Inclusion (dPSI > 0)"
"chr7:18820817:18820966:18820509:18821164:SE","SE","ENSMUSG00000030409","Dmpk",149,"Regular (>50bp)",-0.186,0.000116923917166716,TRUE,"Exclusion (dPSI < 0)"
"chr18:38372625:38372804:38372242:38382766:SE","SE","ENSMUSG00000097080","1700086O06Rik",179,"Regular (>50bp)",0.257,0.000339929778839638,TRUE,"Inclusion (dPSI > 0)"
"chr18:38372625:38372804:38372238:38383230:SE","SE","ENSMUSG00000097080","1700086O06Rik",179,"Regular (>50bp)",0.455,0.00724548683895905,TRUE,"Inclusion (dPSI > 0)"
"chr18:38373891:38374006:38372242:38382766:SE","SE","ENSMUSG00000097080","1700086O06Rik",115,"Regular (>50bp)",0.106,0.000304020570954701,TRUE,"Inclusion (dPSI > 0)"
"chr8:84652890:84652905:84650984:84656092:SE","SE","ENSMUSG00000013033","Adgrl1",15,"Microexon (0-30bp)",-0.126,0.0141959276367446,TRUE,"Exclusion (dPSI < 0)"
"chr3:96037541:96037654:96016080:96043784:SE","SE","ENSMUSG00000038495","Otud7b",113,"Regular (>50bp)",-0.201,0.0431691101038788,TRUE,"Exclusion (dPSI < 0)"
"chr17:24975426:24975518:24972472:24976934:SE","SE","ENSMUSG00000039628","Hs3st6",92,"Regular (>50bp)",0.111,3.11804907215085e-06,TRUE,"Inclusion (dPSI > 0)"
"chr12:70298793:70298817:70298034:70314835:SE","SE","ENSMUSG00000021071","Trim9",24,"Microexon (0-30bp)",0.3,0.0126767727515466,TRUE,"Inclusion (dPSI > 0)"
"chr12:70314007:70314040:70298034:70314835:SE","SE","ENSMUSG00000021071","Trim9",33,"Small (30-50bp)",0.281,0.011806652062461,TRUE,"Inclusion (dPSI > 0)"
"chr8:75725462:75725566:75720377:75726187:SE","SE","ENSMUSG00000034518","Hmgxb4",104,"Regular (>50bp)",0.254,0,TRUE,"Inclusion (dPSI > 0)"
"chr8:75726626:75726741:75726519:75727277:SE","SE","ENSMUSG00000034518","Hmgxb4",115,"Regular (>50bp)",-0.11,0.000985934857962919,TRUE,"Exclusion (dPSI < 0)"
"chr7:43896661:43896840:43896247:43897675:SE","SE","ENSMUSG00000045411","2410002F23Rik",179,"Regular (>50bp)",0.12,5.12193912353964e-06,TRUE,"Inclusion (dPSI > 0)"
"chr7:43896674:43896840:43896247:43897333:SE","SE","ENSMUSG00000045411","2410002F23Rik",166,"Regular (>50bp)",0.113,0.011409755523399,TRUE,"Inclusion (dPSI > 0)"
"chr7:43896674:43896840:43896247:43897675:SE","SE","ENSMUSG00000045411","2410002F23Rik",166,"Regular (>50bp)",0.152,8.70418073129305e-11,TRUE,"Inclusion (dPSI > 0)"
"chr7:43897333:43897483:43896232:43897675:SE","SE","ENSMUSG00000045411","2410002F23Rik",150,"Regular (>50bp)",-0.108,0.00335132142661094,TRUE,"Exclusion (dPSI < 0)"
"chr7:43897333:43897483:43896840:43897675:SE","SE","ENSMUSG00000045411","2410002F23Rik",150,"Regular (>50bp)",-0.231,3.13897056497055e-14,TRUE,"Exclusion (dPSI < 0)"
"chr6:38531914:38531998:38528843:38542589:SE","SE","ENSMUSG00000029823","Luc7l2",84,"Regular (>50bp)",-0.322,9.4376012364881e-06,TRUE,"Exclusion (dPSI < 0)"
"chr6:38542589:38542657:38531998:38547444:SE","SE","ENSMUSG00000029823","Luc7l2",68,"Regular (>50bp)",-0.12,0.00472121683639357,TRUE,"Exclusion (dPSI < 0)"
"chr4:128635708:128635877:128621663:128637146:SE","SE","ENSMUSG00000028796","Phc2",169,"Regular (>50bp)",-0.125,0.00674014215462902,TRUE,"Exclusion (dPSI < 0)"
"chr7:45190478:45190628:45190335:45193369:SE","SE","ENSMUSG00000040428","Plekha4",150,"Regular (>50bp)",-0.133,0.0282017471999398,TRUE,"Exclusion (dPSI < 0)"
"chr7:126417465:126417525:126416483:126418995:SE","SE","ENSMUSG00000058966","Tlcd3b",60,"Regular (>50bp)",-0.304,0.0304633951298983,TRUE,"Exclusion (dPSI < 0)"
"chr3:87602704:87602824:87596157:87604651:SE","SE","ENSMUSG00000041977","Arhgef11",120,"Regular (>50bp)",-0.106,0.00114814519812022,TRUE,"Exclusion (dPSI < 0)"
"chr8:84456739:84456886:84456154:84460042:SE","SE","ENSMUSG00000002885","Adgre5",147,"Regular (>50bp)",0.214,0.0228343239875342,TRUE,"Inclusion (dPSI > 0)"
"chr8:84458531:84458666:84456886:84460042:SE","SE","ENSMUSG00000002885","Adgre5",135,"Regular (>50bp)",0.171,0.0434580165481204,TRUE,"Inclusion (dPSI > 0)"
"chr10:41354423:41354631:41354310:41354958:SE","SE","ENSMUSG00000019823","Mical1",208,"Regular (>50bp)",-0.12,5.77724965612637e-08,TRUE,"Exclusion (dPSI < 0)"
"chr15:76274230:76274327:76264776:76278002:SE","SE","ENSMUSG00000022558","Mroh1",97,"Regular (>50bp)",0.247,0.000304164765713024,TRUE,"Inclusion (dPSI > 0)"
"chr15:76316571:76316598:76316495:76317473:SE","SE","ENSMUSG00000022558","Mroh1",27,"Microexon (0-30bp)",-0.123,3.79776685637924e-13,TRUE,"Exclusion (dPSI < 0)"
"chr15:76332952:76333199:76331565:76334838:SE","SE","ENSMUSG00000022558","Mroh1",247,"Regular (>50bp)",-0.186,0.0106158028063893,TRUE,"Exclusion (dPSI < 0)"
"chr7:115756090:115756210:115753921:115756716:SE","SE","ENSMUSG00000045659","Plekha7",120,"Regular (>50bp)",-0.131,0.00014979744909032,TRUE,"Exclusion (dPSI < 0)"
"chr8:105167332:105167486:105167222:105169326:SE","SE","ENSMUSG00000035770","Dync1li2",154,"Regular (>50bp)",-0.271,0.00180681042220623,TRUE,"Exclusion (dPSI < 0)"
"chr11:51161363:51161422:51158158:51162626:SE","SE","ENSMUSG00000020385","Clk4",59,"Regular (>50bp)",0.186,3.13897056497055e-14,TRUE,"Inclusion (dPSI > 0)"
