"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0006430","Ash2l",18,"chr8",26939332,26941744,"-","Neural-high",NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",3,"n.s.",0,0.01,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0006501","Asxl1",3,"chr2",153178008,153182805,"+",NA,NA,0,"n.s.",0.8,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",-0.01,-0.01,0.008,"n.s.","n.s.","n.s.","gene_size",1,37748,"Asxl1","chr2",153196570,153196572,3,0.009,1,1
"MmuEX0006507","Asxl2",3,"chr12",3442557,3451661,"+",NA,NA,1,"n.s.",-2.2,"n.s.",-2,"n.s.",1,"n.s.",-2,"n.s.",-3,"n.s.",-4,"n.s.",-0.02,-0.03,-0.022,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0006695","Atl1",15,"chr12",71060460,71064214,"+","Neural-high","n.s.",2,"n.s.",-12.4,"n.s.",NA,NA,NA,NA,NA,NA,-4,"n.s.",-6,"n.s.",NA,-0.04,-0.124,NA,"n.s.","n.s.","gene_size",1,12362,"Atl1","chr12",70007322,70007336,15,-0.013,1,1
"MmuEX0006714","Atm",9,"chr9",53269116,53270585,"-",NA,NA,12,"higher",2.2,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",-10,"n.s.",-5,"n.s.",-0.01,-0.1,0.022,"n.s.","n.s.","n.s.","gene_size",1,57236,"Atm","chr9",53372412,53372420,9,0.031,0.00622562266614413,0.000315821327019
"MmuEX0006778","Atp13a2",8,"chr4",140552715,140555042,"+",NA,NA,0,"n.s.",-0.7,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0006842","Atp2c1",12,"chr9",105372478,105396744,"-","Neural-high",NA,14,"higher",-24.8,"lower",-26,"lower",-14,"lower",-14,"n.s.",-15,"n.s.",NA,NA,-0.26,-0.15,-0.248,"lower","n.s.","lower","gene_size",1,64094,"Atp2c1","chr9",105370742,105370753,12,0.009,1,0.769249960971
"MmuEX0006887","Atp6v0a1",18,"chr11",100909840,100916339,"+","Neural-high","ASD-low",0,"n.s.",-14.1,"lower",-45,"lower",-1,"n.s.",-11,"lower",-18,"lower",-47,"lower",-0.45,-0.18,-0.141,"lower","lower","lower","gene_size",2,14275,"Atp6v0a1","chr11",100940285,100940302,18,-0.134,0,0
"MmuEX0006958","Atp8b2",7,"chr3",89753940,89756596,"-",NA,"inconsistent",1,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007138","Auts2",30,"chr5",131933781,131937147,"-",NA,NA,3,"n.s.",-0.4,"n.s.",-1,"n.s.",-1,"n.s.",-4,"n.s.",1,"n.s.",-1,"n.s.",-0.01,0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",1,24000,"Auts2","chr5",131488965,131488994,30,-0.002,1,1
"MmuEX0007325","BC016423",20,"chr13",3598998,3599184,"-",NA,NA,0,"n.s.",0.9,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",2,"n.s.",3,"n.s.",0,0.02,0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007658","Bak1",15,"chr17",27158293,27159383,"-",NA,NA,NA,NA,-1,"n.s.",-3,"n.s.",-3,"n.s.",0,"n.s.",-3,"n.s.",-2,"n.s.",-0.03,-0.03,-0.01,"n.s.","n.s.","n.s.","gene_size",1,4342,"Bak1","chr17",27240637,27240656,20,-0.298,0,0
"MmuEX0007666","Banp",3,"chr8",124529583,124530990,"+",NA,NA,-1,"n.s.",0,"n.s.",-1,"n.s.",4,"n.s.",2,"n.s.",1,"n.s.",0,"n.s.",-0.01,0.01,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007673","Bap1",30,"chr14",32064841,32065085,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007703","Baz1b",30,"chr5",135707653,135712144,"+",NA,NA,NA,"n.s.",0.3,"n.s.",NA,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",NA,0,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007715","Baz2b",27,"chr2",59770228,59771727,"-","Neural-high",NA,3,"n.s.",-3.4,"n.s.",0,"n.s.",-1,"n.s.",-41,"lower",-3,"n.s.",-13,"lower",0,-0.03,-0.034,"n.s.","n.s.","n.s.","gene_size",1,53301,"Baz2b","chr2",59763756,59763782,27,-0.046,0.00154220838896027,5.86243866656e-05
"MmuEX0007764","Bbs9",15,"chr9",22448292,22458515,"+","Neural-high","inconsistent",7,"n.s.",-47.5,"lower",-75,"lower",-13,"n.s.",2,"n.s.",-1,"n.s.",-46,"lower",-0.75,-0.01,-0.475,"lower","n.s.","lower","gene_size",1,55411,"Bbs9","chr9",22559316,22559330,15,-0.039,0.164155219798219,0.0178161524637
"MmuEX0007942","Bet1l",9,"chr7",148040721,148040972,"-",NA,NA,4,"n.s.",-0.6,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,0.01,-0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007967","Bicd1",9,"chr6",149467636,149498871,"+",NA,NA,0,"n.s.",-0.2,"n.s.",-2,"n.s.",NA,"n.s.",NA,NA,0,"n.s.",1,"n.s.",-0.02,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007973","Bin1",12,"chr18",32581615,32584473,"+",NA,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0008045","Blzf1",21,"chr1",166232852,166236569,"-",NA,NA,-4,"n.s.",8.6,"n.s.",2,"n.s.",-7,"n.s.",2,"n.s.",1,"n.s.",-5,"n.s.",0.02,0.01,0.086,"n.s.","n.s.","n.s.","gene_size",1,15051,"Blzf1","chr1",164131473,164131493,21,-0.047,0.0275063921568898,0.00192351096836
"MmuEX0008193","Brcc3",17,"chrX",72662181,72663749,"+",NA,NA,-1,"n.s.",-0.7,"n.s.",0,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","gene_size",1,608,"Brcc3","chrX",74461183,74461199,17,-0.001,1,1
"MmuEX0008283","Brp44l",4,"chr17",8481604,8489399,"+",NA,NA,NA,NA,NA,"n.s.",1,"n.s.",0,"n.s.",2,"n.s.",NA,NA,NA,NA,0.01,NA,NA,"n.s.",NA,"n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0008514","C230096C10Rik",9,"chr4",138919695,138920837,"+","Neural-high","ASD-low",0,"n.s.",-0.8,"n.s.",-7,"n.s.",0,"n.s.",-5,"n.s.",0,"n.s.",-2,"n.s.",-0.07,0,-0.008,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0008535","C2cd3",3,"chr7",107604001,107608285,"+",NA,NA,1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0008576","C430049B03Rik",23,"chrX",50408668,50409834,"-",NA,NA,0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-3,"n.s.",1,"n.s.",NA,-0.03,NA,"n.s.","n.s.","n.s.","gene_size",1,792,"C430049B03Rik","chrX",52145019,52145041,23,-0.021,1,1
"MmuEX0008731","Cacna1b",12,"chr2",24510001,24512810,"-",NA,"n.s.",2,"n.s.",-2.4,"n.s.",0,"n.s.",2,"n.s.",2,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.024,"n.s.","n.s.","n.s.","gene_size",1,30806,"Cacna1b","chr2",24546723,24546734,12,0.018,0.944726227463235,0.173697106468
"MmuEX0008732","Cacna1b",6,"chr2",24494731,24503998,"-",NA,NA,-2,"n.s.",7.9,"n.s.",0,"n.s.",1,"n.s.",-8,"n.s.",2,"n.s.",6,"n.s.",0,0.02,0.079,"n.s.","n.s.","n.s.","gene_size",1,30800,"Cacna1b","chr2",24532865,24532870,6,-0.03,0.218054501989623,0.0256014069015
"MmuEX0008835","Cacnb1",20,"chr11",97871691,97873179,"-","Neural-high","n.s.",7,"n.s.",-21.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-16,"lower",NA,"n.s.",NA,-0.16,-0.211,"n.s.","lower","n.s.","gene_size",4,14474,"Cacnb1","chr11",97901453,97901472,20,-0.032,0.0230991621732141,0.00154995557143
"MmuEX0008842","Cacnb3",20,"chr15",98471182,98471607,"+","Neural-high","n.s.",0,"n.s.",-8.4,"n.s.",-8,"n.s.",1,"n.s.",-1,"n.s.",1,"n.s.",-1,"n.s.",-0.08,0.01,-0.084,"n.s.","n.s.","n.s.","gene_size",2,36027,"Cacnb3","chr15",98538840,98538859,20,-0.117,0.0004518079449838,1.40624024376e-05
"MmuEX0009028","Camta2",21,"chr11",70484239,70484509,"-","Neural-high","n.s.",2,"n.s.",-50.6,"lower",NA,NA,NA,"n.s.",NA,"n.s.",-5,"n.s.",-35,"lower",NA,-0.05,-0.506,NA,"n.s.","lower","gene_size",1,44855,"Camta2","chr11",70561717,70561737,21,-0.09,2.78528374073598e-12,1.33226762955e-14
"MmuEX0009120","Car12",21,"chr9",66561741,66594276,"+",NA,NA,0,"n.s.",-0.2,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,-0.002,"n.s.","n.s.","n.s.","gene_size",1,63371,"Car12","chr9",66624842,66624862,21,0.003,1,1
"MmuEX0009244","Cask",9,"chrX",13164092,13177482,"-",NA,"ASD-low",0,"n.s.",-0.5,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0009318","Catsper2",24,"chr2",121223625,121225472,"-",NA,NA,-6,"n.s.",10.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.104,"n.s.","n.s.","n.s.","gene_size",1,47066,"Catsper2","chr2",121229927,121229950,24,0.083,0.363000920540189,0.0494178670921
"MmuEX0009425","Cc2d2a",15,"chr5",44107085,44109791,"+","Neural-high",NA,0,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0009436","Ccar1",13,"chr10",62248343,62253668,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,-0.01,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0009860","Ccdc64",12,"chr5",116120310,116123088,"-","Neural-high",NA,8,"n.s.",-1.5,"n.s.",-4,"n.s.",-7,"n.s.",-7,"n.s.",-3,"n.s.",-3,"n.s.",-0.04,-0.03,-0.015,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0009873","Ccdc66",26,"chr14",28313869,28319836,"-",NA,NA,-11,"n.s.",NA,"n.s.",-3,"n.s.",NA,"n.s.",16,"n.s.",NA,"n.s.",NA,"n.s.",-0.03,NA,NA,"n.s.","n.s.","n.s.","gene_size",2,31379,"Ccdc66","chr14",27227595,27227620,26,0.094,1,0.240069071055
"MmuEX0009920","Ccdc77",28,"chr6",120300463,120304018,"-",NA,NA,NA,"n.s.",1.8,"n.s.",2,"n.s.",2,"n.s.",9,"n.s.",1,"n.s.",3,"n.s.",0.02,0.01,0.018,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0009921","Ccdc77",3,"chr6",120292088,120298405,"-",NA,NA,1,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",2,"n.s.",0,"n.s.",1,"n.s.",-0.01,0,-0.02,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0010075","Ccnl1",14,"chr3",65752713,65754401,"-",NA,NA,4,"n.s.",3.6,"n.s.",-10,"n.s.",-11,"n.s.",0,"n.s.",1,"n.s.",-6,"n.s.",-0.1,0.01,0.036,"n.s.","n.s.","n.s.","gene_size",1,47991,"Ccnl1","chr3",65857634,65857647,14,-0.04,0.972582701003798,0.181005808032
"MmuEX0010414","Cdc42bpg",12,"chr19",6318575,6320078,"+",NA,NA,0,"n.s.",-1.9,"n.s.",-1,"n.s.",-1,"n.s.",2,"n.s.",0,"n.s.",2,"n.s.",-0.01,0,-0.019,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0010546","Cdk13",6,"chr13",17831027,17842090,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",2,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0010598","Cdk5rap2",27,"chr4",69906532,69911386,"-",NA,NA,-4,"n.s.",7.4,"n.s.",NA,"n.s.",6,"n.s.",5,"n.s.",-10,"n.s.",NA,NA,NA,-0.1,0.074,"n.s.","n.s.","n.s.","gene_size",1,29326,"Cdk5rap2","chr4",70165185,70165211,27,-0.2,9.75081230277943e-05,2.32709620929e-06
"MmuEX0010772","Celsr3",15,"chr9",108740897,108742330,"+",NA,NA,2,"n.s.",0,"n.s.",-14,"n.s.",-4,"n.s.",-78,"lower",-10,"n.s.",-39,"lower",-0.14,-0.1,0,"n.s.","n.s.","n.s.","gene_size",1,64325,"Celsr3","chr9",108715959,108715973,15,-0.062,0,0
"MmuEX0010780","Cenpc1",29,"chr5",86487272,86491028,"-",NA,NA,NA,NA,-2.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.026,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0011125","Chchd3",15,"chr6",32842376,32918200,"-","Neural-high",NA,0,"n.s.",-18.8,"lower",-39,"lower",0,"n.s.",0,"n.s.",-1,"n.s.",-11,"lower",-0.39,-0.01,-0.188,"lower","n.s.","lower","gene_size",1,15329,"Chchd3","chr6",32870327,32870341,15,-0.063,0,0
"MmuEX0011317","Chmp2a",30,"chr7",13617915,13619177,"-",NA,NA,-2,"n.s.",3,"n.s.",2,"n.s.",-3,"n.s.",10,"n.s.",-4,"n.s.",-1,"n.s.",0.02,-0.04,0.03,"n.s.","n.s.","n.s.","gene_size",1,45890,"Chmp2a","chr7",12766719,12766748,30,-0.083,3.08415326278728e-07,3.84389364783e-09
"MmuEX0011484","Ckap5",24,"chr2",91439536,91440797,"+","Neural-high","n.s.",32,"higher",-35.2,"lower",-47,"lower",-21,"lower",9,"n.s.",-36,"lower",-37,"lower",-0.47,-0.36,-0.352,"lower","lower","lower","gene_size",1,53688,"Ckap5","chr2",91429949,91429972,24,-0.062,0.0902599614308466,0.00841602159693
"MmuEX0011499","Clasp1",24,"chr1",120406954,120418403,"+","Neural-high","n.s.",6,"n.s.",-4.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.046,"n.s.","n.s.","n.s.","gene_size_contained",5,33252,"Clasp1","chr1",118440435,118440458,24,0.178,0.372571342107372,0.0510345054293
"MmuEX0011502","Clasp1",3,"chr1",120368417,120394210,"+",NA,NA,-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",0,0.02,0,"n.s.","n.s.","n.s.","gene_size",1,33261,"Clasp1","chr1",118475386,118475388,3,0.008,1,0.918460795819
"MmuEX0011503","Clasp1",3,"chr1",120443527,120444441,"+",NA,NA,-1,"n.s.",-0.5,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,0.01,-0.005,"n.s.","n.s.","n.s.","gene_size",1,33261,"Clasp1","chr1",118475386,118475388,3,0.008,1,0.918460795819
"MmuEX0011506","Clasp1",27,"chr1",120418512,120421873,"+","Neural-high","ASD-low",43,"higher",-23.1,"lower",-31,"lower",-17,"lower",27,"higher",-2,"n.s.",-6,"n.s.",-0.31,-0.02,-0.231,"lower","n.s.","lower","gene_size_contained",5,33253,"Clasp1","chr1",118451051,118451077,27,0.01,1,0.837233608087
"MmuEX0011507","Clasp1",24,"chr1",120435947,120439678,"+","Neural-high","n.s.",13,"higher",-27.1,"lower",-37,"lower",-21,"lower",4,"n.s.",-11,"lower",-8,"n.s.",-0.37,-0.11,-0.271,"lower","lower","lower","gene_size_contained",5,33259,"Clasp1","chr1",118469405,118469428,24,0.047,0.550577070320934,0.0850429870299
"MmuEX0011514","Clasp2",24,"chr9",113763465,113771303,"+","Neural-high",NA,45,"higher",-42.3,"lower",-46,"lower",-22,"lower",NA,"n.s.",-26,"lower",-39,"lower",-0.46,-0.26,-0.423,"lower","lower","lower","gene_size_contained",3,24864,"Clasp2","chr9",113687649,113687672,24,0.09,0.196552367539305,0.0224349929772
"MmuEX0011521","Clasp2",3,"chr9",113790870,113799075,"+",NA,NA,0,"n.s.",-3.9,"n.s.",-10,"lower",0,"n.s.",-16,"lower",-6,"n.s.",-12,"lower",-0.1,-0.06,-0.039,"lower","n.s.","n.s.","gene_size",1,24871,"Clasp2","chr9",113716113,113716115,3,-0.058,4.3445004708822e-10,2.91955348786e-12
"MmuEX0011524","Clasp2",17,"chr9",113744373,113750676,"+",NA,NA,1,"n.s.",-3.1,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",-1,"n.s.",NA,"n.s.",0,-0.01,-0.031,"n.s.","n.s.","n.s.","gene_size_contained",2,24862,"Clasp2","chr9",113670227,113670243,17,-0.035,0.000130682588467579,3.27950040113e-06
"MmuEX0011526","Clasp2",27,"chr9",113771406,113777665,"+",NA,NA,NA,"n.s.",-0.8,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.008,"n.s.","n.s.","n.s.","gene_size_contained",3,24866,"Clasp2","chr9",113691504,113691530,27,0.011,1,0.818708575716
"MmuEX0011532","Clasp2",24,"chr9",113785469,113789059,"+","Neural-high","inconsistent",18,"higher",-67.9,"lower",-75,"lower",-37,"lower",-2,"n.s.",-26,"lower",-42,"lower",-0.75,-0.26,-0.679,"lower","lower","lower","gene_size_contained",3,24869,"Clasp2","chr9",113707818,113707841,24,-0.131,5.85942704572475e-07,7.80180720028e-09
"MmuEX0011621","Cldnd1",8,"chr16",58728198,58729550,"+",NA,"n.s.",-1,"n.s.",-0.4,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",-1,"n.s.",-2,"n.s.",0.01,-0.01,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0011633","Clec16a",6,"chr16",10571693,10573392,"+","Neural-high","ASD-low",79,"higher",-2.5,"n.s.",-2,"n.s.",-2,"n.s.",2,"n.s.",0,"n.s.",-2,"n.s.",-0.02,0,-0.025,"n.s.","n.s.","n.s.","gene_size",1,6260,"Clec16a","chr16",10390782,10390787,6,-0.094,0.0171948641295775,0.0010860097094
"MmuEX0011693","Clip1",6,"chr5",124030134,124032728,"-","Neural-high","ASD-low",8,"n.s.",-32.1,"lower",-62,"lower",-27,"lower",-5,"n.s.",-16,"lower",-17,"lower",-0.62,-0.16,-0.321,"lower","lower","lower","gene_size",1,38898,"Clip1","chr5",123719655,123719660,6,-0.078,0.0974120647691879,0.00928146008417
"MmuEX0011698","Clip1",21,"chr5",124033648,124040801,"-",NA,NA,NA,"n.s.",-6.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.066,"n.s.","n.s.","n.s.","gene_size",1,38899,"Clip1","chr5",123724397,123724417,21,-0.005,1,1
"MmuEX0011790","Clstn1",30,"chr4",148988282,149001320,"+",NA,"n.s.",5,"n.s.",0.9,"n.s.",3,"n.s.",-3,"n.s.",-11,"lower",0,"n.s.",-3,"n.s.",0.03,0,0.009,"n.s.","n.s.","n.s.","gene_size",1,59101,"Clstn1","chr4",149710544,149710573,30,-0.012,1,0.444261806525
"MmuEX0011803","Cltc",18,"chr11",86544334,86546006,"-",NA,NA,NA,"n.s.",2.9,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,NA,NA,0.029,"n.s.","n.s.","n.s.","gene_size",1,14873,"Cltc","chr11",86591887,86591907,21,-0.055,4.08425151131294e-05,8.60544790759e-07
"MmuEX0011805","Cltc",3,"chr11",86547347,86550572,"-","Neural-high",NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0011806","Cltc",12,"chr11",86526209,86531399,"-",NA,NA,0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0011807","Cltc",21,"chr11",86510843,86515710,"-",NA,"n.s.",7,"n.s.",-1.4,"n.s.",-3,"n.s.",1,"n.s.",-6,"n.s.",1,"n.s.",-1,"n.s.",-0.03,0.01,-0.014,"n.s.","n.s.","n.s.","gene_size",1,14873,"Cltc","chr11",86591887,86591907,21,-0.055,4.08425151131294e-05,8.60544790759e-07
"MmuEX0011836","Cmc1",26,"chr9",118024548,118059134,"-",NA,NA,-1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",2,"n.s.",NA,"n.s.",NA,0.02,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012082","Cog5",27,"chr12",32518252,32522059,"+",NA,NA,2,"n.s.",-1.1,"n.s.",-3,"n.s.",1,"n.s.",0,"n.s.",-5,"n.s.",NA,"n.s.",-0.03,-0.05,-0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012279","Col4a1",17,"chr8",11203009,11206225,"-","Neural-high",NA,10,"n.s.",-23.1,"lower",-24,"lower",-11,"lower",15,"higher",-17,"lower",-21,"lower",-0.24,-0.17,-0.231,"lower","lower","lower","gene_size",1,58435,"Col4a1","chr8",11254536,11254552,17,-0.264,6.10355387630414e-14,2.22044604925e-16
"MmuEX0012341","Col6a5",12,"chr9",105791706,105794456,"-",NA,NA,0,"n.s.",-0.9,"n.s.",0,"n.s.",-7,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,-0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012381","Commd6",12,"chr14",102036324,102039605,"-",NA,NA,-4,"n.s.",1,"n.s.",2,"n.s.",2,"n.s.",3,"n.s.",1,"n.s.",1,"n.s.",0.02,0.01,0.01,"n.s.","n.s.","n.s.","gene_size",1,8273,"Commd6","chr14",101877724,101877735,12,0.039,0.00181747751075173,7.13840663434e-05
"MmuEX0012537","Cpeb2",24,"chr5",43653024,43668669,"+","Neural-high","n.s.",0,"n.s.",-13.6,"lower",-33,"lower",-4,"n.s.",-1,"n.s.",-5,"n.s.",-24,"lower",-0.33,-0.05,-0.136,"lower","n.s.","lower","gene_size",1,17887,"Cpeb2","chr5",43426212,43426235,24,-0.045,0.000221804670894746,6.10043162952e-06
"MmuEX0012543","Cpeb4",24,"chr11",31789940,31820408,"+","Neural-high","ASD-low",1,"n.s.",-24.7,"lower",-30,"lower",-20,"lower",-1,"n.s.",-11,"n.s.",-19,"lower",-0.3,-0.11,-0.247,"lower","n.s.","lower","gene_size",2,39167,"Cpeb4","chr11",31868801,31868824,24,0.086,7.34854896321887e-05,1.69313419707e-06
"MmuEX0012793","Crtc2",30,"chr3",90063415,90063684,"+",NA,NA,-1,"n.s.",-3.6,"n.s.",-1,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,-0.036,"n.s.","n.s.","n.s.","gene_size",1,48670,"Crtc2","chr3",90166890,90166919,30,-0.003,1,1
"MmuEX0012941","Csnk1g3",24,"chr18",54107809,54112898,"+","Neural-high","inconsistent",-1,"n.s.",-3.9,"n.s.",-2,"n.s.",0,"n.s.",-57,"lower",-6,"n.s.",-29,"lower",-0.02,-0.06,-0.039,"n.s.","n.s.","n.s.","gene_size",1,2368,"Csnk1g3","chr18",54081717,54081740,24,-0.099,0,0
"MmuEX0012960","Cspp1",10,"chr1",10076034,10078131,"+",NA,NA,5,"n.s.",0.1,"n.s.",NA,"n.s.",NA,NA,NA,"n.s.",-2,"n.s.",NA,NA,NA,-0.02,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0012961","Cspp1",24,"chr1",10048905,10054413,"+","Neural-high",NA,28,"higher",-12,"n.s.",-5,"n.s.",0,"n.s.",-4,"n.s.",-8,"n.s.",-19,"n.s.",-0.05,-0.08,-0.12,"n.s.","n.s.","n.s.","gene_size",1,33290,"Cspp1","chr1",10130049,10130072,24,0.023,1,0.65805127417
