"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0016251","Eea1",15,"chr10",95459727,95465520,"+","Neural-high",NA,16,"higher",-43.3,"lower",-36,"lower",-12,"lower",0,"n.s.",-20,"lower",-33,"lower",-0.36,-0.2,-0.433,"lower","lower","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0016341","Efha1",23,"chr14",58551141,58562424,"-",NA,NA,-1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",NA,"n.s.",NA,0,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0016445","Ehbp1",15,"chr11",21959265,21962782,"-",NA,NA,-2,"n.s.",1.6,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0.016,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0016458","Ehd2",4,"chr7",16549716,16552768,"-",NA,NA,-6,"n.s.",-3.3,"n.s.",-3,"n.s.",-3,"n.s.",2,"n.s.",3,"n.s.",2,"n.s.",-0.03,0.03,-0.033,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0016830","Eml6",9,"chr11",29664127,29677002,"-","Neural-high",NA,-2,"n.s.",-8,"n.s.",-6,"n.s.",-4,"n.s.",3,"n.s.",NA,NA,NA,NA,-0.06,NA,-0.08,"n.s.",NA,"n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0016995","Epb4.1l2",3,"chr10",25079788,25161378,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0017129","Eprs",21,"chr1",187210998,187218241,"+","Neural-high","ASD-low",19,"higher",-16.6,"lower",-20,"lower",-1,"n.s.",-10,"n.s.",-16,"lower",-19,"lower",-0.2,-0.16,-0.166,"lower","lower","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0017353","Ero1lb",12,"chr13",12683299,12687964,"+",NA,NA,0,"n.s.",NA,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,0,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0017461","Etv3",16,"chr3",87329901,87331791,"+",NA,NA,0,"n.s.",-3.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",2,"n.s.",2,"n.s.",0,0.02,-0.031,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0017594","Exoc6b",12,"chr6",84571506,84575118,"-",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0017703","Ezh1",15,"chr11",101062242,101064568,"-",NA,NA,-1,"n.s.",-0.6,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",2,"n.s.",2,"n.s.",-0.01,0.02,-0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018111","Fam178a",19,"chr19",45016917,45017938,"+","Neural-high",NA,NA,NA,-10.5,"lower",NA,NA,NA,"n.s.",NA,"n.s.",NA,NA,NA,NA,NA,NA,-0.105,NA,NA,"lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018329","Fam48a",27,"chr3",54516172,54517654,"+",NA,NA,0,"n.s.",1.3,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0.013,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018335","Fam48a",24,"chr3",54497025,54499044,"+",NA,NA,-1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-7,"n.s.",-7,"n.s.",NA,-0.07,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018348","Fam49b",14,"chr15",63788238,63802484,"-",NA,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018497","Fam92a",21,"chr4",12096181,12098130,"-","Neural-high",NA,2,"n.s.",-4.3,"n.s.",-7,"n.s.",-3,"n.s.",4,"n.s.",-4,"n.s.",-6,"n.s.",-0.07,-0.04,-0.043,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018555","Fancd2",15,"chr6",113528486,113531377,"+",NA,NA,0,"n.s.",0.7,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018766","Fbxl12",14,"chr9",20443643,20446467,"-",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0018995","Fcho2",25,"chr13",99525581,99533644,"-",NA,NA,1,"n.s.",-0.4,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019004","Fcho2",12,"chr13",99521887,99525034,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019077","Fermt2",21,"chr14",46081916,46084398,"-",NA,"n.s.",35,"higher",-7.2,"n.s.",-9,"n.s.",-8,"n.s.",3,"n.s.",-1,"n.s.",-3,"n.s.",-0.09,-0.01,-0.072,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019217","Fhit",30,"chr14",10596323,10702543,"-",NA,NA,0,"n.s.",1.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-2,"n.s.",0,"n.s.",NA,-0.02,0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019329","Flna",8,"chrX",71485890,71486441,"-","Neural-high",NA,34,"higher",-0.8,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.008,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019395","Fmnl2",21,"chr2",52967493,52973145,"+","Neural-high","inconsistent",NA,NA,-1.5,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.015,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019489","Fndc3b",11,"chr3",27387213,27389946,"-","Neural-high",NA,-1,"n.s.",-0.6,"n.s.",-1,"n.s.",4,"n.s.",4,"n.s.",-2,"n.s.",-3,"n.s.",-0.01,-0.02,-0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019673","Fryl",9,"chr5",73441745,73445291,"-","Neural-high",NA,NA,"n.s.",-39.6,"lower",-62,"lower",-1,"n.s.",7,"n.s.",-9,"n.s.",-34,"lower",-0.62,-0.09,-0.396,"lower","n.s.","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019700","Fsd1l",23,"chr4",53662766,53672384,"+",NA,"n.s.",3,"n.s.",-1.7,"n.s.",0,"n.s.",0,"n.s.",2,"n.s.",-1,"n.s.",-2,"n.s.",0,-0.01,-0.017,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0019741","Fuca1",15,"chr4",135489015,135492837,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0020631","Glyr1",3,"chr16",5021542,5026600,"-",NA,NA,0,"n.s.",-0.1,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021285","Gmppa",15,"chr1",75437118,75438049,"+",NA,"ASD-low",0,"n.s.",-0.4,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021305","Gmps",3,"chr3",63791685,63794076,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021320","Gnas",3,"chr2",174162293,174167153,"+",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",2,"n.s.",3,"n.s.",0,"n.s.",-2,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021782","Gramd1b",21,"chr9",40125179,40141029,"-",NA,NA,0,"n.s.",0.2,"n.s.",0,"n.s.",1,"n.s.",-1,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0022304","H2afv",15,"chr11",6333841,6339378,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0022398","Haus7",3,"chrX",70692477,70693298,"-",NA,NA,-1,"n.s.",1.6,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",0,"n.s.",2,"n.s.",0,0,0.016,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0022639","Heatr7a",27,"chr15",76262726,76263703,"+","Neural-low",NA,-23,"lower",4.7,"n.s.",6,"n.s.",-2,"n.s.",-17,"n.s.",-2,"n.s.",-6,"n.s.",0.06,-0.02,0.047,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0022724","Hemk1",10,"chr9",107238995,107239331,"-",NA,NA,-4,"n.s.",-1.1,"n.s.",-3,"n.s.",-4,"n.s.",-1,"n.s.",2,"n.s.",12,"n.s.",-0.03,0.02,-0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0022888","Hif1an",8,"chr19",44642971,44643893,"+",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0022998","Hmbox1",12,"chr14",65442536,65444437,"-",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023175","Hook2",6,"chr8",87522191,87522388,"+","Neural-high","ASD-low",3,"n.s.",-44.9,"lower",-66,"lower",NA,"n.s.",-7,"n.s.",-10,"n.s.",-42,"lower",-0.66,-0.1,-0.449,"lower","n.s.","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023183","Hook3",6,"chr8",27154747,27158723,"-","Neural-high",NA,8,"n.s.",-31.7,"lower",-50,"lower",-20,"lower",16,"higher",-21,"lower",-16,"lower",-0.5,-0.21,-0.317,"lower","lower","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023312","Hsd3b7",13,"chr7",134944761,134944974,"+",NA,NA,-6,"n.s.",NA,NA,0,"n.s.",3,"n.s.",2,"n.s.",-1,"n.s.",NA,"n.s.",0,-0.01,NA,"n.s.","n.s.",NA,"unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023411","Hspg2",9,"chr4",137064380,137066456,"+",NA,NA,0,"n.s.",0.6,"n.s.",-1,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",4,"n.s.",-0.01,0,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023729","Ift80",3,"chr3",68698104,68702406,"-",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023931","Il17ra",25,"chr6",120413485,120422943,"+",NA,NA,NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,NA,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0023934","Il17ra",12,"chr6",120427499,120428392,"+",NA,NA,0,"n.s.",-0.4,"n.s.",-2,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",-0.02,0,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0024216","Inpp5e",23,"chr2",26256013,26257120,"-",NA,NA,-3,"n.s.",1,"n.s.",3,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",-3,"n.s.",0.03,0,0.01,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0024454","Iqgap2",7,"chr13",96416859,96418132,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0024760","Itsn2",19,"chr12",4600039,4620048,"+",NA,NA,NA,"n.s.",1.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.014,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0025108","Kcnn2",9,"chr18",45836719,45842724,"+","Neural-high",NA,0,"n.s.",0.2,"n.s.",2,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0.02,0,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0025263","Kdm1b",21,"chr13",47149105,47154144,"+","Neural-high",NA,-3,"n.s.",-3.6,"n.s.",-17,"lower",-15,"n.s.",-17,"n.s.",-5,"n.s.",-6,"n.s.",-0.17,-0.05,-0.036,"lower","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0025504","Kif1c",22,"chr11",70532596,70537549,"+","Neural-high",NA,NA,NA,NA,NA,-23,"lower",-12,"n.s.",-20,"n.s.",NA,"n.s.",NA,"n.s.",-0.23,NA,NA,"lower","n.s.",NA,"unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0025622","Kifap3",3,"chr1",165724235,165726115,"+",NA,NA,0,"n.s.",-0.2,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026173","Lass6",24,"chr2",68943217,68946498,"+","Neural-high","n.s.",19,"higher",-27.9,"lower",-41,"lower",-4,"n.s.",10,"n.s.",-26,"lower",-31,"lower",-0.41,-0.26,-0.279,"lower","lower","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026251","Ldb1",12,"chr19",46108671,46108878,"-",NA,NA,3,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026300","Leng1",8,"chr7",3615464,3616917,"-",NA,NA,0,"n.s.",0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026461","Limk2",12,"chr11",3260590,3292919,"-",NA,NA,0,"n.s.",1.2,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0.01,0,0.012,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026702","Lphn1",15,"chr8",86448255,86453362,"+","Neural-high","n.s.",28,"higher",-6.6,"n.s.",-28,"lower",-36,"lower",-10,"lower",-7,"n.s.",-5,"n.s.",-0.28,-0.07,-0.066,"lower","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026704","Lphn1",18,"chr8",86461677,86462248,"+",NA,"inconsistent",0,"n.s.",-1.3,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.013,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026711","Lphn2",12,"chr3",148522498,148528563,"-","Neural-high","ASD-low",30,"higher",-21,"lower",-30,"lower",-21,"lower",-15,"lower",-28,"lower",-32,"lower",-0.3,-0.28,-0.21,"lower","lower","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026793","Lrch3",3,"chr16",32979631,32981913,"+",NA,NA,0,"n.s.",-0.2,"n.s.",-2,"n.s.",0,"n.s.",3,"n.s.",0,"n.s.",-1,"n.s.",-0.02,0,-0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0026829","Lrmp",28,"chr6",145108958,145109396,"+",NA,NA,NA,"n.s.",-0.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.004,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027055","Lrrc57",7,"chr2",120434760,120435016,"-",NA,NA,9,"n.s.",-8.4,"n.s.",-7,"n.s.",1,"n.s.",-1,"n.s.",1,"n.s.",-1,"n.s.",-0.07,0.01,-0.084,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027170","Lrrn3",29,"chr12",42181259,42212157,"-",NA,NA,NA,"n.s.",0.9,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",1,"n.s.",0,-0.01,0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027504","Mad2l2",29,"chr4",147517167,147518372,"+",NA,NA,1,"n.s.",-0.3,"n.s.",-1,"n.s.",-14,"lower",-6,"n.s.",-3,"n.s.",-18,"lower",-0.01,-0.03,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027804","Map4k5",3,"chr12",70919486,70923789,"-",NA,NA,0,"n.s.",0.9,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-0.01,-0.01,0.009,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027827","Mapk14",16,"chr17",28865921,28878732,"+","Neural-high",NA,8,"n.s.",-6.5,"n.s.",-8,"n.s.",-2,"n.s.",5,"n.s.",-1,"n.s.",18,"higher",-0.08,-0.01,-0.065,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027928","March6",15,"chr15",31416191,31418546,"-",NA,NA,1,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027932","March7",25,"chr2",60083318,60085946,"+","Neural-high",NA,4,"n.s.",-6.3,"n.s.",-4,"n.s.",-10,"n.s.",6,"n.s.",-8,"n.s.",-8,"n.s.",-0.04,-0.08,-0.063,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0027974","Mars",24,"chr10",126733690,126733928,"-","Neural-high","n.s.",51,"higher",-0.7,"n.s.",-2,"n.s.",-1,"n.s.",0,"n.s.",-3,"n.s.",-11,"lower",-0.02,-0.03,-0.007,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0028230","Mcm3ap",15,"chr10",75940656,75943745,"+",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,0.01,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0029211","Mllt10",3,"chr2",18047857,18068403,"+",NA,NA,1,"n.s.",1.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,-0.01,0.012,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0029239","Mllt4",21,"chr17",13983647,13986114,"+",NA,"inconsistent",-20,"lower",-5,"n.s.",3,"n.s.",-10,"lower",-34,"lower",-2,"n.s.",-9,"n.s.",0.03,-0.02,-0.05,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0029281","Mmd",9,"chr11",90111050,90118833,"+",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0029740","Mrps27",3,"chr13",100175059,100179763,"+",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0029871","Mta1",12,"chr12",114371788,114374007,"+","Neural-high","ASD-high",17,"higher",-27,"lower",-59,"lower",-23,"lower",4,"n.s.",-42,"lower",-50,"lower",-0.59,-0.42,-0.27,"lower","lower","lower","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0029907","Mtap4",3,"chr9",109834445,109881353,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030172","Mtss1l",9,"chr8",113251452,113252627,"+",NA,"n.s.",22,"higher",-5.4,"n.s.",-12,"n.s.",-40,"lower",-17,"lower",-15,"n.s.",-33,"lower",-0.12,-0.15,-0.054,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030191","Mtx2",3,"chr2",74664101,74685294,"+",NA,NA,0,"n.s.",0.6,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",0,0.01,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030251","Mxd3",30,"chr13",55429846,55430629,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030386","Myh9",6,"chr15",77611946,77613818,"-","Neural-high","ASD-low",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030387","Myh9",12,"chr15",77622777,77626390,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030465","Myo19",3,"chr11",84712953,84713697,"+",NA,NA,0,"n.s.",0.2,"n.s.",-1,"n.s.",2,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-0.01,-0.01,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030480","Myo1b",6,"chr1",51841386,51850483,"-","Neural-high","ASD-low",5,"n.s.",-6.4,"n.s.",-4,"n.s.",-2,"n.s.",-4,"n.s.",0,"n.s.",0,"n.s.",-0.04,0,-0.064,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0030590","Myo9b",15,"chr8",73860865,73862805,"+","Neural-high",NA,8,"n.s.",NA,NA,NA,NA,NA,"n.s.",NA,"n.s.",-32,"lower",NA,"n.s.",NA,-0.32,NA,NA,"lower",NA,"unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
