ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1438	"ENSMUSG00000072501"	"Phf20l1"	chr15	+	66502715	66502815	66504554	66504750	66501648	66501830	66508532	66508881
1439	"ENSMUSG00000015002"	"Efr3a"	chr15	+	65691568	65691719	65701575	65701725	65690281	65690409	65709283	65709421
1440	"ENSMUSG00000015002"	"Efr3a"	chr15	+	65727264	65727396	65728370	65728438	65726477	65726639	65729312	65729440
1446	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61978996	61979314	62047315	62047397	61909850	61910050	62114022	62114146
1447	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61978996	61979314	62031845	62031977	61909850	61910050	62114022	62114150
1449	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61978996	61979314	62047315	62047397	61911105	61911296	62114022	62114150
1452	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61978996	61979356	61997986	61998113	61909877	61910050	62047315	62047397
1453	"ENSMUSG00000097039"	"Pvt1"	chr15	+	61997986	61998113	62031845	62031977	61909877	61910050	62047315	62047397
1456	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62021087	62021201	62031845	62031977	61978996	61979314	62114022	62114150
1459	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62047315	62047397	61909850	61910050	62114022	62114150
1460	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62047315	62047397	61978996	61979314	62094585	62094752
1461	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62085660	62085748	61978996	61979314	62094585	62094752
1462	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62047315	62047397	61978996	61979314	62114022	62114146
1463	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62047315	62047775	61978996	61979314	62114022	62114150
1464	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62047315	62047397	62021087	62021201	62094585	62094752
1465	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62031845	62031977	62047315	62047397	62021087	62021201	62114022	62114146
1466	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047315	62047397	62085660	62085748	61978996	61979314	62094585	62094752
1467	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047315	62047397	62094585	62094752	62031845	62031977	62114022	62114150
1469	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047612	62047775	62086401	62086511	62047315	62047397	62094585	62094752
1471	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047612	62047775	62085660	62085748	62047315	62047397	62114022	62114150
1472	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047673	62047775	62085660	62085748	62047315	62047397	62114022	62114150
1475	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047676	62047775	62085660	62085748	62047315	62047397	62114022	62114150
1476	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62047680	62047775	62085660	62085748	62047315	62047397	62114022	62114150
1478	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62085660	62085748	62086401	62086511	62047315	62047397	62094585	62094752
1479	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62085660	62085748	62094585	62094752	62047315	62047397	62114022	62114150
1480	"ENSMUSG00000059586"	"Nsmce2"	chr15	+	59250716	59250887	59287873	59287980	59246095	59246204	59327161	59327315
1481	"ENSMUSG00000059586"	"Nsmce2"	chr15	+	59287873	59287980	59327161	59327315	59250716	59250887	59463545	59463646
1482	"ENSMUSG00000022351"	"Sqle"	chr15	+	59195655	59195827	59196310	59196406	59195462	59195576	59197883	59198026
1483	"ENSMUSG00000050891"	"Tatdn1"	chr15	-	58798284	58798334	58800532	58800598	58793122	58793266	58805131	58805217
1484	"ENSMUSG00000050891"	"Tatdn1"	chr15	-	58798284	58798334	58800532	58800598	58793122	58793266	58805527	58805587
1485	"ENSMUSG00000062373"	"Tmem65"	chr15	-	58658958	58659064	58669049	58669094	58654117	58656859	58694691	58695379
1486	"ENSMUSG00000062373"	"Tmem65"	chr15	-	58666190	58666258	58669049	58669094	58662003	58662058	58694691	58695379
1487	"ENSMUSG00000022360"	"Atad2"	chr15	-	57980163	57980279	57980633	57980742	57979067	57979242	57981740	57981845
1488	"ENSMUSG00000022360"	"Atad2"	chr15	-	57980633	57980742	57981740	57981845	57980163	57980279	57984337	57984455
1489	"ENSMUSG00000022360"	"Atad2"	chr15	-	57981740	57981845	57984337	57984455	57980633	57980742	57985848	57985998
1490	"ENSMUSG00000022364"	"Tbc1d31"	chr15	+	57779365	57779512	57786352	57786531	57775594	57775787	57795927	57796079
1491	"ENSMUSG00000022364"	"Tbc1d31"	chr15	+	57786352	57786531	57795927	57796079	57779365	57779512	57799486	57799646
1492	"ENSMUSG00000022364"	"Tbc1d31"	chr15	+	57795927	57796079	57799486	57799646	57786352	57786531	57801297	57801498
1493	"ENSMUSG00000022364"	"Tbc1d31"	chr15	+	57821732	57821825	57824238	57824379	57818668	57818804	57827199	57827320
1494	"ENSMUSG00000022365"	"Derl1"	chr15	-	57741880	57741976	57742444	57742471	57740813	57740866	57743395	57743460
1495	"ENSMUSG00000022370"	"Mrpl13"	chr15	-	55402425	55402547	55403518	55403605	55397489	55397733	55406719	55406780
1496	"ENSMUSG00000037343"	"Taf2"	chr15	-	54891713	54891943	54894441	54894551	54890567	54890673	54897558	54897628
1497	"ENSMUSG00000037343"	"Taf2"	chr15	-	54894441	54894551	54897558	54897628	54891713	54891943	54899913	54900053
1498	"ENSMUSG00000037343"	"Taf2"	chr15	-	54894441	54894551	54899913	54900053	54891713	54891943	54901634	54901828
1499	"ENSMUSG00000022312"	"Eif3h"	chr15	-	51662587	51662755	51705863	51706020	51661008	51661108	51728721	51728919
1500	"ENSMUSG00000022340"	"Sybu"	chr15	-	44546743	44546846	44582183	44582381	44540930	44541134	44609641	44609858
1501	"ENSMUSG00000022336"	"Eif3e"	chr15	-	43115600	43115703	43135671	43135714	43114875	43115010	43138632	43138750
1502	"ENSMUSG00000022336"	"Eif3e"	chr15	-	43129529	43129655	43134274	43134379	43128896	43129021	43135671	43135714
1503	"ENSMUSG00000022336"	"Eif3e"	chr15	-	43129529	43129655	43135671	43135714	43128896	43129021	43138632	43138750
1504	"ENSMUSG00000022336"	"Eif3e"	chr15	-	43134274	43134379	43135671	43135714	43129529	43129655	43138632	43138750
1505	"ENSMUSG00000037386"	"Rims2"	chr15	+	39138370	39138403	39138808	39138895	39061726	39061933	39155496	39155707
1507	"ENSMUSG00000037386"	"Rims2"	chr15	+	39325893	39326006	39335729	39335860	39322984	39323031	39339775	39339947
1508	"ENSMUSG00000037386"	"Rims2"	chr15	+	39381201	39381267	39398233	39398413	39374659	39374770	39399267	39399377
1509	"ENSMUSG00000022299"	"Slc25a32"	chr15	-	38963267	38963428	38965377	38965463	38961523	38961637	38969226	38969377
1510	"ENSMUSG00000022299"	"Slc25a32"	chr15	-	38965377	38965463	38969226	38969377	38963267	38963428	38975742	38976068
1511	"ENSMUSG00000037458"	"Azin1"	chr15	-	38495516	38495598	38497507	38497642	38494535	38494610	38498912	38499085
1512	"ENSMUSG00000037458"	"Azin1"	chr15	-	38497507	38497642	38498912	38499085	38495516	38495598	38500541	38500715
1513	"ENSMUSG00000037458"	"Azin1"	chr15	-	38498912	38499085	38500541	38500715	38497507	38497642	38501647	38501844
1514	"ENSMUSG00000037458"	"Azin1"	chr15	-	38498912	38499085	38501647	38501844	38497507	38497642	38514716	38514853
1515	"ENSMUSG00000024608"	"Rps14"	chr18	+	60907581	60907758	60909472	60909623	60880742	60880847	60910001	60910163
1516	"ENSMUSG00000024608"	"Rps14"	chr18	+	60909472	60909623	60910001	60910163	60907581	60907758	60910884	60910961
1517	"ENSMUSG00000024608"	"Rps14"	chr18	+	60910001	60910163	60910884	60910961	60909310	60909623	60911502	60911617
1518	"ENSMUSG00000022283"	"Pabpc1"	chr15	-	36599448	36599721	36600836	36600932	36599195	36599286	36601113	36601251
1519	"ENSMUSG00000048307"	"Ankrd46"	chr15	-	36484126	36484285	36485940	36486273	36477813	36479619	36496022	36496139
1520	"ENSMUSG00000048307"	"Ankrd46"	chr15	-	36485940	36486273	36496022	36496139	36484126	36484285	36496872	36496966
1521	"ENSMUSG00000024436"	"Mrps18b"	chr17	-	36222310	36222370	36223229	36223296	36221270	36221848	36227183	36227281
1522	"ENSMUSG00000024436"	"Mrps18b"	chr17	-	36223229	36223296	36225225	36225294	36222310	36222370	36225383	36225481
1523	"ENSMUSG00000022280"	"Rnf19a"	chr15	-	36244232	36244376	36245561	36245775	36240078	36242211	36247267	36247429
1524	"ENSMUSG00000038879"	"Nipal2"	chr15	-	34600160	34600257	34625117	34625177	34584775	34584911	34648811	34648983
1525	"ENSMUSG00000058600"	"Rpl30"	chr15	-	34441377	34441508	34442780	34442926	34440650	34440750	34443170	34443223
1527	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34118025	34118256	34131309	34131434	34099629	34099731	34134436	34134490
1528	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34121568	34121658	34123813	34123912	34118025	34118256	34131309	34131434
1529	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34123813	34123912	34131309	34131434	34118025	34118256	34134436	34134544
1530	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34123813	34123912	34131309	34131434	34121568	34121658	34134436	34134544
1531	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34131309	34131434	34134436	34134544	34118025	34118256	34136832	34136973
1532	"ENSMUSG00000022255"	"Mtdh"	chr15	+	34131309	34131434	34134436	34134544	34123813	34123912	34136832	34136957
1533	"ENSMUSG00000039065"	"Atpsckmt"	chr15	+	31603594	31603720	31606056	31606334	31602263	31602295	31608241	31608379
1534	"ENSMUSG00000039100"	"Marchf6"	chr15	-	31485091	31485226	31486069	31486144	31482949	31483069	31486227	31486296
1535	"ENSMUSG00000039100"	"Marchf6"	chr15	-	31486500	31486581	31488937	31488996	31486227	31486296	31490721	31490773
1537	"ENSMUSG00000022191"	"Drosha"	chr15	+	12851881	12851962	12859458	12859545	12848138	12848293	12861763	12861850
1538	"ENSMUSG00000022191"	"Drosha"	chr15	+	12890119	12890258	12890572	12890633	12889704	12889812	12901188	12901248
1539	"ENSMUSG00000022191"	"Drosha"	chr15	+	12890572	12890633	12901188	12901248	12890119	12890258	12902670	12902770
1540	"ENSMUSG00000022197"	"Pdzd2"	chr15	-	12372532	12376466	12382684	12382829	12371674	12371792	12385246	12386034
1541	"ENSMUSG00000022244"	"Amacr"	chr15	+	10983435	10983579	10984771	10984932	10981841	10982139	10988844	10989031
1542	"ENSMUSG00000054115"	"Skp2"	chr15	-	9125146	9125290	9127972	9128084	9123956	9124091	9139518	9139790
1543	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9096102	9096181	9100194	9100290	9092802	9092939	9103070	9103126
1544	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9100194	9100290	9103070	9103126	9096102	9096181	9103413	9103467
1545	"ENSMUSG00000039218"	"Srrm2"	chr17	+	24027039	24027147	24027327	24027492	24022194	24022372	24028942	24029020
1546	"ENSMUSG00000039218"	"Srrm2"	chr17	+	24030612	24030705	24031401	24031594	24030004	24030055	24034095	24040664
1547	"ENSMUSG00000039218"	"Srrm2"	chr17	+	24031401	24031594	24034095	24040664	24030612	24030705	24041386	24041674
1548	"ENSMUSG00000039218"	"Srrm2"	chr17	+	24034095	24040664	24041386	24041674	24031401	24031594	24042764	24042878
1549	"ENSMUSG00000039218"	"Srrm2"	chr17	+	24041386	24041674	24042764	24042878	24034095	24040664	24042989	24043094
1550	"ENSMUSG00000022142"	"Nup155"	chr15	+	8169334	8169432	8172451	8172643	8167337	8167453	8173534	8173673
1551	"ENSMUSG00000022142"	"Nup155"	chr15	+	8170712	8170843	8173534	8173673	8169334	8169432	8174971	8175107
1552	"ENSMUSG00000022142"	"Nup155"	chr15	+	8172451	8172643	8173534	8173673	8170712	8170843	8174971	8175107
1553	"ENSMUSG00000022142"	"Nup155"	chr15	+	8173534	8173673	8174971	8175107	8172451	8172643	8176626	8176780
1554	"ENSMUSG00000022142"	"Nup155"	chr15	+	8173534	8173673	8174971	8175107	8173259	8173403	8176626	8176780
1555	"ENSMUSG00000039828"	"Wdr70"	chr15	-	8111945	8112066	8123159	8123243	8108643	8108848	8128439	8128505
1556	"ENSMUSG00000039828"	"Wdr70"	chr15	-	8123159	8123243	8128439	8128505	8111945	8112066	8128602	8128675
1558	"ENSMUSG00000022151"	"Ttc33"	chr15	+	5219062	5219284	5241479	5241611	5215005	5215053	5246630	5247817
1559	"ENSMUSG00000022151"	"Ttc33"	chr15	+	5219062	5219284	5241479	5241611	5215040	5215249	5246630	5247817
1560	"ENSMUSG00000022186"	"Oxct1"	chr15	+	4083196	4083346	4087150	4087257	4076946	4077082	4089417	4089478
1561	"ENSMUSG00000022186"	"Oxct1"	chr15	+	4158315	4158405	4177046	4177148	4131285	4131361	4183209	4184826
1562	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123158644	123158714	123163375	123163488	123156382	123157555	123164963	123165078
1563	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188001	123200709	123200797	123182919	123183012	123209151	123209368
1564	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123200709	123200797	123182919	123183012	123209151	123209368
1565	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123200709	123200797	123209151	123209368	123187900	123188004	123210581	123210697
1566	"ENSMUSG00000041765"	"Ubac2"	chr14	+	122211020	122211144	122220679	122220727	122145622	122145732	122231636	122231720
1567	"ENSMUSG00000063410"	"Stk24"	chr14	-	121545426	121545483	121574833	121575064	121540158	121540267	121616309	121616746
1568	"ENSMUSG00000030662"	"Ipo5"	chr14	+	121173833	121173917	121175976	121176109	121172440	121172659	121176187	121176309
1569	"ENSMUSG00000030662"	"Ipo5"	chr14	+	121179241	121179297	121180060	121180183	121179043	121179155	121181091	121181311
1570	"ENSMUSG00000016757"	"Ttll12"	chr15	-	83461947	83462086	83462835	83462904	83459290	83461249	83464268	83464350
1571	"ENSMUSG00000016757"	"Ttll12"	chr15	-	83472703	83472902	83475579	83475749	83471274	83471434	83479149	83479358
1572	"ENSMUSG00000022111"	"Uchl3"	chr14	+	101903947	101904104	101905964	101906012	101903196	101903325	101928007	101928083
1573	"ENSMUSG00000022111"	"Uchl3"	chr14	+	101903947	101904104	101923006	101923198	101903231	101903325	101928007	101928083
1574	"ENSMUSG00000022111"	"Uchl3"	chr14	+	101904427	101904513	101928007	101928083	101903947	101904104	101932594	101932653
1575	"ENSMUSG00000022111"	"Uchl3"	chr14	+	101905964	101906012	101928007	101928083	101904427	101904513	101932594	101932653
1576	"ENSMUSG00000033083"	"Tbc1d4"	chr14	-	101726947	101727058	101727288	101727380	101724863	101724983	101731781	101731914
1577	"ENSMUSG00000022070"	"Bora"	chr14	+	99284736	99284904	99287428	99287535	99283812	99284116	99290953	99290999
1578	"ENSMUSG00000022070"	"Bora"	chr14	+	99287428	99287535	99290953	99290999	99284736	99284904	99294174	99294256
1579	"ENSMUSG00000022021"	"Diaph3"	chr14	-	87103838	87104078	87143372	87143474	87089507	87089637	87147464	87147559
1580	"ENSMUSG00000022013"	"Dnajc15"	chr14	-	78081835	78081912	78090337	78090411	78077607	78077678	78112237	78112565
1581	"ENSMUSG00000022012"	"Enox1"	chr14	+	77852878	77852996	77875055	77875240	77830219	77830432	77902058	77902166
1582	"ENSMUSG00000022012"	"Enox1"	chr14	+	77875055	77875240	77902058	77902166	77852878	77852996	77936634	77936737
1583	"ENSMUSG00000001750"	"Tcirg1"	chr19	-	3951890	3952035	3952343	3952556	3948979	3949119	3952630	3952724
1584	"ENSMUSG00000022000"	"Zc3h13"	chr14	+	75564983	75565584	75567113	75567217	75561852	75562044	75567508	75568699
1585	"ENSMUSG00000022000"	"Zc3h13"	chr14	+	75574809	75575010	75576748	75576912	75573361	75573514	75581033	75581866
1587	"ENSMUSG00000022100"	"Xpo7"	chr14	-	70942103	70942197	70944726	70944873	70940662	70940829	71003951	71003990
1588	"ENSMUSG00000022098"	"Bmp1"	chr14	-	70742121	70742237	70745895	70746013	70732152	70732255	70746189	70746226
1589	"ENSMUSG00000022098"	"Bmp1"	chr14	-	70745438	70745654	70745895	70746013	70744892	70744998	70746189	70746226
1590	"ENSMUSG00000022091"	"Sorbs3"	chr14	-	70429534	70429596	70430055	70430142	70428881	70429024	70430854	70430908
1591	"ENSMUSG00000022401"	"Xpnpep3"	chr15	+	81314890	81315093	81326579	81326665	81311476	81311884	81332519	81332697
1592	"ENSMUSG00000022401"	"Xpnpep3"	chr15	+	81314890	81315093	81326579	81326665	81311476	81311884	81335101	81335222
1593	"ENSMUSG00000022401"	"Xpnpep3"	chr15	+	81314890	81315093	81332519	81332697	81311476	81311884	81335101	81335222
1594	"ENSMUSG00000022401"	"Xpnpep3"	chr15	+	81326579	81326665	81332519	81332697	81311476	81311884	81335101	81335222
1595	"ENSMUSG00000033712"	"Ccar2"	chr14	-	70377435	70377582	70377913	70377996	70377208	70377320	70378316	70378461
1596	"ENSMUSG00000033712"	"Ccar2"	chr14	-	70389009	70389124	70389328	70389420	70388722	70388852	70389821	70389913
1597	"ENSMUSG00000033712"	"Ccar2"	chr14	-	70389328	70389420	70389821	70389913	70389009	70389124	70390112	70390206
1598	"ENSMUSG00000033712"	"Ccar2"	chr14	-	70389328	70389420	70390112	70390206	70389009	70389124	70391075	70391260
1599	"ENSMUSG00000033712"	"Ccar2"	chr14	-	70389821	70389913	70390112	70390206	70389328	70389420	70391075	70391260
1600	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71933767	71933889	71937155	71937276	71932347	71932485	71938999	71939136
1601	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71937155	71937276	71938999	71939136	71933767	71933889	71940618	71940721
1602	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71948281	71948413	71949699	71949828	71947228	71947315	71955767	71955854
1603	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71949699	71949828	71955767	71955854	71948043	71948413	71957011	71957043
1604	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71950142	71950231	71955767	71955854	71949699	71949828	71957011	71957043
1605	"ENSMUSG00000041057"	"Wdr43"	chr17	+	71950142	71950231	71955771	71955854	71949699	71949828	71957011	71957043
1606	"ENSMUSG00000034327"	"Kctd9"	chr14	+	67970609	67970677	67970795	67970891	67967053	67967182	67975054	67975160
1607	"ENSMUSG00000048922"	"Cdca2"	chr14	-	67931074	67931203	67932413	67932499	67917610	67917779	67934115	67934191
1608	"ENSMUSG00000022044"	"Stmn4"	chr14	+	66591802	66591894	66593034	66593130	66581752	66581860	66594157	66594366
1609	"ENSMUSG00000013539"	"Tango2"	chr16	-	18134509	18134598	18142220	18142314	18130502	18130622	18161661	18161761
1610	"ENSMUSG00000013539"	"Tango2"	chr16	-	18134509	18134598	18142220	18142314	18130502	18130622	18165734	18165967
1611	"ENSMUSG00000021972"	"Hmbox1"	chr14	-	65064220	65064316	65066034	65066117	65063049	65063144	65089333	65089487
1612	"ENSMUSG00000021972"	"Hmbox1"	chr14	-	65125023	65125109	65134098	65134575	65098964	65099075	65140687	65140715
1613	"ENSMUSG00000021972"	"Hmbox1"	chr14	-	65134098	65134575	65140687	65140767	65121197	65125109	65187025	65187296
1615	"ENSMUSG00000059714"	"Flot1"	chr17	+	36135170	36135261	36135457	36135601	36135018	36135094	36136322	36136418
1616	"ENSMUSG00000059714"	"Flot1"	chr17	+	36135457	36135601	36135724	36135844	36135170	36135261	36136322	36136418
1617	"ENSMUSG00000059714"	"Flot1"	chr17	+	36141545	36141683	36141834	36141999	36140977	36141056	36143398	36143518
1618	"ENSMUSG00000021958"	"Pinx1"	chr14	+	64105967	64106046	64115560	64115637	64103551	64103644	64156545	64157304
1619	"ENSMUSG00000035161"	"Ints6"	chr14	-	62981357	62981447	62996649	62996799	62951946	62953931	62997614	62997692
1624	"ENSMUSG00000097589"	"Dleu2"	chr14	-	61872973	61873040	61880808	61880904	61840815	61841255	61886066	61886236
1625	"ENSMUSG00000021929"	"Kpna3"	chr14	-	61611732	61611864	61620683	61620728	61610406	61610535	61622036	61622206
1626	"ENSMUSG00000114797"	"Gm49336"	chr14	-	60480805	60480943	60481962	60482112	60478222	60480106	60484772	60484915
1627	"ENSMUSG00000114797"	"Gm49336"	chr14	-	60481962	60482112	60484772	60484915	60480805	60480943	60488611	60488855
1628	"ENSMUSG00000021982"	"Cdadc1"	chr14	-	59823487	59824057	59827236	59827414	59818773	59818823	59829909	59829984
1629	"ENSMUSG00000021982"	"Cdadc1"	chr14	-	59827236	59827414	59829909	59829984	59822021	59824057	59834310	59834408
1630	"ENSMUSG00000021981"	"Cab39l"	chr14	+	59699083	59699151	59734251	59734393	59696542	59696690	59736992	59737157
1631	"ENSMUSG00000021981"	"Cab39l"	chr14	+	59715480	59715522	59716492	59716633	59699083	59699151	59734251	59734393
1632	"ENSMUSG00000021981"	"Cab39l"	chr14	+	59734251	59734393	59736992	59737157	59699083	59699151	59743713	59743832
1633	"ENSMUSG00000021981"	"Cab39l"	chr14	+	59757014	59757183	59764204	59764264	59743713	59743832	59766290	59766356
1634	"ENSMUSG00000021981"	"Cab39l"	chr14	+	59757014	59757183	59766290	59766356	59743713	59743832	59776510	59776654
1635	"ENSMUSG00000021969"	"Zdhhc20"	chr14	-	58084377	58084519	58115889	58115916	58080644	58080771	58127519	58127679
1636	"ENSMUSG00000021969"	"Zdhhc20"	chr14	-	58102977	58103098	58111349	58111453	58095996	58096066	58115889	58115916
1637	"ENSMUSG00000021969"	"Zdhhc20"	chr14	-	58102977	58103098	58115889	58115916	58095996	58096066	58127519	58127679
1638	"ENSMUSG00000021951"	"Eef1akmt1"	chr14	-	57795490	57795573	57803378	57803541	57787818	57788099	57808999	57809026
1639	"ENSMUSG00000021945"	"Zmym2"	chr14	+	57156727	57156799	57158958	57159074	57151412	57151625	57163297	57163414
1640	"ENSMUSG00000021945"	"Zmym2"	chr14	+	57158958	57159074	57163297	57163414	57158043	57158194	57165643	57165794
1642	"ENSMUSG00000079184"	"Mphosph8"	chr14	+	56933077	56933205	56934115	56934199	56930594	56931035	56934587	56934884
1643	"ENSMUSG00000079184"	"Mphosph8"	chr14	+	56933125	56933205	56934115	56934199	56930880	56931035	56934587	56934885
1644	"ENSMUSG00000064128"	"Cenpj"	chr14	-	56780221	56780387	56786880	56787013	56772807	56773050	56789379	56789942
1645	"ENSMUSG00000064128"	"Cenpj"	chr14	-	56780221	56780387	56786880	56787034	56772807	56773050	56789379	56791006
1646	"ENSMUSG00000002332"	"Dhrs1"	chr14	-	55977392	55977462	55978183	55978330	55977008	55977089	55978639	55978772
1647	"ENSMUSG00000002332"	"Dhrs1"	chr14	-	55978639	55978772	55981114	55981258	55978183	55978330	55982374	55982545
1648	"ENSMUSG00000002326"	"Gmpr2"	chr14	+	55914211	55914293	55914662	55914705	55913015	55913189	55915327	55915487
1649	"ENSMUSG00000002329"	"Mdp1"	chr14	-	55896826	55896934	55897444	55897555	55896656	55896742	55897624	55897685
1650	"ENSMUSG00000002329"	"Mdp1"	chr14	-	55896826	55896934	55897444	55897685	55896656	55896742	55897794	55897908
1651	"ENSMUSG00000002329"	"Mdp1"	chr14	-	55896826	55896934	55897624	55897685	55896656	55896742	55897794	55897965
1652	"ENSMUSG00000002329"	"Mdp1"	chr14	-	55897444	55897555	55897624	55897685	55896826	55896934	55897794	55897965
1653	"ENSMUSG00000002319"	"Ipo4"	chr14	-	55867434	55867546	55867751	55867872	55867205	55867324	55868054	55868117
1654	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	72941359	72941494	72941574	72941619	72941158	72941264	72941737	72941798
1655	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	72941359	72941494	72941574	72941652	72941158	72941264	72941737	72941798
1656	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	72947853	72948075	72949256	72949469	72944240	72944342	72950034	72950197
1658	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	72949256	72949469	72949762	72949825	72944240	72944342	72950034	72950197
1659	"ENSMUSG00000052917"	"Senp7"	chr16	+	55902718	55902771	55909746	55909827	55895842	55895941	55917702	55917794
1660	"ENSMUSG00000052917"	"Senp7"	chr16	+	55931968	55932166	55944141	55944333	55917702	55917794	55959347	55959406
1661	"ENSMUSG00000052917"	"Senp7"	chr16	+	55931968	55932166	55959347	55959463	55917702	55917794	55971636	55971821
1662	"ENSMUSG00000052917"	"Senp7"	chr16	+	55944141	55944333	55959347	55959463	55931968	55932166	55971636	55971821
1663	"ENSMUSG00000022185"	"Acin1"	chr14	-	54881904	54882012	54882140	54882248	54881397	54881722	54882667	54882813
1664	"ENSMUSG00000022185"	"Acin1"	chr14	-	54916697	54916809	54922467	54922533	54904529	54904618	54923925	54924388
1665	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54616452	54616578	54645959	54646505	54615222	54615367	54651336	54651470
1666	"ENSMUSG00000000958"	"Slc7a7"	chr14	-	54645959	54646505	54651336	54651470	54616452	54616578	54654045	54654227
1667	"ENSMUSG00000040990"	"Sh3kbp1"	chrX	+	158586715	158586819	158599572	158599702	158547007	158547131	158611369	158611575
1668	"ENSMUSG00000040990"	"Sh3kbp1"	chrX	+	158599572	158599702	158611369	158611575	158586715	158586819	158648320	158648396
1669	"ENSMUSG00000040990"	"Sh3kbp1"	chrX	+	158600237	158600294	158607470	158607545	158599572	158599702	158611369	158611575
1670	"ENSMUSG00000038084"	"Opa1"	chr16	+	29433866	29433982	29434724	29434789	29432943	29433016	29435432	29435509
1671	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52312711	52312872	52318716	52318764	52311908	52312617	52319284	52319360
1672	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52247426	52247515	52252404	52252509	52247081	52247119	52257204	52257452
1673	"ENSMUSG00000004562"	"Arhgef40"	chr14	+	52224859	52225057	52241110	52241215	52222320	52222448	52242068	52242199
1675	"ENSMUSG00000022515"	"Anks3"	chr16	-	4760074	4760158	4760556	4760642	4759315	4759661	4760942	4761115
1676	"ENSMUSG00000022515"	"Anks3"	chr16	-	4760556	4760642	4760942	4761115	4760074	4760158	4761422	4761564
1677	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4765622	4766089	4766227	4765128	4765296	4768476	4768632
1678	"ENSMUSG00000022515"	"Anks3"	chr16	-	4766089	4766227	4768476	4768632	4765512	4765622	4771682	4771818
1679	"ENSMUSG00000022515"	"Anks3"	chr16	-	4768476	4768632	4771682	4771818	4766089	4766227	4773721	4773803
1680	"ENSMUSG00000022515"	"Anks3"	chr16	-	4774413	4774483	4775831	4776030	4773721	4773803	4781983	4782056
1681	"ENSMUSG00000022515"	"Anks3"	chr16	-	4775504	4775626	4775831	4776030	4773721	4773803	4778260	4778432
1682	"ENSMUSG00000004558"	"Ndrg2"	chr14	-	52144405	52144453	52144702	52144754	52144146	52144182	52145041	52145086
1683	"ENSMUSG00000006289"	"Osgep"	chr14	-	51154256	51154322	51154688	51154767	51154070	51154161	51154839	51154960
1684	"ENSMUSG00000006289"	"Osgep"	chr14	-	51154256	51154322	51154688	51154767	51154070	51154161	51154910	51154960
1685	"ENSMUSG00000036242"	"Armh4"	chr14	-	49920068	49920203	49926723	49926755	49913408	49919873	49988875	49989139
1686	"ENSMUSG00000061244"	"Exoc5"	chr14	-	49252873	49253089	49253654	49253763	49241546	49251806	49254930	49255017
1687	"ENSMUSG00000061244"	"Exoc5"	chr14	-	49279941	49280006	49289754	49289849	49276811	49276840	49303582	49303853
