ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11799	"ENSMUSG00000021448"	"Shc3"	chr13	-	51670560	51670631	51636917	51636981	51721006	51721120	11799	152,135,117	0,0,0	75,75,79	0,5,0	220	149	0.805321997087	1.0	1.0,1.0,1.0	1.0,0.91,1.0	0.03
11800	"ENSMUSG00000021395"	"Spin1"	chr13	+	51277123	51277324	51254915	51255026	51281960	51282009	11800	2701,2729,2665	4,2,9	2419,2911,3026	5,2,1	298	149	1	1.0	0.997,0.999,0.993	0.996,0.999,0.999	-0.002
11801	"ENSMUSG00000021395"	"Spin1"	chr13	+	51277123	51277324	51254915	51255026	51293392	51293646	11801	1487,1527,1535	0,0,1	1411,1750,1714	0,0,0	298	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
11802	"ENSMUSG00000021395"	"Spin1"	chr13	+	51281960	51282009	51254915	51255026	51293392	51293646	11802	574,605,607	0,0,1	560,696,643	0,0,0	198	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
11803	"ENSMUSG00000021395"	"Spin1"	chr13	+	51281960	51282009	51277123	51277324	51293392	51293646	11803	1780,1803,1722	0,0,0	1564,1846,1937	2,2,0	198	149	1	1.0	1.0,1.0,1.0	0.998,0.999,1.0	0.001
11804	"ENSMUSG00000021395"	"Spin1"	chr13	+	51293392	51293646	51281960	51282009	51298337	51298571	11804	2613,2539,2655	0,1,0	2161,2645,2782	0,0,4	298	149	1	1.0	1.0,0.999,1.0	1.0,1.0,0.997	0.001
11809	"ENSMUSG00000031352"	"Hccs"	chrX	-	168099541	168099690	168098597	168098717	168099991	168100143	11809	176,207,192	0,0,0	234,275,301	0,1,3	298	149	1	1.0	1.0,1.0,1.0	1.0,0.993,0.98	0.009
11810	"ENSMUSG00000037851"	"Iars"	chr13	+	49844969	49845087	49843923	49844006	49846499	49846647	11810	2423,2552,2634	0,2,0	2853,3618,3657	0,0,0	267	149	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
11811	"ENSMUSG00000037851"	"Iars"	chr13	+	49846499	49846647	49843923	49844006	49855319	49855407	11811	1035,1032,1205	1,1,0	1100,1372,1351	1,0,2	297	149	1	1.0	0.998,0.998,1.0	0.998,1.0,0.997	0.0
11812	"ENSMUSG00000037851"	"Iars"	chr13	+	49856642	49856738	49855963	49856024	49857746	49857869	11812	1968,2156,1940	0,0,0	2513,3001,3038	1,0,4	245	149	1	1.0	1.0,1.0,1.0	0.999,1.0,0.998	0.001
11813	"ENSMUSG00000037851"	"Iars"	chr13	+	49856642	49856738	49855963	49856024	49859262	49859361	11813	1016,1100,957	0,1,0	1281,1550,1514	3,2,0	245	149	1	1.0	1.0,0.999,1.0	0.996,0.998,1.0	0.002
11814	"ENSMUSG00000037851"	"Iars"	chr13	+	49857746	49857869	49855963	49856024	49859262	49859361	11814	0,0,0	0,1,0	1,0,6	3,2,0	272	149	1	1.0	NA,0.0,NA	0.154,0.0,1.0	-0.385
11815	"ENSMUSG00000037851"	"Iars"	chr13	+	49857746	49857869	49856642	49856738	49858308	49858400	11815	1713,1821,1813	0,0,0	2039,2564,2514	3,0,3	272	149	1	1.0	1.0,1.0,1.0	0.997,1.0,0.998	0.002
11816	"ENSMUSG00000037851"	"Iars"	chr13	+	49857746	49857869	49856642	49856738	49859262	49859361	11816	819,890,834	0,0,0	1094,1279,1321	1,0,0	272	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
11817	"ENSMUSG00000037851"	"Iars"	chr13	+	49858308	49858400	49856642	49856738	49859262	49859361	11817	1078,1007,948	0,0,0	1100,1301,1354	1,0,0	241	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
11818	"ENSMUSG00000037851"	"Iars"	chr13	+	49858308	49858400	49857746	49857869	49859262	49859361	11818	1989,1938,1939	0,0,0	2050,2590,2553	0,0,2	241	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
11819	"ENSMUSG00000037851"	"Iars"	chr13	+	49860154	49860281	49859262	49859361	49863054	49863249	11819	1758,1703,1608	2,0,0	1908,2459,2363	0,0,0	276	149	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
11820	"ENSMUSG00000037851"	"Iars"	chr13	+	49861881	49861955	49860032	49860281	49863054	49863249	11820	2824,2756,2548	3,1,5	3102,3875,3738	0,2,0	223	149	1	1.0	0.998,0.999,0.997	1.0,0.999,1.0	-0.002
11821	"ENSMUSG00000037851"	"Iars"	chr13	+	49861885	49861955	49860154	49860281	49863054	49863249	11821	1123,1152,1091	3,1,5	1203,1471,1529	0,2,0	219	149	1	1.0	0.996,0.999,0.993	1.0,0.998,1.0	-0.003
11822	"ENSMUSG00000037851"	"Iars"	chr13	+	49863054	49863249	49860032	49860281	49865225	49865257	11822	1590,1500,1590	2,0,0	1766,2155,2161	0,2,0	298	149	1	1.0	0.997,1.0,1.0	1.0,0.998,1.0	-0.0
11823	"ENSMUSG00000037851"	"Iars"	chr13	+	49874556	49874634	49873053	49873145	49875621	49875743	11823	1979,2247,2146	0,0,0	2272,2919,2337	0,0,1	227	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
11824	"ENSMUSG00000037851"	"Iars"	chr13	+	49882134	49882240	49880602	49880779	49883490	49883616	11824	1903,2116,2186	1,0,0	2223,3189,2933	0,0,0	255	149	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
11825	"ENSMUSG00000037851"	"Iars"	chr13	+	49884893	49885037	49883490	49883616	49885815	49885968	11825	2408,2493,2604	2,0,0	2589,3832,3397	2,0,0	293	149	1	1.0	0.998,1.0,1.0	0.998,1.0,1.0	0.0
11826	"ENSMUSG00000021385"	"Ippk"	chr13	+	49576417	49576502	49574753	49574942	49584344	49584392	11826	1,0,0	200,210,172	0,0,0	237,205,310	234	149	1	1.0	0.003,0.0,0.0	0.0,0.0,0.0	0.001
11827	"ENSMUSG00000021385"	"Ippk"	chr13	+	49585845	49585941	49584344	49584392	49587304	49587371	11827	389,367,321	0,2,6	446,435,567	2,0,7	245	149	1	1.0	1.0,0.991,0.97	0.993,1.0,0.98	-0.004
11828	"ENSMUSG00000021385"	"Ippk"	chr13	+	49587304	49587371	49585845	49585941	49588945	49589067	11828	359,297,292	3,1,1	363,397,463	0,0,3	216	149	1	1.0	0.988,0.995,0.995	1.0,1.0,0.991	-0.004
11829	"ENSMUSG00000037933"	"Bicd2"	chr13	+	49537813	49537901	49536564	49536729	49538446	49538624	11829	2,7,1	269,292,279	0,0,1	162,205,174	237	149	1	1.0	0.005,0.015,0.002	0.0,0.0,0.004	0.006
11831	"ENSMUSG00000037960"	"Card19"	chr13	-	49357404	49357464	49357193	49357265	49358667	49358821	11831	1853,1973,1839	21,23,23	2059,2513,2335	6,1,7	209	149	0.00447264817475	0.08424353942302014	0.984,0.984,0.983	0.996,0.999,0.996	-0.013
11832	"ENSMUSG00000037960"	"Card19"	chr13	-	49357404	49357464	49357193	49357265	49361479	49361622	11832	347,413,365	5,1,3	408,438,434	2,0,2	209	149	1	1.0	0.98,0.997,0.989	0.993,1.0,0.994	-0.007
11833	"ENSMUSG00000037960"	"Card19"	chr13	-	49358667	49358821	49357193	49357265	49361479	49361622	11833	1475,1693,1342	5,1,3	2044,2260,2064	2,0,2	298	149	1	1.0	0.993,0.999,0.996	0.998,1.0,0.998	-0.003
11834	"ENSMUSG00000037960"	"Card19"	chr13	-	49358667	49358821	49357312	49357464	49361479	49361622	11834	3083,3376,2898	3,6,1	3841,4496,4149	2,8,2	298	149	1	1.0	0.998,0.996,0.999	0.999,0.996,0.999	-0.0
11835	"ENSMUSG00000037960"	"Card19"	chr13	-	49361479	49361622	49358667	49358821	49369412	49369502	11835	3412,3613,3247	2,0,0	4236,5020,4701	0,2,1	292	149	1	1.0	0.999,1.0,1.0	1.0,0.999,1.0	0.0
11836	"ENSMUSG00000037960"	"Card19"	chr13	-	49363564	49363679	49361479	49361622	49369229	49369336	11836	145,162,91	326,360,336	133,185,132	363,532,373	264	149	0.494303811919	1.0	0.201,0.203,0.133	0.171,0.164,0.166	0.012
11837	"ENSMUSG00000037960"	"Card19"	chr13	-	49363564	49363679	49361479	49361622	49369412	49369513	11837	211,190,118	2026,2039,2004	225,296,227	2271,2851,2735	264	149	0.249356396539	1.0	0.056,0.05,0.032	0.053,0.055,0.045	-0.005
11839	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49042599	49042737	49039212	49039354	49043230	49043414	11839	1281,1238,1383	0,0,0	1387,1658,1662	0,2,0	287	149	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
11840	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49042599	49042737	49039212	49039354	49045356	49045566	11840	607,508,618	0,0,3	596,722,751	0,9,2	287	149	0.89008997471	1.0	1.0,1.0,0.991	1.0,0.977,0.995	0.006
11841	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49043230	49043414	49039212	49039354	49045356	49045566	11841	1119,1054,1206	0,0,3	1092,1211,1357	0,9,2	298	149	1	1.0	1.0,1.0,0.995	1.0,0.985,0.997	0.004
11842	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49043230	49043414	49042599	49042737	49045356	49045566	11842	1808,1793,1981	0,0,1	1890,2164,2273	0,0,0	298	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
11843	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49051135	49051250	49045356	49045566	49055533	49055783	11843	1998,2165,2075	2,0,0	2120,2523,2575	0,1,0	264	149	1	1.0	0.998,1.0,1.0	1.0,0.999,1.0	-0.0
11844	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49063731	49063906	49055533	49055783	49066332	49066560	11844	2245,2059,2186	8,5,6	2221,2661,2793	3,13,4	298	149	1	1.0	0.993,0.995,0.995	0.997,0.99,0.997	-0.0
11845	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49085772	49085869	49075628	49075726	49087425	49087554	11845	1459,1487,1550	3,2,1	1504,1800,1673	0,3,0	246	149	1	1.0	0.997,0.998,0.999	1.0,0.997,1.0	-0.001
11846	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49087425	49087554	49075628	49075726	49099417	49099500	11846	735,659,702	4,2,2	622,838,801	2,0,4	278	149	1	1.0	0.99,0.994,0.995	0.994,1.0,0.991	-0.002
11847	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49099417	49099500	49087425	49087554	49120830	49121493	11847	377,310,342	5,0,0	316,427,392	2,0,0	232	149	1	1.0	0.98,1.0,1.0	0.99,1.0,1.0	-0.003
11848	"ENSMUSG00000038014"	"Fam120a"	chr13	-	49102532	49102779	49099417	49099500	49120830	49121493	11848	1507,1451,1544	23,28,13	1416,1830,1797	12,19,20	298	149	0.0964396679087	0.7658912156020035	0.97,0.963,0.983	0.983,0.98,0.978	-0.008
11849	"ENSMUSG00000038042"	"Ptpdc1"	chr13	-	48751233	48751416	48745961	48746133	48759748	48759836	11849	20,39,39	212,235,211	43,56,49	196,165,218	298	149	0.000712586551128	0.020809735584234955	0.045,0.077,0.085	0.099,0.145,0.101	-0.046
11850	"ENSMUSG00000038042"	"Ptpdc1"	chr13	-	48759748	48759836	48745961	48746133	48778852	48778985	11850	258,294,259	2,1,0	259,217,278	1,3,0	237	149	1	1.0	0.988,0.995,1.0	0.994,0.978,1.0	0.004
11851	"ENSMUSG00000021377"	"Dek"	chr13	-	47239900	47239969	47238250	47239555	47241500	47241649	11851	1593,1837,2080	9,4,29	1326,1349,1467	10,15,7	218	149	0.926992445467	1.0	0.992,0.997,0.98	0.989,0.984,0.993	0.001
11852	"ENSMUSG00000021377"	"Dek"	chr13	-	47246593	47246689	47241952	47242091	47251630	47251813	11852	23,45,44	1223,1334,1419	33,26,27	924,968,1081	245	149	0.950644403543	1.0	0.011,0.02,0.019	0.021,0.016,0.015	-0.001
11853	"ENSMUSG00000021377"	"Dek"	chr13	-	47251630	47251819	47241952	47242091	47252818	47252939	11853	2738,3070,3162	0,1,0	2120,2352,2453	0,2,0	298	149	1	1.0	1.0,0.999,1.0	1.0,0.998,1.0	0.0
11854	"ENSMUSG00000021377"	"Dek"	chr13	-	47255098	47255208	47253649	47253744	47255448	47255550	11854	3349,3755,3995	11,11,1	2686,3110,2926	4,0,7	259	149	1	1.0	0.994,0.995,1.0	0.997,1.0,0.996	-0.001
11855	"ENSMUSG00000021377"	"Dek"	chr13	-	47255098	47255208	47253649	47253744	47259047	47259213	11855	1106,1357,1343	2,2,2	937,1070,1075	8,0,11	259	149	0.737405565438	1.0	0.997,0.997,0.997	0.985,1.0,0.983	0.008
11856	"ENSMUSG00000021377"	"Dek"	chr13	-	47255448	47255550	47253649	47253744	47259047	47259213	11856	928,1076,1065	2,2,2	938,872,924	8,0,11	251	149	0.705243360706	1.0	0.996,0.997,0.997	0.986,1.0,0.98	0.008
11857	"ENSMUSG00000021377"	"Dek"	chr13	-	47255448	47255550	47254962	47255208	47259047	47259213	11857	3158,3455,3725	0,0,6	2684,2909,2773	1,0,2	251	149	1	1.0	1.0,1.0,0.997	0.999,1.0,0.999	-0.0
11858	"ENSMUSG00000038080"	"Kdm1b"	chr13	+	47198378	47198471	47197045	47197146	47201378	47201478	11858	0,2,0	244,245,258	1,0,0	203,165,259	242	149	1	1.0	0.0,0.005,0.0	0.003,0.0,0.0	0.001
11859	"ENSMUSG00000038080"	"Kdm1b"	chr13	+	47202653	47202781	47201378	47201478	47204085	47204175	11859	353,410,389	0,1,0	394,349,441	0,0,0	277	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
11860	"ENSMUSG00000038080"	"Kdm1b"	chr13	+	47212251	47212290	47207094	47207211	47214228	47214457	11860	107,142,127	1,0,0	85,109,130	0,0,0	188	149	1	1.0	0.988,1.0,1.0	1.0,1.0,1.0	-0.004
11861	"ENSMUSG00000038080"	"Kdm1b"	chr13	+	47221939	47222111	47220920	47221058	47225367	47225495	11861	322,391,359	15,18,35	270,357,425	9,9,12	298	149	0.000422398089172	0.013775527668077716	0.915,0.916,0.837	0.938,0.952,0.947	-0.056
11862	"ENSMUSG00000038080"	"Kdm1b"	chr13	+	47225367	47225495	47220920	47221058	47227186	47227318	11862	125,109,168	0,0,1	85,114,119	0,0,0	277	149	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
11866	"ENSMUSG00000063529"	"Stmnd1"	chr13	+	46438856	46439037	46427196	46427380	46443137	46443289	11866	22,22,19	0,2,0	4,0,9	0,0,0	298	149	1	1.0	1.0,0.846,1.0	1.0,NA,1.0	-0.051
11867	"ENSMUSG00000063529"	"Stmnd1"	chr13	+	46443137	46443289	46438856	46439037	46452074	46452206	11867	27,15,19	0,1,0	3,0,12	0,0,0	298	149	1	1.0	1.0,0.882,1.0	1.0,NA,1.0	-0.039
11870	"ENSMUSG00000038175"	"Mylip"	chr13	+	45544664	45544855	45543217	45543519	45557875	45558061	11870	576,606,568	0,0,1	424,556,545	0,0,9	298	149	0.849095640844	1.0	1.0,1.0,0.996	1.0,1.0,0.968	0.009
11871	"ENSMUSG00000038175"	"Mylip"	chr13	+	45560032	45560197	45559368	45559566	45561831	45562252	11871	276,275,207	0,0,0	187,240,240	0,4,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.968,1.0	0.011
11872	"ENSMUSG00000044948"	"Cfap43"	chr19	-	47733882	47734042	47728108	47728273	47735067	47735180	11872	0,1,0	0,2,2	0,2,1	0,0,2	298	149	1	1.0	NA,0.2,0.0	NA,1.0,0.2	-0.5
11873	"ENSMUSG00000022546"	"Gpt"	chr15	+	76582655	76582792	76582410	76582582	76582914	76583089	11873	156,172,180	0,0,0	179,209,203	1,0,0	286	149	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004
11874	"ENSMUSG00000022546"	"Gpt"	chr15	+	76582914	76583089	76582655	76582792	76583195	76583351	11874	142,168,155	0,1,0	177,200,179	0,0,0	298	149	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
11875	"ENSMUSG00000022546"	"Gpt"	chr15	+	76582914	76583351	76582655	76582792	76583435	76583548	11875	149,170,141	0,6,0	170,183,186	0,0,0	298	149	0.697297410358	1.0	1.0,0.934,1.0	1.0,1.0,1.0	-0.022
11876	"ENSMUSG00000022546"	"Gpt"	chr15	+	76583195	76583351	76582655	76582792	76583435	76583548	11876	60,65,39	0,6,0	61,64,59	0,0,0	298	149	0.0774200591679	0.6592116599130906	1.0,0.844,1.0	1.0,1.0,1.0	-0.052
11878	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43567458	43567580	43565886	43566038	43569800	43569945	11878	619,659,673	0,0,0	632,647,798	0,2,0	271	149	1	1.0	1.0,1.0,1.0	1.0,0.994,1.0	0.002
11879	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43576026	43576139	43574686	43574795	43578505	43578690	11879	824,928,808	0,2,11	703,862,1010	3,4,1	262	149	0.852263002704	1.0	1.0,0.996,0.977	0.993,0.992,0.998	-0.003
11880	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43576026	43576139	43574686	43574795	43583923	43584272	11880	373,366,316	1,0,0	308,339,397	2,0,1	262	149	1	1.0	0.995,1.0,1.0	0.989,1.0,0.996	0.003
11881	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43578505	43578690	43574686	43574795	43583923	43583946	11881	394,436,436	1,0,0	358,480,427	2,0,1	298	149	1	1.0	0.995,1.0,1.0	0.989,1.0,0.995	0.004
11882	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43578505	43578690	43576026	43576139	43583923	43583946	11882	845,996,917	0,0,0	748,1002,1039	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
11883	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43583923	43583946	43578505	43578690	43588289	43588457	11883	552,609,606	0,0,0	520,695,604	0,0,4	172	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
11884	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43588289	43588457	43583923	43583946	43589565	43589618	11884	817,867,924	0,0,1	749,1037,961	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
11885	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43589565	43589618	43583923	43583946	43615187	43615207	11885	90,101,74	1,1,1	105,101,112	5,1,1	202	149	0.264803666081	1.0	0.985,0.987,0.982	0.939,0.987,0.988	0.013
11886	"ENSMUSG00000038546"	"Ranbp9"	chr13	-	43615187	43615299	43589565	43589618	43633887	43634147	11886	486,510,499	0,1,0	448,591,548	0,0,0	261	149	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
11889	"ENSMUSG00000021368"	"Tbc1d7"	chr13	-	43308164	43308310	43306098	43306675	43312738	43312784	11889	113,115,133	0,2,0	99,116,128	0,0,0	295	149	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
11890	"ENSMUSG00000021368"	"Tbc1d7"	chr13	-	43322593	43322726	43322249	43322330	43323277	43323423	11890	2,0,0	129,122,103	0,0,1	139,149,133	282	149	1	1.0	0.008,0.0,0.0	0.0,0.0,0.004	0.001
11895	"ENSMUSG00000087370"	"Tmem170b"	chr13	+	41781453	41781624	41759691	41759788	41787931	41794831	11895	102,101,105	0,0,3	115,75,119	5,4,3	298	149	0.0022719006261	0.05067021418933623	1.0,1.0,0.946	0.92,0.904,0.952	0.057
11898	"ENSMUSG00000114585"	"Gm32401"	chr13	+	41655093	41655366	41640573	41640694	41696983	41698043	11898	0,1,0	0,0,5	0,0,1	0,0,0	298	149	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
11900	"ENSMUSG00000114585"	"Gm32401"	chr13	+	41666978	41667049	41640605	41640694	41696983	41698043	11900	3,0,3	0,0,5	2,2,3	0,0,0	220	149	1	1.0	1.0,NA,0.289	1.0,1.0,1.0	-0.356
11902	"ENSMUSG00000114585"	"Gm32401"	chr13	+	41676641	41676714	41666978	41667049	41696983	41698043	11902	0,0,0	3,0,2	0,2,2	2,2,3	222	149	1	1.0	0.0,NA,0.0	0.0,0.402,0.309	-0.237
11903	"ENSMUSG00000021365"	"Nedd9"	chr13	-	41492052	41492496	41471919	41472021	41512328	41512723	11903	65,61,79	0,0,0	20,12,29	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.909,1.0,1.0	0.03
11908	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	49976852	49976924	49973453	49973579	49979651	49979730	11908	122,142,122	0,0,0	91,72,144	0,0,1	221	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003
11909	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	49976852	49976924	49973453	49973579	49981734	49981861	11909	39,29,32	0,0,0	20,28,42	0,0,1	221	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.966	0.011
11910	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	49979651	49979730	49973453	49973579	49981734	49981861	11910	30,26,47	0,0,0	29,21,28	0,0,1	228	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.948	0.017
11911	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	49979651	49979730	49976852	49976924	49981734	49981861	11911	112,137,136	0,0,2	100,65,131	0,0,0	228	149	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
11912	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	49985312	49985491	49984496	49984563	49990299	49990489	11912	194,160,166	0,1,0	88,100,187	0,0,0	298	149	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
11913	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	50010749	50012432	50004636	50004858	50013801	50013909	11913	231,165,216	0,0,1	156,179,169	0,0,0	298	149	1	1.0	1.0,1.0,0.991	1.0,1.0,1.0	-0.003
11914	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	50052954	50053040	50050645	50050788	50053896	50054098	11914	175,200,180	0,4,2	161,150,170	2,0,2	235	149	0.627640463056	1.0	1.0,0.969,0.983	0.981,1.0,0.982	-0.004
11915	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	50058985	50059048	50055779	50055782	50064977	50064981	11915	4,19,10	89,108,126	19,19,1	79,96,97	212	149	0.245698783637	1.0	0.031,0.11,0.053	0.145,0.122,0.007	-0.027
11916	"ENSMUSG00000037416"	"Dmxl1"	chr18	+	50091463	50091516	50090368	50090460	50094124	50094342	11916	200,184,230	0,0,1	118,169,160	5,8,0	202	149	0.003662153639	0.07249230945948987	1.0,1.0,0.994	0.946,0.94,1.0	0.036
11922	"ENSMUSG00000021361"	"Tmem14c"	chr13	+	41170590	41170649	41169767	41169874	41171181	41171258	11922	1702,1705,1729	190,233,219	2052,2371,2339	433,371,506	208	149	5.75110306578e-06	0.00044015815537545736	0.865,0.84,0.85	0.772,0.821,0.768	0.065
11923	"ENSMUSG00000021361"	"Tmem14c"	chr13	+	41171181	41171258	41170590	41170649	41171831	41171933	11923	1927,1968,1951	0,0,0	2559,2810,2743	3,0,0	226	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
11924	"ENSMUSG00000021361"	"Tmem14c"	chr13	+	41171831	41171933	41170590	41170649	41174594	41174682	11924	997,1015,972	0,0,0	1422,1487,1401	0,1,0	251	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
11925	"ENSMUSG00000036438"	"Calm2"	chr17	-	87742503	87742639	87740839	87741483	87743031	87743138	11925	24142,24606,24333	1,0,0	20460,22966,23396	0,0,0	285	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
11926	"ENSMUSG00000036438"	"Calm2"	chr17	-	87743031	87743138	87742321	87742639	87743218	87743362	11926	18278,18566,18235	0,0,0	17067,18251,18307	0,0,4	256	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
11927	"ENSMUSG00000036438"	"Calm2"	chr17	-	87750123	87750154	87743031	87743362	87754220	87754276	11927	9926,10564,11043	100,69,97	9310,10700,10581	88,99,115	180	149	0.395109303484	1.0	0.988,0.992,0.99	0.989,0.989,0.987	0.002
11928	"ENSMUSG00000024843"	"Chka"	chr19	+	3921002	3921062	3914647	3914759	3925734	3925788	11928	41,42,32	63,80,76	38,39,37	66,139,117	209	149	0.0631512931409	0.5710176542719843	0.317,0.272,0.231	0.291,0.167,0.184	0.059
11929	"ENSMUSG00000024843"	"Chka"	chr19	+	3925734	3925788	3914647	3914759	3931997	3932120	11929	34,38,34	0,0,1	40,87,84	0,0,0	203	149	1	1.0	1.0,1.0,0.961	1.0,1.0,1.0	-0.013
11930	"ENSMUSG00000024843"	"Chka"	chr19	+	3925734	3925788	3914647	3914759	3932009	3932120	11930	33,32,28	0,0,2	34,81,79	0,0,0	203	149	1	1.0	1.0,1.0,0.911	1.0,1.0,1.0	-0.03
11931	"ENSMUSG00000024843"	"Chka"	chr19	+	3925734	3925788	3914647	3914759	3934471	3934585	11931	109,146,132	36,48,23	142,191,172	42,54,37	203	149	0.855011274495	1.0	0.69,0.691,0.808	0.713,0.722,0.773	-0.006
11932	"ENSMUSG00000024843"	"Chka"	chr19	+	3925734	3925788	3914647	3914759	3935859	3935864	11932	33,32,28	1,0,0	34,81,79	0,1,0	203	149	1	1.0	0.96,1.0,1.0	1.0,0.983,1.0	-0.008
11933	"ENSMUSG00000024843"	"Chka"	chr19	+	3931997	3932120	3914647	3914759	3934471	3934538	11933	15,28,18	36,48,23	16,29,45	42,54,37	272	149	0.625598891627	1.0	0.186,0.242,0.3	0.173,0.227,0.4	-0.024
11934	"ENSMUSG00000024843"	"Chka"	chr19	+	3931997	3932120	3925378	3925788	3934471	3934538	11934	45,51,47	117,171,155	45,46,86	144,172,134	272	149	0.31876060343	1.0	0.174,0.14,0.142	0.146,0.128,0.26	-0.026
11935	"ENSMUSG00000024843"	"Chka"	chr19	+	3932009	3932120	3914647	3914759	3934471	3934585	11935	15,28,19	36,48,23	16,29,45	42,54,37	260	149	0.676762403373	1.0	0.193,0.251,0.321	0.179,0.235,0.411	-0.02
11936	"ENSMUSG00000024843"	"Chka"	chr19	+	3932009	3932120	3925734	3925788	3934471	3934585	11936	15,28,17	117,171,155	16,29,47	144,172,134	260	149	0.0433975806757	0.43974802920196804	0.068,0.086,0.059	0.06,0.088,0.167	-0.034
11937	"ENSMUSG00000024843"	"Chka"	chr19	+	3934471	3934585	3914647	3914759	3935859	3935864	11937	268,304,269	1,0,0	299,372,442	0,1,0	263	149	1	1.0	0.993,1.0,1.0	1.0,0.995,1.0	-0.001
11938	"ENSMUSG00000024843"	"Chka"	chr19	+	3934471	3934585	3925734	3925788	3935859	3935864	11938	349,427,402	0,0,1	401,489,538	0,0,0	263	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
11939	"ENSMUSG00000022974"	"Paxbp1"	chr16	-	90814452	90814527	90813736	90813888	90816050	90816119	11939	0,1,2	394,466,462	0,0,3	372,330,344	224	149	1	1.0	0.0,0.001,0.003	0.0,0.0,0.006	-0.001
11940	"ENSMUSG00000022974"	"Paxbp1"	chr16	-	90819556	90819633	90813733	90813888	90820225	90820347	11940	380,436,421	0,0,0	294,300,270	0,2,0	226	149	1	1.0	1.0,1.0,1.0	1.0,0.99,1.0	0.003
