"VastDB.ID","paper_gene","paper_length","match_type","n_candidates","selected","rmats_ID","geneSymbol","chr","exonStart_0base","exonEnd","exon_size","strand","IncLevelDifference","FDR"
"MmuEX0031809","Nktr",28,"gene_size_contained",5,TRUE,62587,"Nktr","chr9",121559062,121559090,28,"+",-0.038,0.455678182924427
"MmuEX0031809","Nktr",28,"gene_size_contained",5,FALSE,62588,"Nktr","chr9",121559062,121559090,28,"+",-0.012,1
"MmuEX0031809","Nktr",28,"gene_size_contained",5,FALSE,62591,"Nktr","chr9",121567453,121567481,28,"+",0.064,1
"MmuEX0031809","Nktr",28,"gene_size_contained",5,FALSE,62592,"Nktr","chr9",121567453,121567481,28,"+",0.045,0.23787160143513
"MmuEX0031809","Nktr",28,"gene_size_contained",5,FALSE,62599,"Nktr","chr9",121581862,121581893,31,"+",-0.016,0.176198226745142
"MmuEX0031815","Nktr",28,"gene_size_contained",5,FALSE,62587,"Nktr","chr9",121559062,121559090,28,"+",-0.038,0.455678182924427
"MmuEX0031815","Nktr",28,"gene_size_contained",5,FALSE,62588,"Nktr","chr9",121559062,121559090,28,"+",-0.012,1
"MmuEX0031815","Nktr",28,"gene_size_contained",5,TRUE,62591,"Nktr","chr9",121567453,121567481,28,"+",0.064,1
"MmuEX0031815","Nktr",28,"gene_size_contained",5,FALSE,62592,"Nktr","chr9",121567453,121567481,28,"+",0.045,0.23787160143513
"MmuEX0031815","Nktr",28,"gene_size_contained",5,FALSE,62599,"Nktr","chr9",121581862,121581893,31,"+",-0.016,0.176198226745142
"MmuEX0031816","Nktr",30,"gene_size_contained",5,FALSE,62587,"Nktr","chr9",121559062,121559090,28,"+",-0.038,0.455678182924427
"MmuEX0031816","Nktr",30,"gene_size_contained",5,FALSE,62588,"Nktr","chr9",121559062,121559090,28,"+",-0.012,1
"MmuEX0031816","Nktr",30,"gene_size_contained",5,TRUE,62591,"Nktr","chr9",121567453,121567481,28,"+",0.064,1
"MmuEX0031816","Nktr",30,"gene_size_contained",5,FALSE,62592,"Nktr","chr9",121567453,121567481,28,"+",0.045,0.23787160143513
"MmuEX0031816","Nktr",30,"gene_size_contained",5,FALSE,62599,"Nktr","chr9",121581862,121581893,31,"+",-0.016,0.176198226745142
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,21947,"Oxr1","chr15",41701647,41701675,28,"+",-0.013,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,21948,"Oxr1","chr15",41701647,41701675,28,"+",-0.009,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,21949,"Oxr1","chr15",41701647,41701675,28,"+",-0.051,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,21950,"Oxr1","chr15",41701647,41701675,28,"+",0.019,1
"MmuEX0033366","Oxr1",28,"gene_size",6,TRUE,21951,"Oxr1","chr15",41701647,41701675,28,"+",0.494,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,21952,"Oxr1","chr15",41701647,41701675,28,"+",-0.019,1
"MmuEX0034298","Pdlim7",17,"gene_size",3,TRUE,10241,"Pdlim7","chr13",55655676,55655693,17,"-",-0.022,0.0154381269638685
"MmuEX0034298","Pdlim7",17,"gene_size",3,FALSE,10242,"Pdlim7","chr13",55655676,55655693,17,"-",0.013,1
"MmuEX0034298","Pdlim7",17,"gene_size",3,FALSE,10243,"Pdlim7","chr13",55655676,55655693,17,"-",-0.013,1
"MmuEX0034574","Pfkfb3",23,"gene_size",2,TRUE,26125,"Pfkfb3","chr2",11482846,11482869,23,"-",-0.027,0.829969396856355
"MmuEX0034574","Pfkfb3",23,"gene_size",2,FALSE,26126,"Pfkfb3","chr2",11482846,11482869,23,"-",-0.015,1
"MmuEX0034604","Pgap2",20,"gene_size_contained",3,FALSE,47947,"Pgap2","chr7",101871988,101872008,20,"+",-0.027,1
"MmuEX0034604","Pgap2",20,"gene_size_contained",3,TRUE,47948,"Pgap2","chr7",101871988,101872008,20,"+",0.161,1
"MmuEX0034604","Pgap2",20,"gene_size_contained",3,FALSE,47958,"Pgap2","chr7",101875628,101875652,24,"+",-1,1
"MmuEX0034605","Pgap2",24,"gene_size_contained",3,FALSE,47947,"Pgap2","chr7",101871988,101872008,20,"+",-0.027,1
"MmuEX0034605","Pgap2",24,"gene_size_contained",3,FALSE,47948,"Pgap2","chr7",101871988,101872008,20,"+",0.161,1
"MmuEX0034605","Pgap2",24,"gene_size_contained",3,TRUE,47958,"Pgap2","chr7",101875628,101875652,24,"+",-1,1
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,TRUE,56374,"Ppfia1","chr7",144042427,144042454,27,"-",0.121,0.0729020267645869
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,56375,"Ppfia1","chr7",144042427,144042454,27,"-",0.046,0.403234660218199
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,56376,"Ppfia1","chr7",144042427,144042454,27,"-",-0.035,0.292186345440749
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,56377,"Ppfia1","chr7",144042427,144042454,27,"-",-0.1,1
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,56379,"Ppfia1","chr7",144056603,144056633,30,"-",0.265,7.93719172020803e-12
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,56374,"Ppfia1","chr7",144042427,144042454,27,"-",0.121,0.0729020267645869
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,56375,"Ppfia1","chr7",144042427,144042454,27,"-",0.046,0.403234660218199
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,56376,"Ppfia1","chr7",144042427,144042454,27,"-",-0.035,0.292186345440749
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,56377,"Ppfia1","chr7",144042427,144042454,27,"-",-0.1,1
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,TRUE,56379,"Ppfia1","chr7",144056603,144056633,30,"-",0.265,7.93719172020803e-12
"MmuEX0036509","Ppfia2",30,"gene_size",2,FALSE,64528,"Ppfia2","chr10",106740677,106740707,30,"+",-0.032,0.813728952784062
"MmuEX0036509","Ppfia2",30,"gene_size",2,TRUE,64529,"Ppfia2","chr10",106740681,106740707,26,"+",-0.118,0.0991860284539951
"MmuEX0036532","Ppfibp1",30,"gene_size_contained",3,FALSE,37845,"Ppfibp1","chr6",146901159,146901192,33,"+",0.042,0.741432857825959
"MmuEX0036532","Ppfibp1",30,"gene_size_contained",3,TRUE,37846,"Ppfibp1","chr6",146914415,146914445,30,"+",0.012,1
"MmuEX0036532","Ppfibp1",30,"gene_size_contained",3,FALSE,37847,"Ppfibp1","chr6",146918358,146918391,33,"+",0.037,5.07816002564625e-05
"MmuEX0037342","Prpf40b",25,"gene_size",2,TRUE,10030,"Prpf40b","chr15",99203046,99203074,28,"+",0.023,0.201437589817585
"MmuEX0037342","Prpf40b",25,"gene_size",2,FALSE,10031,"Prpf40b","chr15",99203288,99203314,26,"+",0.005,1
"MmuEX0037345","Prpf40b",28,"gene_size_contained",2,TRUE,10030,"Prpf40b","chr15",99203046,99203074,28,"+",0.023,0.201437589817585
"MmuEX0037345","Prpf40b",28,"gene_size_contained",2,FALSE,10031,"Prpf40b","chr15",99203288,99203314,26,"+",0.005,1
"MmuEX0037450","Prss41",27,"gene_size",2,FALSE,4439,"Prss41","chr17",24062930,24062957,27,"-",0.198,0.850768808200479
"MmuEX0037450","Prss41",27,"gene_size",2,TRUE,4440,"Prss41","chr17",24062930,24062957,27,"-",0.547,0.000139359982191431
"MmuEX0037479","Psap",9,"gene_size_contained",2,TRUE,56085,"Psap","chr10",60133316,60133325,9,"+",0.07,6.17558934727634e-05
"MmuEX0037479","Psap",9,"gene_size_contained",2,FALSE,56086,"Psap","chr10",60134820,60134825,5,"+",1,1
"MmuEX0037737","Ptk2",21,"gene_size_contained",2,TRUE,7199,"Ptk2","chr15",73147469,73147490,21,"-",-0.001,1
"MmuEX0037737","Ptk2",21,"gene_size_contained",2,FALSE,7200,"Ptk2","chr15",73154066,73154084,18,"-",0.092,0.0297386976774251
"MmuEX0037746","Ptk2",18,"gene_size_contained",2,FALSE,7199,"Ptk2","chr15",73147469,73147490,21,"-",-0.001,1
"MmuEX0037746","Ptk2",18,"gene_size_contained",2,TRUE,7200,"Ptk2","chr15",73154066,73154084,18,"-",0.092,0.0297386976774251
"MmuEX0038777","Rapgef2",24,"gene_size",2,TRUE,46751,"Rapgef2","chr3",79038004,79038023,19,"-",0.004,1
"MmuEX0038777","Rapgef2",24,"gene_size",2,FALSE,46752,"Rapgef2","chr3",79038004,79038023,19,"-",0.002,1
"MmuEX0040104","Rnf185",19,"gene_size",2,FALSE,62071,"Rnf185","chr11",3378883,3378902,19,"-",0.002,1
"MmuEX0040104","Rnf185",19,"gene_size",2,TRUE,62072,"Rnf185","chr11",3378883,3378902,19,"-",0.037,1
"MmuEX0040597","Rrp1b",20,"gene_size",2,TRUE,3901,"Rrp1b","chr17",32274078,32274098,20,"+",-0.005,1
"MmuEX0040597","Rrp1b",20,"gene_size",2,FALSE,3902,"Rrp1b","chr17",32274078,32274098,20,"+",0,1
"MmuEX0041679","Senp6",21,"gene_size",2,TRUE,61493,"Senp6","chr9",80006167,80006188,21,"+",0.058,1
"MmuEX0041679","Senp6",21,"gene_size",2,FALSE,61494,"Senp6","chr9",80006167,80006188,21,"+",0.003,1
"MmuEX0041756","Serhl",20,"gene_size",2,FALSE,6736,"Serhl","chr15",82986825,82986845,20,"+",-0.006,1
"MmuEX0041756","Serhl",20,"gene_size",2,TRUE,6737,"Serhl","chr15",82986825,82986845,20,"+",0.01,1
"MmuEX0042005","Sfxn4",26,"gene_size",2,FALSE,5070,"Sfxn4","chr19",60844264,60844290,26,"-",-0.005,1
"MmuEX0042005","Sfxn4",26,"gene_size",2,TRUE,5071,"Sfxn4","chr19",60844264,60844290,26,"-",0.019,1
"MmuEX0042195","Sh3glb1",24,"gene_size",2,FALSE,27724,"Sh3glb1","chr3",144405614,144405638,24,"-",0,1
"MmuEX0042195","Sh3glb1",24,"gene_size",2,TRUE,27725,"Sh3glb1","chr3",144405614,144405638,24,"-",0.053,0.0114794545447909
"MmuEX0042199","Sh3glb2",15,"gene_size_contained",3,TRUE,65884,"Sh3glb2","chr2",30236070,30236085,15,"-",0,1
"MmuEX0042199","Sh3glb2",15,"gene_size_contained",3,FALSE,65889,"Sh3glb2","chr2",30239237,30239249,12,"-",0.028,0.00115534978083547
"MmuEX0042199","Sh3glb2",15,"gene_size_contained",3,FALSE,65890,"Sh3glb2","chr2",30239237,30239249,12,"-",0.228,1.00380021755475e-13
"MmuEX0042200","Sh3glb2",12,"gene_size_contained",3,FALSE,65884,"Sh3glb2","chr2",30236070,30236085,15,"-",0,1
"MmuEX0042200","Sh3glb2",12,"gene_size_contained",3,FALSE,65889,"Sh3glb2","chr2",30239237,30239249,12,"-",0.028,0.00115534978083547
"MmuEX0042200","Sh3glb2",12,"gene_size_contained",3,TRUE,65890,"Sh3glb2","chr2",30239237,30239249,12,"-",0.228,1.00380021755475e-13
"MmuEX0042251","Shank2",9,"gene_size",2,FALSE,33473,"Shank2","chr7",143950374,143950383,9,"+",0.095,1
"MmuEX0042251","Shank2",9,"gene_size",2,TRUE,33474,"Shank2","chr7",143950374,143950383,9,"+",0.096,0.543584350440928
"MmuEX0042355","Sidt2",12,"gene_size",2,TRUE,60675,"Sidt2","chr9",45858838,45858850,12,"-",0.156,5.41086159805272e-06
"MmuEX0042355","Sidt2",12,"gene_size",2,FALSE,60676,"Sidt2","chr9",45858838,45858850,12,"-",0.088,1
"MmuEX0043222","Slc38a10",24,"gene_size",2,TRUE,21264,"Slc38a10","chr11",119999292,119999316,24,"-",0.174,0
"MmuEX0043222","Slc38a10",24,"gene_size",2,FALSE,21265,"Slc38a10","chr11",119999292,119999316,24,"-",-0.008,1
"MmuEX0043691","Slit2",24,"gene_size_contained",2,TRUE,33242,"Slit2","chr5",48378308,48378332,24,"+",0.128,0.229492601167966
"MmuEX0043691","Slit2",24,"gene_size_contained",2,FALSE,33246,"Slit2","chr5",48420982,48421009,27,"+",0.052,0.0655248512716256
"MmuEX0043693","Slit2",27,"gene_size_contained",2,FALSE,33242,"Slit2","chr5",48378308,48378332,24,"+",0.128,0.229492601167966
"MmuEX0043693","Slit2",27,"gene_size_contained",2,TRUE,33246,"Slit2","chr5",48420982,48421009,27,"+",0.052,0.0655248512716256
"MmuEX0044258","Snx21",11,"gene_size",2,TRUE,39280,"Snx21","chr2",164633477,164633488,11,"+",0.025,1
"MmuEX0044258","Snx21",11,"gene_size",2,FALSE,39281,"Snx21","chr2",164633477,164633488,11,"+",-0.005,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,TRUE,19792,"Sorbs1","chr19",40358133,40358163,30,"-",0.028,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,19796,"Sorbs1","chr19",40365427,40365460,33,"-",0.155,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,19797,"Sorbs1","chr19",40365427,40365460,33,"-",-0.05,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,19798,"Sorbs1","chr19",40365427,40365460,33,"-",-0.062,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,19801,"Sorbs1","chr19",40371199,40371226,27,"-",0.149,0.0343502534780225
"MmuEX0044374","Sorbs1",27,"gene_size_contained",2,FALSE,19792,"Sorbs1","chr19",40358133,40358163,30,"-",0.028,1
"MmuEX0044374","Sorbs1",27,"gene_size_contained",2,TRUE,19801,"Sorbs1","chr19",40371199,40371226,27,"-",0.149,0.0343502534780225
"MmuEX0044507","Spag9",15,"gene_size",4,TRUE,65155,"Spag9","chr11",93970024,93970036,12,"+",0.196,0.00595332956613346
"MmuEX0044507","Spag9",15,"gene_size",4,FALSE,65156,"Spag9","chr11",93970024,93970036,12,"+",0.1,0.00021566047063013
"MmuEX0044507","Spag9",15,"gene_size",4,FALSE,65157,"Spag9","chr11",93971565,93971580,15,"+",0.015,1
"MmuEX0044507","Spag9",15,"gene_size",4,FALSE,65158,"Spag9","chr11",93971565,93971580,15,"+",0.045,1
"MmuEX0044508","Spag9",12,"gene_size",4,TRUE,65155,"Spag9","chr11",93970024,93970036,12,"+",0.196,0.00595332956613346
"MmuEX0044508","Spag9",12,"gene_size",4,FALSE,65156,"Spag9","chr11",93970024,93970036,12,"+",0.1,0.00021566047063013
"MmuEX0044508","Spag9",12,"gene_size",4,FALSE,65157,"Spag9","chr11",93971565,93971580,15,"+",0.015,1
"MmuEX0044508","Spag9",12,"gene_size",4,FALSE,65158,"Spag9","chr11",93971565,93971580,15,"+",0.045,1
"MmuEX0044509","Spag9",12,"gene_size",4,TRUE,65155,"Spag9","chr11",93970024,93970036,12,"+",0.196,0.00595332956613346
"MmuEX0044509","Spag9",12,"gene_size",4,FALSE,65156,"Spag9","chr11",93970024,93970036,12,"+",0.1,0.00021566047063013
"MmuEX0044509","Spag9",12,"gene_size",4,FALSE,65157,"Spag9","chr11",93971565,93971580,15,"+",0.015,1
"MmuEX0044509","Spag9",12,"gene_size",4,FALSE,65158,"Spag9","chr11",93971565,93971580,15,"+",0.045,1
"MmuEX0044624","Speg",30,"gene_size",2,TRUE,35976,"Speg","chr1",75360677,75360712,35,"+",-0.004,1
"MmuEX0044624","Speg",30,"gene_size",2,FALSE,35977,"Speg","chr1",75360682,75360712,30,"+",-0.004,1
"MmuEX0044934","Srpk1",26,"gene_size",2,TRUE,4066,"Srpk1","chr17",28819842,28819868,26,"-",-0.007,1
"MmuEX0044934","Srpk1",26,"gene_size",2,FALSE,4067,"Srpk1","chr17",28819842,28819868,26,"-",0.001,1
"MmuEX0045982","Synj1",24,"gene_size_contained",3,FALSE,34248,"Synj1","chr16",90737360,90737381,21,"-",0.025,0.283966059527993
"MmuEX0045982","Synj1",24,"gene_size_contained",3,FALSE,34249,"Synj1","chr16",90737360,90737384,24,"-",0.046,0.583444277886138
"MmuEX0045982","Synj1",24,"gene_size_contained",3,TRUE,34261,"Synj1","chr16",90768451,90768475,24,"-",0.045,0.00440086654514968
"MmuEX0046693","Tcf7l2",25,"gene_size",3,TRUE,9574,"Tcf7l2","chr19",55916161,55916186,25,"+",0.149,0.252853270275156
"MmuEX0046693","Tcf7l2",25,"gene_size",3,FALSE,9575,"Tcf7l2","chr19",55916161,55916186,25,"+",0.077,0.69414312659587
"MmuEX0046693","Tcf7l2",25,"gene_size",3,FALSE,9576,"Tcf7l2","chr19",55916161,55916186,25,"+",-0.005,1
"MmuEX0046857","Tead1",12,"gene_size",2,FALSE,20496,"Tead1","chr7",112455259,112455271,12,"+",-0.185,0.448818507613067
"MmuEX0046857","Tead1",12,"gene_size",2,TRUE,20497,"Tead1","chr7",112455259,112455271,12,"+",0.02,0.0410853157157637
"MmuEX0048384","Tnrc6a",22,"gene_size",3,FALSE,29636,"Tnrc6a","chr7",122751386,122751408,22,"+",0.05,0.555325359291928
"MmuEX0048384","Tnrc6a",22,"gene_size",3,FALSE,29637,"Tnrc6a","chr7",122751386,122751408,22,"+",-1,1
"MmuEX0048384","Tnrc6a",22,"gene_size",3,TRUE,29638,"Tnrc6a","chr7",122751386,122751408,22,"+",0.014,0.0346507339205391
"MmuEX0048571","Tpd52",27,"gene_size",2,TRUE,33363,"Tpd52","chr3",9008610,9008637,27,"-",0.314,4.42357879944787e-07
"MmuEX0048571","Tpd52",27,"gene_size",2,FALSE,33364,"Tpd52","chr3",9008610,9008637,27,"-",0.081,3.59023171486366e-10
"MmuEX0049240","Trrap",21,"gene_size",2,TRUE,30013,"Trrap","chr5",144747141,144747162,21,"+",0.291,2.55299855330539e-11
"MmuEX0049240","Trrap",21,"gene_size",2,FALSE,30014,"Trrap","chr5",144747141,144747162,21,"+",0,1
"MmuEX0050127","Ube2b",26,"gene_size",3,FALSE,65977,"Ube2b","chr11",51886200,51886226,26,"-",0,1
"MmuEX0050127","Ube2b",26,"gene_size",3,TRUE,65978,"Ube2b","chr11",51886200,51886226,26,"-",0.5,1
"MmuEX0050127","Ube2b",26,"gene_size",3,FALSE,65979,"Ube2b","chr11",51886200,51886226,26,"-",0,1
"MmuEX0050589","Unc13a",6,"gene_size",2,FALSE,56596,"Unc13a","chr8",72091860,72091866,6,"-",0.005,1
"MmuEX0050589","Unc13a",6,"gene_size",2,TRUE,56597,"Unc13a","chr8",72091860,72091866,6,"-",0.061,0.42144848265264
"MmuEX0050593","Unc13a",30,"gene_size_contained",2,FALSE,56593,"Unc13a","chr8",72089181,72089211,30,"-",0.001,1
"MmuEX0050593","Unc13a",30,"gene_size_contained",2,TRUE,56606,"Unc13a","chr8",72119284,72119314,30,"-",-0.002,1
"MmuEX0051281","Vav2",15,"gene_size_contained",2,FALSE,35252,"Vav2","chr2",27174850,27174865,15,"-",0.087,7.81295483472405e-08
"MmuEX0051281","Vav2",15,"gene_size_contained",2,TRUE,35255,"Vav2","chr2",27190441,27190456,15,"-",0.055,0.00320893329691104
"MmuEX0051282","Vav2",15,"gene_size_contained",2,TRUE,35252,"Vav2","chr2",27174850,27174865,15,"-",0.087,7.81295483472405e-08
"MmuEX0051282","Vav2",15,"gene_size_contained",2,FALSE,35255,"Vav2","chr2",27190441,27190456,15,"-",0.055,0.00320893329691104
"MmuEX0051510","Vps29",12,"gene_size",5,FALSE,53632,"Vps29","chr5",122494856,122494868,12,"+",-0.506,1
"MmuEX0051510","Vps29",12,"gene_size",5,FALSE,53633,"Vps29","chr5",122494856,122494868,12,"+",-0.76,1
"MmuEX0051510","Vps29",12,"gene_size",5,FALSE,53634,"Vps29","chr5",122494856,122494868,12,"+",0.112,1.87816700589279e-05
"MmuEX0051510","Vps29",12,"gene_size",5,TRUE,53635,"Vps29","chr5",122494856,122494868,12,"+",0.163,0.00350628173276468
"MmuEX0051510","Vps29",12,"gene_size",5,FALSE,53636,"Vps29","chr5",122494856,122494868,12,"+",-0.012,1
"MmuEX0051652","Vti1a",21,"gene_size",3,FALSE,15143,"Vti1a","chr19",55375620,55375641,21,"+",0.135,0.0167201831173847
"MmuEX0051652","Vti1a",21,"gene_size",3,FALSE,15144,"Vti1a","chr19",55375620,55375641,21,"+",-0.009,1
"MmuEX0051652","Vti1a",21,"gene_size",3,TRUE,15145,"Vti1a","chr19",55375620,55375641,21,"+",0.293,0.0119092933064956
"MmuEX0052215","Wnk1",27,"gene_size",3,FALSE,45467,"Wnk1","chr6",119905083,119905110,27,"-",0.043,1
"MmuEX0052215","Wnk1",27,"gene_size",3,FALSE,45468,"Wnk1","chr6",119905083,119905110,27,"-",0.133,0.601714946945348
"MmuEX0052215","Wnk1",27,"gene_size",3,TRUE,45469,"Wnk1","chr6",119905083,119905110,27,"-",0.058,0.000174858579649748
"MmuEX0052595","Ythdf3",25,"gene_size",3,FALSE,45762,"Ythdf3","chr3",16238085,16238110,25,"+",-0.023,0.285646408742473
"MmuEX0052595","Ythdf3",25,"gene_size",3,FALSE,45763,"Ythdf3","chr3",16238085,16238110,25,"+",0.001,1
"MmuEX0052595","Ythdf3",25,"gene_size",3,TRUE,45764,"Ythdf3","chr3",16238085,16238110,25,"+",-0.123,1
"MmuEX0052888","Zdhhc15",27,"gene_size",3,FALSE,528,"Zdhhc15","chrX",103676189,103676216,27,"-",-0.02,1
"MmuEX0052888","Zdhhc15",27,"gene_size",3,TRUE,529,"Zdhhc15","chrX",103676189,103676216,27,"-",0.052,0.81548631537663
"MmuEX0052888","Zdhhc15",27,"gene_size",3,FALSE,530,"Zdhhc15","chrX",103676189,103676216,27,"-",-0.009,0.697093778526976
"MmuEX0052911","Zdhhc2",27,"gene_size",3,FALSE,57312,"Zdhhc2","chr8",40898818,40898845,27,"+",0,1
"MmuEX0052911","Zdhhc2",27,"gene_size",3,FALSE,57313,"Zdhhc2","chr8",40898818,40898845,27,"+",0.001,1
"MmuEX0052911","Zdhhc2",27,"gene_size",3,TRUE,57314,"Zdhhc2","chr8",40898818,40898845,27,"+",0.028,0.000209975071491567
"MmuEX0053465","Zfp57",30,"gene_size",2,FALSE,3626,"Zfp57","chr17",37314177,37314207,30,"+",0,1
"MmuEX0053465","Zfp57",30,"gene_size",2,TRUE,3627,"Zfp57","chr17",37314177,37314207,30,"+",-0.007,1
"MmuEX0053985","Zmynd8",12,"gene_size",2,FALSE,24114,"Zmynd8","chr2",165694787,165694799,12,"-",0.106,0.879579038795704
"MmuEX0053985","Zmynd8",12,"gene_size",2,TRUE,24115,"Zmynd8","chr2",165694787,165694799,12,"-",0.206,2.98823603224726e-12
