"VastDB.ID","paper_gene","paper_length","match_type","n_candidates","selected","rmats_ID","geneSymbol","chr","exonStart_0base","exonEnd","exon_size","strand","IncLevelDifference","FDR"
"MmuEX0031042","Ncam1",15,"gene_size",2,TRUE,38588,"Ncam1","chr9",49453187,49453202,15,"-",-0.445,0.000287700601354647
"MmuEX0031809","Nktr",28,"gene_size_contained",3,TRUE,65639,"Nktr","chr9",121559062,121559090,28,"+",-0.051,0.100933882567557
"MmuEX0031809","Nktr",28,"gene_size_contained",3,FALSE,65641,"Nktr","chr9",121567453,121567481,28,"+",0.026,0.859093498315657
"MmuEX0031809","Nktr",28,"gene_size_contained",3,FALSE,65646,"Nktr","chr9",121581862,121581893,31,"+",0.008,1
"MmuEX0031815","Nktr",28,"gene_size_contained",3,FALSE,65639,"Nktr","chr9",121559062,121559090,28,"+",-0.051,0.100933882567557
"MmuEX0031815","Nktr",28,"gene_size_contained",3,TRUE,65641,"Nktr","chr9",121567453,121567481,28,"+",0.026,0.859093498315657
"MmuEX0031815","Nktr",28,"gene_size_contained",3,FALSE,65646,"Nktr","chr9",121581862,121581893,31,"+",0.008,1
"MmuEX0031816","Nktr",30,"gene_size_contained",3,FALSE,65639,"Nktr","chr9",121559062,121559090,28,"+",-0.051,0.100933882567557
"MmuEX0031816","Nktr",30,"gene_size_contained",3,TRUE,65641,"Nktr","chr9",121567453,121567481,28,"+",0.026,0.859093498315657
"MmuEX0031816","Nktr",30,"gene_size_contained",3,FALSE,65646,"Nktr","chr9",121581862,121581893,31,"+",0.008,1
"MmuEX0031965","Nol7",29,"gene_size",2,FALSE,66919,"Nol7","chr13",43554068,43554097,29,"+",0,1
"MmuEX0031965","Nol7",29,"gene_size",2,TRUE,66920,"Nol7","chr13",43554068,43554097,29,"+",-0.001,1
"MmuEX0032302","Nrbp1",24,"gene_size",2,TRUE,47383,"Nrbp1","chr5",31403665,31403689,24,"+",0.106,1
"MmuEX0032302","Nrbp1",24,"gene_size",2,FALSE,47384,"Nrbp1","chr5",31403665,31403689,24,"+",-0.04,0.182118829386441
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,22936,"Oxr1","chr15",41701647,41701675,28,"+",-0.026,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,22937,"Oxr1","chr15",41701647,41701675,28,"+",0.033,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,22938,"Oxr1","chr15",41701647,41701675,28,"+",-0.097,0.779476037122962
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,22939,"Oxr1","chr15",41701647,41701675,28,"+",-0.006,1
"MmuEX0033366","Oxr1",28,"gene_size",6,TRUE,22940,"Oxr1","chr15",41701647,41701675,28,"+",-0.156,1
"MmuEX0033366","Oxr1",28,"gene_size",6,FALSE,22941,"Oxr1","chr15",41701647,41701675,28,"+",-0.021,1
"MmuEX0034298","Pdlim7",17,"gene_size",3,FALSE,10709,"Pdlim7","chr13",55655676,55655693,17,"-",0.018,0.334456113031305
"MmuEX0034298","Pdlim7",17,"gene_size",3,FALSE,10710,"Pdlim7","chr13",55655676,55655693,17,"-",0.006,1
"MmuEX0034298","Pdlim7",17,"gene_size",3,TRUE,10711,"Pdlim7","chr13",55655676,55655693,17,"-",0.078,0.955137087163599
"MmuEX0034604","Pgap2",20,"gene_size",2,TRUE,50104,"Pgap2","chr7",101871988,101872008,20,"+",-0.126,0.105679416963332
"MmuEX0034604","Pgap2",20,"gene_size",2,FALSE,50105,"Pgap2","chr7",101871988,101872008,20,"+",0.126,1
"MmuEX0034605","Pgap2",24,"gene_size",2,TRUE,50104,"Pgap2","chr7",101871988,101872008,20,"+",-0.126,0.105679416963332
"MmuEX0034605","Pgap2",24,"gene_size",2,FALSE,50105,"Pgap2","chr7",101871988,101872008,20,"+",0.126,1
"MmuEX0035524","Pla2g6",29,"gene_size",2,TRUE,25478,"Pla2g6","chr15",79187773,79187802,29,"-",-0.113,1
"MmuEX0035524","Pla2g6",29,"gene_size",2,FALSE,25479,"Pla2g6","chr15",79187773,79187802,29,"-",-0.049,1
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,59042,"Ppfia1","chr7",144042427,144042454,27,"-",-0.09,0.948757784212388
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,59043,"Ppfia1","chr7",144042427,144042454,27,"-",-0.058,0.0471800884398385
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,TRUE,59044,"Ppfia1","chr7",144042427,144042454,27,"-",-0.354,0.000102816352853368
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,59045,"Ppfia1","chr7",144042427,144042454,27,"-",-0.242,0.000196634476677858
"MmuEX0036499","Ppfia1",27,"gene_size_contained",5,FALSE,59047,"Ppfia1","chr7",144056603,144056633,30,"-",-0.024,1
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,59042,"Ppfia1","chr7",144042427,144042454,27,"-",-0.09,0.948757784212388
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,59043,"Ppfia1","chr7",144042427,144042454,27,"-",-0.058,0.0471800884398385
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,59044,"Ppfia1","chr7",144042427,144042454,27,"-",-0.354,0.000102816352853368
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,FALSE,59045,"Ppfia1","chr7",144042427,144042454,27,"-",-0.242,0.000196634476677858
"MmuEX0036502","Ppfia1",30,"gene_size_contained",5,TRUE,59047,"Ppfia1","chr7",144056603,144056633,30,"-",-0.024,1
"MmuEX0036509","Ppfia2",30,"gene_size",2,FALSE,67614,"Ppfia2","chr10",106740677,106740707,30,"+",-0.044,1
"MmuEX0036509","Ppfia2",30,"gene_size",2,TRUE,67615,"Ppfia2","chr10",106740681,106740707,26,"+",-0.11,0.384006431512961
"MmuEX0036532","Ppfibp1",30,"gene_size_contained",3,FALSE,39484,"Ppfibp1","chr6",146901159,146901192,33,"+",0.026,1
"MmuEX0036532","Ppfibp1",30,"gene_size_contained",3,TRUE,39486,"Ppfibp1","chr6",146914415,146914445,30,"+",0.07,2.44383679944975e-06
"MmuEX0036532","Ppfibp1",30,"gene_size_contained",3,FALSE,39488,"Ppfibp1","chr6",146918358,146918391,33,"+",0.042,1.33488573320425e-06
"MmuEX0037342","Prpf40b",25,"gene_size",4,TRUE,10465,"Prpf40b","chr15",99203046,99203074,28,"+",-0.026,0.404934527457061
"MmuEX0037342","Prpf40b",25,"gene_size",4,FALSE,10466,"Prpf40b","chr15",99203046,99203074,28,"+",-0.026,1
"MmuEX0037342","Prpf40b",25,"gene_size",4,FALSE,10467,"Prpf40b","chr15",99203288,99203314,26,"+",-0.017,1
"MmuEX0037342","Prpf40b",25,"gene_size",4,FALSE,10468,"Prpf40b","chr15",99203288,99203314,26,"+",-0.001,1
"MmuEX0037345","Prpf40b",28,"gene_size_contained",4,TRUE,10465,"Prpf40b","chr15",99203046,99203074,28,"+",-0.026,0.404934527457061
"MmuEX0037345","Prpf40b",28,"gene_size_contained",4,FALSE,10466,"Prpf40b","chr15",99203046,99203074,28,"+",-0.026,1
"MmuEX0037345","Prpf40b",28,"gene_size_contained",4,FALSE,10467,"Prpf40b","chr15",99203288,99203314,26,"+",-0.017,1
"MmuEX0037345","Prpf40b",28,"gene_size_contained",4,FALSE,10468,"Prpf40b","chr15",99203288,99203314,26,"+",-0.001,1
"MmuEX0037450","Prss41",27,"gene_size",3,FALSE,4572,"Prss41","chr17",24062930,24062957,27,"-",0.629,1
"MmuEX0037450","Prss41",27,"gene_size",3,TRUE,4573,"Prss41","chr17",24062930,24062957,27,"-",0.667,0.0194518820591725
"MmuEX0037450","Prss41",27,"gene_size",3,FALSE,4574,"Prss41","chr17",24062930,24062957,27,"-",0.226,0.157073160861286
"MmuEX0037737","Ptk2",21,"gene_size_contained",2,TRUE,7550,"Ptk2","chr15",73147469,73147490,21,"-",-0.008,1
"MmuEX0037737","Ptk2",21,"gene_size_contained",2,FALSE,7551,"Ptk2","chr15",73154066,73154084,18,"-",-0.022,1
"MmuEX0037746","Ptk2",18,"gene_size_contained",2,FALSE,7550,"Ptk2","chr15",73147469,73147490,21,"-",-0.008,1
"MmuEX0037746","Ptk2",18,"gene_size_contained",2,TRUE,7551,"Ptk2","chr15",73154066,73154084,18,"-",-0.022,1
"MmuEX0038777","Rapgef2",24,"gene_size_contained",3,TRUE,48857,"Rapgef2","chr3",78989930,78989954,24,"-",-0.014,1
"MmuEX0038777","Rapgef2",24,"gene_size_contained",3,FALSE,48863,"Rapgef2","chr3",79038004,79038023,19,"-",0.006,1
"MmuEX0038777","Rapgef2",24,"gene_size_contained",3,FALSE,48864,"Rapgef2","chr3",79038004,79038023,19,"-",0.01,1
"MmuEX0040104","Rnf185",19,"gene_size",2,FALSE,65084,"Rnf185","chr11",3378883,3378902,19,"-",0,1
"MmuEX0040104","Rnf185",19,"gene_size",2,TRUE,65085,"Rnf185","chr11",3378883,3378902,19,"-",-0.013,1
"MmuEX0040597","Rrp1b",20,"gene_size",2,TRUE,4026,"Rrp1b","chr17",32274078,32274098,20,"+",-0.041,1
"MmuEX0040597","Rrp1b",20,"gene_size",2,FALSE,4027,"Rrp1b","chr17",32274078,32274098,20,"+",0,1
"MmuEX0041679","Senp6",21,"gene_size",2,TRUE,64463,"Senp6","chr9",80006167,80006188,21,"+",-0.012,1
"MmuEX0041679","Senp6",21,"gene_size",2,FALSE,64464,"Senp6","chr9",80006167,80006188,21,"+",-0.004,1
"MmuEX0041756","Serhl",20,"gene_size",2,FALSE,7034,"Serhl","chr15",82986825,82986845,20,"+",-0.006,1
"MmuEX0041756","Serhl",20,"gene_size",2,TRUE,7035,"Serhl","chr15",82986825,82986845,20,"+",0.01,1
"MmuEX0042005","Sfxn4",26,"gene_size",2,FALSE,5242,"Sfxn4","chr19",60844264,60844290,26,"-",0.005,1
"MmuEX0042005","Sfxn4",26,"gene_size",2,TRUE,5243,"Sfxn4","chr19",60844264,60844290,26,"-",-0.007,1
"MmuEX0042195","Sh3glb1",24,"gene_size",3,FALSE,28916,"Sh3glb1","chr3",144405614,144405638,24,"-",0,1
"MmuEX0042195","Sh3glb1",24,"gene_size",3,FALSE,28917,"Sh3glb1","chr3",144405614,144405638,24,"-",0,1
"MmuEX0042195","Sh3glb1",24,"gene_size",3,TRUE,28918,"Sh3glb1","chr3",144405614,144405638,24,"-",-0.128,3.70255676578016e-09
"MmuEX0042199","Sh3glb2",15,"gene_size_contained",3,TRUE,69003,"Sh3glb2","chr2",30236070,30236085,15,"-",-0.009,1
"MmuEX0042199","Sh3glb2",15,"gene_size_contained",3,FALSE,69008,"Sh3glb2","chr2",30239237,30239249,12,"-",-0.006,1
"MmuEX0042199","Sh3glb2",15,"gene_size_contained",3,FALSE,69009,"Sh3glb2","chr2",30239237,30239249,12,"-",-0.102,8.35987223704826e-05
"MmuEX0042200","Sh3glb2",12,"gene_size_contained",3,FALSE,69003,"Sh3glb2","chr2",30236070,30236085,15,"-",-0.009,1
"MmuEX0042200","Sh3glb2",12,"gene_size_contained",3,FALSE,69008,"Sh3glb2","chr2",30239237,30239249,12,"-",-0.006,1
"MmuEX0042200","Sh3glb2",12,"gene_size_contained",3,TRUE,69009,"Sh3glb2","chr2",30239237,30239249,12,"-",-0.102,8.35987223704826e-05
"MmuEX0042251","Shank2",9,"gene_size",2,TRUE,34887,"Shank2","chr7",143950374,143950383,9,"+",-0.062,1
"MmuEX0042251","Shank2",9,"gene_size",2,FALSE,34888,"Shank2","chr7",143950374,143950383,9,"+",-0.057,1
"MmuEX0043691","Slit2",24,"gene_size_contained",2,TRUE,34661,"Slit2","chr5",48378308,48378332,24,"+",-0.22,0.00109996440603661
"MmuEX0043691","Slit2",24,"gene_size_contained",2,FALSE,34665,"Slit2","chr5",48420982,48421009,27,"+",0.046,1
"MmuEX0043693","Slit2",27,"gene_size_contained",2,FALSE,34661,"Slit2","chr5",48378308,48378332,24,"+",-0.22,0.00109996440603661
"MmuEX0043693","Slit2",27,"gene_size_contained",2,TRUE,34665,"Slit2","chr5",48420982,48421009,27,"+",0.046,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,TRUE,20682,"Sorbs1","chr19",40358133,40358163,30,"-",-0.001,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,20685,"Sorbs1","chr19",40365427,40365460,33,"-",0.155,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,20686,"Sorbs1","chr19",40365427,40365460,33,"-",-0.083,0.753494116673755
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,20687,"Sorbs1","chr19",40365427,40365460,33,"-",0.019,1
"MmuEX0044367","Sorbs1",30,"gene_size_contained",5,FALSE,20690,"Sorbs1","chr19",40371199,40371226,27,"-",-0.078,0.176310772335547
"MmuEX0044374","Sorbs1",27,"gene_size_contained",2,FALSE,20682,"Sorbs1","chr19",40358133,40358163,30,"-",-0.001,1
"MmuEX0044374","Sorbs1",27,"gene_size_contained",2,TRUE,20690,"Sorbs1","chr19",40371199,40371226,27,"-",-0.078,0.176310772335547
"MmuEX0044507","Spag9",15,"gene_size",4,FALSE,68267,"Spag9","chr11",93970024,93970036,12,"+",-0.004,1
"MmuEX0044507","Spag9",15,"gene_size",4,FALSE,68268,"Spag9","chr11",93970024,93970036,12,"+",-0.035,0.260567270078318
"MmuEX0044507","Spag9",15,"gene_size",4,TRUE,68269,"Spag9","chr11",93971565,93971580,15,"+",-0.075,4.07746797655008e-05
"MmuEX0044507","Spag9",15,"gene_size",4,FALSE,68270,"Spag9","chr11",93971565,93971580,15,"+",-0.092,0.94749949785759
"MmuEX0044508","Spag9",12,"gene_size",4,FALSE,68267,"Spag9","chr11",93970024,93970036,12,"+",-0.004,1
"MmuEX0044508","Spag9",12,"gene_size",4,FALSE,68268,"Spag9","chr11",93970024,93970036,12,"+",-0.035,0.260567270078318
"MmuEX0044508","Spag9",12,"gene_size",4,TRUE,68269,"Spag9","chr11",93971565,93971580,15,"+",-0.075,4.07746797655008e-05
"MmuEX0044508","Spag9",12,"gene_size",4,FALSE,68270,"Spag9","chr11",93971565,93971580,15,"+",-0.092,0.94749949785759
"MmuEX0044509","Spag9",12,"gene_size",4,FALSE,68267,"Spag9","chr11",93970024,93970036,12,"+",-0.004,1
"MmuEX0044509","Spag9",12,"gene_size",4,FALSE,68268,"Spag9","chr11",93970024,93970036,12,"+",-0.035,0.260567270078318
"MmuEX0044509","Spag9",12,"gene_size",4,TRUE,68269,"Spag9","chr11",93971565,93971580,15,"+",-0.075,4.07746797655008e-05
"MmuEX0044509","Spag9",12,"gene_size",4,FALSE,68270,"Spag9","chr11",93971565,93971580,15,"+",-0.092,0.94749949785759
"MmuEX0044624","Speg",30,"gene_size",2,TRUE,37506,"Speg","chr1",75360677,75360712,35,"+",-0.04,0.0503559993194737
"MmuEX0044624","Speg",30,"gene_size",2,FALSE,37507,"Speg","chr1",75360682,75360712,30,"+",-0.034,0.0985333061779481
"MmuEX0044934","Srpk1",26,"gene_size",2,TRUE,4195,"Srpk1","chr17",28819842,28819868,26,"-",-0.006,1
"MmuEX0044934","Srpk1",26,"gene_size",2,FALSE,4196,"Srpk1","chr17",28819842,28819868,26,"-",0,1
"MmuEX0045982","Synj1",24,"gene_size_contained",3,FALSE,35692,"Synj1","chr16",90737360,90737381,21,"-",-0.013,1
"MmuEX0045982","Synj1",24,"gene_size_contained",3,FALSE,35693,"Synj1","chr16",90737360,90737384,24,"-",-0.046,0.132768112901605
"MmuEX0045982","Synj1",24,"gene_size_contained",3,TRUE,35709,"Synj1","chr16",90768451,90768475,24,"-",-0.018,1
"MmuEX0046693","Tcf7l2",25,"gene_size",3,FALSE,10042,"Tcf7l2","chr19",55916161,55916186,25,"+",-0.104,0.215777006576999
"MmuEX0046693","Tcf7l2",25,"gene_size",3,FALSE,10043,"Tcf7l2","chr19",55916161,55916186,25,"+",-0.23,0.000144925292810683
"MmuEX0046693","Tcf7l2",25,"gene_size",3,TRUE,10044,"Tcf7l2","chr19",55916161,55916186,25,"+",-0.261,8.31582603574912e-05
"MmuEX0046857","Tead1",12,"gene_size",2,FALSE,21400,"Tead1","chr7",112455259,112455271,12,"+",-0.005,1
"MmuEX0046857","Tead1",12,"gene_size",2,TRUE,21401,"Tead1","chr7",112455259,112455271,12,"+",0.01,0.819885155660656
"MmuEX0048384","Tnrc6a",22,"gene_size",4,FALSE,30897,"Tnrc6a","chr7",122751386,122751408,22,"+",-0.004,1
"MmuEX0048384","Tnrc6a",22,"gene_size",4,FALSE,30899,"Tnrc6a","chr7",122751386,122751408,22,"+",0.046,0.843131473657529
"MmuEX0048384","Tnrc6a",22,"gene_size",4,TRUE,30900,"Tnrc6a","chr7",122751386,122751408,22,"+",-0.767,1
"MmuEX0048384","Tnrc6a",22,"gene_size",4,FALSE,30901,"Tnrc6a","chr7",122751386,122751408,22,"+",0.012,0.111765965159784
"MmuEX0048571","Tpd52",27,"gene_size",2,TRUE,34781,"Tpd52","chr3",9008610,9008637,27,"-",-0.167,4.35077212331642e-07
"MmuEX0048571","Tpd52",27,"gene_size",2,FALSE,34782,"Tpd52","chr3",9008610,9008637,27,"-",-0.015,0.571627166585768
"MmuEX0049240","Trrap",21,"gene_size",2,TRUE,31274,"Trrap","chr5",144747141,144747162,21,"+",-0.04,0.596092625750216
"MmuEX0049240","Trrap",21,"gene_size",2,FALSE,31275,"Trrap","chr5",144747141,144747162,21,"+",-0.003,1
"MmuEX0050127","Ube2b",26,"gene_size",4,FALSE,69112,"Ube2b","chr11",51886200,51886226,26,"-",0,1
"MmuEX0050127","Ube2b",26,"gene_size",4,FALSE,69113,"Ube2b","chr11",51886200,51886226,26,"-",-0.002,1
"MmuEX0050127","Ube2b",26,"gene_size",4,TRUE,69114,"Ube2b","chr11",51886200,51886226,26,"-",0.5,1
"MmuEX0050127","Ube2b",26,"gene_size",4,FALSE,69115,"Ube2b","chr11",51886200,51886226,26,"-",0,1
"MmuEX0050589","Unc13a",6,"gene_size_contained",3,TRUE,59264,"Unc13a","chr8",72091860,72091866,6,"-",-0.026,0.000321149820440983
"MmuEX0050589","Unc13a",6,"gene_size_contained",3,FALSE,59265,"Unc13a","chr8",72091860,72091866,6,"-",0.022,1
"MmuEX0050589","Unc13a",6,"gene_size_contained",3,FALSE,59268,"Unc13a","chr8",72108146,72108152,6,"-",-0.001,1
"MmuEX0050593","Unc13a",30,"gene_size_contained",3,FALSE,59261,"Unc13a","chr8",72089181,72089211,30,"-",-0.004,1
"MmuEX0050593","Unc13a",30,"gene_size_contained",3,FALSE,59273,"Unc13a","chr8",72114462,72114495,33,"-",-0.001,1
"MmuEX0050593","Unc13a",30,"gene_size_contained",3,TRUE,59277,"Unc13a","chr8",72119284,72119314,30,"-",0.148,5.14325206225925e-07
"MmuEX0051211","Uxs1",28,"gene_size",3,FALSE,29121,"Uxs1","chr1",43846509,43846537,28,"-",-0.001,1
"MmuEX0051211","Uxs1",28,"gene_size",3,FALSE,29122,"Uxs1","chr1",43846509,43846537,28,"-",-0.001,1
"MmuEX0051211","Uxs1",28,"gene_size",3,TRUE,29123,"Uxs1","chr1",43846509,43846537,28,"-",-0.002,1
"MmuEX0051281","Vav2",15,"gene_size_contained",2,FALSE,36740,"Vav2","chr2",27174850,27174865,15,"-",-0.042,0.573893099353024
"MmuEX0051281","Vav2",15,"gene_size_contained",2,TRUE,36742,"Vav2","chr2",27190441,27190456,15,"-",-0.072,0.00702542471486747
"MmuEX0051282","Vav2",15,"gene_size_contained",2,TRUE,36740,"Vav2","chr2",27174850,27174865,15,"-",-0.042,0.573893099353024
"MmuEX0051282","Vav2",15,"gene_size_contained",2,FALSE,36742,"Vav2","chr2",27190441,27190456,15,"-",-0.072,0.00702542471486747
"MmuEX0051510","Vps29",12,"gene_size",4,FALSE,56149,"Vps29","chr5",122494856,122494868,12,"+",-0.676,1
"MmuEX0051510","Vps29",12,"gene_size",4,FALSE,56150,"Vps29","chr5",122494856,122494868,12,"+",-0.667,1
"MmuEX0051510","Vps29",12,"gene_size",4,TRUE,56151,"Vps29","chr5",122494856,122494868,12,"+",-0.084,0.00217286803101804
"MmuEX0051510","Vps29",12,"gene_size",4,FALSE,56152,"Vps29","chr5",122494856,122494868,12,"+",-0.004,1
"MmuEX0051652","Vti1a",21,"gene_size",3,TRUE,15820,"Vti1a","chr19",55375620,55375641,21,"+",0.133,0.028565428913202
"MmuEX0051652","Vti1a",21,"gene_size",3,FALSE,15821,"Vti1a","chr19",55375620,55375641,21,"+",0.022,1
"MmuEX0051652","Vti1a",21,"gene_size",3,FALSE,15822,"Vti1a","chr19",55375620,55375641,21,"+",0.125,1
"MmuEX0052215","Wnk1",27,"gene_size",3,TRUE,47494,"Wnk1","chr6",119905083,119905110,27,"-",-0.124,0.000204056324386081
"MmuEX0052215","Wnk1",27,"gene_size",3,FALSE,47495,"Wnk1","chr6",119905083,119905110,27,"-",-0.23,0.323092405951045
"MmuEX0052215","Wnk1",27,"gene_size",3,FALSE,47496,"Wnk1","chr6",119905083,119905110,27,"-",-0.05,1.05828745350048e-07
"MmuEX0052595","Ythdf3",25,"gene_size",3,TRUE,47788,"Ythdf3","chr3",16238085,16238110,25,"+",-0.023,1
"MmuEX0052595","Ythdf3",25,"gene_size",3,FALSE,47789,"Ythdf3","chr3",16238085,16238110,25,"+",-0.001,1
"MmuEX0052595","Ythdf3",25,"gene_size",3,FALSE,47790,"Ythdf3","chr3",16238085,16238110,25,"+",0.011,0.8863014033597
"MmuEX0052888","Zdhhc15",27,"gene_size",2,TRUE,525,"Zdhhc15","chrX",103676189,103676216,27,"-",0.052,0.850095973153861
"MmuEX0052888","Zdhhc15",27,"gene_size",2,FALSE,526,"Zdhhc15","chrX",103676189,103676216,27,"-",-0.001,1
"MmuEX0052911","Zdhhc2",27,"gene_size",2,FALSE,60022,"Zdhhc2","chr8",40898818,40898845,27,"+",0,1
"MmuEX0052911","Zdhhc2",27,"gene_size",2,TRUE,60023,"Zdhhc2","chr8",40898818,40898845,27,"+",0.005,1
"MmuEX0053758","Zfr",24,"gene_size",2,TRUE,56481,"Zfr","chr15",12135352,12135376,24,"+",0.024,0.77708445065866
"MmuEX0053758","Zfr",24,"gene_size",2,FALSE,56482,"Zfr","chr15",12135352,12135376,24,"+",0.007,0.217445188659516
"MmuEX0053985","Zmynd8",12,"gene_size",2,FALSE,25200,"Zmynd8","chr2",165694787,165694799,12,"-",-0.012,1
"MmuEX0053985","Zmynd8",12,"gene_size",2,TRUE,25201,"Zmynd8","chr2",165694787,165694799,12,"-",-0.103,0.00121419725215528
