"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0011532","Clasp2",24,"chr9",113785469,113789059,"+","Neural-high","inconsistent",18,"higher",-67.9,"lower",-75,"lower",-37,"lower",-2,"n.s.",-26,"lower",-42,"lower",-0.75,-0.26,-0.679,"lower","lower","lower","gene_size_contained",3,25271,"Clasp2","chr9",113707818,113707841,24,-0.116,1.23075016092454e-05,1.02756973819e-07
"MmuEX0011633","Clec16a",6,"chr16",10571693,10573392,"+","Neural-high","ASD-low",79,"higher",-2.5,"n.s.",-2,"n.s.",-2,"n.s.",2,"n.s.",0,"n.s.",-2,"n.s.",-0.02,0,-0.025,"n.s.","n.s.","n.s.","gene_size",1,6223,"Clec16a","chr16",10390782,10390787,6,0.004,1,0.850801269275
"MmuEX0011693","Clip1",6,"chr5",124030134,124032728,"-","Neural-high","ASD-low",8,"n.s.",-32.1,"lower",-62,"lower",-27,"lower",-5,"n.s.",-16,"lower",-17,"lower",-0.62,-0.16,-0.321,"lower","lower","lower","gene_size",1,39468,"Clip1","chr5",123719655,123719660,6,-0.065,0.384006431512961,0.0400243907431
"MmuEX0011698","Clip1",21,"chr5",124033648,124040801,"-",NA,NA,NA,"n.s.",-6.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.066,"n.s.","n.s.","n.s.","gene_size",1,39469,"Clip1","chr5",123724397,123724417,21,-0.013,1,1
"MmuEX0011790","Clstn1",30,"chr4",148988282,149001320,"+",NA,"n.s.",5,"n.s.",0.9,"n.s.",3,"n.s.",-3,"n.s.",-11,"lower",0,"n.s.",-3,"n.s.",0.03,0,0.009,"n.s.","n.s.","n.s.","gene_size",2,59966,"Clstn1","chr4",149710544,149710573,30,0.029,0.508640235514843,0.0591493285221
"MmuEX0011803","Cltc",18,"chr11",86544334,86546006,"-",NA,NA,NA,"n.s.",2.9,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,NA,NA,0.029,"n.s.","n.s.","n.s.","gene_size",1,15027,"Cltc","chr11",86591887,86591907,21,-0.072,3.1767097853555e-09,9.45732381297e-12
"MmuEX0011807","Cltc",21,"chr11",86510843,86515710,"-",NA,"n.s.",7,"n.s.",-1.4,"n.s.",-3,"n.s.",1,"n.s.",-6,"n.s.",1,"n.s.",-1,"n.s.",-0.03,0.01,-0.014,"n.s.","n.s.","n.s.","gene_size",1,15027,"Cltc","chr11",86591887,86591907,21,-0.072,3.1767097853555e-09,9.45732381297e-12
"MmuEX0012279","Col4a1",17,"chr8",11203009,11206225,"-","Neural-high",NA,10,"n.s.",-23.1,"lower",-24,"lower",-11,"lower",15,"higher",-17,"lower",-21,"lower",-0.24,-0.17,-0.231,"lower","lower","lower","gene_size",1,59290,"Col4a1","chr8",11254536,11254552,17,-0.071,0.434280886551511,0.0475263319281
"MmuEX0012381","Commd6",12,"chr14",102036324,102039605,"-",NA,NA,-4,"n.s.",1,"n.s.",2,"n.s.",2,"n.s.",3,"n.s.",1,"n.s.",1,"n.s.",0.02,0.01,0.01,"n.s.","n.s.","n.s.","gene_size",1,8291,"Commd6","chr14",101877724,101877735,12,0.02,0.489913234751565,0.0563441775323
"MmuEX0012537","Cpeb2",24,"chr5",43653024,43668669,"+","Neural-high","n.s.",0,"n.s.",-13.6,"lower",-33,"lower",-4,"n.s.",-1,"n.s.",-5,"n.s.",-24,"lower",-0.33,-0.05,-0.136,"lower","n.s.","lower","gene_size",1,18131,"Cpeb2","chr5",43426212,43426235,24,-0.013,0.922391920417681,0.136979633726
"MmuEX0012543","Cpeb4",24,"chr11",31789940,31820408,"+","Neural-high","ASD-low",1,"n.s.",-24.7,"lower",-30,"lower",-20,"lower",-1,"n.s.",-11,"n.s.",-19,"lower",-0.3,-0.11,-0.247,"lower","n.s.","lower","gene_size",2,39745,"Cpeb4","chr11",31868801,31868824,24,0.122,0.0124957994528287,0.000448906077539
"MmuEX0012941","Csnk1g3",24,"chr18",54107809,54112898,"+","Neural-high","inconsistent",-1,"n.s.",-3.9,"n.s.",-2,"n.s.",0,"n.s.",-57,"lower",-6,"n.s.",-29,"lower",-0.02,-0.06,-0.039,"n.s.","n.s.","n.s.","gene_size",1,2297,"Csnk1g3","chr18",54081717,54081740,24,-0.008,0.322259670465235,0.0315313448649
"MmuEX0012961","Cspp1",24,"chr1",10048905,10054413,"+","Neural-high",NA,28,"higher",-12,"n.s.",-5,"n.s.",0,"n.s.",-4,"n.s.",-8,"n.s.",-19,"n.s.",-0.05,-0.08,-0.12,"n.s.","n.s.","n.s.","gene_size",1,33792,"Cspp1","chr1",10130049,10130072,24,0.053,1,0.331714224078
"MmuEX0013079","Ctnnd1",18,"chr2",84452250,84453092,"-","Neural-high","ASD-low",1,"n.s.",-0.3,"n.s.",-4,"n.s.",-1,"n.s.",-5,"n.s.",-1,"n.s.",-5,"n.s.",-0.04,-0.01,-0.003,"n.s.","n.s.","n.s.","gene_size",1,41960,"Ctnnd1","chr2",84442876,84442893,18,-0.01,1,1
"MmuEX0013303","Cyld",9,"chr8",91233896,91243196,"+","Neural-high","inconsistent",0,"n.s.",0.2,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,61432,"Cyld","chr8",89444918,89444926,9,0.001,1,1
"MmuEX0013421","Cyth2",3,"chr7",53063820,53065496,"-",NA,NA,10,"higher",-3.1,"n.s.",-6,"n.s.",-14,"lower",6,"n.s.",-2,"n.s.",-5,"n.s.",-0.06,-0.02,-0.031,"n.s.","n.s.","n.s.","gene_size",1,26285,"Cyth2","chr7",45458154,45458156,3,0.003,1,0.852398323074
"MmuEX0013683","Daam1",27,"chr12",73053547,73060792,"+","Neural-high","n.s.",36,"higher",-55,"lower",-58,"lower",-38,"lower",21,"higher",-20,"lower",-23,"lower",-0.58,-0.2,-0.55,"lower","lower","lower","gene_size",1,12503,"Daam1","chr12",72005521,72005547,27,-0.084,0.111507952152783,0.00761486963276
"MmuEX0013762","Dapk3",27,"chr10",80653392,80654503,"+",NA,NA,2,"n.s.",3.6,"n.s.",3,"n.s.",12,"higher",2,"n.s.",1,"n.s.",1,"n.s.",0.03,0.01,0.036,"n.s.","n.s.","n.s.","gene_size",1,50248,"Dapk3","chr10",81026876,81026902,27,0,1,0.954717342019
"MmuEX0013906","Dclk2",13,"chr3",86591335,86595916,"-",NA,NA,-2,"n.s.",-2.9,"n.s.",-21,"lower",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-0.21,NA,-0.029,"lower","n.s.","n.s.","gene_size",3,43318,"Dclk2","chr3",86695929,86695941,13,0.237,0.00138547240036193,2.88319080897e-05
"MmuEX0013911","Dclre1b",27,"chr3",103611500,103612822,"-",NA,NA,-15,"lower",12.8,"n.s.",14,"n.s.",13,"higher",20,"higher",-1,"n.s.",-7,"n.s.",0.14,-0.01,0.128,"n.s.","n.s.","n.s.","gene_size",1,25175,"Dclre1b","chr3",103715388,103715414,27,0.098,0.481779732222713,0.0551363193531
"MmuEX0013951","Dctn1",15,"chr6",83146102,83147484,"+","Neural-high","ASD-low",28,"higher",-33,"lower",-48,"lower",-2,"n.s.",-5,"n.s.",-26,"lower",-47,"lower",-0.48,-0.26,-0.33,"lower","lower","lower","gene_size_contained",5,50074,"Dctn1","chr6",83174301,83174315,15,-0.134,2.90781419855577e-06,1.90589898308e-08
"MmuEX0013957","Dctn4",21,"chr18",60703801,60705401,"+","Neural-high","ASD-low",30,"higher",-22.6,"lower",-41,"lower",-21,"lower",18,"higher",-15,"lower",10,"n.s.",-0.41,-0.15,-0.226,"lower","lower","lower","gene_size",1,21677,"Dctn4","chr18",60678429,60678449,21,-0.01,1,0.67429836961
"MmuEX0014010","Ddhd1",21,"chr14",46240516,46249254,"-","Neural-high","ASD-low",8,"n.s.",-35.8,"lower",-45,"lower",-9,"n.s.",-9,"n.s.",-33,"lower",-23,"n.s.",-0.45,-0.33,-0.358,"lower","lower","lower","gene_size",3,9138,"Ddhd1","chr14",45866311,45866331,21,-0.06,1,0.190128328047
"MmuEX0014308","Denr",20,"chr5",124358224,124367208,"+",NA,NA,0,"n.s.",0.5,"n.s.",-1,"n.s.",-5,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",-0.01,0,0.005,"n.s.","n.s.","n.s.","gene_size",2,16709,"Denr","chr5",124053254,124053273,20,-0.003,1,1
"MmuEX0014428","Dgki",26,"chr6",36815829,36863632,"-",NA,NA,1,"n.s.",-0.1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,16639,"Dgki","chr6",36871711,36871736,26,0,1,1
"MmuEX0014546","Dhx30",29,"chr9",110001364,110011529,"-",NA,"n.s.",0,"n.s.",-0.5,"n.s.",0,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",10,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","gene_size",2,65945,"Dhx30","chr9",109937009,109937037,29,0.062,0.420770359249047,0.045536069315
"MmuEX0014698","Dip2a",30,"chr10",75733203,75735277,"-","Neural-high","ASD-high",58,"higher",-6.9,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-1,"n.s.",0,"n.s.",NA,-0.01,-0.069,"n.s.","n.s.","n.s.","gene_size",1,31434,"Dip2a","chr10",76107210,76107239,30,-0.125,0.00172773960048172,3.80742934943e-05
"MmuEX0014792","Dlg1",21,"chr16",31853971,31856526,"+","Neural-high","ASD-low",14,"higher",-9.5,"n.s.",-11,"lower",-5,"n.s.",-13,"lower",-7,"n.s.",-11,"lower",-0.11,-0.07,-0.095,"lower","n.s.","n.s.","gene_size",2,27511,"Dlg1","chr16",31673486,31673506,21,-0.078,6.36881549640695e-06,4.62889993003e-08
"MmuEX0015182","Dnajc13",15,"chr9",104111718,104115090,"-","Neural-high","ASD-low",0,"n.s.",-0.8,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-0.01,-0.01,-0.008,"n.s.","n.s.","n.s.","gene_size",1,64914,"Dnajc13","chr9",104087068,104087082,15,0.001,1,0.679411406104
"MmuEX0015285","Dnm1",12,"chr2",32176138,32178941,"-","Neural-high",NA,2,"n.s.",-6.6,"n.s.",-17,"lower",-14,"lower",-12,"lower",-9,"n.s.",-36,"lower",-0.17,-0.09,-0.066,"lower","n.s.","n.s.","gene_size",1,26162,"Dnm1","chr2",32213191,32213202,12,-0.017,0.00916063422307739,0.00030181978505
"MmuEX0015304","Dnm2",12,"chr9",21294239,21295689,"+",NA,"ASD-high",-11,"lower",4.8,"n.s.",-2,"n.s.",-4,"n.s.",13,"higher",-1,"n.s.",0,"n.s.",-0.02,-0.01,0.048,"n.s.","n.s.","n.s.","gene_size",1,55263,"Dnm2","chr9",21401954,21401965,12,0.058,0.350340811384791,0.0352221901416
"MmuEX0015392","Dock11",18,"chrX",33609982,33616093,"+","Neural-high",NA,0,"n.s.",-10.1,"lower",-53,"lower",-2,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",-0.53,-0.01,-0.101,"lower","n.s.","lower","gene_size",1,842,"Dock11","chrX",35339570,35339587,18,-0.001,1,1
"MmuEX0015418","Dock4",27,"chr12",41516749,41521354,"+","Neural-high","inconsistent",12,"higher",-51.8,"lower",-69,"lower",-14,"lower",-16,"lower",-33,"lower",-55,"lower",-0.69,-0.33,-0.518,"lower","lower","lower","gene_size",1,12795,"Dock4","chr12",40844596,40844622,27,0.01,1,0.670566497414
"MmuEX0015456","Dock7",15,"chr4",98613455,98622006,"-","Neural-high","ASD-low",13,"higher",-24.8,"lower",-43,"lower",-13,"n.s.",-55,"lower",-17,"lower",-50,"lower",-0.43,-0.17,-0.248,"lower","lower","lower","gene_size",1,32831,"Dock7","chr4",98842103,98842117,15,-0.007,1,1
"MmuEX0015479","Dock9",8,"chr14",121942848,121945187,"-","Neural-high","inconsistent",0,"n.s.",-17.5,"lower",-46,"lower",2,"n.s.",1,"n.s.",-2,"n.s.",-3,"n.s.",-0.46,-0.02,-0.175,"lower","n.s.","lower","gene_size_contained",3,34319,"Dock9","chr14",121781988,121781995,8,-0.025,0.49301023844225,0.0568807508245
"MmuEX0015480","Dock9",6,"chr14",121959183,121959811,"-","Neural-high","ASD-low",16,"higher",-0.3,"n.s.",-1,"n.s.",NA,"n.s.",1,"n.s.",2,"n.s.",2,"n.s.",-0.01,0.02,-0.003,"n.s.","n.s.","n.s.","gene_size_contained",3,34323,"Dock9","chr14",121797807,121797812,6,-0.081,0.0181110652602127,0.000721117157851
"MmuEX0015583","Dpm1",26,"chr2",168043277,168045536,"-",NA,NA,0,"n.s.",0,"n.s.",2,"n.s.",4,"n.s.",3,"n.s.",-1,"n.s.",-1,"n.s.",0.02,-0.01,0,"n.s.","n.s.","n.s.","gene_size",1,46506,"Dpm1","chr2",168061140,168061165,26,0.001,1,1
"MmuEX0015633","Dpy19l1",25,"chr9",24229290,24234874,"-",NA,NA,-1,"n.s.",-0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","gene_size_contained",2,49325,"Dpy19l1","chr9",24337430,24337454,25,-0.008,1,1
"MmuEX0015734","Dsn1",26,"chr2",156831228,156832710,"-",NA,NA,1,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,46279,"Dsn1","chr2",156847768,156847793,26,-0.001,1,1
"MmuEX0015771","Dst",18,"chr1",34352382,34356565,"+",NA,"n.s.",4,"n.s.",-0.1,"n.s.",-25,"lower",3,"n.s.",-30,"lower",-10,"n.s.",-33,"lower",-0.25,-0.1,-0.001,"lower","n.s.","n.s.","gene_size",1,32738,"Dst","chr1",34335823,34335840,18,-0.022,3.17214945570359e-05,3.16550190171e-07
"MmuEX0015826","Dtnb",21,"chr12",3751908,3772586,"+","Neural-high","n.s.",7,"n.s.",-2.1,"n.s.",-3,"n.s.",-13,"n.s.",-68,"lower",-9,"n.s.",-38,"lower",-0.03,-0.09,-0.021,"n.s.","n.s.","n.s.","gene_size",1,13253,"Dtnb","chr12",3804096,3804116,21,0.011,1,0.442225160848
"MmuEX0015840","Dtnbp1",23,"chr13",45026521,45065414,"-",NA,NA,1,"n.s.",-0.7,"n.s.",-1,"n.s.",-4,"n.s.",-2,"n.s.",1,"n.s.",-5,"n.s.",-0.01,0.01,-0.007,"n.s.","n.s.","n.s.","gene_size",3,46045,"Dtnbp1","chr13",45106648,45106670,23,-0.114,0.0171101245796303,0.000672157041165
"MmuEX0016119","E2f7",24,"chr10",110202831,110204172,"+",NA,NA,13,"higher",-13.8,"lower",-12,"n.s.",-6,"n.s.",16,"n.s.",-11,"n.s.",NA,"n.s.",-0.12,-0.11,-0.138,"n.s.","n.s.","lower","gene_size",1,29999,"E2f7","chr10",110602000,110602023,24,-0.013,1,0.769817567302
"MmuEX0016244","Edem3",15,"chr1",153658835,153665439,"+","Neural-high","ASD-low",11,"higher",-11.8,"lower",-3,"n.s.",0,"n.s.",6,"n.s.",-11,"n.s.",-11,"n.s.",-0.03,-0.11,-0.118,"n.s.","n.s.","lower","gene_size",1,67063,"Edem3","chr1",151688505,151688519,15,-0.045,0.6283334096811,0.0796160363876
"MmuEX0016263","Eef1b2",10,"chr1",63223866,63225012,"+",NA,NA,NA,NA,0,"n.s.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"n.s.","gene_size",1,25059,"Eef1b2","chr1",63217026,63217035,10,-0.023,0.0401159410467519,0.00199225293493
"MmuEX0016264","Eef1b2",5,"chr1",63223866,63225012,"+",NA,NA,NA,NA,-0.2,"n.s.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002,NA,NA,"n.s.","gene_size",1,25059,"Eef1b2","chr1",63217026,63217035,10,-0.023,0.0401159410467519,0.00199225293493
"MmuEX0016267","Eef1d",15,"chr15",75734239,75739674,"-",NA,NA,0,"n.s.",-1.5,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.03,0,-0.015,"n.s.","n.s.","n.s.","gene_size",5,35811,"Eef1d","chr15",75777735,75777749,15,-0.42,0.104978006310976,0.00701704100329
"MmuEX0016617","Eif4g1",21,"chr16",20674388,20675416,"+","Neural-high",NA,26,"higher",-36.4,"lower",-50,"lower",-15,"lower",-33,"lower",-30,"lower",-42,"lower",-0.5,-0.3,-0.364,"lower","lower","lower","gene_size",2,5740,"Eif4g1","chr16",20493536,20493556,21,-0.051,0.0402720240469727,0.00200469294436
"MmuEX0016639","Eif4g3",21,"chr4",137638904,137652666,"+","Neural-high","inconsistent",NA,NA,-2.3,"n.s.",NA,NA,NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.023,NA,"n.s.","n.s.","gene_size",4,50433,"Eif4g3","chr4",137823220,137823240,21,-0.087,0.095821878079086,0.00619968088314
"MmuEX0016651","Eif5a",30,"chr11",69732839,69733842,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",5,69851,"Eif5a","chr11",69810275,69810304,30,-0.074,1,0.68270830792
"MmuEX0016816","Eml5",9,"chr12",100056109,100059809,"-",NA,NA,3,"n.s.",-9.3,"n.s.",-44,"lower",0,"n.s.",0,"n.s.",-5,"n.s.",-38,"lower",-0.44,-0.05,-0.093,"lower","n.s.","n.s.","gene_size",1,11971,"Eml5","chr12",98786120,98786128,9,-0.005,1,0.783145055217
"MmuEX0016849","Enah",12,"chr1",183860894,183886524,"-","Neural-high","ASD-low",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",2,26642,"Enah","chr1",181758739,181758750,12,0.016,1,0.844303169625
"MmuEX0017219","Erc1",12,"chr6",119672327,119693305,"-","Neural-high","n.s.",20,"higher",-20.9,"lower",-29,"lower",-17,"lower",-1,"n.s.",-29,"lower",-15,"lower",-0.29,-0.29,-0.209,"lower","lower","lower","gene_size",1,16474,"Erc1","chr6",119711042,119711053,12,0.001,1,0.988198760058
"MmuEX0017234","Erc2",12,"chr14",28853723,28893317,"+",NA,"n.s.",28,"higher",NA,"n.s.",NA,NA,NA,NA,NA,NA,2,"n.s.",5,"n.s.",NA,0.02,NA,NA,"n.s.","n.s.","gene_size",1,9422,"Erc2","chr14",27768432,27768443,12,0,1,0.834442351737
"MmuEX0017296","Ergic3",15,"chr2",155837143,155841724,"+","Neural-high","ASD-low",25,"higher",-36.6,"lower",-38,"lower",-18,"lower",0,"n.s.",-24,"lower",-33,"lower",-0.38,-0.24,-0.366,"lower","lower","lower","gene_size",1,51155,"Ergic3","chr2",155857297,155857311,15,-0.123,1.68970967297462e-05,1.50350044081e-07
"MmuEX0017513","Ewsr1",15,"chr11",4988150,4991861,"-",NA,NA,0,"n.s.",-0.9,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.009,"n.s.","n.s.","n.s.","gene_size",1,68310,"Ewsr1","chr11",5041460,5041477,18,-0.033,0.0462109752709114,0.00240181050346
"MmuEX0017543","Exoc1",21,"chr5",76966883,76971075,"+","Neural-high","ASD-low",55,"higher",-8.1,"n.s.",-8,"n.s.",-11,"lower",3,"n.s.",-2,"n.s.",0,"n.s.",-0.08,-0.02,-0.081,"n.s.","n.s.","n.s.","gene_size",1,46239,"Exoc1","chr5",76688594,76688614,21,-0.026,1,0.662225607629
"MmuEX0018055","Fam168a",27,"chr7",107961515,107972645,"+","Neural-high","n.s.",14,"higher",-4.1,"n.s.",-3,"n.s.",-1,"n.s.",9,"n.s.",-4,"n.s.",-8,"n.s.",-0.03,-0.04,-0.041,"n.s.","n.s.","n.s.","gene_size",2,56930,"Fam168a","chr7",100467943,100467969,27,0.035,1,0.355115194582
"MmuEX0018305","Fam3c",30,"chr6",22278679,22289272,"-",NA,NA,-1,"n.s.",-0.2,"n.s.",-1,"n.s.",-6,"n.s.",1,"n.s.",0,"n.s.",-2,"n.s.",-0.01,0,-0.002,"n.s.","n.s.","n.s.","gene_size",3,23542,"Fam3c","chr6",22329578,22329607,30,-0.011,1,0.92365421738
"MmuEX0018656","Fastk",21,"chr5",23950124,23950834,"-",NA,NA,NA,"n.s.",NA,"n.s.",2,"n.s.",2,"n.s.",3,"n.s.",0,"n.s.",2,"n.s.",0.02,0,NA,"n.s.","n.s.","n.s.","gene_size",1,34882,"Fastk","chr5",24649373,24649393,21,0.067,1,1
"MmuEX0018702","Fbf1",28,"chr11",116024674,116027145,"-",NA,NA,1,"n.s.",-0.8,"n.s.",0,"n.s.",-1,"n.s.",-3,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,-0.008,"n.s.","n.s.","n.s.","gene_size",2,13714,"Fbf1","chr11",116055489,116055516,28,-0.007,1,1
"MmuEX0018746","Fbrs",30,"chr7",134624417,134626296,"+",NA,NA,0,"n.s.",0.6,"n.s.",2,"n.s.",-9,"n.s.",-5,"n.s.",2,"n.s.",1,"n.s.",0.02,0.02,0.006,"n.s.","n.s.","n.s.","gene_size",1,58199,"Fbrs","chr7",127080161,127080190,30,-0.007,1,0.778206515436
"MmuEX0018753","Fbrs",30,"chr7",134629511,134630778,"+",NA,NA,1,"n.s.",-0.4,"n.s.",1,"n.s.",-2,"n.s.",-2,"n.s.",0,"n.s.",-8,"n.s.",0.01,0,-0.004,"n.s.","n.s.","n.s.","gene_size",1,58199,"Fbrs","chr7",127080161,127080190,30,-0.007,1,0.778206515436
"MmuEX0018852","Fbxo25",27,"chr8",13935290,13939562,"+","Neural-high","ASD-low",29,"higher",-29.6,"lower",-26,"lower",-22,"lower",10,"n.s.",-20,"lower",-7,"n.s.",-0.26,-0.2,-0.296,"lower","lower","lower","gene_size",1,25927,"Fbxo25","chr8",13988922,13988948,27,-0.151,1.79479908582424e-09,5.07460740096e-12
"MmuEX0018991","Fcho1",25,"chr8",74237934,74238598,"-",NA,NA,3,"n.s.",-2.1,"n.s.",-2,"n.s.",NA,"n.s.",NA,"n.s.",-2,"n.s.",NA,"n.s.",-0.02,-0.02,-0.021,"n.s.","n.s.","n.s.","gene_size",1,31707,"Fcho1","chr8",72166916,72166940,25,-0.003,1,1
"MmuEX0019231","Fhod1",24,"chr8",107858703,107860281,"-",NA,NA,56,"higher",NA,"n.s.",NA,NA,NA,NA,NA,NA,-4,"n.s.",NA,NA,NA,-0.04,NA,NA,"n.s.","n.s.","gene_size",1,37891,"Fhod1","chr8",106062869,106062892,24,0.078,0.665482625371571,0.085988333109
"MmuEX0019261","Fip1l1",27,"chr5",74968611,74983027,"+","Neural-high","n.s.",3,"n.s.",-10.4,"lower",-5,"n.s.",-4,"n.s.",7,"n.s.",-7,"n.s.",-11,"lower",-0.05,-0.07,-0.104,"n.s.","n.s.","lower","gene_size",1,38114,"Fip1l1","chr5",74745707,74745733,27,-0.002,1,0.827097845043
"MmuEX0019330","Flna",24,"chrX",71476093,71478487,"-","Neural-high","n.s.",0,"n.s.",-3.6,"n.s.",-7,"n.s.",-1,"n.s.",-30,"lower",-7,"n.s.",-14,"lower",-0.07,-0.07,-0.036,"n.s.","n.s.","n.s.","gene_size",1,49738,"Flna","chrX",73276573,73276596,24,-0.02,0.0438004420675029,0.00223283748708
"MmuEX0019388","Fmnl1",18,"chr11",103044082,103046934,"+","Neural-high",NA,4,"n.s.",-5.4,"n.s.",0,"n.s.",4,"n.s.",NA,NA,-8,"n.s.",NA,NA,0,-0.08,-0.054,"n.s.","n.s.","n.s.","gene_size",1,52664,"Fmnl1","chr11",103073842,103073859,18,-0.002,1,0.859237772196
"MmuEX0019436","Fnbp1",15,"chr2",30896035,30903724,"-","Neural-high","inconsistent",58,"higher",-10.4,"n.s.",-6,"n.s.",-17,"lower",-14,"lower",4,"n.s.",-16,"lower",-0.06,0.04,-0.104,"n.s.","n.s.","n.s.","gene_size",2,61842,"Fnbp1","chr2",30934894,30934908,15,-0.222,0.347193492581984,0.0348082755095
"MmuEX0019666","Fry",9,"chr5",151260491,151268818,"+","Neural-high",NA,0,"n.s.",-11.3,"lower",-39,"lower",-1,"n.s.",0,"n.s.",-2,"n.s.",-2,"n.s.",-0.39,-0.02,-0.113,"lower","n.s.","lower","gene_size",1,15897,"Fry","chr5",150384854,150384862,9,0.015,1,1
"MmuEX0019668","Fry",18,"chr5",151284152,151293652,"+","Neural-high",NA,NA,NA,-15.5,"lower",NA,NA,NA,"n.s.",NA,NA,-13,"n.s.",-7,"n.s.",NA,-0.13,-0.155,NA,"n.s.","lower","gene_size",1,15898,"Fry","chr5",150412426,150412443,18,-0.059,1,0.245502952417
"MmuEX0019677","Fryl",18,"chr5",73415238,73418554,"-","Neural-high","inconsistent",NA,"n.s.",-35.8,"lower",-57,"lower",-17,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.57,NA,-0.358,"lower","n.s.","lower","gene_size",1,17771,"Fryl","chr5",73182114,73182131,18,-0.099,1.41941979603489e-06,8.23898993474e-09
"MmuEX0019694","Fsd1",23,"chr17",56128199,56129841,"+",NA,NA,-1,"n.s.",-0.6,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.006,"n.s.","n.s.","n.s.","gene_size",1,3460,"Fsd1","chr17",56297212,56297234,23,0.003,1,1
"MmuEX0019700","Fsd1l",23,"chr4",53662766,53672384,"+",NA,"n.s.",3,"n.s.",-1.7,"n.s.",0,"n.s.",0,"n.s.",2,"n.s.",-1,"n.s.",-2,"n.s.",0,-0.01,-0.017,"n.s.","n.s.","n.s.","gene_size",1,16674,"Fsd1l","chr4",53655741,53655763,23,-0.002,1,1
"MmuEX0019868","Gabbr1",21,"chr17",37185552,37187943,"+","Neural-high",NA,NA,NA,NA,"n.s.",-39,"lower",-1,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.39,NA,NA,"lower","n.s.","n.s.","gene_size",1,60576,"Gabbr1","chr17",37360669,37360689,21,0.027,0.0237918523548658,0.00103000684695
"MmuEX0020191","Gcdh",27,"chr8",87417064,87417453,"-",NA,"inconsistent",4,"n.s.",1.9,"n.s.",1,"n.s.",0,"n.s.",-3,"n.s.",3,"n.s.",NA,"n.s.",0.01,0.03,0.019,"n.s.","n.s.","n.s.","gene_size",1,61268,"Gcdh","chr8",85620077,85620103,27,0.012,1,0.674406382285
