"GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","sig_splicing","log2FoldChange","padj","sig_expression"
"ENSMUSG00000026113","Inpp4a","chr1",37422419,37422452,33,"Small (30-50bp)",0.23,6.96191111593124e-08,TRUE,-0.402197585200893,1.75998460292284e-10,FALSE
"ENSMUSG00000026113","Inpp4a","chr1",37413355,37413370,15,"Microexon (0-30bp)",0.181,0.000806405267909375,TRUE,-0.402197585200893,1.75998460292284e-10,FALSE
"ENSMUSG00000026150","Mff","chr1",82723244,82723277,33,"Small (30-50bp)",0.146,0.00576373073023083,TRUE,-0.246615130227111,3.68951157130847e-05,FALSE
"ENSMUSG00000026179","Pnkd","chr1",74326250,74326367,117,"Regular (>50bp)",0.117,2.07566263647578e-07,TRUE,-0.0630917695557407,0.357356674915246,FALSE
"ENSMUSG00000026189","Pecr","chr1",72315324,72315490,166,"Regular (>50bp)",-0.124,0,TRUE,0.129602856131918,0.222679769119517,FALSE
"ENSMUSG00000026220","Slc16a14","chr1",84900574,84900718,144,"Regular (>50bp)",-0.005,1,FALSE,1.21631695658498,1.40706332673124e-16,TRUE
"ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)",-0.169,0.0418270079576347,TRUE,-0.801026166668946,1.14746179192202e-05,FALSE
"ENSMUSG00000026305","Lrrfip1","chr1",91040374,91040436,62,"Regular (>50bp)",0.013,1,FALSE,1.23507673725665,9.3019294347673e-16,TRUE
"ENSMUSG00000026305","Lrrfip1","chr1",91036301,91036394,93,"Regular (>50bp)",0.046,0.276643533084186,FALSE,1.23507673725665,9.3019294347673e-16,TRUE
"ENSMUSG00000026305","Lrrfip1","chr1",91030968,91031040,72,"Regular (>50bp)",-0.027,1,FALSE,1.23507673725665,9.3019294347673e-16,TRUE
"ENSMUSG00000026305","Lrrfip1","chr1",91038076,91038169,93,"Regular (>50bp)",0.116,0.830324845154717,FALSE,1.23507673725665,9.3019294347673e-16,TRUE
"ENSMUSG00000026313","Hdac4","chr1",92019453,92019540,87,"Regular (>50bp)",-0.211,0.00309807723083696,TRUE,0.365398614654803,0.000296120303541511,FALSE
"ENSMUSG00000026388","3110009E18Rik","chr1",120092494,120092612,118,"Regular (>50bp)",-0.105,0.0185740824326234,TRUE,-0.445373969290074,0.00621730243478226,FALSE
"ENSMUSG00000026490","Cdc42bpa","chr1",179946300,179946348,48,"Small (30-50bp)",0.18,1.18301469469446e-06,TRUE,-0.181979548271297,0.000398888485398721,FALSE
"ENSMUSG00000026527","Rgs7","chr1",174903582,174903663,81,"Regular (>50bp)",-0.187,0.00596161908602796,TRUE,-0.125764463919743,0.0699690851629938,FALSE
"ENSMUSG00000026527","Rgs7","chr1",174904389,174904443,54,"Regular (>50bp)",0.194,0.000686295973082051,TRUE,-0.125764463919743,0.0699690851629938,FALSE
"ENSMUSG00000026527","Rgs7","chr1",174904389,174904443,54,"Regular (>50bp)",0.247,0.0436764758913934,TRUE,-0.125764463919743,0.0699690851629938,FALSE
"ENSMUSG00000026548","Slamf9","chr1",172303699,172304041,342,"Regular (>50bp)",0.008,1,FALSE,1.71779429471763,1.89669499225654e-23,TRUE
"ENSMUSG00000026548","Slamf9","chr1",172304772,172305045,273,"Regular (>50bp)",-0.005,1,FALSE,1.71779429471763,1.89669499225654e-23,TRUE
"ENSMUSG00000026628","Atf3","chr1",190909643,190909671,28,"Microexon (0-30bp)",-0.01,1,FALSE,2.14362573579588,8.00183908706414e-99,TRUE
"ENSMUSG00000026648","Dclre1c","chr2",3437474,3437530,56,"Regular (>50bp)",-0.209,0.0215218625852119,TRUE,-0.231893113994945,0.0114176752637411,FALSE
"ENSMUSG00000026648","Dclre1c","chr2",3437474,3437530,56,"Regular (>50bp)",-0.201,0.0205337653677248,TRUE,-0.231893113994945,0.0114176752637411,FALSE
"ENSMUSG00000026672","Optn","chr2",5059350,5059527,177,"Regular (>50bp)",-0.105,0.00536884011485398,TRUE,-0.0956902858784625,0.246225829710403,FALSE
"ENSMUSG00000026672","Optn","chr2",5067669,5067798,129,"Regular (>50bp)",-0.128,0.000104051389815665,TRUE,-0.0956902858784625,0.246225829710403,FALSE
"ENSMUSG00000026737","Pip4k2a","chr2",18870922,18870961,39,"Small (30-50bp)",-0.154,0.01412193452692,TRUE,-0.0339351019365585,0.756932274322395,FALSE
"ENSMUSG00000026767","Mindy3","chr2",12400989,12401069,80,"Regular (>50bp)",-0.136,0.0138392517594589,TRUE,-0.113607140710317,0.131565399460731,FALSE
"ENSMUSG00000026773","Pfkfb3","chr2",11480564,11480617,53,"Regular (>50bp)",0.127,0.000137958189414285,TRUE,0.300202448108226,7.81641485663432e-06,FALSE
"ENSMUSG00000026781","Acbd5","chr2",22970679,22970712,33,"Small (30-50bp)",0.171,1.77638802543842e-12,TRUE,-0.583325042757593,3.69227778699499e-09,FALSE
"ENSMUSG00000026825","Dnm1","chr2",32200462,32200499,37,"Small (30-50bp)",-0.104,0.0269272889583834,TRUE,-0.0550291212249927,0.491697587807107,FALSE
"ENSMUSG00000026853","Crat","chr2",30303871,30304008,137,"Regular (>50bp)",0.102,0.0297295277805289,TRUE,0.118555945490649,0.137827977070517,FALSE
"ENSMUSG00000026860","Sh3glb2","chr2",30239237,30239249,12,"Microexon (0-30bp)",0.228,1.00380021755475e-13,TRUE,-0.175544165637391,0.00157436115704283,FALSE
"ENSMUSG00000026867","Gapvd1","chr2",34612949,34613030,81,"Regular (>50bp)",0.177,1.75910250494988e-07,TRUE,-0.151331534178293,0.0043562787886523,FALSE
"ENSMUSG00000026873","Phf19","chr2",34788935,34789023,88,"Regular (>50bp)",-0.179,0.00095682049486633,TRUE,0.657923027697751,9.17860743348892e-06,FALSE
"ENSMUSG00000026885","Ttll11","chr2",35834874,35834971,97,"Regular (>50bp)",-0.023,1,FALSE,1.16637077028804,8.46095183530031e-23,TRUE
"ENSMUSG00000026885","Ttll11","chr2",35707734,35707833,99,"Regular (>50bp)",0.057,0.0102764505018206,FALSE,1.16637077028804,8.46095183530031e-23,TRUE
"ENSMUSG00000026946","Nmi","chr2",51862599,51862639,40,"Small (30-50bp)",0.198,0.0123671811189928,TRUE,0.346011409930535,0.024445573056427,FALSE
"ENSMUSG00000026959","Grin1","chr2",25184449,25184560,111,"Regular (>50bp)",0.151,0.000948284233830729,TRUE,0.327917171475126,0.000157513998551904,FALSE
"ENSMUSG00000026977","Marchf7","chr2",60077831,60077856,25,"Microexon (0-30bp)",0.187,2.84857067591192e-07,TRUE,-0.582314025628457,3.84006555234598e-11,FALSE
"ENSMUSG00000026999","Nup35","chr2",80454669,80454704,35,"Small (30-50bp)",-0.356,0.00538143232175667,TRUE,0.178239497535451,0.175080156612564,FALSE
"ENSMUSG00000027001","Dusp19","chr2",80451537,80452144,607,"Regular (>50bp)",0.124,0.015593042477189,TRUE,-0.334435869547695,0.0121312719155428,FALSE
"ENSMUSG00000027012","Dync1i2","chr2",71063992,71064052,60,"Regular (>50bp)",0.172,0,TRUE,-0.476183788896574,6.01638092799987e-21,FALSE
"ENSMUSG00000027071","P2rx3","chr2",84854459,84854517,58,"Regular (>50bp)",-0.104,0.0330682285304188,TRUE,0.449785995899938,0.000250671283542253,FALSE
"ENSMUSG00000027130","Slc12a6","chr2",112146585,112146630,45,"Small (30-50bp)",0.131,0.00283734158946604,TRUE,-0.583229359874849,1.20210074813089e-21,FALSE
"ENSMUSG00000027201","Myef2","chr2",124952399,124952591,192,"Regular (>50bp)",-0.119,2.52622294295534e-10,TRUE,-0.288757526287716,0.000826217091779339,FALSE
"ENSMUSG00000027207","Galk2","chr2",125712245,125712381,136,"Regular (>50bp)",0.194,0.0156035339710719,TRUE,-0.0280896589827551,0.832841250783962,FALSE
"ENSMUSG00000027245","Hypk","chr2",121288472,121288524,52,"Regular (>50bp)",-0.004,1,FALSE,-1.18003662361236,0.0026219151984894,TRUE
"ENSMUSG00000027247","Arhgap1","chr2",91482108,91482168,60,"Regular (>50bp)",0.17,7.37127930058624e-06,TRUE,0.12715528241558,0.0722962245217596,FALSE
"ENSMUSG00000027273","Snap25","chr2",136611662,136611780,118,"Regular (>50bp)",-0.111,0.000239161961537944,TRUE,-0.878024123653512,2.28855266122966e-08,FALSE
"ENSMUSG00000027281","Slx4ip","chr2",136846853,136846974,121,"Regular (>50bp)",-0.22,0.00405321759899933,TRUE,-0.126413678703131,0.140067326308561,FALSE
"ENSMUSG00000027284","Cdan1","chr2",120560949,120560983,34,"Small (30-50bp)",-0.264,0.0416129966932114,TRUE,0.360311424785355,6.66668825636903e-06,FALSE
"ENSMUSG00000027356","Fermt1","chr2",132781201,132781435,234,"Regular (>50bp)",0.278,0.00112436588777282,TRUE,0.159210689618654,0.580592119936343,FALSE
"ENSMUSG00000027474","Ccm2l","chr2",152916691,152916827,136,"Regular (>50bp)",0.107,1,FALSE,1.23540247498245,7.65197913802978e-06,TRUE
"ENSMUSG00000027478","Dnmt3b","chr2",153526278,153526397,119,"Regular (>50bp)",-0.127,0.000221331893572252,TRUE,0.264544250857429,0.00500744978027057,FALSE
"ENSMUSG00000027506","Tpd52","chr3",9008610,9008637,27,"Microexon (0-30bp)",0.314,4.42357879944787e-07,TRUE,-0.327418102804945,1.84979452399569e-09,FALSE
"ENSMUSG00000027523","Gnas","chr2",174169900,174169924,24,"Microexon (0-30bp)",0.15,8.39408628074766e-11,TRUE,-0.248313460810251,5.36022574150421e-07,FALSE
"ENSMUSG00000027550","Lrrcc1","chr3",14619363,14619565,202,"Regular (>50bp)",0.119,0.0263328851166317,TRUE,-0.569971357167312,0.0286740379821826,FALSE
"ENSMUSG00000027575","Arfgap1","chr2",180620963,180621020,57,"Regular (>50bp)",-0.183,0.0111501582822928,TRUE,-0.14177813159901,0.0158339914386766,FALSE
"ENSMUSG00000027615","Hps3","chr3",20084722,20084969,247,"Regular (>50bp)",-0.122,0.000445359779772204,TRUE,-0.222669416560633,0.00310779385786149,FALSE
"ENSMUSG00000027624","Epb41l1","chr2",156366800,156367208,408,"Regular (>50bp)",0.112,9.1430477646744e-13,TRUE,0.281848134052424,1.94427559478416e-06,FALSE
"ENSMUSG00000027630","Tbl1xr1","chr3",22143576,22143686,110,"Regular (>50bp)",-0.127,0.000766952299439338,TRUE,-0.547816473172536,2.00891209044368e-17,FALSE
"ENSMUSG00000027634","Ndrg3","chr2",156771851,156771890,39,"Small (30-50bp)",0.113,7.3015169289544e-05,TRUE,-0.251557650635909,3.31906829492523e-05,FALSE
"ENSMUSG00000027646","Src","chr2",157300762,157300780,18,"Microexon (0-30bp)",0.119,0.042033003448259,TRUE,0.175197468746709,0.0180889119419017,FALSE
"ENSMUSG00000027677","Ttc14","chr3",33857598,33857754,156,"Regular (>50bp)",-0.105,0.0225209941139902,TRUE,-0.38949843463677,0.121543962686426,FALSE
"ENSMUSG00000027692","Tnik","chr3",28679347,28679371,24,"Microexon (0-30bp)",0.176,3.79978041575934e-08,TRUE,-0.315594631627094,3.08116144598254e-09,FALSE
"ENSMUSG00000027708","Dcun1d1","chr3",35973149,35973318,169,"Regular (>50bp)",-0.117,0.00403504486996008,TRUE,-0.361786135324218,3.108619581655e-05,FALSE
"ENSMUSG00000027763","Mbnl1","chr3",60522103,60522157,54,"Regular (>50bp)",0.146,1.01676195895345e-05,TRUE,-0.41475559626167,1.68378174507756e-12,FALSE
"ENSMUSG00000027799","Nbea","chr3",55901468,55901477,9,"Microexon (0-30bp)",0.201,1.83302648422216e-13,TRUE,-0.318765592157859,3.36286948947173e-08,FALSE
"ENSMUSG00000028013","Ppa2","chr3",133045023,133045110,87,"Regular (>50bp)",-0.221,0.000473076453027528,TRUE,-0.0215387814737497,0.829572402364715,FALSE
"ENSMUSG00000028033","Kcnq5","chr1",21536606,21536633,27,"Microexon (0-30bp)",0.353,0.016825005150273,TRUE,-0.187511094592699,0.0830311907434329,FALSE
"ENSMUSG00000028078","Dclk2","chr3",86738130,86738178,48,"Small (30-50bp)",0.136,1.01172471836732e-07,TRUE,0.00850001086412077,0.908115791958305,FALSE
"ENSMUSG00000028078","Dclk2","chr3",86695928,86695941,13,"Microexon (0-30bp)",0.13,0.0357757878867097,TRUE,0.00850001086412077,0.908115791958305,FALSE
"ENSMUSG00000028078","Dclk2","chr3",86695928,86695941,13,"Microexon (0-30bp)",0.107,9.02838700735828e-07,TRUE,0.00850001086412077,0.908115791958305,FALSE
"ENSMUSG00000028106","Rprd2","chr3",95693631,95693763,132,"Regular (>50bp)",0.27,2.07777865641766e-07,TRUE,0.0502601009357065,0.460505508822726,FALSE
"ENSMUSG00000028184","Adgrl2","chr3",148526915,148527044,129,"Regular (>50bp)",-0.168,0.00109751147190297,TRUE,0.132876505341521,0.0240207098637111,FALSE
"ENSMUSG00000028184","Adgrl2","chr3",148532847,148532874,27,"Microexon (0-30bp)",0.203,0.000209883033950081,TRUE,0.132876505341521,0.0240207098637111,FALSE
"ENSMUSG00000028184","Adgrl2","chr3",148566062,148566074,12,"Microexon (0-30bp)",0.142,8.24021668515075e-05,TRUE,0.132876505341521,0.0240207098637111,FALSE
"ENSMUSG00000028207","Asph","chr4",9637658,9637703,45,"Small (30-50bp)",0.119,4.92559853045606e-10,TRUE,-0.356282810767504,1.13586539816679e-09,FALSE
"ENSMUSG00000028232","Tmem68","chr4",3554353,3554414,61,"Regular (>50bp)",0.133,4.37655541718684e-05,TRUE,-0.271122877516084,0.0129648753121429,FALSE
"ENSMUSG00000028256","Odf2l","chr3",144832783,144832912,129,"Regular (>50bp)",0.141,1.59770158945174e-05,TRUE,-0.623000179872815,2.28221698134565e-07,FALSE
"ENSMUSG00000028266","Lmo4","chr3",143899656,143899812,156,"Regular (>50bp)",0,1,FALSE,1.05485667745827,1.90102364702567e-46,TRUE
"ENSMUSG00000028266","Lmo4","chr3",143900167,143900264,97,"Regular (>50bp)",-0.005,1,FALSE,1.05485667745827,1.90102364702567e-46,TRUE
"ENSMUSG00000028312","Smc2","chr4",52440200,52440423,223,"Regular (>50bp)",0.107,0.0106229348014032,TRUE,-0.391422808004215,5.31947380413949e-05,FALSE
"ENSMUSG00000028433","Ubap2","chr4",41245455,41245492,37,"Small (30-50bp)",0.109,0,TRUE,0.0764323801528747,0.366535656666842,FALSE
"ENSMUSG00000028487","Bnc2","chr4",84209929,84211899,1970,"Regular (>50bp)",0.136,0.000444651982563322,TRUE,0.179361429932513,0.210259496164432,FALSE
"ENSMUSG00000028524","Sgip1","chr4",102762761,102762773,12,"Microexon (0-30bp)",0.167,0.012020875500013,TRUE,-0.118521546302907,0.0550726309060953,FALSE
"ENSMUSG00000028524","Sgip1","chr4",102757722,102757734,12,"Microexon (0-30bp)",0.461,0.00482199685480026,TRUE,-0.118521546302907,0.0550726309060953,FALSE
"ENSMUSG00000028524","Sgip1","chr4",102791742,102791802,60,"Regular (>50bp)",0.135,0.00938056998262256,TRUE,-0.118521546302907,0.0550726309060953,FALSE
"ENSMUSG00000028545","Bend5","chr4",111311281,111311495,214,"Regular (>50bp)",0.162,0.00698596716560593,TRUE,-0.0168586454653589,0.921751103059431,FALSE
"ENSMUSG00000028546","Elavl4","chr4",110112615,110112702,87,"Regular (>50bp)",-0.208,1.34079673279972e-06,TRUE,-0.289393830760525,3.14585012520127e-10,FALSE
"ENSMUSG00000028550","Atg4c","chr4",99116792,99116871,79,"Regular (>50bp)",0.143,0.0321221891972023,TRUE,-0.302936472933463,0.00461404448667367,FALSE
"ENSMUSG00000028565","Nfia","chr4",97969961,97970053,92,"Regular (>50bp)",0.238,0.000552253548699556,TRUE,-0.655958463123587,3.0653199321484e-05,FALSE
"ENSMUSG00000028631","Kcnq4","chr4",120568419,120568581,162,"Regular (>50bp)",0.294,0.01412193452692,TRUE,1.11586176112504,4.35451110454489e-07,TRUE
"ENSMUSG00000028687","Mutyh","chr4",116673158,116673232,74,"Regular (>50bp)",-0.14,0.000117113683865585,TRUE,0.164369348089754,0.447519328020632,FALSE
"ENSMUSG00000028693","Nasp","chr4",116467599,116468574,975,"Regular (>50bp)",-0.253,3.41834668679268e-13,TRUE,-0.176028547437629,0.103090082835095,FALSE
"ENSMUSG00000028744","Slc66a1","chr4",139023084,139023244,160,"Regular (>50bp)",-0.155,0.0162967028752829,TRUE,0.230614007448178,0.0344108405262444,FALSE
"ENSMUSG00000028751","Pla2g2e","chr4",138606733,138606807,74,"Regular (>50bp)",0.219,1.30840166287909e-12,TRUE,0.648070975601578,2.27071662875649e-07,FALSE
"ENSMUSG00000028760","Eif4g3","chr4",137811567,137811681,114,"Regular (>50bp)",-0.183,0.0311196585059158,TRUE,0.0971940611343792,0.0942165567443379,FALSE
"ENSMUSG00000028785","Hpca","chr4",129013942,129013993,51,"Regular (>50bp)",0.133,0.00232139080257435,TRUE,-0.399644728037064,1.1984259939096e-05,FALSE
"ENSMUSG00000028796","Phc2","chr4",128635708,128635877,169,"Regular (>50bp)",-0.202,0.0134963564687648,TRUE,0.00544789626110556,0.951927286744984,FALSE
"ENSMUSG00000028803","Nipal3","chr4",135182183,135182215,32,"Small (30-50bp)",0.158,4.5723219909902e-06,TRUE,0.182759837614395,0.101997502792459,FALSE
"ENSMUSG00000028886","Eya3","chr4",132384888,132384927,39,"Small (30-50bp)",0.204,1.83302648422216e-13,TRUE,0.016058815442773,0.853205640436633,FALSE
"ENSMUSG00000028919","Arhgef19","chr4",140973256,140973363,107,"Regular (>50bp)",-0.18,0.0177267819373497,TRUE,-0.0405570777266647,0.710814016863825,FALSE
"ENSMUSG00000028931","Kcnab2","chr4",152519238,152519280,42,"Small (30-50bp)",0.133,1.32970738018292e-08,TRUE,0.247823135535407,0.00017847889629651,FALSE
"ENSMUSG00000028957","Per3","chr4",151110569,151110675,106,"Regular (>50bp)",-0.034,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028957","Per3","chr4",151109528,151109657,129,"Regular (>50bp)",-0.011,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028957","Per3","chr4",151122345,151122394,49,"Small (30-50bp)",0.004,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028957","Per3","chr4",151113592,151113699,107,"Regular (>50bp)",-0.052,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028957","Per3","chr4",151093706,151093890,184,"Regular (>50bp)",-0.009,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028957","Per3","chr4",151108866,151108996,130,"Regular (>50bp)",0.008,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028957","Per3","chr4",151116369,151116448,79,"Regular (>50bp)",0.008,1,FALSE,-1.18302836117167,2.37910100957927e-35,TRUE
"ENSMUSG00000028972","Car6","chr4",150276931,150277089,158,"Regular (>50bp)",0.044,1,FALSE,1.91052867770865,1.03805364650749e-05,TRUE
"ENSMUSG00000028972","Car6","chr4",150273577,150273701,124,"Regular (>50bp)",0.041,1,FALSE,1.91052867770865,1.03805364650749e-05,TRUE
"ENSMUSG00000028972","Car6","chr4",150273545,150273701,156,"Regular (>50bp)",0.083,1,FALSE,1.91052867770865,1.03805364650749e-05,TRUE
"ENSMUSG00000028972","Car6","chr4",150276931,150277089,158,"Regular (>50bp)",-0.02,1,FALSE,1.91052867770865,1.03805364650749e-05,TRUE
"ENSMUSG00000028972","Car6","chr4",150273577,150273701,124,"Regular (>50bp)",0.036,1,FALSE,1.91052867770865,1.03805364650749e-05,TRUE
"ENSMUSG00000028995","Hycc1","chr5",24171131,24171429,298,"Regular (>50bp)",-0.161,7.39491230381861e-07,TRUE,-0.0558425226375068,0.369922771995413,FALSE
"ENSMUSG00000029001","Fbxo44","chr4",148240851,148240947,96,"Regular (>50bp)",-0.149,9.97834579262941e-05,TRUE,0.0221454276665267,0.804650942268592,FALSE
"ENSMUSG00000029022","Miip","chr4",147947484,147947593,109,"Regular (>50bp)",-0.108,1.03483326864201e-07,TRUE,-0.0849218099099406,0.351096271249465,FALSE
"ENSMUSG00000029055","Plch2","chr4",155069822,155069849,27,"Microexon (0-30bp)",0.144,0.0428140432341417,TRUE,0.320072166674745,0.0631100601840071,FALSE
"ENSMUSG00000029095","Ablim2","chr5",36000511,36000610,99,"Regular (>50bp)",0.287,8.45108528612711e-10,TRUE,-0.376730054125304,1.6964492872707e-05,FALSE
"ENSMUSG00000029095","Ablim2","chr5",36024048,36024110,62,"Regular (>50bp)",0.117,0.000240272135459985,TRUE,-0.376730054125304,1.6964492872707e-05,FALSE
"ENSMUSG00000029127","Zbtb49","chr5",38367961,38368008,47,"Small (30-50bp)",0.149,0.030335738888993,TRUE,0.0575154728883982,0.615654631339583,FALSE
"ENSMUSG00000029148","Nrbp1","chr5",31403665,31403689,24,"Microexon (0-30bp)",0.114,1.54455389076641e-06,TRUE,0.241363484540028,0.000405124587564038,FALSE
"ENSMUSG00000029152","Ociad1","chr5",73451308,73451353,45,"Small (30-50bp)",-0.116,0.00523039684034936,TRUE,0.0394757400442568,0.584640466878754,FALSE
"ENSMUSG00000029165","Agbl5","chr5",31048217,31048304,87,"Regular (>50bp)",-0.115,0.000989570895247771,TRUE,-0.0356790646112158,0.713489827336581,FALSE
"ENSMUSG00000029206","Nsun7","chr5",66421351,66421410,59,"Regular (>50bp)",-0.508,5.92624440563156e-07,TRUE,-0.489160083177861,0.0138558594340248,FALSE
"ENSMUSG00000029208","Guf1","chr5",69720425,69720565,140,"Regular (>50bp)",0.123,0.00937281362651569,TRUE,-0.578001430175774,0.0072454316483783,FALSE
"ENSMUSG00000029221","Slc30a9","chr5",67491848,67492011,163,"Regular (>50bp)",0.167,0.0153099151197837,TRUE,-0.187866166888831,0.00107118499836784,FALSE
"ENSMUSG00000029267","Mtf2","chr5",108217027,108217389,362,"Regular (>50bp)",-0.143,4.51218165962589e-08,TRUE,-0.395240263666063,4.34214892248842e-07,FALSE
"ENSMUSG00000029267","Mtf2","chr5",108217027,108217229,202,"Regular (>50bp)",-0.145,1.6394123091003e-07,TRUE,-0.395240263666063,4.34214892248842e-07,FALSE
"ENSMUSG00000029267","Mtf2","chr5",108221172,108221320,148,"Regular (>50bp)",-0.12,6.96191111593124e-08,TRUE,-0.395240263666063,4.34214892248842e-07,FALSE
"ENSMUSG00000029328","Hnrnpdl","chr5",100183493,100183598,105,"Regular (>50bp)",-0.135,0.000274731490298617,TRUE,-0.456172456118766,2.08590123152761e-12,FALSE
"ENSMUSG00000029405","G3bp2","chr5",92211195,92211294,99,"Regular (>50bp)",0.121,2.84857067591192e-07,TRUE,-0.0602533090794218,0.358579670557527,FALSE
"ENSMUSG00000029422","Rsrc2","chr5",123884834,123884933,99,"Regular (>50bp)",-0.133,8.59740106300302e-05,TRUE,-0.594869663628844,0.000263368252850227,FALSE
"ENSMUSG00000029461","Fam168a","chr7",100467942,100467969,27,"Microexon (0-30bp)",-0.191,1.19363993167714e-06,TRUE,0.032223499342713,0.674522335401704,FALSE
"ENSMUSG00000029462","Vps29","chr5",122494856,122494868,12,"Microexon (0-30bp)",0.112,1.87816700589279e-05,TRUE,-0.0748425332677835,0.24288178828515,FALSE
"ENSMUSG00000029462","Vps29","chr5",122494856,122494868,12,"Microexon (0-30bp)",0.163,0.00350628173276468,TRUE,-0.0748425332677835,0.24288178828515,FALSE
"ENSMUSG00000029470","P2rx4","chr5",122862656,122862737,81,"Regular (>50bp)",0.112,0.000794349425605419,TRUE,-0.365235807090614,8.59917744771326e-05,FALSE
"ENSMUSG00000029478","Ncor2","chr5",125097023,125097110,87,"Regular (>50bp)",-0.145,0.000460919086951993,TRUE,0.0419835500989154,0.595912909234743,FALSE
"ENSMUSG00000029505","Ep400","chr5",110848387,110848630,243,"Regular (>50bp)",0.188,1.51485169599794e-07,TRUE,-0.080881318862227,0.238813230560544,FALSE
"ENSMUSG00000029528","Pxn","chr5",115686340,115687171,831,"Regular (>50bp)",0.501,0.000449868046760911,TRUE,0.202574753811795,0.00499038415290396,FALSE
"ENSMUSG00000029534","St7","chr6",17850355,17850424,69,"Regular (>50bp)",0.107,0.00997582977773716,TRUE,0.250706460951022,0.00214724408890734,FALSE
"ENSMUSG00000029538","Srsf9","chr5",115466405,115466763,358,"Regular (>50bp)",0.109,0.0321221891972023,TRUE,0.135143504592564,0.138909134814174,FALSE
"ENSMUSG00000029635","Cdk8","chr5",146205024,146205096,72,"Regular (>50bp)",0.127,0.0449989994668416,TRUE,-0.220790900468729,0.000263227462168857,FALSE
"ENSMUSG00000029673","Auts2","chr5",131494869,131494965,96,"Regular (>50bp)",-0.256,0.000706955641110917,TRUE,0.573257597865853,1.10935654134309e-15,FALSE
"ENSMUSG00000029676","Pot1a","chr6",25798007,25798054,47,"Small (30-50bp)",-0.18,0.00594642261840523,TRUE,-0.0641081486443285,0.424093135174758,FALSE
"ENSMUSG00000029712","Actl6b","chr5",137552774,137552940,166,"Regular (>50bp)",0.179,0.00268044571686485,TRUE,0.172021968039349,0.0440861186365441,FALSE
"ENSMUSG00000029716","Tfr2","chr5",137577140,137577304,164,"Regular (>50bp)",0.13,0.0109212511159536,TRUE,0.423832672435477,8.13975876980252e-05,FALSE
"ENSMUSG00000029761","Cald1","chr6",34724820,34724904,84,"Regular (>50bp)",-0.107,0.00460643952545561,TRUE,-0.239627071777587,6.83455172979206e-05,FALSE
"ENSMUSG00000029761","Cald1","chr6",34724826,34724904,78,"Regular (>50bp)",-0.101,0.0238396595809722,TRUE,-0.239627071777587,6.83455172979206e-05,FALSE
"ENSMUSG00000029767","Calu","chr6",29361558,29361752,194,"Regular (>50bp)",-0.112,1.79631380722141e-05,TRUE,-0.292033419795587,3.25727945731568e-06,FALSE
"ENSMUSG00000029780","Nt5c3","chr6",56900051,56900097,46,"Small (30-50bp)",0.166,0.00952418497967253,TRUE,-0.173244615013983,0.0121965572277802,FALSE
"ENSMUSG00000029787","Avl9","chr6",56712347,56712417,70,"Regular (>50bp)",0,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029787","Avl9","chr6",56718353,56718488,135,"Regular (>50bp)",-0.001,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029787","Avl9","chr6",56712347,56712417,70,"Regular (>50bp)",0,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029787","Avl9","chr6",56712347,56712417,70,"Regular (>50bp)",0.001,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029787","Avl9","chr6",56730349,56730403,54,"Regular (>50bp)",0,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029787","Avl9","chr6",56730822,56730911,89,"Regular (>50bp)",0,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029787","Avl9","chr6",56723265,56723383,118,"Regular (>50bp)",0,1,FALSE,-1.14014586536563,3.83076712485006e-08,TRUE
"ENSMUSG00000029810","Tmem176b","chr6",48817294,48817387,93,"Regular (>50bp)",0.225,0.00013436132024623,TRUE,-0.254176089996828,0.000856484406938615,FALSE
"ENSMUSG00000029823","Luc7l2","chr6",38536138,38536239,101,"Regular (>50bp)",0.18,0.0360465726098505,TRUE,-0.434796350478622,5.42405637852659e-07,FALSE
"ENSMUSG00000029823","Luc7l2","chr6",38542589,38542657,68,"Regular (>50bp)",-0.116,0.020952190180818,TRUE,-0.434796350478622,5.42405637852659e-07,FALSE
"ENSMUSG00000029863","Casp2","chr6",42253803,42253864,61,"Regular (>50bp)",0.378,4.31696620727891e-05,TRUE,0.0878549250771295,0.304387246569409,FALSE
