"GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","sig_splicing","log2FoldChange","padj","sig_expression"
"ENSMUSG00000025728","Pigq","chr17",26150435,26150647,212,"Regular (>50bp)",-0.172,8.23979773301535e-12,TRUE,0.0729843661101933,0.319088342988416,FALSE
"ENSMUSG00000025728","Pigq","chr17",26150647,26151205,558,"Regular (>50bp)",-0.253,2.58657996923983e-05,TRUE,0.0729843661101933,0.319088342988416,FALSE
"ENSMUSG00000025747","Tyms","chr5",30273463,30273536,73,"Regular (>50bp)",-0.003,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30274831,30274953,122,"Regular (>50bp)",0.23,0.335575686624357,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30276631,30276705,74,"Regular (>50bp)",0.002,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30269082,30269184,102,"Regular (>50bp)",-0.003,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30274831,30274953,122,"Regular (>50bp)",-0.055,0.00012509621975654,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30274831,30276705,1874,"Regular (>50bp)",-0.002,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30273463,30273638,175,"Regular (>50bp)",-0.002,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30276631,30276705,74,"Regular (>50bp)",0,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30273463,30273638,175,"Regular (>50bp)",0.003,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30274831,30276705,1874,"Regular (>50bp)",-0.002,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025747","Tyms","chr5",30273463,30273638,175,"Regular (>50bp)",0,1,FALSE,1.12698645355903,9.24936021285045e-68,TRUE
"ENSMUSG00000025762","Larp1b","chr3",40916042,40916223,181,"Regular (>50bp)",0.143,0.04722005708387,TRUE,0.0501144268691444,0.572535097578467,FALSE
"ENSMUSG00000025762","Larp1b","chr3",40990200,40990310,110,"Regular (>50bp)",-0.249,0.0022819211854334,TRUE,0.0501144268691444,0.572535097578467,FALSE
"ENSMUSG00000025766","D3Ertd751e","chr3",41708158,41708358,200,"Regular (>50bp)",-0.116,0.0189424314770008,TRUE,-0.295042618229646,0.260573184986016,FALSE
"ENSMUSG00000025860","Xiap","chrX",41183243,41184149,906,"Regular (>50bp)",-0.104,0.000788579759333613,TRUE,-0.208179257901846,0.00311384924325107,FALSE
"ENSMUSG00000025893","Kbtbd3","chr9",4313701,4313806,105,"Regular (>50bp)",0.126,0.00366606251582448,TRUE,-0.497620918081143,0.0137739667394222,FALSE
"ENSMUSG00000025894","Aasdhppt","chr9",4308693,4308919,226,"Regular (>50bp)",-0.112,4.28920977883252e-12,TRUE,-0.407307734854908,4.53051052104949e-09,FALSE
"ENSMUSG00000025894","Aasdhppt","chr9",4303093,4303215,122,"Regular (>50bp)",-0.132,1.54957390202941e-12,TRUE,-0.407307734854908,4.53051052104949e-09,FALSE
"ENSMUSG00000025920","Stau2","chr1",16301226,16301315,89,"Regular (>50bp)",-0.25,5.94498010767572e-07,TRUE,-0.0522508639959512,0.632305259489215,FALSE
"ENSMUSG00000025949","Pikfyve","chr1",65231689,65231725,36,"Small (30-50bp)",0.167,0.0274938260164556,TRUE,-0.43555150078435,2.65187171342375e-07,FALSE
"ENSMUSG00000025958","Creb1","chr1",64597661,64597808,147,"Regular (>50bp)",-0.143,8.89599809892104e-05,TRUE,-0.179428577551784,0.00414924222836586,FALSE
"ENSMUSG00000026005","Rpe","chr1",66740775,66740795,20,"Microexon (0-30bp)",0.122,0.042373525672066,TRUE,0.0672469994183661,0.399418190684541,FALSE
"ENSMUSG00000026017","Carf","chr1",60141785,60141943,158,"Regular (>50bp)",0.158,0.023493222015319,TRUE,-0.386510468815077,1.44049042833866e-05,FALSE
"ENSMUSG00000026074","Map4k4","chr1",40040589,40040751,162,"Regular (>50bp)",-0.137,0,TRUE,0.178314353584573,0.00299351779116699,FALSE
"ENSMUSG00000026082","Rev1","chr1",38147484,38147548,64,"Regular (>50bp)",-0.111,0.008832874419781,TRUE,0.340653286227408,1.33233093522416e-07,FALSE
"ENSMUSG00000026082","Rev1","chr1",38167332,38167396,64,"Regular (>50bp)",0.109,1.34330264450984e-05,TRUE,0.340653286227408,1.33233093522416e-07,FALSE
"ENSMUSG00000026087","Mrpl30","chr1",37932023,37932104,81,"Regular (>50bp)",0.162,0.000251829402486045,TRUE,-0.172245123208492,0.00464405658888033,FALSE
"ENSMUSG00000026096","Osgepl1","chr1",53360654,53360726,72,"Regular (>50bp)",-0.143,0.0275956452853682,TRUE,0.127452038384056,0.275805360743424,FALSE
"ENSMUSG00000026113","Inpp4a","chr1",37422419,37422452,33,"Small (30-50bp)",0.191,0.000597907691344336,TRUE,-0.468119004609729,6.15534206379431e-14,FALSE
"ENSMUSG00000026113","Inpp4a","chr1",37422419,37422452,33,"Small (30-50bp)",0.17,0.000369519441417414,TRUE,-0.468119004609729,6.15534206379431e-14,FALSE
"ENSMUSG00000026131","Dst","chr1",34335822,34335840,18,"Microexon (0-30bp)",-0.162,0,TRUE,-0.312369763877391,0.000167933802297912,FALSE
"ENSMUSG00000026150","Mff","chr1",82723244,82723277,33,"Small (30-50bp)",0.128,0.00516888395528102,TRUE,-0.252562316746044,2.03985178180896e-05,FALSE
"ENSMUSG00000026153","Fam135a","chr1",24125600,24125692,92,"Regular (>50bp)",0.123,0.00660533570820814,TRUE,-0.12079458900477,0.228801628600483,FALSE
"ENSMUSG00000026189","Pecr","chr1",72315324,72315490,166,"Regular (>50bp)",-0.11,1.46485293031431e-13,TRUE,0.011689574363873,0.926393664134456,FALSE
"ENSMUSG00000026196","Bard1","chr1",71106266,71106347,81,"Regular (>50bp)",0.153,3.94431111417342e-06,TRUE,0.204229374290092,0.00977992091889933,FALSE
"ENSMUSG00000026211","Obsl1","chr1",75466126,75466393,267,"Regular (>50bp)",-0.13,0.0437120336292298,TRUE,0.258669646934066,6.89484608596088e-06,FALSE
"ENSMUSG00000026211","Obsl1","chr1",75468710,75468986,276,"Regular (>50bp)",-0.134,0.00419885573854613,TRUE,0.258669646934066,6.89484608596088e-06,FALSE
"ENSMUSG00000026220","Slc16a14","chr1",84900574,84900718,144,"Regular (>50bp)",-0.014,1,FALSE,1.22279736270749,6.40456004532338e-17,TRUE
"ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)",-0.173,0.0178554023221596,TRUE,-0.952671780795019,1.33468225079641e-07,FALSE
"ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)",-0.349,0.00195485155236755,TRUE,-0.952671780795019,1.33468225079641e-07,FALSE
"ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)",-0.103,0.0124404949029807,TRUE,-0.952671780795019,1.33468225079641e-07,FALSE
"ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)",-0.334,0.000987228379350144,TRUE,-0.952671780795019,1.33468225079641e-07,FALSE
"ENSMUSG00000026305","Lrrfip1","chr1",91038076,91038169,93,"Regular (>50bp)",0.105,0.724256930754972,FALSE,1.06783991935659,4.4557233608447e-12,TRUE
"ENSMUSG00000026305","Lrrfip1","chr1",91036301,91036394,93,"Regular (>50bp)",0.102,0.00413963031152834,TRUE,1.06783991935659,4.4557233608447e-12,TRUE
"ENSMUSG00000026305","Lrrfip1","chr1",91030968,91031040,72,"Regular (>50bp)",-0.019,1,FALSE,1.06783991935659,4.4557233608447e-12,TRUE
"ENSMUSG00000026384","Ptpn4","chr1",119633884,119634043,159,"Regular (>50bp)",-0.108,0.000244615962471892,TRUE,-0.289249782120035,0.00474987653628569,FALSE
"ENSMUSG00000026388","3110009E18Rik","chr1",120092494,120092612,118,"Regular (>50bp)",-0.128,0.000645570877316035,TRUE,-0.352021532335702,0.0327345484014121,FALSE
"ENSMUSG00000026388","3110009E18Rik","chr1",120099130,120099212,82,"Regular (>50bp)",0.142,0.0026164502100624,TRUE,-0.352021532335702,0.0327345484014121,FALSE
"ENSMUSG00000026490","Cdc42bpa","chr1",179921508,179921751,243,"Regular (>50bp)",-0.227,0,TRUE,-0.161055252749833,0.0017980813397452,FALSE
"ENSMUSG00000026527","Rgs7","chr1",174904389,174904443,54,"Regular (>50bp)",0.155,4.51726584513169e-06,TRUE,-0.0936677102582833,0.188400433583476,FALSE
"ENSMUSG00000026527","Rgs7","chr1",174904389,174904443,54,"Regular (>50bp)",0.257,0.00190830839453806,TRUE,-0.0936677102582833,0.188400433583476,FALSE
"ENSMUSG00000026548","Slamf9","chr1",172303699,172304041,342,"Regular (>50bp)",0.008,1,FALSE,1.30763856356599,6.52702974733302e-14,TRUE
"ENSMUSG00000026548","Slamf9","chr1",172304772,172305045,273,"Regular (>50bp)",-0.009,1,FALSE,1.30763856356599,6.52702974733302e-14,TRUE
"ENSMUSG00000026571","Dcaf6","chr1",165198691,165198817,126,"Regular (>50bp)",-0.147,0.00650082472271803,TRUE,-0.59195817944336,3.00896821729309e-20,FALSE
"ENSMUSG00000026589","Sec16b","chr1",157334955,157335123,168,"Regular (>50bp)",-0.178,2.59957342057324e-07,TRUE,-0.0724235370318211,0.403992203815788,FALSE
"ENSMUSG00000026594","Ralgps2","chr1",156648956,156649034,78,"Regular (>50bp)",-0.151,0,TRUE,-0.248208238950438,1.3434970132479e-06,FALSE
"ENSMUSG00000026615","Eprs","chr1",185106314,185106409,95,"Regular (>50bp)",0.103,0.00271829243321709,TRUE,0.0857479707108414,0.19831008485225,FALSE
"ENSMUSG00000026628","Atf3","chr1",190909643,190909671,28,"Microexon (0-30bp)",-0.021,0.291737541041173,FALSE,2.01097764567117,6.92459878069579e-87,TRUE
"ENSMUSG00000026648","Dclre1c","chr2",3437474,3437530,56,"Regular (>50bp)",-0.228,0.00185741532913857,TRUE,-0.256749434407011,0.00432241453712926,FALSE
"ENSMUSG00000026648","Dclre1c","chr2",3437474,3437530,56,"Regular (>50bp)",-0.341,3.84338005360231e-05,TRUE,-0.256749434407011,0.00432241453712926,FALSE
"ENSMUSG00000026670","Uap1","chr1",169975564,169975612,48,"Small (30-50bp)",-0.223,0,TRUE,-0.375454755799997,4.65064340437193e-07,FALSE
"ENSMUSG00000026670","Uap1","chr1",169975564,169975615,51,"Regular (>50bp)",-0.129,0,TRUE,-0.375454755799997,4.65064340437193e-07,FALSE
"ENSMUSG00000026670","Uap1","chr1",169976839,169977028,189,"Regular (>50bp)",0.125,0.00245680672212437,TRUE,-0.375454755799997,4.65064340437193e-07,FALSE
"ENSMUSG00000026672","Optn","chr2",5067669,5067798,129,"Regular (>50bp)",-0.104,0.0134055487389472,TRUE,-0.0432819367153943,0.627533621721323,FALSE
"ENSMUSG00000026718","Stam","chr2",14120627,14120703,76,"Regular (>50bp)",0.143,0.0487516491673954,TRUE,-0.254234190693383,5.92080940981448e-07,FALSE
"ENSMUSG00000026721","Rabgap1l","chr1",160537716,160537783,67,"Regular (>50bp)",0.108,2.35549231268745e-05,TRUE,-0.558891797448986,2.68793573058924e-09,FALSE
"ENSMUSG00000026743","Mllt10","chr2",18097594,18097645,51,"Regular (>50bp)",0.222,1.76112398156733e-06,TRUE,-0.0759270206918042,0.224901780841384,FALSE
"ENSMUSG00000026743","Mllt10","chr2",18106268,18106323,55,"Regular (>50bp)",0.148,0.0065594185112459,TRUE,-0.0759270206918042,0.224901780841384,FALSE
"ENSMUSG00000026743","Mllt10","chr2",18114592,18114702,110,"Regular (>50bp)",0.111,0.00395471130383982,TRUE,-0.0759270206918042,0.224901780841384,FALSE
"ENSMUSG00000026743","Mllt10","chr2",18128529,18128623,94,"Regular (>50bp)",0.111,0.0167699810442412,TRUE,-0.0759270206918042,0.224901780841384,FALSE
"ENSMUSG00000026767","Mindy3","chr2",12386913,12386994,81,"Regular (>50bp)",0.101,0.0189424314770008,TRUE,-0.0385086423004378,0.649515125452347,FALSE
"ENSMUSG00000026857","Ntmt1","chr2",30705370,30705510,140,"Regular (>50bp)",0.117,4.66553786739839e-05,TRUE,0.218890762853057,0.00224785308953531,FALSE
"ENSMUSG00000026860","Sh3glb2","chr2",30236070,30236085,15,"Microexon (0-30bp)",-0.128,0,TRUE,-0.274866442096002,2.72351010970846e-07,FALSE
"ENSMUSG00000026860","Sh3glb2","chr2",30238566,30238629,63,"Regular (>50bp)",0.109,6.62958453222306e-05,TRUE,-0.274866442096002,2.72351010970846e-07,FALSE
"ENSMUSG00000026873","Phf19","chr2",34797016,34797112,96,"Regular (>50bp)",-0.123,0.006253037163401,TRUE,0.575357844927903,0.000114336831382924,FALSE
"ENSMUSG00000026885","Ttll11","chr2",35707734,35707833,99,"Regular (>50bp)",0.11,0.00054315191631431,TRUE,0.722045270626274,3.00477065553118e-09,FALSE
"ENSMUSG00000026918","Brd3","chr2",27362587,27362626,39,"Small (30-50bp)",0.137,0.00351914898166492,TRUE,0.341990896432129,3.78275935439772e-09,FALSE
"ENSMUSG00000026921","Egfl7","chr2",26482129,26482253,124,"Regular (>50bp)",-0.125,0.0014318054695837,TRUE,-0.0521632016743388,0.482695115695704,FALSE
"ENSMUSG00000026927","Entr1","chr2",26278927,26279077,150,"Regular (>50bp)",-0.141,4.99883245434219e-08,TRUE,0.105969170672203,0.26045651324094,FALSE
"ENSMUSG00000026941","Mamdc4","chr2",25456723,25456835,112,"Regular (>50bp)",-0.243,0.00612320292522862,TRUE,0.105996908802784,0.505362937188153,FALSE
"ENSMUSG00000026941","Mamdc4","chr2",25456257,25456392,135,"Regular (>50bp)",-0.2,0.0287475300416684,TRUE,0.105996908802784,0.505362937188153,FALSE
"ENSMUSG00000026959","Grin1","chr2",25184449,25184560,111,"Regular (>50bp)",0.222,4.21977447629106e-08,TRUE,-0.220237927086518,0.014471699831846,FALSE
"ENSMUSG00000026959","Grin1","chr2",25184449,25184560,111,"Regular (>50bp)",0.17,0.000270769941800099,TRUE,-0.220237927086518,0.014471699831846,FALSE
"ENSMUSG00000026970","Rbms1","chr2",60590102,60590150,48,"Small (30-50bp)",-0.109,1.68601818355716e-06,TRUE,-0.342858793281056,5.5277089657062e-11,FALSE
"ENSMUSG00000027002","Nckap1","chr2",80401556,80401574,18,"Microexon (0-30bp)",-0.142,0,TRUE,-0.11938973072437,0.0211618284894981,FALSE
"ENSMUSG00000027012","Dync1i2","chr2",71063992,71064052,60,"Regular (>50bp)",-0.134,1.12744552548825e-08,TRUE,-0.41542960195762,2.29098723183219e-16,FALSE
"ENSMUSG00000027035","Cers6","chr2",68936086,68936110,24,"Microexon (0-30bp)",-0.146,0.00015261431686225,TRUE,-0.0470171479130838,0.541054252937557,FALSE
"ENSMUSG00000027087","Itgav","chr2",83634248,83634329,81,"Regular (>50bp)",-0.161,0.00150611664762899,TRUE,-0.247545359124798,0.000274091838812212,FALSE
"ENSMUSG00000027198","Ext2","chr2",93651954,93652026,72,"Regular (>50bp)",0.182,0.0353969139533125,TRUE,-0.201663208383589,0.00558932218094075,FALSE
"ENSMUSG00000027201","Myef2","chr2",124929596,124929623,27,"Microexon (0-30bp)",-0.133,0.000395948924569673,TRUE,-0.0501825145257392,0.63229566434878,FALSE
"ENSMUSG00000027201","Myef2","chr2",124952399,124952591,192,"Regular (>50bp)",-0.142,0,TRUE,-0.0501825145257392,0.63229566434878,FALSE
"ENSMUSG00000027245","Hypk","chr2",121288472,121288524,52,"Regular (>50bp)",0,1,FALSE,-1.14279170511038,0.00323604636489373,TRUE
"ENSMUSG00000027247","Arhgap1","chr2",91482108,91482168,60,"Regular (>50bp)",0.212,4.26272202721361e-11,TRUE,-0.00332005358514705,0.970689329532635,FALSE
"ENSMUSG00000027257","Pacsin3","chr2",91090212,91090272,60,"Regular (>50bp)",0.253,5.26739603305051e-06,TRUE,-0.149337475279224,0.214689689366038,FALSE
"ENSMUSG00000027257","Pacsin3","chr2",91090208,91090272,64,"Regular (>50bp)",0.253,1.45255002074864e-07,TRUE,-0.149337475279224,0.214689689366038,FALSE
"ENSMUSG00000027281","Slx4ip","chr2",136734203,136734281,78,"Regular (>50bp)",0.302,0.00041125046024569,TRUE,0.0738940091818334,0.409811393169724,FALSE
"ENSMUSG00000027282","Mtch2","chr2",90683159,90683210,51,"Regular (>50bp)",-0.229,0,TRUE,-0.129126160362656,0.076936219579145,FALSE
"ENSMUSG00000027284","Cdan1","chr2",120560779,120560986,207,"Regular (>50bp)",-0.103,0.00270940237807841,TRUE,0.471509098771367,1.47511246020882e-09,FALSE
"ENSMUSG00000027284","Cdan1","chr2",120560949,120560983,34,"Small (30-50bp)",-0.234,0.000164315004129418,TRUE,0.471509098771367,1.47511246020882e-09,FALSE
"ENSMUSG00000027284","Cdan1","chr2",120560779,120560983,204,"Regular (>50bp)",-0.11,0.00194657457092043,TRUE,0.471509098771367,1.47511246020882e-09,FALSE
"ENSMUSG00000027285","Haus2","chr2",120443531,120443601,70,"Regular (>50bp)",-0.108,0.0275273075784641,TRUE,0.284283247239039,0.00476448691722311,FALSE
"ENSMUSG00000027297","Ltk","chr2",119588459,119588642,183,"Regular (>50bp)",-0.11,0.00517042782755356,TRUE,-0.640081259334035,3.40763620629994e-12,FALSE
"ENSMUSG00000027323","Rad51","chr2",118957543,118957638,95,"Regular (>50bp)",0.004,1,FALSE,1.12255239081141,8.0406619689789e-37,TRUE
"ENSMUSG00000027323","Rad51","chr2",118961984,118962098,114,"Regular (>50bp)",0,1,FALSE,1.12255239081141,8.0406619689789e-37,TRUE
"ENSMUSG00000027323","Rad51","chr2",118946792,118946881,89,"Regular (>50bp)",0.001,1,FALSE,1.12255239081141,8.0406619689789e-37,TRUE
"ENSMUSG00000027323","Rad51","chr2",118964554,118964684,130,"Regular (>50bp)",-0.017,0.0125549935628076,FALSE,1.12255239081141,8.0406619689789e-37,TRUE
"ENSMUSG00000027340","Slc23a2","chr2",131920332,131920421,89,"Regular (>50bp)",0.127,0.000110574371411442,TRUE,0.18465711628988,0.0130814358165606,FALSE
"ENSMUSG00000027356","Fermt1","chr2",132781201,132781435,234,"Regular (>50bp)",0.278,0.000704680068062635,TRUE,0.0539540819031765,0.86072936091981,FALSE
"ENSMUSG00000027366","Sppl2a","chr2",126755219,126755273,54,"Regular (>50bp)",-0.173,1.47624350126566e-07,TRUE,-0.478282381977015,7.25657474516404e-14,FALSE
"ENSMUSG00000027378","Nphp1","chr2",127601495,127601606,111,"Regular (>50bp)",0.113,0.00141245339804656,TRUE,0.486070147826411,1.43543725659424e-07,FALSE
"ENSMUSG00000027405","Nop56","chr2",130120332,130120451,119,"Regular (>50bp)",-0.105,0,TRUE,0.741841029689591,7.86892228554747e-33,FALSE
"ENSMUSG00000027457","Snph","chr2",151442176,151442284,108,"Regular (>50bp)",-0.181,0.0168566062221692,TRUE,-0.227414857809722,0.00880103443457186,FALSE
"ENSMUSG00000027457","Snph","chr2",151442176,151442383,207,"Regular (>50bp)",-0.185,0.00283769055399437,TRUE,-0.227414857809722,0.00880103443457186,FALSE
"ENSMUSG00000027474","Ccm2l","chr2",152916691,152916827,136,"Regular (>50bp)",0.084,1,FALSE,1.48443873674763,3.72866581914245e-08,TRUE
"ENSMUSG00000027506","Tpd52","chr3",9008610,9008637,27,"Microexon (0-30bp)",0.115,0,TRUE,-0.312966672284581,8.38944619382934e-09,FALSE
"ENSMUSG00000027575","Arfgap1","chr2",180620204,180620234,30,"Microexon (0-30bp)",-0.169,0,TRUE,-0.183672955541997,0.00122071782803952,FALSE
"ENSMUSG00000027584","Oprl1","chr2",181359747,181359886,139,"Regular (>50bp)",-0.288,0.00886053988611721,TRUE,0.0115052854936026,0.942620524258075,FALSE
"ENSMUSG00000027584","Oprl1","chr2",181358294,181358328,34,"Small (30-50bp)",0.418,8.23028332692743e-06,TRUE,0.0115052854936026,0.942620524258075,FALSE
"ENSMUSG00000027593","Raly","chr2",154636318,154636387,69,"Regular (>50bp)",0.118,0.0132819014482812,TRUE,0.346398191753785,5.93558956274588e-10,FALSE
"ENSMUSG00000027601","Mtfr1","chr3",19262654,19262691,37,"Small (30-50bp)",-0.111,0.000379251310856311,TRUE,0.362523170644286,5.96806764797839e-07,FALSE
"ENSMUSG00000027615","Hps3","chr3",20084722,20084969,247,"Regular (>50bp)",-0.2,2.11639694706049e-08,TRUE,-0.303271298974723,3.25983861262289e-05,FALSE
"ENSMUSG00000027624","Epb41l1","chr2",156366800,156367208,408,"Regular (>50bp)",0.138,0,TRUE,0.335646655786814,8.68019814557375e-09,FALSE
"ENSMUSG00000027639","Samhd1","chr2",156943240,156943363,123,"Regular (>50bp)",-0.157,0,TRUE,0.0336196759408919,0.650935936042768,FALSE
"ENSMUSG00000027673","Ndufb5","chr3",32801876,32801938,62,"Regular (>50bp)",0.425,0.0112496448164851,TRUE,0.164029250150657,0.10102411130825,FALSE
"ENSMUSG00000027692","Tnik","chr3",28679347,28679371,24,"Microexon (0-30bp)",0.111,0.00674559213125424,TRUE,-0.327926720763844,5.64394311881021e-10,FALSE
"ENSMUSG00000027722","Spata5","chr3",37584131,37584168,37,"Small (30-50bp)",0.169,1.31800644066821e-10,TRUE,0.437966187779877,1.90409725323975e-11,FALSE
"ENSMUSG00000027763","Mbnl1","chr3",60504139,60504250,111,"Regular (>50bp)",0.117,0,TRUE,-0.142893094609307,0.0237369203715919,FALSE
"ENSMUSG00000027829","Ccnl1","chr3",65862550,65862697,147,"Regular (>50bp)",-0.106,0.00168236275168582,TRUE,-0.289649811378244,0.000505552148064533,FALSE
"ENSMUSG00000027829","Ccnl1","chr3",65857445,65857647,202,"Regular (>50bp)",-0.209,1.33565770465604e-10,TRUE,-0.289649811378244,0.000505552148064533,FALSE
"ENSMUSG00000027879","Sec22b","chr3",97819894,97820055,161,"Regular (>50bp)",-0.437,5.44219002521102e-05,TRUE,-0.190358306862335,0.00226090792850867,FALSE
"ENSMUSG00000028015","Ctso","chr3",81853620,81853742,122,"Regular (>50bp)",-0.146,0.00228540586761088,TRUE,-0.377803814661106,9.06415549181071e-06,FALSE
"ENSMUSG00000028035","Dnajb4","chr3",151914520,151914583,63,"Regular (>50bp)",-0.113,0.0378533638653613,TRUE,-0.963503853832343,1.27132399598894e-24,FALSE
"ENSMUSG00000028048","Gba","chr3",89110498,89110667,169,"Regular (>50bp)",-0.158,5.52649060073379e-12,TRUE,-0.125665208384342,0.145520417481198,FALSE
"ENSMUSG00000028106","Rprd2","chr3",95693631,95693763,132,"Regular (>50bp)",0.227,8.70069424723236e-05,TRUE,0.194229326361724,0.000656485276282939,FALSE
"ENSMUSG00000028150","Rorc","chr3",94298686,94298794,108,"Regular (>50bp)",-0.003,1,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028150","Rorc","chr3",94297706,94298513,807,"Regular (>50bp)",-0.193,0.577756400118948,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028150","Rorc","chr3",94300337,94300447,110,"Regular (>50bp)",-0.009,1,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028150","Rorc","chr3",94298380,94298513,133,"Regular (>50bp)",-0.024,1,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028150","Rorc","chr3",94298951,94299062,111,"Regular (>50bp)",0.011,0.526267353667574,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028150","Rorc","chr3",94298686,94298794,108,"Regular (>50bp)",0.012,1,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028150","Rorc","chr3",94298951,94299062,111,"Regular (>50bp)",0.016,1,FALSE,-1.0256992834926,3.53629594537713e-53,TRUE
"ENSMUSG00000028175","Depdc1a","chr3",159228162,159228993,831,"Regular (>50bp)",-0.128,0.0218245182551564,TRUE,-0.39105463014277,0.164578706119445,FALSE
"ENSMUSG00000028184","Adgrl2","chr3",148566062,148566074,12,"Microexon (0-30bp)",-0.116,0.00343523606591965,TRUE,0.0134661916149825,0.854485011569725,FALSE
"ENSMUSG00000028184","Adgrl2","chr3",148526915,148527044,129,"Regular (>50bp)",0.112,0.00585728829704227,TRUE,0.0134661916149825,0.854485011569725,FALSE
"ENSMUSG00000028185","Dnase2b","chr3",146299160,146299338,178,"Regular (>50bp)",0.036,1,FALSE,-1.04316082828337,2.56059423515928e-11,TRUE
"ENSMUSG00000028185","Dnase2b","chr3",146294822,146294901,79,"Regular (>50bp)",-0.026,1,FALSE,-1.04316082828337,2.56059423515928e-11,TRUE
"ENSMUSG00000028185","Dnase2b","chr3",146292645,146292801,156,"Regular (>50bp)",0.114,0.244419883434284,FALSE,-1.04316082828337,2.56059423515928e-11,TRUE
"ENSMUSG00000028185","Dnase2b","chr3",146302042,146302262,220,"Regular (>50bp)",-0.015,1,FALSE,-1.04316082828337,2.56059423515928e-11,TRUE
"ENSMUSG00000028188","Spata1","chr3",146181010,146181136,126,"Regular (>50bp)",-0.28,4.70464776275041e-05,TRUE,-0.376025944829296,0.0344564974200422,FALSE
"ENSMUSG00000028207","Asph","chr4",9598268,9598301,33,"Small (30-50bp)",0.118,0.00100790716349227,TRUE,-0.162180733027399,0.00824406852780817,FALSE
"ENSMUSG00000028207","Asph","chr4",9598732,9598780,48,"Small (30-50bp)",-0.124,0.0453075295863651,TRUE,-0.162180733027399,0.00824406852780817,FALSE
"ENSMUSG00000028232","Tmem68","chr4",3554353,3554414,61,"Regular (>50bp)",0.129,2.93604005525419e-05,TRUE,-0.253254261217351,0.0200378312258506,FALSE
"ENSMUSG00000028256","Odf2l","chr3",144852523,144852682,159,"Regular (>50bp)",-0.344,0.00203426512700859,TRUE,-0.336925524672347,0.00711353884593767,FALSE
"ENSMUSG00000028273","Pdlim5","chr3",142012044,142012059,15,"Microexon (0-30bp)",-0.337,0.00250359733477747,TRUE,-0.427548204851193,3.87030257654046e-16,FALSE
"ENSMUSG00000028329","Xpa","chr4",46180206,46180398,192,"Regular (>50bp)",-0.198,0.0115637873941375,TRUE,-0.461744704605693,2.11900286055422e-06,FALSE
"ENSMUSG00000028441","1110017D15Rik","chr4",41507093,41507328,235,"Regular (>50bp)",-0.319,0.00528199134112383,TRUE,-0.513577609010525,0.210129364772338,FALSE
"ENSMUSG00000028478","Clta","chr4",44030214,44030268,54,"Regular (>50bp)",-0.112,4.537771370467e-08,TRUE,-0.0140250007726604,0.868000104736066,FALSE
"ENSMUSG00000028487","Bnc2","chr4",84209929,84211899,1970,"Regular (>50bp)",0.15,8.28312764529383e-05,TRUE,0.0632437749250153,0.692037710924955,FALSE
"ENSMUSG00000028487","Bnc2","chr4",84209496,84209562,66,"Regular (>50bp)",0.13,0.0175222757678554,TRUE,0.0632437749250153,0.692037710924955,FALSE
"ENSMUSG00000028487","Bnc2","chr4",84528345,84528434,89,"Regular (>50bp)",-0.113,0.0257618364811985,TRUE,0.0632437749250153,0.692037710924955,FALSE
"ENSMUSG00000028523","Dynlt5","chr4",102859654,102859779,125,"Regular (>50bp)",-0.132,0.0013292921009548,TRUE,0.363379854629635,0.527084892711848,FALSE
"ENSMUSG00000028524","Sgip1","chr4",102791742,102791802,60,"Regular (>50bp)",0.128,0.00202226264674503,TRUE,-0.13797269736657,0.0216076495327067,FALSE
