"GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","sig_splicing","log2FoldChange","padj","sig_expression"
"ENSMUSG00000023206","Il15ra","chr2",11728223,11728421,198,"Regular (>50bp)",-0.135,0.713758332617356,FALSE,-1.34357279158495,1.71323665650531e-15,TRUE
"ENSMUSG00000023232","Serinc2","chr4",130168607,130168763,156,"Regular (>50bp)",0.453,0.0075618641397172,TRUE,-0.211327753661836,0.0128335834968935,FALSE
"ENSMUSG00000023235","Ccl25","chr8",4399605,4399655,50,"Small (30-50bp)",-0.107,0.0363240547917971,TRUE,-0.140334404672245,0.0770244791549618,FALSE
"ENSMUSG00000023235","Ccl25","chr8",4399771,4399894,123,"Regular (>50bp)",-0.14,3.16010563739814e-08,TRUE,-0.140334404672245,0.0770244791549618,FALSE
"ENSMUSG00000023235","Ccl25","chr8",4399771,4399894,123,"Regular (>50bp)",-0.103,0.0249826281763555,TRUE,-0.140334404672245,0.0770244791549618,FALSE
"ENSMUSG00000023411","Nfatc4","chr14",56069109,56069165,56,"Regular (>50bp)",-0.008,1,FALSE,1.34696856256784,4.78649358856833e-10,TRUE
"ENSMUSG00000023707","Ogfod2","chr5",124252127,124252255,128,"Regular (>50bp)",-0.132,0.0217612031213385,TRUE,0.0876908714893697,0.553665189480338,FALSE
"ENSMUSG00000023781","Hes7","chr11",69012968,69013056,88,"Regular (>50bp)",-0.022,1,FALSE,-1.18171612297175,6.61919640115803e-05,TRUE
"ENSMUSG00000023830","Igf2r","chr17",12938699,12938837,138,"Regular (>50bp)",-0.015,1,FALSE,2.1284996813571,2.21831500351836e-59,TRUE
"ENSMUSG00000023868","Pde10a","chr17",8976976,8977099,123,"Regular (>50bp)",-0.169,0.000639727409422868,TRUE,0.0831006657847296,0.298148902230468,FALSE
"ENSMUSG00000023952","Gtpbp2","chr17",46474222,46474334,112,"Regular (>50bp)",-0.109,0.000364498301026655,TRUE,-0.247151175979929,0.00112658378984209,FALSE
"ENSMUSG00000023963","Cyp39a1","chr17",43991014,43991189,175,"Regular (>50bp)",-0.039,0.626936999184244,FALSE,1.06784821867311,1.33274895328002e-11,TRUE
"ENSMUSG00000023963","Cyp39a1","chr17",44042815,44042904,89,"Regular (>50bp)",-0.022,1,FALSE,1.06784821867311,1.33274895328002e-11,TRUE
"ENSMUSG00000023963","Cyp39a1","chr17",43987721,43987857,136,"Regular (>50bp)",-0.025,1,FALSE,1.06784821867311,1.33274895328002e-11,TRUE
"ENSMUSG00000023963","Cyp39a1","chr17",44002524,44002629,105,"Regular (>50bp)",-0.006,1,FALSE,1.06784821867311,1.33274895328002e-11,TRUE
"ENSMUSG00000023963","Cyp39a1","chr17",43993838,43993988,150,"Regular (>50bp)",0.005,1,FALSE,1.06784821867311,1.33274895328002e-11,TRUE
"ENSMUSG00000023977","Ubr2","chr17",47291245,47291344,99,"Regular (>50bp)",-0.2,1.60203776667274e-09,TRUE,-0.0778387842251486,0.108302366020947,FALSE
"ENSMUSG00000023999","Kif6","chr17",50198717,50198853,136,"Regular (>50bp)",-0.241,0.000454364946979939,TRUE,-0.198719156335121,0.0812539341484557,FALSE
"ENSMUSG00000024027","Glp1r","chr17",31151586,31151628,42,"Small (30-50bp)",0.049,0.908243112773973,FALSE,-1.5359696942766,2.1879446261498e-63,TRUE
"ENSMUSG00000024027","Glp1r","chr17",31150122,31150261,139,"Regular (>50bp)",0.043,1,FALSE,-1.5359696942766,2.1879446261498e-63,TRUE
"ENSMUSG00000024027","Glp1r","chr17",31150122,31150261,139,"Regular (>50bp)",0.08,0.01983792374264,FALSE,-1.5359696942766,2.1879446261498e-63,TRUE
"ENSMUSG00000024027","Glp1r","chr17",31144491,31144651,160,"Regular (>50bp)",0.042,1,FALSE,-1.5359696942766,2.1879446261498e-63,TRUE
"ENSMUSG00000024044","Epb41l3","chr17",69581095,69581161,66,"Regular (>50bp)",0.105,2.14630423655758e-05,TRUE,-0.612452687722311,1.12389418299736e-34,FALSE
"ENSMUSG00000024044","Epb41l3","chr17",69581095,69581161,66,"Regular (>50bp)",0.207,5.22182834607014e-09,TRUE,-0.612452687722311,1.12389418299736e-34,FALSE
"ENSMUSG00000024050","Wiz","chr17",32600057,32600130,73,"Regular (>50bp)",0.103,0.0356018514496191,TRUE,-0.181545329516316,0.0067777785721478,FALSE
"ENSMUSG00000024059","Clip4","chr17",72156886,72156959,73,"Regular (>50bp)",0.025,1,FALSE,-3.82096645383166,1.60509607996852e-73,TRUE
"ENSMUSG00000024130","Abca3","chr17",24576892,24576965,73,"Regular (>50bp)",0.118,0.0121575062353665,TRUE,0.0185988258392765,0.827915173606244,FALSE
"ENSMUSG00000024155","Meiob","chr17",25038845,25038918,73,"Regular (>50bp)",-0.207,0.0403225146862875,TRUE,0.963883431127731,0.0227980552655317,FALSE
"ENSMUSG00000024163","Mapk8ip3","chr17",25127384,25127402,18,"Microexon (0-30bp)",-0.106,8.71200588607524e-05,TRUE,-0.0340231178035816,0.603711685874464,FALSE
"ENSMUSG00000024176","Sox8","chr17",25787801,25788034,233,"Regular (>50bp)",-0.002,1,FALSE,-1.0068300115766,1.6308409631533e-46,TRUE
"ENSMUSG00000024176","Sox8","chr17",25787741,25788034,293,"Regular (>50bp)",-0.004,1,FALSE,-1.0068300115766,1.6308409631533e-46,TRUE
"ENSMUSG00000024188","Luc7l","chr17",26472947,26473018,71,"Regular (>50bp)",-0.122,9.54744092000561e-05,TRUE,0.0436628111207116,0.574513770981936,FALSE
"ENSMUSG00000024190","Dusp1","chr17",26726547,26726693,146,"Regular (>50bp)",-0.005,1,FALSE,1.11480458221127,1.64448086881446e-31,TRUE
"ENSMUSG00000024235","Map3k8","chr18",4340546,4340808,262,"Regular (>50bp)",-0.067,1,FALSE,2.39201359095205,2.57900540799697e-11,TRUE
"ENSMUSG00000024238","Zeb1","chr18",5633203,5633357,154,"Regular (>50bp)",0.21,0.021370133527105,TRUE,-0.517937461639367,6.26942897616219e-25,FALSE
"ENSMUSG00000024238","Zeb1","chr18",5633203,5633357,154,"Regular (>50bp)",0.362,0.000299375927931059,TRUE,-0.517937461639367,6.26942897616219e-25,FALSE
"ENSMUSG00000024317","Rnf138","chr18",21157465,21157573,108,"Regular (>50bp)",0.151,0.000103674927235335,TRUE,-0.32835792254111,9.23522589996281e-05,FALSE
"ENSMUSG00000024347","Psd2","chr18",36139129,36139200,71,"Regular (>50bp)",-0.009,1,FALSE,-1.33846504604746,1.3505042179366e-35,TRUE
"ENSMUSG00000024349","Sting1","chr18",35872977,35873001,24,"Microexon (0-30bp)",-0.354,9.85710703348617e-06,TRUE,0.526328994852101,1.13788633815505e-09,FALSE
"ENSMUSG00000024357","Sil1","chr18",35625911,35626019,108,"Regular (>50bp)",-0.22,0.00255092158469026,TRUE,-0.612923945715719,3.27076935298009e-16,FALSE
"ENSMUSG00000024381","Bin1","chr18",32563802,32563910,108,"Regular (>50bp)",-0.108,0.00428096080427044,TRUE,-0.556944319587287,4.41015457015712e-24,FALSE
"ENSMUSG00000024387","Csnk2b","chr17",35340286,35340487,201,"Regular (>50bp)",-0.43,3.26465986296577e-07,TRUE,-0.078509772281452,0.256545160298413,FALSE
"ENSMUSG00000024392","Bag6","chr17",35361473,35361581,108,"Regular (>50bp)",-0.176,0,TRUE,0.148868318003577,0.0252865911923393,FALSE
"ENSMUSG00000024485","Slc4a9","chr18",36662739,36662789,50,"Small (30-50bp)",0.255,0.0006545800703738,TRUE,-0.390811537999968,0.313136292289461,FALSE
"ENSMUSG00000024558","Mapk4","chr18",74102961,74104347,1386,"Regular (>50bp)",0.053,1,FALSE,-1.10824659196403,1.19045501756419e-12,TRUE
"ENSMUSG00000024558","Mapk4","chr18",74070200,74070345,145,"Regular (>50bp)",0.017,1,FALSE,-1.10824659196403,1.19045501756419e-12,TRUE
"ENSMUSG00000024566","Atp9b","chr18",80879569,80879646,77,"Regular (>50bp)",0.137,0.0006545800703738,TRUE,-0.0116831003709618,0.867981614551447,FALSE
"ENSMUSG00000024575","Pde6a","chr18",61414898,61414973,75,"Regular (>50bp)",-0.015,1,FALSE,2.26198043434935,4.38086171664383e-41,TRUE
"ENSMUSG00000024592","C330018D20Rik","chr18",57105876,57106015,139,"Regular (>50bp)",0.356,0.000156906897602068,TRUE,-0.0647879281347501,0.578346557845709,FALSE
"ENSMUSG00000024613","Tcof1","chr18",60965237,60965381,144,"Regular (>50bp)",-0.121,4.94417825986167e-08,TRUE,0.32223357997096,5.55218705318484e-06,FALSE
"ENSMUSG00000024620","Pdgfrb","chr18",61179101,61179172,71,"Regular (>50bp)",0.005,1,FALSE,-1.47456818996517,2.02588888203011e-32,TRUE
"ENSMUSG00000024620","Pdgfrb","chr18",61213367,61213467,100,"Regular (>50bp)",0.024,1,FALSE,-1.47456818996517,2.02588888203011e-32,TRUE
"ENSMUSG00000024660","Incenp","chr19",9860555,9860567,12,"Microexon (0-30bp)",-0.139,0.000413627253948577,TRUE,0.439019074298345,2.79974753426425e-13,FALSE
"ENSMUSG00000024726","Carnmt1","chr19",18680724,18680828,104,"Regular (>50bp)",0.239,0.00112163464644698,TRUE,-0.0219043961134871,0.843263884480779,FALSE
"ENSMUSG00000024766","Lipo3","chr19",33557864,33557974,110,"Regular (>50bp)",-0.207,0.00103633917397109,TRUE,0.128159031500653,0.23225947505291,FALSE
"ENSMUSG00000024843","Chka","chr19",3921002,3921062,60,"Regular (>50bp)",0.189,2.48156497784027e-10,TRUE,-0.417775075130936,1.9191110573941e-12,FALSE
"ENSMUSG00000024858","Grk2","chr19",4338439,4338535,96,"Regular (>50bp)",-0.13,0,TRUE,-0.176444276529363,0.0128938489551186,FALSE
"ENSMUSG00000024899","Papss2","chr19",32629295,32629501,206,"Regular (>50bp)",-0.012,1,FALSE,1.31212640634517,5.49348441187723e-60,TRUE
"ENSMUSG00000024899","Papss2","chr19",32615653,32615792,139,"Regular (>50bp)",0.004,1,FALSE,1.31212640634517,5.49348441187723e-60,TRUE
"ENSMUSG00000024901","Peli3","chr19",4986145,4986247,102,"Regular (>50bp)",-0.027,0.60146479466822,FALSE,-1.67223856073462,1.20057327102527e-19,TRUE
"ENSMUSG00000024906","Mus81","chr19",5533662,5533693,31,"Small (30-50bp)",-0.193,0.0366299032879542,TRUE,-0.447562912301639,1.00302414933163e-08,FALSE
"ENSMUSG00000024913","Lrp5","chr19",3636382,3636480,98,"Regular (>50bp)",0.008,1,FALSE,-1.09261109673842,5.87383764023824e-45,TRUE
"ENSMUSG00000024913","Lrp5","chr19",3664225,3664410,185,"Regular (>50bp)",-0.007,1,FALSE,-1.09261109673842,5.87383764023824e-45,TRUE
"ENSMUSG00000024913","Lrp5","chr19",3701842,3701955,113,"Regular (>50bp)",0.005,1,FALSE,-1.09261109673842,5.87383764023824e-45,TRUE
"ENSMUSG00000024913","Lrp5","chr19",3652234,3652444,210,"Regular (>50bp)",-0.007,1,FALSE,-1.09261109673842,5.87383764023824e-45,TRUE
"ENSMUSG00000024913","Lrp5","chr19",3650672,3650798,126,"Regular (>50bp)",-0.004,1,FALSE,-1.09261109673842,5.87383764023824e-45,TRUE
"ENSMUSG00000024926","Kat5","chr19",5658829,5658985,156,"Regular (>50bp)",-0.176,3.96897900792317e-05,TRUE,-0.404048508681563,1.54674831179122e-08,FALSE
"ENSMUSG00000024937","Ehbp1l1","chr19",5770999,5771035,36,"Small (30-50bp)",-0.136,0.019200913733288,TRUE,-0.0948915257790317,0.188947112537013,FALSE
"ENSMUSG00000024949","Sf1","chr19",6425687,6425892,205,"Regular (>50bp)",-0.286,0.00477807104423599,TRUE,0.21563060013002,0.00022109532751185,FALSE
"ENSMUSG00000024960","Plcb3","chr19",6946752,6946881,129,"Regular (>50bp)",-0.159,0.00306979510272974,TRUE,-0.206708817308106,0.000461677079522519,FALSE
"ENSMUSG00000024969","Mark2","chr19",7318532,7318619,87,"Regular (>50bp)",0.176,8.02839729144509e-06,TRUE,-0.42979355811437,1.12677630069327e-09,FALSE
"ENSMUSG00000024983","Vti1a","chr19",55375620,55375641,21,"Microexon (0-30bp)",0.133,0.028565428913202,TRUE,-0.0482195996691393,0.596267354141758,FALSE
"ENSMUSG00000024985","Tcf7l2","chr19",55743445,55743514,69,"Regular (>50bp)",0.19,0.000229223801543557,TRUE,0.467200896746088,6.89565863445675e-08,FALSE
"ENSMUSG00000024985","Tcf7l2","chr19",55916161,55916186,25,"Microexon (0-30bp)",-0.23,0.000144925292810683,TRUE,0.467200896746088,6.89565863445675e-08,FALSE
"ENSMUSG00000024985","Tcf7l2","chr19",55916161,55916186,25,"Microexon (0-30bp)",-0.261,8.31582603574912e-05,TRUE,0.467200896746088,6.89565863445675e-08,FALSE
"ENSMUSG00000024985","Tcf7l2","chr19",55915115,55915188,73,"Regular (>50bp)",0.116,0.021370133527105,TRUE,0.467200896746088,6.89565863445675e-08,FALSE
"ENSMUSG00000024989","Cep55","chr19",38045857,38046014,157,"Regular (>50bp)",-0.163,0.000488067649464199,TRUE,0.430117864289045,2.70447405178845e-05,FALSE
"ENSMUSG00000024989","Cep55","chr19",38045857,38045990,133,"Regular (>50bp)",-0.137,0.000323740201018749,TRUE,0.430117864289045,2.70447405178845e-05,FALSE
"ENSMUSG00000024998","Plce1","chr19",38736853,38736895,42,"Small (30-50bp)",0.132,0.0160454843612692,TRUE,-0.842184338850707,5.03229156339504e-15,FALSE
"ENSMUSG00000025006","Sorbs1","chr19",40332799,40332883,84,"Regular (>50bp)",0.101,0.0444890089999265,TRUE,-0.393680705509701,3.49437411797478e-08,FALSE
"ENSMUSG00000025007","Aldh18a1","chr19",40574570,40574636,66,"Regular (>50bp)",0.219,0.0273272317442196,TRUE,-0.385993740568175,4.23121142552165e-09,FALSE
"ENSMUSG00000025019","Lcor","chr19",41516459,41516525,66,"Regular (>50bp)",0.174,0.0163789099207314,TRUE,-0.20905471882061,0.00145512174968051,FALSE
"ENSMUSG00000025019","Lcor","chr19",41544046,41544140,94,"Regular (>50bp)",0.338,0.00734535077235633,TRUE,-0.20905471882061,0.00145512174968051,FALSE
"ENSMUSG00000025050","Pcgf6","chr19",47030560,47030578,18,"Microexon (0-30bp)",-0.239,8.02260841651831e-05,TRUE,-0.35509834223106,0.000591413319504179,FALSE
"ENSMUSG00000025094","Slc18a2","chr19",59261313,59261372,59,"Regular (>50bp)",0.003,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59261962,59262055,93,"Regular (>50bp)",0.002,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59249752,59249885,133,"Regular (>50bp)",-0.011,0.39813013896692,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59261646,59261730,84,"Regular (>50bp)",-0.012,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59275480,59275600,120,"Regular (>50bp)",-0.005,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59251371,59251723,352,"Regular (>50bp)",-0.005,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59261962,59262055,93,"Regular (>50bp)",0.002,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59262745,59262835,90,"Regular (>50bp)",-0.004,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59261646,59261730,84,"Regular (>50bp)",0.001,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59262925,59262969,44,"Small (30-50bp)",0.002,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59272778,59272830,52,"Regular (>50bp)",-0.002,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59272530,59272609,79,"Regular (>50bp)",0.001,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025094","Slc18a2","chr19",59275733,59275867,134,"Regular (>50bp)",0,1,FALSE,-2.53206721419093,5.70561406370765e-137,TRUE
"ENSMUSG00000025138","Sirt7","chr11",120509974,120510116,142,"Regular (>50bp)",-0.199,3.27858978903823e-11,TRUE,-0.0202180975553009,0.813795363624446,FALSE
"ENSMUSG00000025138","Sirt7","chr11",120509974,120510116,142,"Regular (>50bp)",-0.175,0.00182351916457387,TRUE,-0.0202180975553009,0.813795363624446,FALSE
"ENSMUSG00000025165","Sectm1a","chr11",120959860,120959914,54,"Regular (>50bp)",0.271,0.0047251715007224,TRUE,-0.590247859643184,0.00733302642986482,FALSE
"ENSMUSG00000025207","Sema4g","chr19",44986670,44986893,223,"Regular (>50bp)",-0.012,1,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025207","Sema4g","chr19",44987109,44987225,116,"Regular (>50bp)",0.002,1,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025207","Sema4g","chr19",44986402,44986547,145,"Regular (>50bp)",-0.042,1,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025207","Sema4g","chr19",44979611,44979797,186,"Regular (>50bp)",0.024,0.884523464616902,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025207","Sema4g","chr19",44986402,44986547,145,"Regular (>50bp)",0.004,1,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025207","Sema4g","chr19",44987109,44987225,116,"Regular (>50bp)",-0.012,1,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025207","Sema4g","chr19",44986670,44986893,223,"Regular (>50bp)",-0.008,1,FALSE,-1.33009802617838,1.01547845083497e-47,TRUE
"ENSMUSG00000025217","Btrc","chr19",45394983,45395025,42,"Small (30-50bp)",0.153,0.0108050767654745,TRUE,-0.334164184422412,9.15019680675996e-08,FALSE
"ENSMUSG00000025217","Btrc","chr19",45394983,45395025,42,"Small (30-50bp)",0.123,0.00388008188258202,TRUE,-0.334164184422412,9.15019680675996e-08,FALSE
"ENSMUSG00000025255","Zfhx4","chr3",5394494,5394726,232,"Regular (>50bp)",-0.028,1,FALSE,-1.25859816905118,8.07916653194653e-55,TRUE
"ENSMUSG00000025255","Zfhx4","chr3",5447618,5447687,69,"Regular (>50bp)",0.014,1,FALSE,-1.25859816905118,8.07916653194653e-55,TRUE
"ENSMUSG00000025261","Huwe1","chrX",150587441,150587536,95,"Regular (>50bp)",-0.106,0.00398028504742425,TRUE,-0.428424565021405,3.66072249490225e-16,FALSE
"ENSMUSG00000025261","Huwe1","chrX",150587441,150587536,95,"Regular (>50bp)",-0.108,0.0180066919207727,TRUE,-0.428424565021405,3.66072249490225e-16,FALSE
"ENSMUSG00000025278","Flnb","chr14",14580511,14580638,127,"Regular (>50bp)",0.02,1,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025278","Flnb","chr14",14583649,14583747,98,"Regular (>50bp)",-0.018,0.799775963808668,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025278","Flnb","chr14",14565048,14565311,263,"Regular (>50bp)",-0.003,1,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025278","Flnb","chr14",14523759,14523978,219,"Regular (>50bp)",-0.003,1,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025278","Flnb","chr14",14578906,14579043,137,"Regular (>50bp)",-0.001,1,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025278","Flnb","chr14",14547026,14547098,72,"Regular (>50bp)",0.009,1,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025278","Flnb","chr14",14556650,14556818,168,"Regular (>50bp)",-0.001,1,FALSE,1.03198198176097,6.61910819254544e-61,TRUE
"ENSMUSG00000025326","Ube3a","chr7",58890714,58890781,67,"Regular (>50bp)",0.101,0.0199350013475749,TRUE,-0.158689353413542,0.00634650107280287,FALSE
"ENSMUSG00000025328","Padi3","chr4",140520288,140520440,152,"Regular (>50bp)",-0.009,1,FALSE,1.15868807666064,9.73129947539539e-12,TRUE
"ENSMUSG00000025348","Itga7","chr10",128774908,128775036,128,"Regular (>50bp)",-0.005,1,FALSE,1.41267230370708,5.76793187008428e-66,TRUE
"ENSMUSG00000025348","Itga7","chr10",128777690,128777810,120,"Regular (>50bp)",0.037,1,FALSE,1.41267230370708,5.76793187008428e-66,TRUE
"ENSMUSG00000025348","Itga7","chr10",128775136,128775216,80,"Regular (>50bp)",-0.013,1,FALSE,1.41267230370708,5.76793187008428e-66,TRUE
"ENSMUSG00000025348","Itga7","chr10",128777313,128777445,132,"Regular (>50bp)",0.015,1,FALSE,1.41267230370708,5.76793187008428e-66,TRUE
"ENSMUSG00000025348","Itga7","chr10",128777690,128777810,120,"Regular (>50bp)",0.003,1,FALSE,1.41267230370708,5.76793187008428e-66,TRUE
"ENSMUSG00000025348","Itga7","chr10",128789814,128789940,126,"Regular (>50bp)",-0.009,1,FALSE,1.41267230370708,5.76793187008428e-66,TRUE
"ENSMUSG00000025355","Mmp19","chr10",128632257,128632383,126,"Regular (>50bp)",-0.019,1,FALSE,1.56492419406406,1.62847736972832e-06,TRUE
"ENSMUSG00000025358","Cdk2","chr10",128535844,128535988,144,"Regular (>50bp)",-0.143,0.000789984149410358,TRUE,0.751309438818064,3.2330017804135e-25,FALSE
"ENSMUSG00000025404","R3hdm2","chr10",127307636,127307869,233,"Regular (>50bp)",-0.23,5.4841577599348e-05,TRUE,-0.233501211840137,0.00181467894659809,FALSE
"ENSMUSG00000025429","Pstpip2","chr18",77961972,77962069,97,"Regular (>50bp)",-0.039,1,FALSE,-1.78731598049887,1.24013634240914e-20,TRUE
"ENSMUSG00000025429","Pstpip2","chr18",77958046,77958145,99,"Regular (>50bp)",0.031,1,FALSE,-1.78731598049887,1.24013634240914e-20,TRUE
"ENSMUSG00000025429","Pstpip2","chr18",77934078,77934156,78,"Regular (>50bp)",0.008,1,FALSE,-1.78731598049887,1.24013634240914e-20,TRUE
"ENSMUSG00000025429","Pstpip2","chr18",77935803,77935838,35,"Small (30-50bp)",0.007,1,FALSE,-1.78731598049887,1.24013634240914e-20,TRUE
"ENSMUSG00000025468","Caly","chr7",139661293,139661451,158,"Regular (>50bp)",-0.051,0.0160110820818692,FALSE,-2.1284341092685,7.72813834227838e-25,TRUE
"ENSMUSG00000025592","Dach2","chrX",112675482,112675572,90,"Regular (>50bp)",0.302,1,FALSE,-4.52156008982186,1.38794339428892e-65,TRUE
"ENSMUSG00000025650","Col7a1","chr9",108786281,108786410,129,"Regular (>50bp)",-0.008,1,FALSE,-1.71134699178546,3.09047245927316e-20,TRUE
"ENSMUSG00000025650","Col7a1","chr9",108807565,108807601,36,"Small (30-50bp)",-0.005,1,FALSE,-1.71134699178546,3.09047245927316e-20,TRUE
"ENSMUSG00000025650","Col7a1","chr9",108811537,108811591,54,"Regular (>50bp)",0.008,1,FALSE,-1.71134699178546,3.09047245927316e-20,TRUE
"ENSMUSG00000025650","Col7a1","chr9",108813085,108813280,195,"Regular (>50bp)",-0.004,1,FALSE,-1.71134699178546,3.09047245927316e-20,TRUE
"ENSMUSG00000025650","Col7a1","chr9",108787391,108787517,126,"Regular (>50bp)",-0.012,1,FALSE,-1.71134699178546,3.09047245927316e-20,TRUE
"ENSMUSG00000025650","Col7a1","chr9",108797371,108797443,72,"Regular (>50bp)",0.002,1,FALSE,-1.71134699178546,3.09047245927316e-20,TRUE
"ENSMUSG00000025702","Marchf8","chr6",116378297,116379143,846,"Regular (>50bp)",-0.117,0.00651857161623108,TRUE,-0.315522605993497,1.15482577137056e-07,FALSE
"ENSMUSG00000025728","Pigq","chr17",26153067,26153247,180,"Regular (>50bp)",-0.359,4.10969896140887e-05,TRUE,0.0776904933837595,0.273123611543751,FALSE
"ENSMUSG00000025746","Il6","chr5",30219829,30219943,114,"Regular (>50bp)",0,1,FALSE,1.09094700085983,0.000388933355653246,TRUE
"ENSMUSG00000025766","D3Ertd751e","chr3",41699130,41699247,117,"Regular (>50bp)",-0.171,0.00711686375607546,TRUE,-0.308365073440151,0.225466634731227,FALSE
"ENSMUSG00000025766","D3Ertd751e","chr3",41699139,41699247,108,"Regular (>50bp)",-0.171,0.0126593870586937,TRUE,-0.308365073440151,0.225466634731227,FALSE
"ENSMUSG00000025855","Prkar1b","chr5",139092375,139092467,92,"Regular (>50bp)",-0.001,1,FALSE,-1.39584387021481,1.50834079855711e-122,TRUE
"ENSMUSG00000025877","Hk3","chr13",55158960,55159256,296,"Regular (>50bp)",0.056,1,FALSE,-1.970927644563,3.04241810559558e-34,TRUE
"ENSMUSG00000025877","Hk3","chr13",55156487,55156587,100,"Regular (>50bp)",0.058,1,FALSE,-1.970927644563,3.04241810559558e-34,TRUE
"ENSMUSG00000025877","Hk3","chr13",55158960,55159121,161,"Regular (>50bp)",0.139,0.493748561705224,FALSE,-1.970927644563,3.04241810559558e-34,TRUE
"ENSMUSG00000025893","Kbtbd3","chr9",4313701,4313806,105,"Regular (>50bp)",0.248,8.61582898049116e-11,TRUE,-0.315181664089623,0.128636128193154,FALSE
"ENSMUSG00000025949","Pikfyve","chr1",65231689,65231725,36,"Small (30-50bp)",0.177,0.0403984765373933,TRUE,0.205110061536752,0.0197950111917374,FALSE
"ENSMUSG00000025950","Idh1","chr1",65220786,65220857,71,"Regular (>50bp)",0.159,0.00104364274433265,TRUE,-0.490321401100067,3.65326020819522e-09,FALSE
"ENSMUSG00000025958","Creb1","chr1",64590007,64590129,122,"Regular (>50bp)",-0.206,0.0362818508207152,TRUE,0.254446156618837,2.09542434893378e-05,FALSE
"ENSMUSG00000025968","Ndufs1","chr1",63211312,63211416,104,"Regular (>50bp)",0.125,5.09502925936823e-05,TRUE,0.178740787119751,0.0125946334258917,FALSE
"ENSMUSG00000025968","Ndufs1","chr1",63211312,63211416,104,"Regular (>50bp)",0.194,1.02697337813697e-13,TRUE,0.178740787119751,0.0125946334258917,FALSE
"ENSMUSG00000026017","Carf","chr1",60147241,60147359,118,"Regular (>50bp)",0.148,0.000101835282957841,TRUE,-0.133377139410694,0.166928002398988,FALSE
"ENSMUSG00000026074","Map4k4","chr1",40040589,40040751,162,"Regular (>50bp)",-0.131,0,TRUE,0.0259982489730754,0.717693417507866,FALSE
"ENSMUSG00000026082","Rev1","chr1",38167332,38167396,64,"Regular (>50bp)",0.135,2.30397349172781e-07,TRUE,0.274251441490609,2.36948071770285e-05,FALSE
"ENSMUSG00000026087","Mrpl30","chr1",37932023,37932104,81,"Regular (>50bp)",0.162,0.000671565385452643,TRUE,-0.493321843294533,3.32033883091242e-18,FALSE
"ENSMUSG00000026177","Slc11a1","chr1",74422596,74422686,90,"Regular (>50bp)",-0.056,1,FALSE,1.01710865871049,0.00024233765470812,TRUE
"ENSMUSG00000026177","Slc11a1","chr1",74424299,74424453,154,"Regular (>50bp)",0.039,1,FALSE,1.01710865871049,0.00024233765470812,TRUE
"ENSMUSG00000026196","Bard1","chr1",71106266,71106347,81,"Regular (>50bp)",0.111,0.0355348850923673,TRUE,0.616196517975796,1.54475626867435e-17,FALSE
"ENSMUSG00000026211","Obsl1","chr1",75468710,75468986,276,"Regular (>50bp)",-0.117,0.0122230301142855,TRUE,0.165963215478896,0.00487981152786079,FALSE
