ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10055	"ENSMUSG00000021458"	"Aopep"	chr13	+	63429955	63430072	63388070	63388145	63444671	63444758	10055	597,651,591	4,1,0	408,379,363	1,0,1	266	149	1	1.0	0.988,0.997,1.0	0.996,1.0,0.995	-0.002
10057	"ENSMUSG00000021458"	"Aopep"	chr13	+	63448418	63448607	63446525	63446670	63448935	63449046	10057	0,0,3	26,13,8	0,1,3	3,6,3	298	149	0.748652709848	1.0	0.0,0.0,0.158	0.0,0.077,0.333	-0.084
10058	"ENSMUSG00000021458"	"Aopep"	chr13	+	63448935	63449120	63446606	63446670	63449592	63449836	10058	54,17,13	446,336,375	4,9,7	231,219,241	298	149	0.000102496797836	0.0036603887783927245	0.057,0.025,0.017	0.009,0.02,0.014	0.019
10059	"ENSMUSG00000074863"	"Platr25"	chr13	-	62823332	62823459	62823062	62823123	62853943	62854070	10059	23,43,66	0,1,0	70,88,112	0,1,0	276	149	1	1.0	1.0,0.959,1.0	1.0,0.979,1.0	-0.007
10061	"ENSMUSG00000074863"	"Platr25"	chr13	-	62855967	62856023	62853943	62854070	62860451	62860567	10061	3,4,1	1,0,0	0,1,2	0,0,0	205	149	1	1.0	0.686,1.0,1.0	NA,1.0,1.0	-0.105
10062	"ENSMUSG00000074863"	"Platr25"	chr13	-	62855967	62856023	62853943	62854070	62871911	62872031	10062	6,2,3	0,8,9	7,4,4	5,3,6	205	149	0.834278091999	1.0	1.0,0.154,0.195	0.504,0.492,0.326	0.009
10063	"ENSMUSG00000074863"	"Platr25"	chr13	-	62855967	62856023	62853943	62854070	62886705	62886912	10063	3,2,2	0,6,3	0,1,0	0,2,4	205	149	1	1.0	1.0,0.195,0.326	NA,0.267,0.0	0.373
10064	"ENSMUSG00000074863"	"Platr25"	chr13	-	62871911	62872031	62853943	62854070	62886705	62886912	10064	9,19,27	0,6,3	12,25,29	0,2,4	269	149	0.290832165145	1.0	1.0,0.637,0.833	1.0,0.874,0.801	-0.068
10065	"ENSMUSG00000074863"	"Platr25"	chr13	-	62871911	62872031	62853943	62854070	62908395	62908523	10065	0,8,9	0,0,0	0,3,3	0,0,2	269	149	1	1.0	NA,1.0,1.0	NA,1.0,0.454	0.273
10066	"ENSMUSG00000074863"	"Platr25"	chr13	-	62871911	62872031	62855967	62856023	62886705	62886912	10066	12,12,20	0,0,1	14,25,36	0,0,0	269	149	1	1.0	1.0,1.0,0.917	1.0,1.0,1.0	-0.028
10067	"ENSMUSG00000074863"	"Platr25"	chr13	-	62886705	62886912	62853943	62854070	62894415	62894645	10067	10,14,13	0,0,0	5,18,37	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.902	0.033
10068	"ENSMUSG00000074863"	"Platr25"	chr13	-	62886705	62886912	62853943	62854070	62908395	62908514	10068	7,18,26	0,0,0	8,21,27	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.871	0.043
10069	"ENSMUSG00000074863"	"Platr25"	chr13	-	62886705	62886912	62871911	62872031	62908395	62908514	10069	16,23,42	0,0,1	22,41,52	0,0,3	298	149	0.780185695197	1.0	1.0,1.0,0.955	1.0,1.0,0.897	0.019
10070	"ENSMUSG00000074863"	"Platr25"	chr13	-	62887065	62887178	62886356	62886912	62894415	62894650	10070	2,15,3	10,8,10	3,9,2	5,16,33	262	149	0.187124829064	1.0	0.102,0.516,0.146	0.254,0.242,0.033	0.078
10071	"ENSMUSG00000074863"	"Platr25"	chr13	-	62887065	62887178	62886356	62886912	62908395	62908506	10071	0,12,2	7,12,23	0,5,0	8,19,23	262	149	0.0394017672327	0.3625790086174192	0.0,0.363,0.047	0.0,0.13,0.0	0.093
10072	"ENSMUSG00000074863"	"Platr25"	chr13	-	62894415	62894645	62853943	62854070	62908395	62908523	10072	2,1,8	0,0,0	5,11,10	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.714	0.095
10073	"ENSMUSG00000074863"	"Platr25"	chr13	-	62894415	62894645	62886705	62886912	62908395	62908523	10073	12,9,18	7,12,23	10,27,41	8,19,23	298	149	0.123259660069	0.8169645679765312	0.462,0.273,0.281	0.385,0.415,0.471	-0.085
10074	"ENSMUSG00000074863"	"Platr25"	chr13	-	62894415	62894650	62887065	62887178	62908395	62908506	10074	14,14,32	0,0,1	14,29,41	0,3,0	298	149	0.81627701511	1.0	1.0,1.0,0.941	1.0,0.829,1.0	0.037
10075	"ENSMUSG00000058704"	"Memo1"	chr17	-	74509255	74509360	74506030	74508320	74532426	74532569	10075	1369,1571,1234	0,0,3	1080,1291,1427	0,0,0	254	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
10077	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74509255	74509360	74532426	74532569	10077	1390,1461,1255	57,96,82	1024,1030,1217	61,66,47	226	149	0.596420942378	1.0	0.941,0.909,0.91	0.917,0.911,0.945	-0.004
10078	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74509255	74509360	74548899	74549011	10078	745,784,576	21,72,35	524,588,689	19,23,8	226	149	1.99648700445e-05	0.0009810810737289077	0.959,0.878,0.916	0.948,0.944,0.983	-0.041
10079	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74509255	74509360	74562222	74562291	10079	734,763,559	0,4,9	505,577,672	8,3,2	226	149	1	1.0	1.0,0.992,0.976	0.977,0.992,0.996	0.001
10080	"ENSMUSG00000058704"	"Memo1"	chr17	-	74527482	74527535	74509255	74509360	74532426	74532569	10080	0,10,5	57,96,82	1,13,4	61,66,47	202	149	0.206565688853	1.0	0.0,0.071,0.043	0.012,0.127,0.059	-0.028
10081	"ENSMUSG00000058704"	"Memo1"	chr17	-	74527482	74527535	74524021	74524098	74532426	74532569	10081	0,10,5	656,698,696	2,18,4	523,453,545	202	149	0.678313015197	1.0	0.0,0.01,0.005	0.003,0.028,0.005	-0.007
10082	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74509255	74509360	74548899	74549011	10082	987,1147,934	21,72,35	774,815,952	19,23,8	292	149	3.78333143808e-05	0.0016615446572434455	0.96,0.89,0.932	0.954,0.948,0.984	-0.035
10083	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74509255	74509360	74551969	74552082	10083	57,89,81	0,0,0	60,67,44	2,0,0	292	149	1	1.0	1.0,1.0,1.0	0.939,1.0,1.0	0.02
10084	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74509255	74509360	74562222	74562291	10084	63,94,81	0,4,9	60,72,47	8,3,2	292	149	0.505232689852	1.0	1.0,0.923,0.821	0.793,0.925,0.923	0.034
10085	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74509255	74509360	74601686	74601764	10085	57,89,89	0,3,0	60,66,44	0,0,0	292	149	1	1.0	1.0,0.938,1.0	1.0,1.0,1.0	-0.021
10086	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74524021	74524098	74548899	74549011	10086	1586,1744,1548	11,21,17	1236,1202,1450	23,11,17	292	149	0.232873539663	1.0	0.987,0.977,0.979	0.965,0.982,0.978	0.006
10087	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74524021	74524098	74562222	74562291	10087	662,697,695	0,0,0	523,458,548	4,0,0	292	149	1	1.0	1.0,1.0,1.0	0.985,1.0,1.0	0.005
10088	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74509255	74509360	74551969	74552082	10088	1201,1352,1074	0,0,0	980,944,1069	2,0,0	261	149	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
10089	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74509255	74509360	74562222	74562291	10089	19,24,26	0,4,9	12,19,2	8,3,2	261	149	0.128230732511	0.83907533079369	1.0,0.774,0.623	0.461,0.783,0.363	0.263
10090	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74524021	74524098	74562222	74562291	10090	12,14,13	0,0,0	26,10,16	4,0,0	261	149	0.283524573014	1.0	1.0,1.0,1.0	0.788,1.0,1.0	0.071
10091	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74532426	74532569	74551969	74552082	10091	2110,2340,1893	0,0,0	1675,1673,1969	0,2,0	261	149	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
10092	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74532426	74532569	74562222	74562291	10092	444,571,454	6,5,0	446,448,529	0,7,3	261	149	0.757842462044	1.0	0.977,0.985,1.0	1.0,0.973,0.99	-0.0
10093	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74509255	74509360	74562222	74562291	10093	641,651,573	0,4,9	550,461,490	8,3,2	262	149	0.693910464343	1.0	1.0,0.989,0.973	0.975,0.989,0.993	0.002
10095	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74509255	74509360	74601686	74601764	10095	0,0,1	0,3,0	2,0,0	0,0,0	262	149	1	1.0	NA,0.0,1.0	1.0,NA,NA	-0.5
10096	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74532426	74532569	74562222	74562291	10096	641,651,573	6,5,0	548,463,490	0,7,3	262	149	0.953635195265	1.0	0.984,0.987,1.0	1.0,0.974,0.989	0.003
10097	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74532426	74532569	74601686	74601764	10097	0,0,1	0,0,8	0,2,0	0,1,0	262	149	1	1.0	NA,NA,0.066	NA,0.532,NA	-0.466
10098	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74548899	74549011	74562222	74562291	10098	2337,2476,2043	7,0,1	1804,1704,1943	4,2,0	262	149	1	1.0	0.995,1.0,0.999	0.996,0.998,1.0	0.0
10099	"ENSMUSG00000058704"	"Memo1"	chr17	-	74562222	74562291	74509255	74509360	74565418	74565500	10099	881,1000,684	0,0,0	617,643,743	0,2,0	218	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
10100	"ENSMUSG00000058704"	"Memo1"	chr17	-	74562222	74562291	74551969	74552082	74565418	74565500	10100	1723,1883,1445	0,0,0	1321,1289,1411	1,0,0	218	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
10101	"ENSMUSG00000058704"	"Memo1"	chr17	-	74565418	74565500	74509255	74509360	74601686	74601764	10101	518,593,511	0,3,0	451,357,483	0,0,0	231	149	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
10102	"ENSMUSG00000058704"	"Memo1"	chr17	-	74565418	74565500	74551969	74552082	74601686	74601764	10102	518,593,511	0,0,1	452,355,483	0,0,0	231	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
10103	"ENSMUSG00000058704"	"Memo1"	chr17	-	74601686	74601764	74565418	74565500	74602407	74602491	10103	1139,1281,914	2,0,0	809,808,944	0,0,0	227	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
10104	"ENSMUSG00000072066"	"6720489N17Rik"	chr13	-	62754939	62755000	62752068	62753194	62755186	62755313	10104	3,3,7	2,11,5	0,13,21	7,11,8	210	149	0.844361004548	1.0	0.516,0.162,0.498	0.0,0.456,0.651	0.023
10106	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62652878	62653059	62640621	62640748	62706300	62706449	10106	0,0,0	15,7,8	0,0,5	22,23,25	298	149	0.973940109172	1.0	0.0,0.0,0.0	0.0,0.0,0.091	-0.03
10107	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62667985	62668046	62640621	62640748	62668231	62668358	10107	7,14,2	0,2,7	4,5,12	2,5,4	210	149	0.431819342784	1.0	1.0,0.832,0.169	0.587,0.415,0.68	0.106
10108	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62667985	62668046	62664610	62666544	62668231	62668358	10108	18,22,20	6,4,0	13,12,25	9,4,7	210	149	0.0418859514603	0.3797335160162578	0.68,0.796,1.0	0.506,0.68,0.717	0.191
10109	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62668231	62668358	62640621	62640748	62706300	62706325	10109	18,31,38	15,7,8	32,43,45	22,23,25	276	149	0.155188039488	0.958090308983325	0.393,0.705,0.719	0.44,0.502,0.493	0.127
10110	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62668231	62668358	62640621	62640748	62718874	62719013	10110	2,2,4	0,0,3	2,8,4	1,0,0	276	149	0.312202439611	1.0	1.0,1.0,0.419	0.519,1.0,1.0	-0.033
10111	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62670268	62670479	62668231	62668358	62706300	62706409	10111	0,1,8	18,29,34	1,0,0	30,38,41	298	149	0.0123860035792	0.15354062021214607	0.0,0.017,0.105	0.016,0.0,0.0	0.035
10112	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62682424	62682628	62668231	62668358	62706300	62706413	10112	0,0,0	18,29,34	0,0,2	30,38,41	298	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.024	-0.008
10113	"ENSMUSG00000074865"	"Zfp934"	chr13	-	62703217	62703277	62700056	62700796	62706300	62706443	10113	0,0,0	8,6,1	0,0,5	0,0,3	209	149	1	1.0	0.0,0.0,0.0	NA,NA,0.543	-0.543
10114	"ENSMUSG00000113450"	"Zfp935"	chr13	-	62604500	62604561	62600829	62603007	62604746	62604873	10114	52,75,58	0,0,0	94,64,83	1,0,2	210	149	1	1.0	1.0,1.0,1.0	0.985,1.0,0.967	0.016
10115	"ENSMUSG00000094942"	"Gm3604"	chr13	-	62519376	62519437	62516141	62518165	62519623	62519750	10115	15,32,64	0,4,6	34,62,71	0,0,7	210	149	0.129263411387	0.84399050619153	1.0,0.85,0.883	1.0,1.0,0.878	-0.048
10116	"ENSMUSG00000094942"	"Gm3604"	chr13	-	62519623	62519750	62519376	62519437	62530893	62530965	10116	25,45,128	0,0,0	54,89,124	0,3,0	276	149	1	1.0	1.0,1.0,1.0	1.0,0.941,1.0	0.02
10117	"ENSMUSG00000074867"	"Zfp808"	chr13	+	62317255	62317382	62277699	62277842	62317567	62317628	10117	51,70,95	0,0,0	52,73,113	1,0,0	276	149	1	1.0	1.0,1.0,1.0	0.966,1.0,1.0	0.011
10118	"ENSMUSG00000074867"	"Zfp808"	chr13	+	62317567	62317628	62317255	62317382	62318963	62321233	10118	41,55,62	0,2,2	43,55,70	7,1,3	210	149	0.0339026127428	0.32428660360077766	1.0,0.951,0.957	0.813,0.975,0.943	0.059
10119	"ENSMUSG00000074867"	"Zfp808"	chr13	+	62348993	62349199	62277713	62277842	62351245	62351372	10119	0,4,8	4,8,5	7,2,3	3,2,7	298	149	0.456670208218	1.0	0.0,0.2,0.444	0.538,0.333,0.176	-0.134
10120	"ENSMUSG00000074867"	"Zfp808"	chr13	+	62351567	62351628	62351245	62351372	62381382	62381443	10120	0,8,5	0,0,0	5,3,5	6,0,0	210	149	1	1.0	NA,1.0,1.0	0.372,1.0,1.0	0.209
10121	"ENSMUSG00000074867"	"Zfp808"	chr13	+	62381070	62381197	62351567	62351628	62381382	62381432	10121	6,12,4	0,0,0	5,2,8	0,0,1	276	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.812	0.063
10124	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61083771	61083889	61083360	61083483	61084199	61084233	10124	799,1209,934	0,2,0	1392,1488,1571	0,4,0	267	149	1	1.0	1.0,0.997,1.0	1.0,0.995,1.0	0.001
10125	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61083771	61083889	61083360	61083483	61084283	61084371	10125	919,1414,1069	19,12,20	1648,1738,1815	20,11,23	267	149	0.0927566146518	0.670221697944758	0.964,0.985,0.968	0.979,0.989,0.978	-0.01
10126	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61083771	61083889	61083360	61083483	61084304	61084439	10126	2895,4044,3262	99,156,127	4783,5248,5656	166,143,128	267	149	0.00811273044235	0.11132817978961976	0.942,0.935,0.935	0.941,0.953,0.961	-0.014
10127	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61083771	61083930	61083360	61083483	61084199	61084385	10127	773,1177,916	0,2,0	1370,1459,1532	0,4,0	298	149	1	1.0	1.0,0.997,1.0	1.0,0.995,1.0	0.001
10128	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61083771	61083930	61083360	61083483	61084283	61084371	10128	783,1178,924	19,12,20	1379,1456,1537	20,11,23	298	149	0.100547338441	0.7083830482297837	0.954,0.98,0.959	0.972,0.985,0.971	-0.012
10129	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61083771	61083930	61083360	61083483	61084304	61084371	10129	814,1221,970	99,156,127	1456,1551,1633	166,143,128	298	149	0.00708286961393	0.1007862443365143	0.804,0.796,0.792	0.814,0.844,0.864	-0.043
10131	"ENSMUSG00000044258"	"Ctla2a"	chr13	-	61084199	61084233	61083771	61083889	61084304	61084385	10131	5,5,10	2132,2871,2360	5,1,4	3427,3816,4135	183	149	1	1.0	0.002,0.001,0.003	0.001,0.0,0.001	0.001
10133	"ENSMUSG00000021559"	"Dapk1"	chr13	+	60844044	60844266	60750238	60750410	60864491	60864630	10133	2101,2613,1765	3,7,8	1929,1830,2020	4,8,9	298	149	1	1.0	0.997,0.995,0.991	0.996,0.991,0.991	0.002
10134	"ENSMUSG00000021559"	"Dapk1"	chr13	+	60866250	60866277	60866115	60866164	60867423	60867576	10134	579,622,532	0,0,1	610,577,481	0,0,0	176	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
10135	"ENSMUSG00000021559"	"Dapk1"	chr13	+	60908448	60909677	60905162	60905351	60910170	60910616	10135	488,577,412	0,0,0	625,467,647	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
10136	"ENSMUSG00000021559"	"Dapk1"	chr13	+	60908448	60909698	60905162	60905351	60910170	60911005	10136	369,500,331	0,0,0	463,359,514	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
10138	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45037542	45037706	45036014	45036329	45038182	45038239	10138	891,1214,796	0,8,0	1032,1008,1100	4,2,0	298	149	1	1.0	1.0,0.987,1.0	0.992,0.996,1.0	-0.0
10139	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45037545	45037706	45036242	45036329	45038182	45038353	10139	433,503,338	0,8,0	430,522,466	4,2,0	298	149	0.893841418784	1.0	1.0,0.969,1.0	0.982,0.992,1.0	-0.002
10140	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45038182	45038353	45036014	45036329	45040534	45040622	10140	1,8,0	0,0,2	4,2,0	0,0,0	298	149	1	1.0	1.0,1.0,0.0	1.0,1.0,NA	-0.333
10141	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45038666	45038765	45038182	45038353	45039088	45039164	10141	771,871,571	1,5,4	748,681,747	10,1,0	248	149	0.898803817031	1.0	0.998,0.991,0.988	0.978,0.998,1.0	0.0
10142	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45039074	45039164	45038666	45038765	45039314	45039382	10142	135,167,110	0,0,1	163,152,161	0,0,0	239	149	1	1.0	1.0,1.0,0.986	1.0,1.0,1.0	-0.005
10143	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45039088	45039164	45038666	45038765	45039314	45039400	10143	509,587,397	0,0,1	522,495,528	0,0,0	225	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
10144	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45042108	45042158	45040849	45040899	45042740	45042788	10144	344,431,318	3,0,0	466,374,452	0,0,0	199	149	1	1.0	0.988,1.0,1.0	1.0,1.0,1.0	-0.004
10145	"ENSMUSG00000035248"	"Tut7"	chr13	-	59926565	59926629	59919374	59920673	59929831	59930157	10145	143,138,150	148,216,150	121,118,158	232,185,283	213	149	0.00360618632406	0.060515768654723086	0.403,0.309,0.412	0.267,0.309,0.281	0.089
10146	"ENSMUSG00000035248"	"Tut7"	chr13	-	59926950	59927015	59926565	59926629	59929831	59930157	10146	37,26,22	118,123,122	29,49,34	103,87,125	214	149	0.0347887337838	0.3307785599438318	0.179,0.128,0.112	0.164,0.282,0.159	-0.062
10147	"ENSMUSG00000035248"	"Tut7"	chr13	-	59942260	59942318	59939589	59939693	59944633	59944734	10147	221,187,166	0,0,1	258,186,249	0,0,0	207	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
10148	"ENSMUSG00000035248"	"Tut7"	chr13	-	59944633	59944734	59942260	59942318	59945483	59945570	10148	160,171,179	2,0,3	270,176,281	3,1,1	250	149	0.829327421448	1.0	0.979,1.0,0.973	0.982,0.991,0.994	-0.005
10149	"ENSMUSG00000035248"	"Tut7"	chr13	-	59949829	59950010	59947454	59948530	59953036	59953189	10149	297,321,293	0,6,0	348,335,387	0,0,0	298	149	0.909068343174	1.0	1.0,0.964,1.0	1.0,1.0,1.0	-0.012
10150	"ENSMUSG00000035248"	"Tut7"	chr13	-	59950805	59950925	59949829	59950010	59953036	59953189	10150	67,53,42	115,100,92	33,66,34	146,114,162	269	149	0.00563572468829	0.08510512035251502	0.244,0.227,0.202	0.111,0.243,0.104	0.072
10151	"ENSMUSG00000035248"	"Tut7"	chr13	-	59962679	59962768	59959328	59959380	59963359	59963537	10151	191,186,176	0,0,0	245,240,283	0,0,1	238	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
10152	"ENSMUSG00000044792"	"Isca1"	chr13	-	59906703	59906809	59903222	59904817	59910555	59910609	10152	1426,1662,1228	6,10,5	1042,912,1195	4,0,0	255	149	1	1.0	0.993,0.99,0.993	0.993,1.0,1.0	-0.006
10153	"ENSMUSG00000044792"	"Isca1"	chr13	-	59910555	59910609	59906703	59906809	59917437	59917624	10153	1363,1494,1157	7,0,0	1029,851,1139	0,0,0	203	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
10154	"ENSMUSG00000021476"	"Habp4"	chr13	+	64321876	64322035	64317827	64317990	64322603	64322672	10154	763,1122,802	0,0,0	607,595,763	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
10156	"ENSMUSG00000010663"	"Fads1"	chr19	+	10162290	10162401	10160251	10160628	10163048	10163246	10156	3884,4029,3507	3,0,3	3673,2905,3242	0,0,2	260	149	1	1.0	0.999,1.0,0.999	1.0,1.0,0.999	-0.0
10157	"ENSMUSG00000010663"	"Fads1"	chr19	+	10162290	10162401	10160251	10160628	10163741	10163843	10157	1927,2033,1811	6,2,2	1876,1466,1644	0,0,0	260	149	1	1.0	0.995,0.998,0.998	1.0,1.0,1.0	-0.003
10158	"ENSMUSG00000010663"	"Fads1"	chr19	+	10162941	10163246	10162290	10162401	10163741	10163843	10158	1639,1394,1327	0,0,1	1538,1245,1316	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
10159	"ENSMUSG00000010663"	"Fads1"	chr19	+	10163048	10163246	10160302	10160628	10163741	10163843	10159	1621,1381,1320	6,2,2	1528,1234,1312	0,0,0	298	149	1	1.0	0.993,0.997,0.997	1.0,1.0,1.0	-0.004
10160	"ENSMUSG00000010663"	"Fads1"	chr19	+	10163048	10163246	10162290	10162401	10163741	10163843	10160	3587,3381,3018	0,0,1	3342,2682,2928	0,0,0	298	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
10161	"ENSMUSG00000010663"	"Fads1"	chr19	+	10163741	10163843	10162941	10163246	10164118	10164247	10161	2390,2150,2036	0,2,0	2272,1809,2013	0,0,0	251	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
10162	"ENSMUSG00000010663"	"Fads1"	chr19	+	10168803	10168864	10164118	10164247	10170275	10170352	10162	1949,1836,1652	2,8,1	1706,1575,1681	3,1,0	210	149	1	1.0	0.999,0.994,0.999	0.998,0.999,1.0	-0.002
10163	"ENSMUSG00000010663"	"Fads1"	chr19	+	10170275	10170352	10164118	10164247	10171064	10171162	10163	495,568,410	2,2,0	448,367,394	0,1,3	226	149	1	1.0	0.994,0.995,1.0	1.0,0.996,0.989	0.001
10164	"ENSMUSG00000010663"	"Fads1"	chr19	+	10171064	10171162	10170275	10170352	10171359	10171456	10164	2120,2257,2020	1,0,0	1816,1754,1869	0,0,0	247	149	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
10165	"ENSMUSG00000010663"	"Fads1"	chr19	+	10171681	10171761	10171359	10171456	10172234	10174238	10165	602,626,584	0,4,0	522,515,546	0,0,5	229	149	1	1.0	1.0,0.99,1.0	1.0,1.0,0.986	0.001
10166	"ENSMUSG00000010663"	"Fads1"	chr19	+	10171852	10171978	10171681	10171761	10172234	10174238	10166	1983,2049,1862	0,0,3	1887,1620,1834	0,2,8	275	149	1	1.0	1.0,1.0,0.997	1.0,0.998,0.992	0.002
10169	"ENSMUSG00000035367"	"Rmi1"	chr13	+	58554815	58554904	58550076	58550603	58555723	58557906	10169	180,221,188	0,2,0	207,273,252	0,0,0	238	149	1	1.0	1.0,0.986,1.0	1.0,1.0,1.0	-0.005
10170	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58542123	58542178	58541504	58541973	58542291	58542510	10170	7774,9212,7530	0,1,3	7374,7753,9172	0,0,0	204	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
10171	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58543387	58543501	58542978	58543107	58544001	58544073	10171	14901,15769,12714	0,1,1	14841,13379,16415	3,2,0	263	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
10172	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58544001	58544073	58543078	58543501	58544640	58544713	10172	11088,11929,9859	361,379,312	11381,10118,12245	312,220,307	221	149	0.00662488104673	0.09594707584611939	0.954,0.955,0.955	0.961,0.969,0.964	-0.01
10173	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58545566	58545610	58544640	58544713	58546969	58547026	10173	11858,13228,10802	85,61,61	11385,10544,12534	58,42,50	193	149	1	1.0	0.991,0.994,0.993	0.993,0.995,0.995	-0.002
10174	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58547706	58547804	58546539	58547026	58548146	58548231	10174	10918,12269,10344	0,3,0	11384,10309,11887	0,0,0	247	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
10175	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58548146	58548231	58547706	58547804	58550206	58550278	10175	6358,7198,6254	0,0,2	7023,5827,7004	0,0,0	234	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
10176	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58548155	58548231	58547706	58547804	58550206	58550321	10176	3137,3706,2991	0,0,2	3474,2881,3540	0,0,0	225	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
10177	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58548923	58548986	58548146	58548231	58549877	58549917	10177	17,16,17	3523,3815,3243	19,16,18	3684,3345,3981	212	149	1	1.0	0.003,0.003,0.004	0.004,0.003,0.003	0.0
