ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
18142	"ENSMUSG00000031536"	"Polb"	chr8	-	23137428	23137487	23132320	23132372	23140504	23140571
18143	"ENSMUSG00000031536"	"Polb"	chr8	-	23137428	23137487	23135060	23135110	23140504	23140571
18144	"ENSMUSG00000031536"	"Polb"	chr8	-	23138197	23138272	23137428	23137487	23140504	23140571
18145	"ENSMUSG00000031536"	"Polb"	chr8	-	23140504	23140571	23130528	23130583	23143075	23143133
18146	"ENSMUSG00000031536"	"Polb"	chr8	-	23140504	23140571	23135060	23135110	23143075	23143133
18147	"ENSMUSG00000031536"	"Polb"	chr8	-	23143075	23143133	23140504	23140571	23143329	23143434
18148	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117888266	117888456	117877117	117877839	117891024	117891102
18149	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117888266	117888456	117877117	117877839	117892441	117892541
18150	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117891024	117891102	117877117	117877839	117892441	117892541
18151	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117891024	117891102	117888266	117888456	117892441	117892541
18152	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117893176	117893366	117892441	117892541	117894166	117894345
18153	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117896195	117896717	117894166	117894345	117905472	117905548
18154	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117896195	117896717	117894166	117894345	117910432	117910558
18155	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905399	117905548	117896195	117896717	117910432	117910558
18156	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905399	117905548	117896195	117896717	117914230	117914837
18157	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905472	117905548	117894166	117894345	117910432	117910558
18158	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905472	117905548	117896195	117896717	117910432	117910558
18159	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905472	117905548	117896195	117896717	117914230	117914751
18160	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117910432	117910558	117896195	117896717	117914230	117914751
18161	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117910432	117910558	117903168	117905548	117914230	117914751
18162	"ENSMUSG00000001467"	"Cyp51"	chr5	-	4141844	4142040	4137777	4137873	4149123	4149298
18163	"ENSMUSG00000001467"	"Cyp51"	chr5	-	4142387	4142507	4141844	4142040	4149123	4149178
18166	"ENSMUSG00000040407"	"Akap9"	chr5	+	4010111	4012457	4007623	4007800	4018579	4018793
18167	"ENSMUSG00000040407"	"Akap9"	chr5	+	4021901	4022037	4020663	4020737	4022755	4022841
18168	"ENSMUSG00000040407"	"Akap9"	chr5	+	4051404	4051758	4042045	4042138	4053560	4053782
18169	"ENSMUSG00000040407"	"Akap9"	chr5	+	4094798	4094978	4093917	4094070	4095897	4096941
18170	"ENSMUSG00000040407"	"Akap9"	chr5	+	4115180	4115386	4114070	4114739	4115804	4115910
18171	"ENSMUSG00000040407"	"Akap9"	chr5	+	4117739	4117922	4115804	4115910	4119006	4119207
18172	"ENSMUSG00000007415"	"Gatad1"	chr5	-	3693557	3693741	3689960	3691580	3694880	3694940
18173	"ENSMUSG00000007415"	"Gatad1"	chr5	-	3696783	3696909	3694880	3694940	3697379	3697806
18175	"ENSMUSG00000013622"	"Atraid"	chr5	+	31210106	31210228	31209805	31209877	31211304	31211337
18176	"ENSMUSG00000013622"	"Atraid"	chr5	+	31211304	31211402	31209540	31210228	31211606	31211737
18178	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70701075	70701196	70695140	70696706	70704263	70704751
18179	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70701078	70701196	70696233	70696706	70704263	70710920
18180	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70704263	70704751	70701075	70701196	70709779	70710264
18181	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70706228	70706340	70704263	70704751	70709779	70710264
18182	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70709779	70710264	70706228	70706340	70712332	70712469
18183	"ENSMUSG00000036054"	"Sugp2"	chr8	+	70711592	70711654	70709779	70710264	70712332	70712469
18190	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156321799	156321974	156320611	156320782	156322056	156322185
18191	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156321799	156322185	156320611	156320782	156323638	156323759
18192	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156322056	156322185	156320611	156320782	156323638	156323759
18193	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156323638	156323759	156321675	156322185	156324713	156324824
18194	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156323846	156323937	156323638	156323759	156324713	156324824
18195	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156324550	156324626	156323846	156323937	156324713	156324824
18196	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156326117	156326257	156325769	156325958	156327022	156327134
18197	"ENSMUSG00000095567"	"Noc2l"	chr4	+	156329623	156329767	156325056	156325170	156329886	156330000
18198	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30824924	30825031	30824286	30824457	30826342	30826396
18200	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30824924	30825031	30824286	30824457	30829807	30829914
18202	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30826342	30826396	30824255	30824457	30827081	30827172
18203	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30826342	30826396	30824255	30824457	30829807	30829914
18204	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30826342	30826396	30824924	30825031	30827035	30827172
18205	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30826342	30826396	30824924	30825031	30829807	30829914
18207	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30827035	30827172	30826342	30826396	30829807	30829914
18208	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30827081	30827172	30824317	30824457	30829807	30829914
18209	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30827081	30827172	30826342	30826396	30829807	30829914
18212	"ENSMUSG00000028476"	"Reck"	chr4	+	43895849	43895886	43894818	43894893	43897994	43898080
18213	"ENSMUSG00000028476"	"Reck"	chr4	+	43913784	43914052	43911931	43912129	43918313	43918493
18224	"ENSMUSG00000092569"	"Gm20544"	chr18	-	75497781	75497898	75497177	75497447	75498145	75498213
18226	"ENSMUSG00000092569"	"Gm20544"	chr18	-	75497781	75497918	75497185	75497447	75498145	75498301
18235	"ENSMUSG00000039934"	"Gsap"	chr5	+	21401042	21401099	21399397	21399474	21412238	21412308
18239	"ENSMUSG00000039934"	"Gsap"	chr5	+	21483042	21483138	21477979	21478041	21492674	21492794
18240	"ENSMUSG00000039934"	"Gsap"	chr5	+	21485993	21486064	21483042	21483138	21486505	21486600
18241	"ENSMUSG00000039934"	"Gsap"	chr5	+	21486505	21486600	21483042	21483138	21492674	21492794
18243	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20761095	20761190	20760704	20760858	20761525	20761698
18244	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20761112	20761190	20760727	20760858	20761525	20761698
18245	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20763950	20764935	20763397	20763573	20766019	20766130
18246	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20766566	20766750	20766289	20766469	20766977	20767076
18247	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20766977	20767076	20766566	20766750	20767935	20768060
18248	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20771937	20772097	20771238	20771727	20772210	20772387
18249	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20772527	20772647	20772210	20772387	20772895	20773074
18250	"ENSMUSG00000029446"	"Psph"	chr5	-	129843482	129843631	129842621	129842962	129846302	129846448
18251	"ENSMUSG00000029446"	"Psph"	chr5	-	129846302	129846448	129842621	129842962	129847669	129847804
18254	"ENSMUSG00000053091"	"Lins1"	chr7	+	66345923	66346054	66339641	66339771	66356772	66356872
18257	"ENSMUSG00000053091"	"Lins1"	chr7	+	66356772	66356872	66339647	66339771	66357787	66357969
18259	"ENSMUSG00000053091"	"Lins1"	chr7	+	66357787	66358301	66345923	66346054	66359906	66360494
18260	"ENSMUSG00000053091"	"Lins1"	chr7	+	66358386	66358476	66357777	66358301	66359041	66359183
18261	"ENSMUSG00000053091"	"Lins1"	chr7	+	66358386	66358476	66357777	66358301	66359906	66360123
18263	"ENSMUSG00000053091"	"Lins1"	chr7	+	66358386	66358491	66357787	66358301	66359041	66359183
18264	"ENSMUSG00000053091"	"Lins1"	chr7	+	66359041	66359183	66357777	66358301	66359906	66360123
18265	"ENSMUSG00000053091"	"Lins1"	chr7	+	66359041	66359183	66358386	66358476	66359906	66360123
18267	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156201466	156201560	156198345	156198458	156203620	156203696
18269	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156208432	156208458	156207991	156208126	156208548	156208579
18270	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156208432	156208579	156207991	156208126	156209873	156211722
18271	"ENSMUSG00000059939"	"9430015G10Rik"	chr4	+	156208548	156208579	156207991	156208126	156209873	156210676
18284	"ENSMUSG00000029033"	"Acap3"	chr4	+	155981340	155981394	155981023	155981143	155983327	155983386
18285	"ENSMUSG00000029033"	"Acap3"	chr4	+	155983873	155984057	155983327	155983386	155984415	155984460
18287	"ENSMUSG00000029033"	"Acap3"	chr4	+	155987114	155987323	155986761	155986873	155987416	155987486
18288	"ENSMUSG00000051557"	"Pusl1"	chr4	-	155975209	155975359	155974836	155975126	155975508	155975666
18289	"ENSMUSG00000051557"	"Pusl1"	chr4	-	155975508	155975696	155974950	155975126	155975814	155975872
18290	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72105247	72105371	72074575	72074766	72109035	72109147
18291	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72105247	72105371	72074575	72074766	72119123	72119255
18292	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72105247	72105371	72074606	72074978	72119123	72119255
18293	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72109035	72109147	72074575	72074766	72119123	72119255
18294	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72109035	72109147	72105247	72105371	72119123	72119255
18295	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72124052	72124239	72119123	72119467	72126002	72126161
18296	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72124052	72124239	72119123	72119467	72130414	72131555
18297	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72126002	72126161	72119123	72119467	72130414	72131555
18298	"ENSMUSG00000056091"	"St3gal5"	chr6	+	72126002	72126161	72124052	72124239	72130414	72131555
18300	"ENSMUSG00000001924"	"Uba1"	chrX	+	20538482	20538587	20538209	20538386	20538673	20538754
18301	"ENSMUSG00000001924"	"Uba1"	chrX	+	20538673	20538754	20538209	20538386	20539054	20539210
18302	"ENSMUSG00000001924"	"Uba1"	chrX	+	20538673	20538754	20538482	20538587	20541824	20541990
18303	"ENSMUSG00000001924"	"Uba1"	chrX	+	20539054	20539210	20538673	20538754	20541824	20541990
18304	"ENSMUSG00000001924"	"Uba1"	chrX	+	20545629	20545704	20544827	20545023	20545831	20546021
18307	"ENSMUSG00000049252"	"Lrp1b"	chr2	-	40640911	40641028	40632773	40632880	40691403	40691523
18308	"ENSMUSG00000049252"	"Lrp1b"	chr2	-	40776652	40776772	40772151	40772280	40779233	40779356
18309	"ENSMUSG00000049252"	"Lrp1b"	chr2	-	41135951	41136101	41083549	41083690	41158348	41158443
18310	"ENSMUSG00000049252"	"Lrp1b"	chr2	-	41325528	41325645	41298913	41298994	41335112	41335238
18317	"ENSMUSG00000033326"	"Kdm4a"	chr4	-	117999579	117999750	117996066	117996186	118001095	118001281
18318	"ENSMUSG00000033326"	"Kdm4a"	chr4	-	118025581	118025775	118023581	118023631	118027118	118027233
18319	"ENSMUSG00000031479"	"Vps36"	chr8	+	22688913	22688982	22682824	22682982	22692289	22692360
18320	"ENSMUSG00000031479"	"Vps36"	chr8	+	22692289	22692360	22682824	22682982	22695682	22695797
18321	"ENSMUSG00000031479"	"Vps36"	chr8	+	22695682	22695797	22692289	22692360	22696792	22696882
18322	"ENSMUSG00000031479"	"Vps36"	chr8	+	22700284	22700317	22697872	22697959	22700404	22700482
18323	"ENSMUSG00000031479"	"Vps36"	chr8	+	22700404	22700482	22700284	22700317	22703510	22703576
18324	"ENSMUSG00000031479"	"Vps36"	chr8	+	22701553	22701688	22700404	22700482	22703510	22703576
18327	"ENSMUSG00000029061"	"Mmp23"	chr4	-	155735887	155736052	155735695	155735806	155736441	155736609
18328	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151152837	151153018	151151568	151151690	151168640	151168748
18329	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151152837	151153018	151152023	151152112	151168640	151168748
18331	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151168640	151168748	151152837	151153018	151185963	151186041
18332	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151168640	151168748	151152837	151153018	151186308	151186473
18333	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151168640	151168748	151152837	151153018	151199286	151199694
18334	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151186308	151186473	151152837	151153018	151199286	151199694
18335	"ENSMUSG00000084885"	"3010001F23Rik"	chrX	+	151186308	151186473	151168640	151168748	151199286	151199694
18337	"ENSMUSG00000029049"	"Morn1"	chr4	+	155176725	155176816	155175339	155175450	155185722	155185819
18338	"ENSMUSG00000029049"	"Morn1"	chr4	+	155177518	155177606	155176725	155176816	155185722	155185819
18339	"ENSMUSG00000029049"	"Morn1"	chr4	+	155226858	155226902	155213339	155213422	155229623	155229962
18340	"ENSMUSG00000029056"	"Pank4"	chr4	+	155054903	155054996	155054450	155054634	155055330	155055484
18341	"ENSMUSG00000029056"	"Pank4"	chr4	+	155056605	155056687	155055829	155056011	155056925	155057026
18342	"ENSMUSG00000029056"	"Pank4"	chr4	+	155056925	155057026	155055829	155056011	155059086	155059242
18343	"ENSMUSG00000029056"	"Pank4"	chr4	+	155061039	155061127	155060718	155060831	155061659	155061811
18344	"ENSMUSG00000029056"	"Pank4"	chr4	+	155062849	155062899	155062607	155062663	155063411	155063482
18345	"ENSMUSG00000029056"	"Pank4"	chr4	+	155063948	155064049	155063377	155063482	155064951	155065328
18346	"ENSMUSG00000029056"	"Pank4"	chr4	+	155064182	155064251	155063377	155064049	155064951	155065328
18352	"ENSMUSG00000021311"	"Mtr"	chr13	-	12231695	12231785	12230298	12230451	12236307	12236448
18353	"ENSMUSG00000021311"	"Mtr"	chr13	-	12262204	12262311	12259440	12259503	12262778	12262871
18355	"ENSMUSG00000027598"	"Itch"	chr2	+	154980115	154980192	154975428	154975505	155005312	155005403
18357	"ENSMUSG00000027598"	"Itch"	chr2	+	155005312	155005403	154980115	154980192	155010603	155010745
18358	"ENSMUSG00000027598"	"Itch"	chr2	+	155020961	155021007	155015853	155015991	155022473	155022631
18359	"ENSMUSG00000027598"	"Itch"	chr2	+	155024077	155024273	155022473	155022631	155025654	155025750
18361	"ENSMUSG00000028343"	"Erp44"	chr4	-	48196802	48196905	48193322	48194709	48204143	48204285
18362	"ENSMUSG00000028343"	"Erp44"	chr4	-	48204143	48204285	48196802	48196905	48205117	48205229
18363	"ENSMUSG00000028343"	"Erp44"	chr4	-	48204143	48204285	48196802	48196905	48208696	48208813
18364	"ENSMUSG00000028343"	"Erp44"	chr4	-	48205117	48205229	48196802	48196905	48208696	48208813
18365	"ENSMUSG00000028343"	"Erp44"	chr4	-	48205117	48205229	48196802	48196905	48211649	48211707
18366	"ENSMUSG00000028343"	"Erp44"	chr4	-	48205117	48205229	48204143	48204285	48208696	48208813
18367	"ENSMUSG00000028343"	"Erp44"	chr4	-	48208696	48208813	48196802	48196905	48211649	48211707
18368	"ENSMUSG00000028343"	"Erp44"	chr4	-	48208696	48208813	48205117	48205229	48211649	48211707
18369	"ENSMUSG00000028343"	"Erp44"	chr4	-	48236872	48236988	48211649	48211707	48241295	48241335
18370	"ENSMUSG00000028343"	"Erp44"	chr4	-	48236872	48236988	48219342	48219527	48241295	48241335
18371	"ENSMUSG00000028343"	"Erp44"	chr4	-	48236872	48236988	48219342	48219527	48279383	48279558
18372	"ENSMUSG00000028343"	"Erp44"	chr4	-	48241295	48241335	48219342	48219527	48279383	48279558
18373	"ENSMUSG00000028343"	"Erp44"	chr4	-	48241295	48241335	48236872	48236988	48243476	48243549
18374	"ENSMUSG00000028343"	"Erp44"	chr4	-	48241295	48241335	48236872	48236988	48279383	48279558
18375	"ENSMUSG00000028343"	"Erp44"	chr4	-	48243476	48243549	48236872	48236988	48279383	48279452
18376	"ENSMUSG00000028343"	"Erp44"	chr4	-	48243476	48243549	48240891	48241335	48279383	48279452
18389	"ENSMUSG00000027411"	"Vps16"	chr2	+	130279541	130279630	130266258	130266367	130279834	130279932
18390	"ENSMUSG00000027411"	"Vps16"	chr2	+	130280016	130280145	130279834	130279932	130280226	130280371
18392	"ENSMUSG00000027411"	"Vps16"	chr2	+	130281539	130281634	130281355	130281445	130281760	130281837
18393	"ENSMUSG00000027411"	"Vps16"	chr2	+	130282150	130282282	130281760	130281837	130282371	130282499
18394	"ENSMUSG00000027411"	"Vps16"	chr2	+	130282626	130282662	130282241	130282499	130282819	130282928
18395	"ENSMUSG00000027411"	"Vps16"	chr2	+	130284092	130284170	130283713	130283821	130284254	130284424
18396	"ENSMUSG00000027411"	"Vps16"	chr2	+	130284506	130284603	130284254	130284424	130285215	130285319
18397	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152573198	152573351	152568816	152568997	152581105	152581278
18398	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152581105	152581278	152573198	152573351	152582633	152582698
18399	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152582633	152582698	152581105	152581278	152583388	152583544
18401	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152602549	152602732	152591813	152591940	152608698	152608825
18402	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152608698	152608825	152602549	152602732	152620366	152620428
18403	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152621639	152621756	152620366	152620428	152622231	152622380
18404	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152628755	152628915	152623279	152623467	152631402	152631583
18405	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152628755	152628916	152623279	152623467	152631402	152631583
18406	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152631402	152631583	152623279	152623467	152636260	152636386
18407	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152638978	152639184	152636260	152636386	152639929	152640156
18408	"ENSMUSG00000039577"	"Nphp4"	chr4	+	152645634	152645806	152644720	152644806	152646030	152646210
18411	"ENSMUSG00000021313"	"Ryr2"	chr13	-	11691083	11691133	11684814	11684875	11695851	11695973
18412	"ENSMUSG00000021313"	"Ryr2"	chr13	-	11905719	11905734	11900349	11900424	11933196	11933301
18417	"ENSMUSG00000058498"	"Rnf207"	chr4	-	152398335	152398372	152397820	152397889	152398492	152398565
18418	"ENSMUSG00000058498"	"Rnf207"	chr4	-	152398335	152398372	152397820	152397889	152399498	152399545
18419	"ENSMUSG00000058498"	"Rnf207"	chr4	-	152398335	152398404	152397820	152397889	152398492	152398565
18420	"ENSMUSG00000058498"	"Rnf207"	chr4	-	152398335	152398404	152397820	152397889	152399498	152399545
18421	"ENSMUSG00000058498"	"Rnf207"	chr4	-	152398492	152398565	152397820	152397889	152399498	152399545
18425	"ENSMUSG00000058498"	"Rnf207"	chr4	-	152402117	152402250	152400375	152400520	152402724	152402915
18426	"ENSMUSG00000039713"	"Plekhg5"	chr4	+	152191914	152191965	152191362	152191458	152192168	152192318
18427	"ENSMUSG00000028952"	"Zbtb48"	chr4	-	152107152	152107264	152106483	152106691	152110234	152110476
18428	"ENSMUSG00000037946"	"Fgd3"	chr13	-	49427185	49427248	49421708	49421831	49428390	49428498
18429	"ENSMUSG00000073700"	"Klhl21"	chr4	+	152096756	152097162	152093259	152094420	152098763	152098836
18430	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53758042	53758092	53747709	53747828	53784724	53784763
18431	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53758042	53758092	53747812	53748066	53784724	53784763
18432	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53758174	53758304	53758042	53758092	53784724	53784763
18433	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53784724	53784763	53747555	53747828	53793303	53793399
18434	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53784724	53784763	53747812	53748066	53793303	53793399
18435	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53784724	53784763	53747812	53748066	53799365	53799407
18436	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53793303	53793399	53747812	53748066	53799365	53799407
18437	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53793303	53793399	53784724	53784763	53799365	53799407
18438	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53799365	53799531	53747812	53748066	53803211	53803321
18439	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53808681	53808822	53807004	53807117	53809948	53810104
18440	"ENSMUSG00000039191"	"Rbpj"	chr5	+	53810423	53810527	53809948	53810104	53810646	53813479
18441	"ENSMUSG00000028957"	"Per3"	chr4	-	151093706	151093890	151092684	151092835	151094858	151094955
18443	"ENSMUSG00000028957"	"Per3"	chr4	-	151108866	151108996	151103308	151103444	151110569	151110675
18444	"ENSMUSG00000028957"	"Per3"	chr4	-	151109528	151109657	151108646	151108996	151110569	151110675
18445	"ENSMUSG00000028957"	"Per3"	chr4	-	151110569	151110675	151109528	151109657	151113205	151113362
18447	"ENSMUSG00000028957"	"Per3"	chr4	-	151113592	151113699	151113205	151113362	151116369	151116448
18448	"ENSMUSG00000028957"	"Per3"	chr4	-	151116369	151116448	151113205	151113362	151118313	151118453
18449	"ENSMUSG00000028957"	"Per3"	chr4	-	151122345	151122394	151118313	151118453	151125728	151125930
18450	"ENSMUSG00000028964"	"Park7"	chr4	-	150985464	150985551	150981589	150981928	150988271	150988341
18451	"ENSMUSG00000028964"	"Park7"	chr4	-	150985464	150985551	150981589	150981928	150989706	150989766
18452	"ENSMUSG00000028964"	"Park7"	chr4	-	150988271	150988341	150981589	150981928	150989706	150989766
18453	"ENSMUSG00000028964"	"Park7"	chr4	-	150988271	150988341	150985464	150985551	150989706	150989766
18454	"ENSMUSG00000028964"	"Park7"	chr4	-	150988271	150988341	150985464	150985551	150991496	150991598
18455	"ENSMUSG00000028964"	"Park7"	chr4	-	150989706	150989766	150985464	150985551	150991496	150991598
18456	"ENSMUSG00000028964"	"Park7"	chr4	-	150989706	150989766	150988015	150988341	150991496	150991598
18457	"ENSMUSG00000028964"	"Park7"	chr4	-	150991496	150991598	150985464	150985551	150992774	150992870
18458	"ENSMUSG00000028964"	"Park7"	chr4	-	150991496	150991598	150985464	150985551	150994239	150994285
18459	"ENSMUSG00000028964"	"Park7"	chr4	-	150991496	150991598	150985464	150985551	150998776	150998894
18460	"ENSMUSG00000028964"	"Park7"	chr4	-	150992774	150992880	150985464	150985551	150994239	150994285
18461	"ENSMUSG00000028964"	"Park7"	chr4	-	150992774	150992880	150985464	150985551	150998776	150998894
18462	"ENSMUSG00000028964"	"Park7"	chr4	-	150992774	150992880	150991496	150991598	150993648	150993940
18463	"ENSMUSG00000028964"	"Park7"	chr4	-	150992774	150992880	150991496	150991598	150994239	150994285
18464	"ENSMUSG00000028964"	"Park7"	chr4	-	150992774	150992880	150991496	150991598	150998776	150998894
18465	"ENSMUSG00000020122"	"Egfr"	chr11	+	16812945	16813080	16810067	16810251	16817230	16817299
18466	"ENSMUSG00000025937"	"Lactb2"	chr1	-	13697579	13697661	13693553	13697128	13700288	13700437
18468	"ENSMUSG00000064145"	"Arih2"	chr9	-	108490924	108491034	108488831	108488949	108492223	108492345
18469	"ENSMUSG00000064145"	"Arih2"	chr9	-	108497257	108497325	108493876	108494017	108521224	108521564
18470	"ENSMUSG00000064145"	"Arih2"	chr9	-	108497257	108497325	108494570	108494634	108521224	108521564
18472	"ENSMUSG00000064145"	"Arih2"	chr9	-	108506487	108506533	108497257	108497325	108526427	108526541
18473	"ENSMUSG00000064145"	"Arih2"	chr9	-	108521224	108521564	108497257	108497325	108526427	108526584
18474	"ENSMUSG00000064145"	"Arih2"	chr9	-	108521224	108521567	108497257	108497325	108526427	108526517
18475	"ENSMUSG00000064145"	"Arih2"	chr9	-	108521224	108521567	108506487	108506533	108526427	108526517
18476	"ENSMUSG00000064145"	"Arih2"	chr9	-	108522131	108522193	108521224	108521564	108526427	108526517
18477	"ENSMUSG00000064145"	"Arih2"	chr9	-	108522131	108522193	108521224	108521567	108526427	108526517
18479	"ENSMUSG00000002210"	"Smg9"	chr7	+	24102816	24102972	24099043	24099316	24114363	24114475
18480	"ENSMUSG00000002210"	"Smg9"	chr7	+	24106945	24107058	24105459	24105557	24114363	24114475
18481	"ENSMUSG00000002210"	"Smg9"	chr7	+	24114363	24114475	24102816	24102972	24115923	24116019
18482	"ENSMUSG00000002210"	"Smg9"	chr7	+	24114363	24114475	24105459	24105557	24115923	24116019
18483	"ENSMUSG00000002210"	"Smg9"	chr7	+	24115923	24116019	24114157	24114475	24116345	24116431
18487	"ENSMUSG00000068328"	"Aup1"	chr6	+	83031891	83032029	83031501	83031813	83032486	83032671
18489	"ENSMUSG00000068328"	"Aup1"	chr6	+	83032109	83032671	83031626	83032029	83033348	83033415
18490	"ENSMUSG00000068328"	"Aup1"	chr6	+	83032486	83032671	83031891	83032029	83033348	83033366
18491	"ENSMUSG00000068328"	"Aup1"	chr6	+	83032878	83032951	83032109	83032671	83033348	83033366
18492	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033047	83033121	83032878	83032951	83033348	83033366
18493	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033047	83033121	83032878	83032951	83033522	83033625
18494	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033348	83033415	83032878	83032951	83033522	83033625
18495	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033348	83033415	83033047	83033121	83033522	83033625
18496	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033522	83033625	83033047	83033121	83033739	83033859
18497	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033958	83034074	83033739	83033859	83034194	83034375
18498	"ENSMUSG00000068328"	"Aup1"	chr6	+	83033958	83034074	83033739	83033859	83034256	83034375
18500	"ENSMUSG00000106261"	"Gm34086"	chr5	+	124174578	124174657	124170423	124170510	124183965	124184100
18503	"ENSMUSG00000058013"	"Septin11"	chr5	+	93287307	93287422	93241295	93241456	93296245	93296402
18504	"ENSMUSG00000058013"	"Septin11"	chr5	+	93302728	93302915	93296245	93296441	93309008	93309105
18505	"ENSMUSG00000058013"	"Septin11"	chr5	+	93304709	93304871	93302728	93302915	93309008	93309105
18507	"ENSMUSG00000058013"	"Septin11"	chr5	+	93321331	93321396	93315358	93315546	93323262	93324306
18510	"ENSMUSG00000028990"	"Lzic"	chr4	+	149569825	149570049	149569687	149569730	149570314	149570456
18513	"ENSMUSG00000029420"	"Rimbp2"	chr5	-	128837867	128837913	128835870	128836284	128838403	128838538
18514	"ENSMUSG00000029420"	"Rimbp2"	chr5	-	128850400	128850569	128848763	128848867	128851232	128851417
18515	"ENSMUSG00000029420"	"Rimbp2"	chr5	-	128857322	128857440	128851232	128851417	128861854	128861989
18517	"ENSMUSG00000029420"	"Rimbp2"	chr5	-	128863715	128863862	128861854	128862013	128865222	128865678
