ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1434	"ENSMUSG00000021832"	"Psmc6"	chr14	+	45568286	45568483	45569362	45569415	45567284	45567389	45572109	45572137
1435	"ENSMUSG00000021832"	"Psmc6"	chr14	+	45568443	45568483	45569362	45569415	45568286	45568366	45572109	45572177
1436	"ENSMUSG00000092165"	"Gm5624"	chr14	-	44797289	44797471	44798155	44798244	44794586	44795367	44799238	44799401
1437	"ENSMUSG00000092165"	"Gm5624"	chr14	-	44797289	44797471	44798155	44798287	44794586	44795367	44799238	44799401
1438	"ENSMUSG00000092165"	"Gm5624"	chr14	-	44797289	44797471	44799238	44799401	44794586	44795367	44865050	44865292
1439	"ENSMUSG00000022487"	"Gtsf1"	chr15	-	103333857	103333958	103336766	103336811	103329616	103329743	103338285	103338421
1440	"ENSMUSG00000095318"	"Gm8024"	chr14	-	42346078	42346191	42352384	42352568	42344962	42345125	42353010	42353256
1441	"ENSMUSG00000095318"	"Gm8024"	chr14	-	42346078	42346191	42352384	42352681	42344962	42345125	42353010	42353256
1442	"ENSMUSG00000091110"	"Gm2832"	chr14	+	40999331	40999589	41000807	41000917	40998200	40998302	41001646	41001809
1443	"ENSMUSG00000041028"	"Ghitm"	chr14	-	36847116	36847288	36847858	36848047	36842048	36844183	36849543	36849652
1444	"ENSMUSG00000021796"	"Bmpr1a"	chr14	-	34151612	34151757	34156335	34156435	34146902	34147095	34156594	34156691
1445	"ENSMUSG00000036606"	"Plxnb2"	chr15	-	89048622	89048737	89049449	89049603	89048415	89048524	89049905	89050032
1446	"ENSMUSG00000054051"	"Ercc6"	chr14	+	32238903	32239335	32248105	32248835	32235477	32235556	32263182	32263311
1447	"ENSMUSG00000021911"	"Parg"	chr14	+	31993586	31993665	31996806	31996915	31984640	31984788	32006055	32006161
1448	"ENSMUSG00000013701"	"Timm23"	chr14	-	31913298	31913357	31915359	31915408	31911100	31911211	31915810	31915904
1449	"ENSMUSG00000013701"	"Timm23"	chr14	-	31913298	31913357	31915359	31915444	31911100	31911211	31915810	31915904
1450	"ENSMUSG00000013701"	"Timm23"	chr14	-	31915359	31915444	31915810	31915904	31913298	31913357	31920925	31920984
1451	"ENSMUSG00000056234"	"Ncoa4"	chr14	+	31888192	31888227	31888584	31888676	31887748	31887779	31892704	31892859
1452	"ENSMUSG00000021906"	"Oxnad1"	chr14	+	31814024	31814088	31817321	31817428	31813592	31813716	31818443	31818585
1453	"ENSMUSG00000014496"	"Ankrd28"	chr14	-	31477689	31477760	31486210	31486289	31470599	31470800	31500878	31500962
1454	"ENSMUSG00000014496"	"Ankrd28"	chr14	-	31477689	31477760	31486210	31486289	31470599	31470800	31552283	31552335
1455	"ENSMUSG00000042354"	"Gnl3"	chr14	-	30735385	30735522	30736009	30736184	30735123	30735281	30736546	30736634
1456	"ENSMUSG00000031311"	"Nono"	chrX	+	100474098	100474158	100480814	100480983	100473160	100473368	100483092	100483286
1457	"ENSMUSG00000031311"	"Nono"	chrX	+	100474098	100474158	100483092	100483286	100473160	100473368	100485121	100485423
1458	"ENSMUSG00000031311"	"Nono"	chrX	+	100474101	100474158	100480814	100480983	100473340	100473368	100483092	100483286
1459	"ENSMUSG00000031311"	"Nono"	chrX	+	100474101	100474158	100483092	100483286	100473340	100473368	100485121	100486037
1460	"ENSMUSG00000031311"	"Nono"	chrX	+	100480814	100480983	100483092	100483286	100474098	100474158	100485121	100485423
1461	"ENSMUSG00000021917"	"Spcs1"	chr14	-	30722634	30722721	30722800	30722860	30721782	30722179	30723161	30723566
1462	"ENSMUSG00000015968"	"Cacna1d"	chr14	-	29811252	29811336	29811778	29811862	29804367	29804496	29817274	29817385
1463	"ENSMUSG00000015968"	"Cacna1d"	chr14	-	29811252	29811336	29811778	29811862	29804908	29804953	29817274	29817385
1464	"ENSMUSG00000015968"	"Cacna1d"	chr14	-	29829609	29829669	29829742	29829802	29827445	29827552	29833022	29833152
1465	"ENSMUSG00000015968"	"Cacna1d"	chr14	-	29893252	29893356	29893912	29894016	29864504	29864674	29900501	29900698
1466	"ENSMUSG00000040760"	"Appl1"	chr14	-	26682907	26682995	26684762	26684834	26681381	26681423	26685603	26685663
1467	"ENSMUSG00000025290"	"Rps24"	chr14	+	24541817	24541883	24541974	24542184	24540748	24540826	24543450	24543561
1468	"ENSMUSG00000025290"	"Rps24"	chr14	+	24541974	24542184	24543450	24543561	24541817	24541883	24545497	24545500
1469	"ENSMUSG00000025290"	"Rps24"	chr14	+	24544119	24544137	24545497	24545517	24543450	24543561	24545842	24545913
1470	"ENSMUSG00000023341"	"Mx2"	chr16	+	97347524	97347679	97347946	97348085	97346811	97346949	97348537	97348736
1471	"ENSMUSG00000063458"	"Lrmda"	chr14	+	22734896	22734960	22878756	22878850	22646492	22646610	23106022	23106153
1472	"ENSMUSG00000021773"	"Comtd1"	chr14	-	21898277	21898383	21898608	21898736	21897940	21898188	21898846	21898962
1473	"ENSMUSG00000021771"	"Vdac2"	chr14	+	21888458	21888686	21890486	21890637	21888058	21888111	21893949	21894007
1474	"ENSMUSG00000021771"	"Vdac2"	chr14	+	21890486	21890637	21893949	21894007	21888458	21888686	21895213	21895305
1475	"ENSMUSG00000021770"	"Samd8"	chr14	+	21825030	21825623	21830153	21830249	21800615	21800904	21833746	21833864
1476	"ENSMUSG00000021770"	"Samd8"	chr14	+	21830153	21830249	21833746	21833864	21825030	21825623	21842471	21842622
1477	"ENSMUSG00000034235"	"Usp54"	chr14	-	20610913	20612310	20614935	20615131	20606314	20606433	20616010	20616130
1478	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20401379	20401484	20402771	20402905	20398329	20398462	20424397	20424522
1479	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402905	20413330	20413518	20401379	20401484	20424397	20424522
1480	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402907	20406422	20406565	20401379	20401484	20408091	20408208
1481	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20402771	20402907	20413330	20413518	20401379	20401484	20417913	20418135
1482	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20406422	20406565	20408091	20408208	20402771	20402907	20413330	20413518
1483	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20408091	20408208	20413330	20413518	20406422	20406565	20424397	20424522
1484	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20409822	20409984	20413330	20413518	20408091	20408208	20424397	20424522
1485	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20409822	20409984	20413330	20413518	20408091	20408208	20431816	20431889
1486	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20413330	20413518	20424397	20424522	20408091	20408208	20425577	20425681
1487	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20427842	20428067	20428467	20428591	20425577	20425681	20428831	20428951
1488	"ENSMUSG00000051984"	"Sec31b"	chr19	-	44523126	44523270	44524496	44524692	44522679	44522822	44532139	44532251
1489	"ENSMUSG00000051984"	"Sec31b"	chr19	-	44524143	44524239	44524496	44524692	44523126	44523270	44532139	44532251
1490	"ENSMUSG00000096574"	"Gm2956"	chr14	-	19122451	19122586	19132241	19132392	19121556	19121719	19135569	19135683
1491	"ENSMUSG00000041429"	"Nthl1"	chr17	+	24853698	24853869	24854561	24854721	24852900	24853139	24857397	24857503
1492	"ENSMUSG00000094132"	"Gm3264"	chr14	-	17599386	17599521	17609286	17609437	17598489	17598652	17612629	17612743
1493	"ENSMUSG00000094132"	"Gm3264"	chr14	-	17599678	17599814	17605506	17605784	17599386	17599521	17609286	17609437
1494	"ENSMUSG00000094132"	"Gm3264"	chr14	-	17599678	17599814	17609096	17609138	17599386	17599521	17609286	17609437
1495	"ENSMUSG00000094132"	"Gm3264"	chr14	-	17605506	17605784	17609096	17609138	17599386	17599521	17609286	17609437
1496	"ENSMUSG00000095295"	"Gm3488"	chr14	-	16953364	16953499	16963189	16963340	16952473	16952636	16966519	16966633
1497	"ENSMUSG00000121513"	"ENSMUSG00000121513"	chr14	-	10516877	10517057	10748553	10748658	10505631	10507189	10915440	10916192
1498	"ENSMUSG00000005981"	"Trap1"	chr16	-	3873660	3873734	3880193	3880265	3872617	3872773	3883096	3883237
1499	"ENSMUSG00000005981"	"Trap1"	chr16	-	3874193	3874303	3878620	3878781	3873660	3873734	3880193	3880265
1500	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31352917	31352995	31354852	31354925	31351989	31352084	31356155	31356236
1501	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31354852	31354925	31356155	31356236	31352917	31352995	31357700	31357741
1502	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119601100	119601226	119606050	119606697	119599307	119599655	119608674	119608776
1503	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119602546	119602840	119603402	119603492	119599303	119599655	119606050	119606697
1504	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119602609	119602840	119603402	119603492	119599309	119599655	119606050	119606361
1505	"ENSMUSG00000025451"	"Paip1"	chr13	+	119577294	119577407	119582272	119582384	119574504	119574690	119584250	119584376
1506	"ENSMUSG00000025451"	"Paip1"	chr13	+	119586439	119586546	119587231	119587349	119584250	119584376	119588327	119588382
1507	"ENSMUSG00000116207"	"Nnt"	chr13	-	119523114	119523203	119541087	119541290	119518211	119518399	119545438	119545488
1508	"ENSMUSG00000116207"	"Nnt"	chr13	-	119525729	119525817	119541087	119541290	119523114	119523203	119545438	119545488
1509	"ENSMUSG00000116207"	"Nnt"	chr13	-	119533282	119533512	119541087	119541290	119531146	119531364	119545438	119545488
1510	"ENSMUSG00000042258"	"Isl1"	chr13	-	116441753	116442013	116444809	116444999	116439581	116439868	116445930	116445958
1511	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4207680	4207788	4207877	4207955	4206793	4207198	4208064	4208151
1512	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4207877	4207955	4208064	4208127	4207680	4207788	4208608	4208716
1513	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4207877	4207955	4208064	4208362	4207680	4207788	4208608	4208918
1514	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208064	4208127	4208608	4208716	4207877	4207955	4208801	4208918
1515	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4209225	4209326	4209401	4209459	4209001	4209092	4211066	4211214
1516	"ENSMUSG00000016018"	"Mtrex"	chr13	-	113045428	113045531	113046349	113046448	113043518	113043650	113047443	113047568
1517	"ENSMUSG00000021756"	"Il6st"	chr13	+	112627016	112627176	112630122	112630205	112625037	112625192	112631112	112631323
1518	"ENSMUSG00000010110"	"Stx5a"	chr19	+	8719617	8719861	8720443	8720499	8718776	8718939	8720716	8720787
1519	"ENSMUSG00000032745"	"Gpbp1"	chr13	-	111579854	111579940	111584429	111584489	111577165	111577350	111585466	111585533
1520	"ENSMUSG00000032745"	"Gpbp1"	chr13	-	111603384	111603504	111623956	111624904	111589906	111590030	111626251	111626562
1521	"ENSMUSG00000021700"	"Rab3c"	chr13	-	110220663	110220788	110317512	110317631	110190720	110198536	110397012	110397240
1522	"ENSMUSG00000021700"	"Rab3c"	chr13	-	110317512	110317631	110397012	110397240	110220663	110220788	110416528	110416684
1523	"ENSMUSG00000021692"	"Dimt1"	chr13	+	107085208	107085295	107086062	107086124	107084093	107084167	107086199	107086293
1524	"ENSMUSG00000042590"	"Ipo11"	chr13	-	106959463	106959559	106978596	106978718	106948290	106948800	106983853	106983967
1525	"ENSMUSG00000042590"	"Ipo11"	chr13	-	106984748	106984844	106997368	106997445	106983853	106983967	107002372	107002488
1526	"ENSMUSG00000042590"	"Ipo11"	chr13	-	107025870	107025914	107032312	107032383	107023174	107023265	107033723	107033772
1527	"ENSMUSG00000042590"	"Ipo11"	chr13	-	107028123	107028276	107033723	107033772	107025870	107025914	107035426	107035485
1528	"ENSMUSG00000042590"	"Ipo11"	chr13	-	107028930	107029123	107032312	107032383	107028123	107028276	107033723	107033772
1529	"ENSMUSG00000042590"	"Ipo11"	chr13	-	107032312	107032383	107033723	107033772	107028930	107029123	107035426	107035485
1530	"ENSMUSG00000042590"	"Ipo11"	chr13	-	107056031	107056132	107061520	107061664	107047251	107047324	107073267	107073453
1531	"ENSMUSG00000021714"	"Cenpk"	chr13	+	104372686	104372733	104378696	104378779	104370654	104370740	104378862	104378961
1532	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961356	103964414	103964531	103959821	103959914	103970005	103971536
1533	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961356	103966695	103966839	103959821	103959914	103970005	103971536
1534	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961434	103964414	103964531	103959821	103959914	103966695	103966839
1535	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961434	103964414	103964531	103959821	103959914	103970005	103971536
1536	"ENSMUSG00000021709"	"Erbin"	chr13	-	103961227	103961434	103966695	103966839	103959821	103959914	103970005	103971536
1537	"ENSMUSG00000021709"	"Erbin"	chr13	-	103964414	103964531	103966695	103966839	103959821	103959914	103970005	103971536
1538	"ENSMUSG00000021709"	"Erbin"	chr13	-	103964414	103964531	103970005	103971536	103961227	103961356	103975814	103975998
1539	"ENSMUSG00000021709"	"Erbin"	chr13	-	103964414	103964531	103966695	103966839	103961227	103961434	103970005	103971536
1540	"ENSMUSG00000021709"	"Erbin"	chr13	-	103964414	103964531	103970005	103971536	103961227	103961434	103975814	103975998
1541	"ENSMUSG00000021709"	"Erbin"	chr13	-	103987252	103987352	103991326	103991396	103982011	103982133	103993502	103993618
1542	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100943041	100943268	100947813	100947943	100940369	100940498	100949155	100949313
1543	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100945591	100945787	100949155	100949313	100943041	100943268	100949972	100950014
1544	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100957626	100957714	100961423	100961509	100954633	100954721	100962959	100963026
1545	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100961423	100961509	100962959	100963026	100957626	100957714	100965407	100965530
1546	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100962959	100963026	100965407	100965530	100961423	100961509	100969608	100969848
1547	"ENSMUSG00000041431"	"Ccnb1"	chr13	-	100918132	100918291	100919972	100920155	100917665	100917902	100921964	100922126
1548	"ENSMUSG00000041431"	"Ccnb1"	chr13	-	100919972	100920155	100921964	100922126	100918132	100918291	100922240	100922411
1549	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100875521	100875703	100877675	100877739	100872584	100872781	100881037	100881165
1550	"ENSMUSG00000061474"	"Mrps36"	chr13	-	100875521	100875709	100877675	100877739	100872462	100872781	100881037	100881167
1551	"ENSMUSG00000021635"	"Rad17"	chr13	-	100755601	100755659	100759305	100759426	100753671	100754440	100760927	100761074
1552	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100615698	100615762	100617047	100617155	100613611	100613718	100617511	100617599
1553	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100617047	100617155	100617511	100617599	100615698	100615762	100617719	100617810
1554	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100619445	100619551	100622578	100622633	100617719	100617810	100622981	100623032
1555	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100622633	100622981	100623032	100617719	100617810	100625356	100625443
1556	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100622578	100622633	100622981	100623032	100619445	100619551	100625356	100625443
1557	"ENSMUSG00000021645"	"Smn1"	chr13	+	100268863	100268974	100272196	100272247	100267587	100267683	100273888	100274198
1558	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100215166	100215307	100220648	100220703	100214339	100214621	100225860	100225955
1559	"ENSMUSG00000021646"	"Mccc2"	chr13	-	100130074	100130159	100136757	100136824	100127719	100127821	100151893	100152147
1560	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55915113	55915188	55916161	55916186	55914408	55914481	55919865	55921661
1561	"ENSMUSG00000009470"	"Tnpo1"	chr13	-	98986615	98986691	98989362	98989458	98985662	98985762	98989907	98990006
1562	"ENSMUSG00000009470"	"Tnpo1"	chr13	-	98989362	98989458	98989907	98990006	98986615	98986691	98991650	98991738
1563	"ENSMUSG00000021666"	"Gfm2"	chr13	+	97286832	97286921	97289735	97289824	97285816	97285942	97291697	97291758
1564	"ENSMUSG00000021666"	"Gfm2"	chr13	+	97291928	97292108	97296594	97296675	97291697	97291758	97297526	97297675
1565	"ENSMUSG00000021669"	"Cert1"	chr13	+	96679362	96679767	96685704	96685839	96679125	96679152	96708418	96708535
1566	"ENSMUSG00000021669"	"Cert1"	chr13	+	96685704	96685839	96708418	96708535	96679242	96679767	96734712	96734820
1567	"ENSMUSG00000021668"	"Polk"	chr13	-	96618965	96618999	96619998	96620913	96618677	96618762	96623315	96623487
1568	"ENSMUSG00000021668"	"Polk"	chr13	-	96627444	96627477	96631915	96632040	96625689	96625786	96638026	96638180
1569	"ENSMUSG00000021668"	"Polk"	chr13	-	96633000	96633063	96633110	96633350	96631915	96632040	96638026	96638180
1570	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94527299	94527375	94531226	94531301	94495467	94495739	94539845	94539941
1571	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94527299	94527375	94545284	94545351	94495467	94495739	94554468	94554651
1572	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94576762	94576921	94598903	94599080	94554468	94554651	94608183	94608370
1573	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94608183	94608370	94613473	94613636	94598903	94599080	94616234	94616382
1574	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94630176	94630249	94664672	94664904	94619720	94619868	94668489	94668574
1575	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94638425	94638532	94664672	94664904	94630176	94630249	94668489	94668574
1576	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94638425	94638532	94668489	94668574	94630176	94630249	94679286	94679384
1577	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94664672	94664904	94668489	94668574	94638425	94638532	94679286	94679384
1578	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94668489	94668574	94679286	94679384	94664672	94664904	94684262	94684401
1579	"ENSMUSG00000021686"	"Ap3b1"	chr13	+	94679286	94679384	94684262	94684401	94668489	94668574	94702112	94702821
1580	"ENSMUSG00000042082"	"Arsb"	chr13	+	93944003	93944211	93998594	93998838	93930535	93930726	94016995	94017066
1581	"ENSMUSG00000042082"	"Arsb"	chr13	+	93998594	93998838	94016995	94017066	93944003	93944211	94075734	94075857
1582	"ENSMUSG00000042167"	"Tent2"	chr13	-	93291432	93291569	93296152	93296196	93287191	93287283	93304433	93304562
1583	"ENSMUSG00000042167"	"Tent2"	chr13	-	93322315	93322405	93322810	93322984	93320586	93320824	93328601	93328643
1584	"ENSMUSG00000021704"	"Mtx3"	chr13	+	92981713	92981783	92982128	92982205	92981294	92981375	92983368	92983461
1585	"ENSMUSG00000012422"	"Tmem167"	chr13	+	90267458	90267525	90276859	90276972	90249026	90249061	90291175	90292026
1586	"ENSMUSG00000021614"	"Vcan"	chr13	-	89836403	89841620	89851036	89853916	89833197	89833311	89860323	89860617
1587	"ENSMUSG00000021549"	"Rasa1"	chr13	-	85366300	85366378	85367524	85367613	85364995	85365130	85369589	85369657
1588	"ENSMUSG00000021548"	"Ccnh"	chr13	+	85344370	85344444	85345649	85345680	85338872	85338995	85350451	85350532
1589	"ENSMUSG00000021548"	"Ccnh"	chr13	+	85344370	85344444	85345469	85345680	85338872	85338995	85350451	85350615
1590	"ENSMUSG00000021548"	"Ccnh"	chr13	+	85344370	85344444	85345469	85345680	85338872	85338995	85350559	85350615
1591	"ENSMUSG00000064138"	"Fam172a"	chr13	+	77909956	77910057	77973441	77973507	77907546	77907648	78050772	78050994
1592	"ENSMUSG00000033991"	"Skic3"	chr13	+	76247489	76247559	76252823	76252887	76246852	76246948	76254348	76254497
1593	"ENSMUSG00000033991"	"Skic3"	chr13	+	76271560	76271662	76272879	76273019	76270753	76270894	76275084	76275171
1594	"ENSMUSG00000001542"	"Ell2"	chr13	+	75873071	75873119	75894410	75894532	75855829	75855916	75898043	75898207
1595	"ENSMUSG00000021583"	"Erap1"	chr13	+	74814562	74814694	74814836	74814908	74814217	74814349	74816076	74816231
1596	"ENSMUSG00000113204"	"Gm46430"	chr13	-	74730309	74730433	74731765	74731992	74729232	74729359	74739390	74739510
1597	"ENSMUSG00000034152"	"Exoc3"	chr13	-	74347574	74347794	74355025	74355216	74340726	74341408	74356776	74356828
1598	"ENSMUSG00000021612"	"Slc6a18"	chr13	-	73814811	73814902	73814973	73815117	73814429	73814589	73816249	73816406
1599	"ENSMUSG00000021612"	"Slc6a18"	chr13	-	73814811	73814902	73814973	73815178	73814429	73814589	73816249	73816406
1600	"ENSMUSG00000037805"	"Rpl10a"	chr17	+	28547940	28548021	28548347	28548496	28547784	28547859	28549498	28549671
1601	"ENSMUSG00000021595"	"Nsun2"	chr13	+	69761056	69761161	69763530	69763636	69760419	69760577	69765524	69765596
1602	"ENSMUSG00000034617"	"Mtrr"	chr13	-	68723136	68723509	68725706	68725824	68720696	68720819	68727661	68727815
1603	"ENSMUSG00000033102"	"Cdc14b"	chr13	-	64367699	64367762	64368493	64368560	64364025	64364113	64373385	64373462
1604	"ENSMUSG00000033102"	"Cdc14b"	chr13	-	64368493	64368560	64373385	64373462	64367699	64367762	64391447	64391540
1605	"ENSMUSG00000033102"	"Cdc14b"	chr13	-	64373385	64373462	64391447	64391540	64368493	64368560	64394338	64394414
1606	"ENSMUSG00000074863"	"Platr25"	chr13	-	62871911	62872031	62894415	62894645	62853943	62854070	62908395	62908523
1607	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74527482	74527535	74509255	74509360	74532426	74532569
1608	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74532426	74532569	74509255	74509360	74548899	74549011
1609	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74548899	74549011	74509255	74509360	74562222	74562291
1610	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74551969	74552082	74509255	74509360	74562222	74562291
1611	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74562222	74562291	74509255	74509360	74565418	74565500
1612	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74565418	74565500	74509255	74509360	74601686	74601764
1613	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74551969	74552082
1614	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74562222	74562291
1615	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74562222	74562291	74524021	74524098	74565418	74565500
1616	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74551969	74552082	74509255	74509360	74562222	74562291
1617	"ENSMUSG00000058704"	"Memo1"	chr17	-	74548899	74549011	74551969	74552082	74532426	74532569	74562222	74562291
1618	"ENSMUSG00000058704"	"Memo1"	chr17	-	74551969	74552082	74562222	74562291	74548899	74549011	74565418	74565500
1619	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45037542	45037706	45038182	45038353	45036112	45036329	45038666	45038765
1620	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45037545	45037706	45038182	45038353	45036242	45036329	45038666	45038765
1621	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45038182	45038353	45038666	45038765	45037542	45037706	45039088	45039164
1622	"ENSMUSG00000044792"	"Isca1"	chr13	-	59906703	59906809	59910555	59910609	59903222	59904817	59917437	59917624
1623	"ENSMUSG00000021476"	"Habp4"	chr13	+	64321876	64322035	64322603	64322672	64317827	64317990	64323818	64323902
1624	"ENSMUSG00000010663"	"Fads1"	chr19	+	10162941	10163246	10163741	10163843	10162290	10162401	10164118	10164247
1625	"ENSMUSG00000010663"	"Fads1"	chr19	+	10163048	10163246	10163741	10163843	10160302	10160628	10164118	10164247
1626	"ENSMUSG00000010663"	"Fads1"	chr19	+	10163048	10163246	10163741	10163843	10162290	10162401	10164118	10164247
1627	"ENSMUSG00000010663"	"Fads1"	chr19	+	10168803	10168864	10170275	10170352	10164118	10164247	10171064	10171162
1628	"ENSMUSG00000010663"	"Fads1"	chr19	+	10168803	10168864	10171064	10171162	10164118	10164247	10171359	10171456
1629	"ENSMUSG00000010663"	"Fads1"	chr19	+	10170275	10170352	10171064	10171162	10168803	10168864	10171359	10171456
1630	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58543387	58543501	58544001	58544073	58542978	58543107	58544640	58544713
1631	"ENSMUSG00000024613"	"Tcof1"	chr18	-	60960411	60960519	60961436	60961631	60955875	60956062	60961727	60961907
1632	"ENSMUSG00000035493"	"Tgfbi"	chr13	+	56784378	56784481	56784950	56785030	56783378	56783503	56785833	56785858
1633	"ENSMUSG00000114493"	"Gm47071"	chr13	+	56084302	56084383	56111119	56111236	56077351	56077455	56160766	56160867
1634	"ENSMUSG00000021496"	"Pcbd2"	chr13	+	55880748	55880880	55923179	55923260	55875180	55875287	55924417	55924641
1635	"ENSMUSG00000021501"	"Caml"	chr13	+	55772523	55772984	55776389	55776455	55770817	55771069	55779621	55780224
1636	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55751832	55752195	55755009	55755235	55747708	55748005	55756154	55756238
1637	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55751832	55752195	55756510	55756615	55747877	55748005	55757031	55758255
1638	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55751932	55752195	55755009	55755235	55747877	55748005	55756154	55756238
1639	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55755009	55755235	55756154	55756238	55751832	55752195	55756510	55756615
1640	"ENSMUSG00000021495"	"Fam193b"	chr13	-	55702029	55702261	55703795	55704038	55700774	55701162	55712332	55712393
1641	"ENSMUSG00000021495"	"Fam193b"	chr13	-	55702029	55702261	55703795	55704038	55700774	55701162	55718587	55718913
1642	"ENSMUSG00000021495"	"Fam193b"	chr13	-	55703795	55704038	55712332	55712393	55702029	55702261	55717517	55718933
1643	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55654118	55654180	55655142	55655179	55653746	55653981	55655300	55655437
1644	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55655300	55655437	55656592	55656623	55654118	55655179	55656704	55656856
1645	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55655676	55655693	55656020	55656139	55655300	55655437	55656592	55656623
1646	"ENSMUSG00000034675"	"Dbn1"	chr13	-	55625589	55625649	55629161	55629225	55625363	55625493	55629351	55629503
1647	"ENSMUSG00000034675"	"Dbn1"	chr13	-	55630504	55630617	55631199	55631255	55630225	55630300	55635675	55635874
1648	"ENSMUSG00000034789"	"Rab24"	chr13	-	55468557	55468657	55468914	55468993	55468315	55468366	55469202	55469271
1649	"ENSMUSG00000025878"	"Uimc1"	chr13	-	55177228	55177271	55178765	55178829	55175692	55176531	55182701	55182879
1650	"ENSMUSG00000025878"	"Uimc1"	chr13	-	55178765	55178829	55182701	55182879	55177228	55177271	55188357	55188436
1651	"ENSMUSG00000025878"	"Uimc1"	chr13	-	55217534	55217620	55225215	55225340	55208078	55208155	55233422	55233507
1652	"ENSMUSG00000025875"	"Tspan17"	chr13	+	54943223	54943271	54943778	54943895	54942865	54942991	54943969	54944000
1653	"ENSMUSG00000025875"	"Tspan17"	chr13	+	54943227	54943271	54943778	54943895	54942865	54942991	54943969	54943978
