ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
22637	"ENSMUSG00000016239"	"Lonrf3"	chrX	+	35621138	35621301	35619698	35619857	35622258	35622408
22638	"ENSMUSG00000016239"	"Lonrf3"	chrX	+	35622258	35622408	35619698	35619857	35625416	35625994
22639	"ENSMUSG00000028468"	"Rgp1"	chr4	+	43579374	43579424	43578953	43579003	43579886	43580023
22640	"ENSMUSG00000028468"	"Rgp1"	chr4	+	43579374	43579509	43578714	43579003	43579886	43580023
22641	"ENSMUSG00000028468"	"Rgp1"	chr4	+	43579886	43580023	43579374	43579424	43580295	43580379
22642	"ENSMUSG00000028468"	"Rgp1"	chr4	+	43579886	43580023	43579374	43579509	43580295	43580379
22646	"ENSMUSG00000028293"	"Slc35a1"	chr4	-	34675029	34675182	34669486	34669663	34683284	34683369
22647	"ENSMUSG00000028293"	"Slc35a1"	chr4	-	34675471	34675631	34674978	34675182	34683284	34683369
22648	"ENSMUSG00000028293"	"Slc35a1"	chr4	-	34683284	34683462	34675471	34675631	34687243	34687255
22650	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57378392	57378446	57373818	57374966	57380935	57381008
22651	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57382745	57382885	57380935	57381008	57383829	57383952
22652	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57383829	57383952	57380935	57381008	57390551	57390631
22653	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57383829	57383952	57380935	57381008	57396059	57396183
22654	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57390551	57390631	57380935	57381008	57396059	57396183
22655	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57390551	57390631	57383829	57383952	57396059	57396183
22656	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57396059	57396183	57390551	57390631	57397662	57397821
22657	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57398318	57398453	57397662	57397821	57400203	57400292
22658	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57404067	57404160	57400203	57400292	57409398	57409428
22659	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57404461	57404561	57404067	57404160	57409398	57409428
22660	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57404899	57405114	57404461	57404561	57409398	57409429
22661	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57404920	57405114	57400203	57400292	57409398	57409428
22662	"ENSMUSG00000020523"	"Fam114a2"	chr11	-	57404920	57405114	57404461	57404561	57409398	57409428
22663	"ENSMUSG00000044288"	"Cnr1"	chr4	+	33926608	33926694	33924592	33925158	33935211	33935316
22665	"ENSMUSG00000005611"	"Irag1"	chr7	-	110528684	110528785	110527007	110527078	110581219	110581668
22666	"ENSMUSG00000005611"	"Irag1"	chr7	-	110545039	110545188	110528684	110528785	110581219	110581265
22667	"ENSMUSG00000005611"	"Irag1"	chr7	-	110545039	110545188	110528684	110528785	110581297	110581411
22668	"ENSMUSG00000005683"	"Cs"	chr10	+	128185621	128185672	128173602	128173828	128186301	128186409
22671	"ENSMUSG00000029594"	"Rbm19"	chr5	+	120266248	120266379	120265029	120265230	120268774	120268893
22672	"ENSMUSG00000029594"	"Rbm19"	chr5	+	120270906	120271107	120270198	120270309	120271825	120271946
22674	"ENSMUSG00000053390"	"Zfp952"	chr17	+	33220597	33220724	33212112	33212232	33220931	33220992
22675	"ENSMUSG00000053390"	"Zfp952"	chr17	+	33220931	33220992	33212112	33212232	33221731	33222060
22677	"ENSMUSG00000009828"	"Cilk1"	chr9	+	78017254	78017305	78016516	78016763	78020600	78020711
22678	"ENSMUSG00000009828"	"Cilk1"	chr9	+	78017254	78017305	78016516	78016763	78038576	78041401
22679	"ENSMUSG00000009828"	"Cilk1"	chr9	+	78038576	78038853	78020581	78020737	78042877	78042932
22680	"ENSMUSG00000009828"	"Cilk1"	chr9	+	78042877	78042932	78038576	78038853	78047257	78047379
22681	"ENSMUSG00000009828"	"Cilk1"	chr9	+	78057810	78057943	78048475	78048555	78060846	78061018
22682	"ENSMUSG00000009828"	"Cilk1"	chr9	+	78060846	78061018	78057810	78057943	78062630	78062798
22684	"ENSMUSG00000032405"	"Pias1"	chr9	-	62810040	62810114	62803112	62803273	62820031	62820137
22685	"ENSMUSG00000032405"	"Pias1"	chr9	-	62820031	62820137	62810040	62810114	62826632	62826767
22686	"ENSMUSG00000032405"	"Pias1"	chr9	-	62826632	62826767	62810040	62810114	62859037	62859482
22687	"ENSMUSG00000032405"	"Pias1"	chr9	-	62827739	62827830	62826632	62826767	62830562	62830610
22688	"ENSMUSG00000032405"	"Pias1"	chr9	-	62859037	62859482	62830852	62830937	62888129	62888161
22689	"ENSMUSG00000029028"	"Lrrc47"	chr4	+	154103386	154103489	154102826	154102942	154103850	154103940
22690	"ENSMUSG00000000532"	"Acvr1b"	chr15	+	101099858	101100026	101096664	101096895	101102333	101102458
22691	"ENSMUSG00000000532"	"Acvr1b"	chr15	+	101100818	101100975	101099858	101100026	101102333	101102458
22692	"ENSMUSG00000000532"	"Acvr1b"	chr15	+	101102333	101102458	101096664	101096895	101106960	101107091
22693	"ENSMUSG00000000532"	"Acvr1b"	chr15	+	101106960	101107091	101102333	101102458	101108617	101111565
22694	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26257746	26257817	26257202	26257313	26258155	26258420
22695	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26258155	26258420	26257746	26257817	26259150	26259624
22696	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26266166	26266245	26265619	26265701	26266611	26266737
22697	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26268172	26268291	26268032	26268079	26268461	26268648
22699	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26268461	26268648	26268032	26268079	26270560	26270647
22700	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26268505	26268648	26267649	26268079	26270560	26270644
22702	"ENSMUSG00000086150"	"Bach2os"	chr4	-	32563062	32563226	32561533	32562009	32565507	32565554
22703	"ENSMUSG00000086150"	"Bach2os"	chr4	-	32565507	32565554	32561533	32562009	32571583	32571662
22705	"ENSMUSG00000039908"	"Slc26a11"	chr11	+	119253042	119253122	119250122	119250208	119254225	119254368
22706	"ENSMUSG00000039908"	"Slc26a11"	chr11	+	119254225	119254368	119250122	119250208	119259489	119259665
22707	"ENSMUSG00000039908"	"Slc26a11"	chr11	+	119259489	119259665	119250122	119250208	119267994	119268094
22708	"ENSMUSG00000039908"	"Slc26a11"	chr11	+	119263936	119263997	119261574	119261625	119265310	119265366
22709	"ENSMUSG00000039908"	"Slc26a11"	chr11	+	119265310	119265366	119263936	119263997	119265590	119265731
22710	"ENSMUSG00000039908"	"Slc26a11"	chr11	+	119270684	119270757	119268519	119268653	119271010	119271875
22711	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51910556	51910669	51909103	51909282	51913564	51913704
22714	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51926773	51926847	51924340	51924438	51931387	51931447
22717	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51931387	51931447	51926773	51926847	51975197	51975317
22719	"ENSMUSG00000020389"	"Cdkl3"	chr11	+	51975197	51975317	51931387	51931447	51980415	51980603
22720	"ENSMUSG00000040270"	"Bach2"	chr4	+	32417434	32417583	32317197	32317304	32501612	32501636
22721	"ENSMUSG00000024360"	"Etf1"	chr18	-	35046606	35046746	35043168	35043307	35047052	35047228
22722	"ENSMUSG00000024360"	"Etf1"	chr18	-	35064621	35064725	35047052	35047228	35064886	35065060
22724	"ENSMUSG00000040520"	"Manea"	chr4	-	26340416	26340998	26336620	26336730	26346596	26346891
22725	"ENSMUSG00000027006"	"Dnajc10"	chr2	+	80155003	80155086	80151587	80151638	80155338	80155470
22726	"ENSMUSG00000027006"	"Dnajc10"	chr2	+	80158415	80158459	80157001	80157079	80161612	80161750
22727	"ENSMUSG00000027006"	"Dnajc10"	chr2	+	80164069	80164183	80163272	80163362	80165796	80165911
22728	"ENSMUSG00000027006"	"Dnajc10"	chr2	+	80170816	80170944	80165796	80165911	80171155	80171187
22729	"ENSMUSG00000030134"	"Rasgef1a"	chr6	+	118062197	118062446	118061381	118061519	118062733	118062808
22730	"ENSMUSG00000030134"	"Rasgef1a"	chr6	+	118062224	118062446	118061381	118061519	118062733	118062808
22731	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155479577	155479686	155478115	155478228	155482393	155482477
22732	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155479967	155480108	155479577	155479686	155481392	155481483
22733	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155479967	155480108	155479577	155479686	155482393	155482477
22734	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155481392	155481483	155479577	155479686	155482393	155482477
22735	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155481392	155481483	155479967	155480108	155482393	155482477
22736	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155483508	155483610	155482393	155482477	155485311	155485370
22737	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155486847	155486979	155485311	155485370	155492338	155492481
22740	"ENSMUSG00000038324"	"Trpc4ap"	chr2	-	155512959	155513076	155510331	155510389	155514909	155514971
22742	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152854300	152854375	152852177	152852258	152855929	152856005
22743	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152854300	152854375	152852177	152852258	152857153	152857347
22745	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856005	152852177	152852258	152857153	152857266
22746	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856005	152854132	152854375	152857127	152857286
22747	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856005	152854132	152854375	152857153	152857266
22748	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856050	152854302	152854375	152857127	152857347
22749	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	152855929	152856050	152854302	152854375	152857153	152857282
22754	"ENSMUSG00000022223"	"Sdr39u1"	chr14	-	56137270	56137377	56136390	56136762	56137646	56137668
22756	"ENSMUSG00000034282"	"Evpl"	chr11	-	116117814	116117965	116116309	116116393	116118383	116118577
22757	"ENSMUSG00000034282"	"Evpl"	chr11	-	116121743	116121869	116121241	116121388	116123219	116123315
22758	"ENSMUSG00000034282"	"Evpl"	chr11	-	116123650	116123812	116123455	116123563	116123929	116123968
22759	"ENSMUSG00000028567"	"Txndc12"	chr4	+	108703147	108703208	108691797	108692053	108710365	108710418
22760	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86168687	86168810	86166247	86166343	86170237	86170342
22761	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86176992	86177049	86170237	86170342	86180247	86180330
22762	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86183274	86183448	86182089	86182369	86185170	86185772
22763	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86193150	86193360	86185170	86185772	86194237	86194439
22764	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86195442	86195542	86192625	86194439	86200029	86200100
22765	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86206013	86206105	86200029	86200100	86209862	86209906
22766	"ENSMUSG00000029253"	"Cenpc1"	chr5	-	86209862	86209906	86204974	86206105	86213186	86213381
22773	"ENSMUSG00000044600"	"Smim7"	chr8	-	73324717	73324759	73323809	73323862	73324847	73324932
22774	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65426290	65426436	65423444	65423658	65429483	65429601
22775	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65429720	65429875	65429483	65429601	65431293	65431392
22776	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65432724	65432862	65429720	65429875	65433032	65433124
22777	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65445232	65445412	65442191	65442296	65448429	65448537
22778	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65459275	65459353	65454741	65454819	65460318	65460551
22779	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65459275	65459395	65454741	65454819	65460318	65460551
22780	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65460318	65460551	65454741	65454819	65468383	65468506
22781	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65468383	65468506	65460318	65460551	65470300	65470376
22782	"ENSMUSG00000029191"	"Rfc1"	chr5	-	65476747	65476873	65470300	65470376	65492866	65492907
22783	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22385906	22386252	22357542	22357681	22390713	22390921
22784	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22385906	22386252	22376495	22377077	22390676	22390921
22785	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22390676	22390921	22376495	22377077	22403531	22403745
22786	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22403531	22403745	22390676	22390921	22422716	22422788
22788	"ENSMUSG00000028246"	"Faxc"	chr4	+	21936632	21936768	21931328	21931829	21982385	21982502
22789	"ENSMUSG00000028246"	"Faxc"	chr4	+	21948691	21948888	21936632	21936768	21958443	21958667
22791	"ENSMUSG00000028246"	"Faxc"	chr4	+	21948691	21948888	21936632	21936768	21993297	21994751
22792	"ENSMUSG00000028246"	"Faxc"	chr4	+	21958443	21958667	21936632	21936768	21982385	21982502
22793	"ENSMUSG00000028246"	"Faxc"	chr4	+	21958443	21958667	21936632	21936768	21993297	21994751
22795	"ENSMUSG00000028246"	"Faxc"	chr4	+	21958443	21958667	21948691	21948888	21993297	21994751
22796	"ENSMUSG00000028246"	"Faxc"	chr4	+	21982385	21982502	21936632	21936768	21993297	21994146
22797	"ENSMUSG00000028246"	"Faxc"	chr4	+	21982385	21982502	21948691	21948888	21993297	21994146
22798	"ENSMUSG00000028246"	"Faxc"	chr4	+	21982385	21982502	21958443	21958667	21993297	21994146
22799	"ENSMUSG00000028251"	"Tstd3"	chr4	-	21759369	21759529	21757381	21758475	21759622	21759793
22801	"ENSMUSG00000028252"	"Ccnc"	chr4	+	21740591	21740647	21735416	21735468	21741954	21741990
22802	"ENSMUSG00000028252"	"Ccnc"	chr4	+	21741954	21741990	21735416	21735468	21742612	21742704
22803	"ENSMUSG00000028252"	"Ccnc"	chr4	+	21742612	21742704	21741954	21741990	21743246	21743314
22807	"ENSMUSG00000009073"	"Nf2"	chr11	-	4730577	4730622	4722333	4722638	4732186	4732352
22809	"ENSMUSG00000009073"	"Nf2"	chr11	-	4749860	4749995	4744842	4744917	4758256	4758325
22810	"ENSMUSG00000009073"	"Nf2"	chr11	-	4753677	4753753	4744842	4744917	4758256	4758325
22811	"ENSMUSG00000009073"	"Nf2"	chr11	-	4753677	4753753	4749860	4749995	4758256	4758325
22812	"ENSMUSG00000009073"	"Nf2"	chr11	-	4756253	4756336	4753677	4753753	4758256	4758325
22813	"ENSMUSG00000009073"	"Nf2"	chr11	-	4758256	4758325	4749860	4749995	4766081	4766165
22815	"ENSMUSG00000009073"	"Nf2"	chr11	-	4766081	4766165	4758256	4758325	4770367	4770493
22816	"ENSMUSG00000009073"	"Nf2"	chr11	-	4766081	4766165	4758256	4758325	4798871	4798985
22818	"ENSMUSG00000009073"	"Nf2"	chr11	-	4770367	4770493	4758256	4758325	4798871	4798985
22819	"ENSMUSG00000009073"	"Nf2"	chr11	-	4770367	4770493	4766081	4766165	4798871	4798985
22822	"ENSMUSG00000036775"	"Decr2"	chr17	-	26306995	26307047	26306297	26306433	26308937	26309194
22823	"ENSMUSG00000036775"	"Decr2"	chr17	-	26307902	26307971	26306297	26306433	26308937	26309194
22824	"ENSMUSG00000036775"	"Decr2"	chr17	-	26307902	26307971	26306297	26306433	26309070	26309264
22825	"ENSMUSG00000036775"	"Decr2"	chr17	-	26307902	26307971	26306995	26307047	26308937	26309194
22827	"ENSMUSG00000029208"	"Guf1"	chr5	+	69718477	69718542	69717774	69717858	69718996	69719200
22828	"ENSMUSG00000029208"	"Guf1"	chr5	+	69718477	69718542	69717774	69717858	69722772	69722905
22829	"ENSMUSG00000029208"	"Guf1"	chr5	+	69718996	69719200	69717774	69717858	69722772	69722905
22830	"ENSMUSG00000029208"	"Guf1"	chr5	+	69718996	69719200	69718477	69718542	69722772	69722905
22834	"ENSMUSG00000029208"	"Guf1"	chr5	+	69728103	69728140	69726571	69726691	69728926	69729073
22835	"ENSMUSG00000021025"	"Nfkbia"	chr12	-	55537904	55538115	55537555	55537644	55538454	55538563
22836	"ENSMUSG00000021025"	"Nfkbia"	chr12	-	55538454	55538563	55537904	55538115	55539084	55539432
22838	"ENSMUSG00000029168"	"Dpysl5"	chr5	+	30902565	30902830	30868907	30869346	30934663	30934822
22839	"ENSMUSG00000029168"	"Dpysl5"	chr5	+	30935318	30935498	30934663	30934822	30936211	30936280
22840	"ENSMUSG00000029168"	"Dpysl5"	chr5	+	30938822	30938867	30936211	30936280	30940538	30940614
22842	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19627632	19627773	19623101	19623222	19627871	19628005
22843	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19627871	19628005	19623101	19623222	19635253	19635342
22844	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19631045	19631205	19627871	19628005	19635253	19635342
22845	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19650115	19650440	19643365	19643461	19659562	19659747
22846	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19659562	19659747	19650115	19650440	19672418	19672543
22847	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19661965	19662032	19659562	19659747	19672418	19672543
22848	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19662121	19662259	19661965	19662032	19672418	19672543
22849	"ENSMUSG00000041058"	"Wwp1"	chr4	-	19687790	19687886	19678344	19678435	19708838	19708993
22850	"ENSMUSG00000078772"	"Gm12353"	chr4	+	19608895	19608941	19605450	19605536	19631785	19631886
22851	"ENSMUSG00000028229"	"Rmdn1"	chr4	+	19580389	19580507	19575161	19575327	19586775	19586863
22852	"ENSMUSG00000028229"	"Rmdn1"	chr4	+	19599613	19599669	19595069	19595159	19601355	19601443
22853	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40553279	40553500	40551345	40551483	40555015	40555109
22854	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40557476	40557621	40556765	40556839	40558911	40559036
22855	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40568305	40568520	40566215	40566365	40573933	40574049
22857	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40573933	40574049	40566215	40566365	40576753	40576854
22858	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40573933	40574049	40568305	40568520	40574570	40574636
22860	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40574570	40574636	40568305	40568520	40576753	40576813
22862	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50480846	50480978	50468764	50468993	50493807	50495032
22863	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50480846	50480978	50468764	50468993	50514003	50514124
22865	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50493807	50494367	50468764	50468993	50514003	50514124
22866	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50525888	50526029	50525150	50525405	50526642	50526807
22867	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50576035	50576227	50566210	50566345	50576527	50576752
22868	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50576527	50576752	50566210	50566345	50583758	50583878
22869	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50586975	50587140	50583758	50583878	50589271	50589358
22870	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50699731	50699956	50643468	50643603	50716393	50716545
22871	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50716393	50716545	50699731	50699956	50721626	50721836
22872	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50718238	50718386	50716393	50716545	50721626	50721836
22873	"ENSMUSG00000038774"	"Ascc3"	chr10	+	50721626	50721836	50699731	50699956	50725566	50725742
22876	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142042584	142042677	142042155	142042252	142043061	142043143
22877	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142042602	142042677	142042155	142042252	142043061	142043143
22878	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142042865	142042909	142042584	142042677	142043061	142043143
22879	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142044081	142044159	142043549	142043771	142044295	142044402
22880	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142044295	142044402	142044081	142044159	142047972	142048254
22881	"ENSMUSG00000044949"	"Ubtd2"	chr11	+	32449224	32449461	32405369	32405546	32466089	32466687
22883	"ENSMUSG00000040536"	"Necab1"	chr4	-	15052619	15052717	15004968	15005105	15065323	15065349
22884	"ENSMUSG00000040536"	"Necab1"	chr4	-	15065323	15065349	15052619	15052717	15111193	15111302
22885	"ENSMUSG00000040536"	"Necab1"	chr4	-	15111193	15111302	15065323	15065349	15140224	15140249
22886	"ENSMUSG00000040550"	"Otud6b"	chr4	-	14812452	14812559	14809497	14811748	14815602	14815664
22888	"ENSMUSG00000040550"	"Otud6b"	chr4	-	14822691	14822772	14818175	14818488	14825498	14825653
22889	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121396047	121396121	121394960	121395094	121399463	121399631
22891	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121399463	121399631	121396047	121396121	121399959	121400091
22892	"ENSMUSG00000031818"	"Cox4i1"	chr8	+	121399467	121399631	121396047	121396121	121399959	121400091
22898	"ENSMUSG00000040537"	"Adam22"	chr5	-	8136593	8136623	8132142	8132269	8161894	8161985
22901	"ENSMUSG00000040537"	"Adam22"	chr5	-	8137981	8138068	8132142	8132269	8161894	8161985
22904	"ENSMUSG00000040537"	"Adam22"	chr5	-	8137981	8138068	8136593	8136623	8161894	8161985
22918	"ENSMUSG00000040537"	"Adam22"	chr5	-	8217326	8217409	8210735	8210799	8282609	8282676
22920	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12155648	12155768	12153408	12153978	12157650	12157764
22921	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12157650	12157764	12155648	12155768	12164087	12164192
22922	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12164087	12164192	12157650	12157764	12168964	12169033
22923	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12164268	12164274	12164087	12164192	12168222	12168324
22924	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12165765	12165771	12164087	12164192	12168222	12168324
22925	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168178	12168324	12164120	12164192	12168964	12169058
22926	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168222	12168324	12164087	12164192	12168964	12169033
22927	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168228	12168324	12164087	12164192	12168964	12169033
22928	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168964	12169033	12165342	12168324	12170983	12171218
22929	"ENSMUSG00000028218"	"Cibar1"	chr4	-	12168964	12169058	12168178	12168324	12170983	12171218
22932	"ENSMUSG00000049488"	"Tmem67"	chr4	-	12085911	12086000	12078587	12079968	12087714	12087927
22933	"ENSMUSG00000027883"	"Gpsm2"	chr3	-	108594135	108594315	108589987	108590141	108597081	108597152
22934	"ENSMUSG00000027883"	"Gpsm2"	chr3	-	108607979	108608095	108606233	108606389	108609060	108609203
22935	"ENSMUSG00000027883"	"Gpsm2"	chr3	-	108608202	108608326	108607979	108608095	108609060	108609203
22938	"ENSMUSG00000040720"	"Virma"	chr4	+	11494763	11494879	11485957	11486105	11498739	11498826
22939	"ENSMUSG00000040720"	"Virma"	chr4	+	11498739	11498826	11485957	11486105	11501308	11501357
22940	"ENSMUSG00000040720"	"Virma"	chr4	+	11501308	11501357	11498739	11498826	11505441	11505610
22941	"ENSMUSG00000040720"	"Virma"	chr4	+	11505441	11505610	11501308	11501357	11506953	11507076
22943	"ENSMUSG00000040720"	"Virma"	chr4	+	11522852	11522935	11521104	11521259	11526346	11526440
22944	"ENSMUSG00000040720"	"Virma"	chr4	+	11527647	11527883	11526594	11527139	11528537	11528790
22945	"ENSMUSG00000040720"	"Virma"	chr4	+	11534188	11534321	11530827	11531045	11539909	11540062
22946	"ENSMUSG00000040720"	"Virma"	chr4	+	11539909	11540062	11534188	11534321	11540480	11540641
22947	"ENSMUSG00000040720"	"Virma"	chr4	+	11548730	11548874	11545968	11546300	11549544	11550684
22949	"ENSMUSG00000026675"	"Hsd17b7"	chr1	-	169791959	169792074	169788573	169788768	169793255	169793292
22950	"ENSMUSG00000026675"	"Hsd17b7"	chr1	-	169794798	169795002	169793255	169793348	169796666	169796810
22951	"ENSMUSG00000040738"	"Ints8"	chr4	-	11209391	11209465	11209211	11209276	11211881	11211932
22954	"ENSMUSG00000040738"	"Ints8"	chr4	-	11239306	11239462	11235509	11235610	11241580	11241688
22955	"ENSMUSG00000040738"	"Ints8"	chr4	-	11248170	11248311	11247831	11247903	11252775	11252950
22956	"ENSMUSG00000030842"	"Lamtor1"	chr7	+	101558870	101559016	101555110	101555247	101559235	101559313
22957	"ENSMUSG00000030842"	"Lamtor1"	chr7	+	101559626	101559753	101559235	101559313	101560479	101561110
22958	"ENSMUSG00000029275"	"Gfi1"	chr5	-	107871589	107871752	107871088	107871274	107873820	107873902
22961	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11060860	11060994	11059011	11059113	11062049	11062152
22962	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11062049	11062152	11059011	11059113	11066650	11066707
22963	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11062049	11062152	11059011	11059113	11070199	11070322
22964	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11066650	11066707	11059011	11059113	11070199	11070322
22966	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11073139	11073243	11070199	11070322	11075979	11076149
22967	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11073143	11073243	11070199	11070322	11075979	11076183
22968	"ENSMUSG00000050323"	"Ndufaf6"	chr4	-	11073186	11073243	11070253	11070322	11075979	11076205
22971	"ENSMUSG00000028207"	"Asph"	chr4	-	9517635	9517734	9514588	9514678	9529885	9530022
22972	"ENSMUSG00000028207"	"Asph"	chr4	-	9583811	9583856	9542224	9542310	9594662	9594698
22973	"ENSMUSG00000028207"	"Asph"	chr4	-	9583811	9583856	9574871	9576973	9594662	9594698
22974	"ENSMUSG00000028207"	"Asph"	chr4	-	9598268	9598301	9583811	9583856	9601306	9601363
22975	"ENSMUSG00000028207"	"Asph"	chr4	-	9598268	9598301	9595376	9595415	9601306	9601363
22977	"ENSMUSG00000028207"	"Asph"	chr4	-	9601306	9601363	9598732	9598780	9602468	9602501
22978	"ENSMUSG00000028207"	"Asph"	chr4	-	9602468	9602501	9601306	9601363	9604515	9604629
22979	"ENSMUSG00000028207"	"Asph"	chr4	-	9604515	9604629	9602468	9602501	9607796	9607871
22983	"ENSMUSG00000028207"	"Asph"	chr4	-	9610842	9610938	9604515	9604629	9639197	9639260
22985	"ENSMUSG00000028207"	"Asph"	chr4	-	9635900	9635969	9604515	9604629	9639197	9639260
22986	"ENSMUSG00000028207"	"Asph"	chr4	-	9635900	9635969	9610842	9610938	9639197	9639260
22988	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8561151	8561223	8535643	8535908	8572525	8572593
22989	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8561151	8561223	8535643	8535908	8577954	8578037
22990	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8535643	8535908	8577954	8578037
22991	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8561151	8561223	8577954	8578037
