"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr12:103016153-103016182|up:103013916-103013957|down:103025577-103025687","Unc79","chr12","+",103016153,103016182,29,103013916,103013957,103025577,103025687,0.0177010912773212,0.211
"chr12:105799358-105799421|up:105795315-105795536|down:105800968-105801016","Papola","chr12","+",105799358,105799421,63,105795315,105795536,105800968,105801016,0,-0.142
"chr12:106039877-106039937|up:106036783-106036874|down:106041265-106041459","Vrk1","chr12","+",106039877,106039937,60,106036783,106036874,106041265,106041459,0.000726008732839152,-0.105
"chr12:108649606-108649669|up:108649453-108649520|down:108652308-108652375","Evl","chr12","+",108649606,108649669,63,108649453,108649520,108652308,108652375,0,-0.176
"chr12:109515725-109515806|up:109512312-109512425|down:109515913-109515987","Meg3","chr12","+",109515725,109515806,81,109512312,109512425,109515913,109515987,0.0195073445336856,-0.331
"chr12:109572647-109572777|up:109570252-109570500|down:109573847-109573930","Rian","chr12","+",109572647,109572777,130,109570252,109570500,109573847,109573930,1.02092732003227e-07,-0.508
"chr12:109583607-109583783|up:109573847-109573930|down:109586746-109586834","Rian","chr12","+",109583607,109583783,176,109573847,109573930,109586746,109586834,0.0108037624816995,0.344
"chr12:109715389-109715443|up:109714558-109714727|down:109715528-109715892","Mirg","chr12","+",109715389,109715443,54,109714558,109714727,109715528,109715892,0.00163732077772731,0.364
"chr12:110444793-110445057|up:110440961-110443435|down:110450469-110450641","Gm19605","chr12","-",110444793,110445057,264,110440961,110443435,110450469,110450641,0.00085302931527466,0.351
"chr12:110827229-110827457|up:110821433-110822306|down:110830397-110830490","Zfp839","chr12","+",110827229,110827457,228,110821433,110822306,110830397,110830490,0.00157803820292536,-0.242
"chr12:110845421-110845473|up:110843656-110843806|down:110846118-110846248","Cinp","chr12","-",110845421,110845473,52,110843656,110843806,110846118,110846248,0.045925922029718,0.175
"chr12:111395090-111395243|up:111394891-111395011|down:111395848-111395970","Exoc3l4","chr12","+",111395090,111395243,153,111394891,111395011,111395848,111395970,0.0424106193960655,-0.13
"chr12:111760082-111760133|up:111755758-111755893|down:111760770-111761329","Klc1","chr12","+",111760082,111760133,51,111755758,111755893,111760770,111761329,0,0.211
"chr12:111760082-111760133|up:111755758-111755893|down:111761981-111762112","Klc1","chr12","+",111760082,111760133,51,111755758,111755893,111761981,111762112,0.000160037126879157,0.154
"chr12:111760082-111760133|up:111755758-111755920|down:111760770-111761329","Klc1","chr12","+",111760082,111760133,51,111755758,111755920,111760770,111761329,2.69343925895728e-12,0.15
"chr12:112879224-112879338|up:112879090-112879137|down:112879499-112879613","Jag2","chr12","-",112879224,112879338,114,112879090,112879137,112879499,112879613,0,-0.174
"chr12:112901975-112902177|up:112898374-112898670|down:112902414-112902479","Nudt14","chr12","-",112901975,112902177,202,112898374,112898670,112902414,112902479,7.88984493354483e-13,-0.1
"chr12:116317446-116317509|up:116311838-116311934|down:116320731-116320806","Esyt2","chr12","+",116317446,116317509,63,116311838,116311934,116320731,116320806,8.88167823190764e-08,-0.121
"chr12:116369321-116369497|up:116369034-116369111|down:116370817-116370930","Ncapg2","chr12","+",116369321,116369497,176,116369034,116369111,116370817,116370930,0.000863564462173316,-0.175
"chr13:11649192-11649216|up:11637787-11637887|down:11650410-11650464","Ryr2","chr13","-",11649192,11649216,24,11637787,11637887,11650410,11650464,5.62550019090521e-05,0.199
"chr13:21580356-21580744|up:21578928-21579076|down:21586561-21586925","Zkscan3","chr13","-",21580356,21580744,388,21578928,21579076,21586561,21586925,6.8107876541556e-05,-0.243
"chr13:21632336-21632654|up:21631955-21632064|down:21633443-21633503","Zscan26","chr13","-",21632336,21632654,318,21631955,21632064,21633443,21633503,3.26082655539263e-06,-0.104
"chr13:21632336-21632654|up:21631955-21632064|down:21633610-21633686","Zscan26","chr13","-",21632336,21632654,318,21631955,21632064,21633610,21633686,1.74233608451325e-13,-0.21
"chr13:21633443-21633503|up:21631955-21632064|down:21633610-21633686","Zscan26","chr13","-",21633443,21633503,60,21631955,21632064,21633610,21633686,1.06510101077711e-05,-0.256
"chr13:21705955-21706079|up:21697391-21705132|down:21709307-21709476","Zkscan8","chr13","-",21705955,21706079,124,21697391,21705132,21709307,21709476,5.30459291731261e-05,0.242
"chr13:21706393-21706485|up:21697391-21705132|down:21709307-21709476","Zkscan8","chr13","-",21706393,21706485,92,21697391,21705132,21709307,21709476,7.43164044426592e-08,0.336
"chr13:25159581-25159768|up:25155374-25155514|down:25163361-25163472","Gpld1","chr13","+",25159581,25159768,187,25155374,25155514,25163361,25163472,0.0322791458371147,-0.154
"chr13:28738716-28738780|up:28644756-28645044|down:28745423-28745562","2610307P16Rik","chr13","-",28738716,28738780,64,28644756,28645044,28745423,28745562,0.0451411011337446,0.178
"chr13:28852352-28852687|up:28792414-28792611|down:28895099-28895191","2610307P16Rik","chr13","-",28852352,28852687,335,28792414,28792611,28895099,28895191,0.00391536774900846,-0.141
"chr13:28853764-28853977|up:28852352-28852687|down:28914373-28914486","2610307P16Rik","chr13","-",28853764,28853977,213,28852352,28852687,28914373,28914486,0.00376120389611437,0.195
"chr13:28895092-28895191|up:28852352-28852687|down:28914373-28914486","2610307P16Rik","chr13","-",28895092,28895191,99,28852352,28852687,28914373,28914486,8.44140861441914e-07,0.635
"chr13:28895099-28895191|up:28852352-28852687|down:28914373-28914486","2610307P16Rik","chr13","-",28895099,28895191,92,28852352,28852687,28914373,28914486,8.00914175266303e-06,0.538
"chr13:30378518-30378664|up:30320471-30320745|down:30386307-30386403","Mboat1","chr13","+",30378518,30378664,146,30320471,30320745,30386307,30386403,0.0326946795660635,0.237
"chr13:34967892-34968041|up:34965567-34965633|down:34971469-34971553","Gm47157","chr13","-",34967892,34968041,149,34965567,34965633,34971469,34971553,0.00293072824508913,-0.361
"chr13:35083297-35083438|up:35083091-35083206|down:35083813-35083965","Prpf4b","chr13","+",35083297,35083438,141,35083091,35083206,35083813,35083965,0,-0.31
"chr13:36042058-36042231|up:35999891-36000558|down:36055560-36055704","Cdyl","chr13","+",36042058,36042231,173,35999891,36000558,36055560,36055704,0.000250423747500242,-0.187
"chr13:38199655-38199763|up:38196367-38196472|down:38200386-38200467","Cage1","chr13","-",38199655,38199763,108,38196367,38196472,38200386,38200467,0.00804504376981774,0.667
"chr13:43819233-43819298|up:43769458-43769543|down:43821235-43821542","Rnf182","chr13","+",43819233,43819298,65,43769458,43769543,43821235,43821542,0.00485182002663262,0.108
"chr13:46934101-46934140|up:46932369-46932469|down:46938721-46938868","Kif13a","chr13","-",46934101,46934140,39,46932369,46932469,46938721,46938868,1.86174173624504e-07,-0.212
"chr13:47018294-47018307|up:47001801-47001862|down:47082691-47082782","Kif13a","chr13","-",47018294,47018307,13,47001801,47001862,47082691,47082782,0.0103601446742514,0.138
"chr13:54889821-54889921|up:54884485-54888426|down:54897382-54897482","Gprin1","chr13","-",54889821,54889921,100,54884485,54888426,54897382,54897482,0.000405519870873261,0.102
"chr13:55263295-55263437|up:55261490-55261583|down:55278346-55278440","Zfp346","chr13","+",55263295,55263437,142,55261490,55261583,55278346,55278440,0.0309385069417727,-0.24
"chr13:55712332-55712393|up:55690596-55691602|down:55718587-55718913","Fam193b","chr13","-",55712332,55712393,61,55690596,55691602,55718587,55718913,0.00381295193590217,0.144
"chr13:55712332-55712393|up:55703795-55704038|down:55718587-55718913","Fam193b","chr13","-",55712332,55712393,61,55703795,55704038,55718587,55718913,3.52706147381082e-05,-0.166
"chr13:56236064-56236155|up:56232008-56232098|down:56243936-56244047","Macroh2a1","chr13","-",56236064,56236155,91,56232008,56232098,56243936,56244047,0.00191863265082666,-0.217
"chr13:58164259-58164361|up:58161643-58161772|down:58166610-58166808","Klhl3","chr13","-",58164259,58164361,102,58161643,58161772,58166610,58166808,0.000189574410939376,0.412
"chr13:59665466-59665504|up:59661900-59662109|down:59672959-59673053","Agtpbp1","chr13","-",59665466,59665504,38,59661900,59662109,59672959,59673053,4.38670691185662e-07,0.124
"chr13:59926565-59926629|up:59919374-59920673|down:59929831-59930157","Tut7","chr13","-",59926565,59926629,64,59919374,59920673,59929831,59930157,1.23554903789364e-08,0.2
"chr13:59926950-59927015|up:59926565-59926629|down:59929831-59930157","Tut7","chr13","-",59926950,59927015,65,59926565,59926629,59929831,59930157,0.00052135241728138,-0.106
"chr13:61044441-61044559|up:61044051-61044174|down:61045148-61045219","Ctla2b","chr13","-",61044441,61044559,118,61044051,61044174,61045148,61045219,0.0449510589036202,-0.105
"chr13:64349145-64349262|up:64343150-64344489|down:64353084-64353231","Cdc14b","chr13","-",64349145,64349262,117,64343150,64344489,64353084,64353231,0.000208947045737529,0.535
"chr13:64353311-64353397|up:64349145-64349262|down:64356920-64357018","Cdc14b","chr13","-",64353311,64353397,86,64349145,64349262,64356920,64357018,0.0368972728992684,-0.118
"chr13:64445068-64445200|up:64423441-64423670|down:64456635-64456741","Prxl2c","chr13","-",64445068,64445200,132,64423441,64423670,64456635,64456741,3.19801903985779e-06,0.164
"chr13:65443413-65443540|up:65442209-65442298|down:65451631-65452035","Zfp369","chr13","+",65443413,65443540,127,65442209,65442298,65451631,65452035,0.0442401722203466,0.115
"chr13:67126953-67126992|up:67125694-67125775|down:67135817-67135917","Ptdss1","chr13","+",67126953,67126992,39,67125694,67125775,67135817,67135917,0.000226674772273425,-0.52
"chr13:67444368-67444495|up:67443810-67443906|down:67454413-67454476","Zfp457","chr13","-",67444368,67444495,127,67443810,67443906,67454413,67454476,0.000129630711321597,-0.387
"chr13:67644303-67644330|up:67642721-67642848|down:67648020-67648036","Zfp58","chr13","-",67644303,67644330,27,67642721,67642848,67648020,67648036,0.000252659177797801,0.293
"chr13:74598354-74598481|up:74598074-74598135|down:74610700-74610785","E430024I08Rik","chr13","-",74598354,74598481,127,74598074,74598135,74610700,74610785,0.00719374397816951,0.121
"chr13:74598354-74598530|up:74598074-74598135|down:74610700-74610812","E430024I08Rik","chr13","-",74598354,74598530,176,74598074,74598135,74610700,74610812,0.0106392751206176,0.259
"chr13:74731765-74731992|up:74729232-74729359|down:74739390-74739510","Gm46430","chr13","-",74731765,74731992,227,74729232,74729359,74739390,74739510,0.0498277729635883,-0.324
"chr13:89851036-89853916|up:89833197-89833311|down:89860323-89860617","Vcan","chr13","-",89851036,89853916,2880,89833197,89833311,89860323,89860617,0.000385729549511172,0.46
"chr13:92610470-92610636|up:92604452-92604670|down:92614335-92614461","Fam151b","chr13","-",92610470,92610636,166,92604452,92604670,92614335,92614461,0.0102863556746876,-0.396
"chr13:100561889-100563270|up:100559560-100559728|down:100564464-100564522","Naip1","chr13","-",100561889,100563270,1381,100559560,100559728,100564464,100564522,2.33912953085786e-08,0.579
"chr13:100561889-100564001|up:100559560-100559728|down:100564464-100564522","Naip1","chr13","-",100561889,100564001,2112,100559560,100559728,100564464,100564522,2.54837804421544e-08,0.552
"chr13:103900803-103900927|up:103900389-103900514|down:103905824-103905856","Srek1","chr13","-",103900803,103900927,124,103900389,103900514,103905824,103905856,2.96533741839348e-11,0.131
"chr13:103904565-103904730|up:103903343-103903542|down:103905824-103905856","Srek1","chr13","-",103904565,103904730,165,103903343,103903542,103905824,103905856,0.00352026365548458,0.182
"chr13:103966695-103966839|up:103964414-103964531|down:103970005-103971536","Erbin","chr13","-",103966695,103966839,144,103964414,103964531,103970005,103971536,3.30970954966116e-13,-0.191
"chr13:104022648-104022846|up:104005327-104005406|down:104056753-104056803","Erbin","chr13","-",104022648,104022846,198,104005327,104005406,104056753,104056803,1.9817333954181e-05,-0.493
"chr13:104288672-104288690|up:104286557-104286691|down:104290803-104290848","Trappc13","chr13","-",104288672,104288690,18,104286557,104286691,104290803,104290848,0.000914081619341403,-0.113
"chr13:104489265-104489371|up:104483855-104483899|down:104503301-104503448","Adamts6","chr13","+",104489265,104489371,106,104483855,104483899,104503301,104503448,0.000566033838924518,-0.234
"chr13:104581651-104581719|up:104581322-104581461|down:104582123-104582212","Adamts6","chr13","+",104581651,104581719,68,104581322,104581461,104582123,104582212,0.00925663736939421,-0.386
"chr13:107106211-107106325|up:107105145-107105296|down:107111002-107111070","Kif2a","chr13","-",107106211,107106325,114,107105145,107105296,107111002,107111070,6.10355387630414e-14,-0.183
"chr13:108312338-108312440|up:108312087-108312154|down:108314150-108314251","Ercc8","chr13","+",108312338,108312440,102,108312087,108312154,108314150,108314251,0.0280012225533749,-0.143
"chr13:111584429-111584489|up:111577165-111577350|down:111585466-111585533","Gpbp1","chr13","-",111584429,111584489,60,111577165,111577350,111585466,111585533,5.0053279788322e-12,0.152
"chr13:119601100-119601226|up:119599307-119599655|down:119602546-119602840","4833420G17Rik","chr13","+",119601100,119601226,126,119599307,119599655,119602546,119602840,2.3949052893392e-09,0.145
"chr13:119601100-119601226|up:119599307-119599655|down:119602609-119602840","4833420G17Rik","chr13","+",119601100,119601226,126,119599307,119599655,119602609,119602840,0.00220369590099262,0.154
"chr14:4191594-4191852|up:4191150-4191392|down:4192727-4192870","Nkiras1","chr14","-",4191594,4191852,258,4191150,4191392,4192727,4192870,0.0103264444612108,-0.111
"chr14:13987152-13987356|up:13958579-13958911|down:13996360-13996422","Cfap20dc","chr14","+",13987152,13987356,204,13958579,13958911,13996360,13996422,0.000148485998014432,-0.181
"chr14:15584666-15584817|up:15579810-15579953|down:15594612-15594747","Gm3667","chr14","+",15584666,15584817,151,15579810,15579953,15594612,15594747,0.0054182861084328,-0.511
"chr14:15594319-15594455|up:15584666-15584817|down:15594612-15594747","Gm3667","chr14","+",15594319,15594455,136,15584666,15584817,15594612,15594747,0.0108227335570343,-0.36
"chr14:16433030-16433144|up:16431563-16431648|down:16437386-16437537","Gm8206","chr14","+",16433030,16433144,114,16431563,16431648,16437386,16437537,1.01396963091344e-08,-0.492
"chr14:20345138-20345334|up:20344764-20344860|down:20350654-20350747","Nudt13","chr14","+",20345138,20345334,196,20344764,20344860,20350654,20350747,0.0467259227622375,-0.122
"chr14:20345155-20345277|up:20344790-20344860|down:20347582-20347699","Nudt13","chr14","+",20345155,20345277,122,20344790,20344860,20347582,20347699,0.000489402435509512,-0.169
"chr14:20345155-20345334|up:20344781-20344860|down:20350654-20350747","Nudt13","chr14","+",20345155,20345334,179,20344781,20344860,20350654,20350747,0.0352031428888877,-0.135
"chr14:20345155-20345334|up:20344781-20344860|down:20354020-20354160","Nudt13","chr14","+",20345155,20345334,179,20344781,20344860,20354020,20354160,0.00390357196961651,-0.17
"chr14:20347582-20347699|up:20345155-20345334|down:20350654-20350747","Nudt13","chr14","+",20347582,20347699,117,20345155,20345334,20350654,20350747,0.00785669920252067,0.179
"chr14:20357300-20357432|up:20356299-20356434|down:20357760-20357867","Nudt13","chr14","+",20357300,20357432,132,20356299,20356434,20357760,20357867,9.93229412540958e-05,-0.227
"chr14:20406422-20406565|up:20401379-20401484|down:20413330-20413518","Fam149b","chr14","+",20406422,20406565,143,20401379,20401484,20413330,20413518,0.00372584132270924,0.29
"chr14:20427842-20428067|up:20425577-20425681|down:20428467-20428591","Fam149b","chr14","+",20427842,20428067,225,20425577,20425681,20428467,20428591,0.000602324603802264,-0.112
"chr14:20631524-20631695|up:20627522-20627654|down:20633389-20633558","Usp54","chr14","-",20631524,20631695,171,20627522,20627654,20633389,20633558,0.00163920755991979,-0.221
"chr14:20735279-20735348|up:20733952-20734089|down:20736576-20736678","Sec24c","chr14","+",20735279,20735348,69,20733952,20734089,20736576,20736678,0.00147049272551835,0.148
"chr14:20795859-20795928|up:20794671-20794716|down:20797886-20797919","Camk2g","chr14","-",20795859,20795928,69,20794671,20794716,20797886,20797919,0.00104710166071879,0.192
"chr14:23576603-23576695|up:23559857-23559968|down:23576792-23576884","Kcnma1","chr14","-",23576603,23576695,92,23559857,23559968,23576792,23576884,1.84068639137306e-06,-0.121
"chr14:24252365-24252434|up:24242859-24243022|down:24295214-24295988","Dlg5","chr14","-",24252365,24252434,69,24242859,24243022,24295214,24295988,3.21301936253784e-05,0.2
"chr14:24544119-24544137|up:24543450-24543561|down:24545842-24545913","Rps24","chr14","+",24544119,24544137,18,24543450,24543561,24545842,24545913,0,-0.36
"chr14:30961076-30961193|up:30960293-30960439|down:30961587-30961694","Phf7","chr14","-",30961076,30961193,117,30960293,30960439,30961587,30961694,0.00470407430845891,0.143
"chr14:32238903-32239335|up:32235477-32235556|down:32248105-32248835","Ercc6","chr14","+",32238903,32239335,432,32235477,32235556,32248105,32248835,0.000684350234777259,-0.136
"chr14:45860297-45860399|up:45858168-45858297|down:45866310-45866331","Ddhd1","chr14","-",45860297,45860399,102,45858168,45858297,45866310,45866331,9.08505595997864e-08,0.202
"chr14:45860297-45860399|up:45858168-45858297|down:45867036-45867210","Ddhd1","chr14","-",45860297,45860399,102,45858168,45858297,45867036,45867210,1.00094948310059e-07,0.229
"chr14:47963385-47963457|up:47962334-47962427|down:47963682-47963766","Ktn1","chr14","+",47963385,47963457,72,47962334,47962427,47963682,47963766,0,-0.278
"chr14:51070337-51070488|up:51069188-51069296|down:51070910-51070919","Tep1","chr14","-",51070337,51070488,151,51069188,51069296,51070910,51070919,2.08945366409815e-05,-0.123
"chr14:51129831-51130756|up:51129574-51129742|down:51133904-51134964","Klhl33","chr14","-",51129831,51130756,925,51129574,51129742,51133904,51134964,0.0280012225533749,-0.217
"chr14:52126603-52126854|up:52126198-52126293|down:52126984-52127092","Mettl17","chr14","+",52126603,52126854,251,52126198,52126293,52126984,52127092,0.0101770932992758,-0.164
"chr14:52242335-52242356|up:52242068-52242199|down:52242445-52242492","Arhgef40","chr14","+",52242335,52242356,21,52242068,52242199,52242445,52242492,0.0190484496052214,-0.167
"chr14:52252404-52252509|up:52247426-52247515|down:52257204-52257452","Zfp219","chr14","-",52252404,52252509,105,52247426,52247515,52257204,52257452,0.00457183343929406,-0.138
"chr14:52439600-52439780|up:52439087-52439204|down:52439960-52440074","Chd8","chr14","-",52439600,52439780,180,52439087,52439204,52439960,52440074,3.5459543347679e-12,-0.146
"chr14:54890670-54890735|up:54889173-54889315|down:54890991-54891139","Acin1","chr14","-",54890670,54890735,65,54889173,54889315,54890991,54891139,2.27821930614206e-06,0.106
"chr14:54890670-54890774|up:54888971-54889315|down:54890991-54891138","Acin1","chr14","-",54890670,54890774,104,54888971,54889315,54890991,54891138,5.79776064955045e-07,0.125
"chr14:54916199-54916319|up:54904529-54904618|down:54916697-54916809","Acin1","chr14","-",54916199,54916319,120,54904529,54904618,54916697,54916809,8.09842922932222e-06,-0.15
"chr14:55145342-55145560|up:55144975-55145087|down:55145958-55146104","Slc22a17","chr14","-",55145342,55145560,218,55144975,55145087,55145958,55146104,0.0092939233289426,-0.344
"chr14:55145342-55145823|up:55144975-55145087|down:55145958-55146104","Slc22a17","chr14","-",55145342,55145823,481,55144975,55145087,55145958,55146104,0.00376524794776399,-0.273
"chr14:55145717-55145823|up:55144975-55145087|down:55145958-55146104","Slc22a17","chr14","-",55145717,55145823,106,55144975,55145087,55145958,55146104,0.00762153644306421,-0.367
"chr14:57048196-57048316|up:57047997-57048053|down:57049048-57049173","Zmym5","chr14","-",57048196,57048316,120,57047997,57048053,57049048,57049173,2.72650929155964e-05,-0.257
"chr14:57880791-57880946|up:57879256-57880680|down:57885875-57885981","Xpo4","chr14","-",57880791,57880946,155,57879256,57880680,57885875,57885981,0.000122946455953211,-0.152
"chr14:59674885-59675214|up:59668591-59668717|down:59678035-59678324","Setdb2","chr14","-",59674885,59675214,329,59668591,59668717,59678035,59678324,0.00609258478316852,-0.191
"chr14:61436051-61436078|up:61430921-61430928|down:61440146-61440154","Sacs","chr14","+",61436051,61436078,27,61430921,61430928,61440146,61440154,0.0455419660223283,0.166
"chr14:61851614-61851720|up:61840482-61841255|down:61861881-61861931","Dleu2","chr14","-",61851614,61851720,106,61840482,61841255,61861881,61861931,0.000164655461767208,0.208
"chr14:61861881-61861931|up:61840479-61841255|down:61862668-61862811","Dleu2","chr14","-",61861881,61861931,50,61840479,61841255,61862668,61862811,0.0181912535502611,-0.206
"chr14:65317828-65317964|up:65313032-65315638|down:65335445-65335554","Extl3","chr14","-",65317828,65317964,136,65313032,65315638,65335445,65335554,0.00569017633956203,-0.177
"chr14:66596127-66596180|up:66595294-66595486|down:66598523-66599123","Stmn4","chr14","+",66596127,66596180,53,66595294,66595486,66598523,66599123,6.8547636495382e-05,0.11
"chr14:70315472-70315525|up:70314651-70315047|down:70316344-70317404","Egr3","chr14","+",70315472,70315525,53,70314651,70315047,70316344,70317404,0.000400727200939585,0.126
"chr14:70568717-70568815|up:70556110-70556389|down:70588728-70588843","Slc39a14","chr14","-",70568717,70568815,98,70556110,70556389,70588728,70588843,0.00194435595737618,0.145
"chr14:70842736-70842802|up:70842407-70842488|down:70842980-70842988","Dmtn","chr14","-",70842736,70842802,66,70842407,70842488,70842980,70842988,0.00514530038287651,-0.148
"chr14:70855394-70855469|up:70854724-70854880|down:70855678-70855848","Dmtn","chr14","-",70855394,70855469,75,70854724,70854880,70855678,70855848,0.000809400786567631,-0.174
"chr14:77506246-77506317|up:77394202-77394482|down:77549498-77549568","Enox1","chr14","+",77506246,77506317,71,77394202,77394482,77549498,77549568,0.000352031808409297,0.115
"chr14:79588128-79588270|up:79582334-79582548|down:79588812-79588941","Naa16","chr14","-",79588128,79588270,142,79582334,79582548,79588812,79588941,0.000657760810194221,0.17
"chr14:99425153-99425244|up:99416750-99416916|down:99448375-99448506","Pibf1","chr14","+",99425153,99425244,91,99416750,99416916,99448375,99448506,0.00208553083238038,0.254
"chr14:103809091-103809151|up:103807606-103807651|down:103809443-103809503","Scel","chr14","+",103809091,103809151,60,103807606,103807651,103809443,103809503,0.036929135764511,-0.165
"chr14:105828581-105830733|up:105826982-105827107|down:105831014-105831209","9330188P03Rik","chr14","+",105828581,105830733,2152,105826982,105827107,105831014,105831209,3.57095885322136e-06,-0.181
"chr14:105830125-105830733|up:105826974-105827107|down:105831014-105831346","9330188P03Rik","chr14","+",105830125,105830733,608,105826974,105827107,105831014,105831346,9.89575302218305e-05,-0.148
"chr14:119161308-119161507|up:119160463-119160579|down:119161836-119161930","Dzip1","chr14","-",119161308,119161507,199,119160463,119160579,119161836,119161930,0.000284530970902436,-0.175
"chr14:121797336-121797372|up:121796398-121796545|down:121798001-121798115","Dock9","chr14","-",121797336,121797372,36,121796398,121796545,121798001,121798115,0.0236630531751169,0.128
"chr14:123161033-123161089|up:123150478-123150704|down:123163541-123166854","4930594M22Rik","chr14","+",123161033,123161089,56,123150478,123150704,123163541,123166854,0.00457183343929406,0.422
"chr15:5061368-5061615|up:5052067-5052181|down:5063667-5063835","C7","chr15","-",5061368,5061615,247,5052067,5052181,5063667,5063835,0.00420360995311163,-0.153
"chr15:27748006-27748228|up:27744038-27744286|down:27748545-27748637","Trio","chr15","-",27748006,27748228,222,27744038,27744286,27748545,27748637,2.42694366486411e-05,0.112
"chr15:31606056-31606334|up:31602263-31602295|down:31617016-31617681","Atpsckmt","chr15","+",31606056,31606334,278,31602263,31602295,31617016,31617681,0.000141988828635254,0.191
"chr15:39398233-39398413|up:39374659-39374770|down:39399267-39399377","Rims2","chr15","+",39398233,39398413,180,39374659,39374770,39399267,39399377,0.000735927263056296,0.12
"chr15:51661008-51661108|up:51653388-51653509|down:51705863-51706020","Eif3h","chr15","-",51661008,51661108,100,51653388,51653509,51705863,51706020,0.0263648551460582,0.1
"chr15:54946800-54946989|up:54946441-54946494|down:54947444-54947583","Dscc1","chr15","-",54946800,54946989,189,54946441,54946494,54947444,54947583,4.13900645185241e-08,-0.249
"chr15:57786352-57786531|up:57775594-57775787|down:57799486-57799646","Tbc1d31","chr15","+",57786352,57786531,179,57775594,57775787,57799486,57799646,0.000181330356383035,0.285
"chr15:57895379-57895475|up:57894354-57894496|down:57932714-57932825","Gm29394","chr15","-",57895379,57895475,96,57894354,57894496,57932714,57932825,3.79658950090483e-11,0.125
"chr15:58781421-58781498|up:58777589-58777660|down:58792988-58793031","Tatdn1","chr15","-",58781421,58781498,77,58777589,58777660,58792988,58793031,0.0278656225029362,-0.109
"chr15:58819174-58819369|up:58817694-58817868|down:58823318-58823529","Mtss1","chr15","-",58819174,58819369,195,58817694,58817868,58823318,58823529,0.000251059822237387,0.124
"chr15:61978972-61979314|up:61909854-61910050|down:62114022-62114146","Pvt1","chr15","+",61978972,61979314,342,61909854,61910050,62114022,62114146,0.0306070663023369,-0.123
"chr15:62031845-62031977|up:61909845-61910050|down:62047315-62047397","Pvt1","chr15","+",62031845,62031977,132,61909845,61910050,62047315,62047397,0.0334578316845123,-0.118
"chr15:62031845-62031977|up:62021087-62021201|down:62047315-62047397","Pvt1","chr15","+",62031845,62031977,132,62021087,62021201,62047315,62047397,0.00304070441608889,-0.138
"chr15:62047612-62047775|up:62047315-62047397|down:62094585-62094752","Pvt1","chr15","+",62047612,62047775,163,62047315,62047397,62094585,62094752,0.00173356617197294,-0.193
"chr15:63829433-63829516|up:63828448-63828531|down:63869746-63869818","Cyrib","chr15","-",63829433,63829516,83,63828448,63828531,63869746,63869818,0.000334680036304387,0.147
"chr15:64025692-64025701|up:64024678-64024779|down:64030730-64030853","Asap1","chr15","-",64025692,64025701,9,64024678,64024779,64030730,64030853,3.36458407431524e-12,-0.105
"chr15:64025692-64025701|up:64024678-64024779|down:64030766-64030853","Asap1","chr15","-",64025692,64025701,9,64024678,64024779,64030766,64030853,1.06657471876529e-08,-0.223
"chr15:66495609-66495732|up:66494609-66494666|down:66495840-66495948","Phf20l1","chr15","+",66495609,66495732,123,66494609,66494666,66495840,66495948,3.44219544020406e-08,-0.277
"chr15:73236889-73237044|up:73214981-73215208|down:73294857-73294965","Ptk2","chr15","-",73236889,73237044,155,73214981,73215208,73294857,73294965,0.00293072824508913,-0.124
"chr15:73263607-73263729|up:73202697-73202864|down:73266496-73266593","Ptk2","chr15","-",73263607,73263729,122,73202697,73202864,73266496,73266593,0.0468979104394288,-0.143
"chr15:75736092-75736285|up:75735253-75735477|down:75736797-75736966","Gsdmd","chr15","+",75736092,75736285,193,75735253,75735477,75736797,75736966,0.00308336686522315,-0.107
"chr15:75736203-75736285|up:75735253-75735477|down:75736797-75736966","Gsdmd","chr15","+",75736203,75736285,82,75735253,75735477,75736797,75736966,0.0407115057176928,-0.171
"chr15:75800277-75800361|up:75798172-75798306|down:75800740-75800898","Gfus","chr15","-",75800277,75800361,84,75798172,75798306,75800740,75800898,0.0206675164748672,-0.456
"chr15:75800277-75800361|up:75798647-75798721|down:75800740-75800898","Gfus","chr15","-",75800277,75800361,84,75798647,75798721,75800740,75800898,0.00333118102207555,-0.2
"chr15:75919770-75919845|up:75919469-75919521|down:75919963-75920001","Scrib","chr15","-",75919770,75919845,75,75919469,75919521,75919963,75920001,4.81136874308379e-07,-0.168
"chr15:75921305-75921389|up:75921051-75921150|down:75921898-75921961","Scrib","chr15","-",75921305,75921389,84,75921051,75921150,75921898,75921961,0,-0.22
"chr15:75946455-75946506|up:75944255-75944417|down:75947390-75947480","Puf60","chr15","-",75946455,75946506,51,75944255,75944417,75947390,75947480,0,0.168
"chr15:76078758-76078773|up:76078540-76078630|down:76078950-76079012","Plec","chr15","-",76078758,76078773,15,76078540,76078630,76078950,76079012,2.63934084002508e-08,-0.145
"chr15:76131839-76131937|up:76130969-76131100|down:76132050-76132377","Grina","chr15","+",76131839,76131937,98,76130969,76131100,76132050,76132377,0,-0.121
"chr15:76132648-76132849|up:76130974-76131100|down:76133177-76133321","Grina","chr15","+",76132648,76132849,201,76130974,76131100,76133177,76133321,0.00279019966061005,-0.271
"chr15:76179589-76179662|up:76178547-76179491|down:76179883-76180024","Smpd5","chr15","+",76179589,76179662,73,76178547,76179491,76179883,76180024,0.0395823408372379,-0.158
