"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr14:31384026-31384282|up:31363013-31363092|down:31387838-31387988","Btd","chr14","+",31384026,31384282,256,31363013,31363092,31387838,31387988,0.00231619466802663,-0.16
"chr14:34277299-34277485|up:34274133-34274279|down:34288813-34288850","Ldb3","chr14","-",34277299,34277485,186,34274133,34274279,34288813,34288850,0.0454228488895495,-0.146
"chr14:43987358-43987490|up:43935280-43935630|down:43992315-43992503","Gm6526","chr14","+",43987358,43987490,132,43935280,43935630,43992315,43992503,0.00489050298730575,0.147
"chr14:45567822-45567978|up:45567303-45567560|down:45568286-45568366","Psmc6","chr14","+",45567822,45567978,156,45567303,45567560,45568286,45568366,0.01081943797288,-0.246
"chr14:45860297-45860399|up:45858168-45858297|down:45866310-45866331","Ddhd1","chr14","-",45860297,45860399,102,45858168,45858297,45866310,45866331,0.00168097509528482,0.222
"chr14:45860297-45860399|up:45858168-45858297|down:45867036-45867210","Ddhd1","chr14","-",45860297,45860399,102,45858168,45858297,45867036,45867210,0.00244269707314012,0.1
"chr14:47053634-47053684|up:47051700-47051774|down:47059557-47059641","Gmfb","chr14","-",47053634,47053684,50,47051700,47051774,47059557,47059641,0.00994051907460525,0.148
"chr14:47963385-47963457|up:47962334-47962427|down:47963682-47963766","Ktn1","chr14","+",47963385,47963457,72,47962334,47962427,47963682,47963766,1.02697337813697e-13,-0.178
"chr14:54612004-54612128|up:54611670-54611774|down:54645959-54646505","Slc7a7","chr14","-",54612004,54612128,124,54611670,54611774,54645959,54646505,0.0006545800703738,0.146
"chr14:54916199-54916319|up:54904529-54904618|down:54916697-54916809","Acin1","chr14","-",54916199,54916319,120,54904529,54904618,54916697,54916809,0.00274667367607248,-0.104
"chr14:55145342-55145560|up:55144975-55145087|down:55145958-55146104","Slc22a17","chr14","-",55145342,55145560,218,55144975,55145087,55145958,55146104,9.48133383314461e-05,-0.528
"chr14:55145342-55145823|up:55144975-55145087|down:55145958-55146104","Slc22a17","chr14","-",55145342,55145823,481,55144975,55145087,55145958,55146104,1.15474890697976e-05,-0.389
"chr14:55145717-55145823|up:55144975-55145087|down:55145958-55146104","Slc22a17","chr14","-",55145717,55145823,106,55144975,55145087,55145958,55146104,0.000369657232282714,-0.459
"chr14:55725040-55725175|up:55717482-55717660|down:55727275-55727329","Dhrs4","chr14","+",55725040,55725175,135,55717482,55717660,55727275,55727329,0.0321214984473173,0.575
"chr14:57048196-57048316|up:57047997-57048053|down:57049048-57049173","Zmym5","chr14","-",57048196,57048316,120,57047997,57048053,57049048,57049173,0.0273794248988167,-0.153
"chr14:57839945-57840123|up:57835342-57835502|down:57841042-57841188","Xpo4","chr14","-",57839945,57840123,178,57835342,57835502,57841042,57841188,1.36912286710113e-05,-0.116
"chr14:57880791-57880946|up:57879256-57880680|down:57885875-57885981","Xpo4","chr14","-",57880791,57880946,155,57879256,57880680,57885875,57885981,0.0230234743760233,-0.109
"chr14:59443073-59443171|up:59438682-59439033|down:59444252-59444379","Rcbtb1","chr14","+",59443073,59443171,98,59438682,59439033,59444252,59444379,0.0083295587864565,-0.33
"chr14:59674885-59675214|up:59668591-59668717|down:59678035-59678324","Setdb2","chr14","-",59674885,59675214,329,59668591,59668717,59678035,59678324,0.0187496294356443,-0.143
"chr14:59716492-59716633|up:59699083-59699151|down:59743713-59743832","Cab39l","chr14","+",59716492,59716633,141,59699083,59699151,59743713,59743832,0.000338584853769933,0.238
"chr14:59716492-59716633|up:59715480-59715522|down:59734251-59734393","Cab39l","chr14","+",59716492,59716633,141,59715480,59715522,59734251,59734393,0.00245149020642702,0.243
"chr14:61861881-61861931|up:61840479-61841255|down:61862668-61862811","Dleu2","chr14","-",61861881,61861931,50,61840479,61841255,61862668,61862811,0.00126677701305995,-0.525
"chr14:65062747-65062819|up:65054465-65054585|down:65063049-65063141","Hmbox1","chr14","-",65062747,65062819,72,65054465,65054585,65063049,65063141,0.00138547240036193,-0.147
"chr14:67971589-67971739|up:67970795-67970891|down:67975054-67975160","Kctd9","chr14","+",67971589,67971739,150,67970795,67970891,67975054,67975160,0.000156936457596239,-0.127
"chr14:70568717-70568815|up:70556110-70556389|down:70588728-70588843","Slc39a14","chr14","-",70568717,70568815,98,70556110,70556389,70588728,70588843,0.0468707982666985,0.116
"chr14:70842736-70842802|up:70842407-70842488|down:70842980-70842988","Dmtn","chr14","-",70842736,70842802,66,70842407,70842488,70842980,70842988,0.000104976807562935,-0.181
"chr14:77870002-77870059|up:77852878-77852996|down:77875055-77875240","Enox1","chr14","+",77870002,77870059,57,77852878,77852996,77875055,77875240,0.00238854641047428,0.102
"chr14:99336554-99336622|up:99336118-99336276|down:99336881-99337200","Dis3","chr14","-",99336554,99336622,68,99336118,99336276,99336881,99337200,1.35049985129328e-07,-0.219
"chr14:101698134-101698137|up:101696170-101696329|down:101700310-101700520","Tbc1d4","chr14","-",101698134,101698137,3,101696170,101696329,101700310,101700520,8.50099271685382e-06,-0.29
"chr14:103642137-103642313|up:103584342-103584482|down:103677750-103678929","1700087I21Rik","chr14","+",103642137,103642313,176,103584342,103584482,103677750,103678929,0.0316771401438527,-0.383
"chr14:105828581-105830733|up:105826982-105827107|down:105831014-105831209","9330188P03Rik","chr14","+",105828581,105830733,2152,105826982,105827107,105831014,105831209,4.75187302548229e-07,-0.182
"chr14:105830125-105830733|up:105826974-105827107|down:105831014-105831346","9330188P03Rik","chr14","+",105830125,105830733,608,105826974,105827107,105831014,105831346,0.000555088891653292,-0.138
"chr14:119133262-119133319|up:119129173-119129244|down:119137397-119137454","Dzip1","chr14","-",119133262,119133319,57,119129173,119129244,119137397,119137454,3.02272708872666e-05,0.131
"chr14:119161308-119161507|up:119160463-119160579|down:119161836-119161930","Dzip1","chr14","-",119161308,119161507,199,119160463,119160579,119161836,119161930,0.0083502798050265,-0.137
"chr14:119256878-119257074|up:119251943-119252019|down:119263833-119264023","Uggt2","chr14","-",119256878,119257074,196,119251943,119252019,119263833,119264023,1.81750701079681e-05,-0.576
"chr14:120640747-120640783|up:120633862-120634016|down:120642049-120642078","Mbnl2","chr14","+",120640747,120640783,36,120633862,120634016,120642049,120642078,1.65890050303379e-07,-0.135
"chr14:123217282-123217486|up:123215485-123215698|down:123220350-123220554","Tmtc4","chr14","-",123217282,123217486,204,123215485,123215698,123220350,123220554,0.0248520106626846,0.196
"chr15:8173259-8173403|up:8172529-8172643|down:8174971-8175107","Nup155","chr15","+",8173259,8173403,144,8172529,8172643,8174971,8175107,0.00118080113205882,-0.147
"chr15:12136481-12136764|up:12117936-12118033|down:12140519-12140738","Zfr","chr15","+",12136481,12136764,283,12117936,12118033,12140519,12140738,0.00175116627904483,-0.139
"chr15:34600160-34600257|up:34584775-34584911|down:34648811-34648983","Nipal2","chr15","-",34600160,34600257,97,34584775,34584911,34648811,34648983,1.45414710842873e-05,-0.312
"chr15:34609318-34609440|up:34584775-34584911|down:34625117-34625177","Nipal2","chr15","-",34609318,34609440,122,34584775,34584911,34625117,34625177,0.0262315334998424,-0.201
"chr15:34625117-34625177|up:34584775-34584911|down:34648811-34648983","Nipal2","chr15","-",34625117,34625177,60,34584775,34584911,34648811,34648983,3.79172984141327e-05,-0.181
"chr15:38507430-38507590|up:38501647-38501844|down:38514716-38514853","Azin1","chr15","-",38507430,38507590,160,38501647,38501844,38514716,38514853,2.2074843603236e-11,-0.111
"chr15:51661008-51661108|up:51653388-51653509|down:51705863-51706020","Eif3h","chr15","-",51661008,51661108,100,51653388,51653509,51705863,51706020,0.0361900954825328,0.1
"chr15:54946800-54946989|up:54946441-54946494|down:54947444-54947583","Dscc1","chr15","-",54946800,54946989,189,54946441,54946494,54947444,54947583,9.50900325148962e-10,-0.266
"chr15:62031845-62031977|up:61978996-61979314|down:62094585-62094752","Pvt1","chr15","+",62031845,62031977,132,61978996,61979314,62094585,62094752,0.00498605781113889,0.11
"chr15:62047612-62047775|up:62047315-62047397|down:62094585-62094752","Pvt1","chr15","+",62047612,62047775,163,62047315,62047397,62094585,62094752,0.00256697226218038,-0.229
"chr15:62047612-62047775|up:62047315-62047397|down:62114022-62114146","Pvt1","chr15","+",62047612,62047775,163,62047315,62047397,62114022,62114146,9.10390602501822e-06,-0.113
"chr15:66469513-66469603|up:66469207-66469296|down:66475875-66476089","Phf20l1","chr15","+",66469513,66469603,90,66469207,66469296,66475875,66476089,0.00877791746847805,0.136
"chr15:66495609-66495732|up:66494609-66494666|down:66495840-66495948","Phf20l1","chr15","+",66495609,66495732,123,66494609,66494666,66495840,66495948,1.52555711092921e-06,-0.235
"chr15:73236889-73237044|up:73214981-73215208|down:73294857-73294965","Ptk2","chr15","-",73236889,73237044,155,73214981,73215208,73294857,73294965,0.000708122398640792,-0.138
"chr15:73263607-73263729|up:73214981-73215208|down:73294857-73294927","Ptk2","chr15","-",73263607,73263729,122,73214981,73215208,73294857,73294927,0.0186826673153825,-0.213
"chr15:75736203-75736285|up:75735253-75735477|down:75736797-75736966","Gsdmd","chr15","+",75736203,75736285,82,75735253,75735477,75736797,75736966,0.00490735363210522,0.156
"chr15:75919770-75919845|up:75919469-75919521|down:75919963-75920001","Scrib","chr15","-",75919770,75919845,75,75919469,75919521,75919963,75920001,1.55268427519533e-08,-0.181
"chr15:75921305-75921389|up:75921051-75921150|down:75921898-75921961","Scrib","chr15","-",75921305,75921389,84,75921051,75921150,75921898,75921961,6.38635556718577e-10,-0.155
"chr15:75946455-75946506|up:75944255-75944417|down:75947390-75947480","Puf60","chr15","-",75946455,75946506,51,75944255,75944417,75947390,75947480,8.30960801005284e-09,0.113
"chr15:76131839-76131937|up:76130969-76131100|down:76132050-76132377","Grina","chr15","+",76131839,76131937,98,76130969,76131100,76132050,76132377,0,-0.122
"chr15:76179589-76179662|up:76178547-76179491|down:76179883-76180024","Smpd5","chr15","+",76179589,76179662,73,76178547,76179491,76179883,76180024,6.28296257039748e-05,-0.278
"chr15:76274230-76274327|up:76264712-76264776|down:76278002-76278148","Mroh1","chr15","+",76274230,76274327,97,76264712,76264776,76278002,76278148,0.000444449625480418,0.247
"chr15:76500074-76500359|up:76499243-76499439|down:76500772-76501048","Slc39a4","chr15","-",76500074,76500359,285,76499243,76499439,76500772,76501048,0.0157865496968188,-0.1
"chr15:76573527-76573694|up:76555846-76555962|down:76574371-76575352","Ppp1r16a","chr15","+",76573527,76573694,167,76555846,76555962,76574371,76575352,0.028565428913202,0.119
"chr15:76765311-76765438|up:76763458-76763553|down:76774206-76774386","Zfp7","chr15","+",76765311,76765438,127,76763458,76763553,76774206,76774386,0.000343423445142104,-0.332
"chr15:77280606-77280706|up:77280429-77280517|down:77282514-77282651","Apol7a","chr15","-",77280606,77280706,100,77280429,77280517,77282514,77282651,0.00944064695510427,-0.196
"chr15:78321100-78321163|up:78319784-78319910|down:78321783-78321871","Kctd17","chr15","+",78321100,78321163,63,78319784,78319910,78321783,78321871,1.1777103728992e-05,-0.109
"chr15:78321100-78321194|up:78319784-78319910|down:78321783-78321871","Kctd17","chr15","+",78321100,78321194,94,78319784,78319910,78321783,78321871,4.71167493163264e-06,-0.1
"chr15:78321100-78321194|up:78319784-78319910|down:78322686-78323109","Kctd17","chr15","+",78321100,78321194,94,78319784,78319910,78322686,78323109,1.71162229688725e-12,-0.201
"chr15:78321100-78321299|up:78319784-78319910|down:78322686-78322847","Kctd17","chr15","+",78321100,78321299,199,78319784,78319910,78322686,78322847,0,-0.212
"chr15:78862813-78862951|up:78857451-78858492|down:78872091-78872148","Triobp","chr15","+",78862813,78862951,138,78857451,78858492,78872091,78872148,0.0261093063826915,-0.316
"chr15:79247857-79247878|up:79244903-79247085|down:79249484-79249679","Tmem184b","chr15","-",79247857,79247878,21,79244903,79247085,79249484,79249679,5.23319635343233e-06,-0.142
"chr15:79512957-79513031|up:79510437-79510532|down:79514226-79514320","Fam227a","chr15","-",79512957,79513031,74,79510437,79510532,79514226,79514320,0.00643354901009148,0.297
"chr15:79518264-79518347|up:79514226-79514320|down:79520879-79520987","Fam227a","chr15","-",79518264,79518347,83,79514226,79514320,79520879,79520987,0.00116112453930396,0.296
"chr15:81577187-81577354|up:81576308-81576507|down:81577734-81578229","Chadl","chr15","-",81577187,81577354,167,81576308,81576507,81577734,81578229,0.0171101245796303,0.26
"chr15:81779370-81779629|up:81756509-81756749|down:81787676-81787835","Aco2","chr15","+",81779370,81779629,259,81756509,81756749,81787676,81787835,0.000124712052720811,-0.262
"chr15:82054139-82054355|up:82031404-82031691|down:82059297-82059519","Srebf2","chr15","+",82054139,82054355,216,82031404,82031691,82059297,82059519,0.00136600166238989,-0.611
"chr15:82983994-82984201|up:82981299-82981392|down:82985844-82986198","Serhl","chr15","+",82983994,82984201,207,82981299,82981392,82985844,82986198,0.00377447681153857,0.245
"chr15:83267823-83267829|up:83265962-83266084|down:83269187-83269292","Pacsin2","chr15","-",83267823,83267829,6,83265962,83266084,83269187,83269292,2.68699662676668e-06,-0.127
"chr15:89077137-89077321|up:89075192-89075231|down:89080421-89080647","Dennd6b","chr15","-",89077137,89077321,184,89075192,89075231,89080421,89080647,8.14744406767435e-06,0.148
"chr15:89180154-89180232|up:89179597-89179779|down:89183685-89183823","Sbf1","chr15","-",89180154,89180232,78,89179597,89179779,89183685,89183823,0.0240738652530769,0.106
"chr15:92258919-92259050|up:92242247-92242464|down:92263840-92264810","Gm26760","chr15","+",92258919,92259050,131,92242247,92242464,92263840,92264810,0.031622172725129,-0.365
"chr15:92261664-92261733|up:92242246-92242464|down:92263840-92264810","Gm26760","chr15","+",92261664,92261733,69,92242246,92242464,92263840,92264810,0.0450590687007449,-0.355
"chr15:93293467-93293496|up:93285627-93285740|down:93296043-93296182","Zcrb1","chr15","-",93293467,93293496,29,93285627,93285740,93296043,93296182,8.50099271685382e-06,-0.371
"chr15:93318164-93318371|up:93296277-93296342|down:93321894-93321956","Pphln1","chr15","+",93318164,93318371,207,93296277,93296342,93321894,93321956,0.0238952701087668,-0.117
"chr15:93357552-93357672|up:93339381-93339593|down:93386854-93387189","Pphln1","chr15","+",93357552,93357672,120,93339381,93339593,93386854,93387189,0.0413638241212183,-0.406
"chr15:99226974-99227057|up:99225724-99226047|down:99227160-99227313","Fmnl3","chr15","-",99226974,99227057,83,99225724,99226047,99227160,99227313,6.05073208421438e-07,-0.229
"chr15:99331340-99332174|up:99330877-99331052|down:99332493-99332598","Nckap5los","chr15","+",99331340,99332174,834,99330877,99331052,99332493,99332598,0.00201191258248636,-0.174
"chr15:99537494-99537700|up:99534012-99534082|down:99549387-99549463","Racgap1","chr15","-",99537494,99537700,206,99534012,99534082,99549387,99549463,0.0046974755454263,-0.388
"chr15:100629055-100629363|up:100628348-100628765|down:100630420-100630630","I730030J21Rik","chr15","-",100629055,100629363,308,100628348,100628765,100630420,100630630,0.00753666334583115,-0.231
"chr15:102069024-102069122|up:102067148-102067278|down:102069486-102069585","Soat2","chr15","+",102069024,102069122,98,102067148,102067278,102069486,102069585,7.65343172274502e-05,-0.114
"chr15:102086961-102087051|up:102085433-102086221|down:102087215-102087267","Csad","chr15","-",102086961,102087051,90,102085433,102086221,102087215,102087267,3.60759790947291e-06,-0.163
"chr15:102111571-102111695|up:102097321-102097397|down:102112573-102112668","Csad","chr15","-",102111571,102111695,124,102097321,102097397,102112573,102112668,5.71285112020654e-05,-0.341
"chr15:102113663-102113740|up:102113005-102113318|down:102116205-102116355","Zfp740","chr15","+",102113663,102113740,77,102113005,102113318,102116205,102116355,0.00197405356670682,-0.149
"chr15:102428909-102429012|up:102426889-102427037|down:102429572-102429648","Tarbp2","chr15","+",102428909,102429012,103,102426889,102427037,102429572,102429648,2.16600857373375e-05,-0.292
"chr15:103338285-103338421|up:103336766-103336811|down:103338603-103338671","Gtsf1","chr15","-",103338285,103338421,136,103336766,103336811,103338603,103338671,0.000467656536837754,0.188
"chr16:5015418-5015482|up:5013250-5013835|down:5015575-5015629","Nagpa","chr16","-",5015418,5015482,64,5013250,5013835,5015575,5015629,0.0401291114644664,-0.134
"chr16:10245921-10246001|up:10245246-10245336|down:10246522-10247049","Tvp23a","chr16","-",10245921,10246001,80,10245246,10245336,10246522,10247049,0.0466264348335802,0.128
"chr16:10969729-10969794|up:10967074-10967271|down:10970922-10971127","Zc3h7a","chr16","-",10969729,10969794,65,10967074,10967271,10970922,10971127,0.0418278079578815,0.129
"chr16:14131679-14131877|up:14122317-14122451|down:14135157-14135211","Cep20","chr16","-",14131679,14131877,198,14122317,14122451,14135157,14135211,0.00196447376034375,0.112
"chr16:15411554-15411622|up:15398922-15399071|down:15412323-15412336","Ube2v2","chr16","-",15411554,15411622,68,15398922,15399071,15412323,15412336,8.17599527965482e-06,0.121
"chr16:16136308-16136341|up:16134465-16134642|down:16137315-16137372","Dnm1l","chr16","-",16136308,16136341,33,16134465,16134642,16137315,16137372,1.50334732677815e-07,-0.116
"chr16:16136627-16136705|up:16134465-16134642|down:16137315-16137372","Dnm1l","chr16","-",16136627,16136705,78,16134465,16134642,16137315,16137372,9.34545774101595e-11,-0.176
"chr16:16136627-16136705|up:16136308-16136341|down:16137315-16137372","Dnm1l","chr16","-",16136627,16136705,78,16136308,16136341,16137315,16137372,0.000779927608505249,-0.117
"chr16:16692932-16693019|up:16688670-16688762|down:16695695-16695880","Top3b","chr16","+",16692932,16693019,87,16688670,16688762,16695695,16695880,0.00738953446278373,0.208
"chr16:16692935-16693019|up:16688670-16688762|down:16695695-16695880","Top3b","chr16","+",16692935,16693019,84,16688670,16688762,16695695,16695880,0.00727341738595131,0.195
"chr16:17498412-17498625|up:17492268-17492522|down:17501022-17501052","Med15","chr16","-",17498412,17498625,213,17492268,17492522,17501022,17501052,5.59740817605604e-05,-0.101
"chr16:18256251-18256396|up:18248560-18248626|down:18259542-18259621","Txnrd2","chr16","+",18256251,18256396,145,18248560,18248626,18259542,18259621,0.000240941781389001,-0.613
"chr16:18359721-18359847|up:18317795-18317890|down:18366842-18366941","Gnb1l","chr16","+",18359721,18359847,126,18317795,18317890,18366842,18366941,0.0260330115257014,0.368
"chr16:18362860-18363023|up:18317795-18317890|down:18366842-18366941","Gnb1l","chr16","+",18362860,18363023,163,18317795,18317890,18366842,18366941,0.0368397402264482,0.112
"chr16:18362864-18363023|up:18317795-18317890|down:18366842-18366941","Gnb1l","chr16","+",18362864,18363023,159,18317795,18317890,18366842,18366941,0.0378555245029507,0.117
"chr16:20409219-20409281|up:20408895-20409031|down:20409422-20409648","Vwa5b2","chr16","+",20409219,20409281,62,20408895,20409031,20409422,20409648,0.00459156966966089,-0.135
"chr16:20427491-20427639|up:20426513-20426634|down:20429292-20429481","Alg3","chr16","-",20427491,20427639,148,20426513,20426634,20429292,20429481,0.0449282925120196,-0.198
"chr16:21792807-21792891|up:21786734-21786902|down:21794982-21795084","Liph","chr16","-",21792807,21792891,84,21786734,21786902,21794982,21795084,0.014757918961065,0.408
"chr16:22077614-22078011|up:22073801-22073867|down:22084490-22084659","Tra2b","chr16","-",22077614,22078011,397,22073801,22073867,22084490,22084659,5.88401336485883e-10,-0.147
"chr16:22077735-22078011|up:22073733-22073867|down:22084490-22084650","Tra2b","chr16","-",22077735,22078011,276,22073733,22073867,22084490,22084650,5.13443898509317e-11,-0.163
"chr16:22747824-22748059|up:22738986-22739245|down:22748382-22748493","Fetub","chr16","+",22747824,22748059,235,22738986,22739245,22748382,22748493,0.0134795321284867,-0.129
"chr16:24261530-24261640|up:24212487-24212533|down:24275582-24275692","Lpp","chr16","+",24261530,24261640,110,24212487,24212533,24275582,24275692,0.00390797887097157,0.164
"chr16:31673470-31673506|up:31672660-31672702|down:31675258-31675309","Dlg1","chr16","+",31673470,31673506,36,31672660,31672702,31675258,31675309,5.2606180101745e-10,-0.127
"chr16:32499717-32499813|up:32498276-32499625|down:32499969-32500097","Tnk2","chr16","+",32499717,32499813,96,32498276,32499625,32499969,32500097,0,-0.105
"chr16:32499723-32499813|up:32498276-32499625|down:32499969-32500097","Tnk2","chr16","+",32499723,32499813,90,32498276,32499625,32499969,32500097,0,-0.206
"chr16:32661906-32661951|up:32658607-32658723|down:32663367-32663901","Rubcn","chr16","-",32661906,32661951,45,32658607,32658723,32663367,32663901,4.02231637073725e-05,0.184
"chr16:32829558-32829806|up:32826033-32826111|down:32832710-32833069","Lrch3","chr16","+",32829558,32829806,248,32826033,32826111,32832710,32833069,0.000633600295651476,-0.208
"chr16:35300512-35300587|up:35286900-35287027|down:35310068-35310188","Pdia5","chr16","-",35300512,35300587,75,35286900,35287027,35310068,35310188,7.87227785851415e-05,0.639
"chr16:35763738-35763772|up:35761402-35761505|down:35767870-35768724","Parp9","chr16","+",35763738,35763772,34,35761402,35761505,35767870,35768724,0.00141775774359879,-0.102
"chr16:35763738-35763880|up:35761402-35761505|down:35767870-35768724","Parp9","chr16","+",35763738,35763880,142,35761402,35761505,35767870,35768724,0.00104738931037367,-0.132
"chr16:35799843-35799937|up:35787856-35787890|down:35803421-35803616","Gm15564","chr16","-",35799843,35799937,94,35787856,35787890,35803421,35803616,5.56687500957937e-09,0.705
"chr16:35802094-35802165|up:35787856-35787890|down:35803421-35803616","Gm15564","chr16","-",35802094,35802165,71,35787856,35787890,35803421,35803616,4.33124566782539e-07,0.531
"chr16:36649365-36649635|up:36648746-36648854|down:36651863-36651927","Iqcb1","chr16","+",36649365,36649635,270,36648746,36648854,36651863,36651927,0.0323923535790141,-0.134
"chr16:38405980-38406042|up:38405777-38405880|down:38406582-38407252","Tmem39a","chr16","+",38405980,38406042,62,38405777,38405880,38406582,38407252,0.0490604248341451,-0.121
"chr16:42827380-42827449|up:42696243-42696287|down:42845300-42845350","Zbtb20","chr16","+",42827380,42827449,69,42696243,42696287,42845300,42845350,1.62719891778432e-05,-0.215
"chr16:42892786-42892832|up:42845300-42845350|down:43122931-43122978","Zbtb20","chr16","+",42892786,42892832,46,42845300,42845350,43122931,43122978,0.0289681411796318,0.258
"chr16:42967259-42967306|up:42892786-42892832|down:43122931-43122978","Zbtb20","chr16","+",42967259,42967306,47,42892786,42892832,43122931,43122978,0.0341293851240422,-0.127
"chr16:43013827-43013901|up:42845300-42845350|down:43122931-43122978","Zbtb20","chr16","+",43013827,43013901,74,42845300,42845350,43122931,43122978,0.0455928835800752,0.166
"chr16:43053121-43053183|up:42967259-42967306|down:43122931-43122978","Zbtb20","chr16","+",43053121,43053183,62,42967259,42967306,43122931,43122978,0.0284895631568352,0.335
"chr16:43053121-43053183|up:43013827-43013901|down:43122931-43122978","Zbtb20","chr16","+",43053121,43053183,62,43013827,43013901,43122931,43122978,0.0321972080489472,0.396
"chr16:43328521-43328685|up:43283309-43283349|down:43390043-43390124","Zbtb20","chr16","+",43328521,43328685,164,43283309,43283349,43390043,43390124,0.00801128917829787,0.1
"chr16:43712515-43712554|up:43710162-43710401|down:43718452-43718594","Ccdc191","chr16","+",43712515,43712554,39,43710162,43710401,43718452,43718594,0.0171887665439233,0.129
"chr16:45484534-45484645|up:45483631-45483748|down:45487914-45488022","Tmprss7","chr16","-",45484534,45484645,111,45483631,45483748,45487914,45488022,0.0342192113060299,0.111
"chr16:52006711-52006843|up:52006497-52006595|down:52009375-52009516","Cblb","chr16","+",52006711,52006843,132,52006497,52006595,52009375,52009516,0.000631318221536495,-0.186
"chr16:58549520-58549586|up:58548410-58548447|down:58549800-58550110","Cldnd1","chr16","+",58549520,58549586,66,58548410,58548447,58549800,58550110,2.58754260016208e-07,0.102
"chr16:58549535-58549586|up:58548287-58548447|down:58549800-58550110","Cldnd1","chr16","+",58549535,58549586,51,58548287,58548447,58549800,58550110,0,0.189
"chr16:58549542-58549586|up:58548401-58548447|down:58549800-58550110","Cldnd1","chr16","+",58549542,58549586,44,58548401,58548447,58549800,58550110,2.95879153193102e-09,0.143
"chr16:90744953-90745001|up:90743679-90743750|down:90746586-90746625","Synj1","chr16","-",90744953,90745001,48,90743679,90743750,90746586,90746625,0.00520790593001812,0.317
"chr16:90746586-90746625|up:90744953-90745001|down:90747238-90747307","Synj1","chr16","-",90746586,90746625,39,90744953,90745001,90747238,90747307,0.00611594447271396,-0.339
"chr16:91505716-91505761|up:91497959-91498093|down:91514291-91514357","Cryzl1","chr16","-",91505716,91505761,45,91497959,91498093,91514291,91514357,0.0237489680308127,0.533
"chr16:94166213-94166332|up:94159621-94160033|down:94170947-94171051","Pigp","chr16","-",94166213,94166332,119,94159621,94160033,94170947,94171051,0.0129560847983788,-0.166
"chr16:94185204-94185247|up:94183766-94184925|down:94185642-94185793","Ttc3","chr16","+",94185204,94185247,43,94183766,94184925,94185642,94185793,2.08674604529246e-07,0.123
"chr16:94209412-94209575|up:94204172-94204227|down:94210542-94210588","Ttc3","chr16","+",94209412,94209575,163,94204172,94204227,94210542,94210588,6.02374825341555e-05,0.113
"chr16:97256688-97256843|up:97256289-97256428|down:97257421-97257559","Mx1","chr16","-",97256688,97256843,155,97256289,97256428,97257421,97257559,0.00245962252558269,-0.162
"chr17:5851473-5851616|up:5848931-5849035|down:5852987-5853168","3300005D01Rik","chr17","+",5851473,5851616,143,5848931,5849035,5852987,5853168,0.0001311502755725,-0.152
"chr17:6168570-6168641|up:6157674-6158063|down:6171469-6172159","Tulp4","chr17","+",6168570,6168641,71,6157674,6158063,6171469,6172159,0.0117389749254551,-0.471
"chr17:8976976-8977099|up:8975793-8975925|down:9117692-9117821","Pde10a","chr17","+",8976976,8977099,123,8975793,8975925,9117692,9117821,0.000639727409422868,-0.169
"chr17:12461536-12461692|up:12458856-12458957|down:12462386-12462483","Map3k4","chr17","-",12461536,12461692,156,12458856,12458957,12462386,12462483,4.8343902323858e-05,-0.111
"chr17:12543283-12544154|up:12537725-12538059|down:12555009-12555176","4732491K20Rik","chr17","+",12543283,12544154,871,12537725,12538059,12555009,12555176,0.0441430295736376,-0.12
"chr17:21647593-21647633|up:21643488-21643823|down:21647998-21648090","Zfp54","chr17","+",21647593,21647633,40,21643488,21643823,21647998,21648090,0.00628242564321822,0.59
"chr17:21900041-21900219|up:21898905-21899039|down:21900505-21900594","Gm10509","chr17","+",21900041,21900219,178,21898905,21899039,21900505,21900594,0.000291520421515505,0.378
"chr17:22382167-22382316|up:22369015-22369063|down:22384799-22385171","Zfp947","chr17","-",22382167,22382316,149,22369015,22369063,22384799,22385171,0.00814784470903236,-0.191
"chr17:23989208-23989306|up:23981949-23982292|down:23990388-23990576","Flywch1","chr17","-",23989208,23989306,98,23981949,23982292,23990388,23990576,0,0.268
"chr17:24062930-24062957|up:24060025-24061499|down:24063050-24063146","Prss41","chr17","-",24062930,24062957,27,24060025,24061499,24063050,24063146,0.0194518820591725,0.667
"chr17:24576892-24576965|up:24570996-24571225|down:24579861-24580063","Abca3","chr17","+",24576892,24576965,73,24570996,24571225,24579861,24580063,0.0121575062353665,0.118
"chr17:24652115-24652234|up:24645826-24645913|down:24656405-24656584","Eci1","chr17","+",24652115,24652234,119,24645826,24645913,24656405,24656584,3.98985059550269e-12,0.875
"chr17:24655151-24655298|up:24645677-24645913|down:24656405-24656584","Eci1","chr17","+",24655151,24655298,147,24645677,24645913,24656405,24656584,4.08315279024018e-10,0.79
"chr17:24733686-24733840|up:24733098-24733191|down:24735478-24735570","Traf7","chr17","-",24733686,24733840,154,24733098,24733191,24735478,24735570,5.07438655286525e-06,-0.108
"chr17:24820362-24820431|up:24819308-24819439|down:24821067-24821271","Tsc2","chr17","-",24820362,24820431,69,24819308,24819439,24821067,24821271,0.0207017653930352,-0.11
"chr17:25038845-25038918|up:25037250-25037382|down:25042505-25042701","Meiob","chr17","+",25038845,25038918,73,25037250,25037382,25042505,25042701,0.0403225146862875,-0.207
