"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr14:30961076-30961193|up:30960293-30960439|down:30961587-30961694","Phf7","chr14","-",30961076,30961193,117,30960293,30960439,30961587,30961694,0.0166968571772713,0.114
"chr14:31765045-31765250|up:31750945-31751988|down:31768253-31768418","Galnt15","chr14","+",31765045,31765250,205,31750945,31751988,31768253,31768418,0.00382594075526214,-0.171
"chr14:43986205-43986368|up:43935280-43935630|down:43987358-43987490","Gm6526","chr14","+",43986205,43986368,163,43935280,43935630,43987358,43987490,0.0497167795366929,0.161
"chr14:44798155-44798244|up:44797289-44797471|down:44799238-44799401","Gm5624","chr14","-",44798155,44798244,89,44797289,44797471,44799238,44799401,0.000785242525902698,0.106
"chr14:44798155-44798287|up:44797289-44797471|down:44799238-44799401","Gm5624","chr14","-",44798155,44798287,132,44797289,44797471,44799238,44799401,0.000327339854512147,0.124
"chr14:45567822-45567978|up:45567303-45567560|down:45568286-45568366","Psmc6","chr14","+",45567822,45567978,156,45567303,45567560,45568286,45568366,0.0355883330525339,-0.2
"chr14:45860297-45860399|up:45858168-45858297|down:45866310-45866331","Ddhd1","chr14","-",45860297,45860399,102,45858168,45858297,45866310,45866331,0.00534608001040081,0.134
"chr14:45860297-45860399|up:45858168-45858297|down:45867036-45867210","Ddhd1","chr14","-",45860297,45860399,102,45858168,45858297,45867036,45867210,1.51614692199789e-08,0.208
"chr14:45866310-45866331|up:45858168-45858297|down:45867036-45867207","Ddhd1","chr14","-",45866310,45866331,21,45858168,45858297,45867036,45867207,1.72061376212635e-05,0.202
"chr14:47053634-47053684|up:47051700-47051774|down:47059557-47059641","Gmfb","chr14","-",47053634,47053684,50,47051700,47051774,47059557,47059641,0.0177971868240226,0.108
"chr14:47290306-47290570|up:47253733-47254252|down:47301676-47301786","Samd4","chr14","+",47290306,47290570,264,47253733,47254252,47301676,47301786,0.0145516858827349,-0.15
"chr14:47963385-47963457|up:47962334-47962427|down:47963682-47963766","Ktn1","chr14","+",47963385,47963457,72,47962334,47962427,47963682,47963766,7.46915729597831e-08,-0.143
"chr14:51070337-51070488|up:51069188-51069296|down:51070910-51070919","Tep1","chr14","-",51070337,51070488,151,51069188,51069296,51070910,51070919,4.46019730764414e-05,-0.126
"chr14:52126603-52126854|up:52126198-52126293|down:52126984-52127092","Mettl17","chr14","+",52126603,52126854,251,52126198,52126293,52126984,52127092,0.00256657518443105,-0.157
"chr14:52242335-52242356|up:52242068-52242199|down:52242445-52242492","Arhgef40","chr14","+",52242335,52242356,21,52242068,52242199,52242445,52242492,0.00878694833148361,-0.176
"chr14:52257647-52257831|up:52247426-52247515|down:52257979-52258143","Zfp219","chr14","-",52257647,52257831,184,52247426,52247515,52257979,52258143,0.00424980551691312,0.173
"chr14:57048196-57048316|up:57041871-57042320|down:57049048-57049173","Zmym5","chr14","-",57048196,57048316,120,57041871,57042320,57049048,57049173,0.000377227763422474,0.114
"chr14:58087601-58087637|up:58084377-58084519|down:58094066-58094187","Zdhhc20","chr14","-",58087601,58087637,36,58084377,58084519,58094066,58094187,6.6172500227135e-08,0.196
"chr14:59444212-59444379|up:59443073-59443171|down:59447373-59447420","Rcbtb1","chr14","+",59444212,59444379,167,59443073,59443171,59447373,59447420,0.00327905133477067,-0.606
"chr14:59444252-59444379|up:59443073-59443171|down:59447376-59447516","Rcbtb1","chr14","+",59444252,59444379,127,59443073,59443171,59447376,59447516,0.0068701276387848,-0.509
"chr14:59447191-59447259|up:59443073-59443171|down:59447376-59447516","Rcbtb1","chr14","+",59447191,59447259,68,59443073,59443171,59447376,59447516,0.0286048502216904,0.162
"chr14:61861881-61861931|up:61840479-61841255|down:61862668-61862811","Dleu2","chr14","-",61861881,61861931,50,61840479,61841255,61862668,61862811,0.0427466608636049,-0.164
"chr14:65062747-65062819|up:65054465-65054585|down:65063049-65063141","Hmbox1","chr14","-",65062747,65062819,72,65054465,65054585,65063049,65063141,0.00797309893298637,-0.127
"chr14:70842736-70842802|up:70842407-70842488|down:70842980-70842988","Dmtn","chr14","-",70842736,70842802,66,70842407,70842488,70842980,70842988,0.0239082351189277,-0.117
"chr14:103414691-103414766|up:103412201-103412426|down:103419789-103419930","Mycbp2","chr14","-",103414691,103414766,75,103412201,103412426,103419789,103419930,2.38844283871793e-09,0.116
"chr14:103662577-103662677|up:103642137-103642313|down:103677750-103678929","1700087I21Rik","chr14","+",103662577,103662677,100,103642137,103642313,103677750,103678929,0.00109694706515832,-0.463
"chr14:119161308-119161507|up:119160463-119160579|down:119161836-119161930","Dzip1","chr14","-",119161308,119161507,199,119160463,119160579,119161836,119161930,0.00537855963073971,-0.149
"chr14:119343557-119343726|up:119338443-119338576|down:119347030-119347804","Gm16835","chr14","+",119343557,119343726,169,119338443,119338576,119347030,119347804,9.29700907370769e-05,-0.382
"chr14:120640747-120640783|up:120633862-120634016|down:120642049-120642078","Mbnl2","chr14","+",120640747,120640783,36,120633862,120634016,120642049,120642078,2.06151569147105e-05,0.145
"chr14:120640747-120640783|up:120633862-120634016|down:120666346-120669107","Mbnl2","chr14","+",120640747,120640783,36,120633862,120634016,120666346,120669107,0.00276681893539065,0.113
"chr14:121797336-121797372|up:121796398-121796545|down:121798001-121798115","Dock9","chr14","-",121797336,121797372,36,121796398,121796545,121798001,121798115,0.0101146356328822,0.19
"chr14:123161033-123161089|up:123150478-123150704|down:123163541-123166854","4930594M22Rik","chr14","+",123161033,123161089,56,123150478,123150704,123163541,123166854,0.00413972102759604,0.483
"chr15:5075126-5075265|up:5052067-5052181|down:5076345-5076490","C7","chr15","-",5075126,5075265,139,5052067,5052181,5076345,5076490,4.97860633454228e-05,-0.252
"chr15:35115083-35115104|up:35114674-35114803|down:35115710-35115791","Stk3","chr15","-",35115083,35115104,21,35114674,35114803,35115710,35115791,2.32344502416303e-10,0.135
"chr15:39449929-39450181|up:39448580-39449158|down:39479664-39479696","Rims2","chr15","+",39449929,39450181,252,39448580,39449158,39479664,39479696,0.00489615612017841,0.1
"chr15:41712065-41712146|up:41694353-41694525|down:41713854-41713980","Oxr1","chr15","+",41712065,41712146,81,41694353,41694525,41713854,41713980,0.0046610905054062,0.246
"chr15:58015992-58016141|up:58014001-58014052|down:58016975-58017100","Wdyhv1","chr15","+",58015992,58016141,149,58014001,58014052,58016975,58017100,1.94679704461023e-06,0.11
"chr15:58819174-58819369|up:58817694-58817868|down:58823318-58823529","Mtss1","chr15","-",58819174,58819369,195,58817694,58817868,58823318,58823529,7.8969694359759e-10,0.177
"chr15:61978972-61979314|up:61909854-61910050|down:62114022-62114146","Pvt1","chr15","+",61978972,61979314,342,61909854,61910050,62114022,62114146,0.000722167580853768,-0.211
"chr15:62021087-62021201|up:61909827-61910050|down:62047315-62047397","Pvt1","chr15","+",62021087,62021201,114,61909827,61910050,62047315,62047397,0.0249316195848359,0.143
"chr15:62021087-62021201|up:61909827-61910050|down:62114022-62114150","Pvt1","chr15","+",62021087,62021201,114,61909827,61910050,62114022,62114150,0.0018368691764503,-0.103
"chr15:62031845-62031977|up:61909845-61910050|down:62114022-62114146","Pvt1","chr15","+",62031845,62031977,132,61909845,61910050,62114022,62114146,0.000992881216836525,-0.211
"chr15:63829433-63829516|up:63828448-63828531|down:63869746-63869818","Cyrib","chr15","-",63829433,63829516,83,63828448,63828531,63869746,63869818,0.0123131385382555,0.128
"chr15:66469513-66469603|up:66469207-66469296|down:66475875-66476089","Phf20l1","chr15","+",66469513,66469603,90,66469207,66469296,66475875,66476089,0.0374634334301523,0.114
"chr15:73236889-73237044|up:73202697-73202864|down:73263607-73263729","Ptk2","chr15","-",73236889,73237044,155,73202697,73202864,73263607,73263729,1.82144288951477e-05,-0.277
"chr15:73236889-73237044|up:73202697-73202864|down:73266496-73266593","Ptk2","chr15","-",73236889,73237044,155,73202697,73202864,73266496,73266593,0.0209261309066298,-0.161
"chr15:75763811-75763896|up:75763632-75763713|down:75764190-75764331","Naprt","chr15","-",75763811,75763896,85,75763632,75763713,75764190,75764331,0.000828688010449298,-0.293
"chr15:75774527-75775667|up:75772980-75773101|down:75781093-75781189","Eef1d","chr15","-",75774527,75775667,1140,75772980,75773101,75781093,75781189,1.63027543563202e-06,0.157
"chr15:75774527-75775667|up:75772980-75773104|down:75781093-75781189","Eef1d","chr15","-",75774527,75775667,1140,75772980,75773104,75781093,75781189,7.8969694359759e-10,0.128
"chr15:75921305-75921389|up:75921051-75921150|down:75921898-75921961","Scrib","chr15","-",75921305,75921389,84,75921051,75921150,75921898,75921961,2.11757429750358e-07,-0.132
"chr15:75946455-75946506|up:75944255-75944417|down:75947390-75947480","Puf60","chr15","-",75946455,75946506,51,75944255,75944417,75947390,75947480,1.15926029246631e-07,0.103
"chr15:76078165-76078201|up:76077609-76077687|down:76078540-76078630","Plec","chr15","-",76078165,76078201,36,76077609,76077687,76078540,76078630,0,0.101
"chr15:76274230-76274327|up:76264712-76264776|down:76278002-76278148","Mroh1","chr15","+",76274230,76274327,97,76264712,76264776,76278002,76278148,0.000517048117576222,0.247
"chr15:76573527-76573694|up:76555846-76555962|down:76574371-76575352","Ppp1r16a","chr15","+",76573527,76573694,167,76555846,76555962,76574371,76575352,0.0280678457845143,0.114
"chr15:76614563-76614656|up:76611602-76611676|down:76619076-76619638","Arhgap39","chr15","-",76614563,76614656,93,76611602,76611676,76619076,76619638,2.32344502416303e-10,0.25
"chr15:78321100-78321163|up:78319784-78319910|down:78321783-78321871","Kctd17","chr15","+",78321100,78321163,63,78319784,78319910,78321783,78321871,4.19312815696982e-08,-0.118
"chr15:78321100-78321194|up:78319784-78319910|down:78321783-78321871","Kctd17","chr15","+",78321100,78321194,94,78319784,78319910,78321783,78321871,1.22512633473975e-07,-0.105
"chr15:78321100-78321299|up:78319784-78319910|down:78321783-78321871","Kctd17","chr15","+",78321100,78321299,199,78319784,78319910,78321783,78321871,2.01811057122995e-08,-0.104
"chr15:79211834-79211914|up:79201960-79202210|down:79212409-79212453","Pla2g6","chr15","-",79211834,79211914,80,79201960,79202210,79212409,79212453,0.00140286639784641,-0.126
"chr15:79521214-79521338|up:79519505-79520967|down:79524204-79524309","Fam227a","chr15","-",79521214,79521338,124,79519505,79520967,79524204,79524309,0.000465688923961371,-0.506
"chr15:79649987-79650054|up:79649016-79649222|down:79658559-79658823","Dnal4","chr15","-",79649987,79650054,67,79649016,79649222,79658559,79658823,0.023789401793687,0.119
"chr15:82220970-82221142|up:82220043-82220221|down:82221587-82221697","Naga","chr15","-",82220970,82221142,172,82220043,82220221,82221587,82221697,0.00049839050576834,-0.102
"chr15:83267823-83267829|up:83265962-83266084|down:83269187-83269292","Pacsin2","chr15","-",83267823,83267829,6,83265962,83266084,83269187,83269292,1.47590581058568e-08,0.132
"chr15:83962969-83963098|up:83961345-83961783|down:83964387-83964526","Sult4a1","chr15","-",83962969,83963098,129,83961345,83961783,83964387,83964526,0,0.201
"chr15:85123494-85123620|up:85114999-85115101|down:85126211-85126343","Fbln1","chr15","+",85123494,85123620,126,85114999,85115101,85126211,85126343,0.00771409840075307,0.551
"chr15:85778378-85778484|up:85778154-85778221|down:85779126-85779227","Trmu","chr15","+",85778378,85778484,106,85778154,85778221,85779126,85779227,0.0119748671403484,-0.163
"chr15:88958275-88958401|up:88955773-88955921|down:88959301-88960109","1810021B22Rik","chr15","-",88958275,88958401,126,88955773,88955921,88959301,88960109,0.00539489587059161,-0.306
"chr15:89191374-89191398|up:89191032-89191138|down:89191695-89191806","Sbf1","chr15","-",89191374,89191398,24,89191032,89191138,89191695,89191806,0,0.134
"chr15:89422217-89422241|up:89417576-89417657|down:89427302-89427433","Shank3","chr15","+",89422217,89422241,24,89417576,89417657,89427302,89427433,0.00370443296087122,0.129
"chr15:89440923-89440951|up:89431828-89434085|down:89441937-89444464","Shank3","chr15","+",89440923,89440951,28,89431828,89434085,89441937,89444464,0.00566003111355699,0.338
"chr15:92258919-92259046|up:92242232-92242464|down:92261664-92261733","Gm26760","chr15","+",92258919,92259046,127,92242232,92242464,92261664,92261733,0.000814540055317921,-0.293
"chr15:92258919-92259046|up:92242232-92242464|down:92263378-92264810","Gm26760","chr15","+",92258919,92259046,127,92242232,92242464,92263378,92264810,0.00237742096941166,-0.544
"chr15:92258919-92259046|up:92242232-92242464|down:92263840-92264810","Gm26760","chr15","+",92258919,92259046,127,92242232,92242464,92263840,92264810,0.0444252174081859,-0.374
"chr15:92258919-92259046|up:92242232-92242464|down:92264059-92264810","Gm26760","chr15","+",92258919,92259046,127,92242232,92242464,92264059,92264810,0.001511930362008,-0.166
"chr15:92258919-92259046|up:92242232-92242464|down:92265055-92265175","Gm26760","chr15","+",92258919,92259046,127,92242232,92242464,92265055,92265175,3.3470602441056e-05,-0.168
"chr15:92258919-92259050|up:92242247-92242464|down:92263378-92264810","Gm26760","chr15","+",92258919,92259050,131,92242247,92242464,92263378,92264810,0.00249412137021852,-0.543
"chr15:92258919-92259050|up:92242247-92242464|down:92263840-92264810","Gm26760","chr15","+",92258919,92259050,131,92242247,92242464,92263840,92264810,5.70607652618283e-06,-0.477
"chr15:93293467-93293496|up:93285627-93285740|down:93296043-93296182","Zcrb1","chr15","-",93293467,93293496,29,93285627,93285740,93296043,93296182,0.000759170680914049,-0.163
"chr15:93318164-93318371|up:93296277-93296342|down:93321894-93321956","Pphln1","chr15","+",93318164,93318371,207,93296277,93296342,93321894,93321956,0.0429116380875512,-0.129
"chr15:98429203-98429318|up:98427166-98427334|down:98429600-98429779","Kansl2","chr15","-",98429203,98429318,115,98427166,98427334,98429600,98429779,0.000307856986827618,-0.107
"chr15:98885637-98885711|up:98881574-98881745|down:98885857-98886026","4930578M01Rik","chr15","+",98885637,98885711,74,98881574,98881745,98885857,98886026,0.0392796815597014,-0.128
"chr15:99226974-99227057|up:99225724-99226047|down:99227160-99227313","Fmnl3","chr15","-",99226974,99227057,83,99225724,99226047,99227160,99227313,0.00281721077343178,-0.157
"chr15:99541273-99541404|up:99540763-99540852|down:99549387-99549493","Racgap1","chr15","-",99541273,99541404,131,99540763,99540852,99549387,99549493,1.11848013901345e-10,-0.147
"chr15:100857220-100857312|up:100855341-100855470|down:100857483-100857575","Scn8a","chr15","+",100857220,100857312,92,100855341,100855470,100857483,100857575,0.00313077535762619,-0.1
"chr15:102086961-102087051|up:102085433-102086221|down:102087215-102087267","Csad","chr15","-",102086961,102087051,90,102085433,102086221,102087215,102087267,0.00536438412659678,-0.112
"chr15:102428909-102429012|up:102426889-102427037|down:102429572-102429648","Tarbp2","chr15","+",102428909,102429012,103,102426889,102427037,102429572,102429648,0.0347496144419432,-0.142
"chr15:103338603-103338684|up:103336766-103336811|down:103338782-103338806","Gtsf1","chr15","-",103338603,103338684,81,103336766,103336811,103338782,103338806,0.0171446500513668,-0.166
"chr16:4752058-4752103|up:4750063-4750162|down:4754759-4755285","Mgrn1","chr16","+",4752058,4752103,45,4750063,4750162,4754759,4755285,0.0280652123426945,0.14
"chr16:10911679-10911792|up:10909449-10909650|down:10922429-10922523","Txndc11","chr16","-",10911679,10911792,113,10909449,10909650,10922429,10922523,0.0371320194437014,0.108
"chr16:15411554-15411622|up:15398922-15399071|down:15412323-15412336","Ube2v2","chr16","-",15411554,15411622,68,15398922,15399071,15412323,15412336,0.000152305644525748,0.129
"chr16:16836149-16836339|up:16801245-16801603|down:16843889-16844004","Mapk1","chr16","+",16836149,16836339,190,16801245,16801603,16843889,16844004,0.0467697642585305,-0.341
"chr16:17118354-17118495|up:17115447-17115534|down:17118856-17118964","Pi4ka","chr16","-",17118354,17118495,141,17115447,17115534,17118856,17118964,0.00182607716948618,-0.344
"chr16:17453345-17453432|up:17449849-17449921|down:17456359-17456505","Smpd4","chr16","+",17453345,17453432,87,17449849,17449921,17456359,17456505,0.00226307760004798,0.13
"chr16:18219530-18219548|up:18218834-18219003|down:18220316-18220388","Arvcf","chr16","+",18219530,18219548,18,18218834,18219003,18220316,18220388,7.88857169241047e-11,0.166
"chr16:18256251-18256396|up:18248560-18248626|down:18259542-18259621","Txnrd2","chr16","+",18256251,18256396,145,18248560,18248626,18259542,18259621,2.91585154059633e-05,-0.646
"chr16:20409219-20409281|up:20408895-20409031|down:20409422-20409648","Vwa5b2","chr16","+",20409219,20409281,62,20408895,20409031,20409422,20409648,0.00430703572166353,-0.117
"chr16:20493535-20493556|up:20492977-20493064|down:20494093-20494270","Eif4g1","chr16","+",20493535,20493556,21,20492977,20493064,20494093,20494270,1.83302648422216e-13,0.166
"chr16:20553611-20553719|up:20553435-20553523|down:20553866-20554008","Chrd","chr16","+",20553611,20553719,108,20553435,20553523,20553866,20554008,0.0326751206765193,-0.358
"chr16:21792807-21792891|up:21786734-21786902|down:21794982-21795084","Liph","chr16","-",21792807,21792891,84,21786734,21786902,21794982,21795084,0.00258774330714496,0.588
"chr16:22747824-22748059|up:22738986-22739245|down:22748382-22748493","Fetub","chr16","+",22747824,22748059,235,22738986,22739245,22748382,22748493,0.000884537230798935,-0.102
"chr16:24261530-24261640|up:24212487-24212533|down:24275582-24275692","Lpp","chr16","+",24261530,24261640,110,24212487,24212533,24275582,24275692,0.00380042718687976,0.164
"chr16:31673470-31673506|up:31672660-31672702|down:31675258-31675309","Dlg1","chr16","+",31673470,31673506,36,31672660,31672702,31675258,31675309,8.81268485011539e-07,0.139
"chr16:31673485-31673506|up:31666453-31666487|down:31675258-31675309","Dlg1","chr16","+",31673485,31673506,21,31666453,31666487,31675258,31675309,0.0218207418493108,-0.104
"chr16:32499723-32499813|up:32498276-32499625|down:32499969-32500097","Tnk2","chr16","+",32499723,32499813,90,32498276,32499625,32499969,32500097,4.2247188603458e-07,-0.106
"chr16:32661906-32661951|up:32658607-32658723|down:32663367-32663901","Rubcn","chr16","-",32661906,32661951,45,32658607,32658723,32663367,32663901,0,0.329
"chr16:32829558-32829806|up:32826033-32826111|down:32832710-32833069","Lrch3","chr16","+",32829558,32829806,248,32826033,32826111,32832710,32833069,4.92003807411608e-07,0.182
"chr16:35167968-35168163|up:35149867-35149983|down:35181930-35182129","Sec22a","chr16","-",35167968,35168163,195,35149867,35149983,35181930,35182129,1.3670622159289e-07,-0.144
"chr16:35802094-35802165|up:35787856-35787890|down:35803421-35803616","Gm15564","chr16","-",35802094,35802165,71,35787856,35787890,35803421,35803616,0.000134731150745085,0.429
"chr16:36630833-36630970|up:36628376-36628522|down:36645019-36645114","Eaf2","chr16","-",36630833,36630970,137,36628376,36628522,36645019,36645114,0.012521616887176,-0.184
"chr16:36645019-36645114|up:36630833-36630970|down:36648412-36648589","Eaf2","chr16","-",36645019,36645114,95,36630833,36630970,36648412,36648589,0.000513778543465898,-0.257
"chr16:36649365-36649435|up:36648769-36648854|down:36655877-36656007","Iqcb1","chr16","+",36649365,36649435,70,36648769,36648854,36655877,36656007,3.15878867673424e-05,-0.139
"chr16:38405980-38406042|up:38405777-38405880|down:38406582-38407252","Tmem39a","chr16","+",38405980,38406042,62,38405777,38405880,38406582,38407252,0.0333520637181057,0.13
"chr16:43013827-43013901|up:42967259-42967306|down:43053121-43053183","Zbtb20","chr16","+",43013827,43013901,74,42967259,42967306,43053121,43053183,0.0249316195848359,0.351
"chr16:43397392-43397556|up:43392096-43392154|down:43397923-43398111","Zbtb20","chr16","+",43397392,43397556,164,43392096,43392154,43397923,43398111,0.046650471185008,0.153
"chr16:43712515-43712554|up:43710162-43710401|down:43718452-43718594","Ccdc191","chr16","+",43712515,43712554,39,43710162,43710401,43718452,43718594,7.85526742502879e-05,0.186
"chr16:55742433-55742600|up:55739765-55739930|down:55745331-55745433","Cep97","chr16","-",55742433,55742600,167,55739765,55739930,55745331,55745433,0.000564267718258756,0.111
"chr16:84630707-84630762|up:84628216-84628395|down:84630881-84631127","Atp5j","chr16","-",84630707,84630762,55,84628216,84628395,84630881,84631127,0.00379255662986247,-0.108
"chr16:90743902-90743941|up:90743679-90743750|down:90747238-90747373","Synj1","chr16","-",90743902,90743941,39,90743679,90743750,90747238,90747373,3.69833523303806e-07,0.204
"chr16:90744953-90745001|up:90743902-90743941|down:90747238-90747373","Synj1","chr16","-",90744953,90745001,48,90743902,90743941,90747238,90747373,1.25703508435077e-06,0.254
"chr16:90746586-90746625|up:90743902-90743941|down:90747238-90747307","Synj1","chr16","-",90746586,90746625,39,90743902,90743941,90747238,90747307,0.00997582977773716,0.218
"chr16:91505665-91505778|up:91485785-91486168|down:91510939-91511038","Gm10785","chr16","+",91505665,91505778,113,91485785,91486168,91510939,91511038,0.00148250010273968,-0.242
"chr16:91506722-91506786|up:91505665-91505778|down:91510939-91511038","Gm10785","chr16","+",91506722,91506786,64,91505665,91505778,91510939,91511038,0.000157856234665239,-0.618
"chr16:93387143-93388191|up:93386798-93386973|down:93393185-93393223","Setd4","chr16","-",93387143,93388191,1048,93386798,93386973,93393185,93393223,0.0173250062120832,-0.186
"chr16:93387761-93388191|up:93384706-93384788|down:93393185-93393223","Setd4","chr16","-",93387761,93388191,430,93384706,93384788,93393185,93393223,0.000896301480330683,0.209
"chr16:93390134-93390220|up:93387761-93388191|down:93393185-93393223","Setd4","chr16","-",93390134,93390220,86,93387761,93388191,93393185,93393223,0.000212681288948456,0.142
"chr16:94188195-94188249|up:94186194-94186282|down:94189123-94189244","Ttc3","chr16","+",94188195,94188249,54,94186194,94186282,94189123,94189244,0.0146129808788071,0.1
"chr16:97256688-97256843|up:97256289-97256428|down:97257421-97257559","Mx1","chr16","-",97256688,97256843,155,97256289,97256428,97257421,97257559,0.00170232807648526,-0.222
"chr16:97259879-97259932|up:97258499-97258692|down:97261955-97262146","Mx1","chr16","-",97259879,97259932,53,97258499,97258692,97261955,97262146,0.00331046029530328,0.173
"chr17:5851473-5851616|up:5848973-5849137|down:5852987-5853168","3300005D01Rik","chr17","+",5851473,5851616,143,5848973,5849137,5852987,5853168,0.0333068860500535,-0.121
"chr17:6119573-6119663|up:6117803-6117935|down:6122108-6122145","Serac1","chr17","-",6119573,6119663,90,6117803,6117935,6122108,6122145,0.0054059057236589,0.163
"chr17:6168570-6168641|up:6157165-6157271|down:6227103-6227232","Tulp4","chr17","+",6168570,6168641,71,6157165,6157271,6227103,6227232,0.0204387930651285,0.184
"chr17:8394350-8394410|up:8391759-8391840|down:8401059-8401286","Cep43","chr17","+",8394350,8394410,60,8391759,8391840,8401059,8401286,0.0251067285653443,-0.104
"chr17:8515860-8516075|up:8512163-8512565|down:8517099-8517469","4930506C21Rik","chr17","-",8515860,8516075,215,8512163,8512565,8517099,8517469,0.0100923747869614,-0.247
"chr17:13253766-13253878|up:13232319-13232499|down:13255844-13258950","Sod2","chr17","+",13253766,13253878,112,13232319,13232499,13255844,13258950,0.00442413595017062,-0.633
"chr17:13789019-13789145|up:13774274-13774354|down:13889020-13889153","2700054A10Rik","chr17","-",13789019,13789145,126,13774274,13774354,13889020,13889153,0.0275616163753129,0.143
"chr17:14111224-14111260|up:14108243-14109239|down:14116349-14116484","Afdn","chr17","+",14111224,14111260,36,14108243,14109239,14116349,14116484,0,0.179
"chr17:24062930-24062957|up:24062415-24062584|down:24063050-24063146","Prss41","chr17","-",24062930,24062957,27,24062415,24062584,24063050,24063146,0.000139359982191431,0.547
"chr17:24975426-24975518|up:24971961-24972503|down:24976934-24977622","Hs3st6","chr17","+",24975426,24975518,92,24971961,24972503,24976934,24977622,0.000410304083344508,0.455
"chr17:25127384-25127402|up:25126302-25126360|down:25128123-25128135","Mapk8ip3","chr17","-",25127384,25127402,18,25126302,25126360,25128123,25128135,0,0.149
"chr17:26153067-26153247|up:26150647-26150801|down:26153731-26153852","Pigq","chr17","-",26153067,26153247,180,26150647,26150801,26153731,26153852,0.0364954119179782,-0.281
"chr17:26307902-26307971|up:26306297-26306433|down:26309070-26309264","Decr2","chr17","-",26307902,26307971,69,26306297,26306433,26309070,26309264,0.000368485976317547,0.473
"chr17:26873800-26873927|up:26871683-26871784|down:26874040-26874324","Ergic1","chr17","+",26873800,26873927,127,26871683,26871784,26874040,26874324,9.56667335520824e-06,-0.156
"chr17:27140780-27140834|up:27139993-27140093|down:27141878-27142276","Kifc5b","chr17","+",27140780,27140834,54,27139993,27140093,27141878,27142276,0.000577802774270436,0.121
"chr17:27458358-27458522|up:27454042-27456111|down:27461292-27461615","9630028I04Rik","chr17","-",27458358,27458522,164,27454042,27456111,27461292,27461615,0.00887951315954415,-0.428
"chr17:28542544-28542639|up:28539763-28539830|down:28545125-28545542","Fance","chr17","+",28542544,28542639,95,28539763,28539830,28545125,28545542,0.0327006117687034,-0.124
"chr17:29501033-29501241|up:29487798-29487976|down:29512980-29513135","BC004004","chr17","+",29501033,29501241,208,29487798,29487976,29512980,29513135,0.000455077797980286,-0.189
"chr17:31870619-31870686|up:31867818-31867868|down:31871475-31871542","U2af1","chr17","-",31870619,31870686,67,31867818,31867868,31871475,31871542,6.54932274710704e-06,0.111
"chr17:31871475-31871542|up:31870619-31870686|down:31877626-31877729","U2af1","chr17","-",31871475,31871542,67,31870619,31870686,31877626,31877729,0.0491627460477475,0.188
"chr17:32305003-32305082|up:32303019-32303066|down:32306732-32306813","Pdxk-ps","chr17","-",32305003,32305082,79,32303019,32303066,32306732,32306813,9.5615601370151e-05,-0.243
"chr17:32581766-32581937|up:32577916-32578468|down:32586797-32587121","Wiz","chr17","-",32581766,32581937,171,32577916,32578468,32586797,32587121,0.00333909935749162,-0.17
"chr17:32766439-32766491|up:32765603-32765733|down:32769226-32769360","Cyp4f16","chr17","+",32766439,32766491,52,32765603,32765733,32769226,32769360,6.77384982015622e-09,-0.108
"chr17:33321204-33321331|up:33311431-33311566|down:33321516-33321577","Zfp563","chr17","+",33321204,33321331,127,33311431,33311566,33321516,33321577,0.00523025096303828,0.102
"chr17:34264744-34264822|up:34263792-34263984|down:34268592-34268652","Col11a2","chr17","+",34264744,34264822,78,34263792,34263984,34268592,34268652,0.00102158121601864,0.215
"chr17:34266071-34266251|up:34263792-34263984|down:34268592-34268652","Col11a2","chr17","+",34266071,34266251,180,34263792,34263984,34268592,34268652,0.00174814917999036,0.419
"chr17:34266071-34266251|up:34264744-34264822|down:34268592-34268652","Col11a2","chr17","+",34266071,34266251,180,34264744,34264822,34268592,34268652,0.0320156405195758,0.376
"chr17:35257381-35257444|up:35252565-35252694|down:35260445-35260491","Msh5","chr17","-",35257381,35257444,63,35252565,35252694,35260445,35260491,0.00338353795121485,0.283
"chr17:35262704-35262740|up:35260445-35260491|down:35263000-35263110","Msh5","chr17","-",35262704,35262740,36,35260445,35260491,35263000,35263110,0.0499647818891233,-0.162
"chr17:36049225-36049308|up:36048625-36049136|down:36050423-36050506","Gm20443","chr17","-",36049225,36049308,83,36048625,36049136,36050423,36050506,0.0092555246470868,-0.128
"chr17:37360544-37360689|up:37359469-37359498|down:37361890-37362019","Gabbr1","chr17","+",37360544,37360689,145,37359469,37359498,37361890,37362019,5.08214924689418e-11,0.359
"chr17:46505127-46505342|up:46501532-46501702|down:46509559-46509694","Polh","chr17","-",46505127,46505342,215,46501532,46501702,46509559,46509694,8.32944792351792e-09,-0.176
"chr17:47291245-47291344|up:47286852-47287016|down:47291414-47291513","Ubr2","chr17","-",47291245,47291344,99,47286852,47287016,47291414,47291513,1.30441165076963e-05,-0.15
"chr17:47889633-47889698|up:47815975-47816191|down:47904578-47904777","Ccnd3","chr17","+",47889633,47889698,65,47815975,47816191,47904578,47904777,0.0182060975445428,-0.225
"chr17:69581095-69581161|up:69577605-69577659|down:69581698-69581890","Epb41l3","chr17","+",69581095,69581161,66,69577605,69577659,69581698,69581890,6.98022358218519e-05,0.159
