"event_id","geneSymbol","dPSI_1","FDR_1","dPSI_2","FDR_2","sig_1","sig_2","category"
"ENSMUSG00000020310_chr10_79500745_79501012","Madcam1",0.078,0.70649761462666,-0.018,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020310_chr10_79502172_79502604","Madcam1",-0.097,1,0.114,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30885367_30885445","Erlec1",0.009,1,0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30889496_30889621","Erlec1",0.002,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30893038_30893098","Erlec1",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30899942_30899977","Erlec1",0.013,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30899942_30899977","Erlec1",-0.001,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30900559_30900623","Erlec1",0.005,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020311_chr11_30900559_30900623","Erlec1",-0.005,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020315_chr11_30051612_30051655","Sptbn1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020315_chr11_30059088_30059152","Sptbn1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020315_chr11_30094105_30094223","Sptbn1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020315_chr11_30095828_30096016","Sptbn1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020319_chr11_21598069_21598123","Wdpcp",0.09,0.000727620906816336,0.148,4.6856503962571e-08,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000020319_chr11_21602225_21602310","Wdpcp",0.011,1,-0.046,0.0108964796411033,FALSE,FALSE,"Neither"
"ENSMUSG00000020319_chr11_21613996_21614067","Wdpcp",0.025,1,0.022,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020319_chr11_21641769_21641903","Wdpcp",-0.053,0.792166674141976,-0.098,0.114753875538983,FALSE,FALSE,"Neither"
"ENSMUSG00000020319_chr11_21641834_21641903","Wdpcp",-0.078,1,-0.168,0.406778918042824,FALSE,FALSE,"Neither"
"ENSMUSG00000020319_chr11_21661461_21662071","Wdpcp",-0.007,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020319_chr11_21671102_21671291","Wdpcp",0.014,1,0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21508461_21508551","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21508461_21508551","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21508461_21508551","Mdh1",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21508461_21508551","Mdh1",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21509191_21509305","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21509191_21509305","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21509191_21509305","Mdh1",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21509191_21509305","Mdh1",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21512864_21512987","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21512864_21512987","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21514040_21514216","Mdh1",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21515823_21515920","Mdh1",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21515823_21515920","Mdh1",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21515823_21515920","Mdh1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21515823_21515920","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21516619_21516718","Mdh1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21516619_21516718","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21516619_21516718","Mdh1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020321_chr11_21516619_21516718","Mdh1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020326_chr11_40642266_40642345","Ccng1",-0.002,1,-0.009,0.963612576628993,FALSE,FALSE,"Neither"
"ENSMUSG00000020326_chr11_40642930_40643184","Ccng1",0.01,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020328_chr11_40626844_40626893","Nudcd2",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574161_79574244","Polrmt",-0.005,1,-0.031,0.309953163166224,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574161_79574284","Polrmt",-0.006,1,-0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574161_79574284","Polrmt",-0.006,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574161_79574284","Polrmt",-0.001,1,-0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574161_79574284","Polrmt",-0.001,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574515_79574638","Polrmt",0.002,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574515_79574638","Polrmt",0.002,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574515_79574638","Polrmt",-0.007,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79574515_79574638","Polrmt",-0.007,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79575977_79576199","Polrmt",-0.003,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020329_chr10_79579712_79579853","Polrmt",-0.048,0.0478749154596817,-0.075,3.36470888828041e-05,FALSE,FALSE,"Neither"
"ENSMUSG00000020330_chr11_40596718_40596895","Hmmr",0.005,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79560221_79560645","Hcn2",0.002,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79560221_79560645","Hcn2",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79561980_79562142","Hcn2",0.007,1,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79561980_79562142","Hcn2",0.007,1,0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79561980_79562142","Hcn2",0.022,0.0227259554713406,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79561980_79562142","Hcn2",0.022,0.0227259554713406,0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79564726_79564945","Hcn2",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79564726_79564945","Hcn2",0,1,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79564726_79564945","Hcn2",0.006,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79564726_79564945","Hcn2",0.006,1,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79564726_79564945","Hcn2",0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020331_chr10_79564726_79564945","Hcn2",0.002,1,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54210977_54211198","Acsl6",0,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54210977_54211198","Acsl6",0,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54210977_54211198","Acsl6",0.002,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54210977_54211198","Acsl6",0.002,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54219227_54219260","Acsl6",-0.003,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54227761_54227839","Acsl6",0.003,1,-0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020333_chr11_54227896_54227974","Acsl6",0.002,1,-0.015,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020340_chr11_46149502_46149577","Cyfip2",-0.007,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020340_chr11_46167605_46167734","Cyfip2",-0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",0.013,1,0.026,0.371061407115308,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",0.013,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",0.013,1,0.059,0.258932125819049,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",0.015,1,0.026,0.371061407115308,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",0.015,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",0.015,1,0.059,0.258932125819049,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",-0.015,0.198397477860103,0.026,0.371061407115308,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",-0.015,0.198397477860103,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020346_chr11_49142376_49142501","Mgat1",-0.015,0.198397477860103,0.059,0.258932125819049,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52003946_52004156","Ppp2ca",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52003946_52004156","Ppp2ca",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52003946_52004156","Ppp2ca",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52003946_52004156","Ppp2ca",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52009495_52009585","Ppp2ca",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52009495_52009585","Ppp2ca",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020349_chr11_52011759_52011878","Ppp2ca",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020358_chr11_51492576_51492717","Hnrnpab",-0.013,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020358_chr11_51493419_51493522","Hnrnpab",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020358_chr11_51495226_51495358","Hnrnpab",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020359_chr11_51477387_51477547","Phykpl",-0.001,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020359_chr11_51483739_51483854","Phykpl",-0.008,1,-0.017,0.413631898141355,FALSE,FALSE,"Neither"
"ENSMUSG00000020359_chr11_51484742_51484968","Phykpl",0,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020359_chr11_51489477_51489567","Phykpl",-0.006,1,-0.048,0.0720702208068057,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53153706_53153826","Hspa4",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53155860_53155968","Hspa4",0.001,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53171294_53171539","Hspa4",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53179850_53179991","Hspa4",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53179850_53179991","Hspa4",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53183083_53183141","Hspa4",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020361_chr11_53183083_53183141","Hspa4",0,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49570747_49570978","Cnot6",0.002,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49570747_49570978","Cnot6",0.002,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49570747_49570978","Cnot6",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49570747_49570978","Cnot6",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49571967_49572122","Cnot6",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49571967_49572122","Cnot6",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49572865_49573020","Cnot6",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49572865_49573020","Cnot6",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49575913_49576179","Cnot6",0.004,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020362_chr11_49577673_49577759","Cnot6",-0.003,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49745563_49745804","Mapk9",-0.016,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49745563_49745804","Mapk9",-0.016,1,-0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49745563_49745804","Mapk9",-0.067,9.96202257863252e-05,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49745563_49745804","Mapk9",-0.067,9.96202257863252e-05,-0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49754370_49754500","Mapk9",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49754370_49754500","Mapk9",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49754370_49754500","Mapk9",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49754370_49754500","Mapk9",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020366_chr11_49770528_49770653","Mapk9",0.002,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50189955_50190171","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50192584_50192698","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50195152_50195342","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50199136_50199218","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50201198_50201257","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202607","Canx",0,1,-0.028,0.539922255814815,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202607","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202607","Canx",-0.025,0.384895909016666,-0.028,0.539922255814815,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202607","Canx",-0.025,0.384895909016666,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202611","Canx",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202611","Canx",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202611","Canx",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020368_chr11_50202430_50202611","Canx",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020372_chr11_48692489_48692661","Rack1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020372_chr11_48694230_48694326","Rack1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020372_chr11_48694684_48694795","Rack1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020372_chr11_48696371_48696482","Rack1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020375_chr11_50311203_50311321","Rufy1",-0.002,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53545703_53545846","Rad50",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53546359_53546445","Rad50",0,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53570216_53570343","Rad50",0.019,0.0644120756272064,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53576976_53577134","Rad50",0.002,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53576976_53577134","Rad50",0.002,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53576976_53577134","Rad50",-0.006,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53576976_53577134","Rad50",-0.006,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53578921_53579104","Rad50",0.001,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53578921_53579104","Rad50",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53578921_53579104","Rad50",-0.001,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53578921_53579104","Rad50",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53583534_53583728","Rad50",-0.014,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53588940_53589145","Rad50",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53588940_53589145","Rad50",0.001,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53588940_53589145","Rad50",-0.002,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53588940_53589145","Rad50",-0.002,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53589648_53589834","Rad50",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53589648_53589834","Rad50",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53589648_53589834","Rad50",0.001,1,-0.114,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53589648_53589834","Rad50",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53589648_53589834","Rad50",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53589648_53589834","Rad50",-0.001,1,-0.114,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53592783_53592935","Rad50",-0.043,0.00148165785782734,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020380_chr11_53592783_53592935","Rad50",-0.043,0.00148165785782734,-0.014,0.631892154128461,FALSE,FALSE,"Neither"
"ENSMUSG00000020381_chr11_50073318_50073407","Mrnip",-0.005,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020381_chr11_50078370_50078490","Mrnip",0.005,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",-0.01,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",-0.01,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",-0.01,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",-0.005,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",-0.005,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",-0.005,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51157997_51158158","Clk4",0,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",0.008,1,0.017,0.422227541825855,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",0.008,1,-0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",0.008,1,-0.057,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",0.008,1,0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",0.008,1,0.053,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.113,0.0252500935304721,0.017,0.422227541825855,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.113,0.0252500935304721,-0.019,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.113,0.0252500935304721,-0.057,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.113,0.0252500935304721,0.017,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.113,0.0252500935304721,0.053,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.322,0.00486314751970413,0.017,0.422227541825855,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.322,0.00486314751970413,-0.019,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.322,0.00486314751970413,-0.057,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.322,0.00486314751970413,0.017,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.322,0.00486314751970413,0.053,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.049,1,0.017,0.422227541825855,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.049,1,-0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.049,1,-0.057,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.049,1,0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.049,1,0.053,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.013,1,0.017,0.422227541825855,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.013,1,-0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.013,1,-0.057,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.013,1,0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51158991_51159058","Clk4",-0.013,1,0.053,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.001,1,-0.027,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.001,1,-0.078,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.001,1,-0.095,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.017,1,-0.027,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.017,1,-0.078,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.017,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.017,1,-0.095,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.099,0.00100488324156408,-0.027,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.099,0.00100488324156408,-0.078,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.099,0.00100488324156408,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.099,0.00100488324156408,-0.095,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.044,1,-0.027,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.044,1,-0.078,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.044,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51159595_51159673","Clk4",-0.044,1,-0.095,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.138,1.96680001714449e-06,-0.005,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.138,1.96680001714449e-06,0.01,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.138,1.96680001714449e-06,-0.035,0.961663098328593,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.138,1.96680001714449e-06,-0.032,0.854523235245916,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.025,0.23802900149325,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.025,0.23802900149325,0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.025,0.23802900149325,-0.035,0.961663098328593,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.025,0.23802900149325,-0.032,0.854523235245916,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.04,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000020385_chr11_51161363_51161422","Clk4",0.04,1,0.01,1,FALSE,FALSE,"Neither"
