"event_id","geneSymbol","dPSI_1","FDR_1","dPSI_2","FDR_2","sig_1","sig_2","category"
"ENSMUSG00000022200_chr15_12343358_12343407","Golph3",-0.02,8.63975196005069e-11,-0.013,0.00179513631501459,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",0.008,0.326899349396122,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",0.008,0.326899349396122,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",0.008,0.326899349396122,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",0.008,0.326899349396122,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",0.008,0.326899349396122,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.001,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.001,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.002,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.002,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.002,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.002,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118424","Zfr",-0.002,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12118324_12118427","Zfr",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12135352_12135376","Zfr",0.038,0.925879776171375,0.007,0.217445188659516,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12135352_12135376","Zfr",0.038,0.925879776171375,0.024,0.77708445065866,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12135352_12135376","Zfr",0.008,0.106128838122702,0.007,0.217445188659516,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12135352_12135376","Zfr",0.008,0.106128838122702,0.024,0.77708445065866,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",-0.106,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",-0.106,1,0.007,0.969238843615863,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",-0.106,1,-0.139,0.00175116627904483,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",-0.106,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",0.005,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",0.005,1,0.007,0.969238843615863,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",0.005,1,-0.139,0.00175116627904483,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000022201_chr15_12136481_12136764","Zfr",0.005,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12137990_12138135","Zfr",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12137990_12138135","Zfr",0,1,0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12137990_12138135","Zfr",0,1,-0.019,0.460456068971604,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",-0.012,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",-0.012,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",-0.003,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",-0.003,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",0.01,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",0.01,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",-0.009,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12146234_12146482","Zfr",-0.009,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",-0.024,0.421961836380969,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",-0.024,0.421961836380969,-0.019,0.998476433284819,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",-0.024,0.421961836380969,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",0,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",0,1,-0.019,0.998476433284819,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",0,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",-0.01,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",-0.01,1,-0.019,0.998476433284819,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12149613_12149805","Zfr",-0.01,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12150258_12150550","Zfr",0.003,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12160570_12160766","Zfr",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12160570_12160776","Zfr",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022201_chr15_12170901_12170999","Zfr",0.006,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022204_chr14_55254522_55254594","Ngdn",-0.004,0.60954916265805,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022204_chr14_55258510_55258648","Ngdn",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022204_chr14_55260792_55260850","Ngdn",-0.008,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022205_chr15_11986541_11986650","Sub1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022208_chr14_55352352_55352902","Jph4",-0.009,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55717482_55717660","Dhrs4",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55723573_55723675","Dhrs4",0.031,0.135519019884926,0.022,0.436939593475791,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55723573_55723675","Dhrs4",0.031,0.135519019884926,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55723573_55723675","Dhrs4",0.006,1,0.022,0.436939593475791,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55723573_55723675","Dhrs4",0.006,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55724549_55724620","Dhrs4",-0.009,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55724716_55724768","Dhrs4",-0.005,1,-0.05,0.000875663431864931,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55725616_55725672","Dhrs4",0.002,1,0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022210_chr14_55725616_55725672","Dhrs4",0.014,1,0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022211_chr14_55732261_55732350","Carmil3",-0.03,0.0237015849889309,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022211_chr14_55732860_55732955","Carmil3",-0.018,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022211_chr14_55739286_55739350","Carmil3",-0.006,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022211_chr14_55743026_55743116","Carmil3",-0.01,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022214_chr14_55797897_55798084","Dcaf11",0.001,1,-0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022214_chr14_55801176_55801241","Dcaf11",-0.005,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817227_55817290","Psme1",-0.003,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817227_55817290","Psme1",-0.003,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817227_55817290","Psme1",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817227_55817290","Psme1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817227_55817498","Psme1",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817227_55817498","Psme1",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817260_55817290","Psme1",-0.002,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817387_55817498","Psme1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817387_55817498","Psme1",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817387_55817498","Psme1",-0.003,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55817387_55817498","Psme1",-0.003,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022216_chr14_55818051_55818120","Psme1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022217_chr14_55819337_55819432","Emc9",-0.003,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022217_chr14_55819512_55819582","Emc9",0,1,-0.033,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022220_chr14_56007248_56007363","Adcy4",-0.025,1,-0.036,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56135699_56135843","Sdr39u1",0.005,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56135699_56135934","Sdr39u1",0.008,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56137103_56137186","Sdr39u1",-0.015,0.157143941647549,-0.025,0.0128796335902188,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56137176_56137186","Sdr39u1",-0.083,0.269204129461848,-0.096,0.156774562180872,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56137270_56137377","Sdr39u1",0.008,1,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56137270_56137377","Sdr39u1",0.008,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022223_chr14_56137270_56137377","Sdr39u1",0.008,1,-0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022228_chr13_21632336_21632654","Zscan26",-0.104,3.26082655539263e-06,0.034,0.103760801038026,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000022228_chr13_21632336_21632654","Zscan26",-0.104,3.26082655539263e-06,-0.064,0.00698759112424481,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000022228_chr13_21632336_21632654","Zscan26",-0.21,1.74233608451325e-13,0.034,0.103760801038026,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000022228_chr13_21632336_21632654","Zscan26",-0.21,1.74233608451325e-13,-0.064,0.00698759112424481,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000022228_chr13_21633443_21633503","Zscan26",-0.002,1,-0.234,0.000935146932632135,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000022228_chr13_21633443_21633503","Zscan26",-0.002,1,-0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022228_chr13_21633443_21633503","Zscan26",-0.256,1.06510101077711e-05,-0.234,0.000935146932632135,TRUE,TRUE,"Both"
"ENSMUSG00000022228_chr13_21633443_21633503","Zscan26",-0.256,1.06510101077711e-05,-0.017,1,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000022234_chr15_31593012_31593198","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31593660_31593780","Cct5",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31593660_31593780","Cct5",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31593660_31593780","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31593660_31593780","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31594242_31594392","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31594242_31594392","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31594242_31594392","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31594242_31594392","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31597556_31597721","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31598145_31598206","Cct5",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31598145_31598206","Cct5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31598145_31598206","Cct5",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022234_chr15_31598145_31598206","Cct5",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022235_chr15_31581985_31582183","Cmbl",-0.004,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022235_chr15_31581985_31582219","Cmbl",-0.002,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022235_chr15_31585440_31585583","Cmbl",-0.016,0.489387430720606,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022235_chr15_31588313_31588405","Cmbl",0.004,1,-0.011,0.482269209212227,FALSE,FALSE,"Neither"
"ENSMUSG00000022241_chr15_11385978_11386093","Tars",-0.005,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022241_chr15_11388166_11388304","Tars",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022241_chr15_11389661_11389828","Tars",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022241_chr15_11391146_11391293","Tars",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022244_chr15_10984742_10984932","Amacr",0.011,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022244_chr15_10984771_10984932","Amacr",0.005,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022247_chr15_10476892_10477021","Brix1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022247_chr15_10478978_10479029","Brix1",-0.002,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022247_chr15_10481801_10481845","Brix1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022247_chr15_10481801_10481845","Brix1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022247_chr15_10483380_10483492","Brix1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022247_chr15_10483380_10483492","Brix1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022248_chr15_10488075_10488184","Rad1",0.01,1,0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022253_chr15_9091254_9091338","Nadk2",-0.006,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022253_chr15_9096102_9096181","Nadk2",-0.005,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022253_chr15_9098897_9098963","Nadk2",-0.026,0.238609747730352,0.029,0.375973948713086,FALSE,FALSE,"Neither"
"ENSMUSG00000022253_chr15_9100194_9100290","Nadk2",0.007,1,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022253_chr15_9103413_9103467","Nadk2",0.016,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022253_chr15_9106816_9106940","Nadk2",-0.001,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34114944_34115121","Mtdh",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34114944_34115121","Mtdh",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34116456_34116522","Mtdh",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34116456_34116522","Mtdh",0.001,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34118025_34118256","Mtdh",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34118025_34118256","Mtdh",0.001,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34118025_34118256","Mtdh",-0.009,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34118025_34118256","Mtdh",-0.009,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34121568_34121658","Mtdh",-0.039,0.00244676255746697,0.013,0.752362514497871,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34121568_34121658","Mtdh",-0.018,0.0876844341103768,0.013,0.752362514497871,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34123813_34123912","Mtdh",0.009,1,-0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34123813_34123912","Mtdh",0.009,1,0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34123813_34123912","Mtdh",-0.001,1,-0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34123813_34123912","Mtdh",-0.001,1,0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34131309_34131434","Mtdh",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34131309_34131434","Mtdh",0,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34131309_34131434","Mtdh",0,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022255_chr15_34139886_34140043","Mtdh",-0.001,1,-0.014,0.953329115599624,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34258826_34258938","Laptm4b",-0.005,0.245888501273892,-0.006,0.161667919862761,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34258826_34258938","Laptm4b",-0.005,0.245888501273892,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34264701_34264737","Laptm4b",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34272489_34272563","Laptm4b",0,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34272489_34272563","Laptm4b",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34272489_34272563","Laptm4b",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34272489_34272563","Laptm4b",0.003,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34272489_34272563","Laptm4b",0.003,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34272489_34272563","Laptm4b",0.003,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022257_chr15_34276281_34276380","Laptm4b",-0.004,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022263_chr15_27735464_27735665","Trio",0.005,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022263_chr15_27748006_27748228","Trio",0.112,2.42694366486411e-05,0.017,1,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000022263_chr15_27805715_27805959","Trio",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022263_chr15_27871246_27871438","Trio",0,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022265_chr15_27562809_27562980","Ank",0.004,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022269_chr15_26387833_26388026","Marchf11",-0.052,0.539164496258166,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022272_chr15_25666511_25666610","Myo10",0.056,0.133248153132716,0.057,0.15968425074469,FALSE,FALSE,"Neither"
"ENSMUSG00000022272_chr15_25701647_25701806","Myo10",0.077,0.00857167454122373,0.076,0.0381619819974442,FALSE,FALSE,"Neither"
"ENSMUSG00000022280_chr15_36260160_36260369","Rnf19a",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022283_chr15_36598445_36598556","Pabpc1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022285_chr15_36775482_36775578","Ywhaz",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022285_chr15_36793722_36793919","Ywhaz",-0.007,0.0105864812427572,-0.008,0.00421501487553327,FALSE,FALSE,"Neither"
"ENSMUSG00000022285_chr15_36793722_36793919","Ywhaz",-0.007,0.0105864812427572,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022285_chr15_36793722_36793919","Ywhaz",-0.001,1,-0.008,0.00421501487553327,FALSE,FALSE,"Neither"
"ENSMUSG00000022285_chr15_36793722_36793919","Ywhaz",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022286_chr15_37358613_37358678","Grhl2",0.034,1,0.034,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022286_chr15_37358613_37358720","Grhl2",0.139,0.417851802174169,0.139,0.50932765144369,FALSE,FALSE,"Neither"
"ENSMUSG00000022292_chr15_37945282_37945416","Rrm2b",0.002,1,0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38673100_38673264","Atp6v1c1",0.002,1,-0.006,0.653851901064887,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38674140_38674208","Atp6v1c1",-0.007,0.327781570418733,-0.008,0.296985674832838,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38676271_38676357","Atp6v1c1",0.002,1,-0.072,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38676271_38676357","Atp6v1c1",0.002,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38676271_38676357","Atp6v1c1",-0.093,0.794657066830814,-0.072,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38676271_38676357","Atp6v1c1",-0.093,0.794657066830814,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38677762_38677857","Atp6v1c1",-0.011,1,0.017,0.0449827235193805,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38677762_38677857","Atp6v1c1",-0.011,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38677762_38677857","Atp6v1c1",0.002,1,0.017,0.0449827235193805,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38677762_38677857","Atp6v1c1",0.002,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38687047_38687140","Atp6v1c1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38687047_38687140","Atp6v1c1",0.001,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38687259_38687353","Atp6v1c1",-0.002,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022295_chr15_38687259_38687353","Atp6v1c1",-0.002,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022296_chr15_38797304_38797471","Baalc",-0.028,1,0.081,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38873087_38873226","Fzd6",0.005,1,0.02,0.0615751091726323,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38897244_38897393","Fzd6",0.063,0.0225882332267184,-0.012,0.677391742300696,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38897244_38897393","Fzd6",0.063,0.0225882332267184,0.067,0.00668244294781898,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38897244_38897393","Fzd6",0.017,0.751380785807264,-0.012,0.677391742300696,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38897244_38897393","Fzd6",0.017,0.751380785807264,0.067,0.00668244294781898,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38898202_38898622","Fzd6",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38898202_38898622","Fzd6",-0.001,1,0.045,0.0279279559072125,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38898202_38898622","Fzd6",0.044,0.0236875644348511,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022297_chr15_38898202_38898622","Fzd6",0.044,0.0236875644348511,0.045,0.0279279559072125,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38960914_38961060","Slc25a32",-0.004,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38963267_38963428","Slc25a32",-0.003,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38963267_38963428","Slc25a32",-0.003,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38963267_38963428","Slc25a32",-0.001,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38963267_38963428","Slc25a32",-0.001,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38963267_38963428","Slc25a32",-0.003,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38963267_38963428","Slc25a32",-0.003,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38965377_38965463","Slc25a32",0.01,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38965377_38965463","Slc25a32",0.01,1,-0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38965377_38965463","Slc25a32",-0.018,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38965377_38965463","Slc25a32",-0.018,1,-0.017,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38965377_38965463","Slc25a32",-0.003,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000022299_chr15_38965377_38965463","Slc25a32",-0.003,1,-0.017,1,FALSE,FALSE,"Neither"
