"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0007013","Atr",121,"chr9",95804198,95807714,"+","Neural-low",NA,-14,"lower",2.3,"n.s.",2,"n.s.",-2,"n.s.",-6,"n.s.",2,"n.s.",4,"n.s.",0.02,0.02,0.023,"n.s.","n.s.","n.s.","gene_size",1,52361,"Atr","chr9",95787791,95787911,121,0.007,1,0.717443319527
"MmuEX0007015","Atrip",137,"chr9",108963716,108967641,"-",NA,NA,0,"n.s.",5.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,2,"n.s.",4,"n.s.",NA,0.02,0.053,"n.s.","n.s.","n.s.","gene_size",2,65303,"Atrip","chr9",108890600,108890736,137,0.015,1,0.668140466481
"MmuEX0007016","Atrip",92,"chr9",108963224,108964045,"-",NA,NA,0,"n.s.",0.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,0,0.003,"n.s.","n.s.","n.s.","gene_size",1,65302,"Atrip","chr9",108890178,108890269,92,0.01,1,1
"MmuEX0007017","Atrip",121,"chr9",108971912,108974231,"-",NA,NA,-5,"n.s.",0.7,"n.s.",NA,"n.s.",-6,"n.s.",-3,"n.s.",9,"n.s.",-5,"n.s.",NA,0.09,0.007,"n.s.","n.s.","n.s.","gene_size",2,65307,"Atrip","chr9",108898347,108898465,119,0.011,1,1
"MmuEX0007018","Atrip",158,"chr9",108969633,108971792,"-",NA,"inconsistent",-2,"n.s.",0.1,"n.s.",0,"n.s.",-2,"n.s.",3,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",2,65306,"Atrip","chr9",108896821,108896978,158,0.022,1,0.498175398373
"MmuEX0007019","Atrip",81,"chr9",108963027,108963623,"-",NA,NA,0,"n.s.",0.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",1,"n.s.",-1,"n.s.",NA,0.01,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007020","Atrn",114,"chr2",130759206,130770617,"+",NA,NA,0,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,34855,"Atrn","chr2",130777444,130777557,114,-0.004,1,1
"MmuEX0007021","Atrn",234,"chr2",130807826,130812453,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007022","Atrn",129,"chr2",130761374,130771749,"+",NA,NA,3,"n.s.",-1.4,"n.s.",0,"n.s.",-4,"n.s.",-2,"n.s.",2,"n.s.",1,"n.s.",0,0.02,-0.014,"n.s.","n.s.","n.s.","gene_size",2,34857,"Atrn","chr2",130786802,130786930,129,-0.014,1,1
"MmuEX0007023","Atrn",95,"chr2",130820820,130828497,"+",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","gene_size",1,34861,"Atrn","chr2",130798941,130799031,91,0.008,1,1
"MmuEX0007024","Atrn",206,"chr2",130770747,130773294,"+",NA,NA,1,"n.s.",-0.9,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",0,0.01,-0.009,"n.s.","n.s.","n.s.","gene_size",2,34858,"Atrn","chr2",130787934,130788139,206,-0.011,1,1
"MmuEX0007025","Atrn",91,"chr2",130773464,130783640,"+",NA,NA,2,"n.s.",-0.7,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","gene_size",1,34861,"Atrn","chr2",130798941,130799031,91,0.008,1,1
"MmuEX0007026","Atrn",184,"chr2",130783885,130787255,"+",NA,NA,1,"n.s.",-1.4,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.014,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007027","Atrn",122,"chr2",130795962,130799112,"+",NA,NA,4,"n.s.",2.6,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0.01,0.01,0.026,"n.s.","n.s.","n.s.","gene_size",1,34862,"Atrn","chr2",130814145,130814266,122,0.045,0.00136600166238989,2.82722140781e-05
"MmuEX0007028","Atrn",53,"chr2",130819951,130824881,"+",NA,NA,2,"n.s.",0.9,"n.s.",1,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-2,"n.s.",0.01,0,0.009,"n.s.","n.s.","n.s.","gene_size",1,34863,"Atrn","chr2",130836951,130837003,53,-0.001,1,1
"MmuEX0007029","Atrnl1",209,"chr19",57756946,57761148,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007030","Atrnl1",62,"chr19",57830109,57871914,"+",NA,NA,1,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",3,63245,"Atrnl1","chr19",57766316,57766377,62,0.028,0.6741350830073,0.0876745748303
"MmuEX0007031","Atrnl1",79,"chr19",57852436,58010086,"+",NA,NA,2,"n.s.",-1,"n.s.",1,"n.s.",-1,"n.s.",-4,"n.s.",0,"n.s.",1,"n.s.",0.01,0,-0.01,"n.s.","n.s.","n.s.","gene_size",2,63248,"Atrnl1","chr19",57785857,57785935,79,0.006,1,1
"MmuEX0007032","Atrnl1",108,"chr19",57871994,58116817,"+",NA,NA,-2,"n.s.",-0.3,"n.s.",-2,"n.s.",-1,"n.s.",-2,"n.s.",1,"n.s.",1,"n.s.",-0.02,0.01,-0.003,"n.s.","n.s.","n.s.","gene_size",1,63250,"Atrnl1","chr19",57924029,57924136,108,-0.022,0.161176498555113,0.0124462376142
"MmuEX0007033","Atrnl1",115,"chr19",58010195,58205582,"+",NA,NA,0,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",2,"n.s.",1,"n.s.",0,0.02,-0.01,"n.s.","n.s.","n.s.","gene_size",1,63251,"Atrnl1","chr19",58030760,58030874,115,-0.003,1,1
"MmuEX0007034","Atrnl1",129,"chr19",57704830,57716909,"+",NA,NA,-1,"n.s.",0.4,"n.s.",-2,"n.s.",-4,"n.s.",-2,"n.s.",-2,"n.s.",0,"n.s.",-0.02,-0.02,0.004,"n.s.","n.s.","n.s.","gene_size",1,63238,"Atrnl1","chr19",57626884,57627012,129,0.006,1,0.182138572767
"MmuEX0007035","Atrnl1",155,"chr19",57731729,57756860,"+",NA,NA,-5,"n.s.",-4.1,"n.s.",-4,"n.s.",-4,"n.s.",-8,"n.s.",-2,"n.s.",-11,"lower",-0.04,-0.02,-0.041,"n.s.","n.s.","n.s.","gene_size",1,63241,"Atrnl1","chr19",57661551,57661705,155,-0.028,0.350540971882007,0.0352546528452
"MmuEX0007039","Atrnl1",53,"chr19",57806136,57826119,"+",NA,NA,1,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","gene_size",1,63244,"Atrnl1","chr19",57728612,57728664,53,-0.004,1,1
"MmuEX0007042","Atrx",147,"chrX",103041014,103042024,"-",NA,NA,-1,"n.s.",0.6,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,0,0.006,"n.s.","n.s.","n.s.","gene_size",1,34731,"Atrx","chrX",104889401,104889547,147,-0.003,1,1
"MmuEX0007046","Atrx",178,"chrX",103013566,103016114,"-",NA,NA,0,"n.s.",0.9,"n.s.",2,"n.s.",-2,"n.s.",2,"n.s.",-2,"n.s.",-3,"n.s.",0.02,-0.02,0.009,"n.s.","n.s.","n.s.","gene_size",1,34729,"Atrx","chrX",104862949,104863126,178,-0.014,0.184236680208134,0.0148581921686
"MmuEX0007047","Atrx",56,"chrX",103084385,103095219,"-",NA,NA,-1,"n.s.",0.9,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.009,"n.s.","n.s.","n.s.","gene_size",1,34735,"Atrx","chrX",104934523,104934578,56,-0.001,1,1
"MmuEX0007048","Atrx",53,"chrX",103083179,103086255,"-",NA,NA,1,"n.s.",-1.4,"n.s.",-3,"n.s.",-1,"n.s.",-5,"n.s.",10,"n.s.",11,"n.s.",-0.03,0.1,-0.014,"n.s.","n.s.","n.s.","gene_size",1,34735,"Atrx","chrX",104934523,104934578,56,-0.001,1,1
"MmuEX0007049","Atrx",114,"chrX",103075358,103083053,"-",NA,"n.s.",-4,"n.s.",1.9,"n.s.",4,"n.s.",-2,"n.s.",-2,"n.s.",0,"n.s.",3,"n.s.",0.04,0,0.019,"n.s.","n.s.","n.s.","gene_size_contained",7,34734,"Atrx","chrX",104927913,104928026,114,0.059,0.873979528631808,0.126010852771
"MmuEX0007051","Atrx",80,"chrX",103026360,103027785,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-3,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007053","Atrx",185,"chrX",103095333,103124297,"-",NA,NA,2,"n.s.",3.7,"n.s.",4,"n.s.",-4,"n.s.",0,"n.s.",-6,"n.s.",-8,"n.s.",0.04,-0.06,0.037,"n.s.","n.s.","n.s.","gene_size",7,34748,"Atrx","chrX",104955076,104955260,185,0.085,0.91868799562814,0.135925363555
"MmuEX0007055","Atrx",113,"chrX",103086312,103124297,"-",NA,NA,-3,"n.s.",11.8,"higher",3,"n.s.",NA,NA,NA,"n.s.",-5,"n.s.",4,"n.s.",0.03,-0.05,0.118,"n.s.","n.s.","higher","gene_size_contained",7,34737,"Atrx","chrX",104943487,104943599,113,0.042,0.0274735844164215,0.00124377302301
"MmuEX0007063","Atxn1l",66,"chr8",112259264,112261530,"-",NA,NA,7,"n.s.",7.3,"n.s.",-1,"n.s.",-14,"lower",1,"n.s.",2,"n.s.",10,"n.s.",-0.01,0.02,0.073,"n.s.","n.s.","n.s.","gene_size",1,42666,"Atxn1l","chr8",110462092,110462157,66,-0.021,1,0.331738975021
"MmuEX0007064","Atxn2",37,"chr5",122162286,122197418,"+",NA,"inconsistent",NA,"n.s.",0.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007066","Atxn2",179,"chr5",122228115,122231341,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size_contained",3,16971,"Atxn2","chr5",121917481,121917659,179,-0.007,1,1
"MmuEX0007068","Atxn2",45,"chr5",122247801,122252089,"+",NA,NA,NA,"n.s.",0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",0,0,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007070","Atxn2",169,"chr5",122261622,122264346,"+",NA,"inconsistent",-18,"lower",-1.1,"n.s.",4,"n.s.",4,"n.s.",-5,"n.s.",3,"n.s.",9,"n.s.",0.04,0.03,-0.011,"n.s.","n.s.","n.s.","gene_size",3,16982,"Atxn2","chr5",121951448,121951616,169,0.033,0.428123959344969,0.0466389238218
"MmuEX0007071","Atxn2",60,"chr5",122195769,122197933,"+",NA,NA,1,"n.s.",-1.7,"n.s.",1,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",-3,"n.s.",0.01,0,-0.017,"n.s.","n.s.","n.s.","gene_size",1,16978,"Atxn2","chr5",121934436,121934499,64,0.002,1,1
"MmuEX0007072","Atxn2",151,"chr5",122198006,122222675,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007073","Atxn2",108,"chr5",122235422,122236342,"+",NA,NA,-1,"n.s.",0.6,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",1,"n.s.",-2,"n.s.",0.01,0.01,0.006,"n.s.","n.s.","n.s.","gene_size",1,16975,"Atxn2","chr5",121923822,121923929,108,0.01,0.916612625834745,0.135435361872
"MmuEX0007074","Atxn2",54,"chr5",122253090,122260859,"+","Neural-high",NA,15,"higher",4.4,"n.s.",3,"n.s.",3,"n.s.",-3,"n.s.",-2,"n.s.",-6,"n.s.",0.03,-0.02,0.044,"n.s.","n.s.","n.s.","gene_size",1,16979,"Atxn2","chr5",121944285,121944338,54,-0.019,1,0.376932991978
"MmuEX0007075","Atxn2",210,"chr5",122229606,122233865,"+",NA,"n.s.",4,"n.s.",2.6,"n.s.",1,"n.s.",-18,"lower",-2,"n.s.",-1,"n.s.",-19,"lower",0.01,-0.01,0.026,"n.s.","n.s.","n.s.","gene_size",2,16973,"Atxn2","chr5",121919396,121919605,210,-0.022,0.0630066050418958,0.00357707734012
"MmuEX0007076","Atxn2",183,"chr5",122231552,122235223,"+",NA,NA,3,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",-5,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size_contained",3,16974,"Atxn2","chr5",121921920,121922102,183,0.004,1,1
"MmuEX0007077","Atxn2",228,"chr5",122261006,122263393,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007078","Atxn2l",151,"chr7",133643768,133644616,"-",NA,NA,0,"n.s.",-0.7,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","gene_size",2,66098,"Atxn2l","chr7",126099895,126100045,151,0,1,1
"MmuEX0007079","Atxn2l",201,"chr7",133641183,133642663,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007080","Atxn2l",210,"chr7",133639875,133640767,"-",NA,NA,NA,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size_contained",2,66097,"Atxn2l","chr7",126095609,126095818,210,-0.007,1,1
"MmuEX0007081","Atxn2l",213,"chr7",133636516,133637066,"-",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","gene_size_contained",2,66092,"Atxn2l","chr7",126092336,126092548,213,0,1,1
"MmuEX0007082","Atxn2l",160,"chr7",133635730,133636271,"-",NA,NA,0,"n.s.",-14.5,"lower",NA,"n.s.",NA,"n.s.",NA,NA,NA,"n.s.",NA,"n.s.",NA,NA,-0.145,"n.s.","n.s.","lower","gene_size",2,66088,"Atxn2l","chr7",126091616,126091780,165,-0.213,6.31562218058983e-05,7.04816964903e-07
"MmuEX0007083","Atxn2l",122,"chr7",133636891,133637274,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,66093,"Atxn2l","chr7",126092725,126092846,122,-0.001,1,1
"MmuEX0007084","Atxn3",133,"chr12",103172625,103180326,"-",NA,NA,1,"n.s.",0.2,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,35387,"Atxn3","chr12",101903596,101903728,133,-0.005,1,1
"MmuEX0007085","Atxn3",45,"chr12",103184130,103186484,"-",NA,"inconsistent",0,"n.s.",-2.2,"n.s.",6,"n.s.",4,"n.s.",-3,"n.s.",-1,"n.s.",-3,"n.s.",0.06,-0.01,-0.022,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007086","Atxn3",167,"chr12",103171275,103175546,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007087","Atxn3",88,"chr12",103175680,103183609,"-",NA,"inconsistent",4,"n.s.",-0.3,"n.s.",2,"n.s.",0,"n.s.",2,"n.s.",-2,"n.s.",-3,"n.s.",0.02,-0.02,-0.003,"n.s.","n.s.","n.s.","gene_size_contained",3,35388,"Atxn3","chr12",101908376,101908463,88,-0.01,1,0.768533055814
"MmuEX0007088","Atxn7",245,"chr14",14922624,14928213,"+",NA,NA,0,"n.s.",-1.1,"n.s.",0,"n.s.",1,"n.s.",-6,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,-0.011,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007089","Atxn7",105,"chr14",14846170,14919796,"+",NA,NA,0,"n.s.",1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0.01,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007103","Atxn7l2",254,"chr3",108007833,108009143,"-",NA,NA,0,"n.s.",1.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,0,0.016,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007104","Atxn7l2",122,"chr3",108006962,108007633,"-",NA,NA,0,"n.s.",0.3,"n.s.",2,"n.s.",3,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0.02,0,0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007105","Atxn7l2",105,"chr3",108010523,108011357,"-",NA,NA,0,"n.s.",0.5,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,0,0.005,"n.s.","n.s.","n.s.","gene_size",1,27287,"Atxn7l2","chr3",108115279,108115383,105,0.005,1,1
"MmuEX0007106","Atxn7l2",211,"chr3",108010028,108010880,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,-0.001,"n.s.","n.s.","n.s.","gene_size",1,27286,"Atxn7l2","chr3",108114710,108114920,211,-0.5,1,1
"MmuEX0007107","Atxn7l2",191,"chr3",108009227,108010311,"-",NA,NA,0,"n.s.",0,"n.s.",3,"n.s.",2,"n.s.",-9,"n.s.",-1,"n.s.",-8,"n.s.",0.03,-0.01,0,"n.s.","n.s.","n.s.","gene_size",1,27284,"Atxn7l2","chr3",108114139,108114329,191,0.003,1,1
"MmuEX0007109","Atxn7l2",152,"chr3",108011424,108013262,"-",NA,"n.s.",NA,NA,-6.4,"n.s.",-4,"n.s.",-1,"n.s.",-9,"n.s.",7,"n.s.",-19,"lower",-0.04,0.07,-0.064,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007110","Atxn7l3",158,"chr11",102153118,102153449,"-",NA,NA,0,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007111","Atxn7l3",46,"chr11",102154467,102154959,"-",NA,NA,0,"n.s.",-0.5,"n.s.",-4,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",-14,"lower",-0.04,0,-0.005,"n.s.","n.s.","n.s.","gene_size_contained",2,14210,"Atxn7l3","chr11",102184102,102184147,46,-0.002,1,1
"MmuEX0007112","Auh",188,"chr13",52934978,52982609,"-",NA,NA,0,"n.s.",-0.4,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.004,"n.s.","n.s.","n.s.","gene_size",1,42700,"Auh","chr13",52994913,52995100,188,-0.001,1,1
"MmuEX0007113","Auh",51,"chr13",52933503,52936245,"-",NA,NA,-1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007119","Auh",57,"chr13",52936434,52984471,"-",NA,NA,-2,"n.s.",3.4,"n.s.",-5,"n.s.",-10,"n.s.",-2,"n.s.",-3,"n.s.",3,"n.s.",-0.05,-0.03,0.034,"n.s.","n.s.","n.s.","gene_size",2,42702,"Auh","chr13",53041277,53041333,57,0.007,1,0.703180916781
"MmuEX0007120","Aup1",138,"chr6",83004827,83005122,"+",NA,NA,0,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,19310,"Aup1","chr6",83031892,83032029,138,-0.001,1,1
"MmuEX0007121","Aup1",74,"chr6",83005965,83006361,"+",NA,NA,0,"n.s.",-0.1,"n.s.",-1,"n.s.",-2,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.001,"n.s.","n.s.","n.s.","gene_size_contained",4,19315,"Aup1","chr6",83033048,83033121,74,-0.005,1,1
"MmuEX0007122","Aup1",67,"chr6",83006135,83006535,"+",NA,NA,0,"n.s.",-1.4,"n.s.",1,"n.s.",0,"n.s.",-7,"n.s.",0,"n.s.",-3,"n.s.",0.01,0,-0.014,"n.s.","n.s.","n.s.","gene_size",3,19316,"Aup1","chr6",83033349,83033415,67,-0.003,1,1
"MmuEX0007123","Aup1",151,"chr6",83005043,83005499,"+",NA,NA,0,"n.s.",-0.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-1,"n.s.",-7,"n.s.",NA,-0.01,-0.001,"n.s.","n.s.","n.s.","gene_size",1,19311,"Aup1","chr6",83032110,83032260,151,-0.003,1,1
"MmuEX0007125","Aurka",55,"chr2",172189290,172192421,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007126","Aurka",149,"chr2",172182756,172188274,"-",NA,NA,0,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,32380,"Aurka","chr2",172201675,172201823,149,0.001,1,1
"MmuEX0007127","Aurkaip1",88,"chr4",155205845,155206460,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007129","Auts2",254,"chr5",131948350,131952422,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007130","Auts2",78,"chr5",131921353,131927753,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0007131","Auts2",50,"chr5",131916564,131921268,"-",NA,NA,NA,"n.s.",NA,"n.s.",-3,"n.s.",4,"n.s.",2,"n.s.",NA,"n.s.",NA,"n.s.",-0.03,NA,NA,"n.s.","n.s.","n.s.","gene_size_contained",5,24374,"Auts2","chr5",131472594,131472643,50,0.008,1,0.226909915727
"MmuEX0007132","Auts2",223,"chr5",131916564,131921268,"-",NA,NA,-2,"n.s.",-1.3,"n.s.",0,"n.s.",-2,"n.s.",-3,"n.s.",4,"n.s.",-9,"n.s.",0,0.04,-0.013,"n.s.","n.s.","n.s.","gene_size",1,24373,"Auts2","chr5",131472294,131472516,223,-0.016,0.778177061686763,0.107189276268
"MmuEX0007135","Auts2",45,"chr5",131941998,131948107,"-",NA,NA,-11,"lower",1.2,"n.s.",8,"n.s.",5,"n.s.",-20,"lower",-4,"n.s.",-12,"n.s.",0.08,-0.04,0.012,"n.s.","n.s.","n.s.","gene_size_contained",5,24387,"Auts2","chr5",131499252,131499296,45,0.051,0.965433763301314,0.146486581888
"MmuEX0007136","Auts2",96,"chr5",131937224,131948107,"-",NA,NA,2,"n.s.",0.7,"n.s.",5,"n.s.",4,"n.s.",0,"n.s.",-3,"n.s.",-4,"n.s.",0.05,-0.03,0.007,"n.s.","n.s.","n.s.","gene_size",5,24381,"Auts2","chr5",131494870,131494965,96,-0.215,1,1
"MmuEX0007138","Auts2",30,"chr5",131933781,131937147,"-",NA,NA,3,"n.s.",-0.4,"n.s.",-1,"n.s.",-1,"n.s.",-4,"n.s.",1,"n.s.",-1,"n.s.",-0.01,0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",1,24377,"Auts2","chr5",131488965,131488994,30,-0.072,0.857977405141765,0.12274759071
"MmuEX0007143","Avl9",94,"chr6",56703921,56707265,"+",NA,NA,0,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",9,"n.s.",0,0,0.01,"n.s.","n.s.","n.s.","gene_size",1,49682,"Avl9","chr6",56730823,56730911,89,0,1,1
