"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr14:52242335:52242492:52242445:52242492:52242068:52242199:A3SS","A3SS","ENSMUSG00000004562","Arhgef40",157,"Regular (>50bp)",-0.213,2.60164284683539e-08,TRUE,"Exclusion (dPSI < 0)"
"chr14:52242615:52243080:52242797:52243080:52242445:52242492:A3SS","A3SS","ENSMUSG00000004562","Arhgef40",465,"Regular (>50bp)",-0.111,0.0115927271369302,TRUE,"Exclusion (dPSI < 0)"
"chr19:40287906:40288097:40287906:40287965:40288686:40288746:A3SS","A3SS","ENSMUSG00000025006","Sorbs1",191,"Regular (>50bp)",-0.133,3.51131047581848e-07,TRUE,"Exclusion (dPSI < 0)"
"chr3:148526608:148526690:148526608:148526661:148528590:148528687:A3SS","A3SS","ENSMUSG00000028184","Adgrl2",82,"Regular (>50bp)",-0.177,0.0012567052559445,TRUE,"Exclusion (dPSI < 0)"
"chr3:126770493:126770596:126770493:126770581:126775448:126775593:A3SS","A3SS","ENSMUSG00000032826","Ank2",103,"Regular (>50bp)",-0.118,0.0236707118722263,TRUE,"Exclusion (dPSI < 0)"
"chr12:102964696:102965001:102964855:102965001:102957608:102957729:A3SS","A3SS","ENSMUSG00000021198","Unc79",305,"Regular (>50bp)",-0.123,0.0499852048428306,TRUE,"Exclusion (dPSI < 0)"
"chr7:24617944:24618776:24618608:24618776:24617319:24617425:A3SS","A3SS","ENSMUSG00000040940","Arhgef1",832,"Regular (>50bp)",-0.247,0.00019458006140348,TRUE,"Exclusion (dPSI < 0)"
"chr12:109617274:109617533:109617446:109617533:109616505:109616591:A3SS","A3SS","ENSMUSG00000097451","Rian",259,"Regular (>50bp)",-0.125,0.0473870294987939,TRUE,"Exclusion (dPSI < 0)"
"chr12:70314007:70314040:70314007:70314037:70314835:70314974:A3SS","A3SS","ENSMUSG00000021071","Trim9",33,"Small (30-50bp)",0.267,0.0424746116292359,TRUE,"Inclusion (dPSI > 0)"
"chr10:69837752:69838431:69838340:69838431:69835184:69835328:A3SS","A3SS","ENSMUSG00000069601","Ank3",679,"Regular (>50bp)",-0.261,0,TRUE,"Exclusion (dPSI < 0)"
"chrX:73331783:73331945:73331783:73331825:73332053:73332119:A5SS","A5SS","ENSMUSG00000009995","Tafazzin",162,"Regular (>50bp)",-0.197,1.40154554629291e-14,TRUE,"Exclusion (dPSI < 0)"
"chrX:73332056:73332625:73332056:73332119:73332710:73332788:A5SS","A5SS","ENSMUSG00000009995","Tafazzin",569,"Regular (>50bp)",-0.442,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:165649438:165649849:165649594:165649849:165647106:165647297:A5SS","A5SS","ENSMUSG00000039671","Zmynd8",411,"Regular (>50bp)",-0.158,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:31615683:31615828:31615683:31615783:31624431:31624552:A5SS","A5SS","ENSMUSG00000022770","Dlg1",145,"Regular (>50bp)",0.153,1.82865756724972e-10,TRUE,"Inclusion (dPSI > 0)"
"chr4:155070671:155071473:155071175:155071473:155069822:155069849:A5SS","A5SS","ENSMUSG00000029055","Plch2",802,"Regular (>50bp)",-0.138,0.0341534467438212,TRUE,"Exclusion (dPSI < 0)"
"chr1:37419002:37419258:37419002:37419141:37422419:37422452:A5SS","A5SS","ENSMUSG00000026113","Inpp4a",256,"Regular (>50bp)",-0.137,0.00488567103936146,TRUE,"Exclusion (dPSI < 0)"
"chr2:90988749:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",84,"Regular (>50bp)",0.181,1.99055966154638e-09,TRUE,"Inclusion (dPSI > 0)"
"chr2:90988752:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",81,"Regular (>50bp)",0.149,0.00122673365236356,TRUE,"Inclusion (dPSI > 0)"
"chr2:120553090:120553239:120553137:120553239:120551362:120551470:A5SS","A5SS","ENSMUSG00000027284","Cdan1",149,"Regular (>50bp)",0.173,0.000660721237848338,TRUE,"Inclusion (dPSI > 0)"
"chr12:109623221:109623274:109623221:109623265:109624491:109624555:A5SS","A5SS","ENSMUSG00000097451","Rian",53,"Regular (>50bp)",0.287,0.000144959439795492,TRUE,"Inclusion (dPSI > 0)"
"chrX:73332056:73332119:73332710:73332788:73331825:73332904:MXE","MXE","ENSMUSG00000009995","Tafazzin",63,"Regular (>50bp)",0.125,4.22059541881834e-07,TRUE,"Inclusion (dPSI > 0)"
"chrX:73332267:73332320:73332589:73332625:73332119:73332710:MXE","MXE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.291,0,TRUE,"Inclusion (dPSI > 0)"
"chrX:73332267:73332320:73332534:73332625:73332119:73332710:MXE","MXE","ENSMUSG00000009995","Tafazzin",53,"Regular (>50bp)",0.325,0,TRUE,"Inclusion (dPSI > 0)"
"chrX:13417185:13417221:13418611:13418680:13415600:13421116:MXE","MXE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.136,1.23089842693126e-05,TRUE,"Inclusion (dPSI > 0)"
"chr19:17189655:17189694:17193689:17193737:17185693:17198147:MXE","MXE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.104,0.00876492001807575,TRUE,"Inclusion (dPSI > 0)"
"chr14:45860297:45860399:45866310:45866331:45858297:45867036:MXE","MXE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",-0.127,6.36088685010611e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:106071780:106071809:106075387:106075445:106064607:106077926:MXE","MXE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",0.173,1.11932780992581e-06,TRUE,"Inclusion (dPSI > 0)"
"chr9:121823910:121824016:121824132:121824179:121812889:121824941:MXE","MXE","ENSMUSG00000066235","Pomgnt2",106,"Regular (>50bp)",0.181,0.0380442548415803,TRUE,"Inclusion (dPSI > 0)"
"chr11:3311020:3311108:3311782:3311825:3310586:3320968:MXE","MXE","ENSMUSG00000020451","Limk2",88,"Regular (>50bp)",0.318,0.0118407241389166,TRUE,"Inclusion (dPSI > 0)"
"chr5:38367961:38368008:38370651:38371408:38363306:38373790:MXE","MXE","ENSMUSG00000029127","Zbtb49",47,"Small (30-50bp)",-0.164,0.0115608654634606,TRUE,"Exclusion (dPSI < 0)"
"chr11:116191091:116191259:116191929:116192152:116186515:116195402:MXE","MXE","ENSMUSG00000020792","Exoc7",168,"Regular (>50bp)",0.126,0,TRUE,"Inclusion (dPSI > 0)"
"chr19:60208761:60208792:60209485:60209736:60208571:60214663:MXE","MXE","ENSMUSG00000057858","Fam204a",31,"Small (30-50bp)",-0.12,0.0121548928235532,TRUE,"Exclusion (dPSI < 0)"
"chr16:90743902:90743941:90744953:90745001:90743750:90746586:MXE","MXE","ENSMUSG00000022973","Synj1",39,"Small (30-50bp)",0.174,0.00238027208711514,TRUE,"Inclusion (dPSI > 0)"
"chr2:120560779:120560986:120561182:120561673:120560580:120561892:MXE","MXE","ENSMUSG00000027284","Cdan1",207,"Regular (>50bp)",0.16,0.00126114712640572,TRUE,"Inclusion (dPSI > 0)"
"chr1:138950842:138950886:138969661:138969781:138893968:138981083:MXE","MXE","ENSMUSG00000056268","Dennd1b",44,"Small (30-50bp)",0.173,0.0376809775740377,TRUE,"Inclusion (dPSI > 0)"
"chr12:109604272:109604360:109606700:109606762:109593587:109608998:MXE","MXE","ENSMUSG00000097451","Rian",88,"Regular (>50bp)",-0.161,0.00139097448453324,TRUE,"Exclusion (dPSI < 0)"
"chr7:100473338:100473464:100480534:100480677:100467969:100483215:MXE","MXE","ENSMUSG00000029461","Fam168a",126,"Regular (>50bp)",-0.136,3.11697573621229e-06,TRUE,"Exclusion (dPSI < 0)"
"chr9:86680590:86680752:86680882:86680897:86674294:86686507:MXE","MXE","ENSMUSG00000033419","Snap91",162,"Regular (>50bp)",-0.145,0.0336608213802321,TRUE,"Exclusion (dPSI < 0)"
"chr9:102498894:102498927:102500754:102500792:102496959:102503102:MXE","MXE","ENSMUSG00000032534","Cep63",33,"Small (30-50bp)",0.288,1.2645536315877e-05,TRUE,"Inclusion (dPSI > 0)"
"chr5:110519411:110519489:110522255:110522385:110519235:110524118:MXE","MXE","ENSMUSG00000043323","Fbrsl1",78,"Regular (>50bp)",0.115,0.0250698247328581,TRUE,"Inclusion (dPSI > 0)"
"chr16:18170649:18170701:18207024:18207255:18166320:18214823:MXE","MXE","ENSMUSG00000118669","Arvcf",52,"Regular (>50bp)",0.123,0.006616656726485,TRUE,"Inclusion (dPSI > 0)"
"chrX:73331783:73332119:73331825:73332053:RI","RI","ENSMUSG00000009995","Tafazzin",336,"Regular (>50bp)",-0.107,0,TRUE,"Exclusion (dPSI < 0)"
"chrX:73331783:73332119:73331825:73332056:RI","RI","ENSMUSG00000009995","Tafazzin",336,"Regular (>50bp)",-0.282,0,TRUE,"Exclusion (dPSI < 0)"
"chr4:155067823:155069849:155069422:155069822:RI","RI","ENSMUSG00000029055","Plch2",2026,"Regular (>50bp)",-0.301,0.00253887186183368,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155070671:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.241,0.013783735280543,TRUE,"Exclusion (dPSI < 0)"
"chr4:155069822:155071473:155069849:155071175:RI","RI","ENSMUSG00000029055","Plch2",1651,"Regular (>50bp)",-0.205,0.00590078800165802,TRUE,"Exclusion (dPSI < 0)"
"chr4:156252233:156253026:156252266:156253002:RI","RI","ENSMUSG00000041936","Agrn",793,"Regular (>50bp)",-0.154,0.000233047696470748,TRUE,"Exclusion (dPSI < 0)"
"chr6:145083185:145083812:145083333:145083771:RI","RI","ENSMUSG00000030263","Irag2",627,"Regular (>50bp)",-0.189,0.0206889084582517,TRUE,"Exclusion (dPSI < 0)"
"chr12:109616505:109617533:109616591:109617446:RI","RI","ENSMUSG00000097451","Rian",1028,"Regular (>50bp)",-0.104,0.0320006970984676,TRUE,"Exclusion (dPSI < 0)"
"chr10:127132409:127132813:127132502:127132741:RI","RI","ENSMUSG00000040354","Mars1",404,"Regular (>50bp)",-0.166,8.437694987188e-15,TRUE,"Exclusion (dPSI < 0)"
"chr2:30235710:30236465:30235951:30236364:RI","RI","ENSMUSG00000026860","Sh3glb2",755,"Regular (>50bp)",-0.404,0,TRUE,"Exclusion (dPSI < 0)"
