ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
14564	"ENSMUSG00000000202"	"Btbd17"	chr11	-	114684675	114684952	114682042	114683348	114686589	114686723
14565	"ENSMUSG00000000202"	"Btbd17"	chr11	-	114684675	114685047	114683257	114683348	114686589	114686699
14566	"ENSMUSG00000034706"	"Dnai2"	chr11	+	114626690	114626812	114625353	114625515	114629441	114629584
14567	"ENSMUSG00000034714"	"Ttyh2"	chr11	+	114587414	114587635	114581064	114581176	114593061	114593134
14568	"ENSMUSG00000034714"	"Ttyh2"	chr11	+	114592606	114592702	114587414	114587635	114593061	114593134
14569	"ENSMUSG00000034714"	"Ttyh2"	chr11	+	114593061	114593134	114587414	114587635	114598161	114598231
14570	"ENSMUSG00000034714"	"Ttyh2"	chr11	+	114600868	114601011	114599594	114599687	114601636	114601822
14571	"ENSMUSG00000034714"	"Ttyh2"	chr11	+	114601636	114601822	114600868	114601011	114602585	114602664
14572	"ENSMUSG00000041592"	"Sdk2"	chr11	-	113685748	113685913	113684548	113684689	113690968	113691094
14573	"ENSMUSG00000041592"	"Sdk2"	chr11	-	113714196	113714253	113712401	113712503	113715840	113715976
14574	"ENSMUSG00000041592"	"Sdk2"	chr11	-	113765400	113765512	113763856	113764047	113776075	113776209
14575	"ENSMUSG00000018727"	"Cpsf4l"	chr11	-	113592881	113592921	113590661	113590808	113593238	113593332
14576	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113138545	113138704	113135678	113137321	113141293	113141392
14577	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113260553	113260724	113196710	113196780	113354797	113354921
14578	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113413726	113413831	113354797	113354921	113414291	113414450
14579	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113414291	113414450	113354776	113354921	113450336	113450375
14580	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113414291	113414450	113354776	113354921	113540767	113540897
14581	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113450336	113450375	113354776	113354921	113540767	113540897
14582	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113450336	113450375	113414291	113414450	113452831	113452950
14583	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113450336	113450375	113414291	113414450	113540767	113540897
14584	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113452831	113452950	113414291	113414450	113456501	113456582
14585	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113452831	113452950	113414291	113414450	113540767	113540897
14586	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113452831	113452950	113450336	113450375	113540767	113540897
14587	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113482607	113482758	113452831	113452950	113540767	113540896
14588	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113482607	113482758	113468468	113468539	113540767	113540896
14589	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113504209	113504305	113452831	113452950	113540767	113540896
14590	"ENSMUSG00000041674"	"BC006965"	chr11	-	112571747	112571776	112563743	112563798	112582117	112582185
14591	"ENSMUSG00000041674"	"BC006965"	chr11	-	112571747	112571776	112568115	112568684	112582117	112582185
14592	"ENSMUSG00000041674"	"BC006965"	chr11	-	112582117	112582261	112575507	112575767	112582328	112582540
14593	"ENSMUSG00000041674"	"BC006965"	chr11	-	112582328	112582540	112582117	112582261	112601907	112602166
14594	"ENSMUSG00000041674"	"BC006965"	chr11	-	112667386	112667464	112665124	112665257	112672779	112672802
14595	"ENSMUSG00000051497"	"Kcnj16"	chr11	+	110877255	110877336	110858858	110858921	110915234	110915648
14596	"ENSMUSG00000041797"	"Abca9"	chr11	-	110051225	110051390	110049779	110049883	110053996	110054204
14597	"ENSMUSG00000041828"	"Abca8a"	chr11	-	109927316	109927408	109922385	109922546	109929168	109929286
14598	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109541266	109541450	109540230	109540353	109544604	109544787
14599	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109544604	109544787	109541266	109541450	109550824	109550995
14600	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109544604	109544787	109541266	109541450	109551860	109551952
14601	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109544604	109544787	109541746	109541899	109550824	109550995
14602	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109544604	109544787	109541746	109541899	109551860	109551952
14603	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109550824	109550995	109541266	109541450	109551860	109551952
14604	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109550824	109550995	109541746	109541899	109551860	109551952
14605	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109550824	109550995	109544604	109544787	109551860	109551952
14606	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109551860	109551952	109544604	109544787	109553774	109553933
14607	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109552113	109552175	109551860	109551952	109553101	109553148
14608	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109552113	109552175	109551860	109551952	109553774	109553933
14609	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553101	109553148	109551860	109551952	109553774	109553933
14610	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553101	109553148	109552113	109552175	109553774	109553933
14611	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553101	109553148	109552113	109552175	109555584	109555645
14612	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553774	109553933	109544604	109544787	109555584	109555645
14613	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553774	109553933	109552113	109552175	109555584	109555645
14614	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553774	109553933	109552113	109552175	109556690	109556812
14615	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109553774	109553933	109553101	109553148	109555584	109555645
14616	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109555584	109555645	109552113	109552175	109556690	109556812
14617	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109555584	109555645	109553774	109553933	109556690	109556812
14618	"ENSMUSG00000020612"	"Prkar1a"	chr11	+	109557469	109557551	109556690	109556812	109558255	109560482
14619	"ENSMUSG00000020604"	"Arsg"	chr11	+	109376301	109376399	109364199	109364247	109376531	109376583
14620	"ENSMUSG00000020604"	"Arsg"	chr11	+	109376301	109376399	109364199	109364247	109380593	109380825
14621	"ENSMUSG00000020604"	"Arsg"	chr11	+	109376531	109376583	109364199	109364247	109380593	109380723
14622	"ENSMUSG00000020604"	"Arsg"	chr11	+	109376531	109376583	109375848	109376399	109380593	109380723
14623	"ENSMUSG00000020604"	"Arsg"	chr11	+	109380593	109381476	109364199	109364247	109408067	109408255
14624	"ENSMUSG00000020604"	"Arsg"	chr11	+	109412482	109412530	109408067	109408255	109416208	109416320
14625	"ENSMUSG00000020604"	"Arsg"	chr11	+	109424734	109424931	109418571	109418709	109438839	109438948
14626	"ENSMUSG00000020604"	"Arsg"	chr11	+	109426082	109426163	109424734	109424931	109438839	109438948
14627	"ENSMUSG00000020604"	"Arsg"	chr11	+	109426082	109426163	109424734	109424931	109454007	109454098
14628	"ENSMUSG00000020604"	"Arsg"	chr11	+	109438839	109438948	109418571	109418709	109448776	109448897
14629	"ENSMUSG00000020604"	"Arsg"	chr11	+	109438839	109438948	109424734	109424931	109454007	109454098
14630	"ENSMUSG00000020604"	"Arsg"	chr11	+	109438839	109438948	109426082	109426163	109454007	109454098
14631	"ENSMUSG00000020604"	"Arsg"	chr11	+	109438839	109438948	109426082	109426163	109463044	109464151
14632	"ENSMUSG00000020604"	"Arsg"	chr11	+	109448776	109448897	109438839	109438948	109454007	109454098
14633	"ENSMUSG00000020604"	"Arsg"	chr11	+	109448776	109448897	109438839	109438948	109463044	109464151
14634	"ENSMUSG00000020604"	"Arsg"	chr11	+	109454007	109454098	109426082	109426163	109463044	109464151
14635	"ENSMUSG00000020604"	"Arsg"	chr11	+	109454007	109454098	109438839	109438948	109463044	109464151
14636	"ENSMUSG00000020604"	"Arsg"	chr11	+	109454007	109454098	109448776	109448897	109463044	109464151
14637	"ENSMUSG00000041920"	"Slc16a6"	chr11	-	109350624	109350768	109349302	109349431	109354135	109354374
14638	"ENSMUSG00000041920"	"Slc16a6"	chr11	-	109354135	109354374	109350624	109350768	109363763	109364120
14639	"ENSMUSG00000020610"	"Amz2"	chr11	+	109317795	109317923	109317045	109317401	109319627	109319910
14640	"ENSMUSG00000020610"	"Amz2"	chr11	+	109325405	109325582	109324715	109324879	109327388	109327815
14641	"ENSMUSG00000020610"	"Amz2"	chr11	+	109325405	109325582	109324715	109324879	109342587	109343198
14642	"ENSMUSG00000020611"	"Gna13"	chr11	+	109256361	109256588	109253656	109254082	109283171	109283222
14643	"ENSMUSG00000020611"	"Gna13"	chr11	+	109256361	109256588	109253656	109254082	109286739	109292195
14644	"ENSMUSG00000020611"	"Gna13"	chr11	+	109283171	109283222	109253656	109254082	109286739	109292195
14645	"ENSMUSG00000020611"	"Gna13"	chr11	+	109283171	109283222	109256361	109256588	109286739	109292195
14646	"ENSMUSG00000056687"	"Gm11696"	chr11	-	109252761	109253270	109252331	109252572	109253931	109254031
14647	"ENSMUSG00000093817"	"Gm2101"	chrX	+	27454298	27454467	27438605	27438864	27469876	27469963
14648	"ENSMUSG00000093817"	"Gm2101"	chrX	+	27470473	27470506	27469876	27469963	27471424	27471537
14649	"ENSMUSG00000093817"	"Gm2101"	chrX	+	27470473	27470752	27469876	27469963	27471424	27471537
14650	"ENSMUSG00000093817"	"Gm2101"	chrX	+	27470702	27470866	27469876	27469963	27471424	27471537
14651	"ENSMUSG00000093817"	"Gm2101"	chrX	+	27471424	27471537	27470473	27470506	27471843	27471935
14652	"ENSMUSG00000024173"	"Tpsab1"	chr17	-	25564023	25564189	25563624	25563890	25564280	25564501
14653	"ENSMUSG00000041552"	"Ptchd1"	chrX	-	154369366	154370027	154356450	154358191	154405955	154406321
14654	"ENSMUSG00000041552"	"Ptchd1"	chrX	-	154405315	154405480	154369803	154370027	154405955	154406175
14655	"ENSMUSG00000020720"	"Psmd12"	chr11	+	107376375	107376435	107370309	107370510	107376533	107376662
14656	"ENSMUSG00000020720"	"Psmd12"	chr11	+	107376533	107376662	107376375	107376435	107377239	107377347
14657	"ENSMUSG00000020720"	"Psmd12"	chr11	+	107377239	107377347	107376533	107376662	107379793	107379898
14658	"ENSMUSG00000020720"	"Psmd12"	chr11	+	107385455	107385630	107384228	107384341	107386513	107386591
14659	"ENSMUSG00000020720"	"Psmd12"	chr11	+	107386513	107386591	107385455	107385630	107394443	107395188
14660	"ENSMUSG00000040430"	"Pitpnc1"	chr11	-	107107503	107107622	107098717	107103484	107117056	107117120
14661	"ENSMUSG00000040430"	"Pitpnc1"	chr11	-	107142847	107142943	107125172	107125328	107187024	107187096
14662	"ENSMUSG00000022500"	"Litaf"	chr16	-	10781120	10781277	10777138	10778915	10784288	10784513
14663	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106713845	106713921	106710891	106713590	106715434	106715636
14664	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106715434	106715636	106713845	106713921	106719329	106719450
14665	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106715434	106715636	106713845	106713921	106721745	106721883
14666	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106719329	106719450	106713845	106713921	106721745	106721883
14667	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106719329	106719450	106715434	106715636	106721745	106721883
14668	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106724570	106724749	106721413	106721883	106726895	106727010
14669	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106724570	106724749	106721413	106721883	106730013	106730117
14670	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106726895	106727010	106721413	106721883	106730013	106730117
14671	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106726895	106727010	106724570	106724749	106730013	106730117
14672	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106730013	106730117	106726895	106727010	106732425	106732621
14673	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106740573	106740658	106736808	106736967	106743272	106743475
14674	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106747006	106747090	106743272	106743475	106750537	106750622
14675	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106750537	106750622	106747006	106747090	106755537	106755603
14676	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106755537	106755603	106750537	106750622	106759360	106759494
14677	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106759822	106759934	106759360	106759494	106762327	106762436
14678	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106762327	106762436	106759360	106759494	106766726	106766765
14679	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106762327	106762436	106759360	106759494	106811006	106811541
14680	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106766726	106766765	106759360	106759494	106811006	106811087
14681	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106766726	106766765	106762327	106762436	106811006	106811087
14682	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106673294	106673519	106671180	106673082	106674784	106674844
14683	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106673294	106673519	106671180	106673082	106674926	106674988
14684	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106673294	106674844	106672373	106673082	106674926	106674988
14685	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106674784	106674844	106671180	106673082	106674926	106674988
14686	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106674784	106674844	106673294	106673519	106674926	106674988
14687	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106674926	106674988	106671180	106673082	106675239	106675350
14688	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106676892	106676958	106676220	106676362	106677273	106677370
14689	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106676892	106676958	106676220	106676362	106677734	106677900
14690	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677051	106677185	106676892	106676958	106677273	106677370
14691	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677051	106677185	106676892	106676958	106677734	106677900
14692	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677273	106677370	106676220	106676362	106677734	106677900
14693	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677273	106677370	106676892	106676958	106677734	106677900
14694	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677273	106677370	106677051	106677185	106677734	106677900
14695	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106677734	106677900	106677273	106677370	106679098	106679285
14696	"ENSMUSG00000020719"	"Ddx5"	chr11	-	106679098	106679285	106677734	106677900	106679841	106680011
14697	"ENSMUSG00000024241"	"Sos1"	chr17	-	80727691	80727914	80726437	80726557	80730110	80730214
14698	"ENSMUSG00000024241"	"Sos1"	chr17	-	80730110	80730214	80726437	80726557	80730544	80730667
14699	"ENSMUSG00000024241"	"Sos1"	chr17	-	80753030	80753141	80752858	80752957	80756686	80756830
14700	"ENSMUSG00000024241"	"Sos1"	chr17	-	80756686	80756830	80752858	80752957	80759409	80759619
14701	"ENSMUSG00000024241"	"Sos1"	chr17	-	80756686	80756830	80753030	80753141	80761184	80761349
14702	"ENSMUSG00000024241"	"Sos1"	chr17	-	80759409	80759619	80756686	80756830	80761184	80761349
14703	"ENSMUSG00000024241"	"Sos1"	chr17	-	80762480	80762612	80761184	80761349	80767350	80767476
14704	"ENSMUSG00000040548"	"Tex2"	chr11	-	106397692	106397813	106392972	106394544	106402727	106402937
14705	"ENSMUSG00000040548"	"Tex2"	chr11	-	106410707	106410840	106404412	106404538	106420087	106420187
14706	"ENSMUSG00000040548"	"Tex2"	chr11	-	106410707	106410840	106404412	106404538	106424696	106424843
14707	"ENSMUSG00000040548"	"Tex2"	chr11	-	106420087	106420187	106404412	106404538	106424696	106424843
14708	"ENSMUSG00000040548"	"Tex2"	chr11	-	106420087	106420187	106410707	106410840	106424696	106424843
14709	"ENSMUSG00000040548"	"Tex2"	chr11	-	106424696	106424843	106420087	106420187	106434997	106435245
14710	"ENSMUSG00000020715"	"Ern1"	chr11	-	106296547	106296695	106294273	106294401	106297866	106298066
14711	"ENSMUSG00000020715"	"Ern1"	chr11	-	106297866	106298066	106296547	106296695	106298885	106299075
14712	"ENSMUSG00000020715"	"Ern1"	chr11	-	106298321	106298421	106297866	106298066	106298885	106299075
14713	"ENSMUSG00000020715"	"Ern1"	chr11	-	106300720	106300988	106299715	106299806	106302448	106302640
14714	"ENSMUSG00000020715"	"Ern1"	chr11	-	106305176	106305295	106302448	106302640	106309649	106309815
14715	"ENSMUSG00000020715"	"Ern1"	chr11	-	106312531	106312793	106310844	106310923	106314212	106314314
14716	"ENSMUSG00000020715"	"Ern1"	chr11	-	106327915	106327949	106325506	106325813	106349733	106349854
14717	"ENSMUSG00000009210"	"Prr29"	chr11	+	106265998	106266074	106265651	106265743	106266234	106266341
14718	"ENSMUSG00000009210"	"Prr29"	chr11	+	106266019	106266074	106265670	106265743	106266234	106266341
14719	"ENSMUSG00000009210"	"Prr29"	chr11	+	106267079	106267300	106266234	106266341	106267452	106267523
14720	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106147673	106147745	106146979	106147040	106151678	106151748
14721	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106151678	106151748	106146979	106147040	106152248	106152536
14722	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106152010	106152108	106151678	106151748	106152248	106152536
14723	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106152248	106152536	106151678	106151748	106153229	106153328
14724	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106152731	106152858	106152248	106152536	106153406	106153517
14725	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106152943	106153134	106152731	106152858	106153406	106153517
14726	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106153229	106153328	106152248	106152536	106153406	106153517
14727	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106153229	106153328	106152943	106153134	106153406	106153517
14728	"ENSMUSG00000020708"	"Psmc5"	chr11	+	106153622	106153709	106153229	106153517	106153834	106153946
14729	"ENSMUSG00000022656"	"Nectin3"	chr16	-	46274986	46275138	46258292	46258431	46278476	46278594
14730	"ENSMUSG00000022656"	"Nectin3"	chr16	-	46274986	46275138	46267531	46269331	46278476	46278594
14731	"ENSMUSG00000022656"	"Nectin3"	chr16	-	46279177	46279474	46278476	46278594	46284180	46284522
14732	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106094363	106094449	106093553	106093612	106095746	106095857
14733	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106095746	106095857	106094363	106094449	106103906	106104187
14734	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106096185	106096287	106095746	106095857	106098831	106098897
14735	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106098831	106098897	106096185	106096287	106099020	106099142
14736	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106099020	106099142	106096185	106096287	106102498	106102606
14737	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106101113	106101288	106099020	106099142	106102498	106102606
14738	"ENSMUSG00000078622"	"Ccdc47"	chr11	-	106102498	106102606	106101113	106101288	106103906	106104187
14739	"ENSMUSG00000069631"	"Strada"	chr11	-	106059134	106059306	106058637	106058742	106061981	106062090
14740	"ENSMUSG00000069631"	"Strada"	chr11	-	106061779	106061903	106059134	106059306	106061981	106062090
14741	"ENSMUSG00000069631"	"Strada"	chr11	-	106071780	106071809	106064504	106064607	106075387	106075445
14742	"ENSMUSG00000069631"	"Strada"	chr11	-	106071780	106071809	106064504	106064607	106077926	106078006
14743	"ENSMUSG00000069631"	"Strada"	chr11	-	106071780	106071809	106064504	106064607	106077950	106078006
14744	"ENSMUSG00000069631"	"Strada"	chr11	-	106075387	106075445	106064504	106064607	106077926	106078006
14745	"ENSMUSG00000069631"	"Strada"	chr11	-	106075387	106075445	106064504	106064607	106077950	106078006
14746	"ENSMUSG00000069631"	"Strada"	chr11	-	106075387	106075445	106071780	106071809	106077926	106078006
14747	"ENSMUSG00000069631"	"Strada"	chr11	-	106075387	106075445	106071780	106071809	106077950	106078006
14748	"ENSMUSG00000069631"	"Strada"	chr11	-	106077926	106078006	106064504	106064607	106084291	106084362
14749	"ENSMUSG00000069631"	"Strada"	chr11	-	106077950	106078006	106064504	106064607	106084291	106084388
14750	"ENSMUSG00000069631"	"Strada"	chr11	-	106078633	106078747	106077950	106078006	106084291	106084365
14751	"ENSMUSG00000069631"	"Strada"	chr11	-	106078633	106078747	106077950	106078006	106092836	106092994
14752	"ENSMUSG00000049354"	"Dcaf7"	chr11	+	105937516	105937675	105927697	105928087	105938462	105938574
14753	"ENSMUSG00000049354"	"Dcaf7"	chr11	+	105938462	105938574	105927697	105928087	105938968	105939087
14754	"ENSMUSG00000078627"	"Marchf10"	chr11	-	105292695	105293026	105287774	105287921	105299468	105299533
14755	"ENSMUSG00000078627"	"Marchf10"	chr11	-	105345089	105345171	105341901	105342008	105347299	105347561
14756	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104611093	104612221	104605497	104605569	104615296	104615434
14757	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104611093	104612377	104605497	104605569	104615296	104615434
14758	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104921794	104921899	104921311	104921365	104925824	104925878
14759	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104925824	104925878	104921794	104921899	104927540	104927645
14760	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104928664	104928718	104927540	104927645	104929138	104929243
14761	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104929138	104929243	104928664	104928718	104931759	104931813
14762	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104935710	104935815	104934161	104934215	104937330	104937384
14763	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104971415	104971469	104967200	104967305	104974691	104974796
14764	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104974691	104974796	104967200	104967305	104984393	104984478
14765	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104974691	104974796	104971415	104971469	104979864	104979918
14766	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104977845	104977899	104974691	104974796	104979864	104979918
14767	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104979864	104979918	104974691	104974796	104984393	104984478
14768	"ENSMUSG00000040838"	"Gm11639"	chr11	+	104993037	104993109	104990739	104990883	104997172	104997293
14769	"ENSMUSG00000020689"	"Itgb3"	chr11	+	104514236	104514322	104498825	104498990	104522999	104523195
14770	"ENSMUSG00000020689"	"Itgb3"	chr11	+	104549548	104549771	104534401	104534831	104550861	104550962
14771	"ENSMUSG00000020689"	"Itgb3"	chr11	+	104556291	104556458	104553154	104553274	104557905	104560639
14772	"ENSMUSG00000061086"	"Myl4"	chr11	+	104452379	104452401	104441488	104441585	104468246	104468400
14773	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104408201	104408354	104406197	104406406	104411489	104411662
14774	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104412206	104412414	104411489	104411662	104413548	104413648
14775	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104416876	104416992	104413548	104413648	104419088	104419300
14776	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104417688	104417803	104416876	104416992	104419088	104419300
14777	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104419088	104419300	104417688	104417803	104419403	104419558
14778	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104419088	104419300	104417688	104417803	104420166	104420264
14779	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104419403	104419558	104417688	104417803	104420166	104420264
14780	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104419403	104419558	104419088	104419300	104420166	104420264
14781	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104420166	104420264	104419403	104419558	104422555	104422681
14782	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104427420	104427496	104425563	104425711	104441188	104441218
14783	"ENSMUSG00000018411"	"Mapt"	chr11	+	104173193	104173306	104122215	104122433	104185684	104185750
14784	"ENSMUSG00000018411"	"Mapt"	chr11	+	104177948	104178035	104173193	104173306	104180733	104180820
14785	"ENSMUSG00000018411"	"Mapt"	chr11	+	104177948	104178035	104173193	104173306	104185684	104185750
14786	"ENSMUSG00000018411"	"Mapt"	chr11	+	104177948	104178035	104173193	104173306	104193186	104193236
14787	"ENSMUSG00000018411"	"Mapt"	chr11	+	104180733	104180820	104173193	104173306	104185684	104185750
14788	"ENSMUSG00000018411"	"Mapt"	chr11	+	104180733	104180820	104173193	104173306	104193186	104193236
14789	"ENSMUSG00000018411"	"Mapt"	chr11	+	104180733	104180820	104177948	104178035	104185684	104185750
14790	"ENSMUSG00000018411"	"Mapt"	chr11	+	104180733	104180820	104177948	104178035	104193186	104193236
14791	"ENSMUSG00000018411"	"Mapt"	chr11	+	104185684	104185750	104173193	104173306	104193186	104193236
14792	"ENSMUSG00000018411"	"Mapt"	chr11	+	104185684	104185750	104177948	104178035	104193186	104193236
14793	"ENSMUSG00000018411"	"Mapt"	chr11	+	104185684	104185750	104180733	104180820	104189323	104190082
14794	"ENSMUSG00000018411"	"Mapt"	chr11	+	104185684	104185750	104180733	104180820	104189371	104190082
14795	"ENSMUSG00000018411"	"Mapt"	chr11	+	104185684	104185750	104180733	104180820	104193186	104193236
14796	"ENSMUSG00000018411"	"Mapt"	chr11	+	104189323	104190082	104180733	104180820	104193186	104193236
14797	"ENSMUSG00000018411"	"Mapt"	chr11	+	104189323	104190082	104185684	104185750	104193186	104193236
14798	"ENSMUSG00000018411"	"Mapt"	chr11	+	104189371	104190082	104180733	104180820	104193186	104193236
14799	"ENSMUSG00000018411"	"Mapt"	chr11	+	104189371	104190082	104185684	104185750	104193186	104193236
14800	"ENSMUSG00000018411"	"Mapt"	chr11	+	104193186	104193236	104173193	104173306	104197451	104197584
14801	"ENSMUSG00000018411"	"Mapt"	chr11	+	104196037	104196235	104193186	104193236	104197451	104197500
14802	"ENSMUSG00000018411"	"Mapt"	chr11	+	104196138	104196235	104193186	104193236	104197451	104197560
14803	"ENSMUSG00000018411"	"Mapt"	chr11	+	104197451	104197584	104173193	104173306	104201094	104201360
14804	"ENSMUSG00000018411"	"Mapt"	chr11	+	104198706	104198760	104197451	104197584	104201094	104201360
14805	"ENSMUSG00000018411"	"Mapt"	chr11	+	104201094	104201360	104197451	104197584	104212176	104212258
14806	"ENSMUSG00000018411"	"Mapt"	chr11	+	104208982	104209075	104201094	104201360	104212176	104212258
14807	"ENSMUSG00000018411"	"Mapt"	chr11	+	104211888	104211985	104201094	104201360	104212176	104212258
14808	"ENSMUSG00000018411"	"Mapt"	chr11	+	104211888	104211985	104208858	104209075	104212176	104212258
14809	"ENSMUSG00000018634"	"Crhr1"	chr11	+	104054629	104054715	104050077	104050197	104059881	104059988
14810	"ENSMUSG00000018634"	"Crhr1"	chr11	+	104059881	104059988	104054629	104054715	104060658	104060779
14811	"ENSMUSG00000018634"	"Crhr1"	chr11	+	104061305	104061366	104060947	104061101	104063736	104063809
14812	"ENSMUSG00000018634"	"Crhr1"	chr11	+	104064131	104064217	104063736	104063809	104064420	104064556
14813	"ENSMUSG00000018634"	"Crhr1"	chr11	+	104064420	104064556	104064131	104064217	104064714	104064756
14814	"ENSMUSG00000062421"	"Arf2"	chr11	+	103859904	103860071	103857564	103857653	103863778	103863889
14815	"ENSMUSG00000062421"	"Arf2"	chr11	+	103863778	103863889	103859904	103860071	103872519	103872644
14816	"ENSMUSG00000062421"	"Arf2"	chr11	+	103872519	103872644	103863778	103863889	103874413	103874453
14817	"ENSMUSG00000085154"	"C130046K22Rik"	chr11	+	103593331	103593789	103588542	103588698	103613538	103614770
