ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3397	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	141987612	141987744	141990557	141990677	141983577	141983762	142009703	142009740
3398	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	141988729	141988873	141990557	141990677	141983577	141983762	142009703	142009740
3399	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142010465	142010483	142012044	142012059	142010057	142010230	142017883	142017975
3400	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142012044	142012059	142017883	142017975	142010465	142010483	142020166	142020209
3401	"ENSMUSG00000028273"	"Pdlim5"	chr3	-	142015288	142015305	142017883	142017975	142012044	142012059	142020166	142020209
3402	"ENSMUSG00000042388"	"Dlgap3"	chr4	+	127088354	127089506	127093465	127093671	127086867	127086950	127094056	127094129
3403	"ENSMUSG00000042388"	"Dlgap3"	chr4	+	127108098	127108312	127127327	127127812	127094056	127094129	127128760	127128852
3404	"ENSMUSG00000043872"	"Zmym1"	chr4	-	126944356	126944394	126944536	126944665	126940886	126943699	126945067	126945218
3405	"ENSMUSG00000028868"	"Wasf2"	chr4	+	132903751	132903923	132912279	132912414	132857815	132858039	132912909	132913063
3406	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26222989	26223149	26224742	26224913	26217656	26217764	26225035	26225138
3407	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26231313	26231381	26231627	26231836	26229489	26229612	26236844	26236980
3408	"ENSMUSG00000061313"	"Ddhd2"	chr8	-	26231627	26231836	26236844	26236980	26231313	26231381	26238564	26238654
3409	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129431893	129431960	129433554	129433640	129412134	129412440	129436733	129436956
3410	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129433554	129433640	129436733	129436956	129431893	129431960	129439688	129439859
3411	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129436733	129436956	129439688	129439859	129433554	129433640	129440407	129440646
3412	"ENSMUSG00000025809"	"Itgb1"	chr8	+	129450676	129450909	129452500	129452667	129449290	129449513	129458503	129459098
3413	"ENSMUSG00000028861"	"Mrps15"	chr4	+	125945117	125945202	125947292	125947351	125944272	125944321	125948753	125948945
3414	"ENSMUSG00000085562"	"2610028E06Rik"	chr4	-	125787635	125787763	125812280	125812599	125786974	125787069	125815665	125815761
3415	"ENSMUSG00000028902"	"Sf3a3"	chr4	+	124610243	124610316	124615816	124615899	124609602	124609708	124616670	124616809
3416	"ENSMUSG00000028902"	"Sf3a3"	chr4	+	124623251	124623342	124625163	124625219	124622111	124622222	124625980	124626253
3417	"ENSMUSG00000030256"	"Bhlhe41"	chr6	-	145809856	145809968	145810301	145810409	145803968	145809464	145810722	145810786
3418	"ENSMUSG00000035765"	"Dym"	chr18	+	75332233	75332336	75363060	75363243	75259895	75259990	75376355	75376469
3419	"ENSMUSG00000035765"	"Dym"	chr18	+	75363060	75363243	75376355	75376469	75332233	75332336	75419690	75420035
3420	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40328488	40328590	40329128	40329194	40325429	40325479	40332799	40332883
3421	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40328488	40328590	40329128	40329194	40325429	40325479	40338342	40338457
3422	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40328488	40328590	40332799	40332883	40325429	40325479	40338342	40338457
3423	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40329128	40329194	40332799	40332883	40325429	40325479	40338342	40338457
3424	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40329128	40329194	40332799	40332883	40328488	40328590	40338342	40338457
3425	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40351645	40351709	40353437	40353610	40340961	40341009	40358133	40358163
3426	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40353437	40353610	40358133	40358163	40351645	40351709	40361919	40362061
3427	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40365088	40365460	40366097	40366823	40361919	40362061	40370964	40371077
3428	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40365427	40365460	40366097	40366823	40361919	40362061	40370964	40371077
3429	"ENSMUSG00000000600"	"Krit1"	chr5	+	3863050	3863194	3868526	3868683	3862741	3862857	3869309	3869417
3430	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539285	88539582	88539640	88537093	88537238	88540219	88540233
3431	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539285	88539582	88539646	88537093	88537238	88540219	88540283
3432	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539217	88539285	88540219	88540349	88537093	88537238	88540564	88540674
3433	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539582	88539640	88540219	88540349	88539217	88539285	88540564	88540674
3434	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539582	88539646	88540219	88540349	88539217	88539285	88540564	88540674
3435	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88540219	88540349	88540564	88540674	88539502	88539646	88540806	88540897
3436	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88540219	88540349	88540564	88540674	88539582	88539640	88540806	88540902
3437	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88550868	88550919	88551096	88551540	88550651	88550687	88553483	88553667
3438	"ENSMUSG00000028651"	"Ppie"	chr4	-	123029388	123029470	123032658	123032757	123028847	123028948	123033694	123033744
3439	"ENSMUSG00000028651"	"Ppie"	chr4	-	123031318	123031362	123032658	123032757	123030194	123030691	123033694	123033723
3440	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134334336	134334409	134334598	134334704	134334050	134334200	134334783	134334890
3441	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134334336	134334409	134336141	134336225	134334050	134334200	134337338	134337424
3442	"ENSMUSG00000026456"	"Cyb5r1"	chr1	+	134337338	134337424	134338230	134338330	134335554	134336225	134338644	134339474
3443	"ENSMUSG00000025437"	"Usp33"	chr3	+	152088547	152088629	152089752	152089861	152087351	152087521	152095377	152095468
3444	"ENSMUSG00000025437"	"Usp33"	chr3	+	152089752	152089861	152095377	152095468	152088547	152088629	152097286	152097355
3445	"ENSMUSG00000025437"	"Usp33"	chr3	+	152089752	152089861	152095377	152095480	152088547	152088629	152097286	152097355
3446	"ENSMUSG00000025437"	"Usp33"	chr3	+	152095377	152095468	152097286	152097355	152089752	152089861	152097845	152099249
3447	"ENSMUSG00000113975"	"Gm36372"	chr12	-	16258963	16259101	16266283	16266406	16255142	16255357	16271209	16271303
3448	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120616528	120616588	120618824	120618932	120614634	120615493	120622410	120622569
3449	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120625922	120626096	120630868	120630964	120622410	120622569	120636316	120636430
3450	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120625922	120626096	120630868	120630964	120622453	120622569	120647573	120647686
3451	"ENSMUSG00000028412"	"Slc44a1"	chr4	+	53481463	53481553	53491387	53491530	53440670	53440716	53517544	53517681
3452	"ENSMUSG00000035505"	"Cox18"	chr5	-	90366770	90366892	90367218	90367382	90365375	90365483	90370089	90370190
3453	"ENSMUSG00000035505"	"Cox18"	chr5	-	90366770	90366895	90367218	90367382	90365375	90365483	90370089	90370190
3454	"ENSMUSG00000063524"	"Eno1"	chr4	+	150325501	150325597	150326578	150326637	150323929	150324023	150328461	150328531
3455	"ENSMUSG00000063524"	"Eno1"	chr4	+	150326223	150326282	150326578	150326637	150325501	150325597	150328461	150328531
3456	"ENSMUSG00000030872"	"Gga2"	chr7	-	121589646	121589757	121590716	121590886	121585944	121589024	121594066	121594224
3457	"ENSMUSG00000060288"	"Ppih"	chr4	-	119168728	119168769	119169415	119169503	119167955	119168044	119174224	119174317
3458	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119138766	119138849	119139342	119139645	119136130	119136396	119139977	119140067
3459	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119138766	119138849	119139977	119140067	119136130	119136396	119142305	119142339
3460	"ENSMUSG00000028639"	"Ybx1"	chr4	-	119138766	119138849	119139342	119139645	119136130	119136408	119139977	119139989
3461	"ENSMUSG00000093594"	"Gm20707"	chr4	-	147880114	147880184	147891546	147891640	147866775	147868954	147894124	147894297
3462	"ENSMUSG00000029660"	"Tex26"	chr5	+	149380525	149380711	149382250	149382378	149380282	149380427	149384285	149384462
3463	"ENSMUSG00000070493"	"Chchd2"	chr5	-	129911269	129911420	129912774	129913024	129909996	129910237	129916038	129916311
3464	"ENSMUSG00000029034"	"Ints11"	chr4	+	155956583	155956681	155957306	155957380	155954002	155954177	155969554	155969653
3465	"ENSMUSG00000029034"	"Ints11"	chr4	+	155956583	155956681	155959594	155959823	155954002	155954177	155969554	155969653
3466	"ENSMUSG00000029034"	"Ints11"	chr4	+	155957306	155957380	155959594	155959823	155954002	155954177	155969554	155969653
3467	"ENSMUSG00000006390"	"Elovl1"	chr4	+	118287911	118288102	118288259	118288340	118287692	118287752	118288462	118288519
3468	"ENSMUSG00000006392"	"Med8"	chr4	+	118268081	118268200	118269548	118269689	118266533	118266583	118269860	118269942
3469	"ENSMUSG00000002997"	"Prkar2b"	chr12	-	32037878	32037962	32043729	32043782	32025917	32026024	32088620	32088656
3470	"ENSMUSG00000002997"	"Prkar2b"	chr12	-	32043729	32043782	32088620	32088656	32037878	32037962	32110780	32111234
3471	"ENSMUSG00000020167"	"Tcf3"	chr10	-	80246231	80246458	80248660	80248896	80245380	80246108	80249038	80249171
3472	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117751940	117752122	117752408	117752498	117751682	117751854	117752616	117752675
3473	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117752408	117752498	117752616	117752675	117751940	117752122	117752759	117752826
3474	"ENSMUSG00000028541"	"B4galt2"	chr4	-	117734293	117734416	117734635	117734826	117734076	117734181	117738064	117738300
3475	"ENSMUSG00000042487"	"Leo1"	chr9	+	75352516	75353275	75354383	75354488	75348817	75348917	75355583	75355678
3476	"ENSMUSG00000025782"	"Taf3"	chr2	-	9925862	9926112	9945737	9945820	9922913	9923020	9955924	9957756
3477	"ENSMUSG00000058897"	"Col25a1"	chr3	+	130268456	130268516	130269241	130269313	130232961	130232988	130270017	130270125
3478	"ENSMUSG00000058897"	"Col25a1"	chr3	+	130383059	130383146	130383608	130383686	130379331	130379385	130385442	130385481
3479	"ENSMUSG00000061979"	"Rcc1l"	chr5	-	134184578	134184752	134186429	134186517	134182962	134183048	134192462	134192644
3480	"ENSMUSG00000039737"	"Prkrip1"	chr5	-	136223150	136223251	136226633	136226712	136218405	136218473	136227628	136227762
3481	"ENSMUSG00000039737"	"Prkrip1"	chr5	-	136223150	136223251	136226633	136226712	136220753	136220839	136227628	136227817
3482	"ENSMUSG00000003810"	"Mast2"	chr4	-	116166700	116166823	116167012	116167239	116166121	116166258	116167653	116167848
3483	"ENSMUSG00000003810"	"Mast2"	chr4	-	116190609	116190630	116194618	116194694	116187587	116187666	116210169	116210261
3484	"ENSMUSG00000003810"	"Mast2"	chr4	-	116194618	116194694	116210169	116210261	116187587	116187666	116248799	116248828
3485	"ENSMUSG00000003810"	"Mast2"	chr4	-	116194618	116194694	116210169	116210261	116190429	116190630	116248799	116248831
3486	"ENSMUSG00000003810"	"Mast2"	chr4	-	116210169	116210261	116248799	116248831	116194618	116194694	116287602	116287745
3487	"ENSMUSG00000019986"	"Ahi1"	chr10	+	20893811	20893932	20917084	20917140	20883650	20883677	20930879	20931042
3488	"ENSMUSG00000019986"	"Ahi1"	chr10	+	20917084	20917140	20930879	20931042	20893811	20893932	20934051	20934149
3489	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103150632	103150725	103150806	103150899	103150329	103150540	103151070	103151145
3490	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103150806	103150899	103151070	103151145	103150632	103150725	103151348	103151507
3491	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103150806	103150899	103151070	103151145	103150632	103150725	103152051	103152207
3492	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103150806	103150899	103151070	103151145	103150632	103150725	103152385	103152455
3493	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151070	103151145	103151348	103151507	103150806	103150899	103152051	103152207
3494	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151070	103151145	103152051	103152207	103150806	103150899	103152385	103152455
3495	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151070	103151145	103152385	103152455	103150806	103150899	103152682	103153382
3496	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103151348	103151507	103152051	103152207	103151070	103151145	103152385	103152455
3497	"ENSMUSG00000046434"	"Hnrnpa1"	chr15	+	103152051	103152207	103152682	103154393	103151070	103151145	103154772	103154848
3498	"ENSMUSG00000027998"	"Plrg1"	chr3	+	82975304	82975454	82975565	82975667	82973985	82974078	82976268	82976371
3499	"ENSMUSG00000025911"	"Adhfe1"	chr1	+	9620785	9620872	9621941	9621982	9620131	9620169	9623147	9623201
3500	"ENSMUSG00000031755"	"Bbs2"	chr8	-	94807395	94807567	94807652	94807797	94806110	94806240	94808625	94808765
3501	"ENSMUSG00000024588"	"Fech"	chr18	-	64603752	64603887	64608127	64608276	64600798	64600905	64611721	64611841
3502	"ENSMUSG00000024588"	"Fech"	chr18	-	64603752	64603887	64608127	64608339	64600798	64600905	64611721	64611841
3503	"ENSMUSG00000024588"	"Fech"	chr18	-	64603752	64603887	64608127	64608371	64600798	64600905	64611721	64611841
3504	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96435165	96435239	96439452	96439530	96434355	96434462	96442750	96442834
3505	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96448068	96448175	96450416	96450540	96442750	96442834	96451072	96451147
3506	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110070324	110070478	110083741	110083845	110068622	110068848	110108477	110108718
3507	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110070324	110070478	110108477	110108718	110068622	110068848	110144429	110144724
3508	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110143666	110144086
3509	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110144429	110144724
3510	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110149831	110149919
3511	"ENSMUSG00000028546"	"Elavl4"	chr4	-	110083741	110083845	110108477	110108718	110070324	110070478	110208993	110209106
3512	"ENSMUSG00000033985"	"Tesk2"	chr4	+	116628996	116629045	116649284	116649431	116608301	116608423	116657729	116657812
3513	"ENSMUSG00000028838"	"Extl1"	chr4	-	134085288	134085457	134086395	134086556	134083682	134085141	134087059	134087146
3514	"ENSMUSG00000028838"	"Extl1"	chr4	-	134086395	134086556	134087059	134087146	134085288	134085457	134087842	134087932
3515	"ENSMUSG00000028838"	"Extl1"	chr4	-	134086395	134086556	134087842	134087932	134085288	134085457	134089611	134089718
3516	"ENSMUSG00000028838"	"Extl1"	chr4	-	134087059	134087146	134087842	134087932	134086395	134086556	134089611	134089718
3517	"ENSMUSG00000028838"	"Extl1"	chr4	-	134090393	134090513	134091891	134091999	134089893	134090026	134092208	134092299
3518	"ENSMUSG00000030538"	"Cib1"	chr7	-	79877741	79877830	79877909	79878028	79876894	79877134	79878145	79878296
3519	"ENSMUSG00000028552"	"Eps15"	chr4	+	109154383	109154425	109161947	109162037	109137464	109137641	109162873	109162921
3520	"ENSMUSG00000028552"	"Eps15"	chr4	+	109161947	109162037	109162873	109162921	109154383	109154425	109166321	109166417
3521	"ENSMUSG00000028552"	"Eps15"	chr4	+	109162873	109162921	109166321	109166417	109154383	109154425	109169500	109169566
3522	"ENSMUSG00000028552"	"Eps15"	chr4	+	109162873	109162921	109166321	109166417	109161947	109162037	109169500	109169566
3523	"ENSMUSG00000028552"	"Eps15"	chr4	+	109218359	109218521	109220375	109220576	109200480	109200553	109223320	109223437
3524	"ENSMUSG00000028552"	"Eps15"	chr4	+	109218359	109219064	109220375	109220576	109200449	109200553	109223320	109223437
3525	"ENSMUSG00000026827"	"Gpd2"	chr2	+	57157984	57158094	57179856	57180028	57127646	57128000	57194372	57194497
3526	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128669180	128669280	128674312	128674359	128657762	128657840	128675670	128675738
3527	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128669180	128669280	128674315	128674359	128657800	128657840	128675670	128675738
3528	"ENSMUSG00000078427"	"Sarnp"	chr10	+	128687025	128687051	128689051	128689120	128684629	128684658	128708289	128708379
3529	"ENSMUSG00000028568"	"Btf3l4"	chr4	-	108683296	108683410	108687714	108687780	108676332	108676534	108690704	108690811
3530	"ENSMUSG00000034610"	"Tut4"	chr4	+	108336069	108336938	108343650	108343814	108317206	108317397	108348544	108348661
3531	"ENSMUSG00000034610"	"Tut4"	chr4	+	108336069	108336938	108348544	108348661	108317206	108317397	108352346	108352524
3532	"ENSMUSG00000034610"	"Tut4"	chr4	+	108343650	108343814	108348544	108348661	108336069	108336938	108352346	108352524
3533	"ENSMUSG00000034610"	"Tut4"	chr4	+	108343650	108343814	108352346	108352524	108336069	108336938	108354163	108354252
3534	"ENSMUSG00000034610"	"Tut4"	chr4	+	108348544	108348661	108352346	108352524	108343650	108343814	108354163	108354252
3535	"ENSMUSG00000028603"	"Scp2"	chr4	-	107912635	107912765	107928453	107928607	107904786	107904866	107931552	107931639
3536	"ENSMUSG00000028608"	"Czib"	chr4	+	107748661	107748718	107749151	107749233	107747315	107747399	107749418	107749450
3537	"ENSMUSG00000015647"	"Lama5"	chr2	-	179850046	179850164	179863018	179863171	179848979	179849098	179867283	179867652
3538	"ENSMUSG00000028614"	"Ndc1"	chr4	+	107240781	107240917	107241982	107242075	107238658	107238924	107243792	107243874
3539	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106866875	106866965	106884413	106884494	106772841	106772926	106885389	106885449
3540	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106866875	106866965	106884413	106884494	106772841	106772926	106888058	106888125
3541	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106866875	106866965	106885389	106885449	106772841	106772926	106888058	106888125
3542	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106884413	106884494	106885389	106885449	106772841	106772926	106888058	106888125
3543	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106884413	106884494	106885389	106885449	106866875	106866965	106888058	106888125
3544	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	106894798	106894847	106895418	106895454	106894132	106894197	106895922	106895939
3545	"ENSMUSG00000034853"	"Acot11"	chr4	-	106620590	106620651	106627900	106627970	106619641	106619740	106628539	106628753
3546	"ENSMUSG00000055320"	"Tead1"	chr7	+	112441094	112441157	112441246	112441309	112438622	112438687	112455259	112455271
3547	"ENSMUSG00000055320"	"Tead1"	chr7	+	112441246	112441309	112455259	112455271	112438622	112438687	112456004	112456139
3548	"ENSMUSG00000055320"	"Tead1"	chr7	+	112441246	112441309	112455259	112455271	112441094	112441157	112456004	112456139
3549	"ENSMUSG00000055320"	"Tead1"	chr7	+	112475281	112475455	112490925	112491066	112460638	112460763	112493518	112493671
3550	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107700412	107700541	107704640	107704763	107691823	107691946	107708504	107708624
3551	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107705477	107705600	107707300	107707339	107704640	107704763	107708504	107708624
3552	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107705477	107705600	107707300	107707339	107704640	107704763	107708696	107708822
3553	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107705477	107705600	107708504	107708624	107704640	107704763	107708696	107708822
3554	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107707300	107707339	107708504	107708624	107704640	107704763	107708696	107708822
3555	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107718329	107718554	107721205	107721274	107717128	107717281	107726174	107726347
3556	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44613327	44613433	44614507	44614690	44612166	44612283	44614794	44614990
3557	"ENSMUSG00000046691"	"Chtf8"	chr8	-	107613551	107613669	107613932	107613988	107610525	107613158	107619764	107619847
3558	"ENSMUSG00000046691"	"Chtf8"	chr8	-	107613551	107613683	107613932	107613988	107612753	107613158	107620132	107620233
3559	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93695974	93696046	93701491	93701590	93695774	93695876	93702854	93702956
3560	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93703349	93703422	93706006	93706086	93702854	93702956	93708439	93708633
3561	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3688672	3689033	3691521	3691681	3686807	3686984	3694260	3694387
3562	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3691521	3691681	3694260	3694387	3688672	3689033	3694804	3694934
3563	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3694260	3694387	3694804	3694934	3691521	3691681	3695038	3695117
3564	"ENSMUSG00000035596"	"Mboat7"	chr7	-	3694260	3694387	3694804	3694934	3691521	3691681	3695739	3695887
3565	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102757722	102757734	102762761	102762773	102727745	102727921	102766004	102766029
3566	"ENSMUSG00000027087"	"Itgav"	chr2	+	83586149	83586264	83593995	83594041	83578196	83578288	83596111	83596237
3567	"ENSMUSG00000091568"	"Gm8206"	chr14	+	16437386	16437537	16446425	16446560	16433030	16433144	16447189	16447352
3568	"ENSMUSG00000072082"	"Ccnf"	chr17	-	24450758	24450882	24453343	24453508	24449999	24450465	24456054	24456206
3569	"ENSMUSG00000038295"	"Atg9b"	chr5	-	24590750	24590847	24591005	24591139	24590443	24590567	24591307	24591544
3570	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99657730	99657778	99668998	99669058	99653638	99655813	99670113	99670207
3571	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99657730	99657778	99670113	99670207	99653638	99655813	99677837	99677916
3572	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99677837	99677916	99702294	99702337	99670113	99670207	99717319	99717329
3573	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99686932	99686999	99690333	99690469	99677837	99677916	99702294	99702337
3574	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99690333	99690469	99702294	99702337	99686932	99686999	99717319	99717423
3575	"ENSMUSG00000029283"	"Cdc7"	chr5	+	107122466	107122562	107122774	107122933	107121642	107121886	107123350	107123526
3576	"ENSMUSG00000029283"	"Cdc7"	chr5	+	107124495	107124578	107127160	107127310	107122466	107123526	107130829	107132298
3577	"ENSMUSG00000008932"	"Slc1a7"	chr4	+	107834800	107834880	107850135	107850351	107825528	107825907	107859373	107859416
3578	"ENSMUSG00000008932"	"Slc1a7"	chr4	+	107850135	107850351	107859373	107859416	107834800	107834880	107861466	107861686
3579	"ENSMUSG00000034175"	"Rhbdd3"	chr11	+	5049747	5049898	5050396	5050587	5048925	5049566	5051868	5051905
3580	"ENSMUSG00000033596"	"Rfwd3"	chr8	-	112009906	112010021	112014689	112014781	112009148	112009377	112014860	112015043
3581	"ENSMUSG00000033596"	"Rfwd3"	chr8	-	112020622	112020807	112023766	112024274	112017502	112017570	112026766	112026823
3582	"ENSMUSG00000043635"	"Adamts3"	chr5	-	89842608	89842689	89843861	89843945	89840897	89841061	89846062	89846186
3583	"ENSMUSG00000022247"	"Brix1"	chr15	-	10479666	10479737	10481801	10481845	10479334	10479384	10483380	10483448
3584	"ENSMUSG00000022247"	"Brix1"	chr15	-	10481801	10481845	10483380	10483492	10479666	10479737	10485820	10486033
3585	"ENSMUSG00000024603"	"Dctn4"	chr18	+	60671335	60671514	60674643	60674687	60667664	60667735	60677110	60677218
3586	"ENSMUSG00000022292"	"Rrm2b"	chr15	-	37931845	37931950	37953924	37953998	37929281	37929395	37961087	37961135
3587	"ENSMUSG00000099853"	"Gm29328"	chr7	+	71019210	71019298	71019520	71019576	71018314	71018675	71020082	71020171
3588	"ENSMUSG00000029810"	"Tmem176b"	chr6	-	48812378	48812609	48812839	48812896	48811440	48811560	48813160	48813271
3589	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139005810	139005892	139022788	139022910	139003060	139004586	139028189	139028250
3590	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139022788	139022910	139028189	139028250	139005810	139005892	139036412	139036571
3591	"ENSMUSG00000025855"	"Prkar1b"	chr5	-	139048308	139048355	139049010	139049072	139036412	139036571	139092375	139092467
3592	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60151880	60152039	60153474	60153609	60149681	60149798	60161143	60161293
3593	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60153474	60153609	60161143	60161293	60149681	60149798	60165749	60165828
3594	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60153474	60153609	60161143	60161293	60151880	60152039	60165749	60165828
3595	"ENSMUSG00000000538"	"Tom1l2"	chr11	-	60165749	60165828	60171024	60171109	60153474	60153609	60243582	60243731
3596	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163469791	163469972	163471046	163471137	163468172	163468397	163472845	163473015
3597	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163476354	163476434	163478730	163478924	163474025	163474163	163481085	163481247
3598	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163476354	163476434	163481085	163481247	163474025	163474163	163486917	163487051
3599	"ENSMUSG00000017707"	"Serinc3"	chr2	-	163478730	163478924	163481085	163481247	163476354	163476434	163486917	163487051
3600	"ENSMUSG00000020493"	"Prr11"	chr11	-	86990200	86990299	86992207	86992471	86989488	86989604	86994012	86994135
3601	"ENSMUSG00000024050"	"Wiz"	chr17	-	32580434	32580938	32581766	32581937	32577916	32578468	32586797	32587121
3602	"ENSMUSG00000024050"	"Wiz"	chr17	-	32581766	32581937	32586797	32587121	32580434	32580938	32606546	32606791
3603	"ENSMUSG00000024050"	"Wiz"	chr17	-	32597813	32598092	32600029	32600130	32595496	32597472	32606546	32606791
3604	"ENSMUSG00000008489"	"Elavl2"	chr4	-	91142377	91142416	91148997	91149223	91138999	91141807	91152228	91152382
3605	"ENSMUSG00000008489"	"Elavl2"	chr4	-	91142377	91142416	91148997	91149223	91141476	91141804	91152228	91152382
3606	"ENSMUSG00000008489"	"Elavl2"	chr4	-	91169450	91169554	91196847	91197091	91152228	91152382	91264172	91264544
3607	"ENSMUSG00000008489"	"Elavl2"	chr4	-	91169450	91169554	91196847	91197088	91152228	91152382	91264172	91264671
3608	"ENSMUSG00000036528"	"Ppfibp2"	chr7	+	107285066	107285180	107307986	107308079	107280968	107281061	107313792	107313845
3609	"ENSMUSG00000036528"	"Ppfibp2"	chr7	+	107322143	107322185	107326850	107326992	107321310	107321368	107328345	107328472
3610	"ENSMUSG00000029426"	"Scarb2"	chr5	-	92601898	92602068	92602590	92602710	92599205	92599324	92607900	92607992
3611	"ENSMUSG00000028896"	"Rcc1"	chr4	-	132065041	132065221	132065361	132065549	132063027	132063124	132067235	132067317
3612	"ENSMUSG00000028403"	"Zdhhc21"	chr4	-	82738566	82738683	82753682	82753821	82725249	82725293	82756512	82756624
3613	"ENSMUSG00000028399"	"Ptprd"	chr4	-	76056792	76056810	76057530	76057539	76055047	76055158	76058750	76058939
3614	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135052129	135052591	135054402	135054534	135051224	135051420	135056314	135056356
3615	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135052129	135052591	135054402	135054534	135051224	135051420	135056683	135056828
3616	"ENSMUSG00000028809"	"Srrm1"	chr4	-	135052129	135052591	135056314	135056356	135051224	135051420	135056683	135056828
