ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
24315	"ENSMUSG00000028207"	"Asph"	chr4	-	9610412	9610552	9604515	9604629	9610842	9610938	24315	5,2,0	7,24,16	4,0,2	9,14,7	289	149	0.91229732959	1.0	0.269,0.041,0.0	0.186,0.0,0.128	-0.001
24316	"ENSMUSG00000028207"	"Asph"	chr4	-	9610412	9610552	9607796	9607871	9610842	9610938	24316	5,2,1	260,322,348	0,3,4	284,279,203	289	149	1	1.0	0.01,0.003,0.001	0.0,0.006,0.01	-0.001
24317	"ENSMUSG00000028207"	"Asph"	chr4	-	9610842	9610938	9604515	9604629	9635900	9635969	24317	196,210,197	2,19,3	170,172,145	0,6,2	245	149	0.0118646855625	0.1714305657199631	0.983,0.87,0.976	1.0,0.946,0.978	-0.032
24319	"ENSMUSG00000028207"	"Asph"	chr4	-	9635900	9635969	9610842	9610938	9639197	9639260	24319	206,274,244	0,0,0	153,122,113	0,0,1	218	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.987	0.004
24320	"ENSMUSG00000028207"	"Asph"	chr4	-	9637658	9637703	9635900	9635969	9639197	9639347	24320	501,577,621	110,162,150	526,603,524	51,45,54	194	149	2.55351295664e-15	1.2697143683692662e-12	0.778,0.732,0.761	0.888,0.911,0.882	-0.137
24321	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8561151	8561223	8535643	8535908	8572525	8572593	24321	6038,7099,6160	14,10,4	5530,6955,5119	6,2,1	221	149	1	1.0	0.997,0.998,0.999	0.998,1.0,1.0	-0.001
24322	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8561151	8561223	8535643	8535908	8577954	8578037	24322	1486,1637,1397	0,0,0	937,1652,939	1,0,0	221	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
24323	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8535643	8535908	8577954	8578037	24323	1974,2335,2429	0,0,0	2065,2540,1969	1,0,0	217	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
24324	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8561151	8561223	8577954	8578037	24324	6542,7803,7215	30,19,25	6681,7861,6167	24,18,25	217	149	1	1.0	0.993,0.996,0.995	0.995,0.997,0.994	-0.001
24325	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8572525	8572593	8561151	8561223	8604373	8604442	24325	1887,2300,1842	0,0,0	1687,2085,1579	0,3,0	217	149	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
24326	"ENSMUSG00000047187"	"Rab2a"	chr4	+	8578470	8578563	8577954	8578037	8582381	8582493	24326	5311,6317,6281	1,4,0	5354,6661,4857	2,3,0	242	149	1	1.0	1.0,0.999,1.0	0.999,0.999,1.0	0.0
24327	"ENSMUSG00000030443"	"Zfp583"	chr7	-	6328451	6328578	6326645	6326741	6332253	6332262	24327	68,91,91	2,2,0	60,48,56	1,3,3	276	149	0.0827316130881	0.6766362345249611	0.948,0.961,1.0	0.97,0.896,0.91	0.044
24328	"ENSMUSG00000030443"	"Zfp583"	chr7	-	6328451	6328578	6326645	6326744	6332253	6332262	24328	36,51,41	0,0,5	28,33,34	0,0,2	276	149	0.184617310696	1.0	1.0,1.0,0.816	1.0,1.0,0.902	-0.029
24329	"ENSMUSG00000071724"	"Smpd5"	chr15	+	76179589	76179662	76178547	76179491	76179883	76180024	24329	36,46,32	45,43,57	52,57,62	49,58,58	222	149	0.169507848366	1.0	0.349,0.418,0.274	0.416,0.397,0.418	-0.063
24330	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28943494	28943727	28937753	28937861	28943823	28943928	24330	4807,5609,5499	0,0,0	5601,6106,5161	0,0,1	382	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
24331	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28943823	28943928	28943494	28943727	28944019	28944098	24331	3661,4079,4291	6,5,2	4346,4620,3922	7,3,1	254	149	1	1.0	0.997,0.998,0.999	0.997,0.999,1.0	-0.001
24332	"ENSMUSG00000030588"	"Yif1b"	chr7	+	28945090	28945246	28944206	28944264	28945325	28945419	24332	1907,2423,2717	20,49,42	2390,2786,2131	27,35,22	305	149	0.0621322512105	0.5549071670780873	0.979,0.96,0.969	0.977,0.975,0.979	-0.008
24333	"ENSMUSG00000057181"	"5730455P16Rik"	chr11	-	80258887	80259024	80255661	80255765	80259353	80259418	24333	397,419,413	2,0,1	468,616,413	0,1,0	286	149	1	1.0	0.99,1.0,0.995	1.0,0.997,1.0	-0.004
24334	"ENSMUSG00000057181"	"5730455P16Rik"	chr11	-	80259353	80259418	80255661	80255765	80261156	80261276	24334	150,187,165	0,0,0	206,300,159	0,10,0	214	149	0.357010799216	1.0	1.0,1.0,1.0	1.0,0.954,1.0	0.015
24335	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943910	137944051	137948836	137948968	24335	38,41,65	1266,1446,1435	38,32,59	1227,1366,1066	272	149	0.91947503109	1.0	0.016,0.015,0.024	0.017,0.013,0.029	-0.001
24336	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943910	137944051	137949399	137949499	24336	18,19,40	256,254,252	27,11,24	273,353,241	272	149	0.0852484577401	0.6915381837604059	0.037,0.039,0.08	0.051,0.017,0.052	0.012
24337	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943937	137944110	137948836	137948968	24337	19,16,23	52,46,46	8,17,31	47,50,39	272	149	0.965692791455	1.0	0.167,0.16,0.215	0.085,0.157,0.303	-0.001
24338	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137943937	137944110	137949399	137949499	24338	0,2,2	0,0,4	4,0,3	3,7,4	272	149	1	1.0	NA,1.0,0.215	0.422,0.0,0.291	0.37
24339	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137944578	137944605	137948836	137948968	24339	19,17,28	131,127,134	9,19,28	75,86,102	272	149	0.259015026625	1.0	0.074,0.068,0.103	0.062,0.108,0.131	-0.019
24340	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137946712	137946835	137944578	137944605	137949399	137949499	24340	0,2,4	31,26,47	5,0,0	21,34,37	272	149	0.856455281549	1.0	0.0,0.04,0.045	0.115,0.0,0.0	-0.01
24341	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949029	137944578	137944605	137949399	137949499	24341	447,536,472	31,26,47	290,346,343	21,34,37	342	149	0.123209206739	0.8944788846033003	0.863,0.9,0.814	0.857,0.816,0.802	0.034
24342	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137943606	137944051	137949399	137949499	24342	2733,3029,2939	256,254,252	2346,2823,2309	273,353,241	347	149	0.00474839312339	0.08677030638082207	0.821,0.837,0.834	0.787,0.774,0.804	0.042
24343	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137943937	137944110	137949399	137949499	24343	1519,1629,1550	0,0,4	1166,1507,1282	3,7,4	347	149	1	1.0	1.0,1.0,0.994	0.994,0.989,0.993	0.006
24344	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137944441	137944605	137949399	137949499	24344	1598,1710,1638	31,26,47	1194,1543,1345	21,34,37	347	149	0.70953873832	1.0	0.957,0.966,0.937	0.961,0.951,0.94	0.003
24345	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137944604	137944691	137949399	137949499	24345	1468,1593,1504	0,0,0	1123,1468,1249	3,0,0	347	149	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
24346	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137950800	137950960	137949399	137949499	137953199	137953359	24346	2275,2610,2892	3,0,0	2626,2815,2052	0,0,2	309	149	1	1.0	0.997,1.0,1.0	1.0,1.0,0.998	-0.0
24347	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137950839	137950960	137949399	137949499	137953199	137953334	24347	1121,1392,1530	3,0,0	1380,1491,1060	0,0,2	270	149	1	1.0	0.995,1.0,1.0	1.0,1.0,0.997	-0.001
24348	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137956990	137957068	137955893	137956098	137957674	137957826	24348	947,1191,1351	2,0,0	1125,1157,1046	1,1,3	227	149	1	1.0	0.997,1.0,1.0	0.999,0.999,0.996	0.001
24349	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137964458	137964618	137961553	137961644	137966847	137966959	24349	1474,1797,1708	1,0,0	1451,1492,1250	0,0,0	309	149	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
24350	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137964458	137964618	137961553	137961644	137967931	137968046	24350	626,742,689	0,0,2	569,577,500	0,0,0	309	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
24351	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137966847	137966959	137961553	137961644	137967931	137968046	24351	637,728,821	0,0,2	561,753,546	0,0,0	261	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
24352	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137966847	137966959	137964458	137964618	137967931	137968046	24352	1487,1784,1839	3,3,0	1443,1668,1294	0,0,0	261	149	1	1.0	0.996,0.997,1.0	1.0,1.0,1.0	-0.002
24353	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137966847	137966959	137964458	137964618	137968756	137970459	24353	686,838,811	0,0,0	720,737,582	0,2,0	261	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
24354	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137967931	137968048	137964458	137964618	137968756	137970459	24354	499,478,547	0,0,0	523,514,416	0,2,0	266	149	1	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002
24355	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137967931	137968048	137966847	137966959	137968756	137970459	24355	1292,1415,1579	0,2,0	1246,1443,1127	0,0,0	266	149	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
24356	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24678338	24678430	24677591	24678001	24678719	24678821	24356	2185,2680,2946	2,4,0	3110,3756,2982	0,0,1	241	149	1	1.0	0.999,0.998,1.0	1.0,1.0,0.999	-0.001
24357	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24698098	24698233	24696937	24697055	24698324	24698438	24357	2835,4041,4006	0,1,0	3966,4307,3727	0,0,0	284	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
24358	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24700001	24700205	24698324	24698438	24700344	24700404	24358	6658,8152,8348	3,0,0	8262,9734,8474	1,0,0	353	149	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
24359	"ENSMUSG00000040907"	"Atp1a3"	chr7	-	24700344	24700404	24699995	24700205	24700496	24700583	24359	3729,4457,4520	0,0,0	4251,5449,4790	0,0,4	209	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
24360	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6367639	6367808	6365708	6365921	6377076	6377142	24360	20,32,30	4,6,4	59,102,35	5,9,13	318	149	0.873729232821	1.0	0.701,0.714,0.778	0.847,0.842,0.558	-0.018
24361	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6367639	6367808	6365712	6365759	6377076	6377142	24361	57,79,62	2554,2854,2823	145,219,114	2631,3442,2438	318	149	1.01063601932e-12	3.8749367904614487e-10	0.01,0.013,0.01	0.025,0.029,0.021	-0.014
24362	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6380989	6381099	6378965	6379047	6385025	6385057	24362	2415,2638,2367	0,4,10	2333,2979,1936	0,0,3	259	149	1	1.0	1.0,0.997,0.993	1.0,1.0,0.997	-0.002
24363	"ENSMUSG00000028249"	"Sdcbp"	chr4	+	6380989	6381099	6378965	6379047	6385028	6385187	24363	1476,1650,1458	0,0,0	1238,1897,1144	0,2,3	259	149	1	1.0	1.0,1.0,1.0	1.0,0.998,0.995	0.002
24365	"ENSMUSG00000037610"	"Kcnmb2"	chr3	+	32232979	32233150	32210195	32210318	32235979	32236175	24365	31,78,93	0,2,0	102,104,86	0,0,0	320	149	1	1.0	1.0,0.948,1.0	1.0,1.0,1.0	-0.017
24367	"ENSMUSG00000028243"	"Ubxn2b"	chr4	+	6196410	6196514	6191097	6191213	6202291	6202442	24367	578,573,588	0,0,4	430,430,375	2,3,2	253	149	1	1.0	1.0,1.0,0.989	0.992,0.988,0.991	0.006
24368	"ENSMUSG00000028243"	"Ubxn2b"	chr4	+	6214638	6214800	6208805	6208943	6215911	6221688	24368	267,380,282	2,0,0	230,294,227	0,0,0	311	149	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
24369	"ENSMUSG00000038607"	"Gng10"	chr4	+	59039226	59039358	59035087	59035318	59041074	59041903	24369	3905,4614,4038	7,2,4	3662,4281,3242	0,0,0	281	149	1	1.0	0.997,0.999,0.998	1.0,1.0,1.0	-0.002
24370	"ENSMUSG00000049119"	"Fam110b"	chr4	+	5678902	5678998	5644089	5644410	5729570	5729657	24370	5,5,8	6,9,15	18,17,2	19,11,13	245	149	0.624377087854	1.0	0.336,0.253,0.245	0.366,0.485,0.086	-0.034
24371	"ENSMUSG00000049119"	"Fam110b"	chr4	+	5729570	5729657	5644120	5644410	5798268	5798382	24371	10,27,29	4,0,0	27,39,28	0,0,0	236	149	0.222414706783	1.0	0.612,1.0,1.0	1.0,1.0,1.0	-0.129
24372	"ENSMUSG00000092060"	"Bend4"	chr5	-	67557403	67557644	67549489	67555793	67562773	67562862	24372	553,688,649	6,5,1	489,634,463	0,1,0	390	149	0.625968606367	1.0	0.972,0.981,0.996	1.0,0.996,1.0	-0.016
24373	"ENSMUSG00000092060"	"Bend4"	chr5	-	67557474	67557644	67549490	67555793	67562773	67562862	24373	492,494,515	6,5,1	374,461,355	0,1,0	319	149	0.562613445809	1.0	0.975,0.979,0.996	1.0,0.995,1.0	-0.015
24374	"ENSMUSG00000092060"	"Bend4"	chr5	-	67562773	67562862	67549490	67557644	67574798	67575365	24374	363,341,403	1,0,0	313,344,270	0,0,0	238	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
24375	"ENSMUSG00000040204"	"Pclaf"	chr9	+	65798013	65798091	65797518	65797756	65800653	65800816	24375	3821,4141,4231	7,0,7	2395,2227,2116	0,0,0	227	149	1	1.0	0.997,1.0,0.997	1.0,1.0,1.0	-0.002
24376	"ENSMUSG00000040204"	"Pclaf"	chr9	+	65800653	65800816	65798013	65798091	65808839	65810548	24376	3369,3349,3837	0,3,0	2629,2342,1930	0,0,0	312	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
24377	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32511769	32511889	32519860	32519896	24377	281,254,328	4,4,0	254,221,235	0,0,2	187	149	0.914625430841	1.0	0.982,0.981,1.0	1.0,1.0,0.989	-0.009
24378	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32511769	32511889	32520246	32520410	24378	3,18,5	2,0,0	3,7,6	0,0,0	187	149	0.862545950734	1.0	0.544,1.0,1.0	1.0,1.0,1.0	-0.152
24379	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32515448	32515550	32519860	32519896	24379	1015,1124,1235	4,1,3	1032,968,985	0,0,0	187	149	1	1.0	0.995,0.999,0.997	1.0,1.0,1.0	-0.003
24380	"ENSMUSG00000026817"	"Ak1"	chr2	+	32518462	32518500	32515448	32515550	32520246	32520410	24380	4,4,6	0,0,0	7,0,4	0,2,0	187	149	0.285867972916	1.0	1.0,1.0,1.0	1.0,0.0,1.0	0.333
24381	"ENSMUSG00000026817"	"Ak1"	chr2	+	32519860	32519896	32511769	32511889	32520246	32520410	24381	391,364,337	2,0,0	291,370,259	0,0,0	185	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
24382	"ENSMUSG00000026817"	"Ak1"	chr2	+	32519860	32519896	32515448	32515550	32520246	32520410	24382	391,361,340	0,0,0	291,370,257	0,2,0	185	149	1	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002
24383	"ENSMUSG00000026817"	"Ak1"	chr2	+	32519860	32519896	32518401	32518500	32520246	32520410	24383	1517,1542,1712	0,0,2	1376,1408,1341	0,0,0	185	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
24385	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42718060	42718167	42716095	42716216	42719757	42719912	24385	329,380,287	9,11,16	283,419,399	4,6,7	256	149	0.00274240303714	0.057022452174076955	0.955,0.953,0.913	0.976,0.976,0.971	-0.034
24386	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42719757	42719912	42716095	42716216	42722159	42722316	24386	221,325,256	6,4,7	254,375,389	0,5,13	304	149	0.792112871988	1.0	0.948,0.976,0.947	1.0,0.974,0.936	-0.013
24387	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42719757	42719912	42716095	42716216	42722521	42722594	24387	22,32,25	1,0,0	7,21,24	0,0,0	304	149	1	1.0	0.915,1.0,1.0	1.0,1.0,1.0	-0.028
24388	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42722159	42722316	42716095	42716216	42722521	42722594	24388	387,466,336	1,0,0	381,605,579	0,0,0	306	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
24389	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42722159	42722316	42719757	42719912	42722521	42722594	24389	580,755,560	0,0,0	629,958,932	1,0,0	306	149	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
24390	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42723861	42723996	42722521	42722594	42724334	42724476	24390	762,1004,758	0,0,2	693,1209,1083	0,0,0	284	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
24391	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42724334	42724476	42723861	42723996	42726527	42726625	24391	376,602,426	0,0,1	409,664,593	0,0,1	291	149	1	1.0	1.0,1.0,0.995	1.0,1.0,0.997	-0.001
24392	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42730946	42731102	42728773	42728927	42735785	42735859	24392	371,514,376	0,2,0	374,690,550	0,0,0	305	149	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
24393	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42735785	42735859	42729555	42731102	42737822	42737842	24393	36,142,84	2,0,0	76,155,98	0,0,0	223	149	1	1.0	0.923,1.0,1.0	1.0,1.0,1.0	-0.026
24394	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42735935	42736029	42735543	42735859	42737822	42737842	24394	233,368,248	8,36,16	237,556,388	8,6,9	243	149	2.55528090021e-07	3.3953228278844644e-05	0.947,0.862,0.905	0.948,0.983,0.964	-0.06
24395	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42735935	42736047	42735785	42735859	42737822	42737842	24395	118,170,124	8,36,16	148,268,178	8,6,9	261	149	2.91195952906e-06	0.0002569300837578921	0.894,0.729,0.816	0.914,0.962,0.919	-0.119
24396	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42735935	42736092	42735785	42735859	42737822	42737842	24396	173,222,163	8,36,16	176,370,245	8,6,9	306	149	3.14948568869e-06	0.00027198821659165864	0.913,0.75,0.832	0.915,0.968,0.93	-0.106
24397	"ENSMUSG00000060224"	"Pyroxd2"	chr19	-	42737822	42737842	42729555	42731102	42740775	42740911	24397	48,85,39	3,0,0	54,86,46	1,0,0	169	149	1	1.0	0.934,1.0,1.0	0.979,1.0,1.0	-0.015
24398	"ENSMUSG00000027663"	"Zmat3"	chr3	-	32399606	32399729	32397700	32397867	32415038	32415365	24398	635,903,856	7,0,3	820,866,708	0,0,0	272	149	1	1.0	0.98,1.0,0.994	1.0,1.0,1.0	-0.009
24399	"ENSMUSG00000027663"	"Zmat3"	chr3	-	32399606	32399729	32397700	32397867	32419652	32419769	24399	268,375,323	0,1,0	249,343,269	0,0,0	272	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
24400	"ENSMUSG00000027663"	"Zmat3"	chr3	-	32415038	32415365	32397700	32397867	32419652	32419769	24400	937,1220,1088	0,1,0	1129,1070,975	0,0,0	476	149	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
24401	"ENSMUSG00000027663"	"Zmat3"	chr3	-	32415038	32415365	32399606	32399729	32419652	32419769	24401	1298,1748,1616	0,0,0	1700,1598,1419	0,5,5	476	149	1	1.0	1.0,1.0,1.0	1.0,0.99,0.989	0.007
24402	"ENSMUSG00000050549"	"Fam241a"	chr3	-	127681603	127681634	127663328	127664649	127689682	127689937	24402	10,0,3	28,40,22	7,9,2	14,49,17	180	149	0.248927122345	1.0	0.228,0.0,0.101	0.293,0.132,0.089	-0.062
24405	"ENSMUSG00000073705"	"Cenps"	chr4	-	149214609	149214676	149212654	149213385	149216095	149216129	24405	1084,1022,1160	1,0,4	911,1085,753	1,3,0	216	149	1	1.0	0.999,1.0,0.995	0.998,0.996,1.0	0.0
24406	"ENSMUSG00000073705"	"Cenps"	chr4	-	149216095	149216129	149214609	149214676	149216715	149216839	24406	909,821,910	0,0,1	639,814,547	0,0,0	183	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
24408	"ENSMUSG00000042198"	"Chchd7"	chr4	+	3939378	3939526	3938913	3939131	3941245	3941311	24408	301,421,310	1,0,0	378,545,413	0,0,0	297	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
24410	"ENSMUSG00000042198"	"Chchd7"	chr4	+	3939423	3939526	3938913	3939131	3941245	3941311	24410	179,216,126	1,0,0	135,229,144	0,0,0	252	149	1	1.0	0.991,1.0,1.0	1.0,1.0,1.0	-0.003
24411	"ENSMUSG00000042198"	"Chchd7"	chr4	+	3940778	3940883	3939378	3939526	3941245	3941311	24411	2,1,2	221,284,209	0,1,2	238,354,273	254	149	1	1.0	0.005,0.002,0.006	0.0,0.002,0.004	0.002
24412	"ENSMUSG00000042198"	"Chchd7"	chr4	+	3942987	3943026	3942720	3942819	3943387	3943528	24412	6,0,5	155,265,153	0,0,4	165,223,193	188	149	0.875421756522	1.0	0.03,0.0,0.025	0.0,0.0,0.016	0.013
24416	"ENSMUSG00000078517"	"Emc1"	chr4	+	139086550	139086677	139084813	139084942	139087340	139087490	24416	866,966,1131	2,0,0	968,1075,741	0,0,0	276	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
24417	"ENSMUSG00000078517"	"Emc1"	chr4	+	139087767	139087935	139087340	139087490	139088190	139088262	24417	900,1085,1168	0,4,0	918,1106,810	0,0,0	317	149	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
24418	"ENSMUSG00000078517"	"Emc1"	chr4	+	139091641	139091650	139090967	139091090	139092505	139092705	24418	431,454,529	15,11,33	419,426,336	0,0,0	158	149	2.71476174873e-11	9.239916632161408e-09	0.964,0.975,0.938	1.0,1.0,1.0	-0.041
24419	"ENSMUSG00000078517"	"Emc1"	chr4	+	139093685	139093847	139092828	139092978	139094404	139094524	24419	710,804,867	0,3,0	686,714,699	0,0,0	311	149	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
24420	"ENSMUSG00000078517"	"Emc1"	chr4	+	139094404	139094524	139093685	139093847	139097185	139097323	24420	790,929,958	1,0,0	747,762,792	0,0,0	269	149	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
24421	"ENSMUSG00000078517"	"Emc1"	chr4	+	139097185	139097323	139093685	139093847	139098234	139098408	24421	925,1042,1112	0,0,3	1004,1125,858	0,0,0	287	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
24422	"ENSMUSG00000078517"	"Emc1"	chr4	+	139098234	139098408	139097185	139097323	139098906	139099117	24422	1679,2013,2092	2,0,0	1807,2090,1579	0,0,0	323	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
24423	"ENSMUSG00000028514"	"Usp24"	chr4	+	106217319	106217434	106216209	106216371	106217614	106217718	24423	116,188,168	0,0,0	120,167,96	1,0,0	264	149	1	1.0	1.0,1.0,1.0	0.985,1.0,1.0	0.005
24424	"ENSMUSG00000028514"	"Usp24"	chr4	+	106229884	106229961	106228180	106228292	106230855	106230996	24424	158,150,186	0,0,0	150,184,114	0,2,0	226	149	1	1.0	1.0,1.0,1.0	1.0,0.984,1.0	0.005
24425	"ENSMUSG00000028514"	"Usp24"	chr4	+	106236235	106236334	106234705	106234816	106236425	106236599	24425	126,164,200	0,0,4	130,176,112	0,0,0	248	149	1	1.0	1.0,1.0,0.968	1.0,1.0,1.0	-0.011
24426	"ENSMUSG00000028514"	"Usp24"	chr4	+	106258167	106258359	106256246	106256308	106259236	106259354	24426	292,392,278	0,0,3	364,308,294	0,0,0	341	149	1	1.0	1.0,1.0,0.976	1.0,1.0,1.0	-0.008
24427	"ENSMUSG00000028514"	"Usp24"	chr4	+	106265133	106265232	106264209	106264335	106266008	106266091	24427	176,248,185	0,1,0	152,232,192	0,0,0	248	149	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
24428	"ENSMUSG00000028514"	"Usp24"	chr4	+	106277630	106277747	106275388	106275485	106278155	106278248	24428	191,225,168	2,0,0	148,233,154	0,0,0	266	149	1	1.0	0.982,1.0,1.0	1.0,1.0,1.0	-0.006
24429	"ENSMUSG00000028514"	"Usp24"	chr4	+	106287721	106287788	106285684	106285750	106288810	106288889	24429	209,263,309	0,0,4	192,273,175	0,0,0	216	149	1	1.0	1.0,1.0,0.982	1.0,1.0,1.0	-0.006
24430	"ENSMUSG00000030850"	"Ate1"	chr7	-	130020177	130020298	129993222	129996466	130065860	130065960	24430	440,426,481	3,7,4	342,391,363	0,0,3	270	149	0.275559276805	1.0	0.988,0.971,0.985	1.0,1.0,0.985	-0.014
24431	"ENSMUSG00000030850"	"Ate1"	chr7	-	130020177	130020298	129993222	129996466	130105451	130105580	24431	235,217,268	0,0,0	197,227,219	0,0,3	270	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
24432	"ENSMUSG00000030850"	"Ate1"	chr7	-	130083412	130083445	130020177	130020298	130105451	130105580	24432	6,24,10	0,0,0	10,9,21	7,0,0	182	149	0.00617431859789	0.10563893973115722	1.0,1.0,1.0	0.539,1.0,1.0	0.154
24434	"ENSMUSG00000030850"	"Ate1"	chr7	-	130105451	130105580	130083412	130083445	130106423	130106552	24434	84,83,74	193,210,159	48,52,57	133,187,136	278	149	0.126777540059	0.9121648306732051	0.189,0.175,0.2	0.162,0.13,0.183	0.03
24435	"ENSMUSG00000030850"	"Ate1"	chr7	-	130105451	130105580	130083412	130083445	130109211	130109429	24435	186,163,183	0,0,0	97,95,99	0,11,0	278	149	0.000767765631794	0.021517384045263196	1.0,1.0,1.0	1.0,0.822,1.0	0.059
