"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0016197","Echdc2",87,"chr4",107842832,107845343,"+",NA,"inconsistent",1,"n.s.",-0.9,"n.s.",-1,"n.s.",-1,"n.s.",-3,"n.s.",1,"n.s.",0,"n.s.",-0.01,0.01,-0.009,"n.s.","n.s.","n.s.","gene_size",2,32806,"Echdc2","chr4",108029286,108029372,87,0.098,0.723518088507183,0.103648243574
"MmuEX0016198","Echdc2",93,"chr4",107844781,107846399,"+",NA,"n.s.",-1,"n.s.",6.6,"n.s.",-7,"n.s.",NA,"n.s.",-13,"lower",-1,"n.s.",2,"n.s.",-0.07,-0.01,0.066,"n.s.","n.s.","n.s.","gene_size",2,32810,"Echdc2","chr4",108030077,108030169,93,0.011,1,1
"MmuEX0016202","Ecm1",221,"chr3",95538834,95539769,"-",NA,NA,0,"n.s.",-19.5,"lower",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.s.",NA,NA,-0.195,NA,NA,"lower","gene_size",1,29613,"Ecm1","chr3",95642511,95642731,221,-0.005,1,1
"MmuEX0016213","Ecsit",186,"chr9",21882710,21889792,"-",NA,NA,4,"n.s.",-1.9,"n.s.",7,"n.s.",-15,"lower",1,"n.s.",1,"n.s.",-1,"n.s.",0.07,0.01,-0.019,"n.s.","n.s.","n.s.","gene_size",4,33132,"Ecsit","chr9",21995319,21995504,186,0.045,0.000435282961486733,7.16798191525e-06
"MmuEX0016215","Ecsit",118,"chr9",21881090,21888466,"-",NA,"inconsistent",0,"n.s.",-1.2,"n.s.",-5,"n.s.",-1,"n.s.",-9,"n.s.",0,"n.s.",-3,"n.s.",-0.05,0,-0.012,"n.s.","n.s.","n.s.","gene_size",3,33126,"Ecsit","chr9",21989444,21989561,118,-0.008,0.67735222640653,0.0941212912696
"MmuEX0016216","Ect2",68,"chr3",27030827,27035946,"-",NA,NA,2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,0,NA,"n.s.","n.s.","n.s.","gene_size",1,64238,"Ect2","chr3",27170215,27170281,67,-0.001,1,1
"MmuEX0016217","Ect2",79,"chr3",27021003,27022824,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",2,64239,"Ect2","chr3",27178052,27178133,82,0,1,1
"MmuEX0016218","Ect2",90,"chr3",27043982,27045758,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",3,64246,"Ect2","chr3",27202944,27203036,93,-0.041,0.720037153202495,0.102833557018
"MmuEX0016219","Ect2",144,"chr3",26997411,27001316,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,64237,"Ect2","chr3",27154977,27155120,144,0.003,1,1
"MmuEX0016221","Ect2",93,"chr3",27045942,27047914,"-",NA,"n.s.",1,"n.s.",0.3,"n.s.",NA,"n.s.",NA,NA,NA,NA,3,"n.s.",9,"n.s.",NA,0.03,0.003,"n.s.","n.s.","n.s.","gene_size",3,64246,"Ect2","chr3",27202944,27203036,93,-0.041,0.720037153202495,0.102833557018
"MmuEX0016222","Ect2",46,"chr3",27044968,27047914,"-",NA,NA,0,"n.s.",1.1,"n.s.",1,"n.s.",3,"n.s.",-3,"n.s.",-2,"n.s.",0,"n.s.",0.01,-0.02,0.011,"n.s.","n.s.","n.s.","gene_size",2,64242,"Ect2","chr3",27200986,27201031,46,0.071,0.00153352163020037,3.45951667774e-05
"MmuEX0016228","Edc3",96,"chr9",57556507,57561187,"+",NA,NA,NA,"n.s.",-4.1,"n.s.",NA,"n.s.",-1,"n.s.",NA,"n.s.",NA,"n.s.",-3,"n.s.",NA,NA,-0.041,"n.s.","n.s.","n.s.","gene_size",1,54649,"Edc3","chr9",57619663,57619758,96,0.004,1,0.26225432969
"MmuEX0016229","Edc3",320,"chr9",57561369,57574992,"+",NA,NA,0,"n.s.",-0.7,"n.s.",0,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",-5,"n.s.",0,0,-0.007,"n.s.","n.s.","n.s.","gene_size",1,54651,"Edc3","chr9",57623231,57623550,320,-0.027,0.0558399635233167,0.00323897472799
"MmuEX0016233","Edc4",220,"chr8",108415306,108416166,"+",NA,NA,1,"n.s.",-0.1,"n.s.",1,"n.s.",1,"n.s.",-5,"n.s.",-1,"n.s.",-3,"n.s.",0.01,-0.01,-0.001,"n.s.","n.s.","n.s.","gene_size",2,58998,"Edc4","chr8",106618128,106618347,220,-0.021,0.00167444370151898,3.81564214914e-05
"MmuEX0016234","Edem1",73,"chr6",108779228,108791593,"+",NA,NA,-1,"n.s.",0.6,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",0.01,-0.01,0.006,"n.s.","n.s.","n.s.","gene_size",1,31661,"Edem1","chr6",108813701,108813773,73,-0.018,0.0558577002751903,0.00324490669424
"MmuEX0016237","Edem1",175,"chr6",108795005,108798703,"+",NA,NA,0,"n.s.",0.4,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.004,"n.s.","n.s.","n.s.","gene_size",2,31665,"Edem1","chr6",108823633,108823807,175,-0.004,1,1
"MmuEX0016240","Edem2",212,"chr2",155539216,155543999,"-",NA,NA,-1,"n.s.",-6.1,"n.s.",-3,"n.s.",-1,"n.s.",-8,"n.s.",-2,"n.s.",-9,"n.s.",-0.03,-0.02,-0.061,"n.s.","n.s.","n.s.","gene_size",1,31120,"Edem2","chr2",155557930,155558141,212,-0.002,1,0.806206413535
"MmuEX0016241","Edem2",111,"chr2",155552411,155554966,"-",NA,"inconsistent",1,"n.s.",-1.7,"n.s.",-1,"n.s.",-1,"n.s.",-4,"n.s.",1,"n.s.",-6,"n.s.",-0.01,0.01,-0.017,"n.s.","n.s.","n.s.","gene_size",1,31122,"Edem2","chr2",155570811,155570921,111,-0.002,1,0.782340283659
"MmuEX0016242","Edem3",155,"chr1",153651574,153652979,"+",NA,NA,-1,"n.s.",2.4,"n.s.",1,"n.s.",0,"n.s.",-3,"n.s.",2,"n.s.",2,"n.s.",0.01,0.02,0.024,"n.s.","n.s.","n.s.","gene_size",1,63967,"Edem3","chr1",151680416,151680570,155,-0.017,1,0.534336167065
"MmuEX0016243","Edem3",126,"chr1",153639556,153642109,"+",NA,NA,1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,63966,"Edem3","chr1",151670427,151670552,126,-0.007,1,1
"MmuEX0016244","Edem3",15,"chr1",153658835,153665439,"+","Neural-high","ASD-low",11,"higher",-11.8,"lower",-3,"n.s.",0,"n.s.",6,"n.s.",-11,"n.s.",-11,"n.s.",-0.03,-0.11,-0.118,"n.s.","n.s.","lower","gene_size",1,63968,"Edem3","chr1",151688505,151688519,15,0.115,0.00404923577228385,0.000117346563656
"MmuEX0016250","Eea1",132,"chr10",95499400,95501326,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,64437,"Eea1","chr10",95873276,95873407,132,0.002,1,1
"MmuEX0016254","Eea1",126,"chr10",95436713,95452195,"+",NA,NA,NA,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,0.01,"n.s.","n.s.","n.s.","gene_size",1,64435,"Eea1","chr10",95814023,95814148,126,0.014,0.450432562913077,0.0533218653416
"MmuEX0016255","Eea1",128,"chr10",95436713,95452888,"+",NA,"inconsistent",0,"n.s.",0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,0.01,0.003,"n.s.","n.s.","n.s.","gene_size_contained",2,64435,"Eea1","chr10",95814023,95814148,126,0.014,0.450432562913077,0.0533218653416
"MmuEX0016256","Eed",153,"chr7",97120834,97128921,"-",NA,NA,1,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",-2,"n.s.",-1,"n.s.",0.01,-0.02,0,"n.s.","n.s.","n.s.","gene_size",2,54059,"Eed","chr7",89626105,89626257,153,-0.005,1,0.467157992636
"MmuEX0016257","Eed",134,"chr7",97110872,97116222,"-",NA,NA,2,"n.s.",0.5,"n.s.",2,"n.s.",-6,"n.s.",-3,"n.s.",1,"n.s.",2,"n.s.",0.02,0.01,0.005,"n.s.","n.s.","n.s.","gene_size",3,54042,"Eed","chr7",89613937,89614070,134,-0.03,0.083596700603511,0.0054932752297
"MmuEX0016258","Eed",159,"chr7",97104115,97110765,"-",NA,NA,1,"n.s.",-0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",3,54036,"Eed","chr7",89605463,89605621,159,-0.045,0.023783228113089,0.00106387993947
"MmuEX0016259","Eed",66,"chr7",97118942,97120740,"-",NA,NA,2,"n.s.",-0.5,"n.s.",0,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",0,-0.01,-0.005,"n.s.","n.s.","n.s.","gene_size_contained",4,54050,"Eed","chr7",89620748,89620813,66,0.5,1,1
"MmuEX0016260","Eed",82,"chr7",97116315,97118815,"-",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,54047,"Eed","chr7",89618779,89618860,82,0.005,1,1
"MmuEX0016261","Eed",106,"chr7",97104924,97113238,"-",NA,NA,3,"n.s.",-0.5,"n.s.",1,"n.s.",1,"n.s.",-6,"n.s.",-2,"n.s.",-2,"n.s.",0.01,-0.02,-0.005,"n.s.","n.s.","n.s.","gene_size",2,54040,"Eed","chr7",89611464,89611569,106,-0.041,0.252790321971151,0.024246339794
"MmuEX0016263","Eef1b2",10,"chr1",63223866,63225012,"+",NA,NA,NA,NA,0,"n.s.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"n.s.","gene_size",1,23994,"Eef1b2","chr1",63217026,63217035,10,0,1,0.928477350552
"MmuEX0016264","Eef1b2",5,"chr1",63223866,63225012,"+",NA,NA,NA,NA,-0.2,"n.s.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002,NA,NA,"n.s.","gene_size",1,23994,"Eef1b2","chr1",63217026,63217035,10,0,1,0.928477350552
"MmuEX0016265","Eef1d",72,"chr15",75727350,75731561,"-",NA,"n.s.",1,"n.s.",-2.2,"n.s.",-4,"n.s.",-4,"n.s.",1,"n.s.",-1,"n.s.",-1,"n.s.",-0.04,-0.01,-0.022,"n.s.","n.s.","n.s.","gene_size",3,34354,"Eef1d","chr15",75772540,75772611,72,0.001,1,0.597005607438
"MmuEX0016266","Eef1d",57,"chr15",75727350,75731120,"-",NA,NA,2,"n.s.",-0.1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",4,34350,"Eef1d","chr15",75769075,75769131,57,-0.134,1,1
"MmuEX0016267","Eef1d",15,"chr15",75734239,75739674,"-",NA,NA,0,"n.s.",-1.5,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.03,0,-0.015,"n.s.","n.s.","n.s.","gene_size",5,34361,"Eef1d","chr15",75777735,75777749,15,0.095,4.46019730764414e-05,4.66283695988e-07
"MmuEX0016270","Eef1e1",96,"chr13",38738180,38747908,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,39541,"Eef1e1","chr13",38838972,38839067,96,0,1,1
"MmuEX0016274","Eef2k",94,"chr7",127986615,128001857,"+",NA,NA,NA,"n.s.",-1.6,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,-0.016,"n.s.","n.s.","n.s.","gene_size",2,55278,"Eef2k","chr7",120443919,120444012,94,-0.264,0.637140512857843,0.0862182734346
"MmuEX0016276","Eef2k",68,"chr7",128030302,128032703,"+",NA,NA,-1,"n.s.",0.1,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,55282,"Eef2k","chr7",120487082,120487149,68,0.006,1,0.4732613323
"MmuEX0016279","Eef2k",135,"chr7",128033266,128035378,"+",NA,NA,-2,"n.s.",-0.4,"n.s.",-7,"n.s.",-4,"n.s.",-6,"n.s.",0,"n.s.",-9,"n.s.",-0.07,0,-0.004,"n.s.","n.s.","n.s.","gene_size",1,55283,"Eef2k","chr7",120490819,120490953,135,-0.019,0.131678644289984,0.0100722222779
"MmuEX0016280","Eef2k",189,"chr7",128035245,128038697,"+",NA,NA,-1,"n.s.",-0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-5,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","gene_size",1,55284,"Eef2k","chr7",120491088,120491276,189,0.004,1,1
"MmuEX0016281","Eef2k",125,"chr7",128035568,128042881,"+",NA,NA,0,"n.s.",-0.2,"n.s.",1,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0.01,0,-0.002,"n.s.","n.s.","n.s.","gene_size",1,55285,"Eef2k","chr7",120494407,120494531,125,-0.009,1,1
"MmuEX0016282","Eef2k",61,"chr7",128016924,128023327,"+",NA,NA,-1,"n.s.",-1.1,"n.s.",1,"n.s.",1,"n.s.",-2,"n.s.",1,"n.s.",-2,"n.s.",0.01,0.01,-0.011,"n.s.","n.s.","n.s.","gene_size",1,55281,"Eef2k","chr7",120475655,120475715,61,-0.007,1,1
"MmuEX0016284","Eefsec",165,"chr6",88248231,88308539,"-",NA,"inconsistent",-4,"n.s.",-1.1,"n.s.",1,"n.s.",1,"n.s.",2,"n.s.",3,"n.s.",-1,"n.s.",0.01,0.03,-0.011,"n.s.","n.s.","n.s.","gene_size",3,48839,"Eefsec","chr6",88332465,88332629,165,-0.078,1,0.27321718971
"MmuEX0016285","Eefsec",99,"chr6",88248231,88305476,"-",NA,NA,NA,"n.s.",NA,"n.s.",1,"n.s.",NA,"n.s.",-1,"n.s.",0,"n.s.",NA,"n.s.",0.01,0,NA,"n.s.","n.s.","n.s.","gene_size",2,48842,"Eefsec","chr6",88335528,88335624,97,-0.027,0.00896748061594311,0.000310613213519
"MmuEX0016286","Eefsec",660,"chr6",88231700,88305476,"-",NA,NA,2,"n.s.",6.3,"n.s.",1,"n.s.",5,"n.s.",2,"n.s.",-1,"n.s.",4,"n.s.",0.01,-0.01,0.063,"n.s.","n.s.","n.s.","gene_size",4,48835,"Eefsec","chr6",88274559,88275218,660,0.049,1,0.680383836452
"MmuEX0016287","Eefsec",157,"chr6",88208386,88247570,"-",NA,"inconsistent",2,"n.s.",-0.1,"n.s.",5,"n.s.",-1,"n.s.",-4,"n.s.",3,"n.s.",1,"n.s.",0.05,0.03,-0.001,"n.s.","n.s.","n.s.","gene_size",3,48833,"Eefsec","chr6",88258531,88258687,157,0.013,0.80030652500528,0.119144666211
"MmuEX0016288","Eefsec",208,"chr6",88308637,88396029,"-",NA,NA,2,"n.s.",-0.3,"n.s.",2,"n.s.",0,"n.s.",-1,"n.s.",-2,"n.s.",-2,"n.s.",0.02,-0.02,-0.003,"n.s.","n.s.","n.s.","gene_size",3,48844,"Eefsec","chr6",88353186,88353393,208,-0.032,4.29615828494339e-07,2.2400572508e-09
"MmuEX0016289","Eefsec",97,"chr6",88305642,88326197,"-",NA,"inconsistent",1,"n.s.",0.4,"n.s.",2,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",1,"n.s.",0.02,0,0.004,"n.s.","n.s.","n.s.","gene_size",2,48842,"Eefsec","chr6",88335528,88335624,97,-0.027,0.00896748061594311,0.000310613213519
"MmuEX0016297","Efcab2",80,"chr1",180336265,180385946,"+",NA,"inconsistent",NA,"n.s.",0.1,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",-0.02,0.01,0.001,"n.s.","n.s.","n.s.","gene_size",1,40265,"Efcab2","chr1",178264967,178265051,85,-0.01,1,1
"MmuEX0016298","Efcab2",73,"chr1",180367618,180405012,"+",NA,NA,1,"n.s.",-0.6,"n.s.",1,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0.01,0,-0.006,"n.s.","n.s.","n.s.","gene_size",1,40266,"Efcab2","chr1",178283381,178283453,73,-0.002,1,1
"MmuEX0016299","Efcab2",80,"chr1",180386020,180405815,"+",NA,NA,0,"n.s.",0.2,"n.s.",2,"n.s.",-1,"n.s.",2,"n.s.",0,"n.s.",0,"n.s.",0.02,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,40265,"Efcab2","chr1",178264967,178265051,85,-0.01,1,1
"MmuEX0016335","Efemp2",118,"chr19",5474775,5475407,"+",NA,NA,NA,"n.s.",NA,"n.s.",0,"n.s.",3,"n.s.",-3,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,NA,"n.s.","n.s.","n.s.","gene_size_contained",2,44693,"Efemp2","chr19",5525089,5525206,118,-0.012,1,1
"MmuEX0016337","Efemp2",117,"chr19",5477685,5478200,"+",NA,NA,-6,"n.s.",-1.5,"n.s.",1,"n.s.",1,"n.s.",-2,"n.s.",0,"n.s.",-5,"n.s.",0.01,0,-0.015,"n.s.","n.s.","n.s.","gene_size_contained",2,44697,"Efemp2","chr19",5527955,5528071,117,-0.016,1,1
"MmuEX0016359","Efhc2",106,"chrX",16709499,16738376,"-",NA,NA,5,"n.s.",0.2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-4,"n.s.",2,"n.s.",NA,-0.04,0.002,"n.s.","n.s.","n.s.","gene_size",1,892,"Efhc2","chrX",17014511,17014616,106,-0.031,1,1
"MmuEX0016360","Efhc2",139,"chrX",16792950,16801064,"-",NA,NA,6,"n.s.",-1.8,"n.s.",-1,"n.s.",-8,"n.s.",-10,"n.s.",0,"n.s.",-3,"n.s.",-0.01,0,-0.018,"n.s.","n.s.","n.s.","gene_size",1,895,"Efhc2","chrX",17089327,17089465,139,-0.034,1,0.729422736658
"MmuEX0016366","Efna5",81,"chr17",62956813,62963185,"-",NA,"n.s.",3,"n.s.",2.2,"n.s.",-2,"n.s.",-3,"n.s.",-6,"n.s.",5,"n.s.",6,"n.s.",-0.02,0.05,0.022,"n.s.","n.s.","n.s.","gene_size",1,36514,"Efna5","chr17",62920311,62920391,81,-0.045,0.000835602803066958,1.62980761259e-05
"MmuEX0016373","Efr3a",77,"chr15",65618809,65649994,"+",NA,NA,0,"n.s.",-0.4,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.004,"n.s.","n.s.","n.s.","gene_size",3,7272,"Efr3a","chr15",65660151,65660230,80,-0.44,1,1
"MmuEX0016375","Efr3a",128,"chr15",65688152,65693213,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",3,7276,"Efr3a","chr15",65690282,65690409,128,-0.004,1,1
"MmuEX0016378","Efr3a",133,"chr15",65646974,65649994,"+",NA,NA,NA,"n.s.",NA,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,NA,"n.s.","n.s.","n.s.","gene_size",3,7276,"Efr3a","chr15",65690282,65690409,128,-0.004,1,1
"MmuEX0016380","Efr3a",151,"chr15",65650123,65656175,"+",NA,NA,-1,"n.s.",1.2,"n.s.",0,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",-61,"lower",0,-0.01,0.012,"n.s.","n.s.","n.s.","gene_size",2,7277,"Efr3a","chr15",65691569,65691719,151,-0.01,1,0.639011369895
"MmuEX0016381","Efr3a",122,"chr15",65651433,65661288,"+","Neural-low",NA,-4,"n.s.",0.8,"n.s.",2,"n.s.",-7,"n.s.",-1,"n.s.",0,"n.s.",-7,"n.s.",0.02,0,0.008,"n.s.","n.s.","n.s.","gene_size",3,7280,"Efr3a","chr15",65696463,65696584,122,-0.012,1,0.874316016351
"MmuEX0016387","Efr3b",132,"chr12",3973676,3976714,"-",NA,"inconsistent",6,"n.s.",4.9,"n.s.",9,"n.s.",4,"n.s.",-4,"n.s.",3,"n.s.",-6,"n.s.",0.09,0.03,0.049,"n.s.","n.s.","n.s.","gene_size",1,55986,"Efr3b","chr12",4025336,4025467,132,0.012,1,1
"MmuEX0016390","Efr3b",151,"chr12",3985552,3999589,"-",NA,NA,-4,"n.s.",NA,"n.s.",3,"n.s.",-2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0.03,NA,NA,"n.s.","n.s.","n.s.","gene_size",1,55987,"Efr3b","chr12",4042906,4043056,151,-0.037,1,0.471378410013
"MmuEX0016402","Eftud2",91,"chr11",102726105,102729159,"-",NA,NA,0,"n.s.",0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.003,"n.s.","n.s.","n.s.","gene_size",2,13568,"Eftud2","chr11",102730850,102730944,95,0.001,1,1
"MmuEX0016403","Eftud2",112,"chr11",102707551,102709271,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,13574,"Eftud2","chr11",102737411,102737522,112,-0.001,1,1
"MmuEX0016404","Eftud2",79,"chr11",102730485,102732333,"-",NA,NA,-1,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size_contained",3,13579,"Eftud2","chr11",102760994,102761072,79,-0.001,1,1
"MmuEX0016420","Egfl7",116,"chr2",26444967,26446096,"+",NA,NA,-1,"n.s.",-1.7,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",-3,"n.s.",-22,"lower",-0.01,-0.03,-0.017,"n.s.","n.s.","n.s.","gene_size_contained",4,26160,"Egfl7","chr2",26480392,26480507,116,-0.009,0.0261011797156684,0.00120239278759
"MmuEX0016421","Egfl7",65,"chr2",26446584,26447637,"+",NA,NA,-5,"n.s.",-1.7,"n.s.",2,"n.s.",4,"n.s.",-10,"n.s.",-1,"n.s.",-5,"n.s.",0.02,-0.01,-0.017,"n.s.","n.s.","n.s.","gene_size",2,26163,"Egfl7","chr2",26481676,26481740,65,-0.011,0.683757115066958,0.0953713993646
"MmuEX0016422","Egfl7",124,"chr2",26447249,26447937,"+",NA,NA,1,"n.s.",-4.3,"n.s.",5,"n.s.",1,"n.s.",-9,"n.s.",-1,"n.s.",-20,"lower",0.05,-0.01,-0.043,"n.s.","n.s.","n.s.","gene_size_contained",4,26164,"Egfl7","chr2",26482130,26482253,124,-0.063,0.146647090156159,0.0116672311945
"MmuEX0016433","Egln1",137,"chr8",127435709,127439560,"-",NA,NA,0,"n.s.",-1.3,"n.s.",0,"n.s.",0,"n.s.",-5,"n.s.",0,"n.s.",-57,"lower",0,0,-0.013,"n.s.","n.s.","n.s.","gene_size",4,49553,"Egln1","chr8",125640756,125640892,137,0.229,0.541835129317729,0.0684796807633
"MmuEX0016434","Egln1",68,"chr8",127434664,127437916,"-",NA,NA,1,"n.s.",-0.4,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",-0.01,-0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",3,49551,"Egln1","chr8",125638480,125638547,68,0.003,1,1
"MmuEX0016435","Egln2",137,"chr7",27944611,27945306,"-",NA,NA,0,"n.s.",1.7,"n.s.",3,"n.s.",3,"n.s.",3,"n.s.",2,"n.s.",-11,"lower",0.03,0.02,0.017,"n.s.","n.s.","n.s.","gene_size",4,60847,"Egln2","chr7",26859212,26859348,137,-0.024,7.69916987159231e-05,9.04258114165e-07
"MmuEX0016436","Egln2",68,"chr7",27944231,27944805,"-",NA,NA,0,"n.s.",0.1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,0.001,"n.s.","n.s.","n.s.","gene_size",3,60843,"Egln2","chr7",26858949,26859016,68,-0.005,1,1
"MmuEX0016437","Egln2",120,"chr7",27944943,27949638,"-",NA,"inconsistent",0,"n.s.",-0.9,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.009,"n.s.","n.s.","n.s.","gene_size",3,60849,"Egln2","chr7",26859713,26859832,120,0.002,1,1
"MmuEX0016440","Ehbp1",114,"chr11",22046629,22051069,"-",NA,NA,1,"n.s.",1.4,"n.s.",NA,"n.s.",-4,"n.s.",NA,"n.s.",NA,"n.s.",-3,"n.s.",NA,NA,0.014,"n.s.","n.s.","n.s.","gene_size",1,39589,"Ehbp1","chr11",21957083,21957197,115,0.005,1,1
"MmuEX0016443","Ehbp1",115,"chr11",21906875,21913486,"-",NA,NA,1,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,39589,"Ehbp1","chr11",21957083,21957197,115,0.005,1,1
"MmuEX0016444","Ehbp1",54,"chr11",22073010,22139145,"-",NA,NA,0,"n.s.",0.3,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",2,"n.s.",1,"n.s.",-0.01,0.02,0.003,"n.s.","n.s.","n.s.","gene_size",1,39594,"Ehbp1","chr11",22197970,22198027,58,0.009,1,0.923970507418
"MmuEX0016447","Ehbp1",108,"chr11",21959265,21968361,"-","Neural-high","ASD-low",8,"n.s.",-16.3,"lower",-14,"n.s.",-21,"lower",-15,"n.s.",2,"n.s.",-9,"n.s.",-0.14,0.02,-0.163,"n.s.","n.s.","lower","gene_size_contained",2,39590,"Ehbp1","chr11",22012780,22012887,108,-0.055,1.42691843877326e-05,1.23750936387e-07
"MmuEX0016448","Ehbp1",105,"chr11",22051193,22069037,"-","Neural-high","ASD-low",20,"higher",-12.4,"n.s.",-29,"lower",-35,"lower",-3,"n.s.",-4,"n.s.",-3,"n.s.",-0.29,-0.04,-0.124,"lower","n.s.","n.s.","gene_size_contained",2,39593,"Ehbp1","chr11",22101788,22101892,105,-0.012,1,0.216462990348
